firm_id,year,patents,rd_spending,employees,firm_age,tech_sector,public_funding,international
1121,2021,9,8.0,16.1,16.1,0,0,0
1121,2022,18,8.06,12.2,17.1,0,0,0
1122,2018,17,8.77,50.6,41.1,1,1,1
1122,2019,1,8.0,50.9,42.1,1,1,1
1122,2020,36,8.95,51.2,43.1,1,1,1
1122,2021,16,7.67,48.5,44.1,1,1,1
1122,2022,0,8.19,51.1,45.1,1,1,1
1123,2018,2,4.65,16.3,31.1,0,1,1
1123,2019,30,4.97,16.7,32.1,0,1,1
1123,2020,9,4.86,19.0,33.1,0,1,1
1123,2021,1,4.74,20.9,34.1,0,1,1
1123,2022,11,4.79,18.0,35.1,0,1,1
1124,2018,0,13.56,9.0,48.0,1,1,1
1124,2019,12,13.4,10.5,49.0,1,1,1
1124,2020,6,14.07,11.6,50.0,1,1,1
1124,2021,0,14.06,11.1,51.0,1,1,1
1124,2022,6,14.33,14.3,52.0,1,1,1
1125,2018,1,5.98,91.1,15.4,0,1,1
1125,2019,34,6.43,92.6,16.4,0,1,1
1125,2020,19,6.14,94.5,17.4,0,1,1
1125,2021,8,6.58,94.4,18.4,0,1,1
1125,2022,0,6.53,89.3,19.4,0,1,1
1126,2018,1,2.31,5.6,26.9,0,0,0
1126,2019,0,2.15,7.8,27.9,0,0,0
1126,2020,0,2.54,9.9,28.9,0,0,0
1126,2021,0,2.44,6.7,29.9,0,0,0
1126,2022,0,2.05,5.0,30.9,0,0,0
1127,2018,0,13.37,10.5,49.0,0,0,1
1127,2019,3,13.69,15.3,50.0,0,0,1
1127,2020,0,14.23,13.1,51.0,0,0,1
1127,2021,8,14.12,10.7,52.0,0,0,1
1127,2022,0,13.44,11.7,53.0,0,0,1
1128,2018,1,7.48,13.4,42.2,0,0,0
1128,2019,0,8.22,13.8,43.2,0,0,0
1128,2020,3,7.49,11.6,44.2,0,0,0
1128,2021,2,7.99,12.0,45.2,0,0,0
1128,2022,0,7.65,10.5,46.2,0,0,0
1129,2018,0,3.63,117.8,37.8,0,0,0
1129,2019,0,2.91,115.7,38.8,0,0,0
1129,2020,2,3.49,117.0,39.8,0,0,0
1129,2021,5,3.2,118.4,40.8,0,0,0
1129,2022,0,3.22,116.6,41.8,0,0,0
1130,2018,3,2.46,71.0,13.5,0,0,1
1130,2019,6,2.39,71.4,14.5,0,0,1
1130,2020,2,2.99,71.2,15.5,0,0,1
1130,2021,31,3.13,73.0,16.5,0,0,1
1130,2022,16,2.72,71.6,17.5,0,0,1
1131,2018,1,5.36,56.3,39.6,0,0,0
1131,2019,19,5.85,58.7,40.6,0,0,0
1131,2020,0,5.85,59.0,41.6,0,0,0
1131,2021,23,5.64,55.1,42.6,0,0,0
1131,2022,0,5.92,59.5,43.6,0,0,0
1132,2018,3,6.14,16.5,20.6,0,0,1
1132,2019,2,6.39,16.4,21.6,0,0,1
1132,2020,21,6.99,17.4,22.6,0,0,1
1132,2021,6,6.51,15.1,23.6,0,0,1
1132,2022,0,6.53,17.4,24.6,0,0,1
1133,2018,1,5.94,109.2,28.9,1,0,0
1133,2019,4,4.83,107.6,29.9,1,0,0
1133,2020,18,5.49,108.3,30.9,1,0,0
1133,2021,27,5.75,110.6,31.9,1,0,0
1133,2022,1,5.15,108.3,32.9,1,0,0
1134,2018,0,6.01,28.4,32.4,0,0,0
1134,2019,7,5.45,27.8,33.4,0,0,0
1134,2020,0,5.54,28.0,34.4,0,0,0
1134,2021,5,5.86,26.2,35.4,0,0,0
1134,2022,0,5.99,26.4,36.4,0,0,0
1135,2018,31,17.8,38.0,32.4,1,0,0
1135,2019,37,17.93,41.3,33.4,1,0,0
1135,2020,3,17.44,40.4,34.4,1,0,0
1135,2021,2,17.82,40.7,35.4,1,0,0
1135,2022,0,17.36,42.3,36.4,1,0,0
1136,2018,0,10.83,21.9,37.7,1,0,0
1136,2019,58,10.62,22.6,38.7,1,0,0
1136,2020,0,10.7,23.3,39.7,1,0,0
1136,2021,0,10.69,21.4,40.7,1,0,0
1136,2022,14,10.08,22.5,41.7,1,0,0
1137,2018,12,4.88,20.1,34.8,0,1,1
1137,2019,33,5.25,18.9,35.8,0,1,1
1137,2020,1,4.71,21.4,36.8,0,1,1
1137,2021,3,5.47,17.1,37.8,0,1,1
1137,2022,21,5.48,21.1,38.8,0,1,1
1138,2018,9,9.61,17.8,8.1,0,1,1
1138,2019,0,9.18,16.0,9.1,0,1,1
1138,2020,5,9.93,15.5,10.1,0,1,1
1138,2021,0,10.13,13.7,11.1,0,1,1
1138,2022,3,9.56,15.6,12.1,0,1,1
1139,2018,1,2.12,18.9,25.6,1,1,0
1139,2019,30,2.02,17.3,26.6,1,1,0
1139,2020,29,2.12,19.1,27.6,1,1,0
1139,2021,27,1.93,16.4,28.6,1,1,0
1139,2022,0,1.95,18.4,29.6,1,1,0
1140,2018,5,6.43,29.7,34.9,0,0,0
1140,2019,2,6.87,29.3,35.9,0,0,0
1140,2020,0,5.74,30.6,36.9,0,0,0
1140,2021,0,6.13,29.8,37.9,0,0,0
1140,2022,0,5.81,28.4,38.9,0,0,0
1141,2018,31,19.53,25.7,18.3,1,1,0
1141,2019,76,18.88,26.1,19.3,1,1,0
1141,2020,2,18.62,27.9,20.3,1,1,0
1141,2021,21,19.25,27.4,21.3,1,1,0
1141,2022,7,19.58,27.8,22.3,1,1,0
1142,2018,1,3.96,20.7,19.1,0,0,1
1142,2019,0,3.83,20.1,20.1,0,0,1
1142,2020,19,3.89,17.8,21.1,0,0,1
1142,2021,12,4.19,19.9,22.1,0,0,1
1142,2022,6,3.5,20.5,23.1,0,0,1
1143,2018,3,2.24,60.0,10.6,0,1,0
1143,2019,6,2.14,58.8,11.6,0,1,0
1143,2020,1,1.92,59.6,12.6,0,1,0
1143,2021,5,2.18,56.2,13.6,0,1,0
1143,2022,1,2.61,57.3,14.6,0,1,0
1144,2018,0,2.83,3.2,23.8,0,0,1
1144,2019,0,2.85,4.3,24.8,0,0,1
1144,2020,3,2.7,2.3,25.8,0,0,1
1144,2021,2,2.82,2.4,26.8,0,0,1
1144,2022,1,2.42,3.5,27.8,0,0,1
1145,2018,1,1.78,27.0,49.4,0,0,0
1145,2019,0,1.93,31.1,50.4,0,0,0
1145,2020,0,1.96,27.4,51.4,0,0,0
1145,2021,0,1.97,25.8,52.4,0,0,0
1145,2022,8,1.83,28.7,53.4,0,0,0
1146,2018,6,2.28,35.7,17.8,1,0,1
1146,2019,56,3.34,34.1,18.8,1,0,1
1146,2020,5,2.66,34.3,19.8,1,0,1
1146,2021,5,2.52,33.3,20.8,1,0,1
1146,2022,11,2.32,33.0,21.8,1,0,1
1147,2018,0,3.2,42.5,28.9,1,0,0
1147,2019,8,3.29,41.4,29.9,1,0,0
1147,2020,3,3.42,45.1,30.9,1,0,0
1147,2021,2,2.77,46.8,31.9,1,0,0
1147,2022,5,2.86,45.3,32.9,1,0,0
1148,2018,0,1.26,20.1,38.4,1,0,0
1148,2019,0,1.52,21.6,39.4,1,0,0
1148,2020,6,1.38,19.7,40.4,1,0,0
1148,2021,6,1.9,19.0,41.4,1,0,0
1148,2022,1,1.01,18.0,42.4,1,0,0
1149,2018,0,4.31,26.3,5.6,0,0,0
1149,2019,2,4.99,24.0,6.6,0,0,0
1149,2020,0,4.58,21.8,7.6,0,0,0
1149,2021,14,4.8,21.5,8.6,0,0,0
1149,2022,29,5.15,25.1,9.6,0,0,0
1150,2018,2,9.02,38.5,45.5,0,0,1
1150,2019,6,9.19,42.8,46.5,0,0,1
1150,2020,4,9.14,35.9,47.5,0,0,1
1150,2021,3,8.64,42.2,48.5,0,0,1
1150,2022,12,9.13,40.8,49.5,0,0,1
1151,2018,0,2.43,57.2,22.4,0,0,1
1151,2019,1,2.33,56.8,23.4,0,0,1
1151,2020,0,2.35,59.9,24.4,0,0,1
1151,2021,0,2.06,58.1,25.4,0,0,1
1151,2022,1,1.97,55.7,26.4,0,0,1
1152,2018,1,15.49,13.7,44.1,1,0,0
1152,2019,0,14.96,16.5,45.1,1,0,0
1152,2020,4,15.2,16.3,46.1,1,0,0
1152,2021,1,15.16,14.0,47.1,1,0,0
1152,2022,1,15.55,16.2,48.1,1,0,0
1153,2018,0,7.04,23.4,6.8,0,0,0
1153,2019,13,6.36,24.2,7.8,0,0,0
1153,2020,7,6.39,25.3,8.8,0,0,0
1153,2021,2,6.92,26.5,9.8,0,0,0
1153,2022,0,6.72,25.6,10.8,0,0,0
1154,2018,0,10.08,64.0,11.6,0,0,1
1154,2019,10,10.53,65.6,12.6,0,0,1
1154,2020,9,10.28,65.1,13.6,0,0,1
1154,2021,0,10.24,63.0,14.6,0,0,1
1154,2022,1,10.46,65.6,15.6,0,0,1
1155,2018,29,2.54,7.3,19.5,1,0,1
1155,2019,0,3.12,4.6,20.5,1,0,1
1155,2020,9,2.41,2.1,21.5,1,0,1
1155,2021,49,2.84,4.6,22.5,1,0,1
1155,2022,20,3.08,2.7,23.5,1,0,1
1156,2018,0,8.47,13.7,20.5,0,0,0
1156,2019,5,8.78,13.2,21.5,0,0,0
1156,2020,5,9.22,12.1,22.5,0,0,0
1156,2021,1,9.23,11.9,23.5,0,0,0
1156,2022,1,8.83,12.1,24.5,0,0,0
1157,2018,5,1.65,56.1,43.2,0,0,0
1157,2019,7,2.16,54.9,44.2,0,0,0
1157,2020,7,2.23,54.0,45.2,0,0,0
1157,2021,5,1.52,57.7,46.2,0,0,0
1157,2022,0,1.51,55.5,47.2,0,0,0
1158,2018,1,9.2,43.4,5.5,0,0,0
1158,2019,29,9.32,43.6,6.5,0,0,0
1158,2020,27,9.05,43.6,7.5,0,0,0
1158,2021,0,9.34,41.4,8.5,0,0,0
1158,2022,70,8.92,40.6,9.5,0,0,0
1159,2018,1,4.51,28.1,33.9,0,0,1
1159,2019,9,5.01,29.5,34.9,0,0,1
1159,2020,7,5.16,27.9,35.9,0,0,1
1159,2021,0,5.06,28.4,36.9,0,0,1
1159,2022,2,4.79,32.1,37.9,0,0,1
1160,2018,4,6.43,11.9,10.9,1,0,0
1160,2019,0,6.82,13.5,11.9,1,0,0
1160,2020,0,7.25,17.5,12.9,1,0,0
1160,2021,3,7.35,14.6,13.9,1,0,0
1160,2022,7,7.33,13.6,14.9,1,0,0
1161,2018,0,1.51,12.6,42.0,0,1,0
1161,2019,0,1.4,10.9,43.0,0,1,0
1161,2020,0,1.9,10.3,44.0,0,1,0
1161,2021,0,1.94,11.1,45.0,0,1,0
1161,2022,4,1.87,9.8,46.0,0,1,0
1162,2018,12,1.59,11.8,40.0,0,1,0
1162,2019,0,1.93,13.1,41.0,0,1,0
1162,2020,2,2.18,11.8,42.0,0,1,0
1162,2021,0,2.34,13.3,43.0,0,1,0
1162,2022,0,2.42,13.8,44.0,0,1,0
1163,2018,1,7.27,60.6,27.5,0,0,0
1163,2019,4,7.33,61.1,28.5,0,0,0
1163,2020,1,7.25,58.8,29.5,0,0,0
1163,2021,2,7.43,60.1,30.5,0,0,0
1163,2022,0,7.32,60.1,31.5,0,0,0
1164,2018,0,2.12,13.4,14.6,0,0,0
1164,2019,2,2.02,12.2,15.6,0,0,0
1164,2020,0,2.12,11.4,16.6,0,0,0
1164,2021,1,2.24,13.7,17.6,0,0,0
1164,2022,0,2.18,10.4,18.6,0,0,0
1165,2018,25,6.61,21.2,33.6,0,0,0
1165,2019,0,6.89,17.7,34.6,0,0,0
1165,2020,0,6.57,19.6,35.6,0,0,0
1165,2021,0,6.3,20.2,36.6,0,0,0
1165,2022,2,6.76,23.2,37.6,0,0,0
1166,2018,3,1.09,12.9,12.0,0,0,0
1166,2019,1,1.18,11.0,13.0,0,0,0
1166,2020,1,1.6,12.9,14.0,0,0,0
1166,2021,10,1.66,13.2,15.0,0,0,0
1166,2022,1,1.13,11.6,16.0,0,0,0
1167,2018,18,8.72,34.2,13.6,0,0,1
1167,2019,0,8.65,35.9,14.6,0,0,1
1167,2020,10,8.69,36.1,15.6,0,0,1
1167,2021,10,9.12,34.4,16.6,0,0,1
1167,2022,0,9.05,36.8,17.6,0,0,1
1168,2018,1,1.67,14.2,33.2,0,1,1
1168,2019,23,1.51,14.4,34.2,0,1,1
1168,2020,3,1.27,14.2,35.2,0,1,1
1168,2021,3,2.1,14.9,36.2,0,1,1
1168,2022,0,1.85,13.5,37.2,0,1,1
1169,2018,4,6.76,19.1,49.6,1,0,0
1169,2019,7,7.19,18.2,50.6,1,0,0
1169,2020,2,6.95,17.9,51.6,1,0,0
1169,2021,1,6.89,20.8,52.6,1,0,0
1169,2022,1,7.1,15.7,53.6,1,0,0
1170,2018,7,7.17,7.5,45.1,0,0,0
1170,2019,0,7.29,5.3,46.1,0,0,0
1170,2020,0,7.43,5.1,47.1,0,0,0
1170,2021,4,7.24,6.6,48.1,0,0,0
1170,2022,3,7.59,3.9,49.1,0,0,0
1171,2018,22,3.13,5.3,31.7,1,0,0
1171,2019,10,2.34,5.2,32.7,1,0,0
1171,2020,2,2.07,6.2,33.7,1,0,0
1171,2021,10,1.97,5.3,34.7,1,0,0
1171,2022,0,2.52,8.9,35.7,1,0,0
1172,2018,0,6.94,22.9,29.2,0,0,1
1172,2019,2,7.2,17.2,30.2,0,0,1
1172,2020,2,7.18,21.0,31.2,0,0,1
1172,2021,13,6.66,21.5,32.2,0,0,1
1172,2022,1,6.59,21.0,33.2,0,0,1
1173,2018,2,5.61,7.0,49.9,0,0,1
1173,2019,6,5.56,7.6,50.9,0,0,1
1173,2020,0,5.39,6.8,51.9,0,0,1
1173,2021,2,5.02,7.3,52.9,0,0,1
1173,2022,7,5.66,6.1,53.9,0,0,1
1174,2018,12,3.29,87.5,29.6,1,0,1
1174,2019,10,3.0,85.4,30.6,1,0,1
1174,2020,1,2.66,87.4,31.6,1,0,1
1174,2021,0,2.93,85.8,32.6,1,0,1
1174,2022,5,2.5,88.0,33.6,1,0,1
1175,2018,0,2.32,3.7,23.9,0,0,1
1175,2019,0,2.02,5.2,24.9,0,0,1
1175,2020,0,1.47,6.4,25.9,0,0,1
1175,2021,0,1.91,7.1,26.9,0,0,1
1175,2022,5,2.14,1.0,27.9,0,0,1
1176,2018,0,0.83,10.2,45.9,0,0,0
1176,2019,2,0.85,11.0,46.9,0,0,0
1176,2020,0,0.56,12.2,47.9,0,0,0
1176,2021,0,1.1,9.0,48.9,0,0,0
1176,2022,0,0.74,10.0,49.9,0,0,0
1177,2018,1,5.28,20.5,15.5,0,0,0
1177,2019,3,5.82,20.4,16.5,0,0,0
1177,2020,1,6.22,20.9,17.5,0,0,0
1177,2021,5,5.81,21.0,18.5,0,0,0
1177,2022,0,6.45,20.8,19.5,0,0,0
1178,2018,3,1.41,15.8,9.4,0,1,0
1178,2019,1,1.38,15.6,10.4,0,1,0
1178,2020,0,1.24,16.6,11.4,0,1,0
1178,2021,0,1.26,12.2,12.4,0,1,0
1178,2022,8,1.2,17.9,13.4,0,1,0
1179,2018,0,4.75,6.0,33.5,0,1,1
1179,2019,2,5.0,7.7,34.5,0,1,1
1179,2020,1,4.56,8.9,35.5,0,1,1
1179,2021,0,4.51,10.3,36.5,0,1,1
1179,2022,3,4.5,4.8,37.5,0,1,1
1180,2018,5,4.24,10.2,9.3,0,1,0
1180,2019,4,3.79,11.5,10.3,0,1,0
1180,2020,1,3.72,11.8,11.3,0,1,0
1180,2021,3,3.31,9.2,12.3,0,1,0
1180,2022,1,3.82,9.8,13.3,0,1,0
1181,2018,1,7.68,9.1,21.8,1,0,1
1181,2019,10,7.78,9.5,22.8,1,0,1
1181,2020,1,7.42,8.5,23.8,1,0,1
1181,2021,4,7.76,8.7,24.8,1,0,1
1181,2022,9,7.59,10.7,25.8,1,0,1
1182,2018,13,3.29,16.6,24.1,0,0,1
1182,2019,17,3.74,17.2,25.1,0,0,1
1182,2020,0,3.06,16.8,26.1,0,0,1
1182,2021,0,3.69,17.5,27.1,0,0,1
1182,2022,5,3.73,17.8,28.1,0,0,1
1183,2018,12,3.18,76.1,29.6,1,1,1
1183,2019,10,3.2,77.5,30.6,1,1,1
1183,2020,2,3.38,78.4,31.6,1,1,1
1183,2021,7,3.53,78.7,32.6,1,1,1
1183,2022,13,3.4,77.8,33.6,1,1,1
1184,2018,1,8.18,22.6,49.6,0,0,0
1184,2019,1,8.58,24.2,50.6,0,0,0
1184,2020,1,7.9,21.5,51.6,0,0,0
1184,2021,0,7.53,21.3,52.6,0,0,0
1184,2022,1,8.3,22.5,53.6,0,0,0
1185,2018,3,6.36,43.2,14.9,0,0,0
1185,2019,1,5.98,46.0,15.9,0,0,0
1185,2020,3,5.53,47.4,16.9,0,0,0
1185,2021,0,5.82,45.0,17.9,0,0,0
1185,2022,1,5.52,44.1,18.9,0,0,0
1186,2018,7,5.96,28.4,21.9,1,0,1
1186,2019,0,5.37,28.6,22.9,1,0,1
1186,2020,23,5.68,27.3,23.9,1,0,1
1186,2021,0,5.47,31.8,24.9,1,0,1
1186,2022,3,5.81,27.9,25.9,1,0,1
1187,2018,6,6.41,42.1,11.0,0,0,0
1187,2019,3,6.58,43.7,12.0,0,0,0
1187,2020,6,6.53,45.2,13.0,0,0,0
1187,2021,7,6.23,43.8,14.0,0,0,0
1187,2022,3,6.71,44.5,15.0,0,0,0
1188,2018,1,1.3,1.5,32.3,1,0,0
1188,2019,0,1.02,5.1,33.3,1,0,0
1188,2020,4,1.98,3.7,34.3,1,0,0
1188,2021,11,1.45,4.4,35.3,1,0,0
1188,2022,1,1.27,3.4,36.3,1,0,0
1189,2018,9,8.64,17.5,37.7,0,0,1
1189,2019,2,8.76,14.9,38.7,0,0,1
1189,2020,2,8.17,15.5,39.7,0,0,1
1189,2021,2,8.31,18.3,40.7,0,0,1
1189,2022,28,7.91,18.6,41.7,0,0,1
1190,2018,6,7.27,48.4,26.7,0,0,1
1190,2019,0,7.26,50.5,27.7,0,0,1
1190,2020,1,7.37,49.5,28.7,0,0,1
1190,2021,11,7.42,49.1,29.7,0,0,1
1190,2022,0,7.48,50.6,30.7,0,0,1
1191,2018,2,2.06,15.2,16.1,1,0,0
1191,2019,1,1.62,14.1,17.1,1,0,0
1191,2020,1,1.71,13.0,18.1,1,0,0
1191,2021,0,1.82,14.2,19.1,1,0,0
1191,2022,0,1.9,12.9,20.1,1,0,0
1192,2018,11,4.0,69.6,32.9,1,0,1
1192,2019,1,3.34,71.1,33.9,1,0,1
1192,2020,1,3.58,65.9,34.9,1,0,1
1192,2021,1,3.97,70.2,35.9,1,0,1
1192,2022,0,3.6,66.7,36.9,1,0,1
1193,2018,0,4.48,58.6,29.3,0,0,0
1193,2019,0,4.3,55.8,30.3,0,0,0
1193,2020,0,4.42,54.9,31.3,0,0,0
1193,2021,3,4.27,57.8,32.3,0,0,0
1193,2022,0,4.54,57.3,33.3,0,0,0
1194,2018,19,3.56,13.0,12.7,1,0,0
1194,2019,0,3.92,12.6,13.7,1,0,0
1194,2020,32,4.11,14.2,14.7,1,0,0
1194,2021,0,4.18,12.7,15.7,1,0,0
1194,2022,0,4.47,12.9,16.7,1,0,0
1195,2018,1,5.74,14.3,23.3,1,0,0
1195,2019,0,6.3,12.7,24.3,1,0,0
1195,2020,1,5.66,14.8,25.3,1,0,0
1195,2021,0,6.25,16.4,26.3,1,0,0
1195,2022,11,6.1,13.9,27.3,1,0,0
1196,2018,0,13.81,10.1,24.6,0,0,1
1196,2019,7,14.18,12.9,25.6,0,0,1
1196,2020,0,14.07,8.1,26.6,0,0,1
1196,2021,8,14.27,11.7,27.6,0,0,1
1196,2022,37,14.02,11.5,28.6,0,0,1
1197,2018,20,10.56,14.2,49.2,1,0,0
1197,2019,1,11.06,14.9,50.2,1,0,0
1197,2020,11,10.62,13.3,51.2,1,0,0
1197,2021,1,10.9,12.1,52.2,1,0,0
1197,2022,7,10.58,14.6,53.2,1,0,0
1198,2018,0,2.07,10.2,43.2,1,0,0
1198,2019,6,1.37,10.1,44.2,1,0,0
1198,2020,1,1.38,8.5,45.2,1,0,0
1198,2021,0,2.03,7.4,46.2,1,0,0
1198,2022,1,1.44,8.8,47.2,1,0,0
1199,2018,0,7.85,28.5,38.0,0,0,0
1199,2019,5,7.64,28.7,39.0,0,0,0
1199,2020,2,7.33,26.5,40.0,0,0,0
1199,2021,1,6.83,27.6,41.0,0,0,0
1199,2022,0,7.37,25.2,42.0,0,0,0
1200,2018,2,13.01,8.7,45.0,0,0,1
1200,2019,1,13.33,6.1,46.0,0,0,1
1200,2020,5,13.45,8.4,47.0,0,0,1
1200,2021,2,12.77,5.5,48.0,0,0,1
1200,2022,0,13.22,8.8,49.0,0,0,1
1201,2018,3,6.34,31.1,38.1,1,0,0
1201,2019,6,6.43,29.5,39.1,1,0,0
1201,2020,4,6.26,31.7,40.1,1,0,0
1201,2021,26,5.52,29.8,41.1,1,0,0
1201,2022,1,6.06,31.8,42.1,1,0,0
1202,2018,0,10.38,30.8,45.7,0,0,0
1202,2019,5,10.67,28.6,46.7,0,0,0
1202,2020,3,11.02,29.7,47.7,0,0,0
1202,2021,0,10.82,30.5,48.7,0,0,0
1202,2022,12,11.07,33.2,49.7,0,0,0
1203,2018,1,22.52,7.6,7.5,0,0,0
1203,2019,5,22.03,8.7,8.5,0,0,0
1203,2020,4,21.66,8.8,9.5,0,0,0
1203,2021,0,22.46,5.5,10.5,0,0,0
1203,2022,2,22.35,6.0,11.5,0,0,0
1204,2018,46,9.87,58.8,25.5,0,1,0
1204,2019,0,9.65,58.4,26.5,0,1,0
1204,2020,2,9.94,56.7,27.5,0,1,0
1204,2021,18,10.11,59.4,28.5,0,1,0
1204,2022,12,10.36,57.5,29.5,0,1,0
1205,2018,17,5.53,28.7,38.6,0,0,0
1205,2019,2,5.95,31.9,39.6,0,0,0
1205,2020,0,5.16,28.0,40.6,0,0,0
1205,2021,0,5.74,29.1,41.6,0,0,0
1205,2022,1,5.49,30.1,42.6,0,0,0
1206,2018,10,10.55,34.4,31.2,0,0,1
1206,2019,0,10.21,34.4,32.2,0,0,1
1206,2020,0,10.66,33.4,33.2,0,0,1
1206,2021,3,10.43,33.6,34.2,0,0,1
1206,2022,2,10.14,32.5,35.2,0,0,1
1207,2018,27,5.03,13.1,12.9,1,0,0
1207,2019,0,4.96,9.2,13.9,1,0,0
1207,2020,0,5.18,13.3,14.9,1,0,0
1207,2021,0,4.68,9.7,15.9,1,0,0
1207,2022,0,5.02,13.3,16.9,1,0,0
1208,2018,2,4.69,30.5,20.3,1,1,1
1208,2019,1,4.58,29.2,21.3,1,1,1
1208,2020,15,4.97,31.9,22.3,1,1,1
1208,2021,3,4.8,32.4,23.3,1,1,1
1208,2022,0,4.57,30.4,24.3,1,1,1
1209,2018,0,3.45,45.3,19.3,0,0,0
1209,2019,1,3.47,40.8,20.3,0,0,0
1209,2020,0,3.5,42.2,21.3,0,0,0
1209,2021,0,2.84,46.1,22.3,0,0,0
1209,2022,5,3.29,43.9,23.3,0,0,0
1210,2018,29,15.21,16.0,16.8,1,0,0
1210,2019,0,16.04,17.7,17.8,1,0,0
1210,2020,1,15.64,17.4,18.8,1,0,0
1210,2021,14,15.6,18.5,19.8,1,0,0
1210,2022,1,15.92,18.2,20.8,1,0,0
1211,2018,1,2.46,81.8,20.4,0,1,0
1211,2019,6,1.99,81.5,21.4,0,1,0
1211,2020,3,2.31,83.6,22.4,0,1,0
1211,2021,0,2.23,82.2,23.4,0,1,0
1211,2022,0,1.81,82.2,24.4,0,1,0
1212,2018,3,15.06,22.5,28.2,0,0,0
1212,2019,0,15.21,20.1,29.2,0,0,0
1212,2020,1,15.24,18.8,30.2,0,0,0
1212,2021,0,14.83,22.5,31.2,0,0,0
1212,2022,2,15.62,20.9,32.2,0,0,0
1213,2018,3,6.65,44.8,43.5,0,0,1
1213,2019,18,6.7,43.7,44.5,0,0,1
1213,2020,0,6.81,43.7,45.5,0,0,1
1213,2021,3,6.45,45.9,46.5,0,0,1
1213,2022,0,6.82,46.1,47.5,0,0,1
1214,2018,0,1.35,25.8,38.4,1,0,1
1214,2019,8,1.19,25.8,39.4,1,0,1
1214,2020,8,1.64,25.5,40.4,1,0,1
1214,2021,3,1.91,24.9,41.4,1,0,1
1214,2022,16,1.68,24.4,42.4,1,0,1
1215,2018,2,6.29,32.1,42.6,0,0,0
1215,2019,0,5.86,29.7,43.6,0,0,0
1215,2020,4,5.53,30.8,44.6,0,0,0
1215,2021,15,6.46,29.1,45.6,0,0,0
1215,2022,3,6.63,29.3,46.6,0,0,0
1216,2018,0,1.3,5.9,44.8,0,0,0
1216,2019,1,0.73,5.0,45.8,0,0,0
1216,2020,0,0.49,7.4,46.8,0,0,0
1216,2021,0,0.52,4.2,47.8,0,0,0
1216,2022,0,0.33,6.4,48.8,0,0,0
1217,2018,20,7.36,26.2,23.7,0,0,0
1217,2019,3,7.87,23.3,24.7,0,0,0
1217,2020,0,7.35,25.4,25.7,0,0,0
1217,2021,0,7.48,26.4,26.7,0,0,0
1217,2022,0,7.8,26.7,27.7,0,0,0
1218,2018,4,8.98,11.7,20.6,1,1,0
1218,2019,25,9.71,13.0,21.6,1,1,0
1218,2020,0,9.7,11.8,22.6,1,1,0
1218,2021,30,9.06,12.0,23.6,1,1,0
1218,2022,6,8.93,12.4,24.6,1,1,0
1219,2018,2,3.0,12.5,7.6,1,0,1
1219,2019,0,2.69,10.1,8.6,1,0,1
1219,2020,12,2.44,10.4,9.6,1,0,1
1219,2021,0,3.17,10.1,10.6,1,0,1
1219,2022,0,3.16,10.6,11.6,1,0,1
1220,2018,0,4.99,70.2,46.9,0,0,1
1220,2019,15,4.57,69.0,47.9,0,0,1
1220,2020,72,4.58,66.4,48.9,0,0,1
1220,2021,23,4.98,67.2,49.9,0,0,1
1220,2022,15,4.8,68.7,50.9,0,0,1
1221,2018,16,21.3,15.9,8.0,0,0,0
1221,2019,0,21.71,16.2,9.0,0,0,0
1221,2020,1,21.62,19.3,10.0,0,0,0
1221,2021,12,21.81,16.4,11.0,0,0,0
1221,2022,7,21.1,18.7,12.0,0,0,0
1222,2018,22,2.89,11.8,38.4,1,1,0
1222,2019,1,3.22,8.9,39.4,1,1,0
1222,2020,5,3.12,8.6,40.4,1,1,0
1222,2021,9,3.45,9.5,41.4,1,1,0
1222,2022,21,3.12,8.3,42.4,1,1,0
1223,2018,0,2.48,15.8,22.0,1,0,0
1223,2019,16,2.08,15.3,23.0,1,0,0
1223,2020,4,2.24,16.2,24.0,1,0,0
1223,2021,0,1.82,17.7,25.0,1,0,0
1223,2022,0,1.93,16.8,26.0,1,0,0
1224,2018,0,14.94,8.8,47.7,0,1,1
1224,2019,0,15.15,5.1,48.7,0,1,1
1224,2020,3,14.88,8.7,49.7,0,1,1
1224,2021,2,14.64,10.7,50.7,0,1,1
1224,2022,0,15.08,3.6,51.7,0,1,1
1225,2018,2,20.89,55.8,23.9,1,0,0
1225,2019,2,21.12,54.6,24.9,1,0,0
1225,2020,34,21.75,53.5,25.9,1,0,0
1225,2021,1,21.55,56.0,26.9,1,0,0
1225,2022,7,21.73,57.4,27.9,1,0,0
1226,2018,2,4.51,13.5,41.7,1,1,0
1226,2019,37,4.67,11.8,42.7,1,1,0
1226,2020,0,4.25,10.9,43.7,1,1,0
1226,2021,2,4.67,12.6,44.7,1,1,0
1226,2022,12,4.79,13.7,45.7,1,1,0
1227,2018,0,10.43,28.5,17.7,0,0,0
1227,2019,0,10.67,28.7,18.7,0,0,0
1227,2020,11,10.14,33.3,19.7,0,0,0
1227,2021,8,10.15,30.7,20.7,0,0,0
1227,2022,4,9.61,30.8,21.7,0,0,0
1228,2018,21,12.95,49.7,18.5,0,1,0
1228,2019,4,13.05,50.8,19.5,0,1,0
1228,2020,2,13.42,52.0,20.5,0,1,0
1228,2021,1,12.92,50.4,21.5,0,1,0
1228,2022,2,13.35,54.3,22.5,0,1,0
