firm_id,month,returns,size,book_to_market,momentum,volatility,sector
159,40,1.2543,6.6687,0.8298,-0.2061,0.7152,Technology
159,41,-1.1445,6.7729,0.8075,0.8702,0.8527,Technology
159,42,0.5261,6.8462,0.7061,-0.3199,0.4267,Technology
159,43,-0.2937,6.5926,0.7064,0.232,0.32,Technology
159,44,-0.6721,6.7581,0.7957,-0.0622,0.4146,Technology
159,45,-0.7964,6.5988,0.8446,0.261,0.7211,Technology
159,46,0.1767,6.7998,0.8026,0.0274,0.1598,Technology
159,47,-0.738,6.835,0.8097,0.3552,0.3928,Technology
159,48,0.2142,6.5731,0.7273,-0.0199,0.1637,Technology
159,49,0.6184,6.7274,0.7836,0.1262,0.3861,Technology
159,50,-1.0092,6.7734,0.8374,-0.5623,0.7141,Technology
159,51,-1.0412,6.6326,0.8026,-0.3124,0.5342,Technology
159,52,-1.727,6.7168,0.7855,-0.3663,1.0246,Technology
159,53,0.9922,6.7221,0.81,0.5549,0.6038,Technology
159,54,-0.5753,6.863,0.7916,0.3796,0.3447,Technology
159,55,0.5502,6.465,0.839,0.1585,0.3504,Technology
159,56,-0.5033,6.6565,0.7916,0.4136,0.4314,Technology
159,57,-0.9552,6.537,0.7787,-0.2041,0.6155,Technology
159,58,0.4039,6.6634,0.7279,0.5463,0.2131,Technology
159,59,0.0488,6.5838,0.841,0.1291,0.0401,Technology
159,60,2.1036,6.6366,0.7332,0.0285,1.2339,Technology
160,1,0.4378,6.1764,0.8159,0.4044,0.5366,Healthcare
160,2,-1.9906,6.2794,0.844,0.3866,1.0216,Healthcare
160,3,1.6702,6.3712,0.8935,-0.3258,0.9708,Healthcare
160,4,0.2323,6.2266,0.8153,0.3585,0.1508,Healthcare
160,5,-1.4032,6.4069,0.8736,0.0481,1.3265,Healthcare
160,6,0.8501,6.3682,0.8054,0.1832,0.5734,Healthcare
160,7,-0.0039,6.4672,0.776,-0.0236,0.2565,Healthcare
160,8,0.5763,6.305,0.9423,-0.2292,0.3395,Healthcare
160,9,-0.9229,6.2577,0.7431,-0.3059,0.5234,Healthcare
160,10,2.3719,6.1053,0.9501,-0.086,1.2096,Healthcare
160,11,1.5337,6.1857,0.8854,0.2308,0.9376,Healthcare
160,12,-0.8699,6.243,0.7753,0.1765,1.0336,Healthcare
160,13,-0.4033,6.2549,0.8365,0.1609,0.3028,Healthcare
160,14,0.8201,6.4987,0.7341,0.3391,0.4253,Healthcare
160,15,0.547,6.2431,0.8337,0.0833,0.2755,Healthcare
160,16,0.982,6.087,0.8201,0.6685,0.6759,Healthcare
160,17,0.6366,6.3303,0.8473,0.2132,0.3479,Healthcare
160,18,-0.987,6.3245,0.7838,-0.1961,0.9019,Healthcare
160,19,-0.5197,6.2179,0.8119,-0.3015,0.4586,Healthcare
160,20,-0.7655,6.4766,0.8278,0.1998,0.4138,Healthcare
160,21,-2.183,6.0742,0.7796,0.0356,1.4405,Healthcare
160,22,1.0789,6.3888,0.8743,-0.2467,0.577,Healthcare
160,23,-1.3692,6.2347,0.8105,0.0527,1.151,Healthcare
160,24,-0.7283,6.1688,0.8212,-0.0653,0.4149,Healthcare
160,25,1.1972,6.5039,0.7624,-0.0332,0.6187,Healthcare
160,26,0.4772,6.3375,0.7214,0.5072,0.3656,Healthcare
160,27,0.1191,6.234,0.7367,0.3154,0.1953,Healthcare
160,28,0.7305,6.232,0.8338,0.4143,0.5137,Healthcare
160,29,0.0955,6.2914,0.7645,0.6151,0.0953,Healthcare
160,30,2.9253,6.2176,0.8404,0.1375,1.5323,Healthcare
160,31,-2.405,6.3938,0.8867,0.1757,1.9198,Healthcare
160,32,-0.0077,6.2726,0.8425,0.198,0.0803,Healthcare
160,33,0.7362,6.3656,0.8253,0.4329,0.3842,Healthcare
160,34,0.5733,6.2846,0.8368,0.4162,0.37,Healthcare
160,35,0.6151,6.3508,0.8592,-0.076,0.3392,Healthcare
160,36,-0.9286,6.3984,0.8196,-0.2431,0.4885,Healthcare
160,37,-0.0298,6.4319,0.8372,-0.2226,0.0872,Healthcare
160,38,0.334,6.3129,0.7757,0.1155,0.2302,Healthcare
160,39,0.3438,6.1772,0.7552,-0.2698,0.1905,Healthcare
160,40,0.2302,6.2466,0.7787,0.2091,0.1176,Healthcare
160,41,-0.8232,6.2612,0.7877,-0.5381,0.562,Healthcare
160,42,0.0681,6.2065,0.7856,0.6611,0.0751,Healthcare
160,43,0.2138,6.1898,0.8613,-0.3115,0.3982,Healthcare
160,44,1.2344,6.2813,0.6682,-0.0957,0.6727,Healthcare
160,45,0.6053,6.1655,0.7933,-0.0733,0.4208,Healthcare
160,46,1.2708,6.1461,0.8412,0.5392,0.6729,Healthcare
160,47,0.0734,6.0944,0.8393,0.0978,0.0673,Healthcare
160,48,1.0188,6.3119,0.7631,-0.2198,0.9439,Healthcare
160,49,-0.7467,6.298,0.8909,0.0784,0.5431,Healthcare
160,50,-0.8967,6.2314,0.7348,0.1134,0.8966,Healthcare
160,51,1.2125,6.3633,0.7865,0.216,0.6398,Healthcare
160,52,1.6364,6.164,0.7885,-0.2284,1.0254,Healthcare
160,53,-0.3161,6.3019,0.788,0.3654,0.196,Healthcare
160,54,0.1192,6.2692,0.872,0.139,0.267,Healthcare
160,55,-1.4676,6.1898,0.8048,0.54,1.0001,Healthcare
160,56,-0.7365,6.2146,0.82,0.048,0.4043,Healthcare
160,57,-0.6506,6.2069,0.848,0.0774,0.3939,Healthcare
160,58,-1.2152,6.2891,0.772,0.0503,0.7471,Healthcare
160,59,-0.2785,6.3232,0.7963,0.4755,0.5014,Healthcare
160,60,0.3402,6.2212,0.8878,0.3055,0.1742,Healthcare
161,1,-0.8787,6.8387,0.1253,-0.1193,0.5619,Healthcare
161,2,-2.2155,6.9236,0.0517,0.9026,1.1299,Healthcare
161,3,-0.6288,6.7447,0.0636,-0.0924,0.3973,Healthcare
161,4,0.4487,6.9134,0.151,-0.0575,0.3389,Healthcare
161,5,2.0014,7.0661,0.05,0.3891,1.2344,Healthcare
161,6,-0.414,6.8395,0.0828,0.0518,1.148,Healthcare
161,7,3.6194,6.8922,0.1166,-0.2234,1.9328,Healthcare
161,8,-0.5509,7.0124,0.1071,0.4697,0.36,Healthcare
161,9,2.481,6.9854,0.1806,0.7007,1.3468,Healthcare
161,10,-2.0682,6.9161,-0.0161,-0.2075,1.1722,Healthcare
161,11,-0.6925,6.9041,0.1305,0.4673,0.3595,Healthcare
161,12,2.7063,6.7864,0.0923,-0.0483,1.3644,Healthcare
161,13,-0.6162,6.959,0.1723,-0.5246,0.3713,Healthcare
161,14,-1.2257,6.7756,0.0947,0.2955,0.622,Healthcare
161,15,0.7088,6.7034,0.0961,-0.4614,0.457,Healthcare
161,16,0.0158,7.0107,0.1062,-0.1191,0.0526,Healthcare
161,17,-0.433,6.9486,0.0734,0.0175,0.2246,Healthcare
161,18,-0.1932,6.9979,0.0769,0.0901,0.1045,Healthcare
161,19,2.3887,6.8363,0.099,0.4279,1.2734,Healthcare
161,20,-3.4445,6.9566,0.1887,-0.084,1.7826,Healthcare
161,21,-0.1373,6.866,0.0819,0.5187,0.3213,Healthcare
161,22,-0.9273,6.8772,0.0721,0.0725,0.4847,Healthcare
161,23,-1.4174,7.0073,0.0864,-0.2259,0.7129,Healthcare
161,24,-1.0999,6.8949,0.1066,0.2783,0.5593,Healthcare
161,25,-1.1012,6.8403,0.1961,0.64,0.6111,Healthcare
161,26,-1.1527,6.7734,0.0682,-0.0382,0.7162,Healthcare
161,27,1.716,6.946,0.2314,-0.2132,0.962,Healthcare
161,28,1.061,7.0159,0.129,-0.073,0.6571,Healthcare
161,29,-2.1964,6.8316,0.0564,-0.421,1.2461,Healthcare
161,30,-1.4149,6.9788,0.0791,0.1917,0.763,Healthcare
161,31,-0.4531,6.8156,0.0096,-0.3657,0.5859,Healthcare
161,32,0.5027,6.9849,0.1118,0.2925,0.2527,Healthcare
161,33,-0.313,6.9132,0.159,0.0201,0.1861,Healthcare
161,34,0.5176,6.9367,0.108,0.3081,0.4146,Healthcare
161,35,-0.3513,6.8402,0.1466,0.0211,0.7174,Healthcare
161,36,0.1602,6.9457,0.1279,0.2457,0.1049,Healthcare
161,37,0.068,6.8502,0.1669,-0.1963,0.2182,Healthcare
161,38,-0.8861,6.8686,0.0574,0.1837,0.4854,Healthcare
161,39,-2.7018,6.7582,0.1506,-0.097,1.3845,Healthcare
161,40,-6.4709,6.8327,0.2008,0.2829,3.29,Healthcare
161,41,0.3972,6.8574,0.2347,0.0568,0.2265,Healthcare
161,42,0.9484,6.9412,0.1775,0.4307,0.5857,Healthcare
161,43,1.4094,6.9695,0.115,0.0244,1.1473,Healthcare
161,44,-0.8175,6.8491,0.0582,-0.1246,0.793,Healthcare
161,45,-0.9502,6.8935,0.0656,0.1406,0.5899,Healthcare
161,46,-1.6678,7.0786,0.0978,0.8034,1.0359,Healthcare
161,47,-0.449,6.923,0.1994,0.4232,0.2576,Healthcare
161,48,-0.2176,6.8562,0.0799,-0.1404,0.2307,Healthcare
161,49,0.3744,6.742,0.1154,0.0989,0.4118,Healthcare
161,50,-1.2817,6.8245,0.1535,-0.0997,0.6992,Healthcare
161,51,-1.5313,6.8206,-0.0578,-0.1612,0.8009,Healthcare
161,52,0.1404,7.1077,0.0533,0.1043,0.1217,Healthcare
161,53,-0.9443,6.8251,0.2041,0.0225,0.5207,Healthcare
161,54,-0.0363,6.915,0.1586,-0.2123,0.0656,Healthcare
161,55,-1.0118,6.947,0.1589,-0.0976,0.5159,Healthcare
161,56,-1.8172,7.0206,0.0595,0.1162,1.0122,Healthcare
161,57,-0.1435,6.9107,0.179,-0.0735,0.0979,Healthcare
161,58,-0.5235,6.8589,0.0656,0.0954,0.6055,Healthcare
161,59,-1.02,6.8523,0.111,-0.1096,0.7523,Healthcare
161,60,-0.4046,6.9456,0.1412,0.2404,0.5642,Healthcare
162,1,1.1658,5.3968,0.4103,-0.1061,0.892,Technology
162,2,-1.068,5.3548,0.3933,0.2902,0.6002,Technology
162,3,-0.2383,5.4142,0.3586,0.0123,0.3417,Technology
162,4,4.935,5.3328,0.2763,-0.5437,2.571,Technology
162,5,-1.4337,5.6503,0.3727,0.0208,0.7611,Technology
162,6,-3.0322,5.5249,0.2602,0.2515,1.5833,Technology
162,7,-2.732,5.6273,0.397,-0.0658,1.4932,Technology
162,8,1.4176,5.5138,0.3197,0.0412,0.9889,Technology
162,9,-2.4905,5.6177,0.3607,0.2873,1.2471,Technology
162,10,1.2607,5.502,0.3431,0.556,0.7176,Technology
162,11,0.3685,5.5379,0.3969,0.4461,0.1851,Technology
162,12,-1.1147,5.2519,0.3291,0.1326,0.6082,Technology
162,13,0.2874,5.3738,0.3814,0.2679,0.2229,Technology
162,14,-0.9393,5.4689,0.3779,0.127,0.5637,Technology
162,15,-0.8091,5.4714,0.3719,-0.3506,0.6069,Technology
162,16,-2.4288,5.4576,0.3883,0.4799,1.412,Technology
162,17,-1.9364,5.5105,0.3085,0.4948,1.0243,Technology
162,18,-1.0218,5.5147,0.3103,-0.4029,0.5795,Technology
162,19,-2.5432,5.5517,0.4403,-0.0148,1.3166,Technology
162,20,-0.8349,5.5321,0.2916,0.5604,0.492,Technology
162,21,-1.0031,5.5856,0.4769,0.1658,0.5637,Technology
162,22,-2.0288,5.5865,0.3617,-0.1998,1.1783,Technology
162,23,-0.9596,5.4827,0.3261,0.4655,0.5007,Technology
162,24,0.6837,5.6734,0.4117,0.1348,0.3462,Technology
162,25,0.3097,5.6012,0.3405,0.4887,0.1578,Technology
162,26,-0.7171,5.3845,0.3855,0.1256,0.8625,Technology
162,27,-3.6995,5.5045,0.4308,-0.5464,1.8921,Technology
162,28,-3.3451,5.281,0.4043,0.6421,1.8702,Technology
162,29,-0.1192,5.2978,0.39,-0.2322,0.2503,Technology
162,30,-0.6365,5.4153,0.4014,-0.0312,0.5896,Technology
162,31,-0.6498,5.3777,0.3706,0.4603,0.3986,Technology
162,32,0.7431,5.4159,0.4092,0.7842,0.5282,Technology
162,33,-1.807,5.4981,0.315,0.0802,0.9711,Technology
162,34,-1.5079,5.5878,0.4416,0.2073,0.794,Technology
162,35,0.9073,5.5824,0.3608,-0.2557,1.0977,Technology
162,36,-0.1397,5.5066,0.3775,0.017,0.4201,Technology
162,37,-1.1228,5.3565,0.353,0.4293,0.655,Technology
162,38,-1.7268,5.4095,0.3989,0.1924,1.0039,Technology
162,39,0.6831,5.529,0.4213,0.6205,0.8648,Technology
162,40,-0.4169,5.3826,0.319,-0.3189,0.2714,Technology
162,41,-1.8532,5.3385,0.3652,-0.3314,1.2021,Technology
162,42,-1.2318,5.5145,0.3771,-0.1054,0.6916,Technology
162,43,-2.9307,5.4604,0.3904,-0.0909,1.7749,Technology
162,44,-1.0288,5.4441,0.3541,0.387,0.6144,Technology
162,45,0.6666,5.5762,0.347,-0.0233,0.4474,Technology
162,46,-1.215,5.5741,0.4129,-0.2534,0.8192,Technology
162,47,1.2854,5.6433,0.3941,0.2192,0.9624,Technology
162,48,-0.4914,5.4001,0.3794,-0.1306,0.2919,Technology
162,49,-0.6157,5.5082,0.4311,-0.2281,0.5171,Technology
162,50,-4.0505,5.4671,0.3017,0.418,2.4717,Technology
162,51,-1.6318,5.4991,0.4086,0.4882,0.8193,Technology
162,52,2.9665,5.3518,0.3873,0.3937,1.5088,Technology
162,53,1.1962,5.325,0.2959,-0.1503,0.6638,Technology
162,54,0.0451,5.4612,0.4269,-0.0768,0.2541,Technology
162,55,-0.3004,5.381,0.3981,0.2632,0.2822,Technology
162,56,-0.2908,5.5591,0.4048,0.3226,0.5281,Technology
162,57,0.0864,5.3152,0.3534,0.0311,0.1365,Technology
162,58,-1.0808,5.3234,0.4068,0.4615,0.6445,Technology
162,59,-1.1107,5.4236,0.3321,-0.5137,0.6786,Technology
162,60,0.9467,5.3114,0.3014,-0.0718,0.8296,Technology
163,1,-0.2251,8.3882,0.3291,0.7646,0.1218,Consumer
163,2,0.2366,8.2023,0.3635,0.0957,0.2256,Consumer
163,3,0.1011,8.1603,0.3805,-0.0433,0.1214,Consumer
163,4,-0.0218,8.2674,0.3372,0.2423,0.0657,Consumer
163,5,1.9033,8.309,0.3334,-0.1869,1.1406,Consumer
163,6,1.9789,8.2413,0.3804,-0.5994,1.0513,Consumer
163,7,-0.4452,8.2138,0.313,1.0008,0.2263,Consumer
163,8,-1.6465,8.1223,0.3016,-0.1576,0.8594,Consumer
163,9,-1.3147,8.2837,0.4106,0.1667,0.709,Consumer
163,10,0.9911,8.3623,0.3158,0.1521,0.5256,Consumer
163,11,0.7082,8.1986,0.3755,0.2486,0.5705,Consumer
163,12,0.5244,8.1357,0.3977,-0.1381,0.4018,Consumer
163,13,-3.9742,8.2387,0.3402,-0.6744,2.1633,Consumer
163,14,-0.4966,8.2209,0.3429,-0.0966,0.3653,Consumer
163,15,1.0433,8.099,0.4196,0.1092,0.6937,Consumer
163,16,0.4698,8.1703,0.2643,0.1308,0.4233,Consumer
163,17,-0.5381,8.3994,0.2635,0.5689,0.4828,Consumer
163,18,-0.6039,8.0858,0.3705,0.0148,0.5275,Consumer
163,19,-0.8676,8.1515,0.3093,0.1625,0.482,Consumer
163,20,-0.1765,8.1257,0.3728,-0.1377,0.1296,Consumer
163,21,-0.5756,8.1346,0.3269,-0.0794,0.4803,Consumer
163,22,1.016,8.1761,0.3714,0.7011,1.1171,Consumer
163,23,-0.909,8.2654,0.2856,-0.1143,0.648,Consumer
163,24,0.0658,8.3515,0.3604,-0.0136,0.1387,Consumer
163,25,-3.0737,8.2409,0.3047,0.4257,1.5914,Consumer
163,26,0.0515,8.1522,0.3657,0.6718,0.047,Consumer
163,27,-0.2006,8.3746,0.4479,0.3431,0.2312,Consumer
163,28,0.3053,8.0137,0.2895,0.344,0.1656,Consumer
163,29,-0.2587,8.2879,0.312,-0.2756,0.5214,Consumer
163,30,-1.3503,8.1179,0.3233,0.2544,0.6851,Consumer
163,31,-0.2179,8.2155,0.3458,0.0078,0.1306,Consumer
163,32,-0.5379,8.2769,0.2151,0.2418,0.4826,Consumer
163,33,-0.5868,8.0601,0.3314,0.0162,0.6226,Consumer
163,34,-0.1557,8.2348,0.3188,-0.0714,0.108,Consumer
163,35,0.8015,8.2424,0.3191,-0.3375,0.4088,Consumer
163,36,-0.7745,8.3668,0.3444,0.0749,0.4091,Consumer
163,37,-0.4653,8.4921,0.3474,0.1516,0.4205,Consumer
163,38,1.756,8.0653,0.3466,-0.5264,1.2084,Consumer
163,39,-0.4442,8.3623,0.2759,-0.084,0.411,Consumer
163,40,1.657,8.2168,0.3172,0.0207,0.8969,Consumer
163,41,0.7222,8.1397,0.3151,0.272,0.5002,Consumer
163,42,-1.8014,8.2575,0.3561,-0.077,1.0075,Consumer
163,43,0.377,8.0904,0.2814,0.2886,0.2988,Consumer
163,44,-0.0473,8.0963,0.3394,0.1842,0.2857,Consumer
163,45,-0.6913,8.0471,0.4102,0.3608,0.8126,Consumer
163,46,0.1451,8.2752,0.1967,-0.059,0.4,Consumer
163,47,2.3535,8.2533,0.3212,0.0153,1.3899,Consumer
163,48,0.31,8.1392,0.2305,0.2711,0.2468,Consumer
163,49,0.14,8.373,0.3297,-0.2062,0.1108,Consumer
163,50,0.8857,8.1543,0.3715,0.08,0.5137,Consumer
163,51,0.179,8.3489,0.3042,0.397,0.3892,Consumer
163,52,-0.0638,8.2328,0.376,-0.1,0.0331,Consumer
163,53,1.0081,8.153,0.3978,0.1984,0.5622,Consumer
163,54,0.5151,8.2091,0.3498,0.0995,0.3582,Consumer
163,55,-1.6725,8.0952,0.304,0.5405,0.8424,Consumer
163,56,-0.2551,8.2423,0.3565,0.1245,0.1441,Consumer
163,57,-0.0488,8.2237,0.4138,0.2601,0.209,Consumer
163,58,0.6202,8.2733,0.2632,0.0499,0.7409,Consumer
163,59,2.4125,8.3085,0.3851,-0.0554,1.3746,Consumer
163,60,-3.2862,8.2322,0.2653,0.168,1.6834,Consumer
164,1,-2.6465,6.9923,0.0996,-0.0703,1.3762,Technology
164,2,0.002,7.2332,0.1138,0.4102,0.141,Technology
164,3,-0.015,7.1414,0.1735,0.4528,0.646,Technology
164,4,-0.6076,6.9505,0.2386,0.1216,0.4626,Technology
164,5,-1.4734,7.1709,0.0749,-0.0324,0.7498,Technology
164,6,-1.1951,7.1785,0.2249,0.1683,0.626,Technology
164,7,-1.7203,7.1041,0.1678,-0.2823,1.0474,Technology
164,8,0.1729,7.1202,0.1203,-0.1271,0.2903,Technology
164,9,-1.6967,7.0804,0.205,-0.2274,0.8604,Technology
164,10,-1.3358,7.1816,0.1517,-0.1226,0.7974,Technology
164,11,2.5696,7.1539,0.2884,-0.084,1.5424,Technology
164,12,-0.5162,7.0491,0.2004,-0.2857,0.2899,Technology
164,13,-1.2061,7.3017,0.1782,0.0202,0.7864,Technology
164,14,0.4421,7.0734,0.2079,0.042,0.3007,Technology
164,15,-0.5548,6.8693,0.2426,0.2718,0.4374,Technology
164,16,2.1613,7.0929,0.2475,0.1317,1.2037,Technology
164,17,0.4406,7.243,0.2218,0.5237,0.6369,Technology
164,18,-1.4399,7.1193,0.2443,0.2767,0.7456,Technology
164,19,1.4239,6.9765,0.2356,0.8026,0.7477,Technology
164,20,-0.1794,7.0371,0.2209,-0.245,0.119,Technology
164,21,-1.0587,7.0319,0.1557,0.3992,0.7102,Technology
164,22,3.0333,7.0824,0.2383,-0.3705,1.5473,Technology
164,23,0.1506,7.1138,0.154,0.418,0.1558,Technology
164,24,1.1365,7.1893,0.1886,0.215,0.8938,Technology
164,25,-4.0258,7.1528,0.1566,0.0322,2.0618,Technology
164,26,-0.705,7.1576,0.2091,0.1631,0.3768,Technology
164,27,-0.5987,7.3179,0.2394,-0.0473,0.4137,Technology
164,28,-1.1178,7.226,0.1551,-0.0756,0.7187,Technology
164,29,-0.152,7.2172,0.1049,0.2313,0.1788,Technology
164,30,1.3601,6.9586,0.226,-0.386,0.7987,Technology
164,31,0.724,7.0648,0.2272,0.1988,0.3941,Technology
164,32,-0.4876,6.9802,0.2537,0.0624,0.2962,Technology
164,33,0.4703,7.063,0.2201,0.0019,0.3966,Technology
164,34,0.5119,7.2194,0.2213,-0.0476,0.5024,Technology
164,35,-0.5758,7.1007,0.1396,0.1709,0.355,Technology
164,36,-0.3361,7.2472,0.2123,0.4095,0.3534,Technology
164,37,2.2352,7.2093,0.2828,0.7685,1.1506,Technology
164,38,0.0849,7.145,0.1478,0.4361,0.0954,Technology
164,39,-1.0068,7.2496,0.1145,0.3494,0.5044,Technology
164,40,1.5845,7.2764,0.1825,-0.1364,0.8296,Technology
164,41,-0.7236,7.1854,0.2223,-0.079,0.577,Technology
164,42,1.2969,7.1629,0.1863,0.0986,0.6617,Technology
164,43,-0.406,7.2033,0.2646,0.2332,0.2152,Technology
164,44,-0.0289,6.9993,0.1324,-0.0358,0.1674,Technology
164,45,-0.2015,7.1282,0.0997,0.4557,0.2048,Technology
164,46,0.2987,7.1376,0.2469,-0.1016,0.3728,Technology
164,47,0.064,7.1031,0.105,-0.2778,0.1064,Technology
164,48,0.3047,7.061,0.1913,0.4109,0.2762,Technology
164,49,-0.7482,7.2398,0.2455,0.1708,0.7981,Technology
164,50,2.5253,7.157,0.1863,0.0139,1.5682,Technology
164,51,0.2431,7.166,0.1405,-0.3113,0.2596,Technology
164,52,0.8703,7.2824,0.2391,0.3954,0.5331,Technology
164,53,0.2877,7.1204,0.184,0.8136,0.1513,Technology
164,54,0.2011,7.1011,0.1644,0.2484,0.213,Technology
164,55,2.8491,7.2761,0.2576,-0.0907,1.5194,Technology
164,56,0.4179,6.9909,0.1566,0.1713,0.608,Technology
164,57,0.0462,7.1451,0.1455,0.2688,0.101,Technology
164,58,-3.33,7.0662,0.1303,0.2494,1.8108,Technology
164,59,0.0916,7.1692,0.2362,-0.1439,0.415,Technology
164,60,-0.8709,7.1971,0.1968,-0.0515,0.4679,Technology
165,1,2.0934,10.5232,0.0756,-0.1241,1.1174,Healthcare
165,2,0.7298,10.563,0.0281,0.2109,0.4329,Healthcare
165,3,0.5855,10.4352,0.1704,0.0808,0.3428,Healthcare
165,4,1.4988,10.4414,0.0764,0.4454,1.047,Healthcare
165,5,-1.375,10.5131,0.009,0.1741,0.8588,Healthcare
165,6,0.4045,10.5492,0.1044,0.3137,0.7563,Healthcare
165,7,1.2583,10.3304,0.1516,0.0194,0.8855,Healthcare
165,8,1.6571,10.4918,0.136,-0.4418,1.1504,Healthcare
165,9,0.9341,10.4209,0.1041,0.504,0.4733,Healthcare
165,10,1.2718,10.4691,0.0779,0.1376,0.6386,Healthcare
165,11,0.6863,10.4248,0.072,0.2239,0.5057,Healthcare
165,12,1.2545,10.3881,0.1638,0.3451,0.7689,Healthcare
165,13,2.4694,10.3586,0.0024,0.1773,1.2385,Healthcare
165,14,1.2388,10.4453,0.0525,-0.4569,0.6304,Healthcare
165,15,0.7972,10.4963,0.0952,-0.0055,0.4958,Healthcare
165,16,0.0183,10.4001,0.0003,-0.0444,0.2505,Healthcare
165,17,0.6506,10.5794,0.0891,-0.0345,0.5177,Healthcare
165,18,0.6861,10.7063,0.0387,0.038,0.4545,Healthcare
165,19,0.5583,10.5017,0.1237,0.1167,0.368,Healthcare
165,20,2.4492,10.4563,0.0713,0.6789,1.4556,Healthcare
165,21,1.5561,10.3692,0.08,0.257,0.8341,Healthcare
165,22,1.7068,10.4974,0.0678,0.3161,1.051,Healthcare
165,23,1.4444,10.6081,0.1338,-0.0403,1.0936,Healthcare
165,24,1.8414,10.6553,0.0966,0.5462,0.9532,Healthcare
165,25,2.6412,10.6,0.1473,0.1402,1.4003,Healthcare
165,26,0.9866,10.5448,0.1604,0.0955,0.5718,Healthcare
165,27,1.809,10.5014,0.0856,-0.4365,0.99,Healthcare
165,28,1.4446,10.3556,0.0651,0.3124,0.7318,Healthcare
165,29,0.6959,10.4505,0.0791,0.3795,0.5377,Healthcare
165,30,-0.0549,10.4388,0.2331,0.3708,0.1747,Healthcare
165,31,-0.1561,10.4511,0.0691,-0.321,0.3802,Healthcare
165,32,0.9542,10.3885,0.0913,0.3819,0.4868,Healthcare
165,33,1.0963,10.5362,0.1107,0.0066,0.6615,Healthcare
165,34,3.188,10.433,0.1273,-0.277,1.6275,Healthcare
165,35,1.2585,10.4249,0.1052,0.7473,0.7997,Healthcare
165,36,1.8812,10.3888,0.1887,0.5539,1.1702,Healthcare
165,37,1.8654,10.4837,0.1118,0.2955,1.0302,Healthcare
165,38,1.0376,10.6101,0.0925,0.2572,0.5531,Healthcare
165,39,-0.069,10.4594,0.1478,0.5698,0.176,Healthcare
165,40,2.2106,10.4886,0.0557,-0.0462,1.128,Healthcare
165,41,0.4946,10.6539,0.127,0.8448,0.3176,Healthcare
165,42,-0.5072,10.5808,0.0815,0.1127,0.397,Healthcare
165,43,0.6377,10.5192,0.1643,0.3987,0.7503,Healthcare
165,44,-0.0424,10.515,0.1681,0.2618,0.1848,Healthcare
165,45,2.7209,10.4001,0.0913,-0.2018,1.5113,Healthcare
165,46,-0.3917,10.3903,0.0565,0.106,0.3892,Healthcare
165,47,0.5511,10.4746,0.0069,0.5452,0.3034,Healthcare
165,48,0.1368,10.4771,0.1113,-0.1319,0.2679,Healthcare
165,49,-0.875,10.3754,-0.0066,0.5079,0.4792,Healthcare
165,50,1.4085,10.5308,0.0957,0.2992,0.9081,Healthcare
165,51,1.3072,10.4327,0.072,-0.293,0.9881,Healthcare
165,52,1.8993,10.5732,0.1279,0.0999,1.058,Healthcare
165,53,-0.0235,10.4549,0.0993,0.0851,0.0133,Healthcare
165,54,0.4463,10.446,0.0717,-0.206,0.3605,Healthcare
165,55,0.3247,10.3667,0.1425,0.1902,0.2257,Healthcare
165,56,-0.0345,10.3776,0.0454,-0.307,0.1372,Healthcare
165,57,1.0424,10.5922,0.1282,0.3633,0.6024,Healthcare
165,58,0.3933,10.4873,0.2031,-0.1665,0.3592,Healthcare
165,59,-0.7491,10.4994,0.1483,0.0062,0.4315,Healthcare
165,60,0.71,10.6205,0.0797,0.0992,0.426,Healthcare
166,1,1.1021,5.2858,0.5662,0.5549,0.5568,Finance
166,2,1.4286,5.4847,0.6638,-0.2796,0.7372,Finance
166,3,0.475,5.2588,0.5559,-0.0509,0.3096,Finance
166,4,1.4673,5.3738,0.6174,0.1462,0.734,Finance
166,5,0.0999,5.303,0.6533,0.0806,0.052,Finance
166,6,-3.6085,5.5034,0.5667,0.1329,1.9539,Finance
166,7,-1.1761,5.2286,0.5639,0.0386,0.6768,Finance
166,8,-0.4789,5.3945,0.5512,0.1839,0.2396,Finance
166,9,0.7277,5.3017,0.6968,-0.4881,0.4076,Finance
166,10,1.7874,5.3321,0.702,0.5249,1.0448,Finance
166,11,0.3197,5.3475,0.7013,0.0788,0.1931,Finance
166,12,2.5194,5.5495,0.708,0.9082,1.4908,Finance
166,13,-0.4391,5.384,0.5854,-0.0012,0.2688,Finance
166,14,1.2985,5.5903,0.5265,0.4105,1.076,Finance
166,15,-1.9832,5.6112,0.7023,-0.1238,1.1017,Finance
166,16,0.4325,5.6289,0.6636,0.1128,0.2452,Finance
166,17,1.4705,5.4117,0.6595,-0.2011,0.7534,Finance
166,18,-0.2237,5.4386,0.5651,0.0043,0.1353,Finance
166,19,-0.7412,5.4553,0.622,-0.1196,0.5528,Finance
166,20,-0.699,5.3808,0.6251,0.2489,0.375,Finance
166,21,-2.709,5.46,0.6139,0.5958,1.7745,Finance
166,22,-0.8018,5.324,0.5746,0.2352,0.4574,Finance
166,23,2.3381,5.23,0.5221,0.961,1.179,Finance
166,24,1.1727,5.489,0.5795,0.312,0.6128,Finance
166,25,-1.886,5.3826,0.4735,-0.18,1.0053,Finance
166,26,-0.241,5.3199,0.5965,0.8278,0.1402,Finance
