firm_id,year,log_output,log_capital,log_labor,log_materials,profit,size,capital,labor,sector,exporter
406,2018,3.2859,2.6916,4.2237,7.1619,-0.1351,3.2376,-2.9846,-0.5832,Finance,1
406,2019,3.8591,2.601,4.3239,6.982,-0.1069,2.7215,-3.0453,-0.5053,Finance,1
406,2020,3.9508,2.4885,4.4691,6.7655,-0.1748,2.1857,-3.1207,-0.3924,Finance,1
406,2021,3.9261,2.8751,4.3366,7.1207,-0.1866,2.651,-2.8616,-0.4954,Finance,1
407,2010,7.7516,10.306,5.3316,8.8422,-0.1348,6.4133,2.1181,0.2779,Manufacturing,0
407,2011,7.0322,10.0331,5.5115,8.9968,-0.1078,6.4198,1.9352,0.4178,Manufacturing,0
407,2012,7.1611,10.2479,5.4219,8.5767,0.0443,6.1216,2.0791,0.3481,Manufacturing,0
407,2013,7.2933,9.8309,5.6225,8.88,0.1054,6.1172,1.7997,0.504,Manufacturing,0
407,2014,7.7307,10.1696,5.6303,8.9609,0.1074,7.2211,2.0267,0.51,Manufacturing,0
407,2015,7.4349,10.2231,5.3336,8.7216,0.067,6.8777,2.0626,0.2795,Manufacturing,0
407,2016,8.1728,10.474,5.6963,8.5545,0.0591,6.6944,2.2307,0.5614,Manufacturing,0
407,2017,7.102,9.9784,5.4156,8.7979,0.1385,6.0999,1.8986,0.3432,Manufacturing,0
407,2018,7.0985,9.8769,5.8163,9.0519,0.1898,6.4806,1.8305,0.6546,Manufacturing,0
407,2019,7.9871,9.9535,5.5751,9.0315,0.2367,5.8073,1.8819,0.4672,Manufacturing,0
407,2020,6.8541,9.8652,5.3955,8.7206,0.2567,6.6146,1.8227,0.3276,Manufacturing,0
407,2021,7.6114,10.3999,5.4111,8.5497,0.2861,7.296,2.181,0.3397,Manufacturing,0
408,2010,5.1414,7.1003,4.0333,6.8633,0.1649,5.9436,-0.0301,-0.7312,Energy,0
408,2011,4.6998,6.8547,3.9224,6.8558,-0.0312,4.0524,-0.1948,-0.8174,Energy,0
408,2012,5.3235,7.0349,3.9666,7.0388,-0.1165,5.1593,-0.074,-0.783,Energy,0
408,2013,5.7027,6.8174,4.223,6.9285,-0.0348,4.322,-0.2197,-0.5837,Energy,0
408,2014,4.8988,6.7716,3.8762,6.7989,-0.1459,3.9844,-0.2504,-0.8533,Energy,0
408,2015,5.5566,6.724,3.9901,7.1704,0.0337,3.9946,-0.2823,-0.7648,Energy,0
408,2016,5.6372,6.7285,4.1941,6.9776,0.0959,4.6929,-0.2793,-0.6062,Energy,0
408,2017,4.907,6.4811,4.0217,7.0366,0.0156,3.9816,-0.4451,-0.7402,Energy,0
408,2018,5.1223,6.8435,3.7401,6.6045,-0.0537,4.2403,-0.2023,-0.959,Energy,0
408,2019,5.7214,6.7825,4.0569,6.4647,-0.0438,4.3881,-0.2431,-0.7128,Energy,0
408,2020,5.4523,6.9397,3.8066,6.662,-0.0025,4.2418,-0.1378,-0.9073,Energy,0
408,2021,5.3224,6.8093,4.1921,6.8534,0.0284,4.256,-0.2251,-0.6077,Energy,0
409,2010,5.9591,8.6297,5.2434,6.6568,-0.0379,4.6733,0.9948,0.2093,Finance,1
409,2011,5.6396,8.488,5.8122,6.0731,-0.0127,6.0312,0.8998,0.6515,Finance,1
409,2012,6.3537,8.6767,5.5869,6.8601,0.0366,6.0483,1.0263,0.4763,Finance,1
409,2013,6.2036,8.8099,5.2473,6.5757,-0.0305,5.5805,1.1155,0.2124,Finance,1
409,2014,5.8954,8.4336,5.3698,6.8136,-0.0543,6.0079,0.8633,0.3076,Finance,1
409,2015,5.9283,8.6798,5.4798,6.3644,-0.1341,6.6823,1.0283,0.3931,Finance,1
409,2016,5.6393,8.7089,5.4843,6.6423,0.0591,6.0115,1.0478,0.3966,Finance,1
409,2017,5.4374,8.5187,5.4331,6.5586,-0.0659,6.5544,0.9203,0.3568,Finance,1
409,2018,5.817,8.5447,5.5546,6.7051,0.0065,7.0578,0.9378,0.4513,Finance,1
409,2019,5.8281,8.7084,5.3484,6.4948,-0.0012,7.224,1.0475,0.2909,Finance,1
409,2020,6.1138,8.4356,5.3118,6.6362,0.0698,5.2172,0.8647,0.2625,Finance,1
409,2021,6.1932,8.7323,5.3148,6.762,0.1072,5.369,1.0635,0.2648,Finance,1
410,2010,5.5673,5.2611,4.2513,10.3308,0.0117,3.6837,-1.2627,-0.5618,Energy,1
410,2011,6.0053,5.6527,4.1773,10.5094,0.0364,4.1439,-1.0002,-0.6193,Energy,1
410,2012,5.3312,5.9077,4.1662,10.0834,0.0223,4.997,-0.8293,-0.6279,Energy,1
410,2013,5.9015,5.268,4.2418,10.6015,-0.0119,4.2201,-1.258,-0.5691,Energy,1
410,2014,5.338,5.547,3.8148,10.8519,-0.084,3.3163,-1.0711,-0.9009,Energy,1
410,2015,5.8354,5.2948,4.169,10.2121,-0.0702,3.5923,-1.2401,-0.6257,Energy,1
410,2016,5.6184,5.6483,4.1553,10.4427,-0.1559,4.0497,-1.0032,-0.6363,Energy,1
410,2017,5.0093,5.1871,4.3728,10.6371,-0.1089,3.1608,-1.3123,-0.4673,Energy,1
410,2018,5.7222,5.5363,3.8932,10.4673,-0.1754,3.9429,-1.0783,-0.84,Energy,1
410,2019,5.8335,5.2655,4.3561,10.494,-0.082,3.3454,-1.2597,-0.4803,Energy,1
410,2020,5.3881,5.3987,4.1338,10.3828,-0.0995,3.1142,-1.1704,-0.653,Energy,1
410,2021,5.3841,5.2339,4.1958,10.3754,-0.099,3.4022,-1.2809,-0.6048,Energy,1
411,2010,6.0765,8.0836,4.1742,9.8475,0.1416,5.4996,0.6288,-0.6216,Services,0
411,2011,5.3951,7.7518,4.0069,9.8731,0.061,5.28,0.4064,-0.7517,Services,0
411,2012,5.277,8.0296,3.9829,9.6285,0.0159,5.258,0.5926,-0.7704,Services,0
411,2013,6.3706,7.8503,3.9592,9.8516,-0.0288,5.6087,0.4725,-0.7888,Services,0
411,2014,5.7903,7.8963,3.8503,10.1785,-0.0898,5.546,0.5033,-0.8734,Services,0
411,2015,6.5343,7.9487,3.9185,9.781,-0.0928,5.2521,0.5384,-0.8203,Services,0
411,2016,6.2573,7.7668,3.8155,9.6173,-0.2833,5.0612,0.4165,-0.9004,Services,0
411,2017,6.4642,7.9612,3.9161,9.8345,-0.0867,5.2202,0.5468,-0.8222,Services,0
411,2018,5.7297,8.2252,3.5724,9.7219,0.0083,5.1105,0.7237,-1.0894,Services,0
411,2019,5.4177,7.7635,3.9872,9.5971,-0.0826,3.9907,0.4143,-0.767,Services,0
411,2020,5.7361,8.1535,3.9045,9.8926,-0.2252,5.8159,0.6757,-0.8312,Services,0
411,2021,5.8941,8.2188,3.8724,9.7227,-0.0914,5.4699,0.7194,-0.8562,Services,0
412,2010,4.2153,5.2566,4.268,7.9829,0.0435,3.3006,-1.2656,-0.5488,Services,1
412,2011,4.6984,5.1289,4.02,8.1385,-0.0393,4.4843,-1.3513,-0.7415,Services,1
412,2012,4.9782,5.4803,4.5244,7.8012,-0.0081,3.8025,-1.1158,-0.3495,Services,1
412,2013,4.4823,5.3104,4.2196,7.7595,-0.0714,3.8672,-1.2296,-0.5864,Services,1
412,2014,4.8218,5.7936,4.2131,8.242,0.0155,4.6725,-0.9058,-0.5914,Services,1
412,2015,4.7846,5.4268,4.0902,7.7217,-0.1452,4.0506,-1.1516,-0.6869,Services,1
412,2016,5.0071,5.2594,4.2386,7.9125,-0.1176,4.569,-1.2638,-0.5716,Services,1
412,2017,4.6427,5.1904,4.4431,7.7479,-0.0082,3.7521,-1.31,-0.4127,Services,1
412,2018,5.1791,5.6379,4.3904,8.0106,-0.2042,4.9816,-1.0102,-0.4536,Services,1
412,2019,5.069,5.3056,4.3632,8.1935,-0.1563,3.5729,-1.2328,-0.4748,Services,1
412,2020,5.0469,5.4286,4.317,8.1303,-0.1333,4.6682,-1.1504,-0.5107,Services,1
412,2021,4.9585,5.611,4.1812,8.5862,-0.1205,2.9273,-1.0282,-0.6162,Services,1
413,2010,5.4175,5.9675,4.332,9.198,0.0661,3.7332,-0.7893,-0.499,Finance,1
413,2011,6.3175,6.0552,4.5194,8.7944,0.1416,4.5324,-0.7305,-0.3534,Finance,1
413,2012,5.9843,6.061,4.5141,8.7412,0.1389,4.1845,-0.7266,-0.3574,Finance,1
413,2013,6.4015,6.201,4.7068,9.5219,0.0115,4.4752,-0.6328,-0.2077,Finance,1
413,2014,5.9481,6.1825,4.5959,9.1931,0.1698,4.4908,-0.6452,-0.2939,Finance,1
413,2015,5.9201,6.0203,4.7914,9.0985,0.1094,3.8521,-0.7539,-0.142,Finance,1
413,2016,6.086,6.0771,4.7291,8.9956,-0.0244,3.8993,-0.7158,-0.1903,Finance,1
413,2017,5.2854,5.99,4.481,9.0353,-0.1391,4.4554,-0.7742,-0.3832,Finance,1
413,2018,5.277,5.7688,4.2802,8.6842,-0.0837,3.8353,-0.9224,-0.5392,Finance,1
413,2019,5.7251,6.1159,4.7573,9.012,-0.0086,5.1557,-0.6899,-0.1684,Finance,1
413,2020,5.9205,6.4428,4.7534,8.9948,-0.1143,4.5514,-0.4708,-0.1715,Finance,1
413,2021,5.4345,5.8876,4.3446,8.7998,-0.071,4.6066,-0.8428,-0.4892,Finance,1
414,2010,4.9644,9.7164,5.1678,4.4986,-0.0396,6.63,1.723,0.1506,Energy,0
414,2011,4.9266,9.6969,4.9987,4.9093,0.1968,6.0475,1.7099,0.0192,Energy,0
414,2012,5.3221,10.016,4.9655,4.5812,0.0733,5.5075,1.9237,-0.0066,Energy,0
414,2013,5.816,9.9607,5.1836,5.0205,0.0561,7.1279,1.8867,0.1629,Energy,0
414,2014,4.4538,9.8393,5.1431,4.2581,0.1875,5.9731,1.8054,0.1314,Energy,0
414,2015,4.8558,9.6874,5.0391,4.5019,0.0017,6.1536,1.7036,0.0506,Energy,0
414,2016,4.8553,9.8895,5.0124,4.2968,0.1759,6.3731,1.839,0.0298,Energy,0
414,2017,4.7324,9.5581,5.0339,4.3644,0.2145,6.2637,1.6169,0.0465,Energy,0
414,2018,4.4794,9.8997,4.8814,4.4406,0.1268,6.8953,1.8458,-0.072,Energy,0
414,2019,4.6486,10.0454,4.9331,4.6693,-0.0217,6.5055,1.9434,-0.0318,Energy,0
414,2020,4.8216,9.6208,4.8061,4.6596,-0.1238,6.1885,1.6589,-0.1305,Energy,0
414,2021,4.4316,9.5645,4.8914,4.4704,-0.0152,6.7589,1.6212,-0.0642,Energy,0
415,2010,5.4569,7.0299,5.2276,6.0306,-0.0114,5.3835,-0.0774,0.1971,Manufacturing,0
415,2011,5.375,6.5916,5.1873,6.7717,0.0291,4.4842,-0.371,0.1657,Manufacturing,0
415,2012,5.5485,6.9412,5.3031,6.419,0.0398,4.4879,-0.1368,0.2557,Manufacturing,0
415,2013,5.0769,6.6832,5.2339,6.2529,0.0201,4.4999,-0.3097,0.202,Manufacturing,0
415,2014,5.5226,6.6816,5.3579,6.5312,0.157,4.9235,-0.3107,0.2983,Manufacturing,0
415,2015,5.132,6.8017,5.0392,6.5171,0.1187,4.2896,-0.2303,0.0507,Manufacturing,0
415,2016,5.418,6.5372,5.2655,6.4116,0.1804,4.8936,-0.4075,0.2266,Manufacturing,0
415,2017,5.8691,6.7405,5.3023,6.5059,-0.0028,4.8963,-0.2713,0.2551,Manufacturing,0
415,2018,5.4263,6.6377,5.236,6.2452,0.0113,3.6184,-0.3402,0.2036,Manufacturing,0
415,2019,5.4912,6.4499,5.2567,6.6282,0.0012,4.0989,-0.466,0.2197,Manufacturing,0
415,2020,5.5773,6.7815,5.0448,6.2768,0.0801,3.4613,-0.2438,0.055,Manufacturing,0
415,2021,4.9965,6.6613,5.336,6.3551,0.0305,4.7595,-0.3243,0.2814,Manufacturing,0
416,2010,4.8687,7.2947,0.6711,7.0188,0.1881,4.3857,0.1002,-3.3443,Finance,0
416,2011,3.9928,7.0841,0.648,7.1298,-0.063,2.7911,-0.041,-3.3623,Finance,0
416,2012,4.7892,7.6444,0.7298,7.2062,-0.1101,3.38,0.3345,-3.2987,Finance,0
416,2013,4.636,7.5015,0.6042,7.1002,-0.151,3.8501,0.2387,-3.3963,Finance,0
416,2014,4.0921,7.519,0.6458,6.8242,-0.1716,3.4213,0.2504,-3.364,Finance,0
416,2015,4.5115,7.2651,0.5974,6.5808,-0.1495,3.2774,0.0803,-3.4016,Finance,0
416,2016,4.4479,6.9803,0.6771,7.1701,-0.0546,3.9641,-0.1106,-3.3397,Finance,0
416,2017,4.9659,7.7167,0.3374,7.1632,-0.1434,3.7121,0.3829,-3.6037,Finance,0
416,2018,4.2698,7.3139,0.4399,6.7547,-0.1684,3.0456,0.113,-3.524,Finance,0
416,2019,4.3479,7.1764,0.812,7.0733,-0.0996,2.7879,0.0208,-3.2348,Finance,0
416,2020,4.0208,7.4095,0.2049,6.8226,-0.1082,4.8704,0.1771,-3.7067,Finance,0
416,2021,3.9107,7.5596,0.5529,7.1893,0.0273,4.5098,0.2776,-3.4362,Finance,0
417,2010,5.3543,8.3005,4.2067,7.0903,-0.0418,5.1864,0.7741,-0.5964,Services,0
417,2011,5.5034,8.5608,4.0168,7.589,-0.0986,5.5294,0.9486,-0.744,Services,0
417,2012,5.577,8.5217,3.9701,7.3504,0.1338,5.2076,0.9224,-0.7803,Services,0
417,2013,5.0205,8.0898,4.0502,7.5527,0.1961,5.5152,0.633,-0.718,Services,0
417,2014,5.2615,8.1703,3.9779,7.1005,0.1902,4.8514,0.6869,-0.7742,Services,0
417,2015,5.6676,8.4966,4.0354,7.2742,-0.0185,5.1874,0.9056,-0.7295,Services,0
417,2016,5.3709,7.7626,3.9283,6.9994,0.1398,5.2875,0.4137,-0.8128,Services,0
417,2017,4.9489,8.2752,4.1971,7.362,0.2374,6.1237,0.7572,-0.6038,Services,0
417,2018,5.6611,8.0189,4.2443,7.373,0.1014,5.6535,0.5855,-0.5671,Services,0
417,2019,5.4257,8.2098,4.0108,7.6726,0.1134,5.9251,0.7134,-0.7486,Services,0
417,2020,5.2933,8.2453,3.8228,7.2896,0.2766,5.1133,0.7372,-0.8947,Services,0
417,2021,4.6932,8.2335,3.9522,7.338,0.0954,4.9909,0.7292,-0.7942,Services,0
418,2010,5.7664,7.6331,4.5025,6.7689,-0.1671,4.1981,0.3269,-0.3665,Services,0
418,2011,5.4255,7.5241,4.6059,6.9713,-0.1363,5.1799,0.2538,-0.2861,Services,0
418,2012,4.9909,8.2019,4.3789,6.7871,0.0199,5.6042,0.7081,-0.4625,Services,0
418,2013,5.5747,8.117,4.4147,6.8862,0.013,5.2329,0.6512,-0.4347,Services,0
418,2014,5.4539,7.5111,4.6067,6.898,0.1816,4.7492,0.2451,-0.2855,Services,0
418,2015,5.8781,8.0599,4.671,6.7926,0.1236,6.053,0.6129,-0.2356,Services,0
418,2016,5.2383,7.6636,4.4369,6.8757,-0.115,5.4788,0.3474,-0.4175,Services,0
418,2017,5.3073,7.7694,4.3301,6.788,-0.0358,5.8401,0.4182,-0.5004,Services,0
418,2018,5.3415,7.7309,5.0227,6.7871,0.0291,4.8955,0.3924,0.0379,Services,0
418,2019,5.6195,7.6116,4.6476,7.0784,-0.1514,4.846,0.3125,-0.2537,Services,0
418,2020,5.2034,7.9403,4.4901,6.8982,-0.0574,5.9188,0.5328,-0.3761,Services,0
418,2021,5.1873,7.7687,4.6605,6.9325,-0.0891,5.2588,0.4178,-0.2437,Services,0
419,2010,5.2425,7.1303,6.7874,3.8935,0.0393,5.3168,-0.01,1.4094,Finance,1
419,2011,4.9915,6.9647,6.9361,4.2697,0.0642,5.3134,-0.121,1.525,Finance,1
419,2012,5.8328,7.0469,6.83,4.2911,0.0996,5.5669,-0.0659,1.4425,Finance,1
419,2013,5.8354,6.8974,6.8198,4.1053,0.0496,5.9961,-0.1662,1.4346,Finance,1
419,2014,5.3338,7.2281,6.789,4.602,0.0619,5.5705,0.0555,1.4107,Finance,1
419,2015,4.6926,6.9863,6.589,3.7271,0.0653,5.8651,-0.1065,1.2552,Finance,1
419,2016,5.5969,7.1725,7.0968,4.3418,0.1291,5.949,0.0182,1.6499,Finance,1
419,2017,5.2946,7.4996,6.6648,4.3275,0.1883,5.3101,0.2375,1.3141,Finance,1
419,2018,5.7509,7.4655,6.6021,4.2933,0.1539,5.2738,0.2146,1.2654,Finance,1
419,2019,5.1304,7.2192,6.7741,4.2202,0.2922,5.4167,0.0495,1.3991,Finance,1
419,2020,5.506,7.2082,6.6619,4.2951,0.2665,4.9342,0.0422,1.3118,Finance,1
419,2021,5.5585,7.6016,6.7983,4.3586,0.0071,5.5832,0.3058,1.4179,Finance,1
420,2010,5.1497,7.6516,3.8072,7.8567,0.0123,5.7247,0.3393,-0.9069,Energy,0
420,2011,5.4411,7.4819,3.8533,8.0617,-0.0018,4.8812,0.2256,-0.8711,Energy,0
420,2012,5.5332,7.2622,3.8262,7.9652,0.0817,4.3958,0.0784,-0.8921,Energy,0
420,2013,5.3005,7.6262,3.6582,7.7831,0.193,5.8684,0.3223,-1.0227,Energy,0
420,2014,5.439,7.7133,3.7114,8.1453,0.0356,4.5048,0.3806,-0.9813,Energy,0
420,2015,5.015,7.4211,3.7652,7.889,0.0472,4.3592,0.1848,-0.9395,Energy,0
420,2016,5.5151,7.6057,3.4403,7.7023,0.0017,5.4497,0.3085,-1.192,Energy,0
420,2017,5.6161,7.4747,3.7896,7.894,-0.095,5.2049,0.2208,-0.9206,Energy,0
420,2018,5.0709,7.5106,3.4854,7.8421,0.0204,4.7359,0.2448,-1.157,Energy,0
420,2019,5.2936,7.0499,4.01,8.2075,0.1261,5.1439,-0.0639,-0.7492,Energy,0
420,2020,5.7189,7.5031,3.6433,8.0325,0.05,4.9948,0.2398,-1.0343,Energy,0
420,2021,5.0991,7.7413,3.6763,8.2783,-0.1746,4.3804,0.3994,-1.0086,Energy,0
421,2010,7.1242,10.4788,5.0799,8.0734,-0.0098,5.5646,2.2339,0.0823,Services,0
421,2011,6.9007,10.6156,5.1009,8.3816,-0.0513,6.5544,2.3256,0.0986,Services,0
421,2012,7.804,10.4539,5.5365,8.7747,0.0002,7.4304,2.2172,0.4371,Services,0
421,2013,7.1624,10.6772,5.3364,8.278,-0.01,6.7253,2.3669,0.2817,Services,0
421,2014,7.3814,10.5618,4.963,8.3791,0.107,6.9999,2.2895,-0.0086,Services,0
421,2015,6.8834,10.4173,5.421,8.3455,0.0696,6.9272,2.1927,0.3474,Services,0
421,2016,6.7515,10.8716,5.3743,7.9223,-0.0089,6.2014,2.4971,0.3111,Services,0
421,2017,7.0545,10.7909,5.1532,8.3239,0.1774,6.7382,2.4431,0.1392,Services,0
421,2018,7.1285,10.4841,5.2414,8.268,0.3321,6.9939,2.2375,0.2078,Services,0
421,2019,6.9174,10.7047,5.1931,8.1548,0.0695,6.5167,2.3853,0.1703,Services,0
421,2020,7.3736,10.7126,5.4912,8.0299,0.0385,6.8224,2.3906,0.402,Services,0
421,2021,7.023,10.7336,5.0759,8.3455,0.1157,7.0854,2.4046,0.0792,Services,0
422,2010,6.1451,6.5747,6.8159,9.388,0.1347,5.3685,-0.3824,1.4316,Energy,0
422,2011,7.2225,7.1149,6.7298,10.0092,-0.0112,6.0998,-0.0204,1.3646,Energy,0
422,2012,6.5436,6.7996,6.5791,9.6053,-0.0639,5.5654,-0.2316,1.2475,Energy,0
422,2013,6.836,6.842,7.1228,9.3378,-0.0432,5.0799,-0.2032,1.6701,Energy,0
422,2014,7.4486,7.4411,6.6168,9.4797,0.1258,5.4668,0.1983,1.2768,Energy,0
422,2015,7.4597,6.9739,6.8271,9.5268,0.2507,5.5452,-0.1148,1.4402,Energy,0
422,2016,6.7455,6.8363,6.5329,10.0649,0.2648,6.0472,-0.2071,1.2116,Energy,0
422,2017,6.8879,6.4725,6.7342,9.4056,0.1922,5.0197,-0.4509,1.368,Energy,0
422,2018,6.8461,7.1915,6.8573,9.5592,0.1641,4.7867,0.031,1.4638,Energy,0
422,2019,6.6751,6.6445,6.6703,9.4749,0.0832,5.5436,-0.3356,1.3184,Energy,0
422,2020,6.7259,6.7129,6.8821,9.6823,0.0549,5.0433,-0.2898,1.483,Energy,0
422,2021,6.3347,6.8473,6.7537,9.4781,0.0617,4.8071,-0.1997,1.3832,Energy,0
423,2010,4.075,7.5849,3.5985,6.2474,-0.0469,4.8814,0.2946,-1.0691,Services,0
423,2011,4.1522,7.4563,3.6287,6.4361,-0.0775,5.3032,0.2084,-1.0456,Services,0
423,2012,3.701,7.2701,3.3364,6.4153,0.0642,4.349,0.0836,-1.2728,Services,0
423,2013,4.2768,7.3633,3.4359,6.3567,-0.0222,4.9607,0.1461,-1.1954,Services,0
423,2014,3.7734,7.1816,3.452,6.3674,-0.0701,4.9673,0.0243,-1.183,Services,0
423,2015,3.8666,7.3296,3.5173,6.7121,-0.0529,5.1159,0.1235,-1.1322,Services,0
423,2016,4.1047,7.3163,3.4266,6.4112,-0.0876,4.32,0.1146,-1.2027,Services,0
423,2017,3.5062,7.4954,3.453,6.2484,-0.1534,4.2231,0.2346,-1.1822,Services,0
423,2018,4.2517,7.4951,3.3879,6.3828,-0.1365,4.2715,0.2344,-1.2328,Services,0
423,2019,3.8753,7.4004,3.4417,6.4861,-0.0502,5.1282,0.171,-1.1909,Services,0
423,2020,4.234,7.2292,3.6191,6.2079,-0.0867,5.034,0.0562,-1.0531,Services,0
423,2021,4.5038,7.45,3.5214,6.8004,-0.0386,4.3028,0.2042,-1.1291,Services,0
424,2010,6.6736,8.5576,5.578,6.5423,0.0269,7.0185,0.9464,0.4694,Services,1
424,2011,6.2079,8.3596,5.5812,6.6548,-0.0736,5.316,0.8137,0.4719,Services,1
424,2012,6.019,8.4953,5.4497,6.4472,-0.1105,6.3823,0.9047,0.3697,Services,1
424,2013,5.8938,8.5929,5.5206,5.95,0.0696,6.7125,0.9701,0.4248,Services,1
424,2014,6.8122,8.758,5.31,6.6759,0.1353,6.0269,1.0807,0.2611,Services,1
424,2015,6.3789,8.5393,5.6631,6.1961,0.1365,5.5837,0.9342,0.5356,Services,1
424,2016,5.9694,8.3341,5.0553,6.2124,-0.1023,5.3097,0.7967,0.0632,Services,1
424,2017,6.3739,8.5873,5.4597,6.4001,-0.0561,5.8005,0.9664,0.3775,Services,1
424,2018,6.8667,8.5987,5.6439,6.6444,0.0866,6.5329,0.974,0.5207,Services,1
424,2019,6.6327,8.6131,5.2682,6.5794,-0.0395,5.2871,0.9837,0.2286,Services,1
424,2020,6.6599,8.76,5.5327,6.55,0.069,5.1204,1.082,0.4342,Services,1
424,2021,6.6081,8.7798,5.3707,6.3064,0.0932,6.1821,1.0953,0.3083,Services,1
425,2010,4.8522,8.5394,3.982,3.9505,0.0784,5.7551,0.9343,-0.7711,Technology,0
425,2011,4.9902,8.5351,4.1792,4.0852,0.0524,6.5053,0.9313,-0.6178,Technology,0
425,2012,4.8773,8.4502,4.067,3.99,-0.0258,4.7541,0.8745,-0.705,Technology,0
425,2013,4.8491,8.7981,3.7321,4.1939,0.0369,5.4513,1.1076,-0.9652,Technology,0
425,2014,5.1727,8.9481,3.8908,4.182,0.1249,6.2222,1.2081,-0.8419,Technology,0
425,2015,5.0398,8.5953,4.1836,4.1343,-0.0884,5.6131,0.9717,-0.6144,Technology,0
425,2016,4.4881,8.61,4.1046,3.5108,-0.0433,5.4387,0.9816,-0.6757,Technology,0
425,2017,5.2144,8.9516,4.2995,4.0416,-0.0117,6.1606,1.2105,-0.5243,Technology,0
425,2018,5.0569,8.7594,4.2897,3.9942,0.0235,5.3669,1.0817,-0.5319,Technology,0
425,2019,5.0696,8.7455,3.9859,4.0496,-0.063,5.9943,1.0724,-0.768,Technology,0
425,2020,4.8605,8.4201,4.4128,3.8652,0.0835,4.9071,0.8543,-0.4362,Technology,0
425,2021,5.0888,8.794,4.0409,3.7511,0.0544,4.8496,1.1049,-0.7252,Technology,0
426,2010,6.8167,8.5947,4.25,7.211,0.1303,5.4356,0.9713,-0.5627,Services,0
426,2011,7.0163,8.5537,4.2994,7.0471,0.194,4.285,0.9439,-0.5243,Services,0
426,2012,6.6708,8.7112,4.0559,7.2333,0.2102,5.6147,1.0494,-0.7136,Services,0
426,2013,6.8178,8.6634,4.6355,6.9842,0.001,4.8561,1.0173,-0.2631,Services,0
426,2014,7.2401,8.7362,4.6337,7.4015,-0.0586,5.8994,1.0661,-0.2645,Services,0
426,2015,6.729,8.4923,4.2421,7.3186,0.069,5.6115,0.9027,-0.5689,Services,0
426,2016,7.6404,8.9723,4.3603,7.1777,0.0674,5.7603,1.2243,-0.477,Services,0
426,2017,7.1502,9.0061,4.4088,7.0757,-0.1163,6.0439,1.247,-0.4393,Services,0
426,2018,6.8011,8.3911,4.2504,7.2888,0.0604,5.5728,0.8348,-0.5624,Services,0
426,2019,7.1505,8.9762,4.1312,7.1969,0.0434,5.581,1.227,-0.6551,Services,0
426,2020,6.7263,8.6184,4.3629,7.1661,0.0134,6.5336,0.9872,-0.475,Services,0
426,2021,7.2819,8.9519,4.3463,7.3269,0.0414,5.9765,1.2107,-0.4879,Services,0
427,2010,5.6876,7.9444,3.978,8.9568,-0.1392,5.5516,0.5355,-0.7741,Manufacturing,1
427,2011,5.699,7.9639,4.0697,8.421,0.0082,5.7394,0.5485,-0.7029,Manufacturing,1
427,2012,5.2513,7.9211,4.2507,8.4614,0.0787,5.5698,0.5199,-0.5622,Manufacturing,1
427,2013,5.0231,8.2005,3.9908,8.5154,0.04,6.3289,0.7071,-0.7642,Manufacturing,1
427,2014,5.0486,7.7102,4.0618,8.371,0.0558,5.1566,0.3785,-0.709,Manufacturing,1
427,2015,5.3592,8.0797,4.1453,8.6589,0.0082,5.2799,0.6262,-0.6441,Manufacturing,1
427,2016,5.9975,8.1784,4.1194,8.7915,0.0209,5.0002,0.6923,-0.6642,Manufacturing,1
427,2017,6.0403,8.1014,3.9441,8.6672,0.2071,5.1058,0.6407,-0.8005,Manufacturing,1
427,2018,5.5934,8.423,4.0507,8.5646,0.1097,5.0611,0.8563,-0.7176,Manufacturing,1
427,2019,5.4283,7.8523,4.1184,8.8967,0.2677,5.5003,0.4738,-0.665,Manufacturing,1
427,2020,5.2724,8.1496,3.867,8.6996,0.2026,4.7787,0.673,-0.8604,Manufacturing,1
427,2021,5.6967,7.9369,4.2258,8.74,-0.0345,5.2731,0.5305,-0.5815,Manufacturing,1
428,2010,5.1342,5.5322,4.3365,6.9355,-0.1084,4.3468,-1.081,-0.4955,Finance,0
428,2011,4.762,5.284,4.0134,6.6801,-0.0479,3.9211,-1.2473,-0.7467,Finance,0
428,2012,4.7021,5.2079,4.1508,7.1167,-0.152,3.4012,-1.2983,-0.6398,Finance,0
428,2013,4.6975,5.5467,4.2181,6.6151,-0.0999,4.3883,-1.0713,-0.5875,Finance,0
428,2014,4.5622,5.1872,4.0399,7.1043,-0.0808,3.7629,-1.3122,-0.726,Finance,0
428,2015,4.1484,5.0029,4.194,6.5098,-0.0361,2.3233,-1.4357,-0.6062,Finance,0
428,2016,4.0533,5.1821,4.1463,6.8082,-0.1363,3.3433,-1.3156,-0.6434,Finance,0
428,2017,4.1925,5.4093,3.9016,6.5762,-0.0301,4.5757,-1.1633,-0.8335,Finance,0
428,2018,4.5611,5.5639,4.1906,6.9286,0.0731,4.7813,-1.0597,-0.6089,Finance,0
428,2019,3.7597,5.3077,3.9567,6.6091,-0.1353,4.1039,-1.2314,-0.7906,Finance,0
428,2020,4.3678,5.5491,4.2627,6.7629,-0.0248,4.4454,-1.0696,-0.5529,Finance,0
428,2021,3.8738,5.0139,4.0211,6.5746,-0.1238,3.3241,-1.4283,-0.7406,Finance,0
429,2010,8.5144,9.3615,8.2421,10.4739,0.159,7.0233,1.4852,2.54,Finance,0
