firm_id,year,log_output,log_capital,log_labor,log_materials,rd_intensity,sector,exporter
160,2005,6.8755,9.1684,4.9057,9.1024,0.0201,Manufacturing,0
160,2006,6.2781,8.3675,5.4228,6.8006,0.0439,Manufacturing,0
160,2007,6.9513,8.9849,6.1751,6.899,0.0,Manufacturing,0
160,2008,6.0067,7.6796,4.6738,8.203,0.0411,Manufacturing,0
160,2009,7.2133,8.7568,5.5161,9.2578,0.0026,Manufacturing,0
160,2010,6.4923,8.4579,5.6208,6.8177,0.0227,Manufacturing,0
160,2011,7.1666,10.0942,5.3952,7.3216,0.0173,Manufacturing,0
160,2012,6.6852,9.4371,4.8823,8.1104,0.0398,Manufacturing,0
160,2013,6.4505,9.6662,4.3768,7.1791,0.0076,Manufacturing,0
160,2014,6.0772,8.7628,5.0399,6.1941,0.0258,Manufacturing,0
160,2015,7.4493,11.5034,4.9502,7.5188,0.0412,Manufacturing,0
160,2016,6.7183,8.0623,5.4465,8.513,0.031,Manufacturing,0
160,2017,6.626,8.748,5.0089,7.6688,0.0188,Manufacturing,0
160,2018,6.7647,8.4081,5.6077,8.8322,0.0347,Manufacturing,0
160,2019,6.8791,9.9121,4.8681,7.3629,0.0346,Manufacturing,0
161,2000,6.0264,8.908,4.3987,7.0019,0.0333,Manufacturing,0
161,2001,6.5729,9.5509,4.947,8.0911,0.0,Manufacturing,0
161,2002,6.0517,7.9117,5.2623,7.1124,0.0365,Manufacturing,0
161,2003,6.2961,8.7837,4.6408,7.7683,0.0226,Manufacturing,0
161,2004,5.8804,7.1592,5.0724,7.2073,0.0123,Manufacturing,0
161,2005,5.9736,8.3948,3.9504,8.008,0.0461,Manufacturing,0
161,2006,5.5661,6.9978,5.0389,6.8627,0.0553,Manufacturing,0
161,2007,6.709,9.3201,5.2028,8.2944,0.0546,Manufacturing,0
161,2008,6.2044,7.8412,5.8905,7.2356,0.0379,Manufacturing,0
161,2009,6.0047,8.9415,4.3314,7.5053,0.0343,Manufacturing,0
161,2010,7.122,10.2818,5.8698,7.7143,0.0329,Manufacturing,0
161,2011,5.9526,8.62,4.7594,7.0316,0.001,Manufacturing,0
161,2012,6.7944,10.1018,4.8788,8.1074,0.0346,Manufacturing,0
161,2013,6.4792,9.3968,4.5374,7.7701,0.0131,Manufacturing,0
161,2014,6.6917,9.5844,5.5376,7.5816,0.01,Manufacturing,0
161,2015,5.6779,7.605,4.6983,6.6182,0.0201,Manufacturing,0
161,2016,6.2046,8.8825,4.6018,8.191,0.0,Manufacturing,0
161,2017,6.7564,9.4663,5.729,7.5961,0.0,Manufacturing,0
161,2018,7.2156,11.0913,5.6816,7.3305,0.0187,Manufacturing,0
161,2019,6.4226,9.7521,4.3449,7.8529,0.052,Manufacturing,0
162,2000,7.307,8.5197,5.7148,8.6728,0.017,Technology,1
162,2001,6.7632,8.4058,5.3497,7.4894,0.0206,Technology,1
162,2002,6.5449,8.5002,4.7364,7.5346,0.0472,Technology,1
162,2003,6.436,8.6731,4.7733,7.3781,0.04,Technology,1
162,2004,6.5558,8.3905,5.4347,6.8984,0.0175,Technology,1
162,2005,6.4366,8.259,4.8201,7.6813,0.0434,Technology,1
162,2006,6.4333,8.2709,5.6299,7.0716,0.0141,Technology,1
162,2007,7.401,10.2189,5.7575,7.5893,0.033,Technology,1
162,2008,6.9681,8.0366,5.3902,8.7135,0.029,Technology,1
162,2009,6.4729,8.2755,4.607,8.0091,0.0596,Technology,1
162,2010,6.7279,8.9902,5.3628,7.2935,0.0388,Technology,1
162,2011,6.6762,9.6272,4.9941,6.3872,0.0084,Technology,1
162,2012,7.3774,10.5677,4.4645,8.4945,0.0374,Technology,1
162,2013,7.2477,9.0778,5.4452,9.1746,0.0329,Technology,1
162,2014,7.6582,10.7016,5.4052,7.9059,0.0649,Technology,1
162,2015,6.8475,9.7515,4.6981,7.4308,0.0329,Technology,1
162,2016,6.9386,8.818,5.0631,8.581,0.0332,Technology,1
162,2017,7.2277,9.9698,5.4503,7.7259,0.0069,Technology,1
162,2018,7.135,9.3215,5.6208,7.1978,0.0235,Technology,1
162,2019,7.4005,9.1139,5.1757,9.2458,0.0112,Technology,1
163,2000,6.618,9.1827,5.0472,6.7165,0.0445,Energy,0
163,2001,6.4006,8.4628,4.4312,7.9905,0.0274,Energy,0
163,2002,6.6406,10.2105,5.0912,6.1222,0.0583,Energy,0
163,2003,6.5286,8.5088,5.0493,6.6125,0.0257,Energy,0
163,2004,7.6284,10.4276,5.4476,8.355,0.0513,Energy,0
163,2005,6.4251,9.2605,4.8773,6.9842,0.0173,Energy,0
163,2006,7.1436,9.8126,5.2596,7.6906,0.0216,Energy,0
163,2007,7.0354,9.239,4.994,8.2301,0.0277,Energy,0
163,2008,7.084,10.0583,4.5401,8.0535,0.0,Energy,0
163,2009,7.4677,10.0959,5.5,8.445,0.0528,Energy,0
163,2010,7.1069,9.8086,5.5622,7.1185,0.0014,Energy,0
163,2011,7.3012,9.9467,5.6749,7.6818,0.0313,Energy,0
163,2012,6.9845,8.6693,5.5202,8.1864,0.0269,Energy,0
163,2013,7.2849,9.0704,6.0996,8.1708,0.001,Energy,0
163,2014,6.6997,8.8861,5.1787,7.2894,0.0479,Energy,0
163,2015,6.9046,9.3538,5.286,7.806,0.0018,Energy,0
163,2016,6.572,8.445,5.2933,7.2689,0.0143,Energy,0
163,2017,7.3297,9.8476,5.0551,7.8107,0.025,Energy,0
163,2018,6.5636,9.3519,4.9733,5.8287,0.0268,Energy,0
163,2019,6.9012,7.9132,4.7949,9.5361,0.0002,Energy,0
164,2000,6.906,9.8728,4.9743,7.438,0.0421,Manufacturing,0
164,2001,6.2695,9.036,5.0876,5.8798,0.0362,Manufacturing,0
164,2002,7.6089,10.1005,5.689,8.7384,0.0228,Manufacturing,0
164,2003,5.9774,7.0613,5.3701,6.3381,0.0003,Manufacturing,0
164,2004,6.3833,7.9518,4.5591,7.5977,0.0469,Manufacturing,0
164,2005,7.0252,9.267,5.6235,7.6771,0.0187,Manufacturing,0
164,2006,6.7923,9.6499,4.5095,7.869,0.0207,Manufacturing,0
164,2007,6.5421,8.2623,5.5527,6.9189,0.0237,Manufacturing,0
164,2008,7.6633,10.1967,5.8492,8.3471,0.0217,Manufacturing,0
164,2009,6.2867,8.2479,5.1952,6.2293,0.034,Manufacturing,0
164,2010,7.2557,9.6183,5.0938,8.318,0.014,Manufacturing,0
164,2011,7.5098,9.6699,5.6547,8.5904,0.0102,Manufacturing,0
164,2012,6.6177,8.0519,5.6998,6.9975,0.0217,Manufacturing,0
164,2013,7.3946,9.9761,5.3157,8.3075,0.0295,Manufacturing,0
164,2014,6.7243,7.4908,5.653,7.4771,0.0206,Manufacturing,0
164,2015,5.6464,6.5687,5.1976,5.9331,0.036,Manufacturing,0
164,2016,5.9345,6.3633,5.7046,6.7082,0.0482,Manufacturing,0
164,2017,6.487,8.8533,4.0282,8.0947,0.0178,Manufacturing,0
164,2018,7.0418,9.2425,4.356,8.3229,0.018,Manufacturing,0
164,2019,6.5997,8.878,4.9952,6.6997,0.0,Manufacturing,0
165,2000,6.8577,8.5301,4.5111,8.0467,0.0236,Manufacturing,0
165,2001,6.8927,9.0843,4.6262,7.6321,0.0353,Manufacturing,0
165,2002,7.3625,9.6447,4.535,7.681,0.0347,Manufacturing,0
165,2003,7.0517,9.106,5.1505,6.504,0.0581,Manufacturing,0
165,2004,7.1964,8.5696,5.5907,8.1019,0.0272,Manufacturing,0
165,2005,7.4907,9.3067,4.9132,9.0216,0.0412,Manufacturing,0
165,2006,7.2705,10.1294,4.5816,7.5145,0.0316,Manufacturing,0
165,2007,6.7316,7.3534,5.3598,7.749,0.0234,Manufacturing,0
165,2008,7.3336,10.4192,4.6644,6.911,0.019,Manufacturing,0
165,2009,7.8478,9.0446,6.1933,8.5434,0.0002,Manufacturing,0
165,2010,7.4368,10.3557,5.1995,6.7027,0.047,Manufacturing,0
165,2011,7.0635,8.863,5.1555,7.7361,0.0124,Manufacturing,0
165,2012,7.8894,11.5226,4.7798,7.5014,0.0396,Manufacturing,0
165,2013,7.2762,9.0241,5.155,8.1004,0.0219,Manufacturing,0
165,2014,7.6704,8.7445,6.167,8.1565,0.0166,Manufacturing,0
165,2015,7.851,9.3648,5.5508,9.2708,0.0235,Manufacturing,0
165,2016,7.0872,9.4355,4.9418,7.1574,0.0558,Manufacturing,0
165,2017,7.3781,9.046,6.0389,6.8417,0.0246,Manufacturing,0
165,2018,6.8579,8.9411,5.0157,6.0525,0.039,Manufacturing,0
165,2019,7.072,8.8651,5.4558,7.5305,0.0636,Manufacturing,0
166,2000,6.6028,9.2164,3.5008,8.1844,0.0374,Energy,0
166,2001,6.8703,9.8477,4.7986,6.5815,0.0654,Energy,0
166,2002,6.6957,9.7654,4.6219,6.4882,0.0206,Energy,0
166,2003,6.4898,6.6323,4.6668,9.6873,0.0222,Energy,0
166,2004,7.1343,9.0332,5.9022,7.3017,0.0,Energy,0
166,2005,6.5239,8.0099,4.3038,8.7959,0.0442,Energy,0
166,2006,7.2147,10.2538,5.5476,7.044,0.0331,Energy,0
166,2007,6.891,8.454,5.092,8.2196,0.0106,Energy,0
166,2008,6.058,7.2816,5.1899,7.0308,0.0609,Energy,0
166,2009,6.5575,8.9196,4.6738,7.1809,0.0065,Energy,0
166,2010,6.7745,9.4062,4.2355,8.1487,0.0,Energy,0
166,2011,7.1525,10.9611,4.68,7.4258,0.0135,Energy,0
166,2012,7.2302,9.5294,5.9266,7.6519,0.0532,Energy,0
166,2013,7.8734,10.3475,5.9614,8.6698,0.0439,Energy,0
166,2014,6.5176,8.5004,4.4024,8.2419,0.0136,Energy,0
166,2015,6.5105,7.7919,4.8628,8.5942,0.0484,Energy,0
166,2016,6.4726,8.3324,4.2599,8.0322,0.033,Energy,0
166,2017,6.8126,8.8757,5.4986,7.5225,0.0484,Energy,0
166,2018,7.6428,10.2089,5.3965,8.298,0.0228,Energy,0
166,2019,7.4462,8.6442,6.3305,8.1425,0.0522,Energy,0
167,2000,7.8937,10.9462,5.8667,7.1852,0.0706,Manufacturing,1
167,2001,7.4847,10.2702,5.4001,6.8527,0.0405,Manufacturing,1
167,2002,7.6793,9.634,6.1037,8.0426,0.0299,Manufacturing,1
167,2003,6.7586,9.2168,4.7716,6.869,0.0304,Manufacturing,1
167,2004,6.9944,7.1255,5.1763,9.4894,0.0511,Manufacturing,1
167,2005,7.8492,10.0443,6.4033,7.1862,0.0069,Manufacturing,1
167,2006,7.7156,11.1734,5.225,7.552,0.0228,Manufacturing,1
167,2007,7.5705,8.5395,4.9894,9.1497,0.0,Manufacturing,1
167,2008,7.7694,10.2719,4.9254,8.0515,0.0165,Manufacturing,1
167,2009,6.6857,7.8454,4.3545,8.1909,0.0351,Manufacturing,1
167,2010,7.0924,8.9885,4.7444,7.3817,0.0564,Manufacturing,1
167,2011,7.0284,10.1996,4.801,6.7317,0.0685,Manufacturing,1
167,2012,7.927,9.0893,5.2052,10.2361,0.0326,Manufacturing,1
167,2013,7.8941,9.874,5.7908,8.446,0.0449,Manufacturing,1
167,2014,6.9369,10.1128,4.98,5.4489,0.0188,Manufacturing,1
167,2015,7.1028,8.7148,5.1153,7.5328,0.0253,Manufacturing,1
167,2016,6.9541,9.602,5.1629,5.9096,0.0,Manufacturing,1
167,2017,6.8534,8.3916,5.5061,7.3208,0.0209,Manufacturing,1
167,2018,6.7835,9.2928,4.1886,6.9092,0.0226,Manufacturing,1
167,2019,7.569,9.6808,5.1406,8.3846,0.0194,Manufacturing,1
168,2000,6.2649,8.1551,5.4303,6.7278,0.0096,Services,0
168,2001,5.8785,8.7126,4.0276,6.7455,0.0349,Services,0
168,2002,6.2893,8.8424,5.151,7.895,0.0291,Services,0
168,2003,6.33,8.9082,4.7718,7.5695,0.0481,Services,0
168,2004,6.4498,9.0537,5.2785,7.3124,0.0006,Services,0
168,2005,5.9114,8.9689,4.7398,6.0327,0.0108,Services,0
168,2006,6.7635,9.7719,4.3179,8.7263,0.07,Services,0
168,2007,6.7293,8.4297,5.5419,8.4722,0.0169,Services,0
168,2008,6.4265,8.6319,4.6542,8.3492,0.0299,Services,0
168,2009,7.1323,9.1481,4.9008,9.6378,0.0218,Services,0
168,2010,7.063,9.5382,5.0247,8.0022,0.031,Services,0
168,2011,6.5894,9.0264,3.8066,9.4162,0.0166,Services,0
168,2012,6.0698,8.5997,4.8205,6.7851,0.0,Services,0
168,2013,6.679,9.6777,4.3068,8.0993,0.0732,Services,0
168,2014,6.5501,7.794,5.3413,8.4761,0.0529,Services,0
168,2015,7.0763,9.8079,5.5751,8.2068,0.0331,Services,0
168,2016,7.4866,10.1779,4.8921,9.822,0.014,Services,0
168,2017,6.0575,7.966,4.9316,7.2836,0.0,Services,0
168,2018,7.09,9.6238,5.0563,8.7244,0.0082,Services,0
168,2019,6.9099,8.6909,5.7546,8.4117,0.047,Services,0
169,2000,7.2522,7.4597,5.9457,7.5749,0.0201,Technology,0
169,2001,7.3359,9.415,4.9313,6.9662,0.0274,Technology,0
169,2002,6.9172,9.1425,4.9939,6.0731,0.0302,Technology,0
169,2003,7.368,9.5026,4.833,7.8849,0.0477,Technology,0
169,2004,7.3811,11.0016,4.5798,6.1722,0.0455,Technology,0
169,2005,8.0037,9.8008,4.8255,8.5554,0.05,Technology,0
169,2006,7.0515,8.8382,4.9089,6.9919,0.0155,Technology,0
169,2007,6.6503,8.0569,4.4111,7.7349,0.061,Technology,0
169,2008,7.14,9.714,4.833,6.1091,0.0228,Technology,0
169,2009,7.4571,10.0067,4.176,7.6464,0.0588,Technology,0
169,2010,7.3503,9.1574,4.9422,8.0723,0.0478,Technology,0
169,2011,7.4289,9.4178,4.9894,8.2187,0.0243,Technology,0
169,2012,6.6999,7.3812,5.2989,6.8763,0.029,Technology,0
169,2013,7.7578,8.76,5.3223,9.7399,0.0682,Technology,0
169,2014,6.813,8.6542,4.7024,6.415,0.0378,Technology,0
169,2015,7.2349,9.6062,5.2503,6.2114,0.0,Technology,0
169,2016,7.3648,9.3355,5.6066,6.9608,0.0277,Technology,0
169,2017,8.1385,11.0557,5.9739,6.9264,0.0369,Technology,0
169,2018,7.7432,10.4692,4.7858,8.0779,0.0367,Technology,0
169,2019,6.554,6.8852,4.9132,7.4745,0.0481,Technology,0
170,2000,7.3741,9.0556,3.9652,9.3266,0.0409,Manufacturing,1
170,2001,6.6343,7.1005,5.1203,7.3361,0.0561,Manufacturing,1
170,2002,7.2525,8.7997,4.9921,8.6379,0.0023,Manufacturing,1
170,2003,6.8482,6.9274,5.5705,8.3158,0.0096,Manufacturing,1
170,2004,7.6049,10.1523,4.3171,7.3306,0.0228,Manufacturing,1
170,2005,7.524,9.0488,5.687,7.9433,0.0243,Manufacturing,1
170,2006,7.2813,9.3117,5.1039,7.1856,0.0449,Manufacturing,1
170,2007,7.06,8.5547,4.8896,8.0119,0.0126,Manufacturing,1
170,2008,6.8528,7.9945,4.8993,7.4207,0.0116,Manufacturing,1
170,2009,7.7302,9.3011,5.5544,8.3525,0.0,Manufacturing,1
170,2010,7.0292,7.3435,5.3845,8.0888,0.0137,Manufacturing,1
170,2011,7.1545,8.2995,5.0434,7.7285,0.0285,Manufacturing,1
170,2012,6.8318,8.5693,5.3706,6.6955,0.0,Manufacturing,1
170,2013,7.1424,8.383,5.4574,8.1326,0.0294,Manufacturing,1
170,2014,7.8278,11.2158,4.3777,7.9958,0.0256,Manufacturing,1
170,2015,8.1569,10.7344,5.2436,8.2929,0.0953,Manufacturing,1
170,2016,6.6783,7.8041,3.7844,8.1663,0.0245,Manufacturing,1
170,2017,6.9199,6.9055,5.753,7.6736,0.0756,Manufacturing,1
170,2018,7.4688,10.0089,4.991,7.4059,0.0396,Manufacturing,1
170,2019,7.1256,8.902,5.3749,7.3243,0.0418,Manufacturing,1
171,2000,6.6852,8.8108,4.4464,7.4582,0.0809,Technology,0
171,2001,6.8054,8.3027,4.9941,8.0838,0.0369,Technology,0
171,2002,6.57,8.5996,4.8261,7.8259,0.0427,Technology,0
171,2003,7.5667,8.8902,5.6885,9.2957,0.0472,Technology,0
171,2004,6.9288,10.2444,5.216,6.6297,0.0237,Technology,0
171,2005,6.8945,9.9915,4.0511,7.8382,0.0388,Technology,0
171,2006,5.8863,6.376,4.3536,7.6973,0.0459,Technology,0
171,2007,7.3689,10.4885,5.3428,7.6156,0.0291,Technology,0
171,2008,7.92,11.5838,5.4916,7.9445,0.0277,Technology,0
171,2009,6.5047,7.2596,5.1133,7.6038,0.0,Technology,0
171,2010,7.0096,9.4924,5.1917,7.0971,0.0584,Technology,0
171,2011,6.1592,8.1534,4.4316,6.8354,0.0209,Technology,0
171,2012,7.0018,8.6625,5.3254,7.2504,0.0548,Technology,0
171,2013,6.7662,8.114,5.7827,6.9528,0.0489,Technology,0
171,2014,7.2838,10.4568,4.5723,8.2729,0.0087,Technology,0
171,2015,6.6342,8.4713,4.5894,7.7975,0.0458,Technology,0
171,2016,7.2894,9.3365,5.046,8.496,0.0139,Technology,0
171,2017,7.4599,9.3177,6.7676,7.8474,0.0277,Technology,0
171,2018,7.3582,10.6381,4.7147,7.7809,0.0241,Technology,0
171,2019,6.6066,9.0987,4.57,7.0087,0.0079,Technology,0
172,2000,7.1499,8.6405,4.7379,8.0366,0.0083,Technology,0
172,2001,7.3243,9.2144,5.4718,6.8311,0.0077,Technology,0
172,2002,6.5832,7.7609,4.7586,7.3391,0.0462,Technology,0
172,2003,7.131,8.8796,5.043,6.8562,0.0267,Technology,0
172,2004,7.4084,8.6887,4.858,8.2685,0.0295,Technology,0
172,2005,6.9139,7.5773,4.9133,8.196,0.0195,Technology,0
172,2006,7.697,10.499,4.6727,7.9761,0.0488,Technology,0
172,2007,7.3606,9.2957,4.5575,8.1898,0.0088,Technology,0
172,2008,7.2647,8.7573,4.8826,7.459,0.0438,Technology,0
172,2009,7.0303,9.4071,4.73,6.4834,0.0571,Technology,0
172,2010,7.4183,9.0841,5.1293,8.2633,0.0257,Technology,0
172,2011,6.7173,8.0258,4.5704,7.3892,0.0554,Technology,0
172,2012,7.7992,9.6163,5.6823,7.9854,0.0733,Technology,0
172,2013,7.5855,9.2187,4.9392,9.2889,0.0582,Technology,0
172,2014,8.1032,11.5058,5.389,7.8132,0.0442,Technology,0
172,2015,7.3773,9.6126,4.9957,7.4367,0.053,Technology,0
172,2016,7.7645,9.5354,5.3239,8.4949,0.0592,Technology,0
172,2017,7.1855,9.0775,6.1219,5.6907,0.0512,Technology,0
172,2018,7.7976,10.0462,5.2004,8.7952,0.0422,Technology,0
172,2019,7.1044,8.0298,5.0825,8.2711,0.06,Technology,0
173,2000,6.6329,9.2321,5.321,8.4863,0.0,Technology,0
173,2001,6.2059,9.5074,5.3122,6.2969,0.0222,Technology,0
173,2002,6.8492,9.4695,5.9059,8.0126,0.0085,Technology,0
173,2003,6.7532,9.8469,4.515,9.6093,0.0753,Technology,0
173,2004,5.1825,7.3769,4.4688,6.5397,0.0,Technology,0
173,2005,5.7273,7.6874,5.8705,6.1938,0.0298,Technology,0
173,2006,6.278,9.3328,4.9972,7.7081,0.0486,Technology,0
173,2007,5.4849,7.3381,5.0476,6.9388,0.0307,Technology,0
173,2008,6.6361,8.1435,5.7488,9.35,0.0048,Technology,0
173,2009,5.9893,8.5375,5.2587,7.344,0.037,Technology,0
173,2010,6.992,10.2416,5.0228,9.0912,0.0595,Technology,0
173,2011,6.079,8.6183,4.7943,8.0109,0.0335,Technology,0
173,2012,5.9635,8.1478,4.5738,8.5964,0.0,Technology,0
173,2013,6.4637,9.1622,5.5661,7.9193,0.0002,Technology,0
173,2014,6.3833,8.3402,5.6641,8.347,0.0,Technology,0
173,2015,6.3952,9.301,4.4215,8.5429,0.0283,Technology,0
173,2016,5.8252,7.6539,5.1565,7.6435,0.0044,Technology,0
173,2017,6.2984,10.0472,4.7158,7.7534,0.0537,Technology,0
173,2018,6.4284,9.1283,4.8515,8.1913,0.0184,Technology,0
173,2019,6.6447,9.6478,5.2932,8.4269,0.019,Technology,0
174,2000,6.3726,7.7225,4.4576,8.1983,0.0562,Manufacturing,0
174,2001,6.852,8.4949,4.4333,9.0816,0.0375,Manufacturing,0
174,2002,6.9562,8.0857,5.7266,8.0135,0.0304,Manufacturing,0
174,2003,6.3855,8.6341,4.3171,6.9484,0.0206,Manufacturing,0
174,2004,6.9222,8.9771,5.5002,6.9457,0.0579,Manufacturing,0
174,2005,7.2862,9.439,5.556,7.9813,0.0448,Manufacturing,0
174,2006,7.2648,8.9497,5.4142,8.1748,0.0337,Manufacturing,0
174,2007,7.0552,8.3212,5.3972,8.3339,0.0304,Manufacturing,0
174,2008,6.7403,7.1341,5.7683,7.8917,0.0421,Manufacturing,0
174,2009,7.6504,9.652,5.2821,8.8127,0.08,Manufacturing,0
174,2010,7.3402,10.4622,4.8749,7.4739,0.0378,Manufacturing,0
174,2011,6.9473,9.6105,4.6278,7.3289,0.0232,Manufacturing,0
174,2012,7.0002,8.9354,5.0183,7.4684,0.0431,Manufacturing,0
174,2013,6.6643,8.4778,5.5109,6.9706,0.0436,Manufacturing,0
174,2014,7.6318,10.6779,5.0032,7.8825,0.0328,Manufacturing,0
174,2015,6.8559,8.6571,5.1228,7.8498,0.05,Manufacturing,0
174,2016,6.4087,7.2011,4.5861,8.3194,0.0321,Manufacturing,0
174,2017,7.1134,8.5102,5.2048,8.1623,0.0282,Manufacturing,0
174,2018,7.5376,10.2203,5.114,8.3224,0.0319,Manufacturing,0
174,2019,6.9258,9.1648,5.2795,6.595,0.0146,Manufacturing,0
175,2000,6.813,7.9174,5.3148,8.4719,0.0153,Energy,1
175,2001,6.366,6.9544,4.6312,8.1296,0.0618,Energy,1
175,2002,6.9876,8.7494,5.3521,7.3653,0.0168,Energy,1
175,2003,6.5768,8.1516,4.8773,8.4785,0.0,Energy,1
175,2004,6.6548,8.4516,4.8698,8.1208,0.0296,Energy,1
175,2005,6.4444,8.3329,4.8785,7.0772,0.0514,Energy,1
175,2006,7.0962,10.1661,4.081,8.933,0.0331,Energy,1
175,2007,6.6542,8.0253,4.7834,8.604,0.0272,Energy,1
175,2008,6.1293,8.0422,5.4467,5.843,0.0301,Energy,1
175,2009,7.3329,10.2218,5.1623,8.0663,0.0187,Energy,1
175,2010,7.0161,9.3536,5.1719,7.8285,0.0261,Energy,1
175,2011,6.4684,8.7074,4.7308,7.2768,0.0467,Energy,1
175,2012,7.4626,10.3486,5.3428,7.9876,0.0109,Energy,1
175,2013,6.4168,8.8747,3.7115,8.3074,0.0451,Energy,1
175,2014,6.7638,9.8767,4.402,7.6301,0.0678,Energy,1
175,2015,6.6787,7.6146,5.1231,8.8598,0.0,Energy,1
175,2016,7.4298,10.1927,5.5774,7.8617,0.0216,Energy,1
175,2017,7.3918,10.5155,4.8816,8.4684,0.0445,Energy,1
175,2018,6.8508,8.1109,4.7829,9.0878,0.0597,Energy,1
175,2019,7.3539,11.8086,5.2305,6.805,0.0006,Energy,1
176,2000,6.8326,9.1569,4.4424,6.5476,0.0299,Manufacturing,1
176,2001,7.602,10.6825,5.1898,7.9273,0.0433,Manufacturing,1
176,2002,6.7096,8.3866,5.4455,7.0486,0.0601,Manufacturing,1
176,2003,7.0061,8.1976,5.7378,7.3155,0.0289,Manufacturing,1
176,2004,7.5969,10.278,5.3449,7.7898,0.0473,Manufacturing,1
176,2005,8.0713,10.2243,6.4785,7.9793,0.0141,Manufacturing,1
176,2006,7.1082,9.013,5.2286,7.8833,0.0197,Manufacturing,1
176,2007,6.432,6.8709,5.0193,8.0536,0.0316,Manufacturing,1
176,2008,6.8891,9.5763,4.6087,6.7736,0.0418,Manufacturing,1
176,2009,7.3809,9.7303,4.9397,8.5099,0.0088,Manufacturing,1
176,2010,7.3443,9.987,5.5298,7.0321,0.0742,Manufacturing,1
176,2011,7.7548,9.347,5.5991,8.9065,0.0325,Manufacturing,1
176,2012,7.2735,8.8231,5.9542,7.7109,0.0376,Manufacturing,1
176,2013,6.9745,9.5152,4.7648,7.645,0.0317,Manufacturing,1
176,2014,6.4775,8.748,4.0901,6.7175,0.031,Manufacturing,1
176,2015,7.392,8.9822,5.1347,8.6544,0.048,Manufacturing,1
176,2016,7.4179,9.4784,4.9149,8.0566,0.057,Manufacturing,1
176,2017,8.2548,11.7852,5.9348,7.79,0.0073,Manufacturing,1
176,2018,6.7265,10.4958,3.9033,6.5867,0.0222,Manufacturing,1
176,2019,6.8991,7.8102,5.38,8.778,0.0275,Manufacturing,1
177,2000,6.1969,7.9086,4.6462,6.4531,0.0224,Manufacturing,0
177,2001,7.78,10.442,6.0979,7.6098,0.0331,Manufacturing,0
177,2002,6.7639,8.9882,4.686,7.5054,0.0185,Manufacturing,0
177,2003,7.0846,9.1964,5.0867,7.6008,0.0212,Manufacturing,0
177,2004,7.1168,10.138,4.5118,7.5614,0.0378,Manufacturing,0
177,2005,7.1017,9.4114,4.1934,8.9705,0.0292,Manufacturing,0
177,2006,7.0311,9.9188,4.2974,7.4229,0.0231,Manufacturing,0
177,2007,6.8127,9.2511,4.6839,7.6577,0.0302,Manufacturing,0
177,2008,7.354,9.0559,5.6751,8.0686,0.0592,Manufacturing,0
177,2009,7.0753,9.4917,4.1512,8.2175,0.003,Manufacturing,0
177,2010,7.0845,9.2538,5.2711,7.3963,0.0058,Manufacturing,0
177,2011,6.4813,7.5685,4.9087,7.2182,0.0167,Manufacturing,0
177,2012,6.8314,9.2243,4.8447,6.7058,0.0427,Manufacturing,0
177,2013,7.5979,9.4229,5.3966,8.5963,0.0332,Manufacturing,0
177,2014,7.5224,11.1196,5.3889,6.7241,0.0462,Manufacturing,0
177,2015,6.6551,7.9567,4.9783,8.0639,0.0319,Manufacturing,0
177,2016,6.9752,8.65,4.7619,7.6774,0.0297,Manufacturing,0
177,2017,6.4047,9.0363,3.832,7.0566,0.0167,Manufacturing,0
177,2018,7.2169,8.7508,6.1081,7.7283,0.0186,Manufacturing,0
177,2019,7.1958,9.2095,5.5858,7.5031,0.0365,Manufacturing,0
178,2000,6.9432,8.7724,5.9903,7.9383,0.0209,Manufacturing,0
178,2001,6.3878,9.1091,4.4725,7.764,0.0297,Manufacturing,0
178,2002,6.6982,9.3937,5.5619,7.8366,0.001,Manufacturing,0
178,2003,6.5275,8.5816,4.8125,7.842,0.0531,Manufacturing,0
178,2004,5.965,8.3335,4.1607,7.6146,0.0484,Manufacturing,0
178,2005,6.8929,9.0496,4.9696,8.8469,0.0724,Manufacturing,0
178,2006,6.4377,9.7002,4.3643,7.255,0.044,Manufacturing,0
178,2007,5.955,9.5399,4.2162,5.9034,0.0654,Manufacturing,0
178,2008,5.6396,7.3795,5.0188,6.4729,0.0032,Manufacturing,0
178,2009,5.7635,7.632,3.3921,8.2427,0.0145,Manufacturing,0
178,2010,6.2512,9.1243,4.1894,7.6265,0.0545,Manufacturing,0
178,2011,5.9293,8.3834,4.389,7.2027,0.003,Manufacturing,0
178,2012,5.8061,6.9423,4.5116,8.1575,0.0291,Manufacturing,0
178,2013,7.016,7.8783,5.9516,9.4355,0.0014,Manufacturing,0
178,2014,5.8815,7.9818,5.4068,5.7795,0.0139,Manufacturing,0
178,2015,6.5354,9.5761,4.6402,8.1976,0.0245,Manufacturing,0
178,2016,6.4689,8.0767,5.982,7.8868,0.0175,Manufacturing,0
178,2017,6.5258,8.6541,5.2677,8.0644,0.0287,Manufacturing,0
178,2018,6.0405,7.3423,5.1323,7.7394,0.0087,Manufacturing,0
178,2019,6.9632,9.3667,5.3536,8.439,0.0,Manufacturing,0
179,2000,5.2093,7.8004,3.7872,6.2976,0.0,Technology,1
179,2001,6.1393,7.5857,5.588,7.9778,0.0067,Technology,1
179,2002,6.3436,8.3183,4.832,8.5073,0.0146,Technology,1
