idcode,year,ln_wage,experience,tenure,education,union,married,hours,industry
390,1974,1.4469,5.65,4.42,9,0,1,44.6,4
390,1976,1.6568,6.24,6.14,9,0,0,34.9,4
390,1978,1.808,10.27,4.15,9,0,0,43.4,4
390,1980,1.484,11.12,0.66,9,0,1,38.7,4
390,1982,1.0566,10.66,2.08,9,1,0,38.3,4
390,1984,1.529,13.46,0.9,9,1,0,39.9,4
390,1986,2.1769,15.6,2.29,9,1,0,48.2,4
390,1988,1.9789,17.34,2.21,9,0,0,46.0,4
390,1990,1.8527,20.59,0.15,9,0,1,36.3,4
390,1992,1.8322,18.72,4.02,9,0,0,46.0,4
390,1994,1.3422,21.21,1.13,9,0,1,39.3,4
390,1996,1.5114,23.59,1.9,9,0,0,32.7,4
391,1968,1.8411,3.26,1.5,14,0,0,43.1,12
391,1970,1.5316,5.01,1.06,14,1,0,45.5,12
391,1972,1.8088,6.03,1.98,14,1,0,41.3,12
391,1974,1.8371,8.65,0.43,14,1,1,41.7,12
391,1976,1.4609,9.54,2.59,14,0,0,37.4,12
391,1978,2.3088,11.1,1.42,14,0,0,30.0,12
391,1980,1.284,11.58,2.72,14,0,1,41.8,12
391,1982,2.0737,13.68,0.84,14,1,1,26.9,12
391,1984,1.8442,15.9,1.55,14,0,0,45.3,12
391,1986,2.3642,18.72,0.1,14,0,1,37.3,12
391,1988,2.1916,17.85,0.19,14,1,1,44.6,12
391,1990,1.8199,19.57,0.33,14,0,1,41.2,12
391,1992,2.128,20.86,3.1,14,0,1,37.4,12
391,1994,2.089,22.79,3.22,14,0,0,41.4,12
391,1996,2.152,23.96,1.81,14,0,1,43.8,12
392,1968,1.7751,4.8,2.33,13,0,1,37.0,4
392,1970,1.6912,6.41,0.72,13,0,1,34.9,4
392,1972,1.7032,7.06,0.1,13,0,0,42.0,4
392,1974,1.8754,7.61,0.12,13,1,0,41.9,4
392,1976,2.3961,10.32,5.35,13,0,1,36.6,4
392,1978,1.7261,12.55,2.23,13,0,0,44.9,4
392,1980,1.6178,13.95,0.78,13,0,1,36.1,4
392,1982,2.0231,13.43,3.55,13,0,0,40.7,4
392,1984,1.5268,16.88,0.1,13,0,1,42.2,4
392,1986,1.5504,16.18,1.35,13,0,1,36.8,4
392,1988,2.0665,20.68,1.29,13,0,1,37.8,4
392,1990,2.3398,20.46,2.7,13,1,1,43.8,4
392,1992,1.8626,21.8,0.1,13,1,1,45.0,4
392,1994,2.326,25.02,2.85,13,0,1,40.6,4
392,1996,2.2589,26.23,0.13,13,0,1,42.5,4
393,1968,2.47,3.54,5.07,13,0,1,48.3,7
393,1970,2.929,4.58,1.61,13,0,0,47.0,7
393,1972,2.5011,5.18,3.1,13,0,0,47.2,7
393,1974,2.1384,6.91,3.81,13,0,0,36.8,7
393,1976,2.9989,8.44,5.11,13,0,0,39.1,7
393,1978,2.4126,10.54,5.08,13,0,0,42.0,7
393,1980,2.6139,11.16,1.17,13,0,1,42.9,7
393,1982,2.9371,11.74,6.22,13,0,1,36.6,7
393,1984,2.9887,14.11,0.86,13,0,1,44.3,7
393,1986,3.1425,16.61,4.26,13,0,0,37.7,7
393,1988,3.2214,17.36,0.27,13,0,1,40.8,7
393,1990,2.7683,19.78,0.46,13,0,1,39.3,7
393,1992,2.5453,20.42,1.51,13,0,1,42.2,7
393,1994,2.6809,22.41,0.82,13,0,1,41.0,7
393,1996,2.5521,22.61,0.19,13,0,1,33.3,7
394,1968,1.8407,3.95,0.1,10,1,1,36.2,11
394,1970,0.7353,5.91,1.09,10,0,1,44.0,11
394,1972,0.5076,5.05,1.37,10,1,1,44.2,11
394,1974,0.8544,6.92,4.44,10,0,0,41.5,11
394,1976,0.8859,9.2,5.1,10,0,1,42.3,11
394,1978,0.633,10.15,0.82,10,1,1,29.7,11
394,1980,1.4096,12.4,0.27,10,1,0,29.6,11
394,1982,0.9272,13.12,0.91,10,1,0,47.6,11
394,1984,1.5816,15.62,0.91,10,0,1,30.9,11
394,1986,1.4804,17.26,0.76,10,1,0,40.9,11
394,1988,1.0445,17.85,2.39,10,0,0,33.8,11
394,1990,1.2252,20.98,0.2,10,0,0,47.6,11
394,1992,0.953,21.92,0.1,10,1,1,44.6,11
394,1994,1.1475,24.48,4.16,10,1,1,47.8,11
394,1996,1.2317,22.97,0.15,10,1,1,31.4,11
395,1968,0.7541,4.09,0.25,15,0,1,44.6,2
395,1970,1.6715,3.52,6.15,15,0,1,44.7,2
395,1972,1.8322,5.96,2.35,15,0,0,43.3,2
395,1974,1.7015,7.74,1.1,15,0,1,36.7,2
395,1976,1.3944,8.57,3.1,15,0,1,42.7,2
395,1978,2.0406,9.58,6.06,15,0,1,33.2,2
395,1980,0.9985,11.58,1.52,15,0,1,47.9,2
395,1982,1.1402,13.6,0.16,15,0,0,36.7,2
395,1984,1.2751,14.81,1.47,15,0,1,44.5,2
395,1986,1.8955,15.16,0.73,15,1,1,36.1,2
395,1988,1.9867,16.96,1.03,15,0,1,43.7,2
395,1990,1.3496,19.38,2.45,15,0,1,38.8,2
395,1992,1.632,19.6,0.1,15,1,0,46.1,2
395,1994,1.9285,23.34,0.64,15,0,1,37.5,2
395,1996,1.6628,24.99,0.34,15,0,1,34.7,2
396,1968,1.0141,4.72,0.57,10,0,0,35.5,12
396,1970,1.7847,4.43,1.94,10,0,1,39.7,12
396,1972,0.9035,6.29,1.29,10,0,1,30.8,12
396,1974,1.0229,9.76,4.32,10,0,0,43.9,12
396,1976,1.6464,11.58,0.59,10,1,0,41.5,12
396,1978,1.5306,12.63,2.84,10,1,1,34.1,12
396,1980,1.7057,14.47,0.1,10,1,0,39.3,12
396,1982,1.1293,13.53,0.8,10,0,0,31.7,12
396,1984,1.5455,16.85,8.58,10,0,1,38.8,12
396,1986,1.3332,16.02,4.8,10,0,0,44.4,12
396,1988,2.2023,18.53,1.16,10,1,1,41.6,12
396,1990,1.2816,21.06,0.49,10,1,1,45.9,12
396,1992,1.2923,21.53,1.37,10,1,1,37.4,12
396,1994,1.7951,24.07,0.1,10,0,0,45.5,12
396,1996,0.9959,24.63,0.46,10,0,1,35.8,12
397,1968,1.4002,1.63,0.38,8,0,1,38.3,5
397,1970,0.9407,1.88,0.32,8,0,1,37.6,5
397,1972,0.9875,3.6,1.46,8,0,1,43.4,5
397,1974,1.6076,6.38,4.79,8,0,0,40.0,5
397,1976,1.8381,8.75,1.16,8,0,0,37.5,5
397,1978,1.9917,8.65,2.9,8,0,0,35.9,5
397,1980,1.6756,10.0,3.7,8,0,0,42.9,5
397,1982,1.991,11.19,1.58,8,0,1,43.0,5
397,1984,1.8318,13.76,0.1,8,1,1,43.4,5
397,1986,1.6179,15.51,0.31,8,0,0,36.9,5
397,1988,1.5672,15.11,1.86,8,1,1,37.2,5
397,1990,1.1303,16.86,2.92,8,0,1,43.2,5
397,1992,1.9124,19.01,1.75,8,0,0,40.0,5
397,1994,1.9863,21.13,0.1,8,0,1,45.5,5
397,1996,1.6994,22.67,1.74,8,0,1,40.5,5
398,1968,2.1563,0.5,1.5,12,0,1,39.0,1
398,1970,1.344,5.3,2.94,12,0,0,42.0,1
398,1972,1.872,6.07,0.5,12,1,0,41.9,1
398,1974,1.6224,6.8,0.25,12,1,1,35.6,1
398,1976,2.1736,8.54,0.54,12,0,1,40.2,1
398,1978,2.1809,9.82,1.81,12,0,0,41.5,1
398,1980,1.4021,12.19,0.77,12,0,1,40.9,1
398,1982,2.1878,14.15,1.06,12,0,1,43.9,1
398,1984,2.3286,15.33,0.7,12,1,1,36.2,1
398,1986,1.7629,16.15,0.64,12,0,1,38.7,1
398,1988,2.4549,18.71,1.92,12,0,1,48.5,1
398,1990,2.1314,17.38,3.66,12,1,1,32.1,1
398,1992,1.9241,20.78,0.95,12,0,1,34.8,1
398,1994,2.233,20.99,2.84,12,0,1,46.2,1
398,1996,2.5314,22.61,5.4,12,1,1,31.3,1
399,1968,1.0059,0.85,0.48,12,0,0,46.1,4
399,1970,1.9081,4.15,2.37,12,1,0,35.3,4
399,1972,1.9877,5.56,1.24,12,1,1,36.0,4
399,1974,1.6785,7.1,2.54,12,0,0,36.3,4
399,1976,1.9691,8.31,1.49,12,1,0,40.9,4
399,1978,1.3219,10.92,1.2,12,0,0,35.5,4
399,1980,2.0084,10.36,1.78,12,1,1,40.6,4
399,1982,2.0572,13.67,0.17,12,0,1,45.9,4
399,1984,2.2905,14.88,0.82,12,0,1,36.0,4
399,1986,1.8292,15.7,2.03,12,0,0,43.7,4
399,1988,2.0834,18.48,2.15,12,0,1,44.7,4
399,1990,1.7517,18.76,1.34,12,0,0,50.7,4
399,1992,1.5482,20.83,0.81,12,1,0,24.2,4
399,1994,1.8765,21.01,0.37,12,0,1,40.7,4
399,1996,2.2583,22.13,2.96,12,1,1,33.1,4
400,1968,1.2052,0.5,4.14,10,1,0,34.1,5
400,1970,0.8561,3.87,0.55,10,0,0,40.2,5
400,1972,1.0346,2.72,0.1,10,0,0,37.8,5
400,1974,0.983,5.29,2.19,10,0,1,31.4,5
400,1976,1.1882,8.9,0.67,10,0,0,37.4,5
400,1978,0.9048,9.08,2.85,10,0,1,47.3,5
400,1980,1.4291,9.13,1.4,10,0,1,29.0,5
400,1982,1.5355,10.68,1.9,10,1,0,40.3,5
400,1984,1.4414,12.64,7.27,10,0,1,38.9,5
400,1986,1.735,13.4,2.21,10,0,0,50.3,5
400,1988,2.0276,16.91,0.1,10,1,0,38.1,5
400,1990,1.6836,16.57,0.1,10,0,1,45.9,5
400,1992,1.6326,20.12,0.1,10,1,1,39.5,5
400,1994,1.7348,19.96,2.14,10,1,0,44.3,5
400,1996,1.6389,22.3,0.42,10,1,0,41.0,5
401,1968,1.5998,0.83,0.83,14,0,1,40.1,3
401,1970,1.9712,2.9,0.45,14,0,0,42.4,3
401,1972,1.8445,3.2,0.46,14,0,1,45.0,3
401,1974,1.0201,3.94,2.86,14,0,0,34.1,3
401,1976,2.2854,7.06,1.89,14,0,1,48.3,3
401,1978,2.1128,9.11,6.81,14,1,0,35.8,3
401,1980,1.5847,10.88,1.3,14,0,0,37.6,3
401,1982,1.5189,12.56,0.1,14,0,1,36.4,3
401,1984,1.7103,12.2,1.16,14,1,0,29.4,3
401,1986,1.5366,15.39,1.32,14,0,1,43.6,3
401,1988,1.5293,16.58,1.54,14,1,0,38.3,3
401,1990,1.5044,17.45,0.1,14,1,1,37.9,3
401,1992,2.0789,19.1,3.68,14,0,1,38.9,3
401,1994,1.9843,18.65,2.74,14,0,0,40.1,3
401,1996,2.0962,22.03,0.45,14,1,1,38.0,3
402,1968,2.1357,1.19,6.43,15,1,1,40.1,3
402,1970,2.8071,2.34,2.17,15,1,1,43.7,3
402,1972,2.1859,5.53,1.24,15,0,1,38.2,3
402,1974,2.0013,4.21,4.39,15,0,1,37.9,3
402,1976,2.1027,8.42,0.69,15,1,1,43.7,3
402,1978,1.7298,8.68,1.93,15,0,1,34.5,3
402,1980,2.0805,9.17,2.66,15,0,1,37.4,3
402,1982,1.7026,12.43,2.79,15,1,0,22.8,3
402,1984,1.4906,11.97,0.45,15,0,1,39.9,3
402,1986,2.6338,16.1,5.32,15,0,1,30.1,3
402,1988,2.0677,16.78,1.23,15,0,0,38.8,3
402,1990,1.9602,17.99,2.92,15,1,1,38.1,3
402,1992,2.6432,20.38,0.1,15,1,1,32.9,3
402,1994,2.5434,21.01,0.3,15,0,0,37.8,3
402,1996,2.1458,23.39,2.97,15,0,0,49.4,3
403,1968,2.0977,3.96,3.32,16,0,1,42.9,2
403,1970,1.7919,5.87,0.88,16,0,1,38.4,2
403,1972,1.8258,8.58,2.66,16,1,1,39.7,2
403,1974,2.4635,8.71,0.1,16,1,0,46.3,2
403,1976,1.7505,9.67,2.11,16,1,1,46.5,2
403,1978,2.0714,12.57,1.76,16,0,0,38.3,2
403,1980,2.3007,13.45,2.12,16,0,1,37.6,2
403,1982,1.9,16.74,0.79,16,0,0,42.3,2
403,1984,1.8437,16.92,0.16,16,0,1,45.0,2
403,1986,2.093,18.78,0.74,16,0,0,36.8,2
403,1988,2.3539,20.11,3.56,16,0,0,44.0,2
403,1990,2.3628,21.96,0.1,16,1,1,36.6,2
403,1992,2.7438,22.47,0.46,16,0,1,33.2,2
403,1994,2.4723,24.57,0.32,16,0,0,43.6,2
403,1996,1.7625,26.08,0.1,16,0,1,41.3,2
404,1968,0.8322,3.1,0.1,14,0,1,37.2,9
404,1970,1.5337,4.45,2.43,14,0,0,37.1,9
404,1972,1.2524,6.18,1.68,14,0,0,39.0,9
404,1974,1.5289,6.85,4.66,14,0,1,37.7,9
404,1976,1.4903,9.42,0.23,14,1,0,40.1,9
404,1978,1.9598,9.82,1.18,14,0,0,36.6,9
404,1980,1.6357,12.84,0.9,14,0,1,38.5,9
404,1982,1.1432,13.03,3.27,14,1,0,39.8,9
404,1984,1.4958,14.98,2.72,14,0,1,45.9,9
404,1986,1.9225,16.02,0.66,14,0,1,45.3,9
404,1988,1.6207,18.11,2.43,14,0,1,37.9,9
404,1990,1.4828,19.36,1.99,14,0,1,39.6,9
404,1992,1.4154,20.93,1.81,14,0,1,40.4,9
404,1994,0.7993,23.47,3.08,14,0,0,47.2,9
404,1996,1.8746,24.38,2.12,14,1,1,46.7,9
405,1968,1.3264,0.74,0.35,11,0,1,42.2,8
405,1970,1.4462,3.05,6.25,11,0,1,42.3,8
405,1972,2.0529,4.8,0.6,11,1,1,38.9,8
405,1974,1.7739,5.2,1.8,11,0,0,36.6,8
405,1976,1.2865,7.82,5.91,11,0,0,44.6,8
405,1978,1.3223,9.59,2.08,11,0,0,43.3,8
405,1980,1.2452,10.55,4.24,11,0,0,41.6,8
405,1982,1.3544,13.02,1.12,11,1,0,39.8,8
405,1984,1.7235,15.07,0.86,11,0,1,32.6,8
405,1986,1.3152,16.03,0.1,11,1,0,35.9,8
405,1988,1.5034,16.29,2.55,11,1,0,42.4,8
405,1990,1.1831,19.59,0.33,11,0,0,41.1,8
405,1992,1.6518,20.37,0.56,11,0,1,43.1,8
405,1994,1.5129,20.01,1.48,11,0,0,32.9,8
405,1996,2.0619,21.57,10.81,11,0,1,37.5,8
406,1968,0.9471,0.66,1.68,11,0,0,43.5,7
406,1970,0.6905,4.03,1.63,11,0,1,49.4,7
406,1972,1.3425,6.13,3.54,11,1,0,31.8,7
406,1974,0.7789,6.73,0.1,11,0,1,35.7,7
406,1976,0.8435,8.0,0.1,11,0,1,47.2,7
406,1978,0.9516,10.53,0.1,11,0,0,48.2,7
406,1980,1.3984,13.81,1.82,11,0,1,47.4,7
406,1982,1.232,14.07,4.49,11,0,1,39.0,7
406,1984,0.7787,15.21,0.3,11,1,0,33.7,7
406,1986,0.8909,17.6,1.46,11,0,0,37.9,7
406,1988,1.1221,17.48,6.4,11,0,0,39.6,7
406,1990,1.4011,19.74,1.78,11,1,0,35.3,7
406,1992,1.4284,22.14,0.72,11,0,1,33.1,7
406,1994,1.0214,20.91,0.24,11,1,1,38.7,7
406,1996,1.978,23.58,0.96,11,1,1,32.4,7
407,1968,2.5465,6.16,8.38,11,0,1,40.4,10
407,1970,1.7333,7.68,2.51,11,1,0,29.1,10
407,1972,2.4579,10.3,0.48,11,0,1,42.5,10
407,1974,2.1799,9.83,2.91,11,0,0,45.0,10
407,1976,3.1498,12.09,6.14,11,0,0,42.5,10
407,1978,2.3269,12.77,1.69,11,1,1,34.4,10
407,1980,2.3919,16.55,2.72,11,0,0,31.9,10
407,1982,2.5098,17.39,1.54,11,0,0,35.3,10
407,1984,2.2897,17.34,0.9,11,0,1,48.2,10
407,1986,2.1953,18.55,0.65,11,0,1,45.2,10
407,1988,2.5873,21.59,4.26,11,0,1,34.1,10
407,1990,2.7669,23.44,1.55,11,1,0,37.8,10
407,1992,2.5268,24.31,0.58,11,0,0,41.7,10
407,1994,2.9746,25.11,2.3,11,0,1,31.3,10
407,1996,2.4663,26.96,1.02,11,0,0,40.0,10
408,1968,2.143,2.7,1.77,12,0,0,45.8,6
408,1970,1.9608,2.69,1.2,12,0,0,38.4,6
408,1972,2.7068,6.64,0.43,12,0,1,38.0,6
408,1974,1.5239,5.14,0.31,12,0,1,37.9,6
408,1976,1.7777,8.59,0.5,12,0,1,39.8,6
408,1978,2.2341,10.5,1.18,12,0,0,43.1,6
408,1980,2.567,10.01,1.5,12,1,1,40.4,6
408,1982,2.2433,11.34,0.57,12,0,0,40.1,6
408,1984,2.2985,14.28,4.28,12,0,0,51.9,6
408,1986,2.5037,16.47,2.35,12,0,0,47.1,6
408,1988,2.4851,17.65,1.49,12,0,0,41.2,6
408,1990,2.6448,20.22,0.1,12,0,1,38.3,6
408,1992,1.8675,18.11,5.99,12,0,1,38.5,6
408,1994,2.5085,21.73,2.89,12,1,0,44.1,6
408,1996,2.3309,24.66,1.21,12,1,1,39.5,6
409,1968,0.9028,0.5,1.29,12,1,1,40.7,2
409,1970,1.0667,2.66,1.28,12,0,0,38.8,2
409,1972,1.31,2.25,1.92,12,0,1,42.2,2
409,1974,1.613,4.99,0.92,12,0,1,40.8,2
409,1976,0.8059,5.01,2.7,12,0,0,41.9,2
409,1978,0.8441,6.98,0.57,12,1,0,41.7,2
409,1980,1.3578,8.87,4.18,12,0,0,44.5,2
409,1982,1.866,10.86,2.91,12,1,1,44.3,2
409,1984,1.3961,13.59,1.05,12,0,1,37.5,2
409,1986,1.718,15.45,0.75,12,1,1,42.2,2
409,1988,1.2159,16.62,0.1,12,0,0,37.9,2
409,1990,1.1228,17.83,1.36,12,0,1,48.0,2
409,1992,1.2427,17.98,0.79,12,0,1,39.0,2
409,1994,1.7066,20.79,0.72,12,0,0,32.8,2
409,1996,1.7329,21.99,0.33,12,0,1,43.9,2
410,1968,2.2412,5.28,1.39,12,0,1,46.6,8
410,1970,1.8009,5.53,0.72,12,0,1,43.1,8
410,1972,1.8078,9.2,1.22,12,0,1,38.4,8
410,1974,1.6329,8.81,3.63,12,0,0,38.5,8
410,1976,2.4251,9.53,14.63,12,0,1,34.8,8
410,1978,2.1186,12.04,1.7,12,0,0,44.0,8
410,1980,2.4427,13.4,2.3,12,1,1,44.9,8
410,1982,1.9333,16.49,5.31,12,0,0,42.8,8
410,1984,2.3739,17.28,3.59,12,0,0,35.8,8
410,1986,1.6268,18.67,3.48,12,0,0,38.2,8
410,1988,2.3349,21.4,1.42,12,0,1,49.5,8
410,1990,1.7977,20.72,4.4,12,0,0,42.5,8
410,1992,2.5351,22.66,5.77,12,0,1,39.7,8
410,1994,2.3167,25.28,2.48,12,0,0,38.1,8
410,1996,1.7611,25.9,1.65,12,0,0,45.6,8
411,1968,1.4496,3.73,1.03,11,0,1,41.7,3
411,1970,1.3574,6.68,1.86,11,0,0,45.4,3
411,1972,1.7849,6.45,5.71,11,1,0,44.6,3
411,1974,1.2424,7.32,0.1,11,0,1,43.7,3
411,1976,1.4317,10.15,0.68,11,1,0,36.8,3
411,1978,1.4249,11.91,0.1,11,0,0,41.9,3
411,1980,1.5468,12.53,1.53,11,1,0,43.7,3
411,1982,1.404,13.71,0.99,11,0,0,42.8,3
411,1984,1.9154,15.88,8.01,11,0,1,31.0,3
411,1986,1.0158,16.87,0.1,11,0,0,40.8,3
411,1988,1.8623,18.92,1.15,11,1,0,42.0,3
411,1990,1.3233,20.69,0.3,11,0,0,44.3,3
411,1992,1.2281,21.99,3.64,11,0,0,43.9,3
411,1994,1.589,22.93,2.59,11,0,1,35.6,3
411,1996,1.7171,25.14,1.21,11,1,0,33.1,3
412,1968,1.4994,1.73,0.83,11,1,1,46.5,7
412,1970,1.0126,4.4,0.1,11,0,1,39.1,7
412,1972,1.1715,4.63,1.39,11,0,0,41.0,7
412,1974,1.3654,6.32,0.1,11,1,1,39.1,7
412,1976,1.7626,8.65,2.16,11,1,1,37.6,7
412,1978,1.6938,10.45,4.42,11,0,0,45.7,7
412,1980,1.3271,10.32,0.69,11,0,1,29.1,7
412,1982,1.4329,12.06,3.13,11,0,0,45.2,7
412,1984,1.569,13.27,1.31,11,0,0,39.1,7
412,1986,1.7322,15.3,0.1,11,0,0,40.9,7
412,1988,1.5153,16.96,1.62,11,0,0,45.5,7
412,1990,1.3969,18.58,0.79,11,1,0,49.2,7
412,1992,1.0299,19.4,3.93,11,0,1,42.4,7
412,1994,1.0275,20.68,0.59,11,0,1,45.6,7
412,1996,1.6218,24.52,2.24,11,0,1,42.3,7
413,1968,1.7163,3.93,2.36,9,0,0,38.7,1
413,1970,1.6266,6.62,0.57,9,1,1,37.7,1
413,1972,1.4202,9.44,2.57,9,0,0,42.9,1
413,1974,2.1458,8.72,1.94,9,0,1,39.1,1
413,1976,1.3658,9.43,3.01,9,1,0,42.7,1
413,1978,1.8337,10.89,0.5,9,0,1,43.8,1
413,1980,1.4932,13.45,0.28,9,0,1,39.5,1
413,1982,1.3052,15.56,3.18,9,0,1,36.5,1
413,1984,1.4991,17.36,0.32,9,0,1,44.5,1
413,1986,1.2985,17.91,0.1,9,0,1,48.5,1
413,1988,1.7351,18.05,15.77,9,0,1,41.9,1
413,1990,2.2626,20.22,3.02,9,0,0,33.5,1
413,1992,1.5602,22.44,1.05,9,1,0,41.1,1
413,1994,1.6232,24.0,0.29,9,0,0,49.6,1
413,1996,1.4333,26.04,0.1,9,0,1,40.7,1
414,1968,1.7195,0.5,2.12,8,0,1,44.0,12
414,1970,1.251,2.55,7.35,8,0,0,41.1,12
414,1972,1.1333,2.71,6.98,8,1,0,43.2,12
414,1974,0.6364,7.02,0.16,8,0,0,43.3,12
414,1976,1.1065,8.2,1.06,8,0,1,38.7,12
414,1978,1.3246,8.4,0.1,8,0,0,47.4,12
414,1980,1.67,9.33,3.32,8,0,0,39.0,12
414,1982,1.5069,11.08,3.86,8,0,1,40.5,12
414,1984,1.6196,13.12,0.47,8,0,1,41.6,12
414,1986,1.6938,15.01,3.69,8,1,0,49.1,12
414,1988,1.0661,15.48,3.35,8,0,0,47.5,12
414,1990,1.3607,17.73,0.97,8,0,0,34.0,12
414,1992,1.6635,18.91,2.43,8,0,1,32.8,12
414,1994,1.8897,20.05,1.37,8,0,1,35.7,12
414,1996,2.1724,21.73,0.69,8,0,0,38.2,12
415,1968,1.1892,3.16,0.67,8,0,1,36.9,3
415,1970,1.1795,4.72,0.69,8,0,0,38.8,3
415,1972,1.3482,5.72,5.12,8,0,1,39.4,3
415,1974,1.2437,7.67,1.58,8,0,0,42.5,3
415,1976,1.3566,10.68,0.62,8,1,1,32.9,3
415,1978,1.7375,10.71,3.49,8,0,1,47.2,3
415,1980,1.7639,11.5,0.31,8,0,1,36.0,3
415,1982,1.9006,13.94,4.07,8,0,1,44.0,3
415,1984,0.8313,15.48,0.82,8,0,1,41.4,3
415,1986,2.0267,18.2,2.09,8,0,0,40.3,3
415,1988,1.6764,19.34,1.93,8,0,0,38.3,3
415,1990,1.1486,21.21,1.23,8,0,0,34.5,3
415,1992,1.6499,19.44,3.51,8,0,1,34.0,3
415,1994,1.4291,22.02,1.95,8,1,1,47.6,3
415,1996,1.5247,24.2,2.64,8,1,0,42.0,3
416,1968,2.6748,4.75,1.99,10,0,1,37.7,4
416,1970,2.455,6.22,1.17,10,0,1,34.6,4
416,1972,2.8687,7.84,1.81,10,0,0,38.5,4
416,1974,2.6205,9.23,8.31,10,0,0,35.4,4
416,1976,2.333,9.15,4.08,10,0,0,42.8,4
416,1978,2.2423,11.55,1.18,10,0,0,37.8,4
416,1980,2.5062,12.26,1.42,10,0,1,37.3,4
416,1982,2.2805,14.87,0.42,10,0,1,48.3,4
416,1984,2.6042,15.72,2.87,10,0,1,40.2,4
416,1986,2.6811,19.13,3.52,10,0,1,36.7,4
416,1988,3.1507,18.6,3.48,10,0,0,48.3,4
416,1990,2.7964,21.8,0.17,10,0,1,44.3,4
416,1992,2.7262,22.04,0.93,10,1,0,41.1,4
416,1994,2.6431,24.31,1.18,10,0,1,41.6,4
416,1996,2.8939,26.56,1.25,10,0,1,41.5,4
417,1968,1.1643,1.3,1.33,8,1,0,36.2,9
417,1970,0.4023,3.03,1.59,8,0,1,50.7,9
417,1972,1.1828,2.34,2.01,8,0,0,30.4,9
417,1974,0.5337,5.27,1.4,8,0,0,52.9,9
417,1976,0.376,7.91,2.25,8,0,1,44.3,9
417,1978,1.1728,8.41,0.1,8,0,0,33.8,9
417,1980,0.9866,9.45,1.09,8,0,1,38.9,9
417,1982,1.2457,12.13,2.72,8,0,1,37.9,9
417,1984,1.0049,12.11,0.13,8,0,0,41.6,9
417,1986,1.0004,14.64,0.57,8,0,0,44.1,9
417,1988,1.3905,15.78,1.22,8,1,1,42.5,9
417,1990,1.0824,17.89,0.1,8,1,0,53.7,9
417,1992,1.6793,18.57,3.61,8,1,0,36.4,9
417,1994,1.2617,19.96,1.83,8,0,0,45.2,9
417,1996,0.8885,22.99,0.99,8,0,0,38.4,9
418,1968,1.4185,4.61,4.84,10,0,0,43.4,1
418,1970,1.5281,5.6,0.8,10,0,1,31.2,1
418,1972,1.2799,6.23,1.95,10,1,0,37.5,1
418,1974,1.1838,8.7,4.7,10,1,1,35.2,1
418,1976,0.9755,10.04,2.76,10,0,0,34.8,1
418,1978,0.9278,12.69,1.38,10,0,0,45.9,1
418,1980,1.5238,14.6,4.78,10,0,1,27.7,1
418,1982,1.9634,15.12,0.71,10,0,0,41.0,1
418,1984,1.7301,16.78,1.51,10,0,0,38.7,1
418,1986,1.549,18.81,1.06,10,0,0,41.3,1
418,1988,1.2436,18.81,0.1,10,1,0,42.5,1
418,1990,1.9339,22.25,2.46,10,0,0,40.7,1
418,1992,2.0149,21.16,3.74,10,0,1,32.1,1
418,1994,1.5255,23.31,0.42,10,0,1,48.2,1
418,1996,1.6291,24.93,2.69,10,0,1,34.2,1
419,1968,1.8604,4.87,1.61,13,0,0,29.8,2
419,1970,1.925,5.21,1.64,13,0,1,32.7,2
419,1972,1.508,5.81,3.43,13,1,1,48.0,2
419,1974,1.9547,8.89,3.29,13,1,0,39.2,2
419,1976,1.6511,10.65,1.15,13,0,0,28.1,2
419,1978,1.7139,11.81,2.93,13,0,0,41.7,2
419,1980,1.9125,13.23,2.74,13,0,1,50.1,2
419,1982,1.9774,14.73,3.02,13,1,0,40.5,2
419,1984,1.7698,15.68,1.92,13,1,0,36.0,2
419,1986,2.0228,18.3,0.32,13,0,1,43.0,2
419,1988,2.1136,18.5,1.49,13,1,1,40.9,2
419,1990,2.1434,21.23,5.65,13,0,1,34.0,2
419,1992,1.9149,22.26,4.96,13,0,1,44.3,2
419,1994,2.2699,22.75,0.52,13,1,1,34.5,2
419,1996,1.7239,25.12,2.34,13,0,0,42.7,2
420,1968,1.7773,5.56,2.0,11,0,1,35.8,8
420,1970,1.6773,5.82,3.39,11,0,0,43.6,8
420,1972,2.095,6.65,0.74,11,0,1,33.0,8
420,1974,2.1833,10.33,6.93,11,0,0,38.5,8
420,1976,2.0515,10.95,3.88,11,0,1,30.4,8
420,1978,2.5056,13.97,1.1,11,0,1,44.0,8
420,1980,2.5253,13.44,0.87,11,0,1,45.1,8
420,1982,2.8552,15.22,1.33,11,0,0,44.2,8
420,1984,2.7754,16.33,4.17,11,1,1,37.0,8
420,1986,2.2567,18.58,2.27,11,0,0,40.4,8
420,1988,2.479,19.67,1.24,11,0,0,47.1,8
420,1990,2.1867,22.25,1.51,11,0,0,50.9,8
420,1992,2.3772,22.52,4.2,11,1,0,38.4,8
420,1994,2.4551,25.98,6.48,11,0,1,29.7,8
420,1996,2.0747,26.32,2.41,11,0,1,37.8,8
421,1968,2.0777,2.43,2.6,14,0,0,44.6,7
421,1970,1.6326,4.62,1.83,14,0,1,43.0,7
421,1972,1.7623,7.06,0.69,14,0,1,38.0,7
421,1974,2.1736,8.26,1.0,14,0,1,38.8,7
421,1976,1.7024,10.1,0.98,14,0,1,42.4,7
