firm_id,year,log_output,log_labor,log_capital,log_materials,sector,region,exporter,foreign_owned,firm_age,r_and_d
151,2017,3.4234,5.0563,8.8897,6.3758,automotive,SE,0,0,24.3,1.89
152,2017,2.34,3.4526,9.6792,6.5447,automotive,CO,1,0,53.0,0.17
153,2017,2.7989,6.4291,7.4722,8.224,food,S,0,0,16.3,0.76
154,2017,1.8331,6.4196,3.3354,10.7235,metals,NE,0,0,20.0,1.12
155,2017,1.6679,4.7709,7.1376,7.3347,food,S,0,1,35.2,0.32
156,2017,0.7579,4.214,4.6235,5.8297,machinery,SE,0,0,37.9,0.92
157,2017,1.7989,5.2447,5.6436,9.2972,textiles,S,0,0,39.4,0.94
158,2017,1.9037,4.5401,9.8533,5.0706,machinery,SE,0,0,45.7,1.84
159,2017,3.3096,4.4891,9.4383,6.9664,electronics,SE,0,0,35.0,0.59
160,2017,2.6899,6.0747,5.8024,7.5785,electronics,SE,1,0,39.3,2.47
161,2017,1.7247,3.2633,8.5413,5.7474,food,SE,0,0,28.1,2.05
162,2017,2.0919,5.8487,7.153,6.6741,automotive,CO,0,0,32.9,1.77
163,2017,1.2384,5.5589,3.995,7.488,textiles,NE,1,0,33.6,0.72
164,2017,0.6247,2.4948,6.4013,7.6124,food,NE,0,0,35.2,1.96
165,2017,2.1175,3.7498,6.4557,8.2332,metals,SE,0,1,43.6,3.24
166,2017,2.8644,5.4817,6.8857,8.5239,chemicals,S,1,1,40.3,1.35
167,2017,1.8075,5.9704,4.6095,7.8154,automotive,S,1,0,32.7,0.6
168,2017,2.8553,3.0132,7.9112,10.3724,electronics,CO,0,0,19.9,0.56
169,2017,3.3363,5.9301,6.6533,10.1453,textiles,SE,1,0,33.0,0.39
170,2017,1.7344,3.0228,7.3127,7.5415,pharma,SE,0,1,31.6,2.22
171,2017,2.4422,3.5732,8.1017,10.1514,textiles,NE,0,0,34.9,1.11
172,2017,3.0865,5.3976,8.1711,8.8213,metals,SE,1,0,65.1,1.34
173,2017,1.7888,2.8637,8.6306,7.9879,textiles,CO,0,0,24.1,0.53
174,2017,-0.073,2.2141,6.3471,4.9139,pharma,S,1,0,38.3,0.24
175,2017,1.9206,3.8023,7.4521,5.8035,food,SE,0,0,48.0,3.43
176,2017,0.8631,2.4507,5.6574,5.3422,food,SE,1,1,33.5,2.95
177,2017,2.6484,4.4197,6.7775,8.0953,chemicals,CO,0,0,67.1,2.28
178,2017,2.7198,3.6395,7.0541,7.291,pharma,SE,0,0,26.3,2.68
179,2017,3.4964,4.9935,8.0565,10.1128,automotive,NE,0,1,36.9,4.13
180,2017,4.8052,4.608,12.5054,8.5685,electronics,SE,0,0,20.0,0.83
181,2017,2.5896,6.5958,7.333,7.5233,automotive,N,1,0,26.7,2.25
182,2017,2.3781,4.2254,5.2107,10.6826,automotive,NE,0,0,35.7,0.07
183,2017,1.2512,5.3963,7.2618,5.4758,metals,N,0,0,44.7,2.56
184,2017,0.2759,3.2621,2.8027,8.1359,textiles,SE,0,0,36.8,3.57
185,2017,2.2991,4.2746,6.6503,7.7075,electronics,SE,0,0,50.9,4.11
186,2017,1.7898,4.3297,5.0607,9.0694,machinery,SE,1,0,30.6,0.63
187,2017,2.1322,3.7227,7.3302,6.7916,chemicals,SE,0,0,27.0,0.37
188,2017,2.9357,8.0426,9.2593,4.5035,food,CO,1,0,72.6,1.54
189,2017,1.6902,5.4029,5.2313,6.6131,electronics,S,0,0,37.9,1.54
190,2017,0.6744,3.8316,6.6667,5.6002,textiles,SE,0,0,21.2,1.38
191,2017,1.3016,2.425,7.2314,4.8214,pharma,SE,0,0,21.6,3.0
192,2017,0.9327,4.4235,5.3466,6.3338,textiles,CO,0,1,17.9,2.04
193,2017,3.5705,6.5743,8.9793,9.2911,food,NE,1,0,46.0,1.64
194,2017,1.1166,3.3729,7.2027,5.3926,automotive,SE,1,0,26.5,1.75
195,2017,2.4993,5.4151,8.1883,4.2782,food,CO,1,0,33.9,1.28
196,2017,2.4605,4.4412,8.5176,8.3709,food,SE,0,0,31.0,0.82
197,2017,1.2646,5.0795,8.2722,5.7068,machinery,S,0,0,43.0,0.58
198,2017,2.0395,5.5408,5.4202,7.791,automotive,SE,0,0,19.3,0.23
199,2017,2.0159,4.8333,5.802,8.1324,food,SE,0,1,15.9,0.83
200,2017,1.7365,4.3817,5.3333,6.3758,textiles,SE,1,0,35.4,0.34
201,2017,3.3781,4.614,10.0712,7.9237,electronics,NE,0,1,41.0,1.81
202,2017,4.3184,7.1128,8.0011,9.7803,pharma,SE,0,1,37.0,9.88
203,2017,1.7038,3.9178,4.4055,12.2502,metals,NE,1,0,19.9,1.98
204,2017,2.3454,5.0216,8.2039,7.4709,food,S,1,0,42.2,1.77
205,2017,2.232,5.2045,7.0169,7.3796,food,SE,0,0,20.8,1.23
206,2017,1.2672,5.2967,7.4503,6.3888,textiles,SE,0,1,24.2,0.67
207,2017,0.7554,4.3231,8.3722,5.1627,food,S,0,0,17.8,1.0
208,2017,2.8506,4.4862,8.1281,8.9841,machinery,S,0,0,51.5,0.34
209,2017,1.4554,5.3745,5.8433,5.7267,food,SE,0,1,41.5,2.95
210,2017,2.5608,5.3394,7.2571,5.8547,metals,SE,0,0,41.1,2.78
211,2017,4.5326,4.543,11.9017,9.176,machinery,CO,1,0,50.7,0.56
212,2017,1.712,5.0909,7.3011,6.3153,machinery,S,1,0,74.2,6.14
213,2017,1.7872,5.6753,4.4937,9.1335,food,S,0,1,8.0,6.0
214,2017,2.9614,4.4681,9.8585,9.736,electronics,CO,0,1,20.9,0.0
215,2017,1.4652,5.9866,5.2339,4.8431,electronics,S,0,0,22.8,0.67
216,2017,1.9299,3.9876,7.9844,6.8871,electronics,NE,0,0,19.2,0.32
217,2017,0.7755,4.0182,4.8643,4.7934,food,SE,0,0,15.8,0.26
218,2017,2.4102,5.0691,8.6123,6.6319,food,NE,0,0,27.5,2.64
219,2017,1.1352,3.448,5.4471,7.2915,pharma,SE,0,0,13.8,1.89
220,2017,1.7579,4.4278,5.7241,9.5275,chemicals,CO,0,0,37.0,0.99
221,2017,3.1427,4.3979,9.5789,9.9885,textiles,SE,0,0,32.8,2.45
222,2017,2.5001,3.8908,6.8007,8.9283,metals,SE,0,0,39.2,2.17
223,2017,3.7203,6.0037,10.1673,8.122,machinery,N,1,0,39.6,0.21
224,2017,3.1617,6.9775,8.1718,7.8848,pharma,CO,0,0,41.0,0.13
225,2017,3.3008,5.7577,8.9731,10.5404,textiles,NE,0,0,26.4,2.13
226,2017,1.1105,6.129,6.9811,4.5706,pharma,N,1,0,63.8,0.23
227,2017,0.7501,3.3525,7.2285,7.8369,food,NE,0,0,35.5,2.83
228,2017,1.0133,3.4251,8.5028,6.4579,metals,N,0,1,8.0,2.8
229,2017,3.6598,6.0358,11.0121,9.2685,machinery,SE,1,0,17.0,2.88
230,2017,2.1536,4.3526,8.2505,6.6832,food,SE,0,0,8.0,0.8
231,2017,0.9707,6.5505,4.7357,5.4671,food,SE,0,1,32.3,0.84
232,2017,2.5359,5.223,9.0144,8.3455,chemicals,N,0,0,30.2,0.61
233,2017,2.2147,5.779,7.3278,7.6811,pharma,NE,0,0,25.0,0.19
234,2017,2.4992,2.06,8.5518,8.7725,machinery,SE,0,0,62.2,0.64
235,2017,1.2053,7.226,4.9145,7.4986,pharma,N,0,1,40.2,3.17
236,2017,2.1714,6.1285,5.211,8.0733,electronics,S,0,0,42.9,3.1
237,2017,2.3548,4.4002,7.9527,6.3232,metals,NE,0,1,18.0,0.17
238,2017,1.8235,2.5103,6.1235,8.8091,electronics,SE,0,0,17.0,2.96
239,2017,1.1612,5.3531,4.6372,6.5175,food,SE,0,0,32.6,4.58
240,2017,2.0917,3.6126,7.2347,6.9149,food,SE,0,0,34.6,3.94
241,2017,1.8658,4.0503,8.1537,6.911,automotive,N,1,0,8.0,1.78
242,2017,3.541,8.2856,6.6901,7.5415,electronics,NE,0,0,29.3,2.95
243,2017,2.625,3.9895,8.6161,9.0575,textiles,S,0,0,32.2,2.15
244,2017,0.8092,3.8106,5.2793,6.5794,metals,N,0,1,28.8,2.05
245,2017,1.7044,7.3264,3.2692,8.1265,machinery,SE,0,0,19.8,1.25
246,2017,3.2109,3.7475,9.2782,8.4238,automotive,SE,0,0,23.9,0.27
247,2017,1.9927,2.5794,8.1276,5.9727,machinery,SE,0,0,29.3,2.6
248,2017,1.3715,3.8414,5.8721,6.9758,chemicals,SE,0,0,33.4,0.12
249,2017,3.1767,5.5322,8.6536,7.2993,chemicals,S,1,0,41.1,2.59
250,2017,2.1442,4.1246,6.8978,7.0326,chemicals,S,1,0,48.2,8.71
251,2017,0.8538,3.4272,2.8634,6.9373,machinery,SE,0,0,27.6,2.14
252,2017,2.028,4.4158,7.6823,5.789,automotive,SE,0,0,25.2,1.21
253,2017,3.6994,5.0208,9.0837,9.8696,metals,NE,0,1,38.6,1.29
254,2017,3.4628,4.1573,11.1479,8.2947,textiles,SE,0,0,41.2,2.83
255,2017,1.9692,4.5235,8.6997,7.7406,textiles,S,0,0,25.5,0.14
256,2017,4.0106,6.3935,8.5257,8.6092,electronics,NE,1,0,43.9,1.52
257,2017,4.0807,5.1075,9.4565,7.2901,electronics,SE,1,0,46.7,3.35
258,2017,3.5721,5.7825,7.2013,9.1661,food,CO,1,1,51.4,1.41
259,2017,3.5497,5.7612,7.903,9.7232,food,N,0,1,58.7,1.33
260,2017,1.5999,2.1521,6.651,8.5842,machinery,SE,1,1,19.0,0.32
261,2017,1.5306,6.5783,5.5346,7.6813,food,S,0,0,32.2,0.24
262,2017,2.6534,4.6217,8.3707,10.8165,automotive,NE,0,0,32.2,0.04
263,2017,3.6368,5.2099,10.9579,8.7244,textiles,N,0,0,30.5,0.64
264,2017,1.1199,5.1817,6.6479,6.4185,food,NE,1,0,22.3,1.66
265,2017,1.9238,3.6632,7.5586,7.3285,pharma,CO,0,0,9.7,0.6
266,2017,3.2164,5.2801,9.3035,8.7794,food,N,1,0,33.4,0.78
267,2017,1.2617,5.2905,5.246,7.3896,textiles,NE,0,1,20.5,3.12
268,2017,0.6619,7.4014,5.3926,5.3179,food,N,1,0,33.3,6.23
269,2017,1.4442,2.8544,7.2289,8.7852,food,NE,0,0,20.1,1.13
270,2017,2.3416,3.6566,6.7895,8.9176,food,SE,0,0,15.5,1.18
271,2017,0.8836,7.8672,5.1265,6.3431,food,NE,1,0,35.5,0.75
272,2017,4.2299,5.2978,10.9057,8.3031,food,SE,0,0,34.3,0.7
273,2017,2.9844,3.8057,10.0367,9.452,food,SE,0,0,40.7,0.62
274,2017,2.3689,6.024,6.554,7.5178,machinery,S,0,1,64.8,8.27
275,2017,3.1057,5.2534,9.3483,7.4637,machinery,N,0,0,36.2,1.86
276,2017,2.0557,3.4109,5.5457,8.9068,chemicals,S,0,0,39.3,2.3
277,2017,1.1898,4.7477,6.1056,5.4395,textiles,SE,0,0,15.8,0.32
278,2017,1.1374,4.6483,5.0748,8.5299,metals,NE,0,0,12.7,2.59
279,2017,2.9077,6.7351,5.1326,9.1524,automotive,S,1,0,55.7,1.31
280,2017,3.8848,4.9321,10.8883,9.6812,automotive,S,0,0,18.1,0.22
281,2017,-0.3068,5.2289,3.5701,4.4588,food,NE,0,0,16.3,1.54
282,2017,1.7446,1.7554,7.837,9.4938,food,CO,0,0,31.4,0.24
283,2017,1.4158,5.4438,8.0414,4.6215,textiles,SE,0,0,30.6,0.91
284,2017,2.7495,3.2767,10.0711,8.7446,textiles,SE,0,0,18.5,0.2
285,2017,2.1237,6.2817,5.8701,9.1572,metals,CO,1,0,27.4,1.77
286,2017,2.5781,4.8782,9.6946,6.71,chemicals,SE,1,0,50.4,0.51
287,2017,3.4321,6.2431,6.3501,8.4475,food,S,0,0,19.9,0.36
288,2017,2.3238,3.2423,6.8849,9.7265,chemicals,SE,0,0,11.1,0.24
289,2017,2.7906,6.5147,4.6476,9.8379,metals,S,0,1,46.1,0.11
290,2017,2.4041,4.3167,10.8414,6.414,food,SE,0,0,39.4,0.2
291,2017,1.3423,6.0041,4.4812,9.7868,automotive,NE,0,0,22.7,2.24
292,2017,2.1768,4.8782,5.3453,7.6879,food,SE,0,0,8.3,0.71
293,2017,1.2018,2.9698,7.9348,5.6713,pharma,SE,0,0,20.8,2.68
294,2017,2.7001,9.1156,7.2141,6.2145,food,N,0,0,31.2,4.01
295,2017,2.539,4.1955,10.6597,8.0535,automotive,N,0,1,49.5,7.82
296,2017,2.6499,4.3488,7.6652,6.4,automotive,SE,0,0,16.5,0.11
297,2017,2.7939,5.4976,6.9965,9.7046,pharma,N,0,0,30.7,1.18
298,2017,0.5906,6.7046,4.8873,4.5064,electronics,NE,0,0,42.1,0.16
299,2017,3.5791,6.5173,5.8496,10.898,electronics,S,1,0,8.0,4.78
300,2017,2.4255,3.379,11.1602,7.4352,machinery,S,0,0,47.5,2.28
301,2017,3.6175,5.1255,8.6886,10.5898,electronics,S,0,0,14.3,0.67
302,2017,3.3262,4.7166,8.6986,7.6216,food,SE,0,0,37.0,0.74
303,2017,2.4365,3.9244,8.0783,8.4479,metals,CO,1,0,35.7,1.83
304,2017,4.0575,7.5342,9.1951,7.189,metals,SE,0,0,48.3,1.76
305,2017,0.8595,3.0851,11.0846,6.1387,automotive,NE,1,0,40.3,4.18
306,2017,1.8013,4.5193,4.5702,9.2693,metals,NE,1,0,8.0,0.26
307,2017,3.1251,6.3964,10.8408,6.5082,chemicals,S,0,0,20.2,1.24
308,2017,2.3594,4.4189,9.7923,7.2939,machinery,NE,0,0,34.1,0.72
309,2017,2.526,2.6581,9.3446,8.4828,textiles,SE,0,0,29.1,0.48
310,2017,1.6698,7.3348,7.9047,4.8874,food,CO,1,0,39.2,2.77
311,2017,0.5929,4.7339,5.3088,5.4873,metals,N,0,0,43.8,0.77
312,2017,0.4585,1.2602,6.6932,9.0209,chemicals,N,1,0,41.1,3.18
313,2017,0.5022,4.4978,5.5241,7.9746,textiles,CO,0,0,28.8,2.63
314,2017,2.4387,4.0214,7.0763,10.5135,chemicals,SE,0,0,8.0,0.71
315,2017,2.0195,3.6903,7.667,7.1793,chemicals,NE,0,0,25.2,0.03
316,2017,0.7635,3.8017,6.3188,6.7079,chemicals,CO,0,0,38.2,5.29
317,2017,4.1231,3.9957,10.0962,12.3934,chemicals,CO,0,0,15.6,1.83
318,2017,1.614,6.0551,6.5079,5.7288,machinery,SE,0,0,41.5,3.41
319,2017,4.7081,5.1537,10.1889,9.1182,textiles,SE,1,0,45.6,0.21
320,2017,3.0494,3.6396,9.283,8.6042,pharma,SE,1,0,33.9,0.31
321,2017,2.1198,4.394,9.1988,8.0729,automotive,N,0,1,8.0,0.17
322,2017,2.7444,4.6045,6.7337,7.5356,metals,SE,0,0,12.8,0.37
323,2017,1.1461,5.0023,6.0299,6.603,chemicals,SE,0,0,60.3,0.01
324,2017,4.118,4.708,10.7943,8.9496,metals,S,1,0,23.8,4.72
325,2017,2.1025,5.692,6.2982,6.5307,automotive,S,0,0,8.0,0.57
326,2017,0.2187,1.1714,5.6527,3.9288,machinery,N,1,0,50.5,3.6
327,2017,1.0552,4.6131,3.0271,9.746,electronics,SE,0,0,32.2,2.68
328,2017,1.8805,4.1148,8.8342,8.275,metals,NE,0,0,48.6,2.66
329,2017,2.9695,3.8397,7.9192,9.4178,machinery,S,0,1,36.2,1.79
330,2017,2.0396,4.801,6.9022,8.2012,textiles,NE,0,0,38.9,5.28
331,2017,2.5058,3.9583,6.167,8.228,electronics,SE,1,0,37.4,4.99
332,2017,2.3701,5.9871,6.2221,8.0564,textiles,SE,0,1,42.5,8.62
333,2017,0.4296,1.2168,4.3281,7.1599,machinery,SE,0,0,66.2,1.33
334,2017,2.4925,4.162,9.5195,5.6812,automotive,S,1,0,46.6,4.6
335,2017,0.887,5.0621,7.4062,3.2412,food,S,1,0,8.3,1.38
336,2017,3.4079,5.8167,8.5167,7.9792,machinery,SE,1,0,38.7,2.98
337,2017,4.0372,6.4213,7.8668,11.6177,food,S,0,0,49.1,1.8
338,2017,0.6262,4.5396,6.3726,3.1504,electronics,CO,0,0,50.0,0.11
339,2017,1.8852,4.4497,5.5405,7.6413,food,SE,1,0,25.6,0.51
340,2017,2.8314,3.69,9.0028,5.7405,pharma,SE,0,0,49.5,2.32
341,2017,0.2558,2.98,5.7466,5.2844,food,N,0,0,45.9,0.04
342,2017,2.9514,5.5852,7.0403,6.967,pharma,S,1,0,70.6,3.3
343,2017,3.0931,2.2517,8.6142,9.0569,electronics,SE,0,0,20.7,1.32
344,2017,3.674,5.8844,7.3424,10.1135,machinery,SE,0,1,24.4,12.7
345,2017,1.4126,3.8879,8.4617,5.0469,electronics,NE,1,0,27.4,0.08
346,2017,3.5854,7.3523,7.2785,6.8027,electronics,CO,0,0,24.6,1.09
347,2017,0.0095,3.5236,3.1801,4.348,pharma,SE,0,0,18.6,4.77
348,2017,0.5463,2.4404,6.3456,6.7638,textiles,S,0,0,8.0,0.01
349,2017,3.1923,5.2312,8.9703,9.2007,machinery,NE,0,0,25.5,1.6
350,2017,1.9397,3.0434,6.8009,9.6599,food,CO,0,0,37.5,0.65
351,2017,-0.0626,6.5222,3.6307,3.6891,machinery,NE,1,0,24.6,0.65
352,2017,2.9508,4.9733,7.9503,9.2346,food,NE,1,1,61.0,4.68
353,2017,3.0652,6.0016,6.444,8.0408,metals,S,0,0,32.2,0.94
354,2017,2.4504,3.4516,11.6027,5.9949,metals,CO,0,0,51.4,1.28
355,2017,2.6509,4.5347,8.5473,8.2523,metals,NE,1,0,35.9,0.0
356,2017,2.834,3.7123,10.5644,8.3286,metals,SE,0,1,44.4,2.11
357,2017,1.9545,3.1116,7.5561,7.1135,electronics,S,0,0,36.2,0.12
358,2017,3.8021,8.4492,7.6403,7.1,electronics,S,0,0,52.5,0.99
359,2017,0.5445,3.5586,4.8756,7.4822,metals,SE,0,0,32.8,0.13
360,2017,1.2425,3.2406,6.3686,6.7687,machinery,SE,0,0,39.4,1.65
361,2017,5.897,7.7972,9.6465,10.9658,pharma,S,0,0,37.5,0.28
362,2017,3.1573,4.9196,9.125,8.4393,food,S,0,1,27.7,0.07
363,2017,1.3101,5.2274,3.5056,7.2976,food,S,0,1,38.1,4.61
364,2017,2.4534,5.241,5.5907,8.0264,food,SE,0,0,65.5,0.37
365,2017,2.5464,3.6295,9.0795,8.3209,machinery,NE,0,0,27.9,0.01
366,2017,3.2807,5.3161,9.5906,8.1388,chemicals,CO,0,1,38.3,3.23
367,2017,0.5299,4.9747,1.8727,8.1466,electronics,S,0,1,50.9,2.01
368,2017,1.846,4.2986,4.4517,9.9397,machinery,S,0,0,49.1,1.42
369,2017,2.1288,5.5248,7.5544,7.1253,chemicals,NE,0,0,32.2,3.08
370,2017,2.5798,6.4993,7.9539,7.4358,automotive,NE,0,0,8.0,0.3
371,2017,2.8972,5.287,7.6028,8.8042,electronics,S,0,0,39.8,0.42
372,2017,2.0423,6.0069,10.2571,5.7316,textiles,N,1,0,8.0,3.09
373,2017,4.7139,5.9384,7.6939,13.6464,chemicals,CO,0,1,54.0,1.22
374,2017,3.0124,6.9578,8.1174,7.5948,textiles,SE,1,1,34.5,1.01
375,2017,2.0842,6.2813,5.4106,7.3289,food,S,1,1,47.0,5.78
376,2017,2.6797,5.8231,9.2164,6.421,food,CO,0,0,18.5,0.65
377,2017,2.2152,4.6081,6.8905,7.7656,pharma,SE,0,0,8.7,0.63
378,2017,2.4581,3.9696,6.8964,10.0363,chemicals,SE,1,0,35.9,6.59
379,2017,1.5846,3.4644,7.4061,8.4497,chemicals,SE,0,0,31.5,0.03
380,2017,3.6825,5.472,6.848,10.1742,electronics,SE,0,0,24.6,4.51
381,2017,3.7856,5.4078,8.7344,8.1784,metals,SE,0,0,33.3,0.61
382,2017,2.8685,6.2307,7.5699,5.9913,pharma,SE,0,0,73.5,4.91
383,2017,1.9522,3.4498,7.6266,9.9862,electronics,CO,0,0,44.5,0.21
384,2017,1.7178,3.0733,10.9174,5.7632,metals,SE,1,0,47.7,1.93
385,2017,1.4443,4.1747,8.1938,4.8826,chemicals,NE,1,0,44.7,3.02
386,2017,1.3826,5.4225,5.7583,5.563,pharma,SE,0,0,54.2,2.09
387,2017,2.9132,6.5269,7.4976,6.3874,electronics,SE,1,0,29.1,0.22
388,2017,0.5672,2.266,8.1841,6.2066,pharma,NE,0,0,8.0,0.14
389,2017,3.2778,6.004,7.6227,9.6125,food,NE,1,1,29.2,3.34
390,2017,1.9669,4.9617,5.9045,5.724,automotive,S,0,0,44.2,0.14
391,2017,3.5597,5.6069,5.9679,10.5361,machinery,SE,1,0,17.5,3.62
392,2017,1.4004,3.5996,10.1286,5.4733,food,CO,1,0,29.4,4.23
393,2017,0.623,5.9045,5.566,5.5659,machinery,NE,0,0,21.6,0.23
394,2017,0.5539,5.6057,10.0988,4.1283,machinery,NE,0,0,54.5,2.2
395,2017,4.0936,8.8148,9.0004,8.352,food,S,1,0,43.2,0.11
396,2017,1.3321,4.6011,6.9032,7.0903,metals,CO,0,0,41.8,4.71
397,2017,1.6279,3.0699,9.872,5.9689,automotive,SE,0,0,41.3,1.11
398,2017,2.3599,5.776,5.6416,9.5414,textiles,NE,1,0,31.4,2.96
399,2017,2.2607,7.0611,5.2386,8.9344,metals,NE,0,0,35.0,1.95
400,2017,2.915,4.4191,11.427,7.6106,chemicals,SE,0,0,14.2,1.61
401,2017,2.5786,4.7689,9.0294,7.0762,textiles,SE,0,0,8.0,1.34
402,2017,0.869,2.9078,8.5611,7.5489,automotive,NE,0,0,34.3,0.04
403,2017,0.7047,3.6032,6.2304,4.7401,electronics,N,1,0,36.9,4.52
404,2017,2.4881,6.2886,8.0905,7.3342,food,SE,0,0,50.1,1.38
405,2017,2.9161,4.003,7.7834,8.9615,pharma,CO,0,0,55.6,0.43
406,2017,-0.1637,0.6171,3.262,8.605,automotive,SE,0,0,55.5,0.63
407,2017,1.355,4.4802,6.3337,5.8132,textiles,SE,1,0,17.0,1.01
408,2017,2.2425,5.7334,6.3723,9.4164,automotive,NE,0,0,26.7,0.1
409,2017,1.7081,4.2653,7.0656,7.6325,food,NE,1,0,39.2,0.47
410,2017,4.2268,5.675,10.2652,10.5385,pharma,SE,1,1,70.0,0.07
411,2017,1.1643,3.6534,6.669,7.4083,machinery,S,1,0,54.2,2.01
412,2017,-0.7646,4.7778,0.2652,7.5833,machinery,S,1,0,48.8,1.21
413,2017,2.8925,6.2071,9.3744,7.0602,food,CO,1,1,26.2,11.03
414,2017,1.3381,4.8362,3.617,9.9151,automotive,CO,1,0,18.8,0.61
415,2017,-0.2747,1.7843,5.1291,4.0385,food,CO,0,0,43.8,1.29
416,2017,2.7432,5.417,7.2529,8.4363,textiles,CO,1,0,15.5,0.16
417,2017,1.6239,4.397,7.9017,8.3403,food,N,0,0,28.4,0.54
418,2017,0.9964,1.8025,6.7147,6.7552,electronics,NE,0,0,30.3,1.42
419,2017,0.6415,5.4123,2.6701,5.0555,food,SE,1,0,55.9,6.82
420,2017,2.0632,3.0958,7.6586,5.7376,automotive,SE,1,1,26.7,11.28
421,2017,2.3577,3.4225,6.3572,9.665,machinery,NE,1,0,8.0,0.11
422,2017,1.7065,4.4794,8.713,5.9704,food,S,0,0,39.6,1.46
423,2017,1.8704,4.2054,7.1881,7.3746,food,SE,0,0,21.5,0.38
424,2017,0.8317,3.6022,3.5803,6.2901,food,SE,0,0,32.6,3.14
425,2017,0.9701,5.9295,5.0481,6.2214,machinery,NE,0,0,30.7,2.01
426,2017,2.5891,4.5485,8.7824,8.5548,electronics,NE,0,0,27.9,0.35
427,2017,0.8805,3.5083,8.8667,6.489,textiles,NE,0,0,43.9,0.74
428,2017,2.1861,3.8239,9.433,7.7156,automotive,S,0,0,9.0,0.01
429,2017,1.0965,2.6297,10.0276,6.4706,food,SE,1,0,24.2,1.17
430,2017,1.0119,4.0254,5.7503,7.0546,electronics,S,0,0,42.3,1.18
431,2017,2.3445,3.7676,9.345,9.3571,pharma,SE,1,0,22.8,1.45
432,2017,2.6215,4.7914,8.1874,7.7028,electronics,SE,0,0,8.0,1.95
433,2017,0.6453,6.7463,1.7486,7.8527,machinery,SE,0,0,42.0,0.22
434,2017,2.1042,2.8788,7.8676,7.9984,automotive,S,0,0,48.8,2.64
435,2017,2.262,6.5973,4.1496,9.4471,food,S,0,0,31.3,0.71
436,2017,2.7541,4.9605,10.5039,8.0224,textiles,NE,1,0,8.0,1.11
437,2017,0.8853,5.7196,7.9284,4.7589,food,CO,0,0,42.6,0.53
438,2017,1.2342,5.1324,5.3959,6.9843,metals,NE,0,0,8.0,2.26
439,2017,4.8541,5.1691,9.6571,12.812,electronics,CO,1,0,36.6,1.16
440,2017,1.8107,3.4859,9.6009,6.1096,machinery,NE,1,0,18.7,0.83
441,2017,0.9554,5.5599,4.5229,5.9827,automotive,SE,0,0,14.6,1.51
442,2017,1.9566,2.59,7.1605,7.5301,food,S,0,0,25.4,1.52
443,2017,0.9052,5.2623,5.595,6.8581,electronics,NE,0,0,29.3,0.6
444,2017,0.5036,4.0726,4.2648,7.6677,food,SE,0,0,22.3,2.88
445,2017,0.8348,2.9246,4.2406,8.976,textiles,SE,0,0,40.8,0.72
446,2017,2.6712,5.6652,7.5413,6.8351,electronics,NE,0,1,25.3,3.51
447,2017,1.4742,4.4044,2.6563,9.6659,pharma,S,1,0,46.7,0.79
448,2017,0.554,1.4721,6.3651,5.8764,machinery,S,0,1,36.2,4.11
449,2017,0.9816,3.8732,6.3498,9.0649,food,S,0,0,21.5,2.22
450,2017,0.7016,3.6263,6.2161,7.1474,machinery,SE,0,1,19.0,3.41
451,2017,1.6334,6.8136,8.3879,2.7439,food,SE,1,1,8.0,5.51
452,2017,1.5564,5.0967,6.2364,7.4274,automotive,NE,0,0,36.4,1.28
453,2017,0.9782,2.435,5.9127,10.5396,electronics,NE,1,0,26.7,0.46
454,2017,1.787,8.9834,6.0649,5.3719,food,NE,1,1,8.0,2.46
455,2017,4.1745,6.521,11.8137,7.65,food,CO,0,1,24.0,0.64
456,2017,0.4569,0.8329,7.0934,5.5563,food,CO,0,1,18.5,2.59
457,2017,2.414,3.4885,7.7139,8.3083,pharma,S,0,0,55.6,0.18
458,2017,3.8194,7.0261,5.914,10.6242,metals,SE,0,0,8.0,1.26
459,2017,2.7162,4.7248,7.16,6.5481,electronics,SE,1,0,10.4,0.35
460,2017,1.5705,5.2835,6.112,6.0071,machinery,SE,0,0,48.6,1.33
461,2017,2.8338,5.8331,5.2706,9.1001,metals,SE,1,0,52.4,9.22
462,2017,2.0707,6.0565,8.7537,5.0143,food,SE,0,0,20.8,1.72
463,2017,4.1026,5.0287,9.7637,7.6318,pharma,NE,0,0,22.5,0.55
464,2017,1.2353,3.8182,6.605,6.1995,textiles,NE,0,0,41.2,0.41
465,2017,2.1177,3.8274,9.4543,7.0582,metals,CO,0,0,8.0,0.81
466,2017,4.1713,4.5863,9.3319,11.8343,machinery,SE,0,0,8.0,1.07
467,2017,3.9965,5.9095,9.4886,7.5181,machinery,CO,0,0,27.8,1.39
468,2017,2.6387,4.052,9.3706,7.9437,pharma,NE,0,0,55.2,0.44
469,2017,1.1777,3.2895,8.8434,5.5656,food,SE,1,0,25.5,2.26
470,2017,1.757,1.7686,7.7705,9.6372,metals,NE,0,0,33.5,0.27
471,2017,1.3355,4.2158,5.5185,7.7771,chemicals,NE,1,0,49.0,5.85
472,2017,3.2342,5.2976,10.3379,8.2291,metals,N,0,1,63.6,3.54
473,2017,1.2102,3.8331,7.8901,7.0118,food,NE,0,0,23.3,0.97
474,2017,0.958,3.0554,8.1976,4.8807,food,CO,0,0,31.7,1.72
475,2017,1.3909,5.5491,6.3088,6.6853,textiles,SE,0,0,59.3,0.25
