contract_id,month,lgd_logit,saldo_real,pib_growth,selic,collateral_ratio
98,5,2.3267,9.5905,-1.5756,9.9289,0.5969
98,6,2.4679,9.809,-0.526,10.8126,0.6106
98,7,2.4745,9.1753,1.972,10.12,0.6537
98,8,2.5093,9.5856,1.7802,10.4508,0.6178
98,9,2.4874,9.4117,2.0112,9.299,0.6546
98,10,2.8139,9.9981,9.145,8.93,0.6251
98,11,2.9892,9.4223,2.7425,9.6496,0.6397
98,12,2.0722,9.2201,3.0146,9.4122,0.5773
98,13,2.2569,9.6836,3.5243,9.2795,0.5508
98,14,2.1041,9.3826,1.9975,9.1356,0.6622
98,15,2.0624,9.7378,0.8275,9.7881,0.7649
99,1,0.8975,9.5668,1.541,10.4992,0.4451
99,2,1.9659,9.8544,2.1045,10.0356,0.5349
99,3,2.5477,8.9721,3.3415,9.7942,0.5195
99,4,2.966,9.1104,2.8038,9.0514,0.4837
99,5,2.2659,9.4325,-2.1574,9.5272,0.4367
99,6,2.2687,9.5853,-1.2278,11.164,0.5076
99,7,2.5679,9.3852,2.2619,10.1316,0.5279
99,8,2.4946,9.4051,2.1902,10.1384,0.5112
99,9,2.8566,9.3315,1.8234,9.5737,0.5767
99,10,2.7912,9.0917,9.0922,9.102,0.5412
99,11,3.1267,9.5113,2.2359,9.2965,0.5415
99,12,2.321,9.4163,3.6792,9.7171,0.5536
99,13,2.6554,10.1943,3.3566,9.1498,0.4125
99,14,2.9425,9.0355,2.4362,9.001,0.4641
99,15,3.0513,9.7104,0.6622,9.22,0.4404
100,1,-0.2502,8.5452,1.7032,11.0272,0.8074
100,2,0.4898,7.7262,2.6127,9.759,0.8396
100,3,1.4914,7.7772,3.4752,9.7607,0.7826
100,4,1.8296,8.3945,3.301,9.4355,0.7773
100,5,1.187,8.0116,-2.0517,9.8898,0.8071
100,6,1.3987,7.6367,-1.0269,10.8084,0.8973
100,7,1.7896,7.6631,2.0963,9.791,0.819
100,8,1.6945,8.2781,2.0203,10.7314,0.8482
100,9,2.5073,8.5783,2.1282,9.1828,0.8855
100,10,3.0105,7.9054,8.5544,9.1457,0.8385
100,11,2.9388,8.0865,2.1723,10.1913,0.7872
100,12,2.5086,7.8289,3.4004,9.74,0.8
100,13,2.6672,8.3188,2.6881,9.0131,0.9089
100,14,1.3924,7.1998,2.1332,8.3339,0.7553
100,15,1.557,7.8742,0.0269,9.2353,0.7215
101,1,-0.5624,12.4885,1.6176,10.9751,0.7341
101,2,0.1439,12.2278,2.7978,9.9324,0.8025
101,3,0.8526,12.5367,3.4521,10.1114,0.7802
101,4,1.2804,11.865,3.1328,9.3079,0.7528
101,5,1.3475,12.1062,-1.9167,9.8129,0.8157
101,6,1.0805,12.3078,-1.1731,10.8618,0.8192
101,7,1.8188,12.5516,1.7656,9.9237,0.8699
101,8,1.778,12.2632,1.9188,10.524,0.8454
101,9,2.2307,12.0145,1.4084,9.4796,0.8076
101,10,2.4204,12.3606,9.1057,8.9882,0.8686
101,11,2.26,12.4862,1.7042,9.8124,0.7125
101,12,2.269,12.385,3.1148,9.4589,0.854
101,13,2.6161,12.1061,2.9206,10.0262,0.8694
101,14,2.3335,12.3836,2.3527,8.1587,0.7778
101,15,2.367,11.6905,0.0222,8.6231,0.8098
102,1,0.3093,10.0426,1.1885,9.9988,0.411
102,2,1.5307,10.3179,2.2233,9.9234,0.456
102,3,2.236,10.2681,3.2917,9.8705,0.4388
102,4,2.3492,10.8859,2.8237,9.5773,0.4696
102,5,2.2315,10.7977,-1.671,10.2227,0.379
102,6,2.0097,10.3496,-0.6944,10.3451,0.4728
102,7,2.1768,10.4019,1.5961,9.7571,0.5097
102,8,2.5146,10.8105,2.527,10.3189,0.4276
102,9,2.3916,10.4589,1.8788,8.9774,0.5018
102,10,2.7411,10.6768,8.3947,9.3282,0.4174
102,11,3.6128,10.8855,2.379,9.7353,0.3671
102,12,3.154,11.1459,3.4879,9.5481,0.4498
102,13,3.3391,11.0013,2.9868,8.9999,0.432
102,14,2.1398,11.1022,2.7613,9.1046,0.4429
102,15,1.8356,10.7113,0.3689,9.2593,0.4582
103,1,0.3889,11.2323,1.8968,10.2565,0.6988
103,2,1.9874,10.9806,2.421,10.1862,0.8062
103,3,2.0269,10.9722,2.0151,10.2457,0.6753
103,4,2.0028,10.8288,2.9736,9.8157,0.6244
103,5,1.8122,11.0513,-1.5685,9.8654,0.663
103,6,1.9397,10.7963,-0.8037,11.2759,0.6
103,7,2.3055,10.5485,1.5344,10.1867,0.7296
103,8,2.3988,11.2246,1.8837,10.11,0.8116
103,9,2.3633,11.1689,2.032,8.8789,0.6001
103,10,3.3539,11.2652,8.942,9.4716,0.653
103,11,3.4665,10.6589,2.2056,9.7388,0.6937
103,12,4.1868,10.7368,2.8662,9.78,0.6824
103,13,3.3378,11.1513,2.7852,8.9183,0.6083
103,14,3.0164,10.9828,2.731,9.214,0.7138
103,15,2.7739,11.029,0.2139,9.7328,0.6929
104,1,-0.4945,9.3865,1.4904,10.6173,0.6516
104,2,1.2332,9.5472,2.005,9.6559,0.7444
104,3,2.0298,9.9413,2.9068,10.2153,0.7096
104,4,2.1056,9.9489,2.2247,9.3308,0.7727
104,5,2.507,9.3997,-1.9454,9.101,0.7211
104,6,2.8163,9.9483,-0.2185,11.095,0.7768
104,7,2.3619,9.82,1.9739,10.2064,0.7982
104,8,1.7787,9.4904,2.0692,10.4892,0.7654
104,9,2.7356,10.2803,1.8377,9.3539,0.6803
104,10,2.7219,9.7795,8.4502,9.4566,0.7639
104,11,2.0671,9.959,1.8942,9.594,0.625
104,12,2.1404,10.2491,3.7636,9.7938,0.8086
104,13,2.4748,9.6338,2.925,9.1977,0.7147
104,14,2.0318,9.7519,2.5165,9.1869,0.7449
104,15,1.9025,9.301,0.4141,9.1659,0.7298
105,1,1.0926,8.1044,1.6026,10.4743,0.3307
105,2,2.108,7.5525,1.9546,10.1217,0.34
105,3,2.017,8.2914,3.1491,9.6075,0.2733
105,4,2.396,8.2012,3.1847,9.2349,0.2797
105,5,2.1803,8.1102,-1.5847,9.7878,0.3828
105,6,1.9305,7.8889,-1.1504,10.9051,0.1795
105,7,2.0442,7.9429,1.6207,9.6181,0.342
105,8,2.1137,8.0352,2.1195,10.2675,0.3637
105,9,1.7184,7.5672,2.5191,9.5445,0.272
105,10,1.9687,8.1234,8.6703,9.6697,0.2842
105,11,2.0598,8.2734,2.4194,9.7925,0.3353
105,12,2.5729,8.0748,3.6206,9.9616,0.293
105,13,2.3807,7.2952,3.5236,8.7234,0.2702
105,14,2.1234,7.9607,2.6047,8.5602,0.3145
105,15,1.8913,8.0932,0.35,9.2452,0.274
106,1,0.2296,11.1549,1.8996,10.3697,0.5518
106,2,1.239,10.8817,1.9617,9.7632,0.5063
106,3,2.2253,11.6379,3.0797,9.9198,0.5181
106,4,2.6719,11.4083,3.2608,9.3933,0.5802
106,5,3.3882,11.0221,-1.6989,9.4176,0.5435
106,6,2.9516,11.1796,-0.7759,10.3036,0.533
106,7,3.0902,11.2281,1.6997,10.1163,0.5606
106,8,3.3416,11.1562,2.5044,10.0146,0.4022
106,9,3.7552,11.0841,2.3267,9.319,0.5404
106,10,3.6913,11.0529,8.5357,9.1747,0.5871
106,11,3.093,11.2372,2.2852,9.5687,0.5179
106,12,3.8869,12.0799,2.8668,9.6775,0.5086
106,13,3.419,11.0181,3.5031,9.4623,0.5311
106,14,3.3878,11.5869,2.0857,9.2575,0.4617
106,15,3.629,11.249,0.0732,9.4397,0.537
107,1,0.2733,11.4608,2.2841,10.3005,0.9072
107,2,1.9851,11.9107,1.8701,9.813,1.0055
107,3,3.1369,11.7716,3.2375,10.0186,0.9542
107,4,3.6534,11.318,3.4941,9.4417,1.0323
107,5,3.4852,11.6569,-1.9038,9.3681,0.8886
107,6,3.4731,11.4991,-0.8121,11.1334,0.9535
107,7,4.0565,11.1634,2.1741,10.3116,1.0391
107,8,4.1789,11.7878,2.5369,10.3394,1.0081
107,9,4.8317,11.1876,1.8249,9.4306,0.9789
107,10,4.6524,11.6206,9.0591,9.0669,0.9602
107,11,4.6333,11.3736,2.2999,9.7442,1.023
107,12,4.5393,11.4905,3.9156,9.7459,1.034
107,13,4.6094,11.8091,3.1864,9.2977,0.8581
107,14,4.4083,11.9654,2.461,9.0113,0.8897
107,15,4.5001,11.7197,0.4926,9.5817,0.9686
108,1,0.2941,8.6489,1.7678,10.194,0.1807
108,2,0.9727,8.4398,2.2886,10.5523,0.1546
108,3,1.6918,8.4568,3.6026,9.3837,0.3584
108,4,1.739,8.4908,3.0482,9.5011,0.314
108,5,1.9785,8.6232,-1.8706,9.4443,0.3909
108,6,1.32,8.7036,-0.5343,10.4038,0.3492
108,7,1.7096,8.289,1.8924,10.0711,0.2726
108,8,2.2156,8.516,1.7342,9.7906,0.298
108,9,2.7206,8.9949,1.7931,9.6412,0.2474
108,10,3.1906,8.8262,8.7688,9.0956,0.3097
108,11,3.2191,8.3143,1.7434,9.6553,0.3374
108,12,3.0951,8.1859,2.9208,10.1564,0.2048
108,13,2.9585,8.3348,3.3931,9.004,0.3188
108,14,2.8391,8.5952,1.7117,8.2166,0.2506
108,15,2.5262,8.182,0.0429,9.3858,0.2898
109,1,-0.0682,8.7331,1.7361,10.4174,0.6619
109,2,0.7028,8.4776,2.6208,9.8956,0.5896
109,3,1.9191,8.0327,3.2816,10.1142,0.6027
109,4,2.2684,8.2185,3.4657,9.5293,0.5917
109,5,2.2102,8.3724,-1.6283,9.1915,0.4904
109,6,1.7921,7.7325,-0.6263,11.0917,0.563
109,7,2.1932,8.6527,2.6412,9.9407,0.5721
109,8,3.0185,8.3978,1.9917,10.2294,0.5919
109,9,2.5751,7.8187,1.999,9.0792,0.6262
109,10,2.8918,7.8057,8.8969,9.7207,0.5798
109,11,2.6247,8.3614,2.5662,9.4796,0.541
109,12,2.7756,7.8883,3.1726,10.1064,0.5749
109,13,2.7658,8.2826,3.065,8.995,0.5311
109,14,3.6204,8.322,2.3988,8.836,0.5277
109,15,3.0703,8.5107,0.4934,9.1473,0.524
110,1,-0.5046,6.9883,1.7777,10.3077,0.4385
110,2,1.1023,6.9539,2.5776,10.0324,0.4088
110,3,1.3918,6.9712,3.1363,9.7929,0.2669
110,4,1.5134,7.4437,3.2698,9.8177,0.3458
110,5,1.9738,7.5601,-1.9045,9.7611,0.3728
110,6,1.8147,7.4708,-1.2642,10.474,0.3935
110,7,2.1105,7.0428,2.3348,9.9529,0.3672
110,8,2.4938,7.0668,2.4981,10.0033,0.3974
110,9,2.1828,6.7662,1.9271,9.776,0.4225
110,10,2.0625,6.9589,8.9922,9.5525,0.3064
110,11,1.8314,7.2469,2.3306,9.6522,0.3986
110,12,1.5301,6.5449,3.144,9.793,0.3508
110,13,2.0404,6.6347,2.7538,9.5045,0.4274
110,14,2.1013,6.9346,1.9567,9.0265,0.3963
110,15,2.12,6.5751,0.1094,9.2084,0.389
111,1,-0.2653,10.7019,1.8094,10.3992,0.5993
111,2,0.4986,10.6416,2.2018,10.1073,0.6799
111,3,1.0092,10.3015,3.4312,9.4648,0.5587
111,4,1.0682,10.6511,2.7341,9.5171,0.5824
111,5,0.6436,10.7793,-1.5434,9.6672,0.5854
111,6,0.8273,10.9222,-0.698,10.6182,0.6487
111,7,1.0884,10.41,2.1606,9.6742,0.5955
111,8,0.7067,10.3463,2.2283,10.8005,0.575
111,9,0.9583,9.8957,1.985,9.2344,0.6231
111,10,1.2626,10.0152,8.161,9.2862,0.6195
111,11,1.0229,9.999,2.2832,10.1235,0.6266
111,12,0.6832,10.5095,2.8613,10.0914,0.6168
111,13,0.6419,10.406,3.047,9.1352,0.5989
111,14,1.2581,10.6661,2.1082,8.2306,0.5942
111,15,1.2044,10.3801,0.8909,9.346,0.6297
112,1,0.7185,9.7641,1.4348,10.0567,0.4985
112,2,1.4576,9.764,2.2129,9.6758,0.5858
112,3,1.7315,9.6691,2.8731,9.9227,0.5335
112,4,1.8642,9.8251,2.6463,9.8014,0.5889
112,5,2.069,9.3588,-1.8222,9.7575,0.547
112,6,2.6825,10.1338,-1.028,10.3157,0.596
112,7,2.8369,9.7227,1.7037,9.8594,0.4987
112,8,2.5843,9.1995,1.9375,9.9384,0.561
112,9,2.578,9.6579,2.0368,9.1374,0.586
112,10,3.3467,9.3083,9.3777,9.3403,0.547
112,11,3.0614,10.1574,2.0982,9.8461,0.5053
112,12,3.0036,9.5451,3.3266,9.8739,0.5827
112,13,3.1487,9.2416,2.6265,9.0712,0.5405
112,14,3.0386,9.256,2.1956,9.1634,0.5397
112,15,2.3127,9.563,0.4465,9.1488,0.588
113,1,0.5574,10.8927,1.5983,10.8233,0.6471
113,2,1.6813,10.6901,1.8475,10.0852,0.6775
113,3,2.446,10.3779,3.0739,10.2854,0.6751
113,4,3.1416,10.3773,3.6076,9.4285,0.6493
113,5,2.3063,10.3114,-1.275,9.9405,0.6723
113,6,2.1752,10.4391,-0.8452,11.1804,0.7595
113,7,1.9008,10.6852,2.2597,10.2186,0.705
113,8,2.3521,10.3982,1.6809,10.179,0.7291
113,9,2.6429,10.7893,2.1326,9.0439,0.554
113,10,2.9849,10.3807,8.4124,8.6872,0.6433
113,11,3.2288,10.6446,2.1984,10.2243,0.6283
113,12,3.2418,10.459,3.4795,9.6431,0.7336
113,13,2.7574,10.241,2.9044,9.1633,0.7045
113,14,3.047,10.4361,2.4214,8.8874,0.7474
113,15,2.3435,10.4426,0.4345,9.306,0.7002
114,1,0.2439,7.7551,1.6576,10.6485,0.8129
114,2,1.6838,7.7521,2.021,9.4697,0.7572
114,3,2.6469,7.7389,2.7214,10.2202,0.7866
114,4,2.9678,7.8935,2.8712,9.7689,0.7734
114,5,3.0675,7.9454,-1.3078,9.8904,0.8379
114,6,3.1606,7.2941,-0.4286,11.4466,0.8689
114,7,3.9217,7.427,1.7104,9.3915,0.7864
114,8,4.5585,7.7308,2.1183,10.6524,0.7715
114,9,4.2816,8.371,1.9908,9.2601,0.8266
114,10,4.1022,7.4264,9.0898,9.5624,0.7995
114,11,4.3328,7.4045,2.1739,9.5919,0.7747
114,12,4.5267,7.9933,3.6846,9.4768,0.7746
114,13,4.5496,7.9078,3.3677,9.3613,0.8841
114,14,4.847,8.092,2.2057,8.8818,0.8373
114,15,4.0165,7.9921,0.3445,9.6305,0.6821
115,1,0.6219,10.0405,1.8869,10.1352,0.7194
115,2,1.0124,10.3873,2.7256,10.0663,0.7045
115,3,1.9104,9.8617,3.1082,10.1898,0.6603
115,4,2.0945,10.0207,3.0545,9.7066,0.6713
115,5,2.1636,9.5097,-1.8297,9.5289,0.665
115,6,2.1119,10.2188,-0.806,11.1289,0.7196
115,7,2.6384,9.8823,2.1239,10.0687,0.7607
115,8,2.8704,9.8587,1.997,10.4411,0.7442
115,9,2.829,10.002,1.6539,9.1337,0.7045
115,10,3.3573,9.6916,8.7188,9.3868,0.6333
115,11,2.9168,9.9079,2.5191,9.5819,0.6395
115,12,2.7768,9.9926,3.1546,9.7092,0.7075
115,13,3.1907,10.0013,2.3952,9.3527,0.6864
115,14,2.5949,9.7393,1.7603,9.0629,0.7082
115,15,2.3425,9.5622,0.8307,9.6415,0.5665
116,1,0.1085,9.2011,1.3793,9.8681,0.579
116,2,1.5605,9.3601,2.3875,9.5577,0.4802
116,3,2.1835,9.4458,2.9809,10.2353,0.5867
116,4,2.7175,9.0159,2.9836,9.7179,0.517
116,5,2.2903,8.827,-2.2036,9.7272,0.5018
116,6,2.3006,8.7555,-0.8698,10.8144,0.5591
116,7,1.9967,9.2461,2.3832,9.5029,0.5532
116,8,2.2553,9.0344,1.6638,10.4743,0.5231
116,9,2.1224,8.9539,1.9402,9.2043,0.5456
116,10,2.5937,9.6848,8.2028,8.9555,0.6103
116,11,2.3029,8.8914,2.2075,9.5993,0.4846
116,12,2.8089,10.1164,3.1957,9.1964,0.6011
116,13,2.2196,9.056,2.6281,9.4372,0.5141
116,14,2.195,9.8221,2.1726,9.3262,0.5903
116,15,2.4799,9.5959,0.174,8.6573,0.5052
117,1,-0.7989,9.5714,1.4626,10.5901,0.7814
117,2,0.3628,9.6679,2.2391,9.9991,0.8161
117,3,0.9816,9.6404,2.696,9.9968,0.8692
117,4,1.7592,9.3115,2.8946,9.671,0.7184
117,5,2.2013,9.7935,-1.595,9.1424,0.8213
117,6,2.8034,9.7885,-0.7638,10.8963,0.8232
117,7,2.2307,9.2535,2.3535,9.8707,0.7651
117,8,2.2037,9.454,1.7284,10.1006,0.7166
117,9,2.4441,9.4176,2.0591,8.949,0.6993
117,10,3.2366,9.3002,9.0278,9.265,0.8019
117,11,2.8946,9.4465,1.9694,10.0034,0.797
117,12,2.5788,9.9569,3.2075,9.7839,0.7726
117,13,2.5878,9.5627,3.327,9.3687,0.7731
117,14,2.7073,9.6387,2.5277,9.0603,0.7549
117,15,2.7105,9.6834,0.0673,9.2678,0.6635
118,1,0.2017,11.214,2.1428,10.8036,0.5393
118,2,1.2738,11.4546,1.6713,9.8961,0.6075
118,3,1.7565,11.2321,2.7144,9.8597,0.5112
118,4,1.7932,10.8785,2.7999,9.0125,0.6018
118,5,1.4384,11.1685,-1.756,9.3527,0.4778
118,6,1.8539,10.9044,-0.7657,10.5915,0.6281
118,7,1.9726,11.3638,1.9942,10.3509,0.5298
118,8,1.8867,11.1723,2.2381,10.4308,0.517
118,9,1.9489,11.3133,2.2447,9.3154,0.4614
118,10,2.2795,11.3084,9.2471,8.838,0.5194
118,11,2.138,11.5281,2.1313,9.4697,0.5687
118,12,2.1733,10.754,3.0033,10.2942,0.56
118,13,2.2256,11.0464,2.9956,9.3192,0.5554
118,14,1.6294,11.382,2.3097,8.5841,0.5101
118,15,1.6245,11.7294,0.6283,8.9683,0.5267
119,1,0.6963,7.8376,1.9636,10.3483,0.5293
119,2,1.3698,7.5785,2.1454,10.4233,0.5302
119,3,2.1942,7.7044,3.0516,10.0967,0.6085
119,4,2.8035,7.6825,3.1766,9.8653,0.5806
119,5,2.7102,7.8859,-1.4417,9.6125,0.6362
119,6,3.1266,7.8413,-0.798,10.9913,0.5547
119,7,3.495,7.3123,1.8246,9.8683,0.6378
119,8,3.3278,7.3127,1.8753,9.6017,0.6188
119,9,3.1276,8.3474,2.0663,9.7466,0.6464
119,10,3.3345,7.4475,8.788,8.7498,0.6819
119,11,3.234,8.2287,1.9977,9.8226,0.6276
119,12,3.5829,7.7404,3.3889,9.4962,0.5567
119,13,3.8265,8.0883,2.9278,9.7347,0.6038
119,14,3.4745,7.9229,1.9954,9.4319,0.6667
119,15,2.9279,8.0883,0.2484,9.4661,0.4976
120,1,0.515,9.2215,2.2699,10.7366,0.6211
120,2,1.3649,9.9344,2.7163,10.2792,0.7397
120,3,2.0582,9.3797,2.8094,10.0072,0.6399
120,4,2.8492,9.8683,3.4773,9.1743,0.6013
120,5,2.6764,9.4852,-1.9948,9.9785,0.5667
120,6,3.1559,9.7241,-1.0478,11.0652,0.6027
120,7,2.5555,9.5878,2.2315,10.1204,0.5998
120,8,2.687,9.7337,2.0493,10.4065,0.6198
120,9,2.8212,10.2281,1.5884,9.6536,0.6024
120,10,3.4145,9.5304,8.4644,9.3688,0.7007
120,11,3.1959,9.6565,1.8458,9.8969,0.7389
120,12,3.3562,9.5127,3.1028,9.6272,0.4939
120,13,3.1788,9.3719,2.4249,9.4611,0.577
120,14,3.5589,10.0654,1.88,8.4177,0.6446
120,15,3.5246,9.1532,0.4918,9.3916,0.5282
121,1,0.6415,9.8733,1.7465,10.2441,0.7392
121,2,1.7253,9.7032,2.0243,9.3338,0.8513
121,3,2.4963,9.4184,3.4233,10.3321,0.6478
121,4,2.634,9.1043,3.2573,9.6704,0.8196
121,5,2.2435,8.9703,-1.8904,9.795,0.8386
121,6,2.5458,9.8404,-1.07,10.939,0.7624
121,7,3.5244,9.7999,1.662,9.6926,0.7971
121,8,3.2983,9.2734,2.6396,10.8411,0.783
121,9,3.6748,9.3247,2.0096,9.0114,0.784
121,10,3.8639,9.349,8.6332,8.6871,0.8066
121,11,3.5816,9.5514,2.0767,9.6541,0.8129
121,12,3.5489,9.6268,3.3356,10.1111,0.8217
121,13,2.94,9.9878,3.0341,9.6267,0.8182
121,14,2.9833,9.9238,2.3433,8.8619,0.8019
121,15,2.8587,9.6004,0.1919,9.5996,0.7822
122,1,0.0977,10.5197,1.4074,9.8991,0.6593
122,2,0.7871,10.0953,2.5984,10.0782,0.6277
122,3,1.6513,9.9878,3.4624,9.642,0.5891
122,4,1.9604,9.8383,2.6505,9.6265,0.6427
122,5,1.6273,10.3126,-0.9962,9.6046,0.6165
122,6,1.6226,10.4403,-0.6912,11.1913,0.5536
122,7,1.6024,10.5372,2.2062,9.8986,0.6552
122,8,1.5607,10.8705,2.3254,9.8363,0.5743
122,9,1.7671,10.6066,1.6447,9.3341,0.6508
122,10,2.1395,10.4808,8.3857,9.3759,0.5974
122,11,2.0594,10.4745,2.1727,9.7491,0.5905
122,12,1.7435,10.4038,2.8586,9.6353,0.6475
122,13,1.9488,10.7501,3.2889,8.8616,0.6959
122,14,1.7933,10.5287,2.1538,9.1544,0.6484
122,15,1.9807,10.0536,-0.0686,9.2737,0.6567
123,1,0.5126,8.6102,1.5702,10.4225,0.4439
123,2,1.6107,8.1272,2.4356,10.2251,0.4729
123,3,2.4166,8.0992,2.7403,9.6174,0.5076
123,4,3.0485,8.3091,3.0171,9.9119,0.5009
123,5,2.8,7.7324,-2.9321,9.7581,0.4265
123,6,3.1342,8.1739,-0.3994,10.9502,0.506
123,7,3.3172,8.3751,1.8928,10.2181,0.4422
123,8,2.8087,7.8002,2.0888,10.2976,0.5815
123,9,2.7263,8.0842,2.2769,9.534,0.5067
123,10,3.2692,8.0873,9.079,9.182,0.5165
123,11,2.9714,7.9096,2.4219,9.8929,0.613
123,12,2.5606,8.5113,2.8777,9.8212,0.5465
123,13,3.2352,8.203,2.739,9.0246,0.5169
123,14,2.9609,8.2245,2.3644,8.9118,0.4978
123,15,2.9285,8.597,0.458,9.3358,0.4574
124,1,-0.7812,7.5186,1.8723,10.1835,0.2959
124,2,0.2632,7.5622,2.0154,10.6427,0.3995
124,3,1.0772,8.0494,2.8665,9.508,0.2915
124,4,1.1863,7.5347,2.7322,9.5027,0.3349
124,5,0.9121,7.7741,-2.0038,9.8786,0.3148
124,6,0.5952,7.9048,-1.0682,10.6594,0.3764
124,7,0.9352,7.5834,2.1968,10.5128,0.3771
124,8,1.0978,7.8581,1.7056,10.2744,0.3453
124,9,0.7398,7.7338,2.144,9.3399,0.3497
124,10,1.7982,7.6028,9.1227,9.2931,0.3457
124,11,1.3946,7.2906,1.8089,10.2557,0.3491
124,12,1.2696,7.3391,3.4054,9.9374,0.2921
124,13,1.5127,7.5982,2.9848,8.8994,0.4094
124,14,1.2157,7.5899,2.2379,8.8366,0.3079
124,15,1.2125,7.6177,0.8533,9.5013,0.3935
125,1,0.3925,9.5603,1.9065,11.0763,0.7987
125,2,1.7052,10.0033,2.4119,9.7777,0.7854
125,3,2.3863,10.0247,3.5609,9.713,0.7362
125,4,2.7195,9.6289,3.1757,9.1163,0.7979
125,5,2.8266,9.7815,-2.0057,9.6025,0.78
125,6,2.7848,9.7261,-1.1295,11.0273,0.7095
125,7,2.3568,9.9749,2.1237,10.1541,0.6824
125,8,2.6123,9.7675,2.568,10.8464,0.8371
125,9,3.1182,9.4031,1.3272,9.2492,0.7357
125,10,3.5608,10.1981,8.7737,8.9305,0.6975
125,11,3.5446,10.1469,2.2593,9.4315,0.7781
125,12,3.871,9.6166,3.0358,9.9806,0.7338
125,13,3.4046,10.0881,2.762,9.2321,0.7487
125,14,3.7422,9.664,2.5132,9.1311,0.7758
125,15,2.8936,9.7752,0.8717,8.947,0.6949
126,1,0.0704,9.3176,1.3577,10.2617,0.6603
126,2,1.8669,8.9501,1.8903,10.4232,0.6885
126,3,2.604,8.7948,3.5244,10.265,0.579
126,4,3.1248,9.3931,3.3009,9.4284,0.6636
126,5,3.1336,9.2775,-1.3962,9.4416,0.7289
126,6,2.9884,8.9901,-0.6301,11.1068,0.7215
126,7,3.5932,9.1046,2.277,9.9091,0.6252
126,8,4.2314,9.03,2.5659,10.7032,0.7091
126,9,4.1381,9.2639,2.2597,9.8767,0.6912
126,10,4.5768,8.733,8.6805,9.4444,0.7262
126,11,4.2751,9.082,1.5487,9.5933,0.6637
126,12,4.2607,9.43,3.8668,9.8111,0.6681
126,13,4.3166,9.2817,2.6595,9.2712,0.7014
126,14,4.0843,9.3817,2.4329,8.3459,0.7107
126,15,3.4765,8.9157,0.0381,9.3474,0.6678
127,1,-0.1958,7.9121,1.9812,10.914,0.5527
127,2,0.3233,7.7577,2.2517,10.0578,0.6033
127,3,0.7074,7.5057,3.4625,10.0124,0.6669
127,4,1.5684,7.6435,2.7841,9.7397,0.569
127,5,1.3382,7.4483,-1.6732,10.143,0.6509
127,6,1.0437,7.55,-1.2902,11.0613,0.6963
127,7,1.6049,7.4989,1.2926,9.6024,0.6153
127,8,1.9799,8.0425,2.1191,10.1197,0.5918
127,9,1.5696,7.9008,1.3993,9.2313,0.5781
127,10,1.6497,8.0095,8.6732,9.1744,0.6866
127,11,1.6485,8.3998,1.9404,9.7687,0.6069
127,12,2.3934,7.974,3.4013,9.5481,0.5648
127,13,2.0079,7.6954,3.1178,8.7529,0.607
127,14,1.8605,7.9824,1.486,8.9274,0.5635
127,15,1.4181,7.5297,0.1128,9.1352,0.5684
128,1,-0.9279,6.8614,1.662,10.6054,0.7219
128,2,-0.4141,7.3181,2.4569,9.6423,0.7452
128,3,0.0094,7.1323,3.1764,9.6183,0.7298
128,4,0.8634,7.2734,3.4243,9.3028,0.7216
128,5,0.9457,7.6139,-2.2033,9.6223,0.7669
128,6,0.6799,6.5072,-0.7253,11.286,0.7585
128,7,1.1591,7.0963,2.561,10.1696,0.7847
128,8,1.7584,7.0519,1.9674,10.2164,0.7802
128,9,1.8859,7.5857,1.6043,9.5006,0.7895
128,10,2.1959,7.0615,9.5797,8.8143,0.6985
128,11,2.0012,7.8853,1.8909,9.6621,0.8066
128,12,2.2812,7.1499,3.4408,9.8558,0.8042
128,13,2.0761,7.3423,2.9955,9.2994,0.7772
128,14,1.9165,7.2501,2.6618,9.3323,0.6773
128,15,1.641,7.0436,0.2762,9.3381,0.7862
129,1,-0.6511,7.7303,2.0718,10.5359,0.8003
129,2,0.323,7.934,2.2507,10.3755,0.7807
129,3,0.8491,8.5785,3.0063,9.6289,0.7822
129,4,1.8328,8.2843,2.7764,9.1849,0.7418
129,5,1.6505,8.497,-2.2071,9.9249,0.8188
129,6,1.404,8.4089,-0.721,11.3168,0.7085
129,7,2.1371,8.7419,2.2698,9.8985,0.7066
129,8,2.4589,8.7108,1.797,10.2545,0.6669
129,9,2.6939,8.4738,1.8994,9.4235,0.7365
129,10,2.8015,8.7298,8.6585,9.4265,0.7545
129,11,2.5286,8.515,2.0973,9.8935,0.7161
129,12,2.6516,9.1431,3.5531,9.5459,0.763
129,13,2.5941,8.6699,2.9492,9.5921,0.7518
129,14,2.5409,8.8651,2.3728,8.914,0.7502
129,15,1.9815,8.5552,0.1935,8.992,0.6845
130,1,-0.1852,9.6572,1.0089,10.8519,0.6698
130,2,0.915,10.3108,1.8284,10.5594,0.5672
130,3,1.688,9.3564,3.1705,9.9905,0.6077
130,4,1.7704,9.7683,2.9509,9.4619,0.656
130,5,2.441,10.0132,-1.3885,9.1723,0.6721
130,6,2.2968,9.8142,-0.6959,11.1413,0.6017
130,7,2.5655,9.3443,2.0717,10.046,0.6413
130,8,2.474,9.5062,1.8678,10.8084,0.608
130,9,2.0385,9.7185,1.7836,9.9204,0.5891
130,10,2.6059,9.6034,8.105,9.002,0.5671
130,11,2.4023,9.5366,2.4081,10.1614,0.6545
