firm_id,year,investment,value,capital,sales,sector
71,2002,4.869,5.5421,5.8567,6.812,Manufacturing
71,2003,3.9232,5.9123,5.87,5.1599,Manufacturing
71,2004,3.6793,4.6686,6.4715,4.0484,Manufacturing
71,2005,4.4152,3.6078,5.8886,6.2209,Manufacturing
71,2006,3.1561,5.1091,5.6268,5.7319,Manufacturing
71,2007,3.9373,5.2809,4.9662,6.9156,Manufacturing
71,2008,2.9265,2.9219,5.6821,6.1018,Manufacturing
71,2009,4.4892,6.1899,6.2707,3.9825,Manufacturing
71,2010,4.2879,6.4948,5.7118,4.9621,Manufacturing
71,2011,3.8195,3.9055,4.8523,4.6717,Manufacturing
71,2012,3.1953,3.4661,5.549,2.9103,Manufacturing
71,2013,3.013,4.5456,6.1454,3.531,Manufacturing
71,2014,3.4608,5.0358,5.9666,5.6201,Manufacturing
71,2015,4.4086,4.6037,5.4124,8.5628,Manufacturing
71,2016,3.6105,4.9086,5.5222,5.036,Manufacturing
71,2017,3.8093,5.3322,5.584,4.6366,Manufacturing
71,2018,3.6948,2.9476,5.4832,3.8737,Manufacturing
71,2019,3.8747,3.1201,4.9364,6.055,Manufacturing
72,2000,4.6352,0.9166,4.9083,8.1227,Healthcare
72,2001,5.4891,6.4138,5.1057,9.6048,Healthcare
72,2002,4.2237,5.0228,3.9955,6.5137,Healthcare
72,2003,5.3998,6.5718,5.1004,6.252,Healthcare
72,2004,3.6345,3.2934,4.5616,5.0217,Healthcare
72,2005,4.3251,5.0366,5.0929,5.3222,Healthcare
72,2006,4.7504,5.3222,4.618,7.1325,Healthcare
72,2007,5.0812,4.1573,4.6571,5.4332,Healthcare
72,2008,4.2208,2.6699,4.7518,5.7079,Healthcare
72,2009,5.7019,7.6188,4.2868,5.9544,Healthcare
72,2010,5.9515,7.0989,5.0807,4.9365,Healthcare
72,2011,4.7513,4.4271,4.1543,5.865,Healthcare
72,2012,3.6683,5.7653,4.442,2.3651,Healthcare
72,2013,4.9975,4.2728,4.8125,6.9879,Healthcare
72,2014,5.2353,3.5069,4.3992,10.2332,Healthcare
72,2015,5.6432,7.7409,4.9139,5.0063,Healthcare
72,2016,3.9502,2.5169,5.1532,6.6729,Healthcare
72,2017,5.0375,4.5717,5.0079,7.5328,Healthcare
72,2018,4.8004,5.1265,3.8284,8.3044,Healthcare
72,2019,4.7746,7.4769,4.6532,5.5242,Healthcare
73,2000,3.1252,6.3449,5.3511,2.754,Healthcare
73,2001,3.0573,2.4916,4.413,6.481,Healthcare
73,2002,3.1296,4.9959,5.2291,6.2315,Healthcare
73,2003,3.0549,5.0316,5.2066,5.3778,Healthcare
73,2004,3.6321,4.6575,4.4548,5.7597,Healthcare
73,2005,3.9425,5.9297,5.2734,6.2586,Healthcare
73,2006,3.2652,2.8863,5.0487,6.6512,Healthcare
73,2007,2.8312,4.387,5.1998,6.5757,Healthcare
73,2008,3.8453,5.7182,4.5531,5.6082,Healthcare
73,2009,3.5827,6.0194,4.9997,6.6917,Healthcare
73,2010,2.8366,5.2241,4.2577,5.4869,Healthcare
73,2011,3.0999,4.5674,4.0289,7.1556,Healthcare
73,2012,3.9601,4.8201,4.996,4.8706,Healthcare
73,2013,3.7499,6.1106,5.3799,6.1315,Healthcare
73,2014,4.1889,5.0509,5.0408,3.0773,Healthcare
73,2015,1.8863,3.4372,4.9143,5.3342,Healthcare
73,2016,2.3012,3.1498,4.8646,7.0215,Healthcare
73,2017,3.1284,2.7655,4.5626,4.1393,Healthcare
73,2018,4.8298,7.1834,4.8509,5.4238,Healthcare
73,2019,2.8072,6.2112,5.1083,1.6709,Healthcare
74,2000,3.6257,4.8403,3.3092,3.5375,Manufacturing
74,2001,3.9566,4.3193,3.7835,4.0083,Manufacturing
74,2002,3.7136,4.1391,3.5617,6.1832,Manufacturing
74,2003,4.7256,6.6399,3.6101,6.6001,Manufacturing
74,2004,4.9618,7.8567,3.8388,5.8991,Manufacturing
74,2005,2.8848,4.0919,3.2726,5.3113,Manufacturing
74,2006,4.3337,6.7076,3.7471,5.3176,Manufacturing
74,2007,4.2246,5.042,3.3287,7.2889,Manufacturing
74,2008,4.084,4.6814,3.6191,6.3831,Manufacturing
74,2009,3.7132,7.2563,3.225,5.3989,Manufacturing
74,2010,4.692,4.9848,3.119,8.3279,Manufacturing
74,2011,4.7753,5.4445,3.52,9.51,Manufacturing
74,2012,3.1402,5.3724,2.7292,3.7577,Manufacturing
74,2013,4.3288,2.5616,3.3648,6.9405,Manufacturing
74,2014,4.7056,5.4326,2.8408,11.5618,Manufacturing
74,2015,3.7873,4.156,3.795,6.5044,Manufacturing
74,2016,3.8399,2.8683,3.9033,6.2078,Manufacturing
74,2017,4.6685,4.2243,3.1377,5.8997,Manufacturing
74,2018,4.3141,4.2119,3.6546,6.8823,Manufacturing
74,2019,5.1956,6.5448,3.843,7.3588,Manufacturing
75,2000,0.9164,3.4043,6.7722,3.7594,Technology
75,2001,1.8579,3.8152,6.497,5.9523,Technology
75,2002,1.4456,5.3531,6.705,1.9149,Technology
75,2003,1.8068,3.0113,6.1515,5.6232,Technology
75,2004,2.0247,4.0115,6.4445,4.3752,Technology
75,2005,2.2816,2.5033,6.2244,6.6105,Technology
75,2006,0.9887,6.38,6.1177,3.0185,Technology
75,2007,1.5735,4.548,6.4257,5.0778,Technology
75,2008,3.0915,4.9761,6.5502,7.7398,Technology
75,2009,1.7817,6.374,6.8766,4.7826,Technology
75,2010,1.7445,3.9166,6.5173,2.5711,Technology
75,2011,2.7073,4.532,6.668,6.4636,Technology
75,2012,1.5642,3.4155,6.6725,4.9442,Technology
75,2013,1.1376,3.4122,7.4862,5.6654,Technology
75,2014,1.3429,3.6191,5.6872,4.6862,Technology
75,2015,3.1456,4.2613,6.1361,9.5539,Technology
75,2016,2.4534,4.4228,7.0009,3.1955,Technology
75,2017,3.1305,5.4329,6.2704,11.1003,Technology
75,2018,1.2355,3.6632,6.7656,5.2969,Technology
75,2019,3.2408,5.4794,6.5032,6.3302,Technology
76,2000,5.3368,5.7275,6.8168,4.9654,Manufacturing
76,2001,3.7731,4.2983,5.5295,4.8901,Manufacturing
76,2002,4.3899,3.7929,6.4635,4.5873,Manufacturing
76,2003,5.1839,5.1276,6.6746,7.0823,Manufacturing
76,2004,3.8231,4.6956,5.569,3.4606,Manufacturing
76,2005,5.129,5.3305,6.2879,6.6554,Manufacturing
76,2006,5.2874,7.3548,5.5885,2.0679,Manufacturing
76,2007,4.6539,5.103,5.9868,6.4924,Manufacturing
76,2008,5.2201,4.0412,5.8721,7.5285,Manufacturing
76,2009,2.88,3.6637,5.0136,3.7059,Manufacturing
76,2010,5.6377,3.7217,6.1444,7.2217,Manufacturing
76,2011,4.0907,2.8059,6.0321,6.0925,Manufacturing
76,2012,6.201,6.3991,6.5664,8.8772,Manufacturing
76,2013,3.6172,1.6501,6.2192,4.4606,Manufacturing
76,2014,5.4464,5.7322,6.8911,11.0688,Manufacturing
76,2015,3.6491,3.6979,6.0175,1.6966,Manufacturing
76,2016,3.4122,4.2314,5.9325,5.4069,Manufacturing
76,2017,4.1616,3.653,5.901,2.9426,Manufacturing
76,2018,5.907,7.1688,5.7989,9.3319,Manufacturing
76,2019,4.3592,5.0245,5.0916,5.5289,Manufacturing
77,2000,4.5831,6.1856,5.5027,5.691,Healthcare
77,2001,4.4733,6.9508,4.7636,6.7978,Healthcare
77,2002,4.3268,5.2451,5.7716,5.9914,Healthcare
77,2003,3.5986,3.2066,5.0947,4.9312,Healthcare
77,2004,3.1303,4.669,5.233,3.738,Healthcare
77,2005,3.1552,3.8866,5.323,6.3033,Healthcare
77,2006,2.913,4.2447,5.5088,6.6819,Healthcare
77,2007,4.122,4.8581,5.5935,7.2517,Healthcare
77,2008,4.6839,4.7988,6.0245,9.4429,Healthcare
77,2009,2.8055,5.6182,5.3597,2.0872,Healthcare
77,2010,4.8961,5.836,5.7828,5.8781,Healthcare
77,2011,3.9837,4.7988,6.6831,8.1451,Healthcare
77,2012,3.0414,5.6052,5.7417,5.7759,Healthcare
77,2013,3.7695,4.176,5.5186,1.7913,Healthcare
77,2014,3.1092,6.9722,5.2791,3.6761,Healthcare
77,2015,4.2158,4.1517,5.513,6.5914,Healthcare
77,2016,4.8223,6.7958,5.2363,6.526,Healthcare
77,2017,3.6136,2.7859,5.6982,7.2105,Healthcare
77,2018,3.2799,4.4294,5.6322,4.5942,Healthcare
77,2019,3.9147,4.5035,4.7259,6.4678,Healthcare
78,2000,3.7852,5.4185,5.1556,4.2974,Energy
78,2001,3.4435,6.2927,5.5935,6.4679,Energy
78,2002,3.3007,3.1259,5.0034,6.0958,Energy
78,2003,3.0853,3.338,4.9019,4.5225,Energy
78,2004,3.2185,2.8971,4.6119,8.8047,Energy
78,2005,3.1082,6.9803,4.4198,2.9299,Energy
78,2006,4.0222,5.4464,5.4956,5.7451,Energy
78,2007,2.9164,3.3734,5.0904,4.4828,Energy
78,2008,3.2419,4.3354,5.4718,9.3016,Energy
78,2009,4.0245,6.7726,5.7755,7.0771,Energy
78,2010,3.5751,4.5828,5.5315,4.8312,Energy
78,2011,3.1789,4.4942,4.9461,5.4965,Energy
78,2012,4.0978,3.8281,5.221,9.3503,Energy
78,2013,2.4556,3.4625,4.9171,4.2967,Energy
78,2014,2.8918,6.775,4.8797,2.824,Energy
78,2015,5.3484,7.5109,5.3001,6.5238,Energy
78,2016,2.1266,3.5222,4.8301,6.5646,Energy
78,2017,3.7777,7.1074,4.2794,7.1989,Energy
78,2018,3.4234,4.2689,4.8078,7.2107,Energy
78,2019,4.579,5.8005,5.0403,9.1873,Energy
79,2000,3.9951,7.1153,5.1207,2.9074,Energy
79,2001,4.1058,4.7824,4.3157,3.835,Energy
79,2002,3.3928,4.5081,4.7169,7.192,Energy
79,2003,2.9915,6.2016,4.4448,4.0099,Energy
79,2004,2.475,3.3351,5.0027,3.3781,Energy
79,2005,4.332,6.7206,4.975,9.3585,Energy
79,2006,3.0663,5.2142,4.9826,3.0841,Energy
79,2007,2.3947,4.1334,3.8185,5.3677,Energy
79,2008,3.5001,4.0937,4.5948,5.8931,Energy
79,2009,3.3565,2.9248,4.8157,8.3564,Energy
79,2010,2.0322,4.1957,4.6647,2.6362,Energy
79,2011,3.9078,4.6039,4.7668,6.7479,Energy
79,2012,2.2604,3.4081,4.5355,4.3973,Energy
79,2013,2.8775,4.9318,4.2142,7.1297,Energy
79,2014,3.2553,5.7094,3.8333,4.3677,Energy
79,2015,2.7774,4.6798,4.2539,8.8302,Energy
79,2016,3.9434,5.9941,5.5834,4.3783,Energy
79,2017,0.8932,3.7893,4.3179,1.5684,Energy
79,2018,2.9466,6.5051,3.7284,4.5801,Energy
79,2019,4.2099,5.1827,4.8052,5.5297,Energy
80,2000,2.5995,7.3179,5.1958,7.9482,Finance
80,2001,2.4806,8.6213,5.3686,3.7349,Finance
80,2002,2.0152,4.2946,5.0421,3.7704,Finance
80,2003,1.6243,4.3564,5.1919,7.729,Finance
80,2004,1.9336,4.6306,5.5897,3.5246,Finance
80,2005,2.634,5.8936,4.5555,5.6778,Finance
80,2006,2.6044,6.989,4.4761,5.7144,Finance
80,2007,0.8417,4.0208,4.4158,6.3916,Finance
80,2008,1.5326,5.5719,4.7474,4.6503,Finance
80,2009,3.0468,4.7961,5.427,4.3314,Finance
80,2010,2.0523,5.9272,5.0649,6.6028,Finance
80,2011,3.8564,7.2642,5.0491,4.3872,Finance
80,2012,2.1204,4.6395,4.1259,3.5521,Finance
80,2013,1.6709,2.4952,4.5764,8.21,Finance
80,2014,2.3551,6.1159,4.1194,6.8786,Finance
80,2015,1.8506,3.7509,5.3222,9.1815,Finance
80,2016,2.1164,4.7853,5.4879,7.4111,Finance
80,2017,1.6165,6.1805,5.1655,3.7173,Finance
80,2018,1.9359,5.4461,4.4589,6.1735,Finance
80,2019,1.0042,4.8474,5.4465,4.1719,Finance
81,2000,2.1102,4.1362,5.2371,3.0271,Manufacturing
81,2001,2.6711,0.6502,4.8526,5.195,Manufacturing
81,2002,3.2394,6.0475,4.9527,7.7668,Manufacturing
81,2003,3.9125,4.6206,5.1664,6.4948,Manufacturing
81,2004,2.9057,7.27,5.3582,3.4964,Manufacturing
81,2005,3.8943,5.597,5.2739,5.1318,Manufacturing
81,2006,3.0446,4.1883,4.7733,5.7428,Manufacturing
81,2007,4.3252,6.6003,5.8237,2.9596,Manufacturing
81,2008,4.076,6.7267,5.2782,7.2837,Manufacturing
81,2009,2.3213,4.6715,5.0529,5.5883,Manufacturing
81,2010,3.7,6.7905,5.7825,3.4969,Manufacturing
81,2011,2.888,4.167,4.8651,3.3951,Manufacturing
81,2012,3.7162,5.2395,4.6869,7.9812,Manufacturing
81,2013,4.0871,5.8571,5.8474,5.3145,Manufacturing
81,2014,4.0871,6.1772,6.095,8.1426,Manufacturing
81,2015,3.579,5.9323,5.1536,8.8299,Manufacturing
81,2016,3.1663,4.501,5.32,7.8404,Manufacturing
81,2017,3.542,6.6405,4.8797,5.0398,Manufacturing
81,2018,2.5513,4.8134,5.3406,1.5039,Manufacturing
81,2019,4.5369,4.1465,5.1481,6.5634,Manufacturing
82,2000,4.2689,4.1685,3.9563,9.7648,Manufacturing
82,2001,4.5738,7.91,4.1608,5.9363,Manufacturing
82,2002,2.5983,3.887,3.5579,2.4183,Manufacturing
82,2003,3.8542,6.9375,3.8524,4.7852,Manufacturing
82,2004,2.7819,3.2968,3.2756,5.6693,Manufacturing
82,2005,3.3106,5.7319,3.8551,4.0236,Manufacturing
82,2006,2.7883,5.4456,3.9598,1.3849,Manufacturing
82,2007,3.0098,7.4318,4.0887,5.8239,Manufacturing
82,2008,2.6625,4.0184,4.093,4.5872,Manufacturing
82,2009,3.3463,3.604,4.3587,9.1908,Manufacturing
82,2010,2.8115,4.8252,3.3813,6.1819,Manufacturing
82,2011,3.8133,7.4972,3.4026,6.8452,Manufacturing
82,2012,3.0969,3.6738,4.2087,5.7856,Manufacturing
82,2013,2.4155,1.1174,3.1816,6.1687,Manufacturing
82,2014,3.0793,5.0897,4.0705,3.0259,Manufacturing
82,2015,3.7575,6.4243,3.525,4.1277,Manufacturing
82,2016,3.6779,3.4793,4.6263,7.9595,Manufacturing
82,2017,3.6426,6.2719,4.0973,6.377,Manufacturing
82,2018,3.0056,3.4461,3.9095,5.2827,Manufacturing
82,2019,2.6246,4.7802,4.4882,6.8751,Manufacturing
83,2000,4.5026,6.129,3.719,6.9106,Finance
83,2001,3.9869,3.2188,3.795,9.5836,Finance
83,2002,5.095,5.2723,3.6398,6.2935,Finance
83,2003,4.6637,6.8225,3.7984,4.0875,Finance
83,2004,3.8242,5.7109,4.1688,5.7917,Finance
83,2005,4.4811,3.9191,4.342,7.0936,Finance
83,2006,5.7886,7.2781,4.529,7.7922,Finance
83,2007,3.9739,5.9876,3.4145,3.0929,Finance
83,2008,3.8672,2.2093,4.0757,6.4567,Finance
83,2009,3.1147,6.2964,3.7011,4.3849,Finance
83,2010,2.5283,4.1429,4.0623,4.9801,Finance
83,2011,4.2187,5.2948,5.0781,7.5225,Finance
83,2012,5.0575,6.512,4.2611,7.3432,Finance
83,2013,4.7121,4.1756,4.5042,4.7793,Finance
83,2014,3.115,2.5316,4.9287,5.7159,Finance
83,2015,4.5006,7.2583,4.5953,5.0351,Finance
83,2016,5.6178,6.7469,3.9652,11.2051,Finance
83,2017,3.9922,4.8691,3.6341,6.501,Finance
83,2018,4.1849,6.2801,4.1323,4.4889,Finance
83,2019,4.2391,4.4459,3.9173,8.3799,Finance
84,2000,3.1633,5.1455,2.5549,8.4434,Finance
84,2001,3.2139,4.7836,3.2611,9.225,Finance
84,2002,2.6665,4.5066,3.271,9.7584,Finance
84,2003,3.5393,5.539,3.8723,7.2739,Finance
84,2004,1.8052,3.1877,3.02,5.3703,Finance
84,2005,2.6492,4.6226,3.2767,5.6353,Finance
84,2006,1.7969,5.4717,2.8985,5.4743,Finance
84,2007,2.6789,7.7572,3.514,5.2732,Finance
84,2008,1.685,3.2487,3.1148,8.2319,Finance
84,2009,2.315,5.7808,2.6957,6.0013,Finance
84,2010,2.7925,5.9452,3.1593,7.7486,Finance
84,2011,1.7492,2.1849,3.3209,7.2177,Finance
84,2012,3.1128,5.6158,3.2668,4.0224,Finance
84,2013,2.5945,6.3204,3.5831,2.9091,Finance
84,2014,1.7755,5.883,2.5855,3.774,Finance
84,2015,1.9957,4.8741,2.8276,5.2319,Finance
84,2016,3.2076,5.4999,3.4206,6.2418,Finance
84,2017,2.452,5.2548,2.8746,4.8331,Finance
84,2018,2.4124,2.4658,3.2609,7.2655,Finance
84,2019,1.7273,5.29,2.1968,5.0502,Finance
85,2000,2.1101,4.4494,4.9689,6.4625,Finance
85,2001,1.689,3.9428,3.7747,6.2116,Finance
85,2002,3.8255,8.7275,4.3601,9.122,Finance
85,2003,2.0862,6.8789,3.7478,4.2446,Finance
85,2004,2.6039,3.2747,4.0484,9.9752,Finance
85,2005,2.6155,5.52,4.4793,4.9302,Finance
85,2006,3.4014,7.187,4.3489,3.5879,Finance
85,2007,0.7161,2.7557,3.8008,5.6096,Finance
85,2008,2.7711,5.1155,3.8284,11.8323,Finance
85,2009,3.1251,5.1861,4.284,7.6114,Finance
85,2010,2.2122,3.0883,4.8158,7.0853,Finance
85,2011,2.7678,5.5693,3.9595,7.4313,Finance
85,2012,3.4275,6.6744,4.6654,4.6147,Finance
85,2013,2.5868,7.2621,3.786,6.5869,Finance
85,2014,1.9447,4.626,4.2633,6.0045,Finance
85,2015,3.6235,8.7525,4.323,9.2563,Finance
85,2016,0.3498,1.913,3.7186,5.8044,Finance
85,2017,2.4093,5.5343,3.5837,5.3191,Finance
85,2018,1.2247,2.8816,4.3407,3.9034,Finance
85,2019,2.0139,5.1353,3.6699,6.252,Finance
86,2000,2.8791,4.2171,5.4713,6.5273,Healthcare
86,2001,3.4032,5.7603,5.5555,3.8371,Healthcare
86,2002,3.1863,4.8097,5.6148,6.8157,Healthcare
86,2003,3.4337,3.761,6.1717,6.4197,Healthcare
86,2004,3.7654,3.8596,6.0351,7.8242,Healthcare
86,2005,4.67,7.8987,6.1153,8.1823,Healthcare
86,2006,3.6406,5.6653,5.9976,6.1697,Healthcare
86,2007,2.5626,2.4468,5.5915,4.1345,Healthcare
86,2008,3.628,5.8262,6.1079,4.5049,Healthcare
86,2009,4.711,4.708,6.302,9.1718,Healthcare
86,2010,3.8158,5.0069,6.0628,6.2979,Healthcare
86,2011,4.9873,6.2298,6.0089,9.1431,Healthcare
86,2012,4.4741,6.7748,5.5222,6.8975,Healthcare
86,2013,2.7379,3.7118,5.9138,7.3567,Healthcare
86,2014,3.4584,4.9554,5.5009,7.6897,Healthcare
86,2015,2.9611,4.1808,5.8194,3.7984,Healthcare
86,2016,4.2176,5.8953,5.1729,6.5525,Healthcare
86,2017,3.9579,4.6515,5.176,3.7734,Healthcare
86,2018,3.242,5.0439,5.7526,5.4872,Healthcare
86,2019,3.5981,4.5946,5.6097,7.1523,Healthcare
87,2000,3.9825,4.8408,4.2753,4.1544,Manufacturing
87,2001,4.777,7.557,4.1787,7.0068,Manufacturing
87,2002,5.3944,8.5861,4.2447,3.3029,Manufacturing
87,2003,3.7518,5.5656,4.476,8.058,Manufacturing
87,2004,3.9762,4.85,4.0473,4.804,Manufacturing
87,2005,3.2198,2.6065,4.1448,4.1512,Manufacturing
87,2006,3.8613,3.8594,4.8146,3.4164,Manufacturing
87,2007,3.7164,4.8099,4.2338,4.9572,Manufacturing
87,2008,3.4932,3.9274,4.1609,2.5663,Manufacturing
87,2009,3.3581,4.0851,4.2656,5.0129,Manufacturing
87,2010,4.4908,7.3631,4.1681,7.9791,Manufacturing
87,2011,3.3303,5.0432,3.9488,5.6603,Manufacturing
87,2012,2.8333,5.1773,3.8334,3.8805,Manufacturing
87,2013,3.3746,3.9887,3.9272,6.4073,Manufacturing
87,2014,4.6913,6.7663,4.5818,6.2482,Manufacturing
87,2015,4.1768,4.6811,3.9806,9.5219,Manufacturing
87,2016,3.9643,4.2187,4.1706,7.4233,Manufacturing
87,2017,3.9433,2.6289,4.5129,6.5501,Manufacturing
87,2018,3.8345,4.9083,4.1212,7.6291,Manufacturing
87,2019,4.8347,4.1719,4.4859,5.7581,Manufacturing
88,2000,4.4279,7.5269,3.6294,5.8643,Healthcare
88,2001,4.6045,7.7658,4.1927,8.9861,Healthcare
88,2002,2.3349,3.1471,4.2773,3.056,Healthcare
88,2003,2.69,3.3168,4.255,7.7423,Healthcare
88,2004,3.1365,4.5855,3.5846,5.8006,Healthcare
88,2005,2.0054,3.7759,4.727,5.4753,Healthcare
88,2006,3.9439,5.3261,3.9039,5.0048,Healthcare
88,2007,1.9489,4.5101,4.3797,6.2766,Healthcare
88,2008,3.5719,5.4208,4.2489,5.9216,Healthcare
88,2009,3.2894,6.5241,4.6472,5.2535,Healthcare
88,2010,2.5917,3.4037,5.1207,4.7352,Healthcare
88,2011,2.98,6.4928,3.7296,2.5704,Healthcare
88,2012,3.8234,3.907,3.9862,4.6972,Healthcare
88,2013,3.7279,8.2227,4.3214,5.0779,Healthcare
88,2014,4.5748,7.4315,3.8036,6.2722,Healthcare
88,2015,4.5578,4.8304,4.5586,9.5336,Healthcare
88,2016,1.7342,3.5546,4.5831,4.8913,Healthcare
88,2017,2.3768,3.2677,4.4695,4.1573,Healthcare
88,2018,4.3972,6.3104,4.3404,4.7139,Healthcare
88,2019,2.9158,4.9544,4.7936,6.276,Healthcare
89,2000,4.086,6.3903,4.292,7.0595,Finance
89,2001,4.1881,8.3063,4.7803,7.311,Finance
89,2002,2.7905,3.8444,4.4587,7.4899,Finance
89,2003,2.8174,3.1548,5.1102,7.7446,Finance
89,2004,3.0393,5.2888,4.0209,5.498,Finance
89,2005,3.5927,6.7171,4.743,9.6957,Finance
89,2006,2.3809,3.5893,4.8883,5.3614,Finance
89,2007,3.1579,5.0519,4.3752,6.1968,Finance
89,2008,4.008,7.0551,4.5037,8.3325,Finance
89,2009,2.5973,2.5507,4.7604,7.0196,Finance
89,2010,2.2212,5.353,5.1363,1.9665,Finance
89,2011,2.9953,4.1898,4.3411,6.0101,Finance
89,2012,3.2865,5.1862,4.4108,7.5515,Finance
89,2013,2.2597,6.0647,5.2044,3.5818,Finance
89,2014,3.0178,5.3312,4.645,7.3512,Finance
89,2015,2.1441,3.4847,4.4432,6.7023,Finance
89,2016,2.7015,4.2481,5.0457,8.1311,Finance
89,2017,3.1811,7.1399,4.5589,4.7545,Finance
89,2018,3.8091,5.4934,5.1652,7.7926,Finance
89,2019,3.058,6.2605,4.4887,6.2873,Finance
90,2000,3.755,5.3754,3.1464,9.1789,Manufacturing
90,2001,4.2882,6.2137,3.5882,11.0149,Manufacturing
90,2002,2.8952,4.4058,3.1197,8.769,Manufacturing
90,2003,2.7382,3.8487,3.5126,6.8649,Manufacturing
90,2004,4.4632,6.1455,3.184,10.1778,Manufacturing
90,2005,3.9694,6.6911,4.0029,7.0863,Manufacturing
90,2006,2.8091,3.6286,3.8377,4.3657,Manufacturing
90,2007,3.3259,4.1361,2.679,5.9293,Manufacturing
90,2008,3.4572,4.7552,3.4191,7.371,Manufacturing
90,2009,2.992,7.4297,2.8837,7.4867,Manufacturing
90,2010,3.1659,5.8447,3.2868,3.9745,Manufacturing
90,2011,1.871,3.0139,3.2376,4.0316,Manufacturing
90,2012,3.7524,4.8605,2.7881,5.3856,Manufacturing
90,2013,3.3837,4.6312,3.6336,6.9622,Manufacturing
90,2014,2.4342,3.2401,3.2915,7.1926,Manufacturing
90,2015,3.3172,4.8428,3.0963,6.2543,Manufacturing
90,2016,2.7203,4.5649,3.035,4.498,Manufacturing
90,2017,2.5242,4.4576,3.2661,9.1265,Manufacturing
90,2018,3.0571,4.3889,3.3734,4.0703,Manufacturing
90,2019,3.8667,7.2071,3.1602,8.3442,Manufacturing
91,2000,4.2753,4.4544,4.1233,7.3299,Healthcare
91,2001,4.063,5.0745,5.2631,8.3046,Healthcare
91,2002,4.2137,4.9119,4.6797,5.2,Healthcare
91,2003,3.6857,4.2425,5.1725,5.7432,Healthcare
91,2004,4.1811,5.1193,4.6945,6.0991,Healthcare
91,2005,3.2974,5.098,4.6897,5.1425,Healthcare
91,2006,4.1278,5.1196,5.7504,6.4055,Healthcare
91,2007,2.9068,3.7112,5.1283,8.8424,Healthcare
91,2008,3.2177,4.6908,5.0976,3.6657,Healthcare
91,2009,3.2168,6.1405,5.4493,4.817,Healthcare
91,2010,2.867,4.7303,5.1081,4.6217,Healthcare
91,2011,3.526,5.2427,6.0978,5.83,Healthcare
91,2012,4.1028,5.2506,5.1471,5.7561,Healthcare
91,2013,4.1077,5.6261,5.4024,7.3902,Healthcare
91,2014,4.1097,5.838,5.6447,6.0607,Healthcare
91,2015,3.8001,4.7388,5.8972,6.5452,Healthcare
91,2016,3.9343,3.633,4.9595,6.7172,Healthcare
91,2017,3.2422,3.1719,5.0891,6.4417,Healthcare
91,2018,4.6301,6.5265,5.7661,7.266,Healthcare
91,2019,3.8491,6.1554,5.5803,5.7798,Healthcare
92,2000,5.9789,5.974,5.9432,8.9635,Healthcare
92,2001,6.1355,6.2168,4.9656,10.5749,Healthcare
92,2002,4.8049,4.7577,6.1323,7.2712,Healthcare
92,2003,4.0088,4.0627,5.2086,6.4104,Healthcare
92,2004,3.5163,3.5294,5.59,7.1242,Healthcare
92,2005,3.3478,3.366,5.4538,4.0181,Healthcare
92,2006,4.0218,6.8182,5.1617,6.3242,Healthcare
92,2007,3.5938,4.2603,4.9481,4.6836,Healthcare
92,2008,5.2328,6.5823,4.8156,6.918,Healthcare
92,2009,4.2856,4.7197,5.5607,4.6926,Healthcare
92,2010,5.2237,3.9856,4.903,5.3794,Healthcare
92,2011,3.3073,3.3585,5.0596,2.6305,Healthcare
92,2012,3.758,4.1178,5.4259,3.8882,Healthcare
92,2013,5.6358,7.1274,4.4576,6.6388,Healthcare
92,2014,2.9578,3.3737,5.8247,4.4361,Healthcare
92,2015,4.8876,8.1751,4.5492,7.9148,Healthcare
92,2016,4.2714,3.7391,5.4822,4.283,Healthcare
92,2017,4.9448,6.1249,5.5191,6.8159,Healthcare
92,2018,4.2672,4.7821,5.7284,4.6286,Healthcare
92,2019,4.0694,4.5192,5.4965,6.6938,Healthcare
93,2000,2.1841,3.0929,5.609,3.2374,Finance
93,2001,2.3359,4.8524,4.8884,5.1843,Finance
93,2002,2.2602,3.2626,5.2233,4.4768,Finance
93,2003,1.7339,2.4776,4.5125,7.5898,Finance
93,2004,2.9864,5.1794,4.8501,6.8321,Finance
93,2005,3.4068,4.0469,5.4209,3.7814,Finance
93,2006,3.3609,7.5265,4.7068,5.6343,Finance
93,2007,3.0803,6.5,4.8787,4.6098,Finance
93,2008,3.8869,7.5461,5.1942,7.7105,Finance
93,2009,2.9541,3.9787,4.5049,8.2887,Finance
93,2010,2.6224,5.2042,3.9372,3.405,Finance
93,2011,2.0822,1.069,4.9041,7.4881,Finance
93,2012,2.7589,4.5773,5.1973,4.5181,Finance
93,2013,2.6668,5.1477,4.2613,5.5447,Finance
93,2014,3.0711,5.2311,5.0699,6.0581,Finance
93,2015,3.3079,4.9364,5.0726,9.2699,Finance
93,2016,1.5601,5.0999,3.8924,4.1931,Finance
93,2017,3.1341,0.9301,4.4273,7.5025,Finance
93,2018,3.0207,5.3843,4.6435,3.8913,Finance
93,2019,2.2678,5.7252,4.73,3.7669,Finance
94,2000,4.3638,7.007,5.5238,6.0512,Manufacturing
94,2001,3.1334,5.5531,5.5023,6.0391,Manufacturing
94,2002,2.7615,4.8039,6.4897,0.9018,Manufacturing
94,2003,3.7591,6.6574,5.7781,8.0873,Manufacturing
94,2004,1.9789,1.464,5.5431,2.1496,Manufacturing
