firm_id,year,size,log_size,profit_margin,age,industry,adopted
259,2019,38.4,3.649,2.48,14,5,1
259,2020,41.2,3.717,1.9,15,5,1
259,2021,39.8,3.684,1.31,16,5,1
260,2015,48.5,3.881,4.62,10,1,1
260,2016,46.8,3.846,4.87,11,1,1
260,2017,54.2,3.993,3.74,12,1,1
260,2018,62.9,4.141,3.97,13,1,1
260,2019,56.0,4.026,3.16,14,1,1
260,2020,68.9,4.233,0.09,15,1,1
260,2021,63.3,4.149,0.71,16,1,1
261,2015,14.2,2.655,5.96,10,3,0
261,2016,16.7,2.817,1.26,11,3,0
261,2017,17.1,2.839,2.05,12,3,0
261,2018,19.4,2.965,0.88,13,3,0
261,2019,21.3,3.056,7.39,14,3,1
261,2020,22.3,3.106,4.22,15,3,1
261,2021,20.2,3.004,2.81,16,3,1
262,2015,70.2,4.251,7.89,10,1,1
262,2016,64.8,4.171,4.74,11,1,1
262,2017,86.6,4.462,7.45,12,1,1
262,2018,82.5,4.412,7.81,13,1,1
262,2019,97.4,4.579,5.71,14,1,1
262,2020,93.8,4.541,10.62,15,1,1
262,2021,99.8,4.603,4.12,16,1,1
263,2015,61.3,4.116,6.09,10,3,1
263,2016,63.5,4.151,2.31,11,3,1
263,2017,57.7,4.055,3.72,12,3,1
263,2018,74.0,4.304,4.5,13,3,1
263,2019,64.6,4.167,1.58,14,3,1
263,2020,76.9,4.342,3.75,15,3,1
263,2021,93.4,4.536,6.49,16,3,1
264,2015,42.0,3.736,5.62,10,4,1
264,2016,52.3,3.958,5.56,11,4,1
264,2017,47.5,3.862,3.9,12,4,1
264,2018,51.4,3.94,7.12,13,4,1
264,2019,46.6,3.842,8.8,14,4,1
264,2020,57.2,4.047,8.31,15,4,1
264,2021,63.3,4.148,7.37,16,4,1
265,2015,55.9,4.023,3.94,10,3,0
265,2016,59.4,4.084,4.11,11,3,1
265,2017,71.3,4.267,3.83,12,3,1
265,2018,75.7,4.327,2.41,13,3,1
265,2019,77.1,4.345,8.08,14,3,1
265,2020,76.3,4.334,5.22,15,3,1
265,2021,70.8,4.26,5.06,16,3,1
266,2015,144.3,4.972,3.92,10,1,1
266,2016,162.5,5.09,8.99,11,1,1
266,2017,169.9,5.135,8.12,12,1,1
266,2018,153.7,5.035,3.23,13,1,1
266,2019,171.9,5.147,5.64,14,1,1
266,2020,180.2,5.194,5.81,15,1,1
266,2021,195.1,5.274,8.09,16,1,1
267,2015,115.0,4.745,2.89,10,1,1
267,2016,106.4,4.667,7.88,11,1,1
267,2017,117.3,4.764,5.52,12,1,1
267,2018,99.6,4.602,9.44,13,1,1
267,2019,121.8,4.803,8.02,14,1,1
267,2020,151.4,5.02,7.65,15,1,1
267,2021,129.2,4.862,8.17,16,1,1
268,2015,52.4,3.959,3.81,10,3,0
268,2016,68.5,4.227,8.79,11,3,0
268,2017,73.4,4.296,5.26,12,3,0
268,2018,65.7,4.185,3.96,13,3,0
268,2019,68.0,4.219,-0.03,14,3,0
268,2020,76.1,4.332,4.69,15,3,0
268,2021,80.4,4.387,7.21,16,3,1
269,2015,63.8,4.156,10.73,10,1,1
269,2016,63.5,4.15,4.59,11,1,1
269,2017,72.1,4.278,5.54,12,1,1
269,2018,63.9,4.157,7.03,13,1,1
269,2019,69.3,4.238,5.79,14,1,1
269,2020,89.0,4.489,6.91,15,1,1
269,2021,81.9,4.406,12.35,16,1,1
270,2015,92.7,4.529,12.18,10,3,1
270,2016,79.6,4.377,8.92,11,3,1
270,2017,108.9,4.691,9.52,12,3,1
270,2018,115.2,4.746,10.01,13,3,1
270,2019,98.9,4.594,11.83,14,3,1
270,2020,104.6,4.65,13.42,15,3,1
270,2021,133.7,4.895,7.86,16,3,1
271,2015,103.0,4.634,5.63,10,2,1
271,2016,99.5,4.6,7.34,11,2,1
271,2017,125.6,4.833,7.67,12,2,1
271,2018,123.0,4.812,6.79,13,2,1
271,2019,124.8,4.827,8.88,14,2,1
271,2020,106.4,4.667,8.91,15,2,1
271,2021,147.3,4.992,2.61,16,2,1
272,2015,32.5,3.481,4.95,10,5,0
272,2016,36.0,3.584,2.67,11,5,0
272,2017,32.6,3.485,5.09,12,5,1
272,2018,38.3,3.646,1.78,13,5,1
272,2019,38.8,3.659,6.86,14,5,1
272,2020,35.1,3.558,3.96,15,5,1
272,2021,43.9,3.783,8.51,16,5,1
273,2015,55.3,4.012,2.72,10,3,1
273,2016,59.8,4.091,1.92,11,3,1
273,2017,68.2,4.223,1.51,12,3,1
273,2018,61.7,4.123,4.73,13,3,1
273,2019,72.2,4.279,1.53,14,3,1
273,2020,68.8,4.232,2.06,15,3,1
273,2021,98.9,4.594,3.74,16,3,1
274,2015,44.9,3.805,7.55,10,2,1
274,2016,37.5,3.623,2.95,11,2,1
274,2017,50.8,3.928,6.64,12,2,1
274,2018,66.9,4.204,6.06,13,2,1
274,2019,59.2,4.081,4.11,14,2,1
274,2020,45.0,3.808,7.56,15,2,1
274,2021,54.4,3.997,5.62,16,2,1
275,2015,101.0,4.616,5.23,10,2,1
275,2016,115.7,4.751,4.6,11,2,1
275,2017,109.9,4.699,5.84,12,2,1
275,2018,113.3,4.73,3.75,13,2,1
275,2019,103.4,4.639,4.41,14,2,1
275,2020,124.9,4.828,9.72,15,2,1
275,2021,119.0,4.779,6.62,16,2,1
276,2015,16.2,2.783,5.17,10,2,0
276,2016,13.8,2.623,7.54,11,2,1
276,2017,15.3,2.728,9.28,12,2,1
276,2018,18.7,2.927,5.42,13,2,1
276,2019,18.4,2.91,5.13,14,2,1
276,2020,17.2,2.843,1.49,15,2,1
276,2021,22.9,3.129,4.51,16,2,1
277,2015,32.0,3.467,2.83,10,2,0
277,2016,35.1,3.558,2.3,11,2,0
277,2017,29.5,3.384,2.63,12,2,0
277,2018,45.0,3.806,-0.05,13,2,1
277,2019,44.7,3.8,2.91,14,2,1
277,2020,44.0,3.785,1.89,15,2,1
277,2021,47.9,3.868,1.98,16,2,1
278,2015,67.2,4.207,9.27,10,3,1
278,2016,73.8,4.302,2.87,11,3,1
278,2017,73.6,4.298,5.37,12,3,1
278,2018,90.1,4.5,6.47,13,3,1
278,2019,88.5,4.483,5.59,14,3,1
278,2020,72.3,4.28,6.8,15,3,1
278,2021,88.7,4.485,8.15,16,3,1
279,2015,87.3,4.47,9.57,10,1,0
279,2016,69.7,4.245,9.16,11,1,1
279,2017,85.7,4.451,8.13,12,1,1
279,2018,106.7,4.67,7.22,13,1,1
279,2019,121.5,4.8,4.54,14,1,1
279,2020,121.1,4.796,10.23,15,1,1
279,2021,111.0,4.71,7.63,16,1,1
280,2015,29.3,3.377,3.02,10,2,0
280,2016,31.1,3.436,3.32,11,2,1
280,2017,33.1,3.5,5.12,12,2,1
280,2018,28.8,3.359,2.5,13,2,1
280,2019,39.5,3.676,3.31,14,2,1
280,2020,37.5,3.624,2.79,15,2,1
280,2021,38.0,3.638,6.91,16,2,1
281,2015,139.2,4.936,6.81,10,4,1
281,2016,130.8,4.873,5.88,11,4,1
281,2017,160.1,5.076,7.12,12,4,1
281,2018,131.3,4.877,5.27,13,4,1
281,2019,197.1,5.284,6.64,14,4,1
281,2020,188.3,5.238,6.8,15,4,1
281,2021,185.2,5.221,4.02,16,4,1
282,2015,16.5,2.801,4.5,10,2,0
282,2016,17.7,2.872,4.16,11,2,1
282,2017,17.3,2.849,4.12,12,2,1
282,2018,19.9,2.989,3.13,13,2,1
282,2019,18.8,2.936,4.36,14,2,1
282,2020,21.9,3.084,5.37,15,2,1
282,2021,21.4,3.063,1.78,16,2,1
283,2015,56.8,4.039,9.48,10,1,1
283,2016,70.8,4.26,6.49,11,1,1
283,2017,61.4,4.117,9.01,12,1,1
283,2018,51.9,3.949,5.46,13,1,1
283,2019,65.1,4.175,5.68,14,1,1
283,2020,69.5,4.241,4.48,15,1,1
283,2021,72.2,4.279,10.93,16,1,1
284,2015,42.6,3.753,10.61,10,1,1
284,2016,49.0,3.891,5.78,11,1,1
284,2017,54.7,4.001,8.76,12,1,1
284,2018,47.5,3.861,7.35,13,1,1
284,2019,59.1,4.079,11.49,14,1,1
284,2020,49.5,3.903,9.0,15,1,1
284,2021,62.0,4.128,5.33,16,1,1
285,2015,63.7,4.155,2.64,10,5,1
285,2016,74.1,4.306,4.96,11,5,1
285,2017,71.3,4.267,7.85,12,5,1
285,2018,59.5,4.086,7.88,13,5,1
285,2019,66.0,4.19,4.49,14,5,1
285,2020,72.9,4.289,3.77,15,5,1
285,2021,74.8,4.315,4.59,16,5,1
286,2015,33.6,3.514,1.49,10,5,0
286,2016,35.6,3.572,3.91,11,5,0
286,2017,37.4,3.622,6.66,12,5,1
286,2018,46.8,3.847,0.98,13,5,1
286,2019,58.4,4.067,5.38,14,5,1
286,2020,48.6,3.883,5.7,15,5,1
286,2021,50.8,3.928,3.26,16,5,1
287,2015,54.6,4.0,2.14,10,2,1
287,2016,61.4,4.118,10.03,11,2,1
287,2017,69.4,4.24,5.68,12,2,1
287,2018,61.8,4.124,3.12,13,2,1
287,2019,64.7,4.17,3.69,14,2,1
287,2020,81.8,4.404,5.74,15,2,1
287,2021,82.8,4.417,6.43,16,2,1
288,2015,52.9,3.969,7.56,10,2,1
288,2016,44.1,3.787,6.89,11,2,1
288,2017,64.4,4.164,5.65,12,2,1
288,2018,65.9,4.188,6.07,13,2,1
288,2019,57.6,4.054,3.86,14,2,1
288,2020,56.3,4.03,3.24,15,2,1
288,2021,74.8,4.315,6.08,16,2,1
289,2015,162.7,5.092,5.22,10,5,1
289,2016,189.0,5.242,5.75,11,5,1
289,2017,186.2,5.227,3.73,12,5,1
289,2018,237.6,5.471,5.69,13,5,1
289,2019,231.7,5.445,2.39,14,5,1
289,2020,262.7,5.571,10.59,15,5,1
289,2021,266.4,5.585,5.63,16,5,1
290,2015,92.1,4.523,1.8,10,2,1
290,2016,84.8,4.441,3.27,11,2,1
290,2017,119.7,4.785,6.03,12,2,1
290,2018,114.5,4.74,5.05,13,2,1
290,2019,119.9,4.786,7.63,14,2,1
290,2020,116.5,4.758,7.07,15,2,1
290,2021,135.7,4.91,3.3,16,2,1
291,2015,26.1,3.263,5.24,10,4,0
291,2016,30.2,3.408,6.32,11,4,0
291,2017,31.0,3.435,4.44,12,4,0
291,2018,27.8,3.325,3.98,13,4,0
291,2019,32.6,3.484,9.81,14,4,0
291,2020,27.1,3.301,7.7,15,4,0
291,2021,33.3,3.506,6.49,16,4,0
292,2015,66.2,4.192,4.03,10,3,1
292,2016,58.2,4.064,4.92,11,3,1
292,2017,70.0,4.248,9.66,12,3,1
292,2018,83.4,4.424,1.07,13,3,1
292,2019,85.6,4.45,3.93,14,3,1
292,2020,79.2,4.372,8.8,15,3,1
292,2021,81.3,4.399,2.78,16,3,1
293,2015,48.1,3.874,2.3,10,5,0
293,2016,42.5,3.75,2.6,11,5,1
293,2017,39.1,3.665,2.47,12,5,1
293,2018,56.3,4.031,3.22,13,5,1
293,2019,55.3,4.012,2.84,14,5,1
293,2020,63.8,4.156,0.84,15,5,1
293,2021,66.0,4.19,0.14,16,5,1
294,2015,42.0,3.737,4.79,10,5,1
294,2016,49.5,3.902,4.63,11,5,1
294,2017,36.3,3.593,5.08,12,5,1
294,2018,47.6,3.864,3.92,13,5,1
294,2019,58.0,4.061,3.69,14,5,1
294,2020,44.4,3.792,6.47,15,5,1
294,2021,51.7,3.946,4.61,16,5,1
295,2015,110.9,4.709,6.71,10,1,1
295,2016,104.8,4.652,5.85,11,1,1
295,2017,146.5,4.987,4.41,12,1,1
295,2018,148.6,5.001,8.59,13,1,1
295,2019,137.1,4.921,5.98,14,1,1
295,2020,154.3,5.039,7.49,15,1,1
295,2021,168.6,5.127,6.03,16,1,1
296,2015,34.5,3.54,6.55,10,2,0
296,2016,28.3,3.343,4.62,11,2,1
296,2017,30.0,3.402,7.8,12,2,1
296,2018,34.3,3.535,5.56,13,2,1
296,2019,30.3,3.411,2.05,14,2,1
296,2020,35.0,3.555,6.22,15,2,1
296,2021,42.5,3.75,7.75,16,2,1
297,2015,39.5,3.675,2.26,10,5,0
297,2016,47.5,3.86,3.1,11,5,0
297,2017,53.6,3.981,4.69,12,5,1
297,2018,45.3,3.813,3.94,13,5,1
297,2019,49.6,3.904,3.82,14,5,1
297,2020,55.3,4.012,2.5,15,5,1
297,2021,53.6,3.982,6.5,16,5,1
298,2015,45.8,3.824,6.08,10,5,1
298,2016,53.2,3.975,6.07,11,5,1
298,2017,49.9,3.91,5.53,12,5,1
298,2018,52.6,3.963,7.11,13,5,1
298,2019,55.8,4.022,2.71,14,5,1
298,2020,71.7,4.272,4.6,15,5,1
298,2021,69.0,4.235,8.41,16,5,1
299,2015,32.8,3.489,2.66,10,4,0
299,2016,39.4,3.675,6.69,11,4,0
299,2017,42.4,3.748,5.18,12,4,0
299,2018,43.4,3.77,2.64,13,4,1
299,2019,42.8,3.755,5.35,14,4,1
299,2020,49.0,3.892,3.71,15,4,1
299,2021,52.0,3.952,1.67,16,4,1
300,2015,129.8,4.866,7.82,10,2,1
300,2016,119.1,4.78,5.69,11,2,1
300,2017,137.5,4.924,8.51,12,2,1
300,2018,121.2,4.798,7.26,13,2,1
300,2019,153.3,5.033,5.88,14,2,1
300,2020,151.1,5.018,2.55,15,2,1
300,2021,146.7,4.988,9.39,16,2,1
301,2015,53.9,3.987,8.58,10,3,1
301,2016,54.5,3.997,4.51,11,3,1
301,2017,56.6,4.036,4.31,12,3,1
301,2018,54.3,3.994,6.39,13,3,1
301,2019,56.5,4.035,8.79,14,3,1
301,2020,62.8,4.139,5.51,15,3,1
301,2021,63.0,4.144,9.06,16,3,1
302,2015,83.8,4.429,5.37,10,4,1
302,2016,105.3,4.656,5.47,11,4,1
302,2017,127.6,4.849,6.49,12,4,1
302,2018,115.6,4.75,9.24,13,4,1
302,2019,121.1,4.797,4.14,14,4,1
302,2020,134.0,4.898,5.7,15,4,1
302,2021,157.8,5.061,7.08,16,4,1
303,2015,34.5,3.542,6.31,10,3,1
303,2016,39.9,3.685,4.34,11,3,1
303,2017,42.7,3.754,5.38,12,3,1
303,2018,39.9,3.686,4.35,13,3,1
303,2019,53.7,3.983,5.52,14,3,1
303,2020,46.0,3.828,6.81,15,3,1
303,2021,44.2,3.789,7.12,16,3,1
304,2015,31.0,3.435,3.06,10,1,0
304,2016,39.6,3.678,2.63,11,1,0
304,2017,45.3,3.814,1.0,12,1,0
304,2018,39.1,3.667,1.32,13,1,1
304,2019,49.5,3.901,4.08,14,1,1
304,2020,49.3,3.898,2.46,15,1,1
304,2021,45.0,3.806,2.4,16,1,1
305,2015,41.5,3.726,3.66,10,5,1
305,2016,44.1,3.787,7.79,11,5,1
305,2017,48.4,3.879,4.69,12,5,1
305,2018,36.7,3.602,7.32,13,5,1
305,2019,43.3,3.768,5.18,14,5,1
305,2020,44.5,3.795,7.65,15,5,1
305,2021,52.0,3.951,3.71,16,5,1
306,2015,26.9,3.29,4.53,10,4,1
306,2016,28.5,3.349,4.78,11,4,1
306,2017,28.5,3.349,4.16,12,4,1
306,2018,36.9,3.609,2.44,13,4,1
306,2019,31.0,3.434,4.06,14,4,1
306,2020,35.5,3.569,5.52,15,4,1
306,2021,44.7,3.799,5.91,16,4,1
307,2015,24.0,3.178,0.95,10,3,1
307,2016,29.9,3.399,-1.72,11,3,1
307,2017,25.8,3.251,-0.22,12,3,1
307,2018,28.2,3.341,-1.22,13,3,1
307,2019,30.9,3.43,1.47,14,3,1
307,2020,25.2,3.227,1.39,15,3,1
307,2021,34.0,3.526,1.82,16,3,1
308,2015,54.3,3.995,4.0,10,2,1
308,2016,64.4,4.165,6.65,11,2,1
308,2017,54.8,4.004,3.14,12,2,1
308,2018,65.3,4.18,5.04,13,2,1
308,2019,70.3,4.253,1.05,14,2,1
308,2020,66.2,4.192,5.55,15,2,1
308,2021,80.1,4.383,4.15,16,2,1
309,2015,54.6,3.999,3.8,10,1,0
309,2016,49.9,3.911,1.81,11,1,1
309,2017,52.2,3.956,1.18,12,1,1
309,2018,58.9,4.075,4.0,13,1,1
309,2019,64.0,4.159,6.69,14,1,1
309,2020,65.1,4.176,4.82,15,1,1
309,2021,82.7,4.416,4.61,16,1,1
310,2015,60.9,4.109,1.34,10,1,1
310,2016,72.5,4.283,0.95,11,1,1
310,2017,82.5,4.413,9.75,12,1,1
310,2018,88.0,4.478,-1.4,13,1,1
310,2019,83.2,4.421,2.86,14,1,1
310,2020,102.2,4.627,3.16,15,1,1
310,2021,101.2,4.617,3.16,16,1,1
311,2015,49.5,3.902,7.84,10,5,1
311,2016,54.6,4.001,2.4,11,5,1
311,2017,63.4,4.15,7.23,12,5,1
311,2018,63.1,4.145,6.45,13,5,1
311,2019,61.7,4.122,6.95,14,5,1
311,2020,62.2,4.13,6.57,15,5,1
311,2021,70.2,4.251,3.78,16,5,1
312,2015,70.6,4.257,7.4,10,5,1
312,2016,67.8,4.216,4.38,11,5,1
312,2017,61.0,4.11,6.08,12,5,1
312,2018,88.0,4.477,2.41,13,5,1
312,2019,60.6,4.104,4.97,14,5,1
312,2020,88.5,4.482,6.49,15,5,1
312,2021,86.1,4.455,7.66,16,5,1
313,2015,43.6,3.774,3.14,10,3,1
313,2016,48.8,3.887,3.1,11,3,1
313,2017,47.6,3.862,8.32,12,3,1
313,2018,50.5,3.921,1.96,13,3,1
313,2019,45.5,3.817,7.1,14,3,1
313,2020,45.8,3.825,3.46,15,3,1
313,2021,51.5,3.941,1.98,16,3,1
314,2015,95.4,4.558,6.23,10,3,0
314,2016,106.0,4.663,7.01,11,3,0
314,2017,91.2,4.513,9.67,12,3,1
314,2018,96.3,4.567,9.34,13,3,1
314,2019,92.9,4.532,10.97,14,3,1
314,2020,130.8,4.874,5.28,15,3,1
314,2021,132.3,4.885,4.9,16,3,1
315,2015,47.0,3.85,4.81,10,1,0
315,2016,45.0,3.807,7.98,11,1,1
315,2017,54.8,4.003,3.36,12,1,1
315,2018,49.5,3.903,5.35,13,1,1
315,2019,51.9,3.949,2.83,14,1,1
315,2020,61.7,4.123,4.4,15,1,1
315,2021,60.7,4.106,7.81,16,1,1
316,2015,40.1,3.692,4.78,10,3,0
316,2016,39.9,3.687,3.29,11,3,1
316,2017,43.5,3.774,9.21,12,3,1
316,2018,46.3,3.834,-0.29,13,3,1
316,2019,46.8,3.846,3.87,14,3,1
316,2020,46.0,3.828,3.17,15,3,1
316,2021,45.6,3.82,2.76,16,3,1
317,2015,23.1,3.14,1.97,10,5,1
317,2016,19.2,2.953,7.95,11,5,1
317,2017,21.4,3.065,2.71,12,5,1
317,2018,23.5,3.158,2.02,13,5,1
317,2019,23.4,3.155,4.92,14,5,1
317,2020,21.8,3.081,3.13,15,5,1
317,2021,26.2,3.264,8.89,16,5,1
318,2015,123.1,4.813,3.49,10,1,0
318,2016,141.3,4.951,3.04,11,1,1
318,2017,137.7,4.925,5.3,12,1,1
318,2018,124.7,4.826,4.07,13,1,1
318,2019,155.2,5.044,3.78,14,1,1
318,2020,148.1,4.998,4.39,15,1,1
318,2021,166.1,5.113,3.04,16,1,1
319,2015,29.8,3.395,3.76,10,1,0
319,2016,29.7,3.392,4.5,11,1,1
319,2017,37.0,3.611,0.8,12,1,1
319,2018,36.0,3.585,2.55,13,1,1
319,2019,34.8,3.551,1.42,14,1,1
319,2020,40.1,3.69,2.13,15,1,1
319,2021,49.5,3.902,4.48,16,1,1
320,2015,60.2,4.098,-1.18,10,2,0
320,2016,67.1,4.207,3.8,11,2,0
320,2017,57.9,4.059,3.8,12,2,1
320,2018,73.8,4.302,2.9,13,2,1
320,2019,69.7,4.244,4.23,14,2,1
320,2020,80.7,4.391,1.52,15,2,1
320,2021,85.8,4.451,2.43,16,2,1
321,2015,101.2,4.617,10.54,10,2,0
321,2016,101.8,4.623,5.49,11,2,0
321,2017,89.4,4.493,2.63,12,2,0
321,2018,116.5,4.758,3.84,13,2,0
321,2019,109.2,4.693,9.73,14,2,0
321,2020,94.6,4.55,3.34,15,2,0
321,2021,128.4,4.855,1.66,16,2,0
322,2015,24.4,3.193,2.06,10,3,0
322,2016,25.7,3.247,1.88,11,3,0
322,2017,28.2,3.338,5.12,12,3,0
322,2018,31.5,3.452,4.35,13,3,0
322,2019,28.6,3.353,3.02,14,3,1
322,2020,35.2,3.56,0.28,15,3,1
322,2021,32.6,3.484,4.48,16,3,1
323,2015,15.8,2.758,2.38,10,3,1
323,2016,17.4,2.855,-0.52,11,3,1
323,2017,16.6,2.81,0.61,12,3,1
323,2018,20.9,3.04,6.8,13,3,1
323,2019,17.7,2.873,4.71,14,3,1
323,2020,18.8,2.936,5.01,15,3,1
323,2021,20.9,3.039,3.72,16,3,1
324,2015,27.6,3.317,2.5,10,5,0
324,2016,31.2,3.441,1.54,11,5,1
324,2017,31.6,3.452,5.33,12,5,1
324,2018,29.7,3.391,3.64,13,5,1
324,2019,29.8,3.394,3.49,14,5,1
324,2020,38.1,3.64,4.24,15,5,1
324,2021,40.6,3.703,7.93,16,5,1
325,2015,97.6,4.581,9.23,10,5,1
325,2016,90.1,4.501,12.61,11,5,1
325,2017,75.9,4.329,10.57,12,5,1
325,2018,80.4,4.387,9.13,13,5,1
325,2019,91.4,4.516,9.17,14,5,1
325,2020,101.4,4.619,11.42,15,5,1
325,2021,105.8,4.661,10.41,16,5,1
326,2015,26.2,3.265,4.7,10,2,1
326,2016,26.2,3.267,5.07,11,2,1
326,2017,31.2,3.441,6.12,12,2,1
326,2018,30.7,3.426,3.04,13,2,1
326,2019,32.2,3.471,8.75,14,2,1
326,2020,37.4,3.62,4.16,15,2,1
326,2021,34.9,3.551,6.39,16,2,1
327,2015,19.6,2.978,2.91,10,1,0
327,2016,19.0,2.945,10.73,11,1,1
327,2017,21.8,3.083,6.31,12,1,1
327,2018,21.9,3.084,3.01,13,1,1
327,2019,25.1,3.223,6.86,14,1,1
327,2020,23.4,3.155,8.45,15,1,1
327,2021,22.6,3.119,6.82,16,1,1
328,2015,22.7,3.122,0.33,10,4,0
328,2016,25.9,3.253,6.68,11,4,1
328,2017,27.4,3.309,2.84,12,4,1
328,2018,25.2,3.229,4.13,13,4,1
328,2019,25.5,3.238,2.82,14,4,1
328,2020,29.3,3.378,5.96,15,4,1
328,2021,27.4,3.312,1.56,16,4,1
329,2015,33.1,3.5,5.49,10,4,0
329,2016,44.2,3.788,5.98,11,4,1
329,2017,41.1,3.716,4.14,12,4,1
329,2018,37.8,3.632,8.84,13,4,1
329,2019,40.9,3.71,6.07,14,4,1
329,2020,45.7,3.821,7.31,15,4,1
329,2021,41.8,3.734,6.47,16,4,1
330,2015,26.6,3.281,2.74,10,3,1
330,2016,26.4,3.272,0.72,11,3,1
330,2017,25.2,3.227,4.63,12,3,1
330,2018,25.8,3.251,4.57,13,3,1
330,2019,33.5,3.51,4.2,14,3,1
330,2020,32.6,3.484,3.2,15,3,1
330,2021,33.7,3.516,3.15,16,3,1
331,2015,63.4,4.15,2.02,10,4,1
331,2016,65.2,4.177,3.39,11,4,1
331,2017,73.9,4.303,4.0,12,4,1
331,2018,76.2,4.334,2.22,13,4,1
331,2019,82.3,4.41,4.09,14,4,1
331,2020,83.8,4.428,1.6,15,4,1
331,2021,84.4,4.436,3.46,16,4,1
332,2015,7.7,2.047,2.7,10,4,0
332,2016,8.1,2.089,6.24,11,4,0
332,2017,8.7,2.163,8.78,12,4,0
332,2018,8.5,2.142,9.15,13,4,1
332,2019,9.1,2.211,8.49,14,4,1
332,2020,9.8,2.287,3.13,15,4,1
332,2021,10.2,2.321,3.81,16,4,1
333,2015,150.1,5.011,5.45,10,2,0
333,2016,169.3,5.132,5.59,11,2,1
333,2017,137.9,4.926,6.2,12,2,1
333,2018,160.1,5.076,2.22,13,2,1
333,2019,187.6,5.235,5.12,14,2,1
333,2020,171.6,5.145,2.57,15,2,1
333,2021,211.4,5.354,4.79,16,2,1
334,2015,41.8,3.732,6.83,10,1,1
334,2016,39.3,3.671,3.27,11,1,1
334,2017,48.9,3.89,6.2,12,1,1
334,2018,49.6,3.904,7.09,13,1,1
334,2019,40.0,3.688,5.79,14,1,1
334,2020,54.5,3.998,5.85,15,1,1
334,2021,48.7,3.885,3.03,16,1,1
335,2015,21.3,3.06,7.15,10,5,0
335,2016,23.7,3.166,4.74,11,5,1
335,2017,26.0,3.257,2.02,12,5,1
335,2018,23.8,3.171,4.5,13,5,1
335,2019,29.3,3.379,7.3,14,5,1
335,2020,33.9,3.524,5.66,15,5,1
335,2021,32.1,3.468,5.45,16,5,1
336,2015,36.3,3.592,2.52,10,2,1
336,2016,37.7,3.629,4.73,11,2,1
336,2017,41.2,3.717,3.4,12,2,1
336,2018,37.5,3.626,6.11,13,2,1
336,2019,44.3,3.791,5.86,14,2,1
336,2020,41.5,3.726,3.17,15,2,1
336,2021,54.9,4.006,0.42,16,2,1
337,2015,42.6,3.751,5.43,10,5,1
337,2016,43.0,3.761,6.33,11,5,1
337,2017,42.0,3.737,0.92,12,5,1
337,2018,55.1,4.008,4.06,13,5,1
337,2019,52.0,3.952,10.07,14,5,1
337,2020,52.0,3.951,5.43,15,5,1
337,2021,56.7,4.038,4.7,16,5,1
338,2015,47.6,3.863,4.33,10,2,0
338,2016,52.1,3.954,6.1,11,2,1
338,2017,61.2,4.114,7.38,12,2,1
338,2018,66.1,4.191,6.72,13,2,1
338,2019,72.5,4.283,8.81,14,2,1
338,2020,66.0,4.189,6.51,15,2,1
338,2021,69.6,4.243,6.62,16,2,1
339,2015,30.0,3.402,3.82,10,2,0
339,2016,36.4,3.596,2.61,11,2,0
339,2017,35.8,3.577,2.28,12,2,0
339,2018,37.6,3.627,2.89,13,2,1
339,2019,44.9,3.804,2.89,14,2,1
339,2020,47.8,3.867,2.52,15,2,1
339,2021,48.4,3.88,2.02,16,2,1
340,2015,86.7,4.462,4.13,10,4,0
340,2016,95.9,4.563,6.09,11,4,1
340,2017,113.1,4.728,6.46,12,4,1
340,2018,116.2,4.755,5.58,13,4,1
340,2019,125.6,4.833,4.13,14,4,1
340,2020,97.9,4.584,4.9,15,4,1
340,2021,130.9,4.874,4.54,16,4,1
341,2015,44.6,3.798,2.73,10,5,1
341,2016,49.2,3.897,6.27,11,5,1
341,2017,52.7,3.964,3.49,12,5,1
341,2018,51.3,3.937,7.55,13,5,1
341,2019,44.1,3.788,6.49,14,5,1
341,2020,66.3,4.194,9.06,15,5,1
341,2021,62.0,4.128,4.94,16,5,1
342,2015,37.5,3.624,4.04,10,2,0
342,2016,32.4,3.479,5.05,11,2,0
342,2017,41.7,3.729,3.86,12,2,1
342,2018,39.8,3.685,0.47,13,2,1
342,2019,46.9,3.847,5.62,14,2,1
342,2020,46.9,3.848,3.02,15,2,1
342,2021,57.3,4.049,2.37,16,2,1
343,2015,123.3,4.814,6.58,10,4,0
343,2016,117.6,4.768,7.68,11,4,1
343,2017,143.1,4.963,5.33,12,4,1
343,2018,131.2,4.877,6.2,13,4,1
343,2019,151.1,5.018,6.65,14,4,1
343,2020,137.6,4.924,7.11,15,4,1
343,2021,151.5,5.021,4.97,16,4,1
344,2015,49.8,3.908,7.34,10,3,0
344,2016,45.7,3.823,5.53,11,3,0
344,2017,50.9,3.93,8.65,12,3,1
344,2018,50.6,3.924,10.88,13,3,1
344,2019,49.2,3.896,8.13,14,3,1
344,2020,67.3,4.209,7.06,15,3,1
344,2021,59.2,4.081,9.74,16,3,1
345,2015,177.1,5.177,7.06,10,5,1
345,2016,170.6,5.139,9.72,11,5,1
345,2017,183.8,5.214,9.16,12,5,1
345,2018,186.5,5.229,7.11,13,5,1
345,2019,197.6,5.286,5.73,14,5,1
345,2020,223.8,5.411,5.59,15,5,1
345,2021,209.4,5.344,9.02,16,5,1
346,2015,45.4,3.815,6.06,10,2,1
346,2016,45.5,3.817,3.82,11,2,1
