id,year,age,experience,prior_wage,training,employed,education
367,2012,27,5,17.73,1,1,10
367,2013,28,8,15.09,1,1,10
367,2014,29,8,21.22,1,1,10
367,2015,30,8,16.68,1,1,10
368,2010,25,3,16.7,1,1,10
368,2011,26,4,15.12,1,1,10
368,2012,27,5,15.96,1,1,10
368,2013,28,6,18.91,1,1,10
368,2014,29,7,19.48,0,1,10
368,2015,30,8,21.01,1,1,10
369,2010,25,4,16.45,1,1,16
369,2011,26,4,14.0,1,1,16
369,2012,27,6,16.08,1,1,16
369,2013,28,6,15.5,1,1,16
369,2014,29,7,15.98,1,1,16
369,2015,30,9,13.52,1,1,16
370,2010,25,3,15.81,1,1,16
370,2011,26,4,17.72,1,1,16
370,2012,27,6,19.05,1,1,16
370,2013,28,6,16.57,1,1,16
370,2014,29,8,20.76,1,1,16
370,2015,30,9,20.55,1,1,16
371,2010,25,5,19.24,1,1,10
371,2011,26,5,17.97,1,1,10
371,2012,27,6,21.39,1,1,10
371,2013,28,7,18.92,1,1,10
371,2014,29,7,21.02,1,1,10
371,2015,30,9,22.94,1,1,10
372,2010,25,3,20.54,1,1,14
372,2011,26,4,18.53,1,1,14
372,2012,27,5,23.99,1,1,14
372,2013,28,8,19.71,1,1,14
372,2014,29,7,22.93,1,1,14
372,2015,30,9,25.27,1,1,14
373,2010,25,3,18.6,1,1,16
373,2011,26,4,20.42,1,1,16
373,2012,27,6,20.05,1,1,16
373,2013,28,6,18.72,1,1,16
373,2014,29,7,22.62,1,1,16
373,2015,30,8,21.27,1,1,16
374,2010,25,3,17.81,1,1,10
374,2011,26,4,22.28,1,1,10
374,2012,27,6,23.18,1,1,10
374,2013,28,7,25.04,1,1,10
374,2014,29,7,23.14,1,1,10
374,2015,30,9,24.98,1,1,10
375,2010,25,3,17.32,1,1,10
375,2011,26,4,12.12,0,1,10
375,2012,27,7,22.0,1,1,10
375,2013,28,6,20.03,1,1,10
375,2014,29,7,16.35,1,1,10
375,2015,30,8,16.71,1,1,10
376,2010,25,5,16.29,1,1,10
376,2011,26,4,17.71,1,1,10
376,2012,27,5,18.17,1,1,10
376,2013,28,7,23.31,1,1,10
376,2014,29,7,16.12,1,1,10
376,2015,30,8,20.13,0,1,10
377,2010,25,3,17.52,1,1,10
377,2011,26,4,19.57,1,1,10
377,2012,27,6,20.88,1,1,10
377,2013,28,6,20.87,1,1,10
377,2014,29,7,23.23,1,1,10
377,2015,30,9,19.13,1,1,10
378,2010,25,3,24.68,0,1,10
378,2011,26,4,21.24,1,1,10
378,2012,27,5,22.37,1,1,10
378,2013,28,7,24.99,1,1,10
378,2014,29,9,23.72,1,1,10
378,2015,30,8,23.49,1,1,10
379,2010,25,3,15.66,1,1,10
379,2011,26,4,15.06,1,1,10
379,2012,27,5,15.79,0,1,10
379,2013,28,6,19.29,1,1,10
379,2014,29,8,16.46,1,1,10
379,2015,30,9,17.21,1,1,10
380,2010,25,5,16.56,0,1,16
380,2011,26,4,14.21,1,1,16
380,2012,27,5,14.63,0,1,16
380,2013,28,7,15.78,0,1,16
380,2014,29,7,17.84,1,1,16
380,2015,30,9,17.06,1,1,16
381,2010,25,3,17.63,1,1,14
381,2011,26,4,17.6,1,1,14
381,2012,27,5,12.67,1,1,14
381,2013,28,6,18.38,0,1,14
381,2014,29,7,15.56,1,1,14
381,2015,30,8,17.76,1,1,14
382,2010,25,5,14.47,1,1,10
382,2011,26,6,11.07,0,1,10
382,2012,27,6,11.98,1,1,10
382,2013,28,6,15.17,1,1,10
382,2014,29,9,12.54,1,1,10
382,2015,30,9,15.19,1,1,10
383,2010,25,3,13.58,0,1,12
383,2011,26,4,13.9,0,0,12
383,2012,27,5,14.74,1,1,12
383,2013,28,6,15.2,1,1,12
383,2014,29,8,15.08,1,1,12
383,2015,30,8,19.05,1,1,12
384,2010,25,4,13.89,1,1,16
384,2011,26,5,14.79,1,1,16
384,2012,27,5,16.74,1,1,16
384,2013,28,7,14.65,0,1,16
384,2014,29,8,17.69,1,1,16
384,2015,30,8,17.62,1,1,16
385,2010,25,3,18.18,1,1,16
385,2011,26,5,17.11,1,1,16
385,2012,27,6,19.99,1,1,16
385,2013,28,6,18.93,1,1,16
385,2014,29,8,23.49,1,1,16
385,2015,30,10,19.38,1,1,16
386,2010,25,3,18.13,1,1,10
386,2011,26,5,17.47,1,1,10
386,2012,27,6,17.59,1,1,10
386,2013,28,6,17.87,1,1,10
386,2014,29,7,20.26,1,1,10
386,2015,30,9,20.76,1,1,10
387,2010,25,3,19.06,1,1,16
387,2011,26,4,19.91,1,1,16
387,2012,27,5,22.83,1,1,16
387,2013,28,7,21.68,1,1,16
387,2014,29,7,21.28,1,1,16
387,2015,30,9,22.72,1,1,16
388,2010,25,3,18.85,1,1,10
388,2011,26,4,20.3,1,1,10
388,2012,27,8,21.15,1,1,10
388,2013,28,6,20.63,1,1,10
388,2014,29,7,20.89,1,0,10
388,2015,30,8,19.14,1,1,10
389,2010,25,3,14.08,0,0,14
389,2011,26,4,15.13,0,1,14
389,2012,27,6,16.84,1,1,14
389,2013,28,6,18.57,0,1,14
389,2014,29,7,20.23,1,1,14
389,2015,30,10,15.5,1,1,14
390,2010,25,3,14.03,1,1,14
390,2011,26,4,17.82,0,0,14
390,2012,27,5,13.18,1,1,14
390,2013,28,7,19.65,1,1,14
390,2014,29,7,17.52,1,0,14
390,2015,30,8,15.89,1,1,14
391,2010,25,3,20.6,1,1,16
391,2011,26,5,16.4,1,1,16
391,2012,27,8,23.23,1,1,16
391,2013,28,6,18.65,1,1,16
391,2014,29,7,18.48,1,1,16
391,2015,30,9,18.37,1,1,16
392,2010,25,5,15.39,0,1,16
392,2011,26,5,14.93,1,1,16
392,2012,27,5,14.09,1,1,16
392,2013,28,7,16.49,1,1,16
392,2014,29,7,17.11,1,1,16
392,2015,30,8,17.81,0,1,16
393,2010,25,3,20.52,1,1,12
393,2011,26,4,17.98,1,1,12
393,2012,27,5,18.83,1,1,12
393,2013,28,7,25.1,1,1,12
393,2014,29,8,22.51,1,1,12
393,2015,30,9,22.34,1,1,12
394,2010,25,3,22.47,1,1,16
394,2011,26,4,23.9,1,1,16
394,2012,27,5,20.24,1,1,16
394,2013,28,7,21.89,1,1,16
394,2014,29,8,20.03,0,1,16
394,2015,30,8,20.64,1,1,16
395,2010,25,3,15.32,1,1,12
395,2011,26,4,16.34,1,1,12
395,2012,27,7,16.06,1,1,12
395,2013,28,6,17.37,1,1,12
395,2014,29,7,14.7,1,1,12
395,2015,30,9,13.93,0,1,12
396,2010,25,3,14.92,1,1,14
396,2011,26,6,13.33,1,1,14
396,2012,27,5,18.3,0,1,14
396,2013,28,6,14.0,0,0,14
396,2014,29,7,16.99,0,1,14
396,2015,30,10,21.78,1,1,14
397,2010,25,3,19.81,1,1,14
397,2011,26,7,20.03,1,1,14
397,2012,27,8,21.0,1,1,14
397,2013,28,6,21.16,1,1,14
397,2014,29,8,22.56,1,1,14
397,2015,30,9,23.08,1,1,14
398,2010,25,4,19.35,1,1,10
398,2011,26,4,16.16,1,1,10
398,2012,27,5,18.51,1,1,10
398,2013,28,6,17.67,1,1,10
398,2014,29,8,16.04,1,1,10
398,2015,30,8,17.86,1,1,10
399,2010,25,3,20.39,1,0,14
399,2011,26,4,21.03,1,1,14
399,2012,27,6,20.27,1,1,14
399,2013,28,6,17.81,1,1,14
399,2014,29,7,24.26,1,1,14
399,2015,30,9,19.74,1,1,14
400,2010,25,3,12.92,1,1,12
400,2011,26,4,10.92,0,0,12
400,2012,27,5,12.48,0,1,12
400,2013,28,6,14.98,1,1,12
400,2014,29,7,16.32,1,1,12
400,2015,30,8,13.24,1,1,12
401,2010,25,3,13.6,0,1,16
401,2011,26,5,13.68,1,1,16
401,2012,27,7,17.85,1,1,16
401,2013,28,8,17.76,1,1,16
401,2014,29,10,19.07,1,1,16
401,2015,30,10,20.15,1,1,16
402,2010,25,3,21.14,1,1,10
402,2011,26,5,17.35,1,1,10
402,2012,27,5,16.48,0,0,10
402,2013,28,7,22.05,1,1,10
402,2014,29,7,14.48,1,1,10
402,2015,30,9,19.62,1,1,10
403,2010,25,3,18.11,0,1,12
403,2011,26,4,19.07,1,1,12
403,2012,27,5,20.25,1,1,12
403,2013,28,6,16.32,1,1,12
403,2014,29,7,17.66,1,1,12
403,2015,30,8,21.14,1,1,12
404,2010,25,3,15.55,1,1,16
404,2011,26,4,17.8,1,1,16
404,2012,27,5,18.11,0,1,16
404,2013,28,6,18.31,1,1,16
404,2014,29,9,18.04,1,1,16
404,2015,30,8,16.43,1,1,16
405,2010,25,3,16.29,1,0,10
405,2011,26,5,18.45,1,1,10
405,2012,27,6,19.62,1,1,10
405,2013,28,6,18.51,1,1,10
405,2014,29,9,19.71,1,1,10
405,2015,30,8,20.3,1,1,10
406,2010,25,3,13.68,0,1,14
406,2011,26,4,14.7,1,1,14
406,2012,27,6,16.99,1,1,14
406,2013,28,6,18.02,1,1,14
406,2014,29,8,15.95,1,1,14
406,2015,30,8,14.09,1,1,14
407,2010,25,3,13.76,1,1,12
407,2011,26,4,17.48,1,1,12
407,2012,27,5,14.59,1,1,12
407,2013,28,7,20.32,1,1,12
407,2014,29,7,17.56,1,1,12
407,2015,30,8,18.94,1,1,12
408,2010,25,3,17.49,1,1,16
408,2011,26,4,16.41,1,1,16
408,2012,27,5,19.6,1,1,16
408,2013,28,6,18.15,1,1,16
408,2014,29,7,17.58,1,1,16
408,2015,30,8,19.71,1,1,16
409,2010,25,3,20.05,1,1,10
409,2011,26,4,17.91,1,1,10
409,2012,27,5,18.05,1,1,10
409,2013,28,7,18.66,1,1,10
409,2014,29,7,20.47,1,1,10
409,2015,30,9,22.35,1,1,10
410,2010,25,3,17.89,1,1,10
410,2011,26,4,14.27,1,1,10
410,2012,27,5,19.32,1,1,10
410,2013,28,6,21.12,1,1,10
410,2014,29,7,23.13,1,1,10
410,2015,30,8,21.93,1,1,10
411,2010,25,3,14.8,1,1,14
411,2011,26,4,16.58,1,1,14
411,2012,27,6,16.73,1,1,14
411,2013,28,9,19.1,1,1,14
411,2014,29,7,16.59,1,1,14
411,2015,30,8,14.46,1,1,14
412,2010,25,3,14.38,0,1,16
412,2011,26,4,14.07,0,1,16
412,2012,27,5,16.59,1,1,16
412,2013,28,6,17.12,0,1,16
412,2014,29,8,15.08,0,0,16
412,2015,30,8,17.06,1,0,16
413,2010,25,3,20.69,1,1,14
413,2011,26,4,19.85,1,1,14
413,2012,27,5,20.2,1,1,14
413,2013,28,6,19.27,1,1,14
413,2014,29,7,23.34,1,1,14
413,2015,30,8,18.4,1,1,14
414,2010,25,6,23.87,1,1,14
414,2011,26,4,19.27,1,1,14
414,2012,27,5,17.58,1,1,14
414,2013,28,6,16.77,1,1,14
414,2014,29,7,19.41,1,1,14
414,2015,30,8,19.86,1,1,14
415,2010,25,3,16.96,0,1,16
415,2011,26,5,16.36,1,1,16
415,2012,27,5,15.84,1,1,16
415,2013,28,7,19.2,0,1,16
415,2014,29,11,21.99,1,1,16
415,2015,30,8,16.9,1,1,16
416,2010,25,4,17.23,1,1,16
416,2011,26,4,23.2,1,1,16
416,2012,27,6,19.85,1,1,16
416,2013,28,6,22.12,1,1,16
416,2014,29,7,23.54,1,1,16
416,2015,30,8,18.37,1,1,16
417,2010,25,3,14.52,1,1,16
417,2011,26,4,15.32,1,1,16
417,2012,27,6,20.98,1,1,16
417,2013,28,6,18.4,1,1,16
417,2014,29,7,16.42,1,1,16
417,2015,30,8,17.88,1,1,16
418,2010,25,5,22.96,1,1,12
418,2011,26,5,21.5,1,1,12
418,2012,27,5,23.28,1,1,12
418,2013,28,7,19.17,1,1,12
418,2014,29,7,24.35,1,1,12
418,2015,30,9,21.28,1,1,12
419,2010,25,3,15.63,1,1,16
419,2011,26,4,18.2,1,1,16
419,2012,27,5,16.96,1,1,16
419,2013,28,6,22.04,1,1,16
419,2014,29,7,18.6,1,1,16
419,2015,30,8,18.9,1,1,16
420,2010,25,3,23.33,1,1,10
420,2011,26,4,24.46,1,1,10
420,2012,27,5,22.23,1,1,10
420,2013,28,7,23.45,1,1,10
420,2014,29,7,23.11,1,1,10
420,2015,30,8,22.75,1,1,10
421,2010,25,3,18.9,1,1,14
421,2011,26,5,20.59,1,1,14
421,2012,27,5,20.32,1,1,14
421,2013,28,6,19.83,1,1,14
421,2014,29,7,19.74,1,1,14
421,2015,30,8,22.97,1,1,14
422,2010,25,3,18.25,1,1,12
422,2011,26,5,19.65,1,1,12
422,2012,27,5,15.9,1,1,12
422,2013,28,6,16.48,0,1,12
422,2014,29,7,17.12,1,1,12
422,2015,30,9,21.67,1,1,12
423,2010,25,4,15.98,1,1,16
423,2011,26,5,20.35,1,1,16
423,2012,27,5,22.8,1,1,16
423,2013,28,6,19.94,1,1,16
423,2014,29,7,17.56,1,1,16
423,2015,30,9,21.48,1,1,16
424,2010,25,3,18.0,1,1,12
424,2011,26,5,18.2,1,1,12
424,2012,27,6,19.69,1,1,12
424,2013,28,7,20.17,1,1,12
424,2014,29,7,21.26,1,1,12
424,2015,30,8,23.01,1,1,12
425,2010,25,3,19.1,1,1,16
425,2011,26,4,15.29,1,1,16
425,2012,27,6,18.45,1,1,16
425,2013,28,6,22.22,1,1,16
425,2014,29,7,19.23,1,1,16
425,2015,30,8,22.4,1,1,16
426,2010,25,3,16.09,1,1,12
426,2011,26,4,14.35,1,1,12
426,2012,27,5,19.63,1,1,12
426,2013,28,6,12.65,0,1,12
426,2014,29,7,18.64,1,1,12
426,2015,30,8,18.16,1,0,12
427,2010,25,3,20.03,1,1,14
427,2011,26,4,18.73,1,1,14
427,2012,27,6,20.52,1,1,14
427,2013,28,6,18.38,1,1,14
427,2014,29,7,24.75,1,1,14
427,2015,30,9,21.47,1,1,14
428,2010,25,3,19.14,1,1,14
428,2011,26,5,23.02,1,1,14
428,2012,27,7,19.22,1,1,14
428,2013,28,7,24.65,1,1,14
428,2014,29,7,20.7,1,1,14
428,2015,30,8,20.31,1,1,14
429,2010,25,3,13.69,1,0,10
429,2011,26,4,10.86,1,0,10
429,2012,27,7,15.4,0,0,10
429,2013,28,6,10.8,0,1,10
429,2014,29,7,13.4,0,0,10
429,2015,30,8,19.09,1,0,10
430,2010,25,3,12.51,0,1,10
430,2011,26,5,19.4,1,1,10
430,2012,27,5,16.47,1,1,10
430,2013,28,8,18.92,0,1,10
430,2014,29,7,16.36,1,0,10
430,2015,30,8,18.69,1,1,10
431,2010,25,4,14.98,1,0,16
431,2011,26,5,12.48,0,0,16
431,2012,27,5,15.77,0,0,16
431,2013,28,7,10.66,0,1,16
431,2014,29,7,15.45,0,1,16
431,2015,30,8,13.88,0,1,16
432,2010,25,4,15.01,1,1,14
432,2011,26,5,18.89,1,1,14
432,2012,27,6,18.44,1,1,14
432,2013,28,6,14.24,1,1,14
432,2014,29,7,20.49,1,1,14
432,2015,30,8,21.82,1,1,14
433,2010,25,6,20.47,1,1,12
433,2011,26,6,21.17,1,1,12
433,2012,27,6,18.28,1,1,12
433,2013,28,6,16.78,1,1,12
433,2014,29,7,20.63,0,1,12
433,2015,30,9,20.26,1,1,12
434,2010,25,4,17.0,1,1,12
434,2011,26,4,20.27,1,1,12
434,2012,27,6,22.34,1,1,12
434,2013,28,6,19.4,1,0,12
434,2014,29,8,25.12,1,1,12
434,2015,30,8,26.45,1,1,12
435,2010,25,4,16.81,1,1,12
435,2011,26,4,18.55,1,1,12
435,2012,27,6,17.85,0,1,12
435,2013,28,6,20.37,1,1,12
435,2014,29,7,18.87,1,1,12
435,2015,30,9,18.99,1,1,12
436,2010,25,3,20.72,1,1,10
436,2011,26,5,19.67,1,1,10
436,2012,27,5,22.46,1,1,10
436,2013,28,6,23.26,1,1,10
436,2014,29,7,24.76,1,1,10
436,2015,30,9,20.44,1,1,10
437,2010,25,4,16.39,0,1,12
437,2011,26,4,15.87,0,0,12
437,2012,27,6,15.91,1,1,12
437,2013,28,6,15.56,1,1,12
437,2014,29,8,19.36,1,0,12
437,2015,30,9,18.06,1,0,12
438,2010,25,3,13.25,1,1,10
438,2011,26,4,9.73,0,1,10
438,2012,27,5,13.43,0,1,10
438,2013,28,6,14.38,1,0,10
438,2014,29,8,12.8,0,1,10
438,2015,30,8,17.3,1,1,10
439,2010,25,4,17.98,0,1,10
439,2011,26,4,19.54,1,1,10
439,2012,27,6,15.27,1,1,10
439,2013,28,7,19.35,1,1,10
439,2014,29,7,18.36,1,1,10
439,2015,30,8,22.85,1,1,10
440,2010,25,3,17.12,1,1,16
440,2011,26,5,18.63,1,1,16
440,2012,27,5,19.24,1,1,16
440,2013,28,6,19.39,1,1,16
440,2014,29,7,19.71,1,1,16
440,2015,30,8,20.01,1,1,16
441,2010,25,4,15.18,1,1,12
441,2011,26,4,17.0,1,1,12
441,2012,27,5,18.38,1,1,12
441,2013,28,6,22.12,1,1,12
441,2014,29,8,16.39,0,1,12
441,2015,30,8,20.36,1,1,12
442,2010,25,7,13.31,0,0,12
442,2011,26,5,11.59,0,0,12
442,2012,27,5,11.82,0,1,12
442,2013,28,6,13.43,0,1,12
442,2014,29,7,14.9,1,1,12
442,2015,30,10,16.36,0,1,12
443,2010,25,3,14.52,0,1,14
443,2011,26,5,16.84,1,0,14
443,2012,27,5,15.76,1,1,14
443,2013,28,6,19.11,1,1,14
443,2014,29,7,19.69,1,1,14
443,2015,30,8,20.91,1,1,14
444,2010,25,3,13.19,1,1,16
444,2011,26,5,17.23,1,1,16
444,2012,27,5,14.4,1,1,16
444,2013,28,8,14.0,1,1,16
444,2014,29,7,11.03,0,1,16
444,2015,30,8,17.4,1,1,16
445,2010,25,4,19.32,1,1,14
445,2011,26,4,19.28,1,1,14
445,2012,27,5,17.0,1,1,14
445,2013,28,6,21.04,1,1,14
445,2014,29,7,15.1,1,1,14
445,2015,30,8,19.94,1,1,14
446,2010,25,4,16.61,1,1,16
446,2011,26,5,19.83,1,1,16
446,2012,27,5,18.57,0,1,16
446,2013,28,7,19.82,1,1,16
446,2014,29,7,18.84,1,1,16
446,2015,30,8,20.64,1,1,16
447,2010,25,3,14.16,0,1,12
447,2011,26,4,13.2,1,0,12
447,2012,27,5,14.02,1,1,12
447,2013,28,7,16.81,1,0,12
447,2014,29,8,15.88,0,1,12
447,2015,30,8,20.13,1,1,12
448,2010,25,3,15.14,1,1,10
448,2011,26,6,12.43,1,1,10
448,2012,27,5,16.68,1,1,10
448,2013,28,8,21.0,1,1,10
448,2014,29,7,17.16,1,1,10
448,2015,30,9,20.02,1,1,10
449,2010,25,3,13.74,0,0,10
449,2011,26,4,13.67,0,1,10
449,2012,27,6,14.49,0,0,10
449,2013,28,8,14.18,1,1,10
449,2014,29,7,14.14,1,1,10
449,2015,30,8,18.54,1,1,10
450,2010,25,4,16.65,1,1,10
450,2011,26,4,15.75,1,1,10
450,2012,27,5,14.94,1,1,10
450,2013,28,6,13.54,1,1,10
450,2014,29,9,16.16,1,1,10
450,2015,30,9,22.33,1,1,10
451,2010,25,3,19.03,1,1,10
451,2011,26,4,19.69,1,1,10
451,2012,27,5,19.74,1,1,10
451,2013,28,6,19.3,1,1,10
451,2014,29,8,22.31,1,1,10
451,2015,30,8,21.16,1,1,10
452,2010,25,3,15.37,0,1,10
452,2011,26,4,14.65,0,1,10
452,2012,27,5,16.1,0,1,10
452,2013,28,6,16.11,0,1,10
452,2014,29,7,16.99,1,1,10
452,2015,30,9,17.21,1,1,10
453,2010,25,3,13.53,1,1,14
453,2011,26,4,18.07,1,1,14
453,2012,27,5,20.85,1,1,14
453,2013,28,6,19.01,1,1,14
453,2014,29,7,19.09,1,1,14
453,2015,30,8,18.98,1,1,14
454,2010,25,5,14.92,0,1,16
454,2011,26,4,16.96,1,1,16
454,2012,27,7,14.26,1,0,16
454,2013,28,7,16.63,1,0,16
454,2014,29,7,19.15,1,0,16
454,2015,30,8,17.76,1,1,16
455,2010,25,4,16.66,0,1,12
455,2011,26,4,12.26,0,1,12
455,2012,27,5,15.25,0,0,12
455,2013,28,8,15.86,1,0,12
455,2014,29,7,17.62,1,1,12
455,2015,30,8,20.18,1,1,12
456,2010,25,4,15.19,1,1,14
456,2011,26,5,19.79,1,1,14
456,2012,27,6,17.54,1,1,14
456,2013,28,6,20.06,1,1,14
456,2014,29,7,16.61,1,1,14
456,2015,30,9,22.64,1,1,14
457,2010,25,3,14.13,0,1,16
457,2011,26,4,11.89,0,1,16
457,2012,27,5,16.01,1,1,16
457,2013,28,7,16.48,1,1,16
457,2014,29,7,16.48,1,1,16
457,2015,30,8,19.7,1,1,16
458,2010,25,3,14.74,1,1,10
458,2011,26,4,16.59,1,1,10
458,2012,27,6,19.46,1,1,10
458,2013,28,7,17.84,1,1,10
458,2014,29,7,15.09,1,1,10
458,2015,30,10,18.78,1,1,10
459,2010,25,3,14.38,0,0,16
459,2011,26,4,13.96,0,1,16
459,2012,27,5,14.88,0,0,16
459,2013,28,7,16.37,1,1,16
459,2014,29,7,16.61,1,1,16
459,2015,30,9,19.49,1,1,16
460,2010,25,4,20.4,1,1,16
460,2011,26,5,21.54,1,1,16
460,2012,27,5,20.24,1,1,16
460,2013,28,6,21.26,1,1,16
460,2014,29,11,22.2,1,1,16
460,2015,30,9,22.19,1,1,16
461,2010,25,4,16.82,1,1,10
461,2011,26,5,19.3,1,1,10
461,2012,27,5,18.57,1,1,10
461,2013,28,6,18.39,1,1,10
461,2014,29,7,18.93,1,1,10
461,2015,30,10,19.57,1,1,10
462,2010,25,3,19.18,0,1,10
462,2011,26,4,20.15,1,1,10
462,2012,27,5,17.98,1,1,10
462,2013,28,7,16.22,1,1,10
462,2014,29,9,18.39,1,1,10
462,2015,30,8,17.91,1,1,10
463,2010,25,3,17.77,1,1,10
463,2011,26,5,16.28,1,0,10
463,2012,27,6,18.46,1,1,10
463,2013,28,7,19.31,1,1,10
463,2014,29,7,20.94,1,1,10
463,2015,30,8,17.18,1,1,10
464,2010,25,3,13.55,1,1,12
464,2011,26,6,18.17,1,1,12
464,2012,27,5,13.21,1,1,12
464,2013,28,7,20.23,1,1,12
464,2014,29,8,16.78,1,1,12
464,2015,30,8,16.85,1,1,12
465,2010,25,3,18.48,0,1,10
465,2011,26,4,18.75,0,1,10
465,2012,27,5,16.11,1,1,10
465,2013,28,6,20.98,1,1,10
465,2014,29,8,16.3,1,1,10
465,2015,30,9,21.59,1,1,10
466,2010,25,3,14.79,1,1,12
466,2011,26,6,20.22,1,1,12
466,2012,27,5,16.57,0,1,12
466,2013,28,6,20.02,1,1,12
466,2014,29,7,20.44,1,1,12
466,2015,30,9,18.03,1,1,12
467,2010,25,3,16.45,1,1,10
467,2011,26,5,18.09,1,1,10
467,2012,27,5,13.42,1,1,10
467,2013,28,6,19.7,1,1,10
467,2014,29,10,22.17,1,1,10
467,2015,30,10,21.82,1,1,10
468,2010,25,3,11.29,0,1,12
468,2011,26,5,17.05,1,0,12
468,2012,27,5,12.17,0,0,12
468,2013,28,7,17.48,1,1,12
468,2014,29,7,18.6,1,1,12
468,2015,30,8,19.23,1,0,12
469,2010,25,3,12.85,1,0,16
469,2011,26,4,17.42,1,1,16
469,2012,27,5,16.22,1,1,16
469,2013,28,6,14.42,1,1,16
469,2014,29,7,16.79,0,1,16
469,2015,30,8,18.55,0,1,16
470,2010,25,3,12.89,1,1,14
470,2011,26,4,16.66,1,1,14
470,2012,27,5,18.11,1,1,14
470,2013,28,6,17.41,1,1,14
470,2014,29,8,15.6,1,1,14
470,2015,30,8,18.64,1,1,14
471,2010,25,4,14.04,0,1,16
471,2011,26,4,10.45,0,1,16
471,2012,27,5,14.95,1,1,16
471,2013,28,6,11.41,1,1,16
471,2014,29,8,11.32,0,0,16
471,2015,30,9,11.76,1,1,16
472,2010,25,3,12.88,0,1,16
472,2011,26,4,12.34,1,0,16
472,2012,27,6,16.6,1,1,16
472,2013,28,6,12.41,1,1,16
472,2014,29,7,15.33,1,1,16
472,2015,30,8,15.04,0,1,16
473,2010,25,3,14.89,1,1,10
473,2011,26,4,21.19,1,1,10
473,2012,27,6,17.51,1,1,10
473,2013,28,6,18.89,1,1,10
473,2014,29,8,23.32,1,1,10
473,2015,30,8,24.76,1,1,10
474,2010,25,4,19.78,1,1,12
474,2011,26,5,22.4,1,1,12
474,2012,27,5,20.72,1,1,12
474,2013,28,6,25.43,1,1,12
474,2014,29,7,23.5,1,1,12
474,2015,30,9,22.18,1,1,12
475,2010,25,3,18.4,0,1,14
475,2011,26,5,17.87,1,1,14
475,2012,27,6,15.71,1,1,14
475,2013,28,6,17.46,1,1,14
475,2014,29,7,19.05,1,1,14
475,2015,30,8,22.84,1,1,14
476,2010,25,4,18.2,1,1,10
476,2011,26,4,16.17,1,1,10
476,2012,27,5,17.56,1,1,10
476,2013,28,7,23.49,1,1,10
476,2014,29,8,20.25,1,1,10
476,2015,30,8,19.9,1,1,10
477,2010,25,4,16.72,1,1,10
477,2011,26,5,18.43,1,1,10
477,2012,27,7,23.46,1,1,10
477,2013,28,6,20.82,1,1,10
477,2014,29,7,19.31,1,1,10
477,2015,30,8,18.46,1,1,10
478,2010,25,3,23.31,1,1,10
478,2011,26,4,26.65,1,1,10
478,2012,27,5,23.54,1,1,10
478,2013,28,6,24.86,1,1,10
478,2014,29,7,19.72,1,1,10
478,2015,30,8,25.11,1,1,10
479,2010,25,4,18.41,1,1,16
479,2011,26,4,17.53,1,1,16
479,2012,27,5,19.51,1,1,16
479,2013,28,7,20.77,1,1,16
479,2014,29,7,21.52,1,1,16
479,2015,30,8,19.14,1,1,16
480,2010,25,4,20.52,0,1,12
480,2011,26,5,15.44,1,1,12
480,2012,27,5,15.61,1,1,12
480,2013,28,6,16.57,1,1,12
480,2014,29,8,19.76,1,1,12
480,2015,30,9,19.73,1,1,12
481,2010,25,5,18.98,1,1,12
481,2011,26,7,16.33,0,1,12
481,2012,27,5,13.58,1,1,12
481,2013,28,7,13.62,0,0,12
481,2014,29,8,15.87,0,1,12
481,2015,30,10,18.3,1,1,12
482,2010,25,6,20.55,1,1,14
482,2011,26,4,12.67,1,1,14
482,2012,27,5,15.32,1,1,14
482,2013,28,7,15.38,1,1,14
482,2014,29,8,17.68,1,1,14
482,2015,30,8,12.58,1,1,14
483,2010,25,5,18.66,1,1,12
483,2011,26,5,21.34,1,1,12
483,2012,27,5,17.9,1,1,12
483,2013,28,6,16.81,1,1,12
483,2014,29,8,17.41,1,1,12
483,2015,30,8,21.91,1,1,12
484,2010,25,5,16.74,1,1,12
484,2011,26,6,18.8,1,1,12
484,2012,27,5,18.24,0,1,12
484,2013,28,6,19.17,1,1,12
484,2014,29,7,17.17,1,1,12
484,2015,30,8,16.63,1,1,12
485,2010,25,3,13.79,1,1,10
485,2011,26,4,13.29,1,1,10
485,2012,27,5,15.24,1,1,10
485,2013,28,7,16.28,1,1,10
485,2014,29,7,15.97,1,1,10
485,2015,30,9,16.79,1,1,10
486,2010,25,3,14.14,0,0,10
486,2011,26,5,14.26,0,1,10
486,2012,27,6,15.33,1,1,10
486,2013,28,7,14.26,0,1,10
486,2014,29,8,16.98,1,1,10
486,2015,30,8,17.82,0,0,10
487,2010,25,4,16.84,0,1,16
487,2011,26,6,18.37,1,1,16
487,2012,27,5,14.22,1,0,16
487,2013,28,8,16.49,1,1,16
487,2014,29,7,12.41,1,1,16
487,2015,30,9,16.19,1,1,16
488,2010,25,3,19.61,1,1,10
488,2011,26,5,19.07,1,1,10
488,2012,27,5,19.88,1,1,10
488,2013,28,7,21.18,1,1,10
488,2014,29,9,18.37,1,1,10
488,2015,30,8,22.81,1,1,10
489,2010,25,3,18.7,1,1,10
489,2011,26,5,18.93,1,1,10
489,2012,27,6,21.33,1,1,10
489,2013,28,7,18.57,1,1,10
489,2014,29,8,23.03,1,1,10
