id,year,rating,income,debt_ratio,age,size,profitability,sector
257,2017,3,10.7868,0.2801,6.9,10.1541,0.0222,3
257,2018,2,10.814,0.3886,7.9,10.1071,0.0775,3
257,2019,3,10.5159,0.3852,8.9,10.0973,0.0338,3
258,2015,3,8.8555,0.2581,45.5,6.8371,0.0899,2
258,2016,2,8.8209,0.3516,46.5,6.9449,0.0309,2
258,2017,2,9.19,0.3691,47.5,6.9094,-0.0017,2
258,2018,1,9.0625,0.4193,48.5,6.7842,0.0477,2
258,2019,0,8.9713,0.4096,49.5,7.0758,0.0973,2
259,2015,3,10.2765,0.2264,3.9,10.1923,0.0418,1
259,2016,3,9.947,0.2212,4.9,10.0404,0.0873,1
259,2017,3,10.1004,0.3212,5.9,10.1343,0.092,1
259,2018,3,10.108,0.2162,6.9,10.1871,0.0355,1
259,2019,3,9.9129,0.2324,7.9,10.2258,0.0831,1
260,2015,3,9.1729,0.1025,42.2,6.769,0.0724,2
260,2016,3,9.5092,0.2201,43.2,6.7946,0.0735,2
260,2017,3,9.5249,0.239,44.2,6.9725,0.0264,2
260,2018,1,9.6774,0.2226,45.2,6.698,0.0811,2
260,2019,3,9.3683,0.1901,46.2,6.8894,0.0599,2
261,2015,0,8.5542,0.2186,31.5,7.0799,0.0837,2
261,2016,1,8.6561,0.2785,32.5,7.1411,0.1087,2
261,2017,3,8.3731,0.2502,33.5,7.1291,0.0937,2
261,2018,0,8.4272,0.1743,34.5,7.0507,0.0644,2
261,2019,2,8.5466,0.261,35.5,7.3603,0.0258,2
262,2015,3,10.7045,0.3623,27.9,8.0591,0.0301,5
262,2016,2,10.7236,0.3493,28.9,7.8612,0.0992,5
262,2017,3,10.7315,0.393,29.9,8.142,0.059,5
262,2018,1,10.911,0.3747,30.9,8.09,0.0613,5
262,2019,3,10.9092,0.3207,31.9,8.1947,0.1234,5
263,2015,1,10.0679,0.523,46.8,6.307,0.0908,1
263,2016,2,10.1236,0.5409,47.8,6.3358,0.0475,1
263,2017,0,10.1262,0.4944,48.8,6.36,0.0774,1
263,2018,0,10.3508,0.6216,49.8,6.6121,0.0198,1
263,2019,0,10.1053,0.5409,50.8,6.4204,0.0607,1
264,2015,3,9.1098,0.3928,8.1,7.4999,-0.0112,1
264,2016,1,9.0389,0.4272,9.1,7.602,0.0447,1
264,2017,0,9.2092,0.3709,10.1,7.3954,-0.0008,1
264,2018,0,9.2727,0.4077,11.1,7.4523,0.0175,1
264,2019,2,9.1435,0.4104,12.1,7.4571,0.0427,1
265,2015,3,10.4235,0.1054,40.6,9.1528,0.0389,1
265,2016,3,10.1192,0.1338,41.6,9.0413,0.0933,1
265,2017,2,10.2061,0.1145,42.6,9.0942,0.1006,1
265,2018,2,10.2401,0.2397,43.6,9.0081,0.0501,1
265,2019,2,10.1874,0.2376,44.6,9.0992,0.0363,1
266,2015,2,11.711,0.231,3.5,8.0546,0.0521,1
266,2016,3,11.6701,0.2222,4.5,7.9655,0.0795,1
266,2017,1,11.6597,0.3087,5.5,7.8633,0.0871,1
266,2018,3,11.9359,0.2511,6.5,7.9796,0.0358,1
266,2019,1,11.4425,0.2775,7.5,8.1456,0.1364,1
267,2015,3,10.674,0.4211,42.1,7.9323,0.0708,1
267,2016,3,10.8027,0.504,43.1,8.0843,0.086,1
267,2017,2,10.8148,0.4951,44.1,8.0219,0.0183,1
267,2018,0,10.8727,0.4536,45.1,8.2288,0.0602,1
267,2019,2,10.9904,0.4788,46.1,8.0891,0.0579,1
268,2015,3,10.5519,0.2237,45.5,5.5083,0.0434,5
268,2016,1,10.6894,0.3218,46.5,5.3035,0.1156,5
268,2017,2,10.7179,0.3613,47.5,5.4398,0.1017,5
268,2018,2,10.3157,0.2554,48.5,5.3796,0.0384,5
268,2019,2,10.3966,0.3217,49.5,5.4942,0.0475,5
269,2015,1,8.7837,0.4377,5.5,11.1089,0.0322,3
269,2016,2,8.7107,0.5243,6.5,11.074,0.0307,3
269,2017,2,9.0291,0.632,7.5,10.9316,0.0517,3
269,2018,3,8.7843,0.5903,8.5,11.2365,0.0938,3
269,2019,2,8.9968,0.5311,9.5,11.0657,0.1207,3
270,2015,2,10.6766,0.5008,24.2,7.9586,0.0905,2
270,2016,3,10.9353,0.4946,25.2,7.9097,0.0189,2
270,2017,3,10.6348,0.4763,26.2,8.0277,0.0342,2
270,2018,3,10.7329,0.4157,27.2,7.8623,0.0591,2
270,2019,3,10.6825,0.4623,28.2,7.9564,0.071,2
271,2015,2,11.2459,0.2908,45.0,7.5271,0.0692,1
271,2016,2,11.1934,0.2181,46.0,7.5947,0.0481,1
271,2017,3,11.1139,0.2894,47.0,7.4621,0.0622,1
271,2018,3,11.3072,0.1981,48.0,7.4848,0.0803,1
271,2019,0,11.089,0.1984,49.0,7.524,0.061,1
272,2015,3,11.8067,0.4218,6.1,5.5085,0.0846,3
272,2016,1,11.6579,0.3622,7.1,5.3453,0.1246,3
272,2017,2,11.8173,0.4469,8.1,5.4732,0.0681,3
272,2018,0,11.8163,0.4445,9.1,5.4171,0.0423,3
272,2019,0,11.3895,0.5243,10.1,5.4264,0.0454,3
273,2015,0,10.72,0.05,47.7,8.4677,0.1,3
273,2016,1,10.7953,0.0957,48.7,8.2909,0.0918,3
273,2017,2,10.6518,0.0748,49.7,8.3208,0.1028,3
273,2018,3,11.0424,0.105,50.7,8.3518,0.0321,3
273,2019,3,10.723,0.1435,51.7,8.3414,0.0532,3
274,2015,3,11.5155,0.1979,39.3,8.7067,0.057,2
274,2016,2,11.6555,0.1247,40.3,8.9476,0.0661,2
274,2017,2,11.989,0.2102,41.3,8.7519,0.0574,2
274,2018,1,11.8838,0.2159,42.3,9.1114,0.0303,2
274,2019,2,12.0015,0.257,43.3,8.7882,0.0964,2
275,2015,3,10.1088,0.05,24.1,7.5284,0.0243,5
275,2016,2,9.8495,0.094,25.1,7.5972,0.0599,5
275,2017,2,9.9109,0.1167,26.1,7.6927,0.059,5
275,2018,2,9.776,0.1137,27.1,7.7025,0.0727,5
275,2019,2,10.1308,0.0559,28.1,7.6858,0.0658,5
276,2015,3,8.7817,0.3033,49.4,6.7423,0.1044,4
276,2016,2,9.0354,0.2805,50.4,6.9533,0.0629,4
276,2017,3,9.1361,0.2963,51.4,6.9902,0.0528,4
276,2018,1,8.8006,0.205,52.4,6.8773,0.0492,4
276,2019,0,8.8716,0.2189,53.4,6.765,0.068,4
277,2015,3,9.9745,0.4731,14.3,7.3771,0.0326,4
277,2016,0,10.2296,0.5381,15.3,7.2792,0.0707,4
277,2017,3,9.9321,0.4758,16.3,7.3409,0.0739,4
277,2018,0,10.0821,0.5184,17.3,7.2632,0.0968,4
277,2019,3,10.067,0.5357,18.3,7.4595,0.0367,4
278,2015,0,11.4914,0.4057,44.4,9.0316,0.0835,3
278,2016,3,11.514,0.46,45.4,8.8844,0.1149,3
278,2017,3,11.7182,0.4044,46.4,8.7686,0.1106,3
278,2018,2,11.5905,0.5313,47.4,8.9116,0.0986,3
278,2019,1,11.6016,0.4503,48.4,8.8973,0.0647,3
279,2015,0,9.8945,0.5184,34.7,4.865,0.0624,2
279,2016,2,10.1714,0.6246,35.7,4.8331,0.0813,2
279,2017,3,10.2159,0.5057,36.7,4.6586,0.0183,2
279,2018,0,10.1818,0.5336,37.7,4.9964,0.0392,2
279,2019,2,10.2306,0.5473,38.7,4.9398,0.0783,2
280,2015,1,9.2942,0.2808,40.2,6.1671,0.0437,4
280,2016,3,9.5997,0.3357,41.2,6.3865,0.0624,4
280,2017,3,9.4329,0.3709,42.2,6.2688,0.0562,4
280,2018,3,9.5833,0.3058,43.2,6.1353,0.0012,4
280,2019,1,9.8144,0.3243,44.2,6.2163,0.0508,4
281,2015,1,10.714,0.1032,10.4,10.2445,0.0823,3
281,2016,3,10.7276,0.05,11.4,10.4672,0.0608,3
281,2017,0,10.6867,0.1366,12.4,10.3717,0.1132,3
281,2018,2,10.5928,0.1183,13.4,10.4216,0.1035,3
281,2019,3,10.8175,0.2185,14.4,10.339,0.0998,3
282,2015,2,9.8877,0.1358,6.4,8.7999,0.022,5
282,2016,3,10.5002,0.1264,7.4,8.6025,0.0868,5
282,2017,1,10.4453,0.1479,8.4,8.6682,0.0827,5
282,2018,3,10.3995,0.2096,9.4,8.686,0.0687,5
282,2019,2,10.426,0.1137,10.4,8.8241,0.0636,5
283,2015,3,9.9355,0.4998,38.2,9.9237,0.0654,4
283,2016,2,9.9619,0.5419,39.2,9.8621,0.0404,4
283,2017,3,9.9014,0.5021,40.2,9.7733,0.0507,4
283,2018,0,9.8729,0.4582,41.2,9.915,0.1113,4
283,2019,3,9.9956,0.4636,42.2,9.9912,0.1167,4
284,2015,0,11.7453,0.406,9.4,6.6537,0.0469,3
284,2016,1,11.9576,0.364,10.4,6.7085,0.0574,3
284,2017,3,11.8718,0.3965,11.4,6.6343,0.0502,3
284,2018,1,11.8767,0.4011,12.4,6.7873,0.0989,3
284,2019,3,11.8709,0.3629,13.4,6.8808,0.0751,3
285,2015,3,10.7866,0.6437,31.8,7.4765,0.0302,3
285,2016,2,10.8917,0.6943,32.8,7.4114,0.0246,3
285,2017,3,10.9545,0.7022,33.8,7.3544,0.0411,3
285,2018,0,10.6623,0.6668,34.8,7.4249,0.005,3
285,2019,3,11.03,0.6833,35.8,7.376,0.045,3
286,2015,1,9.5407,0.2887,19.2,5.5645,0.0561,1
286,2016,1,9.4831,0.3666,20.2,5.6138,0.0736,1
286,2017,1,9.445,0.3711,21.2,5.6486,0.0859,1
286,2018,3,9.6718,0.4102,22.2,5.4509,0.0134,1
286,2019,0,9.6085,0.4382,23.2,5.5719,0.0951,1
287,2015,2,10.1988,0.2262,17.8,9.3405,0.0883,5
287,2016,0,10.0935,0.2881,18.8,9.4468,0.1267,5
287,2017,2,10.3006,0.185,19.8,9.4882,0.1187,5
287,2018,2,10.3236,0.1941,20.8,9.492,0.0225,5
287,2019,3,10.4114,0.1424,21.8,9.5493,0.0681,5
288,2015,1,11.4039,0.5341,39.5,9.8201,0.1109,1
288,2016,3,11.1546,0.4847,40.5,9.636,0.0639,1
288,2017,3,11.1907,0.492,41.5,9.6049,0.1109,1
288,2018,1,11.1692,0.5205,42.5,9.6125,0.0742,1
288,2019,2,11.2871,0.4181,43.5,9.5583,0.0948,1
289,2015,3,11.2178,0.141,49.5,5.0924,0.102,2
289,2016,3,11.2608,0.0664,50.5,5.3059,0.0819,2
289,2017,2,11.3701,0.2252,51.5,5.273,0.049,2
289,2018,0,11.5249,0.1947,52.5,5.1008,0.047,2
289,2019,3,11.2934,0.1933,53.5,5.209,0.0437,2
290,2015,0,10.8894,0.4035,45.9,7.5009,0.1126,1
290,2016,2,10.9062,0.4537,46.9,7.3953,0.1045,1
290,2017,3,10.739,0.4241,47.9,7.4929,0.0829,1
290,2018,3,10.7821,0.3576,48.9,7.4617,0.0261,1
290,2019,1,10.994,0.4461,49.9,7.5006,0.1133,1
291,2015,3,10.4566,0.3717,31.6,7.1087,0.0804,1
291,2016,1,10.2819,0.4319,32.6,7.2979,0.0892,1
291,2017,0,10.3491,0.5951,33.6,7.2959,-0.0368,1
291,2018,2,10.2519,0.5464,34.6,7.2728,0.0672,1
291,2019,0,10.4044,0.4845,35.6,7.3262,0.0959,1
292,2015,2,8.9435,0.4727,38.0,5.7122,0.0171,4
292,2016,1,8.8655,0.4164,39.0,5.6839,0.0414,4
292,2017,0,9.0002,0.599,40.0,5.749,0.0096,4
292,2018,0,8.6418,0.4926,41.0,5.7486,0.0602,4
292,2019,3,8.8156,0.523,42.0,5.6484,0.0756,4
293,2015,0,10.0985,0.3393,3.3,7.5665,0.0502,3
293,2016,2,9.7014,0.3477,4.3,7.433,0.0434,3
293,2017,1,9.9414,0.3768,5.3,7.4655,0.05,3
293,2018,1,10.3488,0.3512,6.3,7.6372,0.0963,3
293,2019,0,9.9682,0.3922,7.3,7.7004,0.0225,3
294,2015,2,10.2029,0.1667,6.0,8.692,0.0914,5
294,2016,0,10.3533,0.225,7.0,8.7909,0.0855,5
294,2017,3,10.2195,0.2209,8.0,8.6689,0.0703,5
294,2018,2,10.0994,0.2981,9.0,8.8684,0.0685,5
294,2019,0,10.2277,0.33,10.0,8.7941,0.025,5
295,2015,0,10.7505,0.4244,22.0,9.5357,0.0334,1
295,2016,3,10.8232,0.4976,23.0,9.4558,0.0902,1
295,2017,3,10.9159,0.4104,24.0,9.4892,0.0453,1
295,2018,3,10.8841,0.4384,25.0,9.4387,0.0415,1
295,2019,2,11.1505,0.3813,26.0,9.5679,0.0712,1
296,2015,2,11.4926,0.3955,28.0,10.4494,0.0838,5
296,2016,0,11.7289,0.3788,29.0,10.4697,0.0588,5
296,2017,2,11.3824,0.3851,30.0,10.4945,0.0589,5
296,2018,1,11.6849,0.367,31.0,10.4263,0.0961,5
296,2019,3,11.7788,0.4058,32.0,10.3376,0.0812,5
297,2015,3,9.1935,0.05,23.0,10.1878,0.051,1
297,2016,0,9.5718,0.1532,24.0,10.2726,0.0843,1
297,2017,0,9.1289,0.1918,25.0,10.29,0.0826,1
297,2018,2,9.4889,0.1575,26.0,10.4723,0.0373,1
297,2019,2,9.4057,0.2786,27.0,10.3826,0.0752,1
298,2015,1,12.5266,0.3629,13.1,8.3715,0.0343,2
298,2016,1,12.392,0.414,14.1,8.373,0.1058,2
298,2017,3,12.2597,0.3845,15.1,8.304,0.0602,2
298,2018,3,12.3381,0.4102,16.1,8.4692,0.108,2
298,2019,3,12.5345,0.3536,17.1,8.6317,0.0665,2
299,2015,3,9.8748,0.2265,7.8,9.6034,0.092,1
299,2016,3,9.6541,0.2843,8.8,9.8374,0.0182,1
299,2017,3,9.6036,0.2531,9.8,9.7474,0.1172,1
299,2018,3,9.8013,0.3284,10.8,9.8852,0.0867,1
299,2019,3,9.8415,0.2236,11.8,9.696,0.0647,1
300,2015,0,9.7534,0.5299,44.2,8.6176,0.1106,4
300,2016,0,9.9492,0.5136,45.2,8.7587,0.0336,4
300,2017,2,9.9067,0.5419,46.2,8.6898,0.065,4
300,2018,1,9.707,0.5838,47.2,8.6092,0.0037,4
300,2019,3,9.8457,0.5629,48.2,8.5207,0.0071,4
301,2015,0,11.332,0.1582,30.4,9.7527,0.0519,3
301,2016,3,11.2888,0.1981,31.4,9.7751,0.0695,3
301,2017,1,11.4773,0.1674,32.4,9.7769,0.0541,3
301,2018,2,11.1747,0.279,33.4,10.0034,0.0957,3
301,2019,3,11.4695,0.1718,34.4,9.8455,0.0447,3
302,2015,0,9.3101,0.1373,20.7,8.769,0.0754,2
302,2016,1,9.3889,0.1121,21.7,8.4565,0.0783,2
302,2017,3,9.2384,0.1518,22.7,8.5745,0.0616,2
302,2018,0,9.6927,0.2221,23.7,8.6169,0.0071,2
302,2019,1,9.365,0.1659,24.7,8.6615,0.0784,2
303,2015,0,10.3563,0.6756,31.0,4.6903,0.0153,1
303,2016,0,10.4024,0.7077,32.0,4.9892,0.0276,1
303,2017,1,10.1971,0.6347,33.0,4.9552,0.036,1
303,2018,1,10.0913,0.7286,34.0,4.9225,0.0515,1
303,2019,1,10.2731,0.7186,35.0,4.9201,0.0803,1
304,2015,3,10.3446,0.4165,16.1,6.3602,0.0439,5
304,2016,3,10.2662,0.4485,17.1,6.4904,0.0266,5
304,2017,1,10.0015,0.5674,18.1,6.3247,0.0551,5
304,2018,3,10.442,0.5635,19.1,6.1611,0.0852,5
304,2019,2,10.3139,0.5075,20.1,6.2746,0.0743,5
305,2015,1,10.8639,0.4099,12.6,10.8706,0.1316,2
305,2016,3,11.0675,0.4074,13.6,11.0093,0.0409,2
305,2017,2,11.0453,0.4318,14.6,11.0555,0.0998,2
305,2018,3,11.1975,0.4348,15.6,11.0687,0.0993,2
305,2019,0,11.1354,0.514,16.6,11.1386,0.0204,2
306,2015,2,11.7271,0.5287,13.0,7.7545,0.0865,2
306,2016,3,11.6338,0.5416,14.0,8.1718,0.031,2
306,2017,1,11.5332,0.4626,15.0,8.0572,0.0476,2
306,2018,1,11.53,0.5135,16.0,8.1476,0.0116,2
306,2019,2,11.8469,0.434,17.0,8.0501,0.102,2
307,2015,3,10.4402,0.1836,49.9,9.0824,0.0942,1
307,2016,3,10.1692,0.2197,50.9,9.1596,0.0882,1
307,2017,3,10.3398,0.2484,51.9,9.1282,0.07,1
307,2018,3,10.1365,0.2672,52.9,9.1679,0.0419,1
307,2019,3,10.3914,0.2688,53.9,9.2145,0.0667,1
308,2015,2,10.7846,0.2283,33.0,6.1932,0.0746,2
308,2016,1,10.865,0.1937,34.0,6.2778,0.0634,2
308,2017,0,10.6542,0.187,35.0,5.955,0.072,2
308,2018,3,10.888,0.3436,36.0,6.303,0.0461,2
308,2019,0,11.1301,0.3454,37.0,6.0165,0.0451,2
309,2015,3,10.8598,0.2467,27.4,8.0128,0.1006,5
309,2016,3,10.7308,0.2819,28.4,8.0131,0.0797,5
309,2017,2,11.0549,0.3076,29.4,8.2911,0.0931,5
309,2018,3,10.8678,0.3364,30.4,8.1232,0.0737,5
309,2019,2,11.0024,0.2763,31.4,8.2116,0.0602,5
310,2015,0,9.42,0.3768,3.2,8.9981,-0.0047,2
310,2016,2,9.3753,0.4463,4.2,9.0572,0.0801,2
310,2017,0,9.6564,0.4264,5.2,9.1093,0.0095,2
310,2018,2,9.8564,0.3265,6.2,8.9869,0.0703,2
310,2019,0,9.525,0.4437,7.2,9.1631,0.0311,2
311,2015,3,12.1419,0.1996,12.5,8.8187,0.0745,5
311,2016,0,12.5051,0.1535,13.5,8.9287,0.1236,5
311,2017,3,12.2723,0.3205,14.5,8.8464,0.1152,5
311,2018,1,12.2739,0.2065,15.5,8.8059,0.0757,5
311,2019,2,12.6098,0.0985,16.5,8.9389,0.1377,5
312,2015,2,10.0454,0.2444,37.5,8.805,0.0687,1
312,2016,3,9.9807,0.2793,38.5,8.8028,0.1255,1
312,2017,0,10.0954,0.1509,39.5,8.8506,0.0576,1
312,2018,3,10.5525,0.2154,40.5,8.8907,0.1141,1
312,2019,3,10.2934,0.2251,41.5,8.8926,0.0713,1
313,2015,3,10.0049,0.431,46.5,7.4144,0.0571,3
313,2016,3,10.0669,0.4013,47.5,7.414,0.0173,3
313,2017,3,10.0605,0.4309,48.5,7.2775,0.0416,3
313,2018,1,10.2865,0.3864,49.5,7.4361,0.1011,3
313,2019,2,10.0685,0.4337,50.5,7.6149,0.1093,3
314,2015,2,9.4246,0.4671,15.5,7.0932,0.0794,2
314,2016,2,9.5409,0.3675,16.5,7.0067,0.0417,2
314,2017,1,9.4385,0.521,17.5,7.1127,0.0601,2
314,2018,1,9.6692,0.4444,18.5,7.0609,0.0361,2
314,2019,1,9.7129,0.4338,19.5,7.0246,0.0843,2
315,2015,3,10.5863,0.1989,8.4,5.6194,0.0785,3
315,2016,3,10.7695,0.3163,9.4,5.7662,0.1366,3
315,2017,1,10.7355,0.2737,10.4,5.7419,0.0172,3
315,2018,2,10.7524,0.3003,11.4,5.9035,0.0702,3
315,2019,3,10.797,0.2568,12.4,5.7821,0.1133,3
316,2015,2,12.4008,0.1763,5.4,6.9207,0.0961,5
316,2016,2,12.6,0.085,6.4,7.0686,0.0542,5
316,2017,3,12.6898,0.05,7.4,6.9181,0.1605,5
316,2018,2,12.4989,0.1966,8.4,6.9106,0.0953,5
316,2019,2,12.6184,0.1404,9.4,7.1457,0.1205,5
317,2015,0,8.9516,0.6683,20.5,6.2409,0.0544,2
317,2016,3,8.8699,0.7455,21.5,6.3357,0.036,2
317,2017,1,9.2004,0.6862,22.5,6.1902,0.0866,2
317,2018,0,9.1602,0.7435,23.5,5.9763,-0.0002,2
317,2019,0,9.019,0.7496,24.5,6.0966,0.0246,2
318,2015,0,10.8181,0.6144,25.6,6.0993,0.0464,4
318,2016,2,10.5931,0.6326,26.6,6.0694,0.0403,4
318,2017,0,10.7774,0.674,27.6,6.123,0.0341,4
318,2018,1,10.6457,0.6164,28.6,6.0655,0.0658,4
318,2019,3,10.8435,0.6912,29.6,6.0962,0.0337,4
319,2015,3,8.6848,0.337,38.1,6.2195,0.0634,3
319,2016,3,8.6465,0.3534,39.1,6.4403,0.0122,3
319,2017,2,8.7276,0.4246,40.1,6.3571,0.1004,3
319,2018,2,8.4836,0.329,41.1,6.4981,0.0425,3
319,2019,0,8.4537,0.3751,42.1,6.3294,0.0449,3
320,2015,3,10.1095,0.2154,43.6,10.7232,0.0245,2
320,2016,2,9.7565,0.3315,44.6,10.6255,0.0474,2
320,2017,1,10.0701,0.2872,45.6,10.621,0.031,2
320,2018,3,9.8886,0.233,46.6,10.7949,0.0996,2
320,2019,0,9.9966,0.3161,47.6,10.7289,0.0916,2
321,2015,2,9.0512,0.3078,46.6,11.6612,0.0793,3
321,2016,1,8.6564,0.3256,47.6,11.5037,-0.0059,3
321,2017,2,9.1075,0.3288,48.6,11.6129,0.0808,3
321,2018,2,8.9103,0.4048,49.6,11.7063,0.1015,3
321,2019,3,9.044,0.3464,50.6,11.475,0.0715,3
322,2015,1,9.4353,0.4048,38.7,7.6111,-0.0036,2
322,2016,0,9.3704,0.4827,39.7,7.4036,0.0517,2
322,2017,1,9.306,0.5711,40.7,7.4944,0.0505,2
322,2018,0,9.3949,0.461,41.7,7.4275,0.0644,2
322,2019,3,9.4349,0.4946,42.7,7.3686,0.0053,2
323,2015,0,10.3049,0.0842,22.3,9.4955,-0.0181,1
323,2016,2,10.3494,0.0896,23.3,9.4568,0.1009,1
323,2017,2,10.5684,0.1121,24.3,9.5837,0.0683,1
323,2018,0,10.3709,0.1481,25.3,9.6096,0.0749,1
323,2019,2,10.1784,0.1897,26.3,9.5733,0.1053,1
324,2015,3,10.5623,0.34,4.9,4.1432,0.1167,3
324,2016,2,10.4622,0.475,5.9,4.3068,0.0499,3
324,2017,3,10.6478,0.4199,6.9,4.2777,0.1059,3
324,2018,3,10.4029,0.489,7.9,4.32,0.1005,3
324,2019,3,10.3152,0.3589,8.9,3.9767,0.0894,3
325,2015,2,10.1633,0.1626,44.2,10.8675,0.0867,4
325,2016,3,10.2043,0.1892,45.2,11.0254,0.0677,4
325,2017,2,10.2486,0.1514,46.2,11.0595,0.0903,4
325,2018,0,10.255,0.2113,47.2,11.0927,0.0396,4
325,2019,3,10.2671,0.1769,48.2,10.9787,0.0637,4
326,2015,1,11.3323,0.2115,26.5,9.287,0.0912,4
326,2016,0,11.5619,0.2066,27.5,9.1818,0.1163,4
326,2017,3,11.7864,0.2157,28.5,9.3113,0.0665,4
326,2018,1,11.482,0.2288,29.5,9.3959,0.0495,4
326,2019,2,11.4552,0.2511,30.5,9.414,0.0758,4
327,2015,2,9.6704,0.2065,18.0,8.326,0.0269,5
327,2016,2,9.744,0.1847,19.0,8.4592,0.0675,5
327,2017,3,9.8249,0.2194,20.0,8.5702,0.0434,5
327,2018,3,9.8961,0.2489,21.0,8.301,0.0865,5
327,2019,3,10.0853,0.2639,22.0,8.248,0.0972,5
328,2015,3,9.4026,0.3386,13.5,6.5727,0.0765,2
328,2016,0,9.6739,0.3542,14.5,6.6839,0.0552,2
328,2017,3,9.3417,0.259,15.5,6.6084,0.0492,2
328,2018,2,9.6379,0.26,16.5,6.5662,0.0372,2
328,2019,3,9.4831,0.2857,17.5,6.7308,0.0396,2
329,2015,3,11.8993,0.3336,14.4,5.5514,0.0415,3
329,2016,3,12.052,0.2325,15.4,5.7165,0.1003,3
329,2017,3,11.9771,0.22,16.4,5.5497,0.0825,3
329,2018,1,12.3727,0.2947,17.4,5.3666,0.0903,3
329,2019,2,12.2359,0.1677,18.4,5.5802,0.1138,3
330,2015,3,9.3364,0.3293,44.6,6.5774,0.0877,5
330,2016,1,9.4335,0.3754,45.6,6.4584,0.0329,5
330,2017,3,9.5421,0.2353,46.6,6.3874,0.0257,5
330,2018,0,9.4682,0.4059,47.6,6.3396,0.072,5
330,2019,1,9.625,0.4345,48.6,6.2914,0.0688,5
331,2015,2,10.7044,0.2631,35.7,9.0591,0.0853,3
331,2016,1,10.7151,0.2468,36.7,9.1078,0.0618,3
331,2017,3,10.7732,0.3119,37.7,9.1574,0.0668,3
331,2018,0,10.6947,0.1753,38.7,9.1639,0.072,3
331,2019,0,10.5823,0.183,39.7,9.1156,0.0839,3
332,2015,0,8.9109,0.1476,45.0,9.6721,0.0396,2
332,2016,3,8.6678,0.2362,46.0,9.6292,-0.0194,2
332,2017,1,8.7621,0.1244,47.0,9.6385,0.1006,2
332,2018,2,8.9135,0.1288,48.0,9.7358,0.0657,2
332,2019,2,8.883,0.1808,49.0,9.7577,0.077,2
333,2015,3,10.2927,0.316,42.6,7.6561,0.0331,4
333,2016,3,10.4092,0.2249,43.6,7.7257,0.0713,4
333,2017,2,10.2801,0.4335,44.6,7.9675,0.011,4
333,2018,1,10.2966,0.3338,45.6,7.7955,0.0924,4
333,2019,2,10.2623,0.3222,46.6,7.8519,0.0478,4
334,2015,1,12.0296,0.5366,3.7,6.1466,0.0249,1
334,2016,0,11.8851,0.5519,4.7,6.0125,0.0644,1
334,2017,0,11.6719,0.6359,5.7,6.282,0.1168,1
334,2018,3,11.8643,0.5838,6.7,6.2564,0.1058,1
334,2019,3,11.4464,0.636,7.7,6.3062,0.0726,1
335,2015,2,11.6003,0.1231,12.9,6.9805,0.0969,4
335,2016,3,11.3676,0.1513,13.9,7.1161,0.0696,4
335,2017,3,11.4569,0.1931,14.9,7.1962,0.0734,4
335,2018,3,11.4014,0.2258,15.9,6.9251,0.1338,4
335,2019,2,11.7233,0.2645,16.9,7.151,0.111,4
336,2015,1,11.5569,0.1389,16.9,7.072,0.0483,5
336,2016,2,11.3527,0.1429,17.9,6.8311,0.0812,5
336,2017,3,11.3437,0.2092,18.9,7.1103,0.1099,5
336,2018,2,11.6107,0.0838,19.9,6.9066,0.0334,5
336,2019,3,11.4267,0.1498,20.9,7.107,0.0817,5
337,2015,2,8.3901,0.05,36.1,9.3931,0.058,1
337,2016,3,8.5643,0.083,37.1,9.4068,0.0415,1
337,2017,2,8.66,0.05,38.1,9.4102,0.0695,1
337,2018,1,8.3496,0.071,39.1,9.2988,0.0641,1
337,2019,0,8.8112,0.1284,40.1,9.3917,0.0099,1
338,2015,1,10.1643,0.286,17.8,7.6303,0.0238,5
338,2016,2,10.1091,0.2898,18.8,7.5724,0.0943,5
338,2017,3,10.281,0.2944,19.8,7.6464,0.0854,5
338,2018,0,10.0585,0.2564,20.8,7.8758,0.0965,5
338,2019,2,10.1603,0.3237,21.8,7.5084,-0.0176,5
339,2015,3,11.7696,0.4109,3.4,12.2986,0.0783,2
339,2016,3,12.0338,0.464,4.4,12.2509,0.1231,2
339,2017,1,12.0184,0.5073,5.4,12.2925,0.0719,2
339,2018,3,11.8241,0.5014,6.4,12.2301,0.1118,2
339,2019,2,11.7349,0.5014,7.4,12.3884,0.0909,2
340,2015,2,9.326,0.3591,19.8,7.7031,0.0796,1
340,2016,3,9.2098,0.3323,20.8,7.7727,0.0615,1
340,2017,2,9.2108,0.4004,21.8,7.6648,0.0754,1
340,2018,2,9.3386,0.3346,22.8,7.5775,0.0711,1
340,2019,0,9.6789,0.3696,23.8,7.5728,0.0479,1
341,2015,1,9.9126,0.05,21.6,7.0884,0.0397,5
341,2016,3,9.6378,0.1475,22.6,6.8092,0.0842,5
341,2017,0,9.6676,0.1036,23.6,6.7074,0.055,5
341,2018,1,9.6033,0.1177,24.6,6.9037,0.0601,5
341,2019,3,9.6887,0.1656,25.6,6.8141,0.0426,5
342,2015,3,11.3505,0.4493,42.6,7.5279,0.1192,2
342,2016,0,11.3646,0.3918,43.6,7.5011,0.1061,2
342,2017,3,11.3534,0.4223,44.6,7.5464,0.0587,2
342,2018,2,11.4121,0.4068,45.6,7.5307,0.1163,2
342,2019,3,11.4078,0.6511,46.6,7.4264,0.077,2
