worker_id,year,mode,prod_remote,commute,kids,age,educ,income,sector,firm_size,tech_job
1502,2019,0,5.06,17.7,1,42.0,18.4,12640.99,3,2,0
1502,2020,1,5.51,15.0,1,43.0,18.4,13019.62,3,2,0
1502,2021,1,5.3,19.8,2,44.0,18.4,15915.22,3,2,0
1502,2022,0,5.31,21.4,2,45.0,18.4,15384.72,3,2,0
1502,2023,0,4.75,16.4,2,46.0,18.4,14037.95,3,2,0
1503,2019,0,6.55,18.1,3,44.0,18.7,16371.44,4,2,0
1503,2020,1,6.61,14.3,3,45.0,18.7,17704.44,4,2,0
1503,2021,0,6.8,24.7,3,46.0,18.7,17894.49,4,2,0
1503,2022,2,6.71,16.3,3,47.0,18.7,18883.55,4,2,0
1503,2023,1,6.69,22.0,3,48.0,18.7,18489.54,4,2,0
1504,2019,0,6.34,30.2,1,35.0,14.2,14869.57,5,1,0
1504,2020,2,5.84,40.9,1,36.0,14.2,15278.33,5,1,0
1504,2021,2,5.89,28.0,1,37.0,14.2,18093.23,5,1,0
1504,2022,2,7.02,37.5,1,38.0,14.2,16510.3,5,1,0
1504,2023,0,6.44,33.6,1,39.0,14.2,18425.89,5,1,0
1505,2019,1,4.94,54.7,2,36.0,8.0,6176.04,5,1,0
1505,2020,1,5.25,59.7,2,37.0,8.0,6386.61,5,1,0
1505,2021,1,5.35,56.8,2,38.0,8.0,6639.36,5,1,0
1505,2022,0,5.13,52.8,2,39.0,8.0,6490.0,5,1,0
1505,2023,2,5.18,49.8,2,40.0,8.0,6567.37,5,1,0
1506,2019,0,5.34,19.9,4,54.0,15.2,24512.23,5,1,0
1506,2020,2,5.28,20.8,4,55.0,15.2,27235.67,5,1,0
1506,2021,0,5.62,21.1,4,56.0,15.2,30332.45,5,1,0
1506,2022,0,6.35,14.0,4,57.0,15.2,28016.25,5,1,0
1506,2023,1,5.61,13.4,4,58.0,15.2,29212.91,5,1,0
1507,2019,0,4.75,69.5,1,36.0,15.5,7643.42,2,2,0
1507,2020,2,5.3,69.5,1,37.0,15.5,8735.89,2,2,0
1507,2021,1,5.26,78.5,1,38.0,15.5,7859.1,2,2,0
1507,2022,1,5.27,67.5,1,39.0,15.5,8116.31,2,2,0
1507,2023,1,4.76,79.4,1,40.0,15.5,8045.57,2,2,0
1508,2019,2,8.81,30.8,2,38.0,15.7,16228.86,1,3,1
1508,2020,2,8.61,32.8,2,39.0,15.7,17359.79,1,3,1
1508,2021,2,9.17,20.8,2,40.0,15.7,17096.99,1,3,1
1508,2022,2,8.68,20.6,1,41.0,15.7,17234.56,1,3,1
1508,2023,2,9.62,19.1,1,42.0,15.7,18198.94,1,3,1
1509,2019,1,7.44,7.9,0,44.0,16.2,27212.8,1,1,1
1509,2020,2,7.42,15.5,0,45.0,16.2,26687.53,1,1,1
1509,2021,1,8.32,16.0,0,46.0,16.2,28461.84,1,1,1
1509,2022,2,7.17,5.0,0,47.0,16.2,27253.97,1,1,1
1509,2023,2,8.03,12.8,0,48.0,16.2,32033.53,1,1,1
1510,2019,1,7.33,8.6,0,40.0,17.1,24995.16,1,1,1
1510,2020,2,7.21,6.3,0,41.0,17.1,24239.23,1,1,1
1510,2021,2,7.76,7.0,0,42.0,17.1,27991.43,1,1,1
1510,2022,2,7.54,7.7,0,43.0,17.1,28578.98,1,1,1
1510,2023,2,7.89,18.4,0,44.0,17.1,27182.76,1,1,1
1511,2019,0,6.42,25.1,1,27.0,15.2,12925.85,1,2,1
1511,2020,1,6.12,33.2,1,28.0,15.2,12908.03,1,2,1
1511,2021,1,6.81,30.6,1,29.0,15.2,13242.41,1,2,1
1511,2022,1,6.06,25.4,1,30.0,15.2,13286.82,1,2,1
1511,2023,1,6.34,21.5,2,31.0,15.2,13545.24,1,2,1
1512,2019,0,5.98,24.6,0,31.0,16.0,14003.3,4,2,0
1512,2020,2,5.45,19.2,0,32.0,16.0,14815.02,4,2,0
1512,2021,2,6.44,15.1,0,33.0,16.0,15960.81,4,2,0
1512,2022,1,5.49,27.3,0,34.0,16.0,17391.21,4,2,0
1512,2023,1,6.09,24.3,0,35.0,16.0,16739.15,4,2,0
1513,2019,0,4.4,8.2,0,42.0,13.1,8955.72,5,3,0
1513,2020,1,4.59,13.7,0,43.0,13.1,9660.1,5,3,0
1513,2021,1,4.28,20.6,1,44.0,13.1,8989.81,5,3,0
1513,2022,1,4.51,25.0,1,45.0,13.1,9528.83,5,3,0
1513,2023,1,5.16,22.9,1,46.0,13.1,9935.9,5,3,0
1514,2019,1,3.14,34.6,0,34.0,13.5,6698.28,4,3,0
1514,2020,2,2.95,39.6,0,35.0,13.5,6675.76,4,3,0
1514,2021,2,3.75,48.9,1,36.0,13.5,7393.24,4,3,0
1514,2022,2,4.19,42.5,1,37.0,13.5,8043.98,4,3,0
1514,2023,2,3.96,43.5,1,38.0,13.5,7757.18,4,3,0
1515,2019,0,5.83,21.2,0,31.0,11.3,7978.9,4,2,0
1515,2020,1,5.3,14.8,0,32.0,11.3,7571.94,4,2,0
1515,2021,1,5.29,6.0,0,33.0,11.3,8884.13,4,2,0
1515,2022,1,5.98,10.0,0,34.0,11.3,8058.45,4,2,0
1515,2023,2,6.18,5.0,0,35.0,11.3,8679.59,4,2,0
1516,2019,1,7.24,49.8,1,39.0,16.4,15339.12,3,2,0
1516,2020,1,7.59,54.4,2,40.0,16.4,14490.84,3,2,0
1516,2021,2,7.11,52.8,2,41.0,16.4,14940.7,3,2,0
1516,2022,1,7.33,58.5,2,42.0,16.4,14433.19,3,2,0
1516,2023,1,7.22,51.7,2,43.0,16.4,15493.02,3,2,0
1517,2019,2,6.62,33.8,1,26.0,16.8,12091.78,5,3,0
1517,2020,2,6.54,39.2,1,27.0,16.8,13235.69,5,3,0
1517,2021,2,7.39,36.2,1,28.0,16.8,14274.3,5,3,0
1517,2022,2,7.04,40.7,2,29.0,16.8,14005.61,5,3,0
1517,2023,2,7.19,34.9,2,30.0,16.8,14891.29,5,3,0
1518,2019,2,8.7,50.0,1,46.0,11.6,11228.66,2,1,1
1518,2020,1,8.31,42.6,1,47.0,11.6,10621.75,2,1,1
1518,2021,1,7.63,52.0,1,48.0,11.6,11096.63,2,1,1
1518,2022,1,7.47,54.3,1,49.0,11.6,11818.29,2,1,1
1518,2023,1,7.26,43.6,1,50.0,11.6,12736.89,2,1,1
1519,2019,0,5.23,23.7,0,37.0,18.7,11384.82,4,2,0
1519,2020,2,4.75,28.2,0,38.0,18.7,12158.39,4,2,0
1519,2021,1,5.61,24.0,0,39.0,18.7,12486.4,4,2,0
1519,2022,0,5.44,26.7,0,40.0,18.7,12212.43,4,2,0
1519,2023,1,4.88,15.8,0,41.0,18.7,12301.88,4,2,0
1520,2019,2,9.69,18.1,1,50.0,11.3,6813.11,4,2,0
1520,2020,2,10.0,21.8,1,51.0,11.3,6983.95,4,2,0
1520,2021,2,10.0,22.6,1,52.0,11.3,7162.38,4,2,0
1520,2022,2,10.0,25.4,1,53.0,11.3,7429.06,4,2,0
1520,2023,2,10.0,19.5,1,54.0,11.3,7852.62,4,2,0
1521,2019,1,7.9,19.3,1,45.0,11.6,7068.05,5,1,0
1521,2020,2,7.55,27.3,1,46.0,11.6,8138.59,5,1,0
1521,2021,2,7.47,28.7,1,47.0,11.6,7896.65,5,1,0
1521,2022,1,7.48,27.2,1,48.0,11.6,8206.8,5,1,0
1521,2023,1,7.52,27.0,1,49.0,11.6,7807.16,5,1,0
1522,2019,0,5.57,33.8,1,38.0,14.9,11457.24,3,2,0
1522,2020,2,5.62,21.5,1,39.0,14.9,11210.68,3,2,0
1522,2021,2,5.88,31.7,1,40.0,14.9,12062.98,3,2,0
1522,2022,2,5.79,24.5,2,41.0,14.9,12218.47,3,2,0
1522,2023,2,5.43,25.6,2,42.0,14.9,11446.41,3,2,0
1523,2019,1,7.56,38.7,3,44.0,14.0,19927.97,1,3,1
1523,2020,1,7.44,35.8,3,45.0,14.0,20907.79,1,3,1
1523,2021,1,7.26,42.6,3,46.0,14.0,21875.74,1,3,1
1523,2022,2,7.57,33.6,4,47.0,14.0,22778.59,1,3,1
1523,2023,2,7.52,40.0,4,48.0,14.0,23506.6,1,3,1
1524,2019,0,8.13,7.6,1,47.0,20.9,32255.61,5,1,0
1524,2020,0,7.73,7.6,1,48.0,20.9,32522.1,5,1,0
1524,2021,1,7.71,12.4,1,49.0,20.9,33238.81,5,1,0
1524,2022,1,8.23,16.4,1,50.0,20.9,37696.04,5,1,0
1524,2023,1,8.17,14.2,1,51.0,20.9,38429.28,5,1,0
1525,2019,0,6.62,18.8,2,47.0,17.4,11903.13,5,2,0
1525,2020,2,6.01,19.7,2,48.0,17.4,12752.28,5,2,0
1525,2021,2,6.62,18.2,2,49.0,17.4,13111.49,5,2,0
1525,2022,0,6.78,26.4,2,50.0,17.4,13600.51,5,2,0
1525,2023,1,6.23,23.2,2,51.0,17.4,12501.61,5,2,0
1526,2019,0,7.16,5.0,0,52.0,17.4,13208.44,4,2,0
1526,2020,2,7.0,8.5,0,53.0,17.4,14119.27,4,2,0
1526,2021,2,7.27,17.9,0,54.0,17.4,13806.56,4,2,0
1526,2022,2,7.25,5.0,0,55.0,17.4,13520.58,4,2,0
1526,2023,2,7.18,5.0,0,56.0,17.4,14846.44,4,2,0
1527,2019,2,7.28,23.4,0,54.0,10.5,18002.71,3,3,0
1527,2020,2,6.82,22.1,0,55.0,10.5,16453.98,3,3,0
1527,2021,2,6.79,14.5,0,56.0,10.5,18114.44,3,3,0
1527,2022,2,7.11,20.0,0,57.0,10.5,18109.34,3,3,0
1527,2023,2,7.32,17.6,0,58.0,10.5,18847.13,3,3,0
1528,2019,0,7.38,21.4,0,37.0,16.1,12816.95,3,2,0
1528,2020,0,7.27,14.7,0,38.0,16.1,11610.49,3,2,0
1528,2021,2,7.52,20.0,0,39.0,16.1,13743.58,3,2,0
1528,2022,2,8.04,16.6,0,40.0,16.1,14240.77,3,2,0
1528,2023,1,8.54,24.1,0,41.0,16.1,13743.27,3,2,0
1529,2019,1,5.08,25.2,0,25.0,17.7,7142.91,3,3,0
1529,2020,2,4.79,19.9,0,26.0,17.7,6777.35,3,3,0
1529,2021,0,5.14,28.7,0,27.0,17.7,8137.41,3,3,0
1529,2022,0,4.85,29.2,0,28.0,17.7,8070.74,3,3,0
1529,2023,0,5.65,31.0,0,29.0,17.7,8072.4,3,3,0
1530,2019,1,5.66,16.5,1,36.0,16.5,12519.81,3,3,0
1530,2020,0,5.93,16.2,2,37.0,16.5,13271.59,3,3,0
1530,2021,0,5.52,6.2,2,38.0,16.5,12634.41,3,3,0
1530,2022,1,5.87,9.9,2,39.0,16.5,13688.24,3,3,0
1530,2023,1,5.63,18.0,1,40.0,16.5,15012.83,3,3,0
1531,2019,1,5.98,45.0,0,31.0,13.4,11850.12,3,1,0
1531,2020,2,5.76,42.6,0,32.0,13.4,13484.85,3,1,0
1531,2021,2,5.71,40.7,0,33.0,13.4,12085.09,3,1,0
1531,2022,2,6.21,47.8,0,34.0,13.4,12548.93,3,1,0
1531,2023,2,6.38,45.6,0,35.0,13.4,13755.95,3,1,0
1532,2019,1,4.65,28.3,1,28.0,13.5,18729.17,5,1,0
1532,2020,0,5.06,19.8,1,29.0,13.5,21998.13,5,1,0
1532,2021,1,5.44,19.1,1,30.0,13.5,19119.05,5,1,0
1532,2022,1,5.46,23.1,1,31.0,13.5,21721.06,5,1,0
1532,2023,0,5.46,22.9,1,32.0,13.5,22859.57,5,1,0
1533,2019,0,5.42,18.2,0,48.0,17.8,26643.36,4,2,0
1533,2020,2,5.31,10.4,0,49.0,17.8,26950.29,4,2,0
1533,2021,2,5.89,5.0,0,50.0,17.8,27841.87,4,2,0
1533,2022,2,5.43,12.1,0,51.0,17.8,30268.02,4,2,0
1533,2023,0,5.4,12.5,0,52.0,17.8,27863.24,4,2,0
1534,2019,0,6.42,37.7,1,53.0,13.7,18683.47,4,1,0
1534,2020,1,6.37,34.7,1,54.0,13.7,20249.04,4,1,0
1534,2021,1,6.09,40.9,1,55.0,13.7,20120.44,4,1,0
1534,2022,2,5.61,29.3,1,56.0,13.7,18651.17,4,1,0
1534,2023,0,6.27,25.1,1,57.0,13.7,20258.9,4,1,0
1535,2019,0,7.6,37.8,1,25.0,17.0,19732.27,4,1,0
1535,2020,1,7.54,34.7,1,26.0,17.0,19590.9,4,1,0
1535,2021,2,7.58,30.6,1,27.0,17.0,19444.36,4,1,0
1535,2022,1,8.5,28.0,1,28.0,17.0,20819.86,4,1,0
1535,2023,1,7.24,24.1,1,29.0,17.0,20946.54,4,1,0
1536,2019,1,6.38,31.6,0,26.0,15.1,7965.11,2,2,0
1536,2020,1,6.64,15.8,0,27.0,15.1,8960.99,2,2,0
1536,2021,1,6.39,21.1,0,28.0,15.1,9479.01,2,2,0
1536,2022,1,6.0,24.1,0,29.0,15.1,8504.28,2,2,0
1536,2023,2,6.47,17.5,1,30.0,15.1,9887.61,2,2,0
1537,2019,1,5.5,12.0,0,27.0,13.5,7322.71,4,2,0
1537,2020,2,4.86,5.9,0,28.0,13.5,6903.14,4,2,0
1537,2021,1,4.86,5.2,0,29.0,13.5,7273.45,4,2,0
1537,2022,1,5.27,17.4,0,30.0,13.5,7384.41,4,2,0
1537,2023,0,5.79,5.0,0,31.0,13.5,8068.35,4,2,0
1538,2019,0,5.05,34.4,1,37.0,14.8,12322.17,3,1,0
1538,2020,0,5.8,38.0,1,38.0,14.8,13679.71,3,1,0
1538,2021,1,5.4,38.4,1,39.0,14.8,12140.21,3,1,0
1538,2022,1,5.71,26.5,1,40.0,14.8,12454.57,3,1,0
1538,2023,1,5.74,36.8,1,41.0,14.8,13282.71,3,1,0
1539,2019,1,10.0,46.1,1,38.0,22.0,28230.78,1,1,1
1539,2020,2,9.56,40.8,1,39.0,22.0,29202.19,1,1,1
1539,2021,2,9.66,43.2,1,40.0,22.0,30313.94,1,1,1
1539,2022,1,10.0,42.0,2,41.0,22.0,29383.33,1,1,1
1539,2023,2,9.12,41.8,3,42.0,22.0,32571.93,1,1,1
1540,2019,0,4.74,44.1,0,38.0,14.6,15223.14,4,3,0
1540,2020,1,4.66,31.7,0,39.0,14.6,17034.73,4,3,0
1540,2021,0,4.82,27.9,0,40.0,14.6,16183.73,4,3,0
1540,2022,0,4.31,38.0,0,41.0,14.6,16093.22,4,3,0
1540,2023,0,4.54,32.0,0,42.0,14.6,17266.97,4,3,0
1541,2019,1,7.46,15.5,2,29.0,17.0,10912.8,2,2,0
1541,2020,1,7.44,13.0,2,30.0,17.0,11934.31,2,2,0
1541,2021,1,7.55,16.0,2,31.0,17.0,10954.38,2,2,0
1541,2022,1,6.85,15.5,2,32.0,17.0,12158.24,2,2,0
1541,2023,1,7.3,23.7,2,33.0,17.0,12844.32,2,2,0
1542,2019,0,6.19,60.8,4,47.0,11.8,10542.65,4,2,0
1542,2020,1,6.35,63.6,4,48.0,11.8,11451.84,4,2,0
1542,2021,2,6.64,65.1,4,49.0,11.8,10709.73,4,2,0
1542,2022,2,6.51,65.3,4,50.0,11.8,10470.4,4,2,0
1542,2023,1,6.66,70.7,4,51.0,11.8,11961.7,4,2,0
1543,2019,0,6.09,14.8,1,48.0,8.2,10315.98,5,2,0
1543,2020,1,5.98,11.3,0,49.0,8.2,11356.43,5,2,0
1543,2021,1,5.78,29.7,0,50.0,8.2,12239.86,5,2,0
1543,2022,0,6.13,9.7,0,51.0,8.2,11626.35,5,2,0
1543,2023,0,5.71,23.8,0,52.0,8.2,12385.4,5,2,0
1544,2019,2,6.44,5.0,1,50.0,14.8,15546.53,3,3,0
1544,2020,2,7.11,13.1,0,51.0,14.8,15377.12,3,3,0
1544,2021,2,6.56,27.9,0,52.0,14.8,16537.08,3,3,0
1544,2022,1,6.46,20.2,0,53.0,14.8,17223.56,3,3,0
1544,2023,0,6.82,13.7,0,54.0,14.8,16360.54,3,3,0
1545,2019,2,5.77,14.9,2,28.0,12.5,7631.03,2,2,0
1545,2020,2,5.18,14.7,2,29.0,12.5,8088.18,2,2,0
1545,2021,1,5.92,19.9,2,30.0,12.5,8762.0,2,2,0
1545,2022,1,5.87,16.4,3,31.0,12.5,8365.63,2,2,0
1545,2023,1,5.16,12.4,3,32.0,12.5,9154.23,2,2,0
1546,2019,0,6.98,27.1,1,27.0,16.2,16679.22,3,2,0
1546,2020,1,6.01,24.4,1,28.0,16.2,16354.98,3,2,0
1546,2021,2,5.78,15.3,1,29.0,16.2,16372.46,3,2,0
1546,2022,1,6.63,20.6,1,30.0,16.2,18349.75,3,2,0
1546,2023,1,5.44,21.0,1,31.0,16.2,17604.08,3,2,0
1547,2019,0,6.74,8.5,1,27.0,15.0,15514.33,1,1,1
1547,2020,2,8.17,20.7,1,28.0,15.0,16214.18,1,1,1
1547,2021,2,8.31,7.1,1,29.0,15.0,17172.56,1,1,1
1547,2022,1,7.65,8.6,1,30.0,15.0,16904.09,1,1,1
1547,2023,1,7.44,12.8,1,31.0,15.0,18908.06,1,1,1
1548,2019,1,5.07,46.4,1,37.0,11.5,7479.16,5,1,0
1548,2020,2,4.55,34.1,1,38.0,11.5,7092.31,5,1,0
1548,2021,1,5.35,29.2,1,39.0,11.5,8342.47,5,1,0
1548,2022,1,5.04,34.8,1,40.0,11.5,7262.23,5,1,0
1548,2023,1,5.07,35.8,1,41.0,11.5,8644.93,5,1,0
1549,2019,2,6.73,26.2,0,37.0,13.7,7652.38,5,1,0
1549,2020,1,7.62,23.0,0,38.0,13.7,7957.88,5,1,0
1549,2021,2,7.2,24.8,0,39.0,13.7,8173.39,5,1,0
1549,2022,2,7.51,20.4,0,40.0,13.7,8753.87,5,1,0
1549,2023,0,6.87,21.3,0,41.0,13.7,8469.49,5,1,0
1550,2019,0,7.57,11.1,0,53.0,12.2,7594.28,4,2,0
1550,2020,0,6.6,18.6,0,54.0,12.2,8202.61,4,2,0
1550,2021,1,7.19,11.8,0,55.0,12.2,8932.52,4,2,0
1550,2022,2,6.96,8.5,0,56.0,12.2,9125.07,4,2,0
1550,2023,2,7.33,17.6,0,57.0,12.2,9017.67,4,2,0
1551,2019,1,4.35,6.7,1,48.0,15.8,10723.59,2,3,0
1551,2020,2,3.82,15.8,1,49.0,15.8,10218.14,2,3,0
1551,2021,1,4.01,20.6,1,50.0,15.8,9475.62,2,3,0
1551,2022,1,3.96,8.5,1,51.0,15.8,11681.61,2,3,0
1551,2023,1,3.77,13.6,1,52.0,15.8,10699.09,2,3,0
1552,2019,0,6.75,9.9,1,37.0,14.8,10666.2,3,3,0
1552,2020,2,7.13,19.3,1,38.0,14.8,10173.6,3,3,0
1552,2021,1,7.66,8.8,1,39.0,14.8,10519.48,3,3,0
1552,2022,1,6.81,13.8,1,40.0,14.8,11446.05,3,3,0
1552,2023,1,7.1,18.7,1,41.0,14.8,10196.8,3,3,0
1553,2019,1,8.11,50.7,1,51.0,14.4,23604.61,1,3,1
1553,2020,2,8.15,58.0,1,52.0,14.4,24371.37,1,3,1
1553,2021,2,8.41,65.0,1,53.0,14.4,24063.3,1,3,1
1553,2022,1,8.29,49.1,1,54.0,14.4,26171.43,1,3,1
1553,2023,1,7.94,62.8,1,55.0,14.4,28370.78,1,3,1
1554,2019,1,6.73,21.5,0,33.0,15.4,11384.89,4,3,0
1554,2020,1,5.97,15.0,0,34.0,15.4,11166.15,4,3,0
1554,2021,1,6.24,23.7,0,35.0,15.4,12546.0,4,3,0
1554,2022,1,6.26,19.8,0,36.0,15.4,13332.37,4,3,0
1554,2023,1,6.43,18.5,0,37.0,15.4,13426.64,4,3,0
1555,2019,1,6.64,20.0,0,43.0,14.9,15404.01,2,3,1
1555,2020,2,6.49,26.3,0,44.0,14.9,17389.68,2,3,1
1555,2021,2,6.67,21.5,0,45.0,14.9,20739.56,2,3,1
1555,2022,2,7.05,28.2,0,46.0,14.9,20966.17,2,3,1
1555,2023,2,6.97,20.4,0,47.0,14.9,19510.77,2,3,1
1556,2019,2,6.21,14.4,0,26.0,12.5,9316.1,2,3,0
1556,2020,2,6.84,14.3,0,27.0,12.5,8914.66,2,3,0
1556,2021,1,6.6,14.7,0,28.0,12.5,9876.3,2,3,0
1556,2022,1,6.18,13.2,0,29.0,12.5,10044.53,2,3,0
1556,2023,1,6.18,8.0,0,30.0,12.5,10524.22,2,3,0
1557,2019,1,6.46,20.0,1,30.0,18.2,17218.59,5,3,0
1557,2020,2,6.08,23.6,1,31.0,18.2,17021.13,5,3,0
1557,2021,2,6.08,20.2,1,32.0,18.2,16900.63,5,3,0
1557,2022,2,6.93,30.9,1,33.0,18.2,18225.27,5,3,0
1557,2023,1,6.4,16.8,1,34.0,18.2,17290.34,5,3,0
1558,2019,1,8.17,56.2,2,49.0,20.3,30280.18,3,2,0
1558,2020,1,7.62,57.3,2,50.0,20.3,28380.3,3,2,0
1558,2021,1,7.7,57.3,2,51.0,20.3,28840.05,3,2,0
1558,2022,1,7.31,44.2,2,52.0,20.3,28118.57,3,2,0
1558,2023,1,7.98,44.0,2,53.0,20.3,32102.17,3,2,0
1559,2019,0,5.45,20.6,2,26.0,8.0,3874.7,3,2,0
1559,2020,2,5.76,21.3,2,27.0,8.0,4028.44,3,2,0
1559,2021,2,6.48,23.5,2,28.0,8.0,4371.18,3,2,0
1559,2022,2,6.05,22.2,2,29.0,8.0,4475.06,3,2,0
1559,2023,1,5.78,20.0,2,30.0,8.0,4551.46,3,2,0
1560,2019,1,5.27,20.3,0,46.0,9.7,8451.19,3,2,0
1560,2020,2,5.05,22.2,0,47.0,9.7,7810.0,3,2,0
1560,2021,2,5.05,27.9,0,48.0,9.7,8562.35,3,2,0
1560,2022,2,5.6,22.9,0,49.0,9.7,9716.93,3,2,0
1560,2023,0,5.21,25.3,0,50.0,9.7,10071.11,3,2,0
1561,2019,0,5.94,7.1,0,28.0,14.0,10826.49,2,3,0
1561,2020,1,6.32,7.0,0,29.0,14.0,11742.9,2,3,0
1561,2021,2,6.16,5.0,0,30.0,14.0,11905.78,2,3,0
1561,2022,2,6.33,5.0,0,31.0,14.0,11306.87,2,3,0
1561,2023,0,6.13,9.9,0,32.0,14.0,12140.37,2,3,0
1562,2019,1,4.44,21.3,0,40.0,17.5,15230.91,5,1,0
1562,2020,2,4.82,26.0,0,41.0,17.5,17603.92,5,1,0
1562,2021,1,5.63,35.7,0,42.0,17.5,16850.56,5,1,0
1562,2022,0,4.98,31.9,0,43.0,17.5,21209.61,5,1,0
1562,2023,0,5.48,38.0,0,44.0,17.5,18612.87,5,1,0
1563,2019,1,5.84,13.0,0,42.0,18.8,20655.64,5,3,0
1563,2020,1,5.35,9.9,0,43.0,18.8,19373.68,5,3,0
1563,2021,2,5.98,14.1,0,44.0,18.8,19758.08,5,3,0
1563,2022,1,5.13,13.6,0,45.0,18.8,22460.92,5,3,0
1563,2023,1,5.53,8.5,0,46.0,18.8,23736.96,5,3,0
1564,2019,0,7.49,14.9,1,33.0,17.0,15381.84,3,1,0
1564,2020,1,6.96,20.2,1,34.0,17.0,14828.59,3,1,0
1564,2021,1,7.28,14.5,1,35.0,17.0,17058.45,3,1,0
1564,2022,1,7.22,20.5,2,36.0,17.0,16513.51,3,1,0
1564,2023,1,7.09,17.3,2,37.0,17.0,16622.44,3,1,0
1565,2019,1,5.76,14.9,0,45.0,18.2,15060.63,5,1,0
1565,2020,2,4.69,7.9,0,46.0,18.2,16067.57,5,1,0
1565,2021,2,5.52,22.5,0,47.0,18.2,16790.2,5,1,0
1565,2022,2,5.22,5.1,0,48.0,18.2,17914.68,5,1,0
1565,2023,1,5.72,12.0,0,49.0,18.2,17277.37,5,1,0
1566,2019,1,6.21,26.7,0,41.0,16.3,22998.47,5,2,0
1566,2020,1,6.35,36.1,0,42.0,16.3,23027.66,5,2,0
1566,2021,0,6.35,31.7,0,43.0,16.3,24704.37,5,2,0
1566,2022,1,7.16,33.6,0,44.0,16.3,24609.48,5,2,0
1566,2023,0,5.83,20.2,0,45.0,16.3,27843.6,5,2,0
1567,2019,0,4.03,32.9,1,45.0,13.1,18082.35,3,2,0
1567,2020,1,3.93,23.6,1,46.0,13.1,18843.24,3,2,0
1567,2021,1,3.48,25.3,1,47.0,13.1,17714.95,3,2,0
1567,2022,1,4.03,18.7,1,48.0,13.1,21118.83,3,2,0
1567,2023,0,3.37,26.5,1,49.0,13.1,20228.11,3,2,0
1568,2019,0,6.72,21.2,0,36.0,14.6,11741.63,2,1,0
1568,2020,0,7.11,26.8,0,37.0,14.6,12541.13,2,1,0
1568,2021,1,7.02,15.1,0,38.0,14.6,13212.55,2,1,0
1568,2022,1,6.5,21.9,0,39.0,14.6,13139.45,2,1,0
1568,2023,1,7.63,31.7,0,40.0,14.6,13636.53,2,1,0
1569,2019,0,5.75,16.6,1,37.0,17.0,32734.81,2,1,1
1569,2020,2,5.46,21.9,1,38.0,17.0,35277.48,2,1,1
1569,2021,0,6.18,16.8,1,39.0,17.0,35697.39,2,1,1
1569,2022,0,6.14,16.3,1,40.0,17.0,33992.61,2,1,1
1569,2023,0,5.44,13.4,1,41.0,17.0,39271.84,2,1,1
1570,2019,1,5.12,20.3,0,31.0,8.4,6965.15,3,3,0
1570,2020,1,5.0,17.0,0,32.0,8.4,6894.35,3,3,0
1570,2021,1,5.61,20.8,0,33.0,8.4,8024.36,3,3,0
1570,2022,1,5.75,28.9,0,34.0,8.4,7323.43,3,3,0
1570,2023,1,5.4,19.4,0,35.0,8.4,8547.55,3,3,0
1571,2019,0,4.66,14.7,1,54.0,15.0,19776.58,3,2,0
1571,2020,2,4.65,22.9,1,55.0,15.0,19344.43,3,2,0
1571,2021,1,4.87,25.8,1,56.0,15.0,21658.95,3,2,0
1571,2022,0,4.45,13.9,1,57.0,15.0,21261.6,3,2,0
1571,2023,2,4.69,32.3,2,58.0,15.0,23041.18,3,2,0
1572,2019,0,5.65,15.7,1,47.0,13.3,19347.89,5,3,0
1572,2020,1,5.47,12.8,1,48.0,13.3,20968.76,5,3,0
1572,2021,1,4.66,12.8,1,49.0,13.3,22479.76,5,3,0
1572,2022,1,5.27,18.1,1,50.0,13.3,23105.96,5,3,0
1572,2023,1,5.43,11.8,1,51.0,13.3,22506.44,5,3,0
1573,2019,0,7.5,15.1,0,47.0,12.9,7367.15,3,2,0
1573,2020,1,7.59,13.9,0,48.0,12.9,7726.19,3,2,0
1573,2021,2,7.7,8.7,0,49.0,12.9,7385.48,3,2,0
1573,2022,0,7.75,20.1,0,50.0,12.9,7419.63,3,2,0
1573,2023,2,8.24,20.8,0,51.0,12.9,7755.67,3,2,0
1574,2019,0,5.76,44.9,0,31.0,17.8,18606.03,2,3,0
1574,2020,0,5.34,32.2,0,32.0,17.8,18728.56,2,3,0
1574,2021,1,5.78,33.9,0,33.0,17.8,19529.05,2,3,0
1574,2022,1,5.41,39.5,0,34.0,17.8,19447.65,2,3,0
1574,2023,1,5.88,36.0,0,35.0,17.8,20568.46,2,3,0
1575,2019,2,7.22,36.4,0,30.0,14.9,7530.95,1,1,1
1575,2020,2,7.59,35.9,0,31.0,14.9,8709.66,1,1,1
1575,2021,2,7.82,35.1,0,32.0,14.9,8359.06,1,1,1
1575,2022,2,7.94,31.9,1,33.0,14.9,8771.37,1,1,1
1575,2023,2,8.66,38.2,1,34.0,14.9,8977.08,1,1,1
1576,2019,1,10.0,22.0,0,31.0,16.3,14181.17,1,1,1
1576,2020,1,9.49,19.6,0,32.0,16.3,15384.18,1,1,1
1576,2021,1,9.6,16.0,0,33.0,16.3,13717.37,1,1,1
1576,2022,2,9.49,16.1,0,34.0,16.3,14892.01,1,1,1
1576,2023,2,10.0,10.7,0,35.0,16.3,15478.55,1,1,1
1577,2019,1,5.63,30.6,1,30.0,14.7,16793.36,2,2,0
1577,2020,0,5.92,20.1,1,31.0,14.7,17595.2,2,2,0
