id,year,employed,age,educ,kids,married,exper,husbinc
1124,2001,0,33.0,13.3,1,1,13.5,16.14
1124,2002,0,34.0,13.3,0,1,14.3,16.05
1124,2003,0,35.0,13.3,2,1,15.1,16.58
1124,2004,1,36.0,13.3,2,1,15.9,15.43
1124,2005,0,37.0,13.3,2,0,16.7,0.0
1124,2006,1,38.0,13.3,0,0,17.5,0.0
1124,2007,0,39.0,13.3,0,1,18.3,17.4
1124,2008,0,40.0,13.3,4,1,19.1,19.44
1124,2009,0,41.0,13.3,0,1,19.9,17.78
1125,2000,1,40.0,12.0,0,1,23.0,21.79
1125,2001,1,41.0,12.0,0,1,23.8,22.61
1125,2002,0,42.0,12.0,0,1,24.6,23.86
1125,2003,1,43.0,12.0,1,1,25.4,22.47
1125,2004,1,44.0,12.0,1,1,26.2,21.85
1125,2005,1,45.0,12.0,1,1,27.0,25.3
1125,2006,1,46.0,12.0,2,1,27.8,23.48
1125,2007,1,47.0,12.0,0,1,28.6,24.96
1125,2008,1,48.0,12.0,0,1,29.4,25.9
1125,2009,1,49.0,12.0,1,1,30.2,27.3
1126,2000,0,39.0,12.1,0,1,21.9,13.76
1126,2001,0,40.0,12.1,0,1,22.7,13.72
1126,2002,1,41.0,12.1,0,0,23.5,0.0
1126,2003,0,42.0,12.1,2,1,24.3,13.99
1126,2004,0,43.0,12.1,2,0,25.1,0.0
1126,2005,0,44.0,12.1,0,1,25.9,15.89
1126,2006,0,45.0,12.1,2,1,26.7,13.37
1126,2007,0,46.0,12.1,1,1,27.5,15.01
1126,2008,0,47.0,12.1,0,1,28.3,11.88
1126,2009,0,48.0,12.1,0,1,29.1,13.7
1127,2000,0,36.0,18.1,0,1,10.9,30.47
1127,2001,0,37.0,18.1,0,1,11.7,30.63
1127,2002,1,38.0,18.1,0,0,12.5,0.0
1127,2003,1,39.0,18.1,1,0,13.3,0.0
1127,2004,0,40.0,18.1,0,1,14.1,34.76
1127,2005,0,41.0,18.1,0,1,14.9,34.66
1127,2006,1,42.0,18.1,0,0,15.7,0.0
1127,2007,1,43.0,18.1,4,1,16.5,35.4
1127,2008,1,44.0,18.1,0,1,17.3,33.26
1127,2009,1,45.0,18.1,1,0,18.1,0.0
1128,2000,0,36.0,16.7,0,0,13.3,0.0
1128,2001,0,37.0,16.7,0,0,14.1,0.0
1128,2002,1,38.0,16.7,1,0,14.9,0.0
1128,2003,0,39.0,16.7,0,0,15.7,0.0
1128,2004,0,40.0,16.7,0,0,16.5,0.0
1128,2005,1,41.0,16.7,0,0,17.3,0.0
1128,2006,0,42.0,16.7,1,0,18.1,0.0
1128,2007,1,43.0,16.7,0,0,18.9,0.0
1128,2008,1,44.0,16.7,0,0,19.7,0.0
1128,2009,1,45.0,16.7,0,0,20.5,0.0
1129,2000,1,40.0,13.5,0,1,19.5,16.31
1129,2001,0,41.0,13.5,0,1,20.3,20.39
1129,2002,0,42.0,13.5,1,1,21.1,19.99
1129,2003,1,43.0,13.5,0,1,21.9,19.11
1129,2004,1,44.0,13.5,1,1,22.7,22.4
1129,2005,1,45.0,13.5,0,0,23.5,0.0
1129,2006,1,46.0,13.5,0,1,24.3,20.8
1129,2007,0,47.0,13.5,1,1,25.1,22.05
1129,2008,1,48.0,13.5,0,0,25.9,0.0
1129,2009,0,49.0,13.5,2,1,26.7,24.39
1130,2000,1,39.0,12.9,0,1,20.1,14.33
1130,2001,1,40.0,12.9,0,1,20.9,16.49
1130,2002,1,41.0,12.9,0,1,21.7,17.69
1130,2003,1,42.0,12.9,1,1,22.5,19.23
1130,2004,1,43.0,12.9,0,1,23.3,18.2
1130,2005,0,44.0,12.9,0,1,24.1,16.75
1130,2006,0,45.0,12.9,0,1,24.9,18.39
1130,2007,1,46.0,12.9,0,1,25.7,19.43
1130,2008,1,47.0,12.9,0,1,26.5,19.11
1130,2009,1,48.0,12.9,0,1,27.3,20.19
1131,2000,0,33.0,8.3,1,1,17.7,5.21
1131,2001,1,34.0,8.3,1,0,18.5,0.0
1131,2002,1,35.0,8.3,0,1,19.3,6.28
1131,2003,0,36.0,8.3,0,1,20.1,8.1
1131,2004,1,37.0,8.3,1,1,20.9,5.37
1131,2005,1,38.0,8.3,1,1,21.7,4.77
1131,2006,0,39.0,8.3,1,1,22.5,6.7
1131,2007,0,40.0,8.3,1,1,23.3,5.64
1131,2008,0,41.0,8.3,0,1,24.1,7.72
1131,2009,1,42.0,8.3,0,1,24.9,7.92
1132,2000,0,27.0,11.8,1,1,12.2,26.78
1132,2001,0,28.0,11.8,3,0,13.0,0.0
1132,2002,0,29.0,11.8,1,1,13.8,30.74
1132,2003,0,30.0,11.8,1,1,14.6,29.09
1132,2004,0,31.0,11.8,0,1,15.4,28.59
1132,2005,0,32.0,11.8,2,1,16.2,28.14
1132,2006,0,33.0,11.8,2,1,17.0,33.35
1132,2007,0,34.0,11.8,1,1,17.8,29.03
1132,2008,0,35.0,11.8,0,1,18.6,30.73
1132,2009,0,36.0,11.8,2,1,19.4,32.91
1133,2000,1,32.0,12.7,1,1,13.3,4.46
1133,2001,1,33.0,12.7,0,1,14.1,6.28
1133,2002,0,34.0,12.7,1,1,14.9,3.1
1133,2003,1,35.0,12.7,3,1,15.7,5.59
1133,2004,1,36.0,12.7,2,0,16.5,0.0
1133,2005,1,37.0,12.7,1,1,17.3,4.92
1133,2006,1,38.0,12.7,1,1,18.1,6.0
1133,2007,0,39.0,12.7,1,1,18.9,6.66
1133,2008,1,40.0,12.7,3,1,19.7,4.32
1133,2009,1,41.0,12.7,0,1,20.5,5.92
1134,2000,1,38.0,14.0,1,1,21.0,13.94
1134,2001,1,39.0,14.0,1,1,21.8,15.13
1134,2002,0,40.0,14.0,1,1,22.6,14.12
1134,2003,0,41.0,14.0,1,1,23.4,15.72
1134,2004,0,42.0,14.0,0,1,24.2,15.88
1134,2005,0,43.0,14.0,1,1,25.0,19.65
1134,2006,1,44.0,14.0,1,0,25.8,0.0
1134,2007,1,45.0,14.0,0,1,26.6,15.77
1134,2008,1,46.0,14.0,1,0,27.4,0.0
1134,2009,1,47.0,14.0,1,0,28.2,0.0
1135,2000,0,23.0,10.4,0,0,8.6,0.0
1135,2001,0,24.0,10.4,1,0,9.4,0.0
1135,2002,0,25.0,10.4,1,0,10.2,0.0
1135,2003,0,26.0,10.4,2,0,11.0,0.0
1135,2004,0,27.0,10.4,1,1,11.8,0.0
1135,2005,0,28.0,10.4,0,0,12.6,0.0
1135,2006,0,29.0,10.4,1,0,13.4,0.0
1135,2007,0,30.0,10.4,3,0,14.2,0.0
1135,2008,0,31.0,10.4,2,0,15.0,0.0
1135,2009,0,32.0,10.4,4,0,15.8,0.0
1136,2000,1,31.0,9.2,0,1,18.8,9.64
1136,2001,1,32.0,9.2,1,1,19.6,9.38
1136,2002,1,33.0,9.2,0,1,20.4,9.63
1136,2003,0,34.0,9.2,3,1,21.2,8.61
1136,2004,1,35.0,9.2,0,1,22.0,11.25
1136,2005,0,36.0,9.2,2,1,22.8,7.65
1136,2006,1,37.0,9.2,2,1,23.6,8.36
1136,2007,1,38.0,9.2,0,1,24.4,11.64
1136,2008,1,39.0,9.2,1,1,25.2,7.67
1136,2009,1,40.0,9.2,3,0,26.0,0.0
1137,2000,0,28.0,10.8,1,1,14.2,43.96
1137,2001,0,29.0,10.8,1,1,15.0,43.91
1137,2002,1,30.0,10.8,0,1,15.8,45.58
1137,2003,1,31.0,10.8,0,1,16.6,46.12
1137,2004,1,32.0,10.8,0,1,17.4,46.32
1137,2005,1,33.0,10.8,1,0,18.2,0.0
1137,2006,0,34.0,10.8,0,1,19.0,47.61
1137,2007,1,35.0,10.8,1,1,19.8,48.15
1137,2008,1,36.0,10.8,0,1,20.6,48.98
1137,2009,0,37.0,10.8,0,1,21.4,50.51
1138,2000,0,30.0,16.3,2,1,9.7,18.92
1138,2001,0,31.0,16.3,1,1,10.5,21.79
1138,2002,0,32.0,16.3,1,0,11.3,0.0
1138,2003,0,33.0,16.3,2,1,12.1,20.44
1138,2004,0,34.0,16.3,0,1,12.9,21.12
1138,2005,0,35.0,16.3,1,1,13.7,20.82
1138,2006,0,36.0,16.3,0,1,14.5,20.68
1138,2007,0,37.0,16.3,2,1,15.3,21.46
1138,2008,0,38.0,16.3,0,1,16.1,24.59
1138,2009,0,39.0,16.3,2,1,16.9,20.91
1139,2000,0,38.0,8.1,1,1,25.9,19.8
1139,2001,1,39.0,8.1,1,1,26.7,19.19
1139,2002,1,40.0,8.1,0,1,27.5,18.25
1139,2003,1,41.0,8.1,1,1,28.3,17.43
1139,2004,0,42.0,8.1,0,1,29.1,19.82
1139,2005,0,43.0,8.1,0,1,29.9,23.92
1139,2006,1,44.0,8.1,0,1,30.7,20.53
1139,2007,0,45.0,8.1,0,1,31.5,21.92
1139,2008,0,46.0,8.1,1,1,32.3,18.12
1139,2009,1,47.0,8.1,0,1,33.1,19.6
1140,2000,1,41.0,14.3,1,1,19.7,18.35
1140,2001,1,42.0,14.3,0,1,20.5,19.19
1140,2002,1,43.0,14.3,0,1,21.3,18.83
1140,2003,1,44.0,14.3,1,0,22.1,0.0
1140,2004,1,45.0,14.3,1,1,22.9,20.77
1140,2005,0,46.0,14.3,1,1,23.7,22.05
1140,2006,1,47.0,14.3,1,1,24.5,20.04
1140,2007,1,48.0,14.3,1,1,25.3,21.94
1140,2008,1,49.0,14.3,1,1,26.1,22.22
1140,2009,1,50.0,14.3,0,1,26.9,23.85
1141,2000,0,32.0,8.0,1,0,21.0,0.0
1141,2001,1,33.0,8.0,0,0,21.8,0.0
1141,2002,1,34.0,8.0,0,0,22.6,0.0
1141,2003,1,35.0,8.0,0,0,23.4,0.0
1141,2004,1,36.0,8.0,0,0,24.2,0.0
1141,2005,1,37.0,8.0,1,0,25.0,0.0
1141,2006,0,38.0,8.0,2,0,25.8,0.0
1141,2007,0,39.0,8.0,2,0,26.6,0.0
1141,2008,1,40.0,8.0,0,0,27.4,0.0
1141,2009,1,41.0,8.0,1,1,28.2,0.0
1142,2000,1,29.0,11.5,0,0,14.5,0.0
1142,2001,1,30.0,11.5,2,0,15.3,0.0
1142,2002,1,31.0,11.5,0,0,16.1,0.0
1142,2003,1,32.0,11.5,2,0,16.9,0.0
1142,2004,1,33.0,11.5,0,0,17.7,0.0
1142,2005,0,34.0,11.5,1,0,18.5,0.0
1142,2006,1,35.0,11.5,2,0,19.3,0.0
1142,2007,1,36.0,11.5,0,0,20.1,0.0
1142,2008,1,37.0,11.5,0,0,20.9,0.0
1142,2009,1,38.0,11.5,1,1,21.7,1.27
1143,2000,0,31.0,15.4,0,1,9.6,7.55
1143,2001,0,32.0,15.4,0,1,10.4,7.16
1143,2002,0,33.0,15.4,3,1,11.2,5.24
1143,2003,0,34.0,15.4,0,1,12.0,7.84
1143,2004,1,35.0,15.4,1,1,12.8,6.68
1143,2005,0,36.0,15.4,2,1,13.6,10.32
1143,2006,0,37.0,15.4,1,1,14.4,7.65
1143,2007,0,38.0,15.4,2,1,15.2,8.06
1143,2008,1,39.0,15.4,0,1,16.0,9.52
1143,2009,0,40.0,15.4,2,0,16.8,0.0
1144,2000,1,32.0,8.8,1,1,15.2,30.41
1144,2001,0,33.0,8.8,0,1,16.0,31.63
1144,2002,1,34.0,8.8,0,1,16.8,33.38
1144,2003,0,35.0,8.8,1,1,17.6,31.4
1144,2004,1,36.0,8.8,1,0,18.4,0.0
1144,2005,1,37.0,8.8,1,0,19.2,0.0
1144,2006,0,38.0,8.8,1,1,20.0,34.11
1144,2007,0,39.0,8.8,1,1,20.8,32.28
1144,2008,0,40.0,8.8,1,1,21.6,36.66
1144,2009,1,41.0,8.8,1,1,22.4,36.0
1145,2000,0,33.0,12.6,2,1,15.4,10.25
1145,2001,0,34.0,12.6,0,1,16.2,9.26
1145,2002,0,35.0,12.6,1,1,17.0,10.46
1145,2003,0,36.0,12.6,1,1,17.8,12.23
1145,2004,1,37.0,12.6,1,1,18.6,12.43
1145,2005,1,38.0,12.6,0,1,19.4,10.8
1145,2006,0,39.0,12.6,2,1,20.2,11.24
1145,2007,0,40.0,12.6,0,1,21.0,11.28
1145,2008,0,41.0,12.6,0,0,21.8,0.0
1145,2009,1,42.0,12.6,1,1,22.6,14.16
1146,2000,0,29.0,10.1,1,0,12.9,0.0
1146,2001,1,30.0,10.1,1,0,13.7,0.0
1146,2002,0,31.0,10.1,2,0,14.5,0.0
1146,2003,1,32.0,10.1,1,0,15.3,0.0
1146,2004,0,33.0,10.1,1,0,16.1,0.0
1146,2005,1,34.0,10.1,1,0,16.9,0.0
1146,2006,1,35.0,10.1,0,0,17.7,0.0
1146,2007,1,36.0,10.1,1,0,18.5,0.0
1146,2008,1,37.0,10.1,2,0,19.3,0.0
1146,2009,0,38.0,10.1,0,0,20.1,0.0
1147,2000,0,28.0,16.0,1,1,8.0,14.27
1147,2001,0,29.0,16.0,0,1,8.8,10.92
1147,2002,0,30.0,16.0,0,1,9.6,12.45
1147,2003,0,31.0,16.0,1,1,10.4,12.97
1147,2004,0,32.0,16.0,0,1,11.2,15.64
1147,2005,0,33.0,16.0,0,1,12.0,14.28
1147,2006,0,34.0,16.0,1,1,12.8,13.88
1147,2007,0,35.0,16.0,1,0,13.6,0.0
1147,2008,1,36.0,16.0,0,1,14.4,14.98
1147,2009,1,37.0,16.0,0,1,15.2,12.33
1148,2000,0,26.0,10.3,0,1,8.7,21.49
1148,2001,1,27.0,10.3,0,1,9.5,20.82
1148,2002,0,28.0,10.3,1,1,10.3,23.29
1148,2003,0,29.0,10.3,0,0,11.1,0.0
1148,2004,0,30.0,10.3,1,1,11.9,24.29
1148,2005,0,31.0,10.3,3,1,12.7,22.16
1148,2006,0,32.0,10.3,2,1,13.5,25.46
1148,2007,0,33.0,10.3,0,1,14.3,24.16
1148,2008,0,34.0,10.3,3,1,15.1,25.59
1148,2009,0,35.0,10.3,5,1,15.9,28.08
1149,2000,1,40.0,14.1,0,1,20.9,19.63
1149,2001,1,41.0,14.1,0,1,21.7,20.81
1149,2002,1,42.0,14.1,2,1,22.5,18.13
1149,2003,1,43.0,14.1,0,1,23.3,20.26
1149,2004,1,44.0,14.1,0,1,24.1,21.92
1149,2005,1,45.0,14.1,1,1,24.9,18.61
1149,2006,1,46.0,14.1,0,1,25.7,19.51
1149,2007,1,47.0,14.1,0,1,26.5,21.58
1149,2008,1,48.0,14.1,2,1,27.3,21.21
1149,2009,1,49.0,14.1,2,1,28.1,20.75
1150,2000,0,30.0,17.6,3,0,9.4,0.0
1150,2001,0,31.0,17.6,0,0,10.2,0.0
1150,2002,0,32.0,17.6,0,0,11.0,0.0
1150,2003,0,33.0,17.6,0,0,11.8,0.0
1150,2004,0,34.0,17.6,3,1,12.6,0.0
1150,2005,0,35.0,17.6,1,0,13.4,0.0
1150,2006,0,36.0,17.6,1,0,14.2,0.0
1150,2007,0,37.0,17.6,0,0,15.0,0.0
1150,2008,1,38.0,17.6,0,0,15.8,0.0
1150,2009,0,39.0,17.6,2,0,16.6,0.0
1151,2000,0,27.0,14.7,0,0,7.3,0.0
1151,2001,0,28.0,14.7,0,0,8.1,0.0
1151,2002,0,29.0,14.7,0,0,8.9,0.0
1151,2003,0,30.0,14.7,0,0,9.7,0.0
1151,2004,1,31.0,14.7,1,0,10.5,0.0
1151,2005,0,32.0,14.7,2,0,11.3,0.0
1151,2006,0,33.0,14.7,1,0,12.1,0.0
1151,2007,0,34.0,14.7,2,0,12.9,0.0
1151,2008,0,35.0,14.7,1,1,13.7,0.0
1151,2009,0,36.0,14.7,0,0,14.5,0.0
1152,2000,0,40.0,16.4,0,0,16.6,0.0
1152,2001,0,41.0,16.4,0,0,17.4,0.0
1152,2002,0,42.0,16.4,0,0,18.2,0.0
1152,2003,0,43.0,16.4,1,0,19.0,0.0
1152,2004,0,44.0,16.4,0,1,19.8,0.01
1152,2005,0,45.0,16.4,2,0,20.6,0.0
1152,2006,0,46.0,16.4,2,0,21.4,0.0
1152,2007,0,47.0,16.4,0,0,22.2,0.0
1152,2008,0,48.0,16.4,3,0,23.0,0.0
1152,2009,0,49.0,16.4,1,0,23.8,0.0
1153,2000,0,35.0,11.6,0,0,16.4,0.0
1153,2001,0,36.0,11.6,1,1,17.2,1.71
1153,2002,0,37.0,11.6,0,0,18.0,0.0
1153,2003,0,38.0,11.6,0,0,18.8,0.0
1153,2004,0,39.0,11.6,3,0,19.6,0.0
1153,2005,0,40.0,11.6,0,0,20.4,0.0
1153,2006,1,41.0,11.6,0,0,21.2,0.0
1153,2007,0,42.0,11.6,0,0,22.0,0.0
1153,2008,0,43.0,11.6,2,0,22.8,0.0
1153,2009,0,44.0,11.6,3,0,23.6,0.0
1154,2000,0,37.0,11.6,0,1,20.4,8.74
1154,2001,0,38.0,11.6,1,1,21.2,11.2
1154,2002,0,39.0,11.6,0,1,22.0,9.14
1154,2003,0,40.0,11.6,1,1,22.8,8.68
1154,2004,0,41.0,11.6,1,1,23.6,12.28
1154,2005,0,42.0,11.6,2,1,24.4,8.81
1154,2006,0,43.0,11.6,0,1,25.2,10.14
1154,2007,0,44.0,11.6,0,1,26.0,11.7
1154,2008,1,45.0,11.6,3,1,26.8,11.88
1154,2009,0,46.0,11.6,0,1,27.6,9.18
1155,2000,1,31.0,11.6,1,1,14.4,36.09
1155,2001,1,32.0,11.6,1,1,15.2,34.92
1155,2002,1,33.0,11.6,0,1,16.0,39.86
1155,2003,0,34.0,11.6,3,0,16.8,0.0
1155,2004,0,35.0,11.6,0,1,17.6,39.63
1155,2005,1,36.0,11.6,1,1,18.4,38.88
1155,2006,1,37.0,11.6,0,1,19.2,38.54
1155,2007,1,38.0,11.6,0,1,20.0,41.3
1155,2008,0,39.0,11.6,2,1,20.8,42.81
1155,2009,0,40.0,11.6,1,1,21.6,43.27
1156,2000,1,39.0,14.9,0,1,17.1,41.96
1156,2001,0,40.0,14.9,0,1,17.9,42.17
1156,2002,0,41.0,14.9,0,1,18.7,41.68
1156,2003,1,42.0,14.9,0,1,19.5,40.36
1156,2004,1,43.0,14.9,2,1,20.3,40.31
1156,2005,1,44.0,14.9,1,1,21.1,46.97
1156,2006,1,45.0,14.9,0,1,21.9,46.62
1156,2007,1,46.0,14.9,1,1,22.7,41.67
1156,2008,1,47.0,14.9,2,1,23.5,43.62
1156,2009,0,48.0,14.9,0,1,24.3,49.02
1157,2000,0,34.0,11.0,0,1,17.0,13.91
1157,2001,0,35.0,11.0,0,1,17.8,15.2
1157,2002,1,36.0,11.0,1,0,18.6,0.0
1157,2003,0,37.0,11.0,2,1,19.4,12.87
1157,2004,0,38.0,11.0,0,1,20.2,11.42
1157,2005,0,39.0,11.0,2,0,21.0,0.0
1157,2006,0,40.0,11.0,1,1,21.8,14.63
1157,2007,0,41.0,11.0,1,1,22.6,16.61
1157,2008,0,42.0,11.0,1,1,23.4,17.7
1157,2009,0,43.0,11.0,1,1,24.2,17.42
1158,2000,1,28.0,14.6,1,0,5.4,0.0
1158,2001,1,29.0,14.6,1,0,6.2,0.0
1158,2002,0,30.0,14.6,1,0,7.0,0.0
1158,2003,1,31.0,14.6,1,0,7.8,0.0
1158,2004,1,32.0,14.6,0,1,8.6,0.23
1158,2005,1,33.0,14.6,0,0,9.4,0.0
1158,2006,1,34.0,14.6,1,0,10.2,0.0
1158,2007,1,35.0,14.6,0,0,11.0,0.0
1158,2008,1,36.0,14.6,2,0,11.8,0.0
1158,2009,1,37.0,14.6,1,0,12.6,0.0
1159,2000,0,36.0,13.0,0,1,19.0,16.26
1159,2001,0,37.0,13.0,0,1,19.8,15.02
1159,2002,1,38.0,13.0,1,1,20.6,16.19
1159,2003,1,39.0,13.0,0,1,21.4,15.06
1159,2004,1,40.0,13.0,0,1,22.2,14.95
1159,2005,1,41.0,13.0,1,1,23.0,15.58
1159,2006,1,42.0,13.0,1,1,23.8,14.06
1159,2007,0,43.0,13.0,1,1,24.6,18.62
1159,2008,1,44.0,13.0,1,1,25.4,19.08
1159,2009,1,45.0,13.0,3,1,26.2,18.6
1160,2000,0,34.0,12.6,0,0,17.4,0.0
1160,2001,1,35.0,12.6,0,1,18.2,19.29
1160,2002,0,36.0,12.6,0,1,19.0,14.32
1160,2003,0,37.0,12.6,1,1,19.8,19.28
1160,2004,0,38.0,12.6,0,1,20.6,18.18
1160,2005,0,39.0,12.6,0,1,21.4,18.11
1160,2006,1,40.0,12.6,0,1,22.2,20.05
1160,2007,1,41.0,12.6,1,1,23.0,19.62
1160,2008,1,42.0,12.6,1,1,23.8,21.18
1160,2009,1,43.0,12.6,0,1,24.6,24.07
1161,2000,0,32.0,12.3,0,1,14.7,32.29
1161,2001,0,33.0,12.3,0,1,15.5,30.21
1161,2002,0,34.0,12.3,0,0,16.3,0.0
1161,2003,0,35.0,12.3,1,1,17.1,30.96
1161,2004,0,36.0,12.3,0,1,17.9,34.96
1161,2005,0,37.0,12.3,5,1,18.7,34.27
1161,2006,0,38.0,12.3,0,1,19.5,37.32
1161,2007,0,39.0,12.3,2,1,20.3,37.05
1161,2008,0,40.0,12.3,1,1,21.1,35.41
1161,2009,0,41.0,12.3,2,1,21.9,36.59
1162,2000,1,32.0,8.0,1,0,19.0,0.0
1162,2001,1,33.0,8.0,0,0,19.8,0.0
1162,2002,1,34.0,8.0,0,0,20.6,0.0
1162,2003,1,35.0,8.0,0,0,21.4,0.0
1162,2004,1,36.0,8.0,1,1,22.2,1.26
1162,2005,1,37.0,8.0,0,0,23.0,0.0
1162,2006,1,38.0,8.0,2,0,23.8,0.0
1162,2007,1,39.0,8.0,0,0,24.6,0.0
1162,2008,1,40.0,8.0,1,0,25.4,0.0
1162,2009,1,41.0,8.0,0,1,26.2,0.67
1163,2000,0,41.0,8.8,0,1,25.2,22.84
1163,2001,0,42.0,8.8,0,1,26.0,22.41
1163,2002,0,43.0,8.8,0,1,26.8,22.24
1163,2003,0,44.0,8.8,0,0,27.6,0.0
1163,2004,0,45.0,8.8,2,0,28.4,0.0
1163,2005,0,46.0,8.8,2,1,29.2,25.34
1163,2006,0,47.0,8.8,2,0,30.0,0.0
1163,2007,0,48.0,8.8,2,0,30.8,0.0
1163,2008,0,49.0,8.8,1,1,31.6,27.42
1163,2009,0,50.0,8.8,0,1,32.4,27.72
1164,2000,0,39.0,9.3,0,1,25.7,18.04
1164,2001,1,40.0,9.3,0,1,26.5,21.7
1164,2002,0,41.0,9.3,0,1,27.3,18.93
1164,2003,0,42.0,9.3,0,1,28.1,20.16
1164,2004,0,43.0,9.3,0,1,28.9,17.92
1164,2005,0,44.0,9.3,0,1,29.7,22.08
1164,2006,0,45.0,9.3,1,1,30.5,21.16
1164,2007,0,46.0,9.3,1,1,31.3,21.63
1164,2008,0,47.0,9.3,1,1,32.1,24.65
1164,2009,0,48.0,9.3,2,1,32.9,21.68
1165,2000,0,26.0,10.6,2,1,7.4,13.62
1165,2001,1,27.0,10.6,2,1,8.2,11.98
1165,2002,0,28.0,10.6,0,1,9.0,14.34
1165,2003,0,29.0,10.6,1,1,9.8,14.32
1165,2004,0,30.0,10.6,0,1,10.6,13.61
1165,2005,0,31.0,10.6,3,1,11.4,18.15
1165,2006,0,32.0,10.6,2,1,12.2,17.29
1165,2007,0,33.0,10.6,3,1,13.0,16.22
1165,2008,0,34.0,10.6,0,1,13.8,13.8
1165,2009,1,35.0,10.6,2,1,14.6,14.73
1166,2000,1,30.0,13.8,1,1,9.2,0.0
1166,2001,1,31.0,13.8,0,0,10.0,0.0
1166,2002,1,32.0,13.8,2,0,10.8,0.0
1166,2003,1,33.0,13.8,2,0,11.6,0.0
1166,2004,1,34.0,13.8,2,0,12.4,0.0
1166,2005,1,35.0,13.8,3,1,13.2,0.82
1166,2006,1,36.0,13.8,1,0,14.0,0.0
1166,2007,1,37.0,13.8,4,0,14.8,0.0
1166,2008,1,38.0,13.8,1,0,15.6,0.0
1166,2009,1,39.0,13.8,2,0,16.4,0.0
1167,2000,1,23.0,12.1,0,1,4.9,11.45
1167,2001,0,24.0,12.1,1,1,5.7,10.49
1167,2002,0,25.0,12.1,0,1,6.5,11.82
1167,2003,0,26.0,12.1,3,1,7.3,12.46
1167,2004,1,27.0,12.1,2,1,8.1,12.01
1167,2005,1,28.0,12.1,1,1,8.9,9.8
1167,2006,1,29.0,12.1,0,1,9.7,9.41
1167,2007,0,30.0,12.1,1,1,10.5,12.99
1167,2008,1,31.0,12.1,1,1,11.3,15.21
1167,2009,0,32.0,12.1,1,1,12.1,14.09
1168,2000,1,37.0,10.6,0,1,18.4,29.67
1168,2001,1,38.0,10.6,0,1,19.2,33.18
1168,2002,1,39.0,10.6,0,1,20.0,32.57
1168,2003,1,40.0,10.6,1,0,20.8,0.0
1168,2004,1,41.0,10.6,0,1,21.6,30.6
1168,2005,0,42.0,10.6,1,1,22.4,33.14
1168,2006,0,43.0,10.6,0,1,23.2,31.83
1168,2007,1,44.0,10.6,0,0,24.0,0.0
1168,2008,0,45.0,10.6,3,1,24.8,35.73
1168,2009,1,46.0,10.6,1,1,25.6,31.44
1169,2000,1,30.0,15.3,0,1,11.7,32.42
1169,2001,1,31.0,15.3,0,1,12.5,34.72
1169,2002,0,32.0,15.3,0,1,13.3,37.8
1169,2003,1,33.0,15.3,0,1,14.1,37.79
1169,2004,0,34.0,15.3,0,1,14.9,37.36
1169,2005,1,35.0,15.3,1,1,15.7,34.96
1169,2006,1,36.0,15.3,0,1,16.5,41.65
1169,2007,1,37.0,15.3,1,0,17.3,0.0
1169,2008,1,38.0,15.3,1,1,18.1,39.57
1169,2009,0,39.0,15.3,1,1,18.9,39.21
1170,2000,1,33.0,13.0,0,1,12.0,14.23
1170,2001,0,34.0,13.0,1,1,12.8,14.2
1170,2002,1,35.0,13.0,2,1,13.6,15.55
1170,2003,1,36.0,13.0,0,1,14.4,16.49
1170,2004,1,37.0,13.0,3,1,15.2,14.33
1170,2005,0,38.0,13.0,0,1,16.0,17.37
1170,2006,1,39.0,13.0,0,1,16.8,17.4
1170,2007,0,40.0,13.0,0,1,17.6,18.35
1170,2008,1,41.0,13.0,0,1,18.4,17.22
1170,2009,1,42.0,13.0,1,1,19.2,17.11
1171,2000,1,32.0,12.3,0,1,12.7,19.09
1171,2001,1,33.0,12.3,0,1,13.5,19.99
1171,2002,1,34.0,12.3,0,1,14.3,19.37
1171,2003,1,35.0,12.3,0,1,15.1,20.41
1171,2004,0,36.0,12.3,1,1,15.9,20.52
1171,2005,0,37.0,12.3,0,1,16.7,17.74
1171,2006,1,38.0,12.3,1,0,17.5,0.0
1171,2007,1,39.0,12.3,0,1,18.3,21.18
1171,2008,1,40.0,12.3,0,1,19.1,21.12
1171,2009,1,41.0,12.3,2,1,19.9,20.6
1172,2000,0,28.0,12.5,1,1,7.5,21.98
1172,2001,0,29.0,12.5,0,1,8.3,18.1
1172,2002,0,30.0,12.5,3,1,9.1,19.59
1172,2003,0,31.0,12.5,1,0,9.9,0.0
1172,2004,0,32.0,12.5,4,1,10.7,20.76
1172,2005,1,33.0,12.5,1,1,11.5,18.09
1172,2006,0,34.0,12.5,2,0,12.3,0.0
1172,2007,0,35.0,12.5,0,1,13.1,18.1
1172,2008,0,36.0,12.5,2,1,13.9,19.96
1172,2009,0,37.0,12.5,2,1,14.7,20.09
1173,2000,0,31.0,20.0,0,1,6.0,32.09
1173,2001,0,32.0,20.0,0,1,6.8,28.86
1173,2002,1,33.0,20.0,3,1,7.6,29.38
1173,2003,0,34.0,20.0,1,1,8.4,30.88
1173,2004,1,35.0,20.0,0,1,9.2,32.07
1173,2005,1,36.0,20.0,0,1,10.0,29.83
1173,2006,0,37.0,20.0,0,1,10.8,33.02
1173,2007,0,38.0,20.0,2,1,11.6,33.28
1173,2008,0,39.0,20.0,2,1,12.4,36.32
1173,2009,0,40.0,20.0,1,1,13.2,31.82
