id,year,career,educ,exper,age,female,income,urban
311,1,2,16.0,16.0,39.0,0,8308.35,1
311,2,0,16.0,17.0,40.0,0,9679.37,1
311,3,2,16.0,18.0,41.0,0,8715.86,1
311,4,2,16.0,19.0,42.0,0,11412.14,1
311,5,0,16.0,20.0,43.0,0,9765.06,1
312,1,2,11.4,23.6,38.0,1,9772.51,1
312,2,1,11.4,24.6,39.0,1,8589.04,1
312,3,2,11.4,25.6,40.0,1,7584.93,1
312,4,1,11.4,26.6,41.0,1,11572.79,1
312,5,2,11.4,27.6,42.0,1,11772.12,1
313,1,0,9.8,14.2,29.0,1,6766.9,1
313,2,0,9.8,15.2,30.0,1,10024.41,1
313,3,2,9.8,16.2,31.0,1,9938.18,1
313,4,0,9.8,17.2,32.0,1,8900.63,1
313,5,2,9.8,18.2,33.0,1,5756.52,1
314,1,1,11.5,10.5,26.0,1,9872.83,1
314,2,1,11.5,11.5,27.0,1,8436.47,1
314,3,0,11.5,12.5,28.0,1,7130.95,1
314,4,2,11.5,13.5,29.0,1,8808.65,1
314,5,1,11.5,14.5,30.0,1,7587.94,1
315,1,1,15.3,12.7,36.0,1,13070.94,1
315,2,1,15.3,13.7,37.0,1,11038.34,1
315,3,1,15.3,14.7,38.0,1,10846.58,1
315,4,2,15.3,15.7,39.0,1,9095.49,1
315,5,1,15.3,16.7,40.0,1,6215.42,1
316,1,0,8.0,30.0,41.0,0,8619.55,1
316,2,2,8.0,31.0,42.0,0,8440.73,1
316,3,1,8.0,32.0,43.0,0,14994.78,1
316,4,0,8.0,33.0,44.0,0,12215.68,1
316,5,0,8.0,34.0,45.0,0,13161.11,1
317,1,0,8.9,19.1,33.0,1,7779.22,1
317,2,0,8.9,20.1,34.0,1,7895.82,1
317,3,1,8.9,21.1,35.0,1,7681.78,1
317,4,1,8.9,22.1,36.0,1,8730.65,1
317,5,2,8.9,23.1,37.0,1,8891.98,1
318,1,1,11.6,9.4,28.0,1,5953.09,1
318,2,0,11.6,10.4,29.0,1,7217.05,1
318,3,1,11.6,11.4,30.0,1,6286.7,1
318,4,0,11.6,12.4,31.0,1,7216.68,1
318,5,1,11.6,13.4,32.0,1,10791.06,1
319,1,2,11.8,14.2,30.0,0,7779.89,0
319,2,1,11.8,15.2,31.0,0,7425.51,0
319,3,1,11.8,16.2,32.0,0,8585.88,0
319,4,1,11.8,17.2,33.0,0,6544.06,0
319,5,0,11.8,18.2,34.0,0,6536.84,0
320,1,2,14.6,25.4,44.0,1,11014.29,1
320,2,2,14.6,26.4,45.0,1,11441.96,1
320,3,0,14.6,27.4,46.0,1,9711.29,1
320,4,1,14.6,28.4,47.0,1,9843.35,1
320,5,2,14.6,29.4,48.0,1,9629.84,1
321,1,1,13.1,13.9,33.0,1,5670.63,0
321,2,1,13.1,14.9,34.0,1,8910.0,0
321,3,1,13.1,15.9,35.0,1,7486.7,0
321,4,2,13.1,16.9,36.0,1,8512.19,0
321,5,1,13.1,17.9,37.0,1,8313.44,0
322,1,2,6.0,36.0,47.0,0,8468.3,1
322,2,2,6.0,37.0,48.0,0,9774.79,1
322,3,2,6.0,38.0,49.0,0,11779.24,1
322,4,2,6.0,39.0,50.0,0,9805.8,1
322,5,0,6.0,40.0,51.0,0,8539.6,1
323,1,2,11.0,29.0,43.0,0,11519.05,0
323,2,1,11.0,30.0,44.0,0,11683.51,0
323,3,2,11.0,31.0,45.0,0,8233.96,0
323,4,2,11.0,32.0,46.0,0,10304.56,0
323,5,2,11.0,33.0,47.0,0,9820.58,0
324,1,1,10.1,28.9,47.0,0,8519.1,1
324,2,2,10.1,29.9,48.0,0,11356.24,1
324,3,2,10.1,30.9,49.0,0,14182.72,1
324,4,2,10.1,31.9,50.0,0,8264.58,1
324,5,2,10.1,32.9,51.0,0,10900.93,1
325,1,1,9.7,14.3,27.0,0,6902.45,0
325,2,2,9.7,15.3,28.0,0,6563.11,0
325,3,1,9.7,16.3,29.0,0,9211.4,0
325,4,0,9.7,17.3,30.0,0,5759.05,0
325,5,1,9.7,18.3,31.0,0,7620.04,0
326,1,1,12.3,22.7,39.0,0,11719.41,1
326,2,2,12.3,23.7,40.0,0,15156.11,1
326,3,2,12.3,24.7,41.0,0,10057.41,1
326,4,2,12.3,25.7,42.0,0,9141.24,1
326,5,2,12.3,26.7,43.0,0,8846.09,1
327,1,1,10.5,20.5,36.0,0,8626.08,0
327,2,2,10.5,21.5,37.0,0,6016.14,0
327,3,1,10.5,22.5,38.0,0,10340.25,0
327,4,2,10.5,23.5,39.0,0,9078.6,0
327,5,2,10.5,24.5,40.0,0,7709.56,0
328,1,1,14.7,25.3,48.0,0,8382.02,0
328,2,2,14.7,26.3,49.0,0,10007.21,0
328,3,2,14.7,27.3,50.0,0,13738.09,0
328,4,2,14.7,28.3,51.0,0,8562.43,0
328,5,2,14.7,29.3,52.0,0,7408.1,0
329,1,2,11.4,31.6,48.0,0,10482.29,1
329,2,1,11.4,32.6,49.0,0,9247.9,1
329,3,2,11.4,33.6,50.0,0,10619.88,1
329,4,2,11.9,34.6,51.0,0,12294.93,1
329,5,2,11.4,35.6,52.0,0,14598.81,1
330,1,1,9.8,16.2,30.0,1,7959.09,1
330,2,1,9.8,17.2,31.0,1,7107.32,1
330,3,1,9.8,18.2,32.0,1,7602.35,1
330,4,1,9.8,19.2,33.0,1,9933.36,1
330,5,0,9.8,20.2,34.0,1,10410.03,1
331,1,1,12.4,32.6,49.0,1,9424.65,0
331,2,2,12.4,33.6,50.0,1,8870.6,0
331,3,1,12.4,34.6,51.0,1,10796.86,0
331,4,2,12.4,35.6,52.0,1,9375.29,0
331,5,2,12.4,36.6,53.0,1,10155.61,0
332,1,2,14.4,17.6,36.0,0,10368.48,1
332,2,0,14.4,18.6,37.0,0,8730.63,1
332,3,2,14.4,19.6,38.0,0,11471.99,1
332,4,2,14.4,20.6,39.0,0,10079.21,1
332,5,0,14.4,21.6,40.0,0,10022.34,1
333,1,2,8.2,29.8,46.0,1,12682.28,0
333,2,1,8.2,30.8,47.0,1,7756.21,0
333,3,2,8.2,31.8,48.0,1,9628.33,0
333,4,2,8.2,32.8,49.0,1,11179.84,0
333,5,0,8.2,33.8,50.0,1,10224.63,0
334,1,0,10.6,10.4,28.0,0,5447.98,0
334,2,1,10.6,11.4,29.0,0,8405.27,0
334,3,2,10.6,12.4,30.0,0,7706.12,0
334,4,0,10.6,13.4,31.0,0,7784.05,0
334,5,2,10.6,14.4,32.0,0,7171.42,0
335,1,2,13.3,27.7,48.0,0,11044.5,1
335,2,2,13.3,28.7,49.0,0,10563.36,1
335,3,1,13.3,29.7,50.0,0,12614.03,1
335,4,0,13.3,30.7,51.0,0,8982.97,1
335,5,2,13.8,31.7,52.0,0,12009.78,1
336,1,1,13.3,22.7,41.0,1,10565.78,1
336,2,2,13.3,23.7,42.0,1,9215.83,1
336,3,1,13.3,24.7,43.0,1,14219.68,1
336,4,2,13.8,25.7,44.0,1,10837.93,1
336,5,2,13.3,26.7,45.0,1,10919.12,1
337,1,1,17.3,0.0,23.0,0,9874.74,1
337,2,2,17.3,1.0,24.0,0,8277.42,1
337,3,2,17.3,2.0,25.0,0,7787.11,1
337,4,2,17.3,3.0,26.0,0,6533.08,1
337,5,2,17.3,4.0,27.0,0,9600.54,1
338,1,1,13.3,11.7,32.0,0,9295.86,1
338,2,1,13.3,12.7,33.0,0,6168.37,1
338,3,2,13.3,13.7,34.0,0,8417.13,1
338,4,2,13.3,14.7,35.0,0,8154.28,1
338,5,2,13.3,15.7,36.0,0,8788.99,1
339,1,1,11.7,22.3,42.0,0,9442.31,1
339,2,2,11.7,23.3,43.0,0,12074.21,1
339,3,2,11.7,24.3,44.0,0,13802.11,1
339,4,1,11.7,25.3,45.0,0,12091.8,1
339,5,2,11.7,26.3,46.0,0,8418.52,1
340,1,1,15.4,4.6,26.0,1,6900.52,1
340,2,1,15.4,5.6,27.0,1,9710.67,1
340,3,2,15.4,6.6,28.0,1,10657.4,1
340,4,2,15.4,7.6,29.0,1,8899.57,1
340,5,0,15.4,8.6,30.0,1,5798.6,1
341,1,1,14.8,3.2,25.0,1,8838.86,0
341,2,2,14.8,4.2,26.0,1,7207.4,0
341,3,2,14.8,5.2,27.0,1,11112.58,0
341,4,0,14.8,6.2,28.0,1,9758.13,0
341,5,0,14.8,7.2,29.0,1,7871.51,0
342,1,1,15.5,17.5,36.0,0,12400.01,1
342,2,1,15.5,18.5,37.0,0,9691.19,1
342,3,2,15.5,19.5,38.0,0,8345.23,1
342,4,2,15.5,20.5,39.0,0,10948.84,1
342,5,2,15.5,21.5,40.0,0,8922.83,1
343,1,2,9.4,19.6,34.0,0,9155.86,0
343,2,1,9.4,20.6,35.0,0,11215.01,0
343,3,2,9.4,21.6,36.0,0,5392.34,0
343,4,2,9.4,22.6,37.0,0,7089.36,0
343,5,2,9.4,23.6,38.0,0,7489.71,0
344,1,2,13.4,22.6,41.0,0,14069.1,0
344,2,1,13.4,23.6,42.0,0,10746.5,0
344,3,2,13.4,24.6,43.0,0,10105.66,0
344,4,0,13.4,25.6,44.0,0,8559.85,0
344,5,1,13.4,26.6,45.0,0,10120.9,0
345,1,0,9.7,25.3,41.0,1,7791.12,1
345,2,2,9.7,26.3,42.0,1,9452.29,1
345,3,2,9.7,27.3,43.0,1,9149.74,1
345,4,1,9.7,28.3,44.0,1,10695.53,1
345,5,0,9.7,29.3,45.0,1,8672.54,1
346,1,1,6.6,22.4,32.0,0,13989.78,1
346,2,0,6.6,23.4,33.0,0,8425.85,1
346,3,2,6.6,24.4,34.0,0,7398.41,1
346,4,1,6.6,25.4,35.0,0,7740.57,1
346,5,1,6.6,26.4,36.0,0,9766.78,1
347,1,0,7.3,15.7,27.0,0,7714.46,1
347,2,0,7.3,16.7,28.0,0,9056.49,1
347,3,1,7.3,17.7,29.0,0,7845.55,1
347,4,1,7.3,18.7,30.0,0,5514.51,1
347,5,1,7.3,19.7,31.0,0,7694.09,1
348,1,1,15.4,21.6,41.0,0,10142.21,1
348,2,2,15.4,22.6,42.0,0,10436.37,1
348,3,2,15.4,23.6,43.0,0,12775.46,1
348,4,2,15.4,24.6,44.0,0,12807.32,1
348,5,2,15.4,25.6,45.0,0,12475.79,1
349,1,2,16.2,12.8,33.0,0,7377.22,0
349,2,1,16.2,13.8,34.0,0,11153.0,0
349,3,1,16.2,14.8,35.0,0,10177.0,0
349,4,1,16.2,15.8,36.0,0,9457.29,0
349,5,0,16.2,16.8,37.0,0,6168.02,0
350,1,1,12.6,14.4,33.0,1,8048.68,1
350,2,2,12.6,15.4,34.0,1,7394.26,1
350,3,2,12.6,16.4,35.0,1,11849.62,1
350,4,0,13.1,17.4,36.0,1,8416.45,1
350,5,1,12.6,18.4,37.0,1,6008.07,1
351,1,1,10.5,7.5,24.0,0,7186.71,1
351,2,0,10.5,8.5,25.0,0,5461.93,1
351,3,2,10.5,9.5,26.0,0,7944.82,1
351,4,0,10.5,10.5,27.0,0,9952.53,1
351,5,2,11.0,11.5,28.0,0,6954.82,1
352,1,2,9.8,7.2,24.0,1,7287.6,0
352,2,0,9.8,8.2,25.0,1,6996.94,0
352,3,1,9.8,9.2,26.0,1,5952.49,0
352,4,0,10.3,10.2,27.0,1,6154.27,0
352,5,1,10.3,11.2,28.0,1,10149.56,0
353,1,2,15.8,18.2,37.0,0,12637.27,1
353,2,2,15.8,19.2,38.0,0,8767.01,1
353,3,2,15.8,20.2,39.0,0,10379.68,1
353,4,2,15.8,21.2,40.0,0,10593.58,1
353,5,2,16.3,22.2,41.0,0,12290.12,1
354,1,1,8.3,14.7,30.0,0,8096.58,0
354,2,0,8.3,15.7,31.0,0,5671.42,0
354,3,2,8.3,16.7,32.0,0,7441.7,0
354,4,2,8.3,17.7,33.0,0,9494.59,0
354,5,0,8.3,18.7,34.0,0,8214.32,0
355,1,2,10.7,24.3,42.0,0,6485.25,0
355,2,2,10.7,25.3,43.0,0,11960.19,0
355,3,2,10.7,26.3,44.0,0,8244.38,0
355,4,2,10.7,27.3,45.0,0,10231.09,0
355,5,2,10.7,28.3,46.0,0,12200.97,0
356,1,0,11.8,23.2,40.0,1,9683.8,1
356,2,1,11.8,24.2,41.0,1,7462.35,1
356,3,2,11.8,25.2,42.0,1,7438.95,1
356,4,2,11.8,26.2,43.0,1,9830.1,1
356,5,1,11.8,27.2,44.0,1,9596.15,1
357,1,1,9.9,32.1,47.0,0,8931.83,0
357,2,2,9.9,33.1,48.0,0,8870.61,0
357,3,0,9.9,34.1,49.0,0,9932.68,0
357,4,1,9.9,35.1,50.0,0,9255.87,0
357,5,2,9.9,36.1,51.0,0,10663.53,0
358,1,1,9.6,8.4,23.0,1,4391.06,0
358,2,0,9.6,9.4,24.0,1,4815.63,0
358,3,0,9.6,10.4,25.0,1,7705.21,0
358,4,1,9.6,11.4,26.0,1,7293.43,0
358,5,1,9.6,12.4,27.0,1,7815.42,0
359,1,0,9.0,26.0,38.0,1,9287.77,0
359,2,0,9.0,27.0,39.0,1,9674.73,0
359,3,0,9.0,28.0,40.0,1,9309.64,0
359,4,2,9.0,29.0,41.0,1,9115.3,0
359,5,0,9.0,30.0,42.0,1,11675.35,0
360,1,1,11.7,31.3,48.0,0,11719.63,1
360,2,1,11.7,32.3,49.0,0,12081.14,1
360,3,1,11.7,33.3,50.0,0,14838.38,1
360,4,2,11.7,34.3,51.0,0,12928.62,1
360,5,2,11.7,35.3,52.0,0,9954.48,1
361,1,1,16.8,17.2,42.0,1,11499.03,0
361,2,0,16.8,18.2,43.0,1,9732.81,0
361,3,2,16.8,19.2,44.0,1,10124.19,0
361,4,1,16.8,20.2,45.0,1,8057.91,0
361,5,2,16.8,21.2,46.0,1,12947.94,0
362,1,0,6.0,36.0,47.0,1,9993.03,1
362,2,2,6.0,37.0,48.0,1,10377.51,1
362,3,2,6.0,38.0,49.0,1,8891.94,1
362,4,2,6.0,39.0,50.0,1,9182.46,1
362,5,1,6.0,40.0,51.0,1,10789.38,1
363,1,1,14.5,3.5,23.0,1,7295.41,0
363,2,1,14.5,4.5,24.0,1,8319.11,0
363,3,2,14.5,5.5,25.0,1,10857.75,0
363,4,2,14.5,6.5,26.0,1,4320.97,0
363,5,1,14.5,7.5,27.0,1,8872.41,0
364,1,1,12.9,25.1,42.0,1,9820.03,1
364,2,2,12.9,26.1,43.0,1,8602.33,1
364,3,2,12.9,27.1,44.0,1,11710.77,1
364,4,2,12.9,28.1,45.0,1,8338.57,1
364,5,2,12.9,29.1,46.0,1,11347.99,1
365,1,0,18.1,13.9,40.0,1,14173.76,0
365,2,1,18.1,14.9,41.0,1,11918.29,0
365,3,2,18.1,15.9,42.0,1,9892.57,0
365,4,2,18.6,16.9,43.0,1,9733.76,0
365,5,2,18.1,17.9,44.0,1,11404.09,0
366,1,1,13.9,18.1,39.0,0,11222.16,1
366,2,1,13.9,19.1,40.0,0,8412.63,1
366,3,2,13.9,20.1,41.0,0,12257.35,1
366,4,1,13.9,21.1,42.0,0,6763.09,1
366,5,2,13.9,22.1,43.0,0,9295.98,1
367,1,0,7.4,29.6,42.0,0,8901.35,0
367,2,2,7.4,30.6,43.0,0,9882.32,0
367,3,0,7.4,31.6,44.0,0,8306.07,0
367,4,0,7.4,32.6,45.0,0,8364.45,0
367,5,2,7.4,33.6,46.0,0,6587.44,0
368,1,1,13.3,6.7,26.0,0,7090.63,1
368,2,2,13.3,7.7,27.0,0,7771.81,1
368,3,2,13.3,8.7,28.0,0,9766.52,1
368,4,2,13.3,9.7,29.0,0,8723.57,1
368,5,0,13.3,10.7,30.0,0,6892.06,1
369,1,2,12.6,14.4,31.0,0,8242.28,0
369,2,2,12.6,15.4,32.0,0,7766.32,0
369,3,1,12.6,16.4,33.0,0,9017.86,0
369,4,2,12.6,17.4,34.0,0,6438.37,0
369,5,1,12.6,18.4,35.0,0,13580.74,0
370,1,1,13.3,31.7,49.0,0,13201.34,1
370,2,1,13.3,32.7,50.0,0,13974.56,1
370,3,2,13.3,33.7,51.0,0,11575.03,1
370,4,2,13.3,34.7,52.0,0,11741.08,1
370,5,0,13.8,35.7,53.0,0,7426.3,1
371,1,1,15.3,16.7,38.0,1,7718.45,1
371,2,1,15.3,17.7,39.0,1,7286.47,1
371,3,1,15.3,18.7,40.0,1,6921.79,1
371,4,1,15.3,19.7,41.0,1,8475.43,1
371,5,2,15.8,20.7,42.0,1,12551.23,1
372,1,0,7.4,17.6,28.0,1,11251.12,0
372,2,0,7.4,18.6,29.0,1,9220.39,0
372,3,0,7.4,19.6,30.0,1,5090.58,0
372,4,0,7.4,20.6,31.0,1,8660.0,0
372,5,2,7.4,21.6,32.0,1,5771.9,0
373,1,1,13.5,27.5,48.0,1,9256.86,0
373,2,2,13.5,28.5,49.0,1,14345.88,0
373,3,2,13.5,29.5,50.0,1,8984.68,0
373,4,2,13.5,30.5,51.0,1,11707.88,0
373,5,1,13.5,31.5,52.0,1,14324.27,0
374,1,2,16.6,0.0,22.0,0,6872.02,1
374,2,1,16.6,1.0,23.0,0,7666.38,1
374,3,1,16.6,2.0,24.0,0,9305.58,1
374,4,2,16.6,3.0,25.0,0,7499.53,1
374,5,2,16.6,4.0,26.0,0,7430.19,1
375,1,2,15.0,27.0,46.0,1,13325.87,1
375,2,1,15.0,28.0,47.0,1,16451.59,1
375,3,2,15.0,29.0,48.0,1,9378.48,1
375,4,2,15.0,30.0,49.0,1,9219.18,1
375,5,2,15.0,31.0,50.0,1,11486.47,1
376,1,0,10.7,11.3,29.0,0,6820.87,1
376,2,0,10.7,12.3,30.0,0,6357.47,1
376,3,2,10.7,13.3,31.0,0,7929.84,1
376,4,0,10.7,14.3,32.0,0,8671.93,1
376,5,1,10.7,15.3,33.0,0,7473.11,1
377,1,1,10.7,12.3,31.0,0,6689.09,0
377,2,1,10.7,13.3,32.0,0,6422.9,0
377,3,2,10.7,14.3,33.0,0,8917.46,0
377,4,1,10.7,15.3,34.0,0,4868.17,0
377,5,2,11.2,16.3,35.0,0,8590.9,0
378,1,2,12.1,29.9,47.0,1,10265.87,1
378,2,2,12.1,30.9,48.0,1,9400.58,1
378,3,1,12.1,31.9,49.0,1,10033.93,1
378,4,2,12.1,32.9,50.0,1,10916.25,1
378,5,2,12.1,33.9,51.0,1,12537.01,1
379,1,2,15.9,10.1,32.0,0,9228.72,1
379,2,2,15.9,11.1,33.0,0,10970.29,1
379,3,0,15.9,12.1,34.0,0,10676.92,1
379,4,1,15.9,13.1,35.0,0,9878.46,1
379,5,1,15.9,14.1,36.0,0,10079.39,1
380,1,1,13.9,27.1,45.0,0,15397.14,1
380,2,2,13.9,28.1,46.0,0,9189.27,1
380,3,0,13.9,29.1,47.0,0,10652.52,1
380,4,1,13.9,30.1,48.0,0,8752.17,1
380,5,0,13.9,31.1,49.0,0,9477.79,1
381,1,2,12.0,6.0,23.0,0,7365.88,0
381,2,2,12.0,7.0,24.0,0,6953.58,0
381,3,2,12.0,8.0,25.0,0,5168.2,0
381,4,0,12.0,9.0,26.0,0,9470.9,0
381,5,2,12.0,10.0,27.0,0,5349.87,0
382,1,2,11.3,34.7,49.0,1,9316.49,1
382,2,1,11.3,35.7,50.0,1,12435.53,1
382,3,2,11.3,36.7,51.0,1,13423.31,1
382,4,2,11.3,37.7,52.0,1,12303.98,1
382,5,2,11.3,38.7,53.0,1,13440.58,1
383,1,0,10.4,18.6,37.0,1,8956.92,0
383,2,2,10.4,19.6,38.0,1,10280.54,0
383,3,2,10.4,20.6,39.0,1,6705.23,0
383,4,1,10.4,21.6,40.0,1,6758.19,0
383,5,0,10.4,22.6,41.0,1,10071.81,0
384,1,2,13.6,8.4,28.0,0,6237.09,1
384,2,1,13.6,9.4,29.0,0,8334.05,1
384,3,0,13.6,10.4,30.0,0,8069.29,1
384,4,1,13.6,11.4,31.0,0,10922.64,1
384,5,2,13.6,12.4,32.0,0,8516.52,1
385,1,1,10.8,24.2,39.0,0,11058.12,1
385,2,2,10.8,25.2,40.0,0,11577.59,1
385,3,2,10.8,26.2,41.0,0,9197.44,1
385,4,2,11.3,27.2,42.0,0,11860.8,1
385,5,1,10.8,28.2,43.0,0,7474.48,1
386,1,2,12.5,5.5,25.0,0,6867.12,1
386,2,1,12.5,6.5,26.0,0,8517.58,1
386,3,1,12.5,7.5,27.0,0,6720.03,1
386,4,2,12.5,8.5,28.0,0,7451.83,1
386,5,1,12.5,9.5,29.0,0,6531.77,1
387,1,2,10.7,9.3,23.0,1,9872.17,0
387,2,2,10.7,10.3,24.0,1,6341.12,0
387,3,1,10.7,11.3,25.0,1,5881.13,0
387,4,2,10.7,12.3,26.0,1,6909.3,0
387,5,0,10.7,13.3,27.0,1,5551.65,0
388,1,0,7.2,21.8,36.0,1,8632.57,0
388,2,1,7.2,22.8,37.0,1,10157.3,0
388,3,0,7.2,23.8,38.0,1,5827.97,0
388,4,1,7.2,24.8,39.0,1,5992.11,0
388,5,1,7.2,25.8,40.0,1,6072.23,0
389,1,1,13.7,22.3,40.0,0,9331.35,1
389,2,2,13.7,23.3,41.0,0,11996.32,1
389,3,2,13.7,24.3,42.0,0,13913.07,1
389,4,1,13.7,25.3,43.0,0,13673.96,1
389,5,1,13.7,26.3,44.0,0,10092.37,1
390,1,1,12.5,22.5,40.0,1,11512.85,1
390,2,2,12.5,23.5,41.0,1,12266.81,1
390,3,2,12.5,24.5,42.0,1,10066.35,1
390,4,2,12.5,25.5,43.0,1,8361.25,1
390,5,2,12.5,26.5,44.0,1,10073.76,1
391,1,1,10.6,16.4,32.0,1,7819.6,1
391,2,2,10.6,17.4,33.0,1,7023.24,1
391,3,1,10.6,18.4,34.0,1,9121.41,1
391,4,0,10.6,19.4,35.0,1,7695.91,1
391,5,1,10.6,20.4,36.0,1,6798.24,1
392,1,0,16.9,8.1,33.0,0,8062.13,1
392,2,2,16.9,9.1,34.0,0,7305.54,1
392,3,2,16.9,10.1,35.0,0,11584.9,1
392,4,2,16.9,11.1,36.0,0,8522.27,1
392,5,1,16.9,12.1,37.0,0,7109.38,1
393,1,0,7.0,32.0,47.0,1,8534.84,0
393,2,0,7.0,33.0,48.0,1,7951.02,0
393,3,2,7.0,34.0,49.0,1,7516.59,0
393,4,1,7.0,35.0,50.0,1,9580.88,0
393,5,0,7.5,36.0,51.0,1,9850.03,0
394,1,1,10.2,22.8,40.0,0,8818.73,0
394,2,1,10.2,23.8,41.0,0,9634.55,0
394,3,2,10.2,24.8,42.0,0,7287.6,0
394,4,1,10.2,25.8,43.0,0,9288.14,0
394,5,1,10.2,26.8,44.0,0,8126.48,0
395,1,2,10.8,12.2,31.0,0,4643.75,1
395,2,2,10.8,13.2,32.0,0,6567.94,1
395,3,1,10.8,14.2,33.0,0,6244.52,1
395,4,2,10.8,15.2,34.0,0,6301.05,1
395,5,1,10.8,16.2,35.0,0,8588.4,1
396,1,2,6.3,34.7,49.0,1,14424.55,1
396,2,0,6.3,35.7,50.0,1,10883.6,1
396,3,0,6.3,36.7,51.0,1,9987.19,1
396,4,2,6.8,37.7,52.0,1,10750.04,1
396,5,1,6.3,38.7,53.0,1,7280.55,1
397,1,2,12.5,15.5,33.0,0,6998.4,1
397,2,0,12.5,16.5,34.0,0,10635.31,1
397,3,1,12.5,17.5,35.0,0,11095.87,1
397,4,2,12.5,18.5,36.0,0,10747.13,1
397,5,1,13.0,19.5,37.0,0,16299.32,1
398,1,2,10.2,10.8,25.0,1,6640.7,1
398,2,1,10.2,11.8,26.0,1,7494.48,1
398,3,1,10.2,12.8,27.0,1,7477.79,1
398,4,2,10.2,13.8,28.0,1,7007.76,1
398,5,2,10.2,14.8,29.0,1,6978.62,1
399,1,0,10.6,9.4,25.0,1,6610.32,1
399,2,2,10.6,10.4,26.0,1,5933.18,1
399,3,2,10.6,11.4,27.0,1,5791.23,1
399,4,0,10.6,12.4,28.0,1,6964.83,1
399,5,0,10.6,13.4,29.0,1,8511.46,1
400,1,2,9.4,29.6,44.0,0,9040.78,1
400,2,1,9.4,30.6,45.0,0,11190.12,1
400,3,1,9.4,31.6,46.0,0,11061.77,1
400,4,1,9.4,32.6,47.0,0,9422.13,1
400,5,1,9.4,33.6,48.0,0,12216.02,1
401,1,2,8.7,18.3,34.0,1,11057.96,1
401,2,1,8.7,19.3,35.0,1,6905.55,1
401,3,2,8.7,20.3,36.0,1,6476.09,1
401,4,2,8.7,21.3,37.0,1,8849.59,1
401,5,1,8.7,22.3,38.0,1,9824.28,1
402,1,2,14.3,19.7,41.0,1,5572.31,0
402,2,1,14.3,20.7,42.0,1,9821.12,0
402,3,1,14.3,21.7,43.0,1,11591.63,0
402,4,0,14.3,22.7,44.0,1,9938.44,0
402,5,0,14.3,23.7,45.0,1,8647.05,0
403,1,0,9.5,8.5,26.0,1,6320.91,1
403,2,1,9.5,9.5,27.0,1,7047.04,1
403,3,0,9.5,10.5,28.0,1,6107.95,1
403,4,0,10.0,11.5,29.0,1,7096.35,1
403,5,1,9.5,12.5,30.0,1,11556.26,1
404,1,2,13.8,16.2,38.0,1,5706.45,1
404,2,1,13.8,17.2,39.0,1,11023.82,1
404,3,2,13.8,18.2,40.0,1,11517.4,1
404,4,2,13.8,19.2,41.0,1,13333.91,1
404,5,1,13.8,20.2,42.0,1,10675.33,1
405,1,0,10.5,12.5,26.0,1,7124.45,1
405,2,2,10.5,13.5,27.0,1,8547.57,1
405,3,0,10.5,14.5,28.0,1,11001.51,1
405,4,2,11.0,15.5,29.0,1,9149.13,1
405,5,1,11.0,16.5,30.0,1,7598.78,1
406,1,1,10.3,10.7,24.0,0,5375.46,1
406,2,1,10.3,11.7,25.0,0,7198.07,1
406,3,1,10.3,12.7,26.0,0,7655.65,1
406,4,1,10.3,13.7,27.0,0,6597.02,1
406,5,2,10.3,14.7,28.0,0,8555.94,1
407,1,1,16.2,14.8,36.0,1,10334.85,0
407,2,2,16.2,15.8,37.0,1,13242.7,0
407,3,1,16.2,16.8,38.0,1,10471.92,0
407,4,2,16.2,17.8,39.0,1,10729.84,0
407,5,1,16.2,18.8,40.0,1,8567.17,0
408,1,1,12.1,29.9,47.0,1,9256.15,1
408,2,2,12.1,30.9,48.0,1,11377.75,1
408,3,2,12.1,31.9,49.0,1,12226.3,1
408,4,2,12.1,32.9,50.0,1,8873.93,1
408,5,2,12.1,33.9,51.0,1,12233.5,1
409,1,0,11.0,21.0,35.0,0,8572.33,1
409,2,2,11.0,22.0,36.0,0,9957.0,1
409,3,2,11.0,23.0,37.0,0,10204.98,1
409,4,2,11.0,24.0,38.0,0,7810.66,1
409,5,2,11.0,25.0,39.0,0,11787.75,1
410,1,1,15.5,21.5,43.0,0,11271.29,1
410,2,1,15.5,22.5,44.0,0,8170.97,1
410,3,0,15.5,23.5,45.0,0,11782.11,1
410,4,1,15.5,24.5,46.0,0,9539.4,1
410,5,2,15.5,25.5,47.0,0,15631.31,1
411,1,1,7.5,31.5,47.0,0,7134.8,1
411,2,2,7.5,32.5,48.0,0,8531.56,1
411,3,2,7.5,33.5,49.0,0,10733.72,1
411,4,1,7.5,34.5,50.0,0,10278.7,1
411,5,0,7.5,35.5,51.0,0,6107.25,1
412,1,1,9.4,28.6,41.0,1,8793.45,1
412,2,2,9.4,29.6,42.0,1,10168.05,1
412,3,2,9.4,30.6,43.0,1,8644.79,1
412,4,2,9.4,31.6,44.0,1,10926.58,1
412,5,0,9.4,32.6,45.0,1,9669.46,1
413,1,0,9.6,19.4,32.0,0,8382.58,0
413,2,0,9.6,20.4,33.0,0,5887.25,0
413,3,0,9.6,21.4,34.0,0,7817.74,0
413,4,0,9.6,22.4,35.0,0,8792.24,0
413,5,0,9.6,23.4,36.0,0,6549.72,0
414,1,1,7.7,10.3,25.0,0,6129.83,0
414,2,0,7.7,11.3,26.0,0,5826.83,0
