id,year,lfp,age,educ,kids,married,exper
524,4,0,33,14,0,1,12
524,5,1,34,14,1,1,13
525,1,1,28,11,0,0,10
525,2,0,29,11,0,0,11
525,3,0,30,11,0,0,12
525,4,1,31,11,0,1,13
525,5,0,32,11,3,0,14
526,1,1,41,11,0,0,26
526,2,1,42,11,0,0,27
526,3,0,43,11,1,0,28
526,4,0,44,11,2,1,29
526,5,0,45,11,0,0,30
527,1,0,40,11,0,1,22
527,2,0,41,11,1,0,23
527,3,0,42,11,0,1,24
527,4,1,43,11,0,1,25
527,5,0,44,11,2,1,26
528,1,1,39,17,0,0,15
528,2,1,40,17,1,1,16
528,3,1,41,17,0,0,17
528,4,1,42,17,2,0,18
528,5,1,43,17,3,1,19
529,1,1,26,12,0,1,6
529,2,1,27,12,0,1,7
529,3,1,28,12,1,0,8
529,4,1,29,12,1,0,9
529,5,1,30,12,1,0,10
530,1,1,37,17,0,0,12
530,2,0,38,17,1,0,13
530,3,0,39,17,0,0,14
530,4,1,40,17,0,0,15
530,5,0,41,17,2,0,16
531,1,0,27,11,0,0,11
531,2,1,28,11,0,0,12
531,3,0,29,11,1,1,13
531,4,1,30,11,0,1,14
531,5,0,31,11,2,0,15
532,1,0,39,16,0,1,16
532,2,1,40,16,0,1,17
532,3,0,41,16,2,0,18
532,4,1,42,16,1,0,19
532,5,1,43,16,0,1,20
533,1,1,38,13,0,1,20
533,2,1,39,13,0,1,21
533,3,1,40,13,0,1,22
533,4,0,41,13,2,0,23
533,5,0,42,13,2,0,24
534,1,0,34,13,0,0,17
534,2,1,35,13,0,1,18
534,3,0,36,13,0,1,19
534,4,0,37,13,2,0,20
534,5,0,38,13,4,1,21
535,1,0,43,10,0,1,26
535,2,0,44,10,0,0,27
535,3,0,45,10,0,0,28
535,4,1,46,10,1,1,29
535,5,0,47,10,0,0,30
536,1,1,43,14,0,1,24
536,2,1,44,14,1,0,25
536,3,0,45,14,1,0,26
536,4,1,46,14,0,1,27
536,5,1,47,14,2,1,28
537,1,0,37,11,0,1,22
537,2,0,38,11,1,0,23
537,3,0,39,11,1,0,24
537,4,0,40,11,1,1,25
537,5,0,41,11,2,0,26
538,1,0,38,17,0,0,13
538,2,1,39,17,1,0,14
538,3,1,40,17,0,0,15
538,4,1,41,17,1,1,16
538,5,1,42,17,0,0,17
539,1,1,31,10,0,1,15
539,2,0,32,10,0,0,16
539,3,0,33,10,2,1,17
539,4,1,34,10,2,1,18
539,5,1,35,10,2,0,19
540,1,1,41,14,0,0,22
540,2,1,42,14,0,0,23
540,3,1,43,14,1,1,24
540,4,1,44,14,2,0,25
540,5,0,45,14,0,0,26
541,1,1,34,14,0,1,12
541,2,1,35,14,1,1,13
541,3,1,36,14,0,0,14
541,4,1,37,14,2,1,15
541,5,1,38,14,1,0,16
542,1,1,40,16,0,0,18
542,2,0,41,16,1,0,19
542,3,1,42,16,0,0,20
542,4,0,43,16,2,1,21
542,5,1,44,16,1,1,22
543,1,1,37,16,0,0,14
543,2,1,38,16,0,1,15
543,3,0,39,16,1,1,16
543,4,1,40,16,1,1,17
543,5,0,41,16,2,1,18
544,1,1,25,10,0,1,7
544,2,1,26,10,0,1,8
544,3,0,27,10,0,1,9
544,4,1,28,10,0,0,10
544,5,1,29,10,1,0,11
545,1,0,36,11,0,1,17
545,2,0,37,11,2,1,18
545,3,0,38,11,0,0,19
545,4,0,39,11,2,0,20
545,5,0,40,11,1,1,21
546,1,0,26,13,0,1,7
546,2,1,27,13,0,1,8
546,3,1,28,13,0,0,9
546,4,0,29,13,0,1,10
546,5,0,30,13,1,1,11
547,1,1,34,10,0,0,18
547,2,1,35,10,0,1,19
547,3,0,36,10,1,0,20
547,4,1,37,10,0,1,21
547,5,1,38,10,2,1,22
548,1,0,42,16,0,0,18
548,2,1,43,16,0,1,19
548,3,0,44,16,0,0,20
548,4,1,45,16,2,1,21
548,5,1,46,16,0,1,22
549,1,0,41,11,0,0,25
549,2,0,42,11,0,0,26
549,3,0,43,11,0,1,27
549,4,1,44,11,0,1,28
549,5,0,45,11,1,1,29
550,1,0,36,10,0,0,22
550,2,0,37,10,0,1,23
550,3,1,38,10,1,0,24
550,4,1,39,10,2,1,25
550,5,1,40,10,1,1,26
551,1,1,28,15,0,0,9
551,2,0,29,15,0,1,10
551,3,1,30,15,1,1,11
551,4,0,31,15,1,1,12
551,5,1,32,15,1,0,13
552,1,1,37,14,0,1,16
552,2,1,38,14,1,0,17
552,3,0,39,14,3,0,18
552,4,1,40,14,0,1,19
552,5,1,41,14,1,1,20
553,1,0,43,13,0,0,24
553,2,0,44,13,1,0,25
553,3,0,45,13,2,0,26
553,4,1,46,13,0,0,27
553,5,1,47,13,2,0,28
554,1,1,26,14,0,0,5
554,2,0,27,14,0,0,6
554,3,0,28,14,2,0,7
554,4,1,29,14,1,1,8
554,5,1,30,14,1,1,9
555,1,1,34,11,0,0,17
555,2,1,35,11,0,1,18
555,3,0,36,11,0,1,19
555,4,0,37,11,1,1,20
555,5,0,38,11,1,0,21
556,1,1,36,13,0,1,19
556,2,0,37,13,1,0,20
556,3,1,38,13,0,1,21
556,4,0,39,13,1,0,22
556,5,0,40,13,1,1,23
557,1,1,41,15,0,0,19
557,2,1,42,15,0,1,20
557,3,1,43,15,0,0,21
557,4,1,44,15,0,1,22
557,5,0,45,15,0,1,23
558,1,1,44,13,0,1,23
558,2,0,45,13,0,0,24
558,3,0,46,13,0,1,25
558,4,0,47,13,4,0,26
558,5,1,48,13,1,1,27
559,1,1,36,16,0,1,15
559,2,1,37,16,1,1,16
559,3,1,38,16,1,0,17
559,4,1,39,16,2,1,18
559,5,1,40,16,1,1,19
560,1,1,30,12,0,1,14
560,2,0,31,12,0,0,15
560,3,0,32,12,1,1,16
560,4,0,33,12,2,1,17
560,5,1,34,12,2,1,18
561,1,0,34,11,0,1,18
561,2,0,35,11,1,0,19
561,3,1,36,11,0,0,20
561,4,1,37,11,1,1,21
561,5,0,38,11,3,1,22
562,1,1,35,15,0,1,14
562,2,1,36,15,0,0,15
562,3,1,37,15,0,1,16
562,4,1,38,15,1,1,17
562,5,1,39,15,2,0,18
563,1,1,41,17,0,0,18
563,2,1,42,17,0,1,19
563,3,1,43,17,2,0,20
563,4,0,44,17,0,0,21
563,5,1,45,17,2,0,22
564,1,0,36,12,0,0,17
564,2,1,37,12,1,1,18
564,3,0,38,12,0,0,19
564,4,1,39,12,1,0,20
564,5,0,40,12,2,1,21
565,1,1,43,10,0,1,29
565,2,1,44,10,1,0,30
565,3,0,45,10,2,1,31
565,4,1,46,10,0,1,32
565,5,1,47,10,0,1,33
566,1,1,39,13,0,0,19
566,2,1,40,13,0,1,20
566,3,0,41,13,1,0,21
566,4,0,42,13,0,1,22
566,5,0,43,13,2,1,23
567,1,1,43,16,0,0,20
567,2,0,44,16,1,1,21
567,3,1,45,16,0,1,22
567,4,0,46,16,0,1,23
567,5,0,47,16,1,0,24
568,1,1,34,13,0,0,14
568,2,0,35,13,0,1,15
568,3,0,36,13,2,1,16
568,4,1,37,13,0,0,17
568,5,0,38,13,1,0,18
569,1,0,34,15,0,0,12
569,2,0,35,15,0,1,13
569,3,0,36,15,2,1,14
569,4,0,37,15,1,0,15
569,5,0,38,15,1,0,16
570,1,1,32,16,0,0,11
570,2,0,33,16,0,1,12
570,3,0,34,16,2,1,13
570,4,1,35,16,0,1,14
570,5,0,36,16,5,0,15
571,1,1,37,14,0,0,19
571,2,1,38,14,0,0,20
571,3,1,39,14,0,1,21
571,4,0,40,14,3,1,22
571,5,1,41,14,1,1,23
572,1,1,30,11,0,1,11
572,2,1,31,11,0,1,12
572,3,0,32,11,1,0,13
572,4,1,33,11,0,1,14
572,5,1,34,11,3,0,15
573,1,0,28,17,0,1,3
573,2,1,29,17,0,1,4
573,3,1,30,17,0,0,5
573,4,1,31,17,0,1,6
573,5,0,32,17,1,1,7
574,1,1,36,10,0,0,21
574,2,1,37,10,0,0,22
574,3,0,38,10,0,1,23
574,4,0,39,10,1,1,24
574,5,0,40,10,1,1,25
575,1,1,31,17,0,0,6
575,2,1,32,17,0,0,7
575,3,1,33,17,0,1,8
575,4,1,34,17,1,1,9
575,5,1,35,17,1,0,10
576,1,0,27,17,0,0,3
576,2,0,28,17,0,0,4
576,3,0,29,17,0,1,5
576,4,0,30,17,3,1,6
576,5,0,31,17,0,0,7
577,1,1,38,15,0,1,19
577,2,0,39,15,0,1,20
577,3,1,40,15,3,0,21
577,4,1,41,15,0,0,22
577,5,1,42,15,1,1,23
578,1,1,36,10,0,1,20
578,2,1,37,10,0,0,21
578,3,1,38,10,1,1,22
578,4,0,39,10,1,1,23
578,5,1,40,10,0,1,24
579,1,0,25,12,0,1,5
579,2,0,26,12,0,0,6
579,3,0,27,12,0,1,7
579,4,1,28,12,0,0,8
579,5,0,29,12,1,0,9
580,1,1,37,16,0,1,15
580,2,1,38,16,0,1,16
580,3,1,39,16,1,0,17
580,4,1,40,16,1,0,18
580,5,1,41,16,1,1,19
581,1,0,28,13,0,0,7
581,2,0,29,13,0,0,8
581,3,1,30,13,0,0,9
581,4,1,31,13,1,0,10
581,5,1,32,13,1,0,11
582,1,1,43,11,0,0,28
582,2,1,44,11,0,0,29
582,3,1,45,11,0,1,30
582,4,0,46,11,0,0,31
582,5,0,47,11,2,0,32
583,1,1,30,10,0,1,13
583,2,0,31,10,0,0,14
583,3,1,32,10,0,0,15
583,4,1,33,10,0,0,16
583,5,0,34,10,1,1,17
584,1,1,28,16,0,1,8
584,2,0,29,16,0,1,9
584,3,1,30,16,1,0,10
584,4,1,31,16,0,0,11
584,5,1,32,16,0,1,12
585,1,0,42,15,0,0,21
585,2,1,43,15,1,0,22
585,3,1,44,15,1,1,23
585,4,0,45,15,1,1,24
585,5,1,46,15,2,1,25
586,1,1,32,16,0,1,9
586,2,1,33,16,0,1,10
586,3,1,34,16,1,0,11
586,4,1,35,16,0,1,12
586,5,0,36,16,0,0,13
587,1,1,44,10,0,0,30
587,2,1,45,10,0,1,31
587,3,1,46,10,1,0,32
587,4,1,47,10,1,1,33
587,5,1,48,10,1,1,34
588,1,0,35,15,0,1,16
588,2,1,36,15,0,0,17
588,3,1,37,15,0,0,18
588,4,0,38,15,3,1,19
588,5,0,39,15,2,1,20
589,1,1,37,14,0,1,19
589,2,0,38,14,0,1,20
589,3,1,39,14,0,1,21
589,4,1,40,14,2,0,22
589,5,1,41,14,0,1,23
590,1,0,39,11,0,0,21
590,2,1,40,11,1,0,22
590,3,0,41,11,2,0,23
590,4,1,42,11,0,0,24
590,5,0,43,11,2,1,25
591,1,1,33,12,0,1,17
591,2,1,34,12,0,1,18
591,3,0,35,12,0,0,19
591,4,0,36,12,0,0,20
591,5,1,37,12,2,1,21
592,1,0,42,11,0,1,24
592,2,0,43,11,0,0,25
592,3,1,44,11,0,1,26
592,4,1,45,11,0,0,27
592,5,0,46,11,4,1,28
593,1,0,34,10,0,0,20
593,2,0,35,10,0,0,21
593,3,1,36,10,1,0,22
593,4,1,37,10,0,1,23
593,5,1,38,10,1,1,24
594,1,1,37,13,0,1,19
594,2,1,38,13,0,0,20
594,3,1,39,13,1,0,21
594,4,1,40,13,0,1,22
594,5,0,41,13,1,1,23
595,1,1,36,10,0,1,22
595,2,1,37,10,0,0,23
595,3,1,38,10,0,0,24
595,4,1,39,10,1,0,25
595,5,1,40,10,1,0,26
596,1,1,41,16,0,0,21
596,2,1,42,16,0,0,22
596,3,1,43,16,1,0,23
596,4,1,44,16,0,1,24
596,5,0,45,16,1,1,25
597,1,1,38,16,0,0,17
597,2,1,39,16,1,0,18
597,3,1,40,16,0,1,19
597,4,1,41,16,0,0,20
597,5,0,42,16,1,1,21
598,1,0,35,11,0,0,18
598,2,1,36,11,0,1,19
598,3,1,37,11,1,1,20
598,4,0,38,11,0,0,21
598,5,1,39,11,0,1,22
599,1,0,28,13,0,0,7
599,2,1,29,13,1,0,8
599,3,0,30,13,0,1,9
599,4,1,31,13,0,1,10
599,5,0,32,13,0,0,11
600,1,1,35,12,0,0,19
600,2,1,36,12,0,1,20
600,3,1,37,12,0,1,21
600,4,0,38,12,3,0,22
600,5,0,39,12,2,1,23
601,1,1,29,14,0,0,11
601,2,0,30,14,0,0,12
601,3,1,31,14,0,1,13
601,4,1,32,14,1,1,14
601,5,0,33,14,1,0,15
602,1,1,39,14,0,1,20
602,2,0,40,14,0,0,21
602,3,0,41,14,0,0,22
602,4,0,42,14,1,0,23
602,5,1,43,14,0,0,24
603,1,1,31,13,0,1,12
603,2,1,32,13,0,0,13
603,3,0,33,13,0,0,14
603,4,1,34,13,0,1,15
603,5,1,35,13,1,1,16
604,1,1,27,13,0,0,10
604,2,1,28,13,0,1,11
604,3,1,29,13,0,1,12
604,4,1,30,13,1,1,13
604,5,1,31,13,1,0,14
605,1,1,37,16,0,0,16
605,2,1,38,16,0,0,17
605,3,0,39,16,0,1,18
605,4,1,40,16,3,1,19
605,5,1,41,16,1,0,20
606,1,1,41,12,0,1,23
606,2,1,42,12,1,1,24
606,3,1,43,12,0,0,25
606,4,1,44,12,0,1,26
606,5,1,45,12,1,0,27
607,1,1,38,12,0,0,18
607,2,0,39,12,1,0,19
607,3,0,40,12,1,1,20
607,4,1,41,12,3,1,21
607,5,0,42,12,1,1,22
608,1,1,42,16,0,0,21
608,2,0,43,16,0,1,22
608,3,1,44,16,1,0,23
608,4,0,45,16,0,0,24
608,5,0,46,16,2,0,25
609,1,1,40,13,0,0,19
609,2,0,41,13,1,1,20
609,3,0,42,13,0,1,21
609,4,0,43,13,0,1,22
609,5,0,44,13,1,1,23
610,1,1,44,17,0,1,19
610,2,1,45,17,0,1,20
610,3,1,46,17,1,1,21
610,4,1,47,17,0,1,22
610,5,1,48,17,0,0,23
611,1,1,33,12,0,0,17
611,2,1,34,12,0,0,18
611,3,1,35,12,0,1,19
611,4,1,36,12,0,1,20
611,5,1,37,12,2,0,21
612,1,1,29,11,0,1,13
612,2,0,30,11,0,0,14
612,3,0,31,11,0,1,15
612,4,0,32,11,1,0,16
612,5,1,33,11,0,1,17
613,1,1,26,12,0,1,9
613,2,0,27,12,1,1,10
613,3,0,28,12,0,1,11
613,4,0,29,12,2,0,12
613,5,0,30,12,0,1,13
614,1,0,33,16,0,0,10
614,2,0,34,16,0,1,11
614,3,0,35,16,1,0,12
614,4,1,36,16,0,0,13
614,5,0,37,16,0,1,14
615,1,1,31,17,0,0,9
615,2,1,32,17,2,0,10
615,3,1,33,17,0,1,11
615,4,1,34,17,0,1,12
615,5,1,35,17,1,1,13
616,1,1,40,14,0,0,21
616,2,0,41,14,0,0,22
616,3,0,42,14,0,1,23
616,4,1,43,14,0,0,24
616,5,1,44,14,1,0,25
617,1,0,27,15,0,1,5
617,2,1,28,15,0,1,6
617,3,1,29,15,0,1,7
617,4,1,30,15,2,0,8
617,5,1,31,15,1,1,9
618,1,0,41,17,0,0,17
618,2,1,42,17,0,0,18
618,3,1,43,17,2,1,19
618,4,1,44,17,1,1,20
618,5,1,45,17,2,1,21
619,1,1,37,12,0,0,20
619,2,1,38,12,1,0,21
619,3,0,39,12,0,1,22
619,4,0,40,12,1,0,23
619,5,0,41,12,0,0,24
620,1,1,41,10,0,1,27
620,2,1,42,10,0,0,28
620,3,1,43,10,0,0,29
620,4,0,44,10,1,0,30
620,5,0,45,10,1,1,31
621,1,1,36,16,0,0,16
621,2,0,37,16,0,1,17
621,3,1,38,16,2,0,18
621,4,1,39,16,1,1,19
621,5,0,40,16,0,0,20
622,1,1,40,10,0,1,24
622,2,1,41,10,0,1,25
622,3,0,42,10,0,1,26
622,4,1,43,10,0,1,27
622,5,1,44,10,1,1,28
623,1,1,26,13,0,0,6
623,2,1,27,13,0,1,7
623,3,1,28,13,0,0,8
623,4,1,29,13,1,1,9
623,5,1,30,13,0,1,10
624,1,0,29,14,0,0,7
624,2,1,30,14,2,1,8
624,3,1,31,14,1,0,9
624,4,1,32,14,0,1,10
624,5,1,33,14,1,0,11
625,1,1,31,12,0,1,14
625,2,1,32,12,1,1,15
625,3,1,33,12,1,1,16
625,4,1,34,12,0,0,17
625,5,0,35,12,1,1,18
626,1,0,33,13,0,1,14
626,2,0,34,13,0,1,15
626,3,1,35,13,1,0,16
626,4,1,36,13,1,1,17
626,5,0,37,13,3,1,18
627,1,0,29,12,0,1,13
627,2,0,30,12,0,0,14
627,3,1,31,12,0,1,15
627,4,1,32,12,0,1,16
627,5,0,33,12,0,1,17
628,1,1,43,12,0,0,24
628,2,0,44,12,1,0,25
628,3,1,45,12,1,1,26
628,4,0,46,12,2,1,27
628,5,0,47,12,2,1,28
629,1,0,29,13,0,0,12
629,2,1,30,13,0,1,13
629,3,1,31,13,0,1,14
629,4,1,32,13,0,1,15
629,5,0,33,13,2,1,16
630,1,1,30,15,0,0,7
630,2,0,31,15,0,0,8
630,3,1,32,15,1,1,9
630,4,1,33,15,0,0,10
630,5,1,34,15,0,1,11
631,1,0,37,11,0,1,18
631,2,0,38,11,1,1,19
631,3,0,39,11,0,0,20
631,4,1,40,11,1,0,21
631,5,0,41,11,0,0,22
632,1,1,40,14,0,1,18
632,2,1,41,14,1,1,19
632,3,1,42,14,1,1,20
632,4,1,43,14,1,0,21
632,5,1,44,14,2,0,22
633,1,1,31,11,0,1,14
633,2,1,32,11,0,1,15
633,3,1,33,11,0,0,16
633,4,1,34,11,2,0,17
633,5,1,35,11,0,0,18
634,1,0,39,10,0,1,21
634,2,0,40,10,1,0,22
634,3,1,41,10,0,1,23
634,4,0,42,10,3,0,24
634,5,0,43,10,1,0,25
635,1,1,33,11,0,1,14
635,2,0,34,11,0,0,15
635,3,1,35,11,0,1,16
635,4,0,36,11,0,0,17
635,5,1,37,11,0,0,18
636,1,1,38,13,0,0,21
636,2,0,39,13,0,0,22
636,3,0,40,13,1,1,23
636,4,0,41,13,1,0,24
636,5,0,42,13,1,1,25
637,1,1,34,15,0,0,11
637,2,1,35,15,0,1,12
637,3,1,36,15,0,1,13
637,4,1,37,15,0,0,14
637,5,1,38,15,1,0,15
638,1,1,42,15,0,0,20
638,2,1,43,15,0,1,21
638,3,1,44,15,1,0,22
638,4,1,45,15,1,0,23
638,5,1,46,15,0,0,24
639,1,1,41,11,0,1,23
639,2,0,42,11,0,0,24
639,3,0,43,11,1,1,25
639,4,0,44,11,0,0,26
639,5,1,45,11,0,0,27
640,1,0,43,11,0,0,26
640,2,1,44,11,0,0,27
640,3,1,45,11,0,0,28
640,4,0,46,11,0,1,29
640,5,0,47,11,2,1,30
641,1,1,26,17,0,1,1
641,2,1,27,17,0,0,2
641,3,0,28,17,1,0,3
641,4,0,29,17,3,1,4
641,5,1,30,17,1,1,5
642,1,1,43,11,0,0,25
642,2,1,44,11,0,0,26
642,3,1,45,11,0,0,27
642,4,0,46,11,0,0,28
642,5,1,47,11,0,0,29
643,1,0,31,11,0,1,13
643,2,1,32,11,0,0,14
643,3,0,33,11,1,0,15
643,4,1,34,11,0,1,16
643,5,0,35,11,1,0,17
644,1,0,37,12,0,1,20
644,2,0,38,12,0,0,21
644,3,0,39,12,0,0,22
644,4,0,40,12,0,1,23
644,5,0,41,12,1,0,24
645,1,1,40,16,0,0,19
645,2,1,41,16,0,0,20
645,3,1,42,16,0,1,21
645,4,0,43,16,1,1,22
645,5,1,44,16,0,1,23
646,1,0,36,12,0,0,19
646,2,1,37,12,0,1,20
646,3,0,38,12,0,1,21
646,4,1,39,12,0,1,22
646,5,1,40,12,1,1,23
647,1,0,27,15,0,1,5
647,2,0,28,15,0,0,6
647,3,0,29,15,1,0,7
647,4,1,30,15,0,1,8
647,5,0,31,15,0,0,9
648,1,1,31,16,0,0,8
648,2,1,32,16,1,0,9
648,3,0,33,16,2,0,10
648,4,1,34,16,0,1,11
648,5,1,35,16,0,1,12
649,1,0,44,11,0,0,28
649,2,1,45,11,0,1,29
649,3,1,46,11,0,1,30
649,4,1,47,11,1,0,31
649,5,0,48,11,1,1,32
650,1,1,41,15,0,1,22
650,2,1,42,15,0,0,23
650,3,1,43,15,0,0,24
650,4,1,44,15,5,0,25
650,5,1,45,15,2,1,26
651,1,1,37,14,0,1,16
651,2,1,38,14,1,0,17
651,3,1,39,14,0,0,18
651,4,1,40,14,1,0,19
651,5,1,41,14,0,1,20
652,1,1,29,13,0,1,8
652,2,0,30,13,1,0,9
652,3,1,31,13,0,0,10
652,4,1,32,13,1,1,11
652,5,0,33,13,1,0,12
653,1,1,41,17,0,1,20
653,2,1,42,17,3,1,21
653,3,0,43,17,0,1,22
653,4,0,44,17,2,0,23
653,5,1,45,17,0,0,24
654,1,0,29,14,0,0,7
654,2,0,30,14,0,1,8
654,3,0,31,14,0,1,9
654,4,0,32,14,2,1,10
654,5,0,33,14,0,1,11
655,1,1,39,14,0,1,17
655,2,1,40,14,2,1,18
655,3,1,41,14,1,0,19
655,4,1,42,14,4,0,20
655,5,1,43,14,2,1,21
656,1,0,40,16,0,0,16
656,2,0,41,16,1,1,17
656,3,1,42,16,2,0,18
656,4,0,43,16,0,0,19
656,5,1,44,16,2,1,20
657,1,1,33,11,0,1,18
657,2,1,34,11,0,0,19
657,3,1,35,11,0,1,20
657,4,1,36,11,0,1,21
657,5,1,37,11,1,1,22
658,1,1,40,13,0,0,23
658,2,1,41,13,0,1,24
658,3,1,42,13,0,1,25
658,4,0,43,13,2,0,26
658,5,1,44,13,2,1,27
659,1,0,41,11,0,0,24
659,2,0,42,11,0,1,25
659,3,0,43,11,2,1,26
659,4,1,44,11,0,1,27
659,5,0,45,11,1,0,28
660,1,1,34,17,0,0,11
660,2,1,35,17,1,0,12
660,3,0,36,17,1,0,13
660,4,1,37,17,0,1,14
660,5,1,38,17,1,0,15
661,1,0,36,15,0,0,16
661,2,1,37,15,0,1,17
661,3,1,38,15,0,1,18
661,4,0,39,15,0,0,19
661,5,1,40,15,2,1,20
662,1,0,42,16,0,1,18
662,2,1,43,16,0,0,19
662,3,1,44,16,0,0,20
662,4,1,45,16,1,0,21
662,5,0,46,16,2,0,22
663,1,1,40,16,0,1,18
663,2,0,41,16,0,1,19
663,3,1,42,16,1,0,20
663,4,1,43,16,1,0,21
663,5,1,44,16,1,0,22
664,1,0,42,14,0,1,22
664,2,0,43,14,0,0,23
664,3,1,44,14,0,0,24
664,4,0,45,14,0,0,25
664,5,0,46,14,0,1,26
665,1,0,32,10,0,0,14
665,2,1,33,10,0,1,15
665,3,0,34,10,2,1,16
665,4,0,35,10,2,1,17
665,5,0,36,10,1,0,18
666,1,0,34,15,0,1,11
666,2,1,35,15,0,1,12
666,3,0,36,15,1,0,13
666,4,1,37,15,1,0,14
666,5,1,38,15,0,1,15
667,1,1,27,17,0,0,5
667,2,1,28,17,0,0,6
667,3,1,29,17,0,0,7
667,4,0,30,17,2,0,8
667,5,1,31,17,3,0,9
668,1,0,33,16,0,1,11
668,2,1,34,16,0,0,12
668,3,1,35,16,0,1,13
668,4,1,36,16,0,0,14
668,5,1,37,16,0,1,15
669,1,0,43,11,0,1,25
669,2,0,44,11,0,0,26
669,3,0,45,11,0,1,27
669,4,0,46,11,2,1,28
669,5,0,47,11,0,0,29
670,1,1,39,17,0,1,14
670,2,1,40,17,0,1,15
670,3,1,41,17,0,0,16
670,4,1,42,17,3,1,17
670,5,1,43,17,2,0,18
671,1,1,32,14,0,0,13
671,2,1,33,14,0,0,14
671,3,1,34,14,0,1,15
671,4,0,35,14,1,1,16
671,5,1,36,14,1,0,17
672,1,0,37,10,0,1,19
672,2,1,38,10,0,1,20
672,3,0,39,10,0,1,21
672,4,0,40,10,2,1,22
672,5,0,41,10,0,1,23
673,1,1,29,11,0,0,12
673,2,1,30,11,0,1,13
673,3,1,31,11,0,0,14
673,4,1,32,11,1,1,15
673,5,1,33,11,0,1,16
674,1,0,39,16,0,0,18
674,2,1,40,16,0,1,19
674,3,1,41,16,0,1,20
674,4,1,42,16,1,0,21
674,5,1,43,16,1,0,22
675,1,1,30,13,0,0,10
675,2,0,31,13,0,0,11
675,3,0,32,13,0,0,12
675,4,1,33,13,1,1,13
675,5,0,34,13,1,0,14
676,1,0,26,11,0,0,9
676,2,0,27,11,0,0,10
676,3,1,28,11,0,0,11
676,4,1,29,11,0,1,12
676,5,0,30,11,4,1,13
677,1,0,31,10,0,0,16
677,2,0,32,10,0,1,17
677,3,0,33,10,1,0,18
677,4,0,34,10,0,1,19
677,5,0,35,10,2,0,20
678,1,1,25,15,0,0,6
678,2,1,26,15,1,0,7
678,3,0,27,15,1,0,8
678,4,0,28,15,0,1,9
678,5,1,29,15,0,0,10
679,1,1,35,15,0,1,14
679,2,0,36,15,0,0,15
679,3,1,37,15,0,1,16
679,4,1,38,15,1,1,17
679,5,1,39,15,0,1,18
680,1,0,29,11,0,0,10
680,2,1,30,11,0,1,11
680,3,1,31,11,3,0,12
680,4,1,32,11,0,0,13
680,5,1,33,11,1,0,14
681,1,0,36,12,0,1,19
681,2,1,37,12,0,1,20
681,3,0,38,12,1,0,21
681,4,1,39,12,0,0,22
681,5,1,40,12,1,1,23
682,1,1,36,16,0,1,12
682,2,0,37,16,0,1,13
682,3,0,38,16,1,0,14
682,4,1,39,16,1,0,15
682,5,1,40,16,2,0,16
683,1,1,31,16,0,1,8
683,2,0,32,16,0,0,9
683,3,1,33,16,1,1,10
683,4,0,34,16,1,1,11
683,5,0,35,16,4,1,12
684,1,0,32,16,0,0,10
684,2,1,33,16,0,1,11
684,3,0,34,16,2,0,12
684,4,1,35,16,0,0,13
684,5,1,36,16,2,0,14
685,1,0,25,16,0,0,3
685,2,0,26,16,1,1,4
685,3,0,27,16,0,1,5
685,4,0,28,16,1,1,6
685,5,1,29,16,0,1,7
686,1,1,31,16,0,1,9
686,2,1,32,16,0,0,10
686,3,1,33,16,0,1,11
686,4,1,34,16,1,0,12
686,5,1,35,16,0,0,13
687,1,1,29,17,0,0,6
687,2,1,30,17,2,0,7
687,3,1,31,17,0,0,8
687,4,0,32,17,0,1,9
687,5,1,33,17,3,1,10
688,1,1,40,16,0,0,19
688,2,1,41,16,0,0,20
688,3,1,42,16,1,1,21
688,4,1,43,16,0,0,22
688,5,1,44,16,0,1,23
689,1,1,38,17,0,1,16
689,2,1,39,17,0,1,17
689,3,1,40,17,0,0,18
689,4,1,41,17,1,1,19
689,5,1,42,17,1,1,20
690,1,1,30,13,0,1,13
690,2,1,31,13,0,1,14
690,3,1,32,13,0,1,15
690,4,0,33,13,0,1,16
690,5,1,34,13,1,0,17
691,1,0,29,12,0,1,10
691,2,0,30,12,2,1,11
691,3,1,31,12,0,1,12
691,4,0,32,12,0,0,13
691,5,0,33,12,2,1,14
692,1,1,29,16,0,0,9
692,2,0,30,16,0,0,10
692,3,1,31,16,0,0,11
692,4,1,32,16,3,1,12
692,5,1,33,16,1,1,13
693,1,1,35,10,0,0,21
693,2,1,36,10,0,1,22
693,3,0,37,10,0,1,23
693,4,0,38,10,0,0,24
693,5,1,39,10,3,1,25
694,1,1,32,10,0,0,16
694,2,1,33,10,1,1,17
694,3,0,34,10,1,1,18
694,4,1,35,10,1,0,19
694,5,1,36,10,1,1,20
695,1,1,27,14,0,0,8
695,2,1,28,14,0,0,9
695,3,1,29,14,0,0,10
695,4,1,30,14,1,0,11
695,5,1,31,14,1,1,12
696,1,0,30,11,0,0,13
696,2,1,31,11,0,0,14
696,3,0,32,11,0,0,15
696,4,1,33,11,0,1,16
696,5,1,34,11,2,0,17
697,1,1,39,11,0,1,20
697,2,1,40,11,0,0,21
697,3,0,41,11,0,1,22
697,4,1,42,11,2,1,23
697,5,1,43,11,0,1,24
698,1,0,42,14,0,0,22
698,2,0,43,14,1,1,23
698,3,0,44,14,0,0,24
698,4,1,45,14,3,1,25
698,5,1,46,14,1,1,26
699,1,0,40,10,0,0,22
