id,year,mode,choice,cost,time,reliability,comfort,income,distance
650,1,bike,0,1.84,133.1,2.9,1.8,91892.9,31.1
650,2,car,0,40.22,87.8,3.3,3.6,91892.9,31.1
650,2,bus,1,3.27,119.2,3.6,2.1,91892.9,31.1
650,2,metro,0,6.4,62.1,4.2,3.6,91892.9,31.1
650,2,bike,0,0.91,99.0,4.2,2.0,91892.9,31.1
650,3,car,1,34.11,71.0,2.6,4.0,91892.9,31.1
650,3,bus,0,4.35,79.3,3.6,1.8,91892.9,31.1
650,3,metro,0,6.74,80.0,1.3,3.2,91892.9,31.1
650,3,bike,0,0.87,132.4,2.6,1.5,91892.9,31.1
650,4,car,0,33.82,71.6,3.6,4.6,91892.9,31.1
650,4,bus,0,4.46,156.5,3.5,1.7,91892.9,31.1
650,4,metro,1,6.79,80.8,3.0,3.1,91892.9,31.1
650,4,bike,0,1.45,129.8,2.0,2.2,91892.9,31.1
650,5,car,1,38.07,55.1,4.4,3.8,91892.9,31.1
650,5,bus,0,4.77,92.4,3.0,2.7,91892.9,31.1
650,5,metro,0,5.31,47.8,4.5,3.1,91892.9,31.1
650,5,bike,0,1.66,108.7,3.6,1.1,91892.9,31.1
651,1,car,0,27.6,53.4,3.0,3.9,74868.18,21.2
651,1,bus,0,3.82,104.2,2.7,3.2,74868.18,21.2
651,1,metro,1,5.82,55.3,3.8,3.1,74868.18,21.2
651,1,bike,0,0.55,74.6,1.6,2.1,74868.18,21.2
651,2,car,1,33.39,61.3,3.9,4.4,74868.18,21.2
651,2,bus,0,4.64,108.4,3.0,1.9,74868.18,21.2
651,2,metro,0,5.5,56.5,3.8,3.3,74868.18,21.2
651,2,bike,0,0.62,102.6,2.8,3.3,74868.18,21.2
651,3,car,1,21.82,40.5,5.0,3.4,74868.18,21.2
651,3,bus,0,4.53,89.5,2.5,2.5,74868.18,21.2
651,3,metro,0,6.08,51.5,4.1,3.1,74868.18,21.2
651,3,bike,0,1.29,68.1,2.3,1.8,74868.18,21.2
651,4,car,1,24.4,42.0,3.8,4.4,74868.18,21.2
651,4,bus,0,4.22,94.4,3.8,3.3,74868.18,21.2
651,4,metro,0,6.12,47.9,3.6,3.2,74868.18,21.2
651,4,bike,0,0.73,92.3,2.8,2.3,74868.18,21.2
651,5,car,0,33.79,63.4,3.0,4.3,74868.18,21.2
651,5,bus,0,5.09,86.7,2.9,2.6,74868.18,21.2
651,5,metro,1,4.92,47.4,3.7,4.0,74868.18,21.2
651,5,bike,0,0.5,91.6,3.3,2.1,74868.18,21.2
652,1,car,0,58.24,101.9,2.9,4.6,67783.53,34.7
652,1,bus,0,5.3,148.3,1.7,2.2,67783.53,34.7
652,1,metro,1,6.62,72.8,4.8,3.7,67783.53,34.7
652,1,bike,0,1.69,122.2,1.8,2.2,67783.53,34.7
652,2,car,1,38.37,58.3,3.6,4.7,67783.53,34.7
652,2,bus,0,4.84,109.9,1.7,3.7,67783.53,34.7
652,2,metro,0,6.78,91.2,3.8,2.6,67783.53,34.7
652,2,bike,0,2.52,143.2,2.7,2.7,67783.53,34.7
652,3,car,0,41.75,97.7,3.6,3.2,67783.53,34.7
652,3,bus,0,4.21,155.3,3.5,1.6,67783.53,34.7
652,3,metro,1,6.16,59.0,4.0,4.4,67783.53,34.7
652,3,bike,0,0.81,167.2,4.4,1.7,67783.53,34.7
652,4,car,1,54.31,61.5,4.6,3.6,67783.53,34.7
652,4,bus,0,4.76,108.4,2.6,2.2,67783.53,34.7
652,4,metro,0,6.96,87.6,4.2,3.8,67783.53,34.7
652,4,bike,0,1.07,170.5,4.4,4.0,67783.53,34.7
652,5,car,1,43.59,86.3,3.0,4.2,67783.53,34.7
652,5,bus,0,3.36,127.7,3.1,3.3,67783.53,34.7
652,5,metro,0,6.82,79.0,4.2,3.1,67783.53,34.7
652,5,bike,0,0.86,114.9,3.6,2.3,67783.53,34.7
653,1,car,1,46.51,64.6,1.9,4.8,29892.39,32.8
653,1,bus,0,5.22,93.6,1.9,1.9,29892.39,32.8
653,1,metro,0,6.28,85.0,3.2,3.9,29892.39,32.8
653,1,bike,0,2.57,147.0,1.8,2.3,29892.39,32.8
653,2,car,0,47.59,88.7,3.5,3.6,29892.39,32.8
653,2,bus,0,4.88,99.7,3.7,3.2,29892.39,32.8
653,2,metro,1,7.11,60.1,2.5,3.0,29892.39,32.8
653,2,bike,0,0.71,121.5,3.0,1.1,29892.39,32.8
653,3,car,0,38.55,83.0,3.7,4.6,29892.39,32.8
653,3,bus,0,3.86,113.4,3.3,2.5,29892.39,32.8
653,3,metro,0,6.44,67.9,5.0,2.9,29892.39,32.8
653,3,bike,1,1.16,153.1,3.3,2.5,29892.39,32.8
653,4,car,0,52.3,99.4,3.8,4.0,29892.39,32.8
653,4,bus,0,4.13,127.3,2.7,2.2,29892.39,32.8
653,4,metro,1,7.72,59.3,3.4,2.9,29892.39,32.8
653,4,bike,0,1.71,142.8,2.0,1.6,29892.39,32.8
653,5,car,0,35.41,64.3,2.7,4.5,29892.39,32.8
653,5,bus,0,3.88,145.7,3.7,1.1,29892.39,32.8
653,5,metro,0,6.06,90.2,4.7,2.2,29892.39,32.8
653,5,bike,1,2.1,152.2,2.8,2.0,29892.39,32.8
654,1,car,0,12.05,25.9,3.9,3.8,48636.65,5.5
654,1,bus,1,4.77,32.1,2.6,2.7,48636.65,5.5
654,1,metro,0,5.39,25.3,3.7,3.3,48636.65,5.5
654,1,bike,0,0.5,25.9,5.0,2.6,48636.65,5.5
654,2,car,0,9.85,23.0,4.0,5.0,48636.65,5.5
654,2,bus,0,3.51,32.1,2.8,2.6,48636.65,5.5
654,2,metro,1,5.97,19.5,4.3,3.8,48636.65,5.5
654,2,bike,0,0.5,20.2,4.3,1.1,48636.65,5.5
654,3,car,1,11.37,19.4,3.7,4.4,48636.65,5.5
654,3,bus,0,4.03,25.3,2.2,1.3,48636.65,5.5
654,3,metro,0,5.96,16.8,3.7,2.1,48636.65,5.5
654,3,bike,0,0.5,17.8,3.0,1.3,48636.65,5.5
654,4,car,1,13.16,22.4,3.5,4.1,48636.65,5.5
654,4,bus,0,4.24,30.1,3.2,1.9,48636.65,5.5
654,4,metro,0,5.39,16.1,4.0,3.0,48636.65,5.5
654,4,bike,0,0.5,23.2,2.1,1.3,48636.65,5.5
654,5,car,1,11.18,14.7,2.9,4.2,48636.65,5.5
654,5,bus,0,3.99,24.2,2.5,2.5,48636.65,5.5
654,5,metro,0,5.6,12.5,3.7,4.0,48636.65,5.5
654,5,bike,0,0.5,26.5,3.8,1.0,48636.65,5.5
655,1,car,0,30.51,53.8,4.8,4.2,45853.5,19.3
655,1,bus,1,4.58,85.0,4.6,3.3,45853.5,19.3
655,1,metro,0,5.9,37.1,3.8,3.5,45853.5,19.3
655,1,bike,0,0.6,87.1,5.0,2.0,45853.5,19.3
655,2,car,0,20.52,47.8,3.2,4.4,45853.5,19.3
655,2,bus,0,4.72,94.0,2.4,3.1,45853.5,19.3
655,2,metro,1,5.78,38.4,3.7,3.7,45853.5,19.3
655,2,bike,0,1.49,83.7,2.6,1.0,45853.5,19.3
655,3,car,0,32.98,50.3,3.6,4.5,45853.5,19.3
655,3,bus,1,4.07,68.3,3.7,3.0,45853.5,19.3
655,3,metro,0,5.92,51.8,2.7,3.6,45853.5,19.3
655,3,bike,0,0.76,95.7,3.8,2.4,45853.5,19.3
655,4,car,1,29.95,37.7,3.8,3.7,45853.5,19.3
655,4,bus,0,3.72,89.4,2.7,1.7,45853.5,19.3
655,4,metro,0,5.92,53.6,4.0,2.6,45853.5,19.3
655,4,bike,0,0.95,65.0,2.6,2.1,45853.5,19.3
655,5,car,0,29.58,45.6,3.1,4.4,45853.5,19.3
655,5,bus,0,4.62,77.5,3.9,2.5,45853.5,19.3
655,5,metro,1,5.55,43.1,5.0,3.9,45853.5,19.3
655,5,bike,0,1.11,95.3,3.3,2.7,45853.5,19.3
656,1,car,0,26.6,51.2,4.9,4.0,23820.38,15.7
656,1,bus,0,4.91,66.1,2.7,3.1,23820.38,15.7
656,1,metro,1,5.04,38.0,4.3,1.2,23820.38,15.7
656,1,bike,0,1.12,70.3,3.3,1.7,23820.38,15.7
656,2,car,0,18.29,36.3,3.8,3.9,23820.38,15.7
656,2,bus,0,3.49,82.9,2.7,3.2,23820.38,15.7
656,2,metro,1,5.75,36.3,3.9,3.3,23820.38,15.7
656,2,bike,0,1.13,63.8,3.3,1.1,23820.38,15.7
656,3,car,0,24.04,50.0,3.6,4.3,23820.38,15.7
656,3,bus,0,3.8,60.0,2.2,3.0,23820.38,15.7
656,3,metro,1,5.47,41.3,4.2,3.6,23820.38,15.7
656,3,bike,0,0.81,60.7,3.9,2.2,23820.38,15.7
656,4,car,0,25.46,55.1,4.0,4.1,23820.38,15.7
656,4,bus,0,5.19,57.8,2.2,3.3,23820.38,15.7
656,4,metro,0,6.47,31.6,4.1,3.0,23820.38,15.7
656,4,bike,1,0.76,51.8,3.5,1.0,23820.38,15.7
656,5,car,0,24.22,49.7,3.1,4.5,23820.38,15.7
656,5,bus,0,4.89,81.3,3.7,2.5,23820.38,15.7
656,5,metro,0,6.32,35.4,3.8,3.4,23820.38,15.7
656,5,bike,1,0.76,77.2,2.9,2.8,23820.38,15.7
657,1,car,0,18.16,19.7,2.8,4.7,72247.27,6.7
657,1,bus,0,4.38,36.0,3.4,1.5,72247.27,6.7
657,1,metro,0,5.16,24.7,4.0,3.7,72247.27,6.7
657,1,bike,1,0.5,18.7,2.9,2.5,72247.27,6.7
657,2,car,0,9.82,14.3,4.6,4.5,72247.27,6.7
657,2,bus,0,4.3,27.9,1.9,2.4,72247.27,6.7
657,2,metro,1,4.15,17.1,3.2,3.2,72247.27,6.7
657,2,bike,0,0.53,30.9,2.3,3.4,72247.27,6.7
657,3,car,1,11.34,21.2,3.7,4.1,72247.27,6.7
657,3,bus,0,4.99,30.7,2.8,1.6,72247.27,6.7
657,3,metro,0,5.19,17.9,3.6,3.2,72247.27,6.7
657,3,bike,0,0.5,31.2,1.6,2.7,72247.27,6.7
657,4,car,0,13.51,18.0,3.8,3.7,72247.27,6.7
657,4,bus,0,3.95,34.8,1.7,3.8,72247.27,6.7
657,4,metro,1,5.18,14.6,5.0,2.6,72247.27,6.7
657,4,bike,0,0.5,21.1,2.9,1.5,72247.27,6.7
657,5,car,0,11.36,22.6,3.6,3.9,72247.27,6.7
657,5,bus,0,4.56,29.3,1.0,3.0,72247.27,6.7
657,5,metro,1,5.76,19.1,3.6,3.5,72247.27,6.7
657,5,bike,0,0.5,20.1,1.2,1.0,72247.27,6.7
658,1,car,0,14.22,24.8,2.4,4.0,60069.88,11.3
658,1,bus,0,4.41,34.6,2.5,1.8,60069.88,11.3
658,1,metro,1,4.56,30.5,4.1,3.1,60069.88,11.3
658,1,bike,0,0.63,37.5,1.8,2.1,60069.88,11.3
658,2,car,0,15.56,24.6,3.6,3.3,60069.88,11.3
658,2,bus,0,4.35,59.2,2.9,2.7,60069.88,11.3
658,2,metro,1,6.47,26.5,3.2,4.2,60069.88,11.3
658,2,bike,0,0.5,48.0,4.1,1.0,60069.88,11.3
658,3,car,0,16.73,30.5,5.0,3.8,60069.88,11.3
658,3,bus,0,4.85,47.4,3.6,2.5,60069.88,11.3
658,3,metro,0,5.6,29.7,4.2,3.2,60069.88,11.3
658,3,bike,1,0.67,53.9,2.8,3.5,60069.88,11.3
658,4,car,1,22.12,29.8,4.7,4.1,60069.88,11.3
658,4,bus,0,4.75,50.0,4.6,2.8,60069.88,11.3
658,4,metro,0,5.11,26.0,3.9,3.2,60069.88,11.3
658,4,bike,0,0.5,43.3,3.5,1.6,60069.88,11.3
658,5,car,0,19.1,30.2,4.5,4.2,60069.88,11.3
658,5,bus,0,4.31,47.1,2.8,3.2,60069.88,11.3
658,5,metro,0,5.32,30.1,3.5,3.3,60069.88,11.3
658,5,bike,1,0.69,35.3,3.4,2.0,60069.88,11.3
659,1,car,0,38.55,69.9,3.9,5.0,47641.69,25.4
659,1,bus,0,3.88,87.2,2.7,2.6,47641.69,25.4
659,1,metro,1,6.21,55.6,3.9,2.6,47641.69,25.4
659,1,bike,0,1.8,120.6,3.8,2.1,47641.69,25.4
659,2,car,0,31.09,61.1,3.1,3.5,47641.69,25.4
659,2,bus,0,4.17,96.0,4.0,2.8,47641.69,25.4
659,2,metro,1,6.39,53.9,2.9,3.9,47641.69,25.4
659,2,bike,0,0.79,94.2,2.9,2.3,47641.69,25.4
659,3,car,1,40.07,80.5,3.6,4.0,47641.69,25.4
659,3,bus,0,3.32,102.3,3.5,2.6,47641.69,25.4
659,3,metro,0,6.14,43.1,4.5,2.4,47641.69,25.4
659,3,bike,0,0.88,92.6,3.9,1.2,47641.69,25.4
659,4,car,0,40.81,67.7,3.8,4.3,47641.69,25.4
659,4,bus,0,4.77,88.2,3.7,2.8,47641.69,25.4
659,4,metro,1,6.49,41.2,4.5,3.7,47641.69,25.4
659,4,bike,0,1.04,102.2,2.5,2.6,47641.69,25.4
659,5,car,0,29.56,51.0,3.1,4.8,47641.69,25.4
659,5,bus,1,4.26,104.0,3.4,2.5,47641.69,25.4
659,5,metro,0,5.4,62.6,3.0,3.6,47641.69,25.4
659,5,bike,0,1.96,116.1,1.3,4.0,47641.69,25.4
660,1,car,1,29.62,79.2,3.1,4.4,43357.91,26.9
660,1,bus,0,4.46,118.6,2.1,1.9,43357.91,26.9
660,1,metro,0,5.67,75.5,4.3,2.4,43357.91,26.9
660,1,bike,0,1.07,110.5,3.4,1.2,43357.91,26.9
660,2,car,0,28.17,45.6,3.0,4.2,43357.91,26.9
660,2,bus,0,5.43,72.8,3.2,1.5,43357.91,26.9
660,2,metro,0,5.85,50.1,3.9,4.6,43357.91,26.9
660,2,bike,1,1.17,108.9,3.3,1.4,43357.91,26.9
660,3,car,0,40.05,73.6,2.7,3.7,43357.91,26.9
660,3,bus,0,4.92,119.2,3.3,4.1,43357.91,26.9
660,3,metro,1,6.31,60.3,3.7,2.6,43357.91,26.9
660,3,bike,0,1.67,106.5,3.3,1.9,43357.91,26.9
660,4,car,0,36.93,58.6,3.0,5.0,43357.91,26.9
660,4,bus,0,4.25,124.7,3.7,2.3,43357.91,26.9
660,4,metro,1,6.58,66.7,4.2,4.0,43357.91,26.9
660,4,bike,0,0.95,95.8,2.8,1.8,43357.91,26.9
660,5,car,0,31.8,48.9,3.5,4.1,43357.91,26.9
660,5,bus,0,4.91,85.0,2.6,2.4,43357.91,26.9
660,5,metro,1,6.49,38.4,4.1,3.5,43357.91,26.9
660,5,bike,0,1.86,93.9,2.4,3.2,43357.91,26.9
661,1,car,1,33.49,46.2,3.0,4.7,18877.26,20.6
661,1,bus,0,3.77,77.5,2.9,1.5,18877.26,20.6
661,1,metro,0,5.73,35.4,3.7,3.5,18877.26,20.6
661,1,bike,0,1.4,70.2,4.2,2.0,18877.26,20.6
661,2,car,0,32.97,64.8,3.8,4.8,18877.26,20.6
661,2,bus,1,4.74,94.5,1.4,2.3,18877.26,20.6
661,2,metro,0,6.01,48.6,4.3,1.6,18877.26,20.6
661,2,bike,0,0.58,92.0,3.0,2.4,18877.26,20.6
661,3,car,0,22.08,55.3,3.6,4.0,18877.26,20.6
661,3,bus,0,5.73,105.7,3.2,2.9,18877.26,20.6
661,3,metro,1,6.74,46.4,4.0,3.6,18877.26,20.6
661,3,bike,0,0.98,97.0,2.9,2.8,18877.26,20.6
661,4,car,0,27.56,50.3,4.2,4.3,18877.26,20.6
661,4,bus,1,4.72,73.0,2.4,2.1,18877.26,20.6
661,4,metro,0,5.58,47.9,3.5,3.0,18877.26,20.6
661,4,bike,0,0.62,99.6,2.6,1.1,18877.26,20.6
661,5,car,0,33.24,42.2,3.4,4.4,18877.26,20.6
661,5,bus,0,4.39,77.4,2.1,2.0,18877.26,20.6
661,5,metro,1,6.68,35.4,3.9,2.4,18877.26,20.6
661,5,bike,0,0.74,86.8,2.2,2.4,18877.26,20.6
662,1,car,1,17.75,42.4,3.2,3.8,59778.05,15.3
662,1,bus,0,4.99,65.7,2.6,1.8,59778.05,15.3
662,1,metro,0,5.4,44.7,3.6,4.3,59778.05,15.3
662,1,bike,0,1.08,76.2,2.8,3.1,59778.05,15.3
662,2,car,1,20.81,44.1,4.4,3.1,59778.05,15.3
662,2,bus,0,4.37,65.1,2.6,4.1,59778.05,15.3
662,2,metro,0,4.63,41.7,4.1,3.5,59778.05,15.3
662,2,bike,0,0.5,52.1,2.0,1.2,59778.05,15.3
662,3,car,0,16.02,35.0,2.9,3.9,59778.05,15.3
662,3,bus,0,3.87,66.3,1.3,4.3,59778.05,15.3
662,3,metro,0,5.71,40.1,3.8,3.0,59778.05,15.3
662,3,bike,1,0.67,74.7,4.9,1.0,59778.05,15.3
662,4,car,1,25.0,29.2,4.5,4.2,59778.05,15.3
662,4,bus,0,4.32,74.1,1.7,1.4,59778.05,15.3
662,4,metro,0,4.91,25.7,2.9,3.5,59778.05,15.3
662,4,bike,0,0.68,48.1,1.8,2.3,59778.05,15.3
662,5,car,0,18.64,46.3,3.4,3.4,59778.05,15.3
662,5,bus,0,4.57,59.3,4.6,1.9,59778.05,15.3
662,5,metro,1,4.97,34.3,3.4,3.7,59778.05,15.3
662,5,bike,0,0.65,73.0,3.9,1.0,59778.05,15.3
663,1,car,0,14.44,27.3,3.4,4.8,27374.97,10.0
663,1,bus,0,4.15,41.7,3.4,2.4,27374.97,10.0
663,1,metro,1,4.6,21.8,4.5,4.1,27374.97,10.0
663,1,bike,0,0.79,39.7,4.2,2.6,27374.97,10.0
663,2,car,0,19.2,17.8,3.2,3.8,27374.97,10.0
663,2,bus,0,4.55,58.3,2.6,3.2,27374.97,10.0
663,2,metro,1,4.91,25.2,5.0,2.1,27374.97,10.0
663,2,bike,0,0.5,29.6,2.6,2.1,27374.97,10.0
663,3,car,0,16.27,19.0,4.2,4.7,27374.97,10.0
663,3,bus,0,3.93,44.5,3.4,3.4,27374.97,10.0
663,3,metro,1,5.01,31.1,3.4,3.5,27374.97,10.0
663,3,bike,0,0.72,42.3,3.7,1.4,27374.97,10.0
663,4,car,0,18.58,22.3,4.4,4.8,27374.97,10.0
663,4,bus,0,4.66,50.8,2.7,2.2,27374.97,10.0
663,4,metro,0,4.32,21.3,3.4,2.8,27374.97,10.0
663,4,bike,1,0.71,33.1,2.4,1.3,27374.97,10.0
663,5,car,1,16.18,27.1,2.7,4.3,27374.97,10.0
663,5,bus,0,3.73,55.3,3.6,2.0,27374.97,10.0
663,5,metro,0,5.76,28.3,4.1,5.0,27374.97,10.0
663,5,bike,0,0.54,48.6,2.9,1.9,27374.97,10.0
664,1,car,0,48.25,58.4,4.8,3.6,50913.82,31.9
664,1,bus,0,4.28,123.5,4.3,2.6,50913.82,31.9
664,1,metro,1,5.59,80.2,3.6,3.2,50913.82,31.9
664,1,bike,0,1.95,157.4,3.9,1.3,50913.82,31.9
664,2,car,1,34.43,62.8,4.3,4.2,50913.82,31.9
664,2,bus,0,4.38,114.9,2.8,3.5,50913.82,31.9
664,2,metro,0,5.6,84.9,4.2,2.9,50913.82,31.9
664,2,bike,0,1.13,107.7,3.9,3.4,50913.82,31.9
664,3,car,1,50.92,63.3,4.1,3.2,50913.82,31.9
664,3,bus,0,4.78,113.8,1.6,3.4,50913.82,31.9
664,3,metro,0,6.68,87.5,5.0,3.9,50913.82,31.9
664,3,bike,0,1.32,102.6,3.5,1.8,50913.82,31.9
664,4,car,0,40.5,57.2,4.6,4.4,50913.82,31.9
664,4,bus,0,5.08,147.6,3.8,2.4,50913.82,31.9
664,4,metro,1,7.08,74.4,3.7,2.7,50913.82,31.9
664,4,bike,0,1.89,156.7,1.9,1.4,50913.82,31.9
664,5,car,0,32.39,93.3,2.6,3.9,50913.82,31.9
664,5,bus,0,4.66,93.0,3.8,1.5,50913.82,31.9
664,5,metro,1,6.34,79.7,4.7,4.7,50913.82,31.9
664,5,bike,0,0.77,112.9,3.5,1.7,50913.82,31.9
665,1,car,1,6.31,11.4,3.0,4.8,34487.36,4.3
665,1,bus,0,5.12,23.9,3.5,2.2,34487.36,4.3
665,1,metro,0,4.97,12.0,3.6,3.1,34487.36,4.3
665,1,bike,0,0.5,10.0,2.1,1.0,34487.36,4.3
665,2,car,1,9.97,17.9,3.7,4.4,34487.36,4.3
665,2,bus,0,4.3,23.4,1.8,1.6,34487.36,4.3
665,2,metro,0,4.44,13.2,3.8,3.8,34487.36,4.3
665,2,bike,0,0.5,21.9,2.4,2.0,34487.36,4.3
665,3,car,0,9.23,11.6,3.4,4.0,34487.36,4.3
665,3,bus,1,4.3,19.9,3.6,2.8,34487.36,4.3
665,3,metro,0,5.08,17.7,4.1,3.1,34487.36,4.3
665,3,bike,0,0.5,10.2,3.6,2.3,34487.36,4.3
665,4,car,0,5.98,10.9,2.5,4.3,34487.36,4.3
665,4,bus,0,3.8,28.3,2.4,2.0,34487.36,4.3
665,4,metro,1,5.42,24.1,4.5,3.2,34487.36,4.3
665,4,bike,0,0.5,13.4,2.7,3.0,34487.36,4.3
665,5,car,1,9.09,7.7,3.6,3.7,34487.36,4.3
665,5,bus,0,3.72,25.1,3.4,3.3,34487.36,4.3
665,5,metro,0,4.88,16.4,3.6,3.1,34487.36,4.3
665,5,bike,0,0.5,13.5,2.5,2.2,34487.36,4.3
666,1,car,0,31.88,53.3,4.0,4.4,40025.56,25.7
666,1,bus,0,4.38,103.2,2.5,2.6,40025.56,25.7
666,1,metro,0,6.65,58.4,3.9,3.7,40025.56,25.7
666,1,bike,1,1.8,91.6,2.2,3.0,40025.56,25.7
666,2,car,1,44.7,50.9,3.4,4.7,40025.56,25.7
666,2,bus,0,3.62,93.7,1.7,2.3,40025.56,25.7
666,2,metro,0,6.56,56.4,3.2,4.4,40025.56,25.7
666,2,bike,0,1.31,108.2,4.2,2.3,40025.56,25.7
666,3,car,0,27.55,62.0,4.2,4.9,40025.56,25.7
666,3,bus,0,4.04,86.4,3.1,2.4,40025.56,25.7
666,3,metro,1,6.31,48.0,4.0,4.9,40025.56,25.7
666,3,bike,0,1.4,107.6,4.8,1.9,40025.56,25.7
666,4,car,0,34.49,50.5,3.4,4.5,40025.56,25.7
666,4,bus,0,4.57,127.6,3.0,2.7,40025.56,25.7
666,4,metro,1,5.44,46.9,3.8,4.3,40025.56,25.7
666,4,bike,0,1.05,82.3,2.4,1.0,40025.56,25.7
666,5,car,0,43.13,81.7,5.0,3.7,40025.56,25.7
666,5,bus,1,4.07,75.1,2.8,2.7,40025.56,25.7
666,5,metro,0,5.82,62.8,4.3,3.4,40025.56,25.7
666,5,bike,0,0.9,76.8,3.4,3.4,40025.56,25.7
667,1,car,0,26.64,55.1,2.9,3.8,63581.58,24.7
667,1,bus,0,4.78,109.6,1.7,2.3,63581.58,24.7
667,1,metro,1,5.99,41.2,4.3,3.7,63581.58,24.7
667,1,bike,0,1.61,101.3,2.6,2.3,63581.58,24.7
667,2,car,0,41.53,71.9,3.4,4.7,63581.58,24.7
667,2,bus,0,4.68,123.1,2.1,2.9,63581.58,24.7
667,2,metro,1,5.6,54.1,3.7,2.2,63581.58,24.7
667,2,bike,0,0.67,103.8,2.1,2.1,63581.58,24.7
667,3,car,0,31.24,70.7,1.9,4.7,63581.58,24.7
667,3,bus,0,4.09,80.5,2.9,2.8,63581.58,24.7
667,3,metro,1,5.95,62.0,4.8,3.5,63581.58,24.7
667,3,bike,0,0.59,88.4,3.8,1.2,63581.58,24.7
667,4,car,1,35.56,51.9,3.6,3.8,63581.58,24.7
667,4,bus,0,4.97,94.4,2.0,2.5,63581.58,24.7
667,4,metro,0,5.82,48.1,4.8,3.8,63581.58,24.7
667,4,bike,0,1.16,90.0,3.6,1.4,63581.58,24.7
667,5,car,0,31.01,61.7,2.1,4.2,63581.58,24.7
667,5,bus,0,3.94,87.4,3.6,2.5,63581.58,24.7
667,5,metro,0,5.98,56.1,4.7,3.5,63581.58,24.7
667,5,bike,1,0.65,105.8,3.1,2.6,63581.58,24.7
668,1,car,1,46.94,70.0,3.6,4.5,67439.9,28.1
668,1,bus,0,4.14,108.7,2.5,2.2,67439.9,28.1
668,1,metro,0,5.28,47.0,5.0,3.2,67439.9,28.1
668,1,bike,0,1.67,119.9,3.4,2.8,67439.9,28.1
668,2,car,0,45.53,62.1,2.7,4.5,67439.9,28.1
668,2,bus,0,4.76,99.2,2.6,3.2,67439.9,28.1
668,2,metro,0,5.75,65.4,4.8,3.5,67439.9,28.1
668,2,bike,1,1.22,97.2,3.4,1.7,67439.9,28.1
668,3,car,0,43.81,55.1,3.8,3.8,67439.9,28.1
668,3,bus,0,3.39,89.5,3.4,1.3,67439.9,28.1
668,3,metro,1,6.38,59.0,4.6,3.4,67439.9,28.1
668,3,bike,0,2.24,97.6,2.6,1.4,67439.9,28.1
668,4,car,1,36.12,61.0,3.4,4.8,67439.9,28.1
668,4,bus,0,4.47,87.5,2.5,3.5,67439.9,28.1
668,4,metro,0,5.99,59.7,3.9,3.6,67439.9,28.1
668,4,bike,0,1.74,127.0,2.6,3.4,67439.9,28.1
668,5,car,0,44.4,71.2,4.0,4.2,67439.9,28.1
668,5,bus,0,5.47,86.2,1.8,3.2,67439.9,28.1
668,5,metro,1,5.68,52.8,3.0,3.2,67439.9,28.1
668,5,bike,0,1.22,123.4,3.0,2.9,67439.9,28.1
669,1,car,1,35.29,53.0,3.3,4.1,24775.37,30.4
669,1,bus,0,4.83,119.0,1.0,2.5,24775.37,30.4
669,1,metro,0,5.3,49.2,3.9,3.5,24775.37,30.4
669,1,bike,0,0.74,107.0,1.9,2.0,24775.37,30.4
669,2,car,1,38.57,71.4,3.3,4.0,24775.37,30.4
669,2,bus,0,4.57,100.3,3.3,1.6,24775.37,30.4
669,2,metro,0,6.14,72.4,4.1,3.4,24775.37,30.4
669,2,bike,0,2.08,99.2,2.8,2.3,24775.37,30.4
669,3,car,0,43.72,57.3,2.3,4.3,24775.37,30.4
669,3,bus,0,3.27,141.9,3.0,2.8,24775.37,30.4
669,3,metro,0,6.41,63.9,4.8,2.8,24775.37,30.4
669,3,bike,1,2.28,105.5,3.4,1.4,24775.37,30.4
669,4,car,0,36.23,68.7,3.8,4.2,24775.37,30.4
669,4,bus,0,4.8,100.6,3.2,3.1,24775.37,30.4
669,4,metro,1,5.58,72.0,2.8,3.0,24775.37,30.4
669,4,bike,0,1.02,123.7,1.1,2.3,24775.37,30.4
669,5,car,1,32.76,80.1,4.0,3.4,24775.37,30.4
669,5,bus,0,4.51,102.5,2.6,2.7,24775.37,30.4
669,5,metro,0,5.86,60.8,3.6,3.4,24775.37,30.4
669,5,bike,0,0.74,114.8,2.2,1.4,24775.37,30.4
670,1,car,0,36.37,64.8,2.1,3.6,17336.68,21.6
670,1,bus,0,5.38,98.3,2.6,3.3,17336.68,21.6
670,1,metro,1,6.19,43.7,3.6,2.7,17336.68,21.6
670,1,bike,0,1.05,102.3,2.7,1.1,17336.68,21.6
670,2,car,0,37.55,69.0,4.0,4.0,17336.68,21.6
670,2,bus,0,4.23,66.9,2.6,2.1,17336.68,21.6
670,2,metro,1,5.69,50.2,3.0,2.9,17336.68,21.6
670,2,bike,0,1.71,92.0,2.3,1.5,17336.68,21.6
670,3,car,0,33.3,52.8,4.5,4.5,17336.68,21.6
670,3,bus,1,3.79,69.4,3.3,2.9,17336.68,21.6
670,3,metro,0,5.68,53.2,3.3,2.9,17336.68,21.6
670,3,bike,0,1.7,99.9,1.8,2.2,17336.68,21.6
670,4,car,0,25.46,44.1,3.8,4.6,17336.68,21.6
670,4,bus,0,3.86,81.4,2.3,3.7,17336.68,21.6
670,4,metro,1,5.43,39.5,4.5,2.4,17336.68,21.6
670,4,bike,0,0.88,68.6,3.4,1.7,17336.68,21.6
670,5,car,1,33.42,65.9,1.9,3.3,17336.68,21.6
