pair_id,year,log_exports,log_gdp_i,log_gdp_j,log_distance,tariff,border,language
PAIR_0220,2018,9.3756,9.3938,10.3237,6.2435,0.1046,1,0
PAIR_0220,2019,10.5137,10.8671,9.7834,6.2435,0.0,1,0
PAIR_0221,2005,9.6494,12.7909,9.8042,7.7764,0.0814,0,1
PAIR_0221,2006,11.0505,12.8345,10.8514,7.7764,0.0564,0,1
PAIR_0221,2007,6.9593,8.8596,10.1047,7.7764,0.0566,0,1
PAIR_0221,2008,9.5605,11.1063,11.3465,7.7764,0.0,0,1
PAIR_0221,2009,10.3095,11.6168,11.8917,7.7764,0.1043,0,1
PAIR_0221,2010,10.3322,11.6332,10.504,7.7764,0.042,0,1
PAIR_0221,2011,11.4496,12.954,11.9149,7.7764,0.0128,0,1
PAIR_0221,2012,12.2676,13.0133,12.1449,7.7764,0.0,0,1
PAIR_0221,2013,10.0706,9.693,13.3403,7.7764,0.0,0,1
PAIR_0221,2014,10.6989,12.758,10.6719,7.7764,0.0286,0,1
PAIR_0221,2015,10.6005,10.9472,13.7012,7.7764,0.0581,0,1
PAIR_0221,2016,11.1707,13.6217,10.8502,7.7764,0.0866,0,1
PAIR_0221,2017,9.267,10.6052,11.2687,7.7764,0.0525,0,1
PAIR_0221,2018,11.9993,12.0188,12.419,7.7764,0.0079,0,1
PAIR_0221,2019,9.9051,11.3402,10.5476,7.7764,0.0205,0,1
PAIR_0222,2005,11.8779,12.2618,11.5161,6.6757,0.0405,0,0
PAIR_0222,2006,10.8468,11.5668,10.8413,6.6757,0.0263,0,0
PAIR_0222,2007,10.4725,10.8325,11.0901,6.6757,0.0626,0,0
PAIR_0222,2008,12.6688,12.4527,12.8391,6.6757,0.0653,0,0
PAIR_0222,2009,13.208,12.1719,14.3188,6.6757,0.0361,0,0
PAIR_0222,2010,9.7519,7.8104,14.5034,6.6757,0.0994,0,0
PAIR_0222,2011,13.9411,13.5489,13.1688,6.6757,0.0572,0,0
PAIR_0222,2012,10.4776,10.523,11.834,6.6757,0.0464,0,0
PAIR_0222,2013,12.7704,11.5779,13.6106,6.6757,0.0645,0,0
PAIR_0222,2014,12.2336,13.0786,12.024,6.6757,0.067,0,0
PAIR_0222,2015,12.2439,11.8043,12.7621,6.6757,0.0463,0,0
PAIR_0222,2016,14.143,13.1106,13.8816,6.6757,0.0,0,0
PAIR_0222,2017,11.3275,10.6565,13.3451,6.6757,0.0477,0,0
PAIR_0222,2018,9.6373,11.75,9.5083,6.6757,0.0525,0,0
PAIR_0222,2019,9.8052,10.0847,11.2616,6.6757,0.0395,0,0
PAIR_0223,2005,8.1301,7.8882,11.3334,7.6059,0.0,1,1
PAIR_0223,2006,12.7354,13.5944,11.836,7.6059,0.0501,1,1
PAIR_0223,2007,10.3603,11.4036,10.7305,7.6059,0.0686,1,1
PAIR_0223,2008,11.4216,12.1292,11.3863,7.6059,0.0463,1,1
PAIR_0223,2009,11.2153,11.0048,11.5497,7.6059,0.024,1,1
PAIR_0223,2010,9.8338,8.9918,12.855,7.6059,0.0897,1,1
PAIR_0223,2011,10.2594,11.2855,10.2598,7.6059,0.0711,1,1
PAIR_0223,2012,8.7954,10.0204,9.544,7.6059,0.0278,1,1
PAIR_0223,2013,12.051,12.5581,11.6271,7.6059,0.044,1,1
PAIR_0223,2014,11.2443,10.8564,11.8592,7.6059,0.0067,1,1
PAIR_0223,2015,10.2855,10.9632,11.0197,7.6059,0.0,1,1
PAIR_0223,2016,9.4846,11.8359,9.3016,7.6059,0.0618,1,1
PAIR_0223,2017,12.2428,11.864,13.0797,7.6059,0.0,1,1
PAIR_0223,2018,12.5531,12.1278,12.6427,7.6059,0.0,1,1
PAIR_0223,2019,11.0258,10.6499,11.9164,7.6059,0.0203,1,1
PAIR_0224,2005,7.7032,11.8739,8.5326,8.3286,0.0554,0,0
PAIR_0224,2006,10.8122,11.3382,14.0172,8.3286,0.0034,0,0
PAIR_0224,2007,8.2905,10.5872,11.5539,8.3286,0.0266,0,0
PAIR_0224,2008,9.7953,11.0263,13.0822,8.3286,0.0666,0,0
PAIR_0224,2009,8.3837,11.02,10.4135,8.3286,0.0042,0,0
PAIR_0224,2010,8.6407,9.6783,12.5943,8.3286,0.0946,0,0
PAIR_0224,2011,11.0241,12.5541,12.5114,8.3286,0.0233,0,0
PAIR_0224,2012,9.0217,12.1085,10.7012,8.3286,0.0,0,0
PAIR_0224,2013,9.6053,10.2469,12.4115,8.3286,0.0,0,0
PAIR_0224,2014,12.0813,14.1238,13.2583,8.3286,0.0167,0,0
PAIR_0224,2015,9.9949,12.9483,10.5782,8.3286,0.0536,0,0
PAIR_0224,2016,7.3911,11.0599,9.8898,8.3286,0.0336,0,0
PAIR_0224,2017,10.1361,12.1617,12.4452,8.3286,0.0062,0,0
PAIR_0224,2018,11.4827,14.2024,10.9578,8.3286,0.0178,0,0
PAIR_0224,2019,7.9625,10.9275,10.6377,8.3286,0.0823,0,0
PAIR_0225,2005,10.3096,12.6696,8.8217,8.1713,0.044,0,1
PAIR_0225,2006,12.8498,13.6062,12.0675,8.1713,0.0351,0,1
PAIR_0225,2007,8.1079,11.8153,8.0892,8.1713,0.0217,0,1
PAIR_0225,2008,6.2763,8.4435,8.8879,8.1713,0.0498,0,1
PAIR_0225,2009,10.6238,11.4739,11.7214,8.1713,0.0,0,1
PAIR_0225,2010,8.685,9.9328,11.533,8.1713,0.0747,0,1
PAIR_0225,2011,13.4071,13.396,12.9745,8.1713,0.0038,0,1
PAIR_0225,2012,11.35,11.7501,11.5356,8.1713,0.0282,0,1
PAIR_0225,2013,10.2522,10.1,12.6465,8.1713,0.0312,0,1
PAIR_0225,2014,7.2428,10.7621,7.5658,8.1713,0.0677,0,1
PAIR_0225,2015,8.8384,10.6376,10.0174,8.1713,0.0655,0,1
PAIR_0225,2016,8.6971,11.8503,8.5497,8.1713,0.0905,0,1
PAIR_0225,2017,9.5091,8.8881,12.3992,8.1713,0.0128,0,1
PAIR_0225,2018,11.7976,13.8176,10.2775,8.1713,0.009,0,1
PAIR_0225,2019,10.4025,9.9574,12.3121,8.1713,0.0,0,1
PAIR_0226,2005,9.5655,10.7012,9.5546,6.8418,0.03,0,0
PAIR_0226,2006,9.7037,10.8462,10.4863,6.8418,0.0552,0,0
PAIR_0226,2007,10.5756,11.6791,10.6869,6.8418,0.0517,0,0
PAIR_0226,2008,11.0264,9.8831,13.1411,6.8418,0.0985,0,0
PAIR_0226,2009,8.6929,9.3273,11.2376,6.8418,0.0493,0,0
PAIR_0226,2010,9.3343,10.7957,9.493,6.8418,0.0091,0,0
PAIR_0226,2011,10.0091,11.5458,9.9775,6.8418,0.036,0,0
PAIR_0226,2012,10.7386,12.9643,8.5293,6.8418,0.0138,0,0
PAIR_0226,2013,9.2707,9.9139,10.0383,6.8418,0.0185,0,0
PAIR_0226,2014,10.6917,12.2833,10.0864,6.8418,0.0295,0,0
PAIR_0226,2015,11.8465,12.3747,11.6372,6.8418,0.0359,0,0
PAIR_0226,2016,13.3908,13.7037,11.6558,6.8418,0.0092,0,0
PAIR_0226,2017,11.4946,12.6259,10.3755,6.8418,0.0,0,0
PAIR_0226,2018,10.7257,11.1062,11.8237,6.8418,0.0595,0,0
PAIR_0226,2019,9.0047,10.0929,9.6858,6.8418,0.0881,0,0
PAIR_0227,2005,9.5992,10.3285,11.9505,7.3332,0.0739,0,0
PAIR_0227,2006,8.3079,8.7135,11.8467,7.3332,0.0606,0,0
PAIR_0227,2007,11.7898,11.2935,14.6434,7.3332,0.0559,0,0
PAIR_0227,2008,9.4987,11.4175,11.1699,7.3332,0.0,0,0
PAIR_0227,2009,11.2788,13.6658,10.94,7.3332,0.1016,0,0
PAIR_0227,2010,12.486,13.0859,13.2841,7.3332,0.0577,0,0
PAIR_0227,2011,11.5798,13.7393,10.3437,7.3332,0.0491,0,0
PAIR_0227,2012,11.537,12.9737,11.2431,7.3332,0.0201,0,0
PAIR_0227,2013,11.7557,14.1557,10.4516,7.3332,0.0448,0,0
PAIR_0227,2014,10.4029,11.7224,11.9471,7.3332,0.0596,0,0
PAIR_0227,2015,11.1691,12.3764,11.3359,7.3332,0.034,0,0
PAIR_0227,2016,11.7974,13.4335,11.034,7.3332,0.0331,0,0
PAIR_0227,2017,9.2401,10.7329,11.1695,7.3332,0.0661,0,0
PAIR_0227,2018,9.9969,9.8826,12.7108,7.3332,0.0308,0,0
PAIR_0227,2019,12.3295,12.5861,12.8857,7.3332,0.0064,0,0
PAIR_0228,2005,11.9604,11.1003,12.0912,7.0675,0.0515,0,0
PAIR_0228,2006,11.3829,11.4985,10.8219,7.0675,0.1082,0,0
PAIR_0228,2007,10.7829,12.0046,9.549,7.0675,0.0365,0,0
PAIR_0228,2008,11.5725,11.5137,11.0777,7.0675,0.0255,0,0
PAIR_0228,2009,11.4393,9.9556,12.4728,7.0675,0.0662,0,0
PAIR_0228,2010,14.4234,12.8837,12.7784,7.0675,0.0015,0,0
PAIR_0228,2011,10.7947,12.9236,8.7561,7.0675,0.0152,0,0
PAIR_0228,2012,12.5937,12.291,10.839,7.0675,0.0367,0,0
PAIR_0228,2013,13.3968,13.8264,10.2233,7.0675,0.0477,0,0
PAIR_0228,2014,11.8292,10.3078,13.1319,7.0675,0.027,0,0
PAIR_0228,2015,13.4863,13.9712,11.0573,7.0675,0.0255,0,0
PAIR_0228,2016,14.6267,13.3002,13.1951,7.0675,0.0057,0,0
PAIR_0228,2017,14.2026,12.2932,13.2031,7.0675,0.0078,0,0
PAIR_0228,2018,12.4166,12.9817,10.3355,7.0675,0.0385,0,0
PAIR_0228,2019,11.4901,10.7164,12.4198,7.0675,0.0221,0,0
PAIR_0229,2005,10.1233,10.9658,11.6847,8.0294,0.0079,0,0
PAIR_0229,2006,14.1631,16.5356,11.8051,8.0294,0.0,0,0
PAIR_0229,2007,10.9551,13.8787,9.5674,8.0294,0.0584,0,0
PAIR_0229,2008,9.1928,12.317,8.8322,8.0294,0.028,0,0
PAIR_0229,2009,9.7515,10.1517,12.1906,8.0294,0.0135,0,0
PAIR_0229,2010,10.541,11.811,12.1428,8.0294,0.0189,0,0
PAIR_0229,2011,6.9487,8.181,10.5706,8.0294,0.0251,0,0
PAIR_0229,2012,9.7127,8.8572,14.1073,8.0294,0.0142,0,0
PAIR_0229,2013,10.3396,12.434,11.1451,8.0294,0.0508,0,0
PAIR_0229,2014,9.285,10.6215,11.1866,8.0294,0.0138,0,0
PAIR_0229,2015,9.3751,13.4687,8.1753,8.0294,0.0634,0,0
PAIR_0229,2016,12.094,13.8819,12.1885,8.0294,0.0463,0,0
PAIR_0229,2017,11.3693,13.623,10.0238,8.0294,0.0203,0,0
PAIR_0229,2018,10.8426,12.7347,10.866,8.0294,0.0187,0,0
PAIR_0229,2019,10.6371,13.4622,10.1268,8.0294,0.0459,0,0
PAIR_0230,2005,9.8999,11.0868,10.9994,6.9652,0.0587,0,0
PAIR_0230,2006,11.5574,13.8492,10.4709,6.9652,0.0429,0,0
PAIR_0230,2007,9.09,11.1406,10.6093,6.9652,0.0383,0,0
PAIR_0230,2008,8.3047,10.6506,9.7104,6.9652,0.0444,0,0
PAIR_0230,2009,9.8301,10.7618,11.604,6.9652,0.0,0,0
PAIR_0230,2010,12.1147,11.8919,13.0622,6.9652,0.0583,0,0
PAIR_0230,2011,9.7467,9.4699,13.1897,6.9652,0.047,0,0
PAIR_0230,2012,14.0079,11.8021,16.3282,6.9652,0.0404,0,0
PAIR_0230,2013,11.8848,12.9486,11.3316,6.9652,0.0102,0,0
PAIR_0230,2014,8.7212,9.521,11.7448,6.9652,0.0301,0,0
PAIR_0230,2015,9.2601,9.7232,11.5088,6.9652,0.041,0,0
PAIR_0230,2016,8.7357,10.5629,10.5433,6.9652,0.0738,0,0
PAIR_0230,2017,11.3218,11.2392,13.5682,6.9652,0.0,0,0
PAIR_0230,2018,11.7209,13.848,10.8577,6.9652,0.008,0,0
PAIR_0230,2019,10.3199,11.2997,11.0911,6.9652,0.0263,0,0
PAIR_0231,2005,9.0176,11.5228,10.1203,7.0759,0.0,0,0
PAIR_0231,2006,10.4168,10.3006,13.299,7.0759,0.0225,0,0
PAIR_0231,2007,10.7705,11.8296,11.855,7.0759,0.0037,0,0
PAIR_0231,2008,12.5538,13.6483,12.1064,7.0759,0.0632,0,0
PAIR_0231,2009,10.242,10.101,13.2211,7.0759,0.0197,0,0
PAIR_0231,2010,10.758,10.9877,13.5568,7.0759,0.0862,0,0
PAIR_0231,2011,8.1491,12.2737,8.016,7.0759,0.0632,0,0
PAIR_0231,2012,12.0306,12.2938,12.5897,7.0759,0.0,0,0
PAIR_0231,2013,7.6221,10.5684,8.6277,7.0759,0.0404,0,0
PAIR_0231,2014,10.2218,13.1137,9.6893,7.0759,0.0,0,0
PAIR_0231,2015,9.0367,11.2302,10.0962,7.0759,0.0031,0,0
PAIR_0231,2016,7.6448,8.6337,10.5154,7.0759,0.0455,0,0
PAIR_0231,2017,9.0266,9.6196,11.6572,7.0759,0.0748,0,0
PAIR_0231,2018,9.5326,12.3059,9.8548,7.0759,0.0657,0,0
PAIR_0231,2019,10.6754,10.7617,12.6752,7.0759,0.0132,0,0
PAIR_0232,2005,9.8684,11.5449,13.3977,9.9486,0.0883,0,0
PAIR_0232,2006,6.7448,8.5143,12.1176,9.9486,0.0823,0,0
PAIR_0232,2007,9.0605,12.0631,11.1681,9.9486,0.0107,0,0
PAIR_0232,2008,9.4065,11.2671,12.0283,9.9486,0.0264,0,0
PAIR_0232,2009,8.2486,11.9386,11.0103,9.9486,0.0079,0,0
PAIR_0232,2010,8.7436,12.531,10.7266,9.9486,0.0265,0,0
PAIR_0232,2011,6.8595,9.9819,11.1847,9.9486,0.0397,0,0
PAIR_0232,2012,8.0635,12.1379,9.8047,9.9486,0.0228,0,0
PAIR_0232,2013,7.3464,11.6395,9.1981,9.9486,0.0,0,0
PAIR_0232,2014,10.1087,12.7153,12.3361,9.9486,0.0252,0,0
PAIR_0232,2015,9.5227,11.54,12.5778,9.9486,0.026,0,0
PAIR_0232,2016,9.2653,13.6914,10.2694,9.9486,0.0224,0,0
PAIR_0232,2017,7.9703,11.1498,11.5882,9.9486,0.0,0,0
PAIR_0232,2018,7.8904,9.8002,12.4253,9.9486,0.004,0,0
PAIR_0232,2019,10.1549,11.8542,13.1409,9.9486,0.0135,0,0
PAIR_0233,2005,9.5253,10.488,10.9868,7.7971,0.0557,1,0
PAIR_0233,2006,11.4866,10.9901,12.2767,7.7971,0.0165,1,0
PAIR_0233,2007,8.073,9.9258,10.286,7.7971,0.0,1,0
PAIR_0233,2008,10.2227,11.0928,11.2333,7.7971,0.0415,1,0
PAIR_0233,2009,11.4399,12.5281,11.9345,7.7971,0.027,1,0
PAIR_0233,2010,9.6413,11.3932,10.3163,7.7971,0.08,1,0
PAIR_0233,2011,8.9515,10.8979,9.7505,7.7971,0.0517,1,0
PAIR_0233,2012,10.9468,12.0844,10.9605,7.7971,0.0,1,0
PAIR_0233,2013,10.8831,12.37,10.6739,7.7971,0.0592,1,0
PAIR_0233,2014,13.3173,13.6192,12.4949,7.7971,0.0329,1,0
PAIR_0233,2015,12.2088,12.1008,12.737,7.7971,0.0,1,0
PAIR_0233,2016,11.6673,11.6032,12.7992,7.7971,0.0322,1,0
PAIR_0233,2017,9.4072,11.5556,9.5326,7.7971,0.0317,1,0
PAIR_0233,2018,11.3292,11.6272,12.697,7.7971,0.015,1,0
PAIR_0233,2019,11.9609,11.3868,13.1833,7.7971,0.0039,1,0
PAIR_0234,2005,8.0512,12.2461,9.7583,9.5988,0.0906,0,0
PAIR_0234,2006,8.134,12.4405,9.5841,9.5988,0.0255,0,0
PAIR_0234,2007,6.4974,9.9159,10.5996,9.5988,0.0687,0,0
PAIR_0234,2008,7.9239,12.1207,10.3194,9.5988,0.062,0,0
PAIR_0234,2009,11.5681,12.4708,14.8252,9.5988,0.026,0,0
PAIR_0234,2010,10.3912,13.3089,11.6972,9.5988,0.0049,0,0
PAIR_0234,2011,8.7145,11.9448,10.6711,9.5988,0.0179,0,0
PAIR_0234,2012,6.5333,10.1579,9.584,9.5988,0.0127,0,0
PAIR_0234,2013,8.1301,11.2678,10.8135,9.5988,0.0319,0,0
PAIR_0234,2014,11.232,13.9821,12.2064,9.5988,0.0908,0,0
PAIR_0234,2015,9.8429,11.2536,13.0366,9.5988,0.0491,0,0
PAIR_0234,2016,10.0613,12.8254,11.8909,9.5988,0.0136,0,0
PAIR_0234,2017,7.262,9.517,11.4956,9.5988,0.0,0,0
PAIR_0234,2018,10.3126,13.0113,12.2333,9.5988,0.0191,0,0
PAIR_0234,2019,11.6877,13.5815,13.2598,9.5988,0.0,0,0
PAIR_0235,2005,10.212,12.3589,9.0674,6.9705,0.0378,0,0
PAIR_0235,2006,10.6205,11.663,10.6351,6.9705,0.0356,0,0
PAIR_0235,2007,12.3376,13.1459,12.3297,6.9705,0.0667,0,0
PAIR_0235,2008,11.2751,11.1541,12.5341,6.9705,0.055,0,0
PAIR_0235,2009,9.8151,9.7744,11.9299,6.9705,0.0,0,0
PAIR_0235,2010,9.0657,11.2147,9.8065,6.9705,0.0384,0,0
PAIR_0235,2011,8.1182,11.1025,9.2004,6.9705,0.0826,0,0
PAIR_0235,2012,9.7849,12.2837,8.8418,6.9705,0.0342,0,0
PAIR_0235,2013,10.837,11.7217,11.4092,6.9705,0.0028,0,0
PAIR_0235,2014,10.9787,12.4044,10.5683,6.9705,0.0793,0,0
PAIR_0235,2015,12.7072,15.1705,9.9507,6.9705,0.0,0,0
PAIR_0235,2016,10.5873,10.0214,12.3436,6.9705,0.036,0,0
PAIR_0235,2017,10.4462,12.3842,9.4841,6.9705,0.0272,0,0
PAIR_0235,2018,13.0574,13.345,11.7454,6.9705,0.017,0,0
PAIR_0235,2019,12.1295,11.2702,13.1196,6.9705,0.0608,0,0
PAIR_0236,2005,11.1066,10.8075,12.7292,7.7174,0.0367,0,0
PAIR_0236,2006,6.5881,7.5919,10.8123,7.7174,0.031,0,0
PAIR_0236,2007,11.5832,12.6927,10.9616,7.7174,0.0,0,0
PAIR_0236,2008,11.5165,13.1942,11.3583,7.7174,0.0,0,0
PAIR_0236,2009,8.357,9.7432,10.3354,7.7174,0.0933,0,0
PAIR_0236,2010,8.825,9.6911,10.6776,7.7174,0.0721,0,0
PAIR_0236,2011,10.855,11.69,11.3671,7.7174,0.0381,0,0
PAIR_0236,2012,10.599,11.3487,11.7932,7.7174,0.027,0,0
PAIR_0236,2013,11.1979,11.2647,12.1552,7.7174,0.0122,0,0
PAIR_0236,2014,12.4478,12.9245,12.1918,7.7174,0.0152,0,0
PAIR_0236,2015,11.0221,11.9302,11.9989,7.7174,0.0747,0,0
PAIR_0236,2016,10.6061,12.0302,11.1198,7.7174,0.0,0,0
PAIR_0236,2017,10.7335,13.056,9.6338,7.7174,0.035,0,0
PAIR_0236,2018,10.8989,10.4729,13.0141,7.7174,0.0,0,0
PAIR_0236,2019,10.6986,10.1431,12.9273,7.7174,0.0575,0,0
PAIR_0237,2005,8.775,10.5621,10.4475,8.0656,0.0602,0,0
PAIR_0237,2006,8.4945,10.4323,9.5288,8.0656,0.0163,0,0
PAIR_0237,2007,14.1855,12.7743,15.3727,8.0656,0.0786,0,0
PAIR_0237,2008,10.4246,12.9478,9.9593,8.0656,0.0602,0,0
PAIR_0237,2009,14.2142,14.9662,13.4295,8.0656,0.069,0,0
PAIR_0237,2010,14.7316,16.6538,11.3102,8.0656,0.0217,0,0
PAIR_0237,2011,8.0115,9.4154,10.2408,8.0656,0.0149,0,0
PAIR_0237,2012,9.4653,12.0921,10.7248,8.0656,0.0284,0,0
PAIR_0237,2013,10.5673,11.4339,11.8646,8.0656,0.0662,0,0
PAIR_0237,2014,11.183,12.7222,11.3033,8.0656,0.0941,0,0
PAIR_0237,2015,9.9336,11.7948,10.3315,8.0656,0.0581,0,0
PAIR_0237,2016,12.1682,13.4988,11.0411,8.0656,0.0337,0,0
PAIR_0237,2017,14.0822,14.7685,13.4857,8.0656,0.0468,0,0
PAIR_0237,2018,8.184,11.298,8.5966,8.0656,0.0416,0,0
PAIR_0237,2019,11.3349,12.7795,11.4226,8.0656,0.0,0,0
PAIR_0238,2005,9.6918,10.1181,12.1714,7.9721,0.0338,0,0
PAIR_0238,2006,9.6885,11.032,10.658,7.9721,0.0518,0,0
PAIR_0238,2007,11.9145,13.546,10.7035,7.9721,0.0421,0,0
PAIR_0238,2008,10.3805,11.4835,10.7567,7.9721,0.0455,0,0
PAIR_0238,2009,9.5056,12.928,8.4032,7.9721,0.0572,0,0
PAIR_0238,2010,13.0556,13.337,12.9985,7.9721,0.0678,0,0
PAIR_0238,2011,9.9436,9.5306,13.5266,7.9721,0.0731,0,0
PAIR_0238,2012,12.7538,13.7027,12.1723,7.9721,0.04,0,0
PAIR_0238,2013,11.1409,13.1815,10.97,7.9721,0.0201,0,0
PAIR_0238,2014,9.651,10.564,10.1921,7.9721,0.0,0,0
PAIR_0238,2015,9.3245,11.5128,9.5615,7.9721,0.0011,0,0
PAIR_0238,2016,11.2925,10.8256,12.9209,7.9721,0.0199,0,0
PAIR_0238,2017,11.9362,11.3429,13.4843,7.9721,0.0673,0,0
PAIR_0238,2018,10.0812,10.3407,11.5957,7.9721,0.0,0,0
PAIR_0238,2019,9.1615,9.7416,11.4485,7.9721,0.0361,0,0
PAIR_0239,2005,10.4577,10.6498,12.4202,8.4767,0.066,1,0
PAIR_0239,2006,9.6109,10.1781,12.3121,8.4767,0.0661,1,0
PAIR_0239,2007,9.0061,9.5111,11.6069,8.4767,0.0232,1,0
PAIR_0239,2008,10.1132,11.3667,11.5951,8.4767,0.0328,1,0
PAIR_0239,2009,13.0761,14.1553,12.4526,8.4767,0.0004,1,0
PAIR_0239,2010,10.8772,9.4855,14.1319,8.4767,0.0798,1,0
PAIR_0239,2011,6.8559,8.9652,9.9522,8.4767,0.0126,1,0
PAIR_0239,2012,8.4657,10.1613,10.3064,8.4767,0.0276,1,0
PAIR_0239,2013,12.3476,12.5363,13.2245,8.4767,0.044,1,0
PAIR_0239,2014,12.3224,13.6099,12.899,8.4767,0.0415,1,0
PAIR_0239,2015,9.8928,13.9893,9.103,8.4767,0.0073,1,0
PAIR_0239,2016,11.6175,14.5015,10.7768,8.4767,0.0302,1,0
PAIR_0239,2017,12.0685,12.0462,13.411,8.4767,0.0,1,0
PAIR_0239,2018,9.4836,12.2555,10.0012,8.4767,0.0477,1,0
PAIR_0239,2019,10.6631,11.9657,11.558,8.4767,0.0571,1,0
PAIR_0240,2005,8.1646,10.6745,13.5649,9.6518,0.0925,0,1
PAIR_0240,2006,6.5551,10.3549,11.4101,9.6518,0.0608,0,1
PAIR_0240,2007,8.8378,13.109,11.9383,9.6518,0.0786,0,1
PAIR_0240,2008,7.529,10.6711,12.3597,9.6518,0.0456,0,1
PAIR_0240,2009,6.5535,10.8013,11.7101,9.6518,0.0848,0,1
PAIR_0240,2010,7.53,11.372,11.4373,9.6518,0.0074,0,1
PAIR_0240,2011,5.2756,9.1609,10.7437,9.6518,0.0299,0,1
PAIR_0240,2012,9.6386,14.4527,10.4158,9.6518,0.0,0,1
PAIR_0240,2013,1.6414,4.9655,10.7314,9.6518,0.0242,0,1
PAIR_0240,2014,7.3984,11.5377,10.7072,9.6518,0.0,0,1
PAIR_0240,2015,8.3184,12.6852,10.2188,9.6518,0.0138,0,1
PAIR_0240,2016,7.9666,12.3927,11.7203,9.6518,0.0765,0,1
PAIR_0240,2017,5.2179,8.6906,11.9904,9.6518,0.0512,0,1
PAIR_0240,2018,7.3241,9.8106,12.9496,9.6518,0.0,0,1
PAIR_0240,2019,9.5344,12.0948,13.2123,9.6518,0.0128,0,1
PAIR_0241,2005,5.2846,8.3763,9.4252,8.536,0.0577,0,0
PAIR_0241,2006,10.027,11.9293,10.674,8.536,0.0,0,0
PAIR_0241,2007,8.145,8.5604,12.3827,8.536,0.0759,0,0
PAIR_0241,2008,9.9311,13.0236,9.2819,8.536,0.0209,0,0
PAIR_0241,2009,14.0247,13.8086,14.7795,8.536,0.0253,0,0
PAIR_0241,2010,11.0223,12.9259,11.1003,8.536,0.0,0,0
PAIR_0241,2011,10.4423,11.3843,12.2296,8.536,0.0628,0,0
PAIR_0241,2012,10.496,12.2821,12.007,8.536,0.0551,0,0
PAIR_0241,2013,8.8646,11.1545,10.5504,8.536,0.0286,0,0
PAIR_0241,2014,7.1265,9.0147,10.6563,8.536,0.0634,0,0
PAIR_0241,2015,12.9858,11.8816,14.8512,8.536,0.0413,0,0
PAIR_0241,2016,10.2572,12.1385,11.098,8.536,0.0169,0,0
PAIR_0241,2017,11.9572,12.0493,13.612,8.536,0.0994,0,0
PAIR_0241,2018,11.1492,12.0409,12.6145,8.536,0.041,0,0
PAIR_0241,2019,9.0104,11.1734,11.0382,8.536,0.0328,0,0
PAIR_0242,2005,9.8492,12.0182,10.1217,7.5881,0.0403,0,0
PAIR_0242,2006,11.2454,11.9064,12.1789,7.5881,0.0251,0,0
PAIR_0242,2007,11.9535,11.4685,12.6978,7.5881,0.0782,0,0
PAIR_0242,2008,11.8153,13.5245,11.749,7.5881,0.0429,0,0
PAIR_0242,2009,10.4004,10.2133,11.9873,7.5881,0.0511,0,0
PAIR_0242,2010,8.5453,10.5084,10.3525,7.5881,0.0475,0,0
PAIR_0242,2011,10.6076,12.2039,10.9094,7.5881,0.0294,0,0
PAIR_0242,2012,9.4493,10.7896,11.0992,7.5881,0.0519,0,0
PAIR_0242,2013,9.3167,10.7004,10.9371,7.5881,0.0653,0,0
PAIR_0242,2014,11.4496,11.1378,12.9788,7.5881,0.0451,0,0
PAIR_0242,2015,12.6694,13.0287,13.4497,7.5881,0.0198,0,0
PAIR_0242,2016,12.1017,12.8778,12.892,7.5881,0.0249,0,0
PAIR_0242,2017,11.6364,12.2004,12.3227,7.5881,0.0,0,0
PAIR_0242,2018,11.0925,13.486,9.7892,7.5881,0.0399,0,0
PAIR_0242,2019,10.2839,13.8393,8.9684,7.5881,0.0546,0,0
PAIR_0243,2005,10.8403,13.1571,10.5321,8.3885,0.054,0,1
PAIR_0243,2006,11.125,11.7444,11.8405,8.3885,0.0536,0,1
PAIR_0243,2007,9.7583,11.6983,9.1647,8.3885,0.0236,0,1
PAIR_0243,2008,10.5554,10.4236,12.3637,8.3885,0.086,0,1
PAIR_0243,2009,11.4369,11.8542,12.9437,8.3885,0.0408,0,1
PAIR_0243,2010,10.3014,11.591,10.6529,8.3885,0.0834,0,1
PAIR_0243,2011,10.381,11.9701,10.3461,8.3885,0.0082,0,1
PAIR_0243,2012,8.1178,10.5171,9.2621,8.3885,0.0659,0,1
PAIR_0243,2013,9.4009,10.0329,11.5762,8.3885,0.0612,0,1
PAIR_0243,2014,9.6024,11.2687,10.4688,8.3885,0.012,0,1
PAIR_0243,2015,12.5059,13.0122,12.4524,8.3885,0.0,0,1
PAIR_0243,2016,10.4819,9.5206,14.097,8.3885,0.08,0,1
PAIR_0243,2017,10.2842,10.7916,12.5433,8.3885,0.0101,0,1
PAIR_0243,2018,9.9648,9.2232,13.8032,8.3885,0.0504,0,1
PAIR_0243,2019,10.8574,12.5211,11.1546,8.3885,0.0147,0,1
PAIR_0244,2005,12.1639,10.7351,12.7089,6.5046,0.0653,0,1
PAIR_0244,2006,10.7948,10.7108,10.6708,6.5046,0.0612,0,1
PAIR_0244,2007,13.6342,11.8381,12.8276,6.5046,0.0444,0,1
PAIR_0244,2008,8.1024,8.5564,9.5873,6.5046,0.0983,0,1
PAIR_0244,2009,14.0727,12.0244,13.4597,6.5046,0.0523,0,1
PAIR_0244,2010,14.1426,12.5234,13.0744,6.5046,0.0548,0,1
PAIR_0244,2011,12.0457,10.7501,12.4046,6.5046,0.0368,0,1
