idcode,year,ln_wage,experience,tenure,education,union,married,hours,industry
400,1992,2.1929,15.84,4.73,13,1,1,48.2,10
400,1994,2.1868,19.85,5.46,13,1,1,38.4,10
400,1996,2.4257,18.37,8.05,13,0,0,48.5,10
401,1968,1.9461,3.53,0.78,12,0,0,38.8,8
401,1970,1.9628,3.22,1.16,12,1,1,38.0,8
401,1972,2.0578,7.4,4.29,12,0,1,46.4,8
401,1974,1.8847,5.82,3.43,12,0,0,38.0,8
401,1976,1.7796,5.45,2.5,12,0,0,40.3,8
401,1978,2.1305,11.73,3.73,12,0,1,45.4,8
401,1980,2.0226,11.62,1.19,12,1,1,35.9,8
401,1982,2.0373,10.11,2.35,12,0,1,41.6,8
401,1984,2.4083,15.94,5.49,12,0,0,37.6,8
401,1986,1.9751,13.81,4.85,12,0,0,36.4,8
401,1988,2.2535,13.23,4.62,12,0,0,37.2,8
401,1990,2.3196,18.84,6.68,12,0,1,40.4,8
401,1992,2.3688,16.71,7.49,12,1,1,44.1,8
401,1994,2.3217,18.94,3.97,12,0,0,50.1,8
401,1996,2.5565,22.9,6.2,12,0,0,44.0,8
402,1968,1.4008,0.5,0.95,12,1,0,46.9,3
402,1970,1.3646,3.94,1.48,12,0,1,42.6,3
402,1972,1.5634,7.9,3.47,12,1,1,33.2,3
402,1974,1.4942,5.55,2.13,12,0,0,44.7,3
402,1976,1.4137,7.92,0.1,12,0,1,44.5,3
402,1978,1.4948,8.91,3.61,12,0,0,38.9,3
402,1980,1.5364,8.47,3.13,12,0,1,39.5,3
402,1982,1.4855,8.23,1.41,12,0,1,43.9,3
402,1984,1.5032,10.95,1.97,12,0,1,40.5,3
402,1986,1.8813,13.04,4.42,12,0,1,31.3,3
402,1988,1.7693,16.51,4.53,12,0,0,48.3,3
402,1990,1.8795,17.05,5.32,12,0,1,45.3,3
402,1992,1.8411,16.62,7.02,12,0,1,38.1,3
402,1994,1.7963,16.22,4.16,12,0,0,31.2,3
402,1996,2.059,20.1,7.25,12,0,0,38.1,3
403,1968,1.2486,1.71,1.7,11,1,0,39.9,10
403,1970,1.0571,0.93,1.35,11,0,0,41.8,10
403,1972,1.3212,1.32,0.75,11,0,1,34.6,10
403,1974,1.2333,6.3,2.75,11,0,1,42.3,10
403,1976,1.2041,7.48,0.37,11,0,0,40.9,10
403,1978,1.3242,6.36,4.45,11,0,0,32.3,10
403,1980,1.509,10.16,2.88,11,1,0,49.5,10
403,1982,1.674,10.96,1.51,11,0,1,39.4,10
403,1984,1.32,12.29,1.85,11,0,0,44.7,10
403,1986,1.3578,9.1,4.17,11,0,1,28.9,10
403,1988,1.4266,16.03,5.81,11,0,0,46.1,10
403,1990,1.9789,18.62,5.05,11,0,1,36.1,10
403,1992,1.9388,17.82,6.84,11,0,1,45.8,10
403,1994,1.7685,17.64,6.79,11,0,0,39.9,10
403,1996,1.6994,19.79,3.91,11,0,1,49.2,10
404,1968,2.0463,2.71,0.53,11,0,1,35.1,9
404,1970,1.9036,4.2,0.99,11,0,0,44.5,9
404,1972,2.1302,6.34,1.61,11,0,0,28.7,9
404,1974,1.6836,6.8,0.1,11,0,1,43.1,9
404,1976,2.1289,9.08,1.35,11,0,0,42.4,9
404,1978,2.0938,9.84,2.38,11,0,1,46.2,9
404,1980,2.2054,12.8,2.05,11,0,0,41.0,9
404,1982,2.474,12.03,5.56,11,0,0,35.8,9
404,1984,2.3229,13.28,5.03,11,1,1,47.3,9
404,1986,2.1842,15.27,3.12,11,0,1,47.9,9
404,1988,2.4802,15.06,4.75,11,1,0,33.4,9
404,1990,2.4031,16.43,6.21,11,0,1,35.4,9
404,1992,2.2791,17.31,6.19,11,0,1,41.0,9
404,1994,2.474,22.27,7.61,11,0,1,39.2,9
404,1996,2.6107,20.32,5.59,11,0,1,33.5,9
405,1968,1.3995,1.97,2.55,13,0,0,37.2,9
405,1970,1.4731,2.51,2.76,13,0,0,40.7,9
405,1972,1.3267,6.77,1.67,13,1,0,35.2,9
405,1974,1.3082,5.2,3.02,13,0,0,34.0,9
405,1976,1.073,4.18,3.99,13,0,0,33.3,9
405,1978,1.3915,9.3,0.1,13,1,0,34.0,9
405,1980,1.666,12.91,3.42,13,0,0,45.2,9
405,1982,1.3075,10.01,2.29,13,0,0,42.6,9
405,1984,1.5778,12.28,3.36,13,0,0,32.4,9
405,1986,1.5491,12.86,3.76,13,1,1,35.5,9
405,1988,1.5784,14.7,5.41,13,0,1,33.6,9
405,1990,1.2665,15.05,6.18,13,0,1,36.7,9
405,1992,1.831,17.95,5.7,13,1,0,41.4,9
405,1994,1.5581,16.65,7.28,13,0,0,38.7,9
405,1996,2.0474,18.48,6.76,13,1,0,39.7,9
406,1968,1.3611,0.5,2.6,13,1,0,39.6,12
406,1970,1.1195,3.43,1.03,13,0,0,44.9,12
406,1972,1.1716,8.58,0.1,13,0,0,44.5,12
406,1974,1.3013,4.63,0.2,13,0,0,39.6,12
406,1976,1.4751,10.82,2.13,13,0,1,28.2,12
406,1978,1.234,9.31,1.02,13,0,1,36.5,12
406,1980,1.4315,9.69,1.89,13,0,0,49.7,12
406,1982,1.3718,11.51,4.5,13,0,1,44.0,12
406,1984,1.5265,8.35,3.79,13,1,0,42.2,12
406,1986,1.2443,13.08,3.04,13,0,0,46.4,12
406,1988,1.7906,18.48,6.64,13,0,0,41.5,12
406,1990,1.5002,12.5,4.52,13,0,0,37.1,12
406,1992,1.4689,16.53,4.41,13,0,0,36.1,12
406,1994,1.5909,17.47,5.75,13,0,1,42.7,12
406,1996,1.5686,18.05,6.34,13,0,0,43.0,12
407,1968,2.0654,4.2,1.57,11,1,0,42.3,10
407,1970,1.7178,5.71,0.1,11,0,0,33.8,10
407,1972,1.848,6.84,3.04,11,0,1,42.5,10
407,1974,1.8381,7.55,1.99,11,1,0,44.5,10
407,1976,2.2811,8.79,2.69,11,0,1,37.7,10
407,1978,2.1338,9.94,4.36,11,0,0,40.4,10
407,1980,2.0869,12.97,3.33,11,0,1,40.1,10
407,1982,1.9836,12.39,2.13,11,0,0,39.9,10
407,1984,2.0711,12.85,3.13,11,0,0,43.6,10
407,1986,2.0192,15.78,3.32,11,0,0,38.8,10
407,1988,1.9954,16.48,2.12,11,0,1,39.3,10
407,1990,2.1517,16.92,3.4,11,1,0,39.3,10
407,1992,2.3456,19.15,5.08,11,0,1,48.7,10
407,1994,2.314,20.8,3.28,11,1,1,37.4,10
407,1996,2.3228,22.32,7.18,11,0,0,36.2,10
408,1968,1.2735,2.92,0.1,14,0,1,34.5,11
408,1970,1.4732,5.33,0.1,14,0,0,43.0,11
408,1972,1.6854,8.4,2.03,14,0,1,41.7,11
408,1974,1.7234,6.47,2.33,14,0,0,42.3,11
408,1976,1.5817,7.27,2.46,14,0,0,42.6,11
408,1978,1.5824,8.37,2.08,14,0,1,38.9,11
408,1980,1.9175,12.03,3.69,14,0,1,41.1,11
408,1982,1.5338,10.02,4.3,14,0,1,35.1,11
408,1984,2.0127,14.97,4.24,14,1,0,45.3,11
408,1986,1.7082,12.87,2.32,14,0,0,36.6,11
408,1988,1.7549,16.82,6.06,14,0,1,41.0,11
408,1990,1.937,15.64,4.14,14,0,0,36.8,11
408,1992,2.12,14.53,5.64,14,0,1,34.2,11
408,1994,1.7615,18.14,4.74,14,0,1,37.4,11
408,1996,1.8312,17.83,6.23,14,0,1,38.0,11
409,1968,1.5229,2.42,1.6,13,0,0,25.7,1
409,1970,1.399,5.32,2.78,13,1,1,49.3,1
409,1972,1.3028,3.99,0.1,13,0,0,32.3,1
409,1974,1.6505,5.44,2.53,13,0,1,41.4,1
409,1976,1.7199,7.75,3.26,13,0,1,46.5,1
409,1978,1.7238,11.38,1.06,13,0,1,36.4,1
409,1980,1.8141,11.37,3.39,13,1,0,39.6,1
409,1982,1.9794,10.43,4.98,13,1,0,40.0,1
409,1984,1.7904,12.56,4.17,13,0,1,34.2,1
409,1986,1.9177,13.61,5.02,13,1,0,40.1,1
409,1988,1.8493,12.35,4.06,13,0,0,44.6,1
409,1990,1.9066,15.49,6.17,13,0,1,37.8,1
409,1992,2.1816,16.16,5.39,13,0,1,43.6,1
409,1994,1.7669,18.84,8.24,13,0,1,39.6,1
409,1996,1.961,16.08,6.19,13,0,1,40.9,1
410,1968,0.9656,2.08,0.1,16,0,1,34.2,1
410,1970,1.348,2.84,0.83,16,0,1,42.3,1
410,1972,1.2742,0.5,0.1,16,0,1,42.1,1
410,1974,1.4907,4.0,1.97,16,1,1,32.4,1
410,1976,1.1974,3.81,0.34,16,0,0,45.3,1
410,1978,1.4528,6.65,4.22,16,0,0,38.0,1
410,1980,1.6931,8.44,3.08,16,1,0,38.9,1
410,1982,1.3763,9.98,2.8,16,1,0,45.1,1
410,1984,1.3089,10.08,3.02,16,0,1,45.2,1
410,1986,1.4985,10.95,2.0,16,0,1,46.5,1
410,1988,2.0317,13.31,4.84,16,0,1,41.2,1
410,1990,1.8354,16.07,7.37,16,0,0,40.1,1
410,1992,1.648,16.27,2.62,16,0,1,46.2,1
410,1994,1.8364,18.25,7.66,16,0,1,34.2,1
410,1996,2.0327,16.66,6.46,16,0,1,45.0,1
411,1968,1.6776,3.91,0.1,14,1,1,46.4,4
411,1970,1.4641,7.1,0.1,14,0,1,46.0,4
411,1972,1.7505,3.84,0.82,14,0,0,39.6,4
411,1974,1.5887,7.26,2.04,14,0,1,34.0,4
411,1976,1.7687,8.72,2.03,14,1,0,45.5,4
411,1978,1.8565,11.2,1.75,14,0,1,38.8,4
411,1980,1.6817,8.32,1.13,14,0,0,46.1,4
411,1982,2.1135,10.17,2.7,14,0,1,47.2,4
411,1984,2.0048,13.54,4.74,14,1,1,41.2,4
411,1986,2.1008,13.66,4.74,14,0,1,31.1,4
411,1988,1.978,14.64,3.01,14,0,1,43.3,4
411,1990,1.892,17.09,3.89,14,0,1,45.4,4
411,1992,2.199,13.62,4.55,14,0,1,35.3,4
411,1994,2.2783,18.59,5.52,14,1,1,37.1,4
411,1996,2.208,19.87,4.89,14,0,1,45.8,4
412,1968,0.8189,0.5,1.55,10,0,0,40.7,9
412,1970,0.8395,0.83,3.25,10,0,1,34.0,9
412,1972,1.1318,2.77,4.5,10,0,1,33.5,9
412,1974,0.6274,3.88,0.1,10,0,0,36.5,9
412,1976,1.0803,5.67,1.24,10,1,0,37.7,9
412,1978,0.7115,7.99,2.48,10,0,1,39.5,9
412,1980,1.1559,7.1,3.18,10,1,0,40.0,9
412,1982,1.0835,7.32,1.63,10,0,0,37.8,9
412,1984,1.1458,12.67,2.49,10,0,0,30.6,9
412,1986,1.2404,13.31,3.05,10,1,0,45.7,9
412,1988,0.9995,14.06,5.5,10,0,1,46.7,9
412,1990,1.2553,11.08,5.48,10,0,1,45.0,9
412,1992,1.4008,14.56,7.0,10,0,1,38.1,9
412,1994,0.9721,14.96,5.4,10,0,1,42.8,9
412,1996,1.361,18.65,5.21,10,0,1,35.0,9
413,1968,1.0511,1.0,0.44,13,0,1,35.2,3
413,1970,1.0591,5.59,3.33,13,0,0,38.9,3
413,1972,1.4356,3.09,2.11,13,0,1,38.0,3
413,1974,1.3794,5.46,1.63,13,0,1,35.3,3
413,1976,1.6841,6.64,2.73,13,1,1,47.3,3
413,1978,1.5206,7.77,3.12,13,0,0,43.1,3
413,1980,1.8325,10.26,4.53,13,1,0,33.1,3
413,1982,1.4835,11.58,3.96,13,0,1,38.6,3
413,1984,1.5522,11.94,7.37,13,0,1,38.9,3
413,1986,1.72,14.01,6.35,13,0,0,43.2,3
413,1988,1.3169,13.38,4.53,13,0,1,47.3,3
413,1990,1.7339,17.68,4.03,13,1,1,37.4,3
413,1992,1.608,16.3,2.86,13,0,1,40.1,3
413,1994,1.5817,17.8,7.69,13,0,1,45.5,3
413,1996,1.7319,19.86,6.29,13,0,1,39.3,3
414,1968,1.8745,3.75,2.06,16,0,0,41.6,12
414,1970,1.6546,1.96,0.1,16,0,0,50.9,12
414,1972,1.7653,5.7,0.3,16,1,0,39.9,12
414,1974,2.0403,3.36,5.74,16,0,0,44.5,12
414,1976,1.9884,7.98,3.4,16,0,1,32.3,12
414,1978,1.8123,8.14,2.3,16,0,0,45.2,12
414,1980,2.0688,10.71,1.94,16,1,1,34.9,12
414,1982,2.3218,12.2,1.93,16,1,0,36.7,12
414,1984,2.4479,14.66,4.95,16,0,0,39.6,12
414,1986,2.1135,16.07,3.99,16,0,1,41.3,12
414,1988,2.0908,14.79,2.17,16,0,1,34.9,12
414,1990,2.1437,16.97,4.47,16,0,0,36.9,12
414,1992,1.9942,17.4,4.3,16,0,0,44.6,12
414,1994,2.4834,17.37,4.07,16,0,1,41.8,12
414,1996,2.2089,19.43,6.22,16,0,0,41.7,12
415,1968,1.5785,1.0,0.1,16,1,0,38.8,10
415,1970,1.6832,2.37,1.83,16,0,0,45.2,10
415,1972,1.9005,3.19,1.79,16,1,0,38.6,10
415,1974,1.3273,6.67,3.26,16,1,0,37.0,10
415,1976,1.3545,3.66,2.54,16,0,0,40.5,10
415,1978,1.398,9.33,0.1,16,0,1,48.0,10
415,1980,1.6273,8.92,1.71,16,0,0,33.6,10
415,1982,1.5066,10.31,0.1,16,1,0,34.3,10
415,1984,1.8958,10.09,2.13,16,0,0,35.6,10
415,1986,1.6627,11.81,4.37,16,0,1,38.9,10
415,1988,1.6135,12.96,5.06,16,0,0,37.1,10
415,1990,1.8503,14.83,5.54,16,0,1,46.4,10
415,1992,2.222,17.81,3.4,16,1,1,38.6,10
415,1994,1.873,18.79,4.33,16,1,0,37.0,10
415,1996,1.7432,18.22,7.41,16,0,1,26.9,10
416,1968,0.4179,0.5,2.12,9,1,0,45.2,10
416,1970,0.5072,2.15,0.1,9,1,1,39.0,10
416,1972,0.2578,1.0,1.48,9,0,1,33.8,10
416,1974,0.4201,3.58,0.17,9,0,0,36.3,10
416,1976,0.6491,7.34,0.1,9,0,1,47.6,10
416,1978,0.6424,4.77,4.23,9,1,0,41.5,10
416,1980,0.9063,7.79,1.52,9,1,0,53.8,10
416,1982,0.5588,8.08,3.94,9,0,1,34.2,10
416,1984,0.8775,10.46,2.06,9,0,1,39.4,10
416,1986,0.7104,12.54,3.43,9,0,0,40.8,10
416,1988,0.6691,13.01,3.19,9,0,1,37.9,10
416,1990,0.5556,10.9,5.68,9,0,1,42.8,10
416,1992,0.7579,14.67,4.31,9,0,0,43.4,10
416,1994,0.9792,18.98,9.04,9,0,1,44.0,10
416,1996,0.7677,15.93,3.79,9,0,1,40.6,10
417,1968,1.1736,4.9,2.71,8,0,0,36.3,2
417,1970,1.2494,2.91,1.44,8,1,1,43.4,2
417,1972,1.2151,5.59,0.84,8,0,0,33.1,2
417,1974,1.3048,5.64,1.02,8,0,0,37.7,2
417,1976,1.3524,6.92,0.22,8,0,1,49.3,2
417,1978,1.4336,7.98,1.56,8,0,0,32.9,2
417,1980,1.5594,9.98,4.87,8,1,1,34.1,2
417,1982,1.8181,9.21,3.11,8,1,0,48.2,2
417,1984,1.8913,14.18,2.9,8,0,1,46.5,2
417,1986,1.5423,15.42,6.99,8,0,0,47.4,2
417,1988,1.5417,16.6,3.81,8,0,0,41.6,2
417,1990,1.7237,16.36,6.33,8,0,0,42.8,2
417,1992,1.5539,17.46,3.55,8,0,0,38.1,2
417,1994,1.6004,17.96,3.45,8,0,1,41.8,2
417,1996,1.9608,20.06,6.09,8,1,1,38.2,2
418,1968,1.0632,4.48,1.44,12,0,0,30.8,1
418,1970,1.2683,2.57,4.73,12,0,0,42.2,1
418,1972,1.2344,1.55,0.1,12,1,1,42.3,1
418,1974,1.067,5.83,4.11,12,0,1,41.2,1
418,1976,1.1487,4.37,4.14,12,1,1,41.2,1
418,1978,1.2084,7.32,1.64,12,0,0,36.0,1
418,1980,1.3293,8.25,4.48,12,0,1,43.7,1
418,1982,1.5735,11.08,4.39,12,0,1,35.1,1
418,1984,1.3568,11.22,4.13,12,0,0,49.9,1
418,1986,1.363,11.39,3.97,12,0,0,39.6,1
418,1988,1.6953,13.05,6.1,12,0,1,36.5,1
418,1990,1.6331,16.81,3.51,12,1,1,35.5,1
418,1992,1.4867,17.73,3.86,12,0,0,38.3,1
418,1994,1.8406,19.91,4.9,12,0,0,37.5,1
418,1996,2.0915,18.52,8.22,12,1,1,37.7,1
419,1968,1.1542,2.42,0.1,10,1,1,33.2,4
419,1970,1.4029,4.6,1.42,10,1,0,38.1,4
419,1972,1.475,3.36,0.87,10,0,0,44.8,4
419,1974,1.1147,4.94,2.53,10,0,0,48.3,4
419,1976,1.1741,6.16,0.1,10,0,1,43.9,4
419,1978,1.1629,7.05,3.27,10,0,0,32.7,4
419,1980,1.5172,8.61,2.94,10,0,1,45.6,4
419,1982,1.4113,9.68,2.38,10,0,0,45.3,4
419,1984,1.2834,9.75,3.93,10,0,1,33.5,4
419,1986,1.3752,15.36,2.92,10,0,1,40.3,4
419,1988,1.6855,14.09,4.79,10,0,1,40.3,4
419,1990,1.5888,15.07,4.91,10,0,0,35.0,4
419,1992,1.6479,18.0,3.81,10,0,1,40.2,4
419,1994,1.908,19.32,5.4,10,0,1,40.5,4
419,1996,1.9579,19.11,6.84,10,1,1,34.4,4
420,1968,1.8117,5.02,0.1,12,1,0,50.0,5
420,1970,1.6352,2.54,0.1,12,1,0,36.9,5
420,1972,2.0358,5.03,2.42,12,0,1,40.0,5
420,1974,1.9082,6.56,1.21,12,0,1,45.6,5
420,1976,2.0073,10.25,6.43,12,0,1,41.2,5
420,1978,2.2885,10.63,4.2,12,0,1,29.9,5
420,1980,2.1834,9.75,0.16,12,0,0,37.3,5
420,1982,2.224,12.11,2.98,12,0,1,44.4,5
420,1984,2.4702,12.52,3.64,12,0,0,40.8,5
420,1986,2.1262,12.3,5.16,12,1,0,45.0,5
420,1988,2.4182,15.37,2.57,12,1,1,44.5,5
420,1990,2.4057,15.48,5.05,12,0,1,29.7,5
420,1992,2.3605,17.57,8.33,12,0,1,48.7,5
420,1994,2.4038,19.58,5.46,12,0,0,36.6,5
420,1996,2.582,25.27,7.89,12,0,1,28.1,5
421,1968,1.1189,3.09,0.42,12,0,1,41.5,11
421,1970,1.1477,4.19,2.08,12,1,1,42.0,11
421,1972,1.3336,5.26,1.72,12,0,0,30.1,11
421,1974,1.2503,8.22,0.36,12,0,0,38.0,11
421,1976,1.1921,5.61,4.15,12,0,0,41.3,11
421,1978,1.3675,8.53,4.11,12,0,1,31.6,11
421,1980,1.1845,9.36,1.55,12,0,0,35.2,11
421,1982,1.3206,8.01,2.59,12,0,0,42.6,11
421,1984,1.5011,8.7,4.95,12,1,1,39.8,11
421,1986,1.5177,14.02,3.14,12,0,0,34.4,11
421,1988,1.5653,12.38,5.17,12,0,1,37.4,11
421,1990,1.7188,15.34,4.11,12,1,0,36.7,11
421,1992,1.6869,18.04,6.0,12,0,1,48.5,11
421,1994,1.9647,17.8,6.23,12,0,0,44.7,11
421,1996,1.575,18.93,7.07,12,0,0,33.2,11
422,1968,0.8447,0.5,0.31,11,0,0,37.8,7
422,1970,1.1635,4.06,0.1,11,1,1,43.4,7
422,1972,0.7823,2.49,2.45,11,0,1,44.2,7
422,1974,1.0464,4.9,4.04,11,0,0,46.8,7
422,1976,0.9257,8.77,1.22,11,0,1,46.6,7
422,1978,0.7122,6.98,3.6,11,0,1,37.8,7
422,1980,0.9026,4.8,0.32,11,1,1,38.6,7
422,1982,1.0691,8.38,1.23,11,1,1,44.8,7
422,1984,1.0262,10.03,3.68,11,0,1,44.7,7
422,1986,1.0891,10.15,5.4,11,0,0,40.9,7
422,1988,1.2095,12.64,5.08,11,0,1,39.5,7
422,1990,0.7781,13.35,6.36,11,0,0,34.0,7
422,1992,0.9627,13.19,5.14,11,0,0,33.6,7
422,1994,1.3947,17.31,5.25,11,0,1,38.2,7
422,1996,1.3287,17.27,4.89,11,0,1,43.5,7
423,1968,1.5845,4.49,0.16,16,0,1,28.7,12
423,1970,1.6055,1.09,0.41,16,0,0,41.0,12
423,1972,1.7056,4.74,0.98,16,1,0,44.3,12
423,1974,1.4333,7.01,1.43,16,0,0,29.9,12
423,1976,1.8717,6.3,1.9,16,0,0,42.6,12
423,1978,1.7012,10.4,0.99,16,0,0,37.4,12
423,1980,1.7128,8.6,3.11,16,0,1,49.7,12
423,1982,1.6444,8.8,4.3,16,0,0,32.3,12
423,1984,2.1553,12.16,2.78,16,0,0,35.0,12
423,1986,1.7774,11.64,5.91,16,0,0,45.7,12
423,1988,1.8329,13.89,5.21,16,0,1,40.6,12
423,1990,2.1324,17.18,5.04,16,0,1,28.4,12
423,1992,2.4327,18.71,4.05,16,0,1,36.6,12
423,1994,1.7631,17.14,5.41,16,0,0,42.6,12
423,1996,2.0186,19.23,7.78,16,1,1,37.8,12
424,1968,1.2478,0.61,1.4,14,0,0,41.9,8
424,1970,1.4393,2.94,2.09,14,0,0,46.8,8
424,1972,1.2123,1.03,0.29,14,0,0,50.9,8
424,1974,1.2152,5.26,0.79,14,1,0,35.8,8
424,1976,1.3927,4.61,4.04,14,0,0,34.9,8
424,1978,1.5274,10.26,1.95,14,0,0,39.2,8
424,1980,1.2272,6.69,5.19,14,0,0,40.4,8
424,1982,1.5904,11.03,2.98,14,1,0,45.1,8
424,1984,1.4877,14.76,2.63,14,0,0,36.9,8
424,1986,1.4065,16.11,2.57,14,1,1,47.4,8
424,1988,1.6218,13.67,3.26,14,0,1,36.1,8
424,1990,1.854,14.99,5.47,14,0,1,35.5,8
424,1992,1.9148,16.46,4.69,14,0,1,39.1,8
424,1994,1.5803,16.72,4.34,14,1,0,39.3,8
424,1996,2.0337,19.84,8.19,14,0,1,38.0,8
425,1968,1.205,2.57,0.1,10,0,1,36.7,2
425,1970,1.202,5.64,0.59,10,0,1,43.9,2
425,1972,1.3266,6.86,2.91,10,0,1,45.9,2
425,1974,1.2643,5.87,3.13,10,0,0,40.7,2
425,1976,1.313,5.15,1.64,10,0,1,39.1,2
425,1978,1.2658,10.32,2.59,10,0,0,37.3,2
425,1980,1.4658,8.77,1.48,10,0,1,38.6,2
425,1982,1.7329,13.6,1.81,10,0,1,42.0,2
425,1984,1.3934,12.35,3.05,10,1,0,39.0,2
425,1986,1.5386,13.92,5.95,10,0,0,39.9,2
425,1988,1.5799,12.15,3.19,10,0,1,45.8,2
425,1990,1.7855,15.27,7.61,10,1,1,39.6,2
425,1992,1.5934,14.01,6.99,10,0,1,45.7,2
425,1994,1.5494,18.6,6.38,10,0,1,44.2,2
425,1996,1.6114,17.0,6.58,10,0,0,34.9,2
426,1968,1.2792,4.17,0.59,13,1,0,33.3,4
426,1970,1.311,4.64,0.1,13,1,1,44.6,4
426,1972,1.6069,4.39,0.4,13,0,1,29.4,4
426,1974,1.6056,6.43,0.1,13,0,0,38.9,4
426,1976,1.3157,5.06,1.97,13,0,1,43.8,4
426,1978,1.4352,5.24,1.1,13,0,0,30.1,4
426,1980,1.6527,7.69,4.4,13,1,0,43.8,4
426,1982,1.7569,10.46,3.74,13,1,0,38.4,4
426,1984,1.806,9.75,7.07,13,0,0,45.7,4
426,1986,1.6018,12.88,2.86,13,0,1,47.3,4
426,1988,2.0107,14.67,6.23,13,1,1,43.8,4
426,1990,1.7618,18.85,4.36,13,0,1,39.7,4
426,1992,1.7589,14.89,5.67,13,0,1,37.7,4
426,1994,1.6932,19.5,3.31,13,0,1,38.0,4
426,1996,2.1442,19.08,6.59,13,1,1,32.6,4
427,1968,1.0989,3.64,1.11,9,0,1,36.8,4
427,1970,1.4092,1.47,0.1,9,1,0,45.6,4
427,1972,1.5588,4.99,1.35,9,1,0,44.2,4
427,1974,1.3023,6.92,0.73,9,0,1,35.2,4
427,1976,1.3842,6.02,1.14,9,0,1,39.0,4
427,1978,1.5169,7.35,4.41,9,0,0,42.9,4
427,1980,1.6707,10.37,3.83,9,1,1,39.5,4
427,1982,1.6967,8.34,4.45,9,0,1,42.7,4
427,1984,1.8252,10.27,5.69,9,1,1,47.5,4
427,1986,1.8285,13.93,4.16,9,0,1,42.0,4
427,1988,1.7003,16.88,4.64,9,0,0,49.1,4
427,1990,1.47,13.16,4.42,9,0,1,40.1,4
427,1992,2.1306,17.53,8.15,9,0,1,45.2,4
427,1994,1.7426,21.03,6.18,9,0,0,41.3,4
427,1996,2.1742,20.67,8.44,9,1,1,33.3,4
428,1968,1.3185,2.87,0.1,12,0,0,38.9,2
428,1970,1.2596,1.92,3.57,12,0,1,31.5,2
428,1972,1.3552,2.69,0.1,12,1,1,39.6,2
428,1974,1.3096,7.13,4.61,12,0,1,39.1,2
428,1976,1.2686,6.73,1.38,12,0,1,34.0,2
428,1978,1.3183,6.98,0.78,12,1,1,40.6,2
428,1980,1.452,9.15,0.97,12,0,0,41.4,2
428,1982,1.3307,9.69,2.83,12,0,0,45.3,2
428,1984,1.3663,11.63,2.95,12,0,1,38.8,2
428,1986,1.3875,13.22,5.74,12,0,0,37.1,2
428,1988,1.8093,16.91,6.44,12,0,1,39.4,2
428,1990,1.4821,13.82,3.2,12,0,0,40.2,2
428,1992,1.3568,14.15,4.25,12,0,1,39.8,2
428,1994,1.7916,15.92,7.95,12,1,0,41.2,2
428,1996,1.778,19.58,7.01,12,1,1,40.8,2
429,1968,0.7783,0.5,0.88,11,0,1,36.5,6
429,1970,1.1227,2.21,0.1,11,1,1,37.6,6
429,1972,1.1243,5.06,1.83,11,1,0,48.2,6
429,1974,1.0443,5.28,2.43,11,1,1,37.6,6
429,1976,1.242,6.31,4.13,11,1,1,34.5,6
429,1978,0.875,7.08,5.33,11,0,1,29.4,6
429,1980,1.3975,9.83,2.89,11,1,1,44.2,6
429,1982,1.274,12.24,4.1,11,0,0,34.5,6
429,1984,1.199,12.0,5.74,11,0,1,32.6,6
429,1986,1.2818,11.33,2.97,11,0,1,30.9,6
429,1988,1.3563,14.3,5.79,11,0,0,42.0,6
429,1990,1.2574,12.03,3.46,11,1,1,33.6,6
429,1992,1.4401,15.51,6.38,11,0,1,31.8,6
429,1994,1.4686,15.51,5.92,11,0,0,42.3,6
429,1996,1.593,18.28,6.69,11,0,1,32.4,6
430,1968,0.9582,1.05,1.01,9,0,0,38.5,7
430,1970,1.2603,3.75,1.76,9,1,1,49.2,7
430,1972,0.9313,2.81,0.1,9,0,0,41.7,7
430,1974,1.1963,6.06,1.24,9,0,0,42.9,7
430,1976,1.4803,6.71,1.97,9,1,1,38.9,7
430,1978,1.2717,7.67,5.58,9,0,0,38.2,7
430,1980,1.2336,8.2,4.18,9,0,0,39.0,7
430,1982,1.1987,7.37,2.31,9,0,1,37.6,7
430,1984,1.2777,11.52,5.74,9,0,0,42.1,7
430,1986,1.8061,12.98,6.07,9,1,1,40.3,7
430,1988,1.5991,16.97,3.58,9,0,1,40.7,7
430,1990,1.6048,13.03,2.69,9,1,0,33.0,7
430,1992,1.5844,16.45,5.32,9,0,1,37.0,7
430,1994,1.6785,16.5,4.05,9,1,1,38.1,7
430,1996,1.5069,20.88,6.33,9,1,0,32.7,7
431,1968,0.334,0.5,0.1,10,0,0,42.7,11
431,1970,0.169,3.97,2.19,10,0,1,42.3,11
431,1972,0.588,6.47,0.82,10,0,1,29.7,11
431,1974,0.5493,6.15,3.33,10,1,0,34.2,11
431,1976,0.4381,4.93,2.64,10,1,1,30.2,11
431,1978,0.5098,8.0,3.64,10,0,1,46.6,11
431,1980,0.7121,7.92,3.36,10,0,1,49.5,11
431,1982,0.4403,8.74,5.08,10,0,1,38.5,11
431,1984,0.3957,7.04,2.43,10,0,1,39.0,11
431,1986,1.0557,10.58,4.88,10,1,1,36.5,11
431,1988,0.8408,13.27,2.81,10,0,1,39.4,11
431,1990,1.0433,14.94,4.06,10,0,1,45.2,11
431,1992,1.1849,15.4,4.67,10,1,0,40.6,11
431,1994,1.1381,15.2,6.71,10,1,1,37.3,11
