firm_id,month,date,returns,market_ret,size,book_to_market
38,1,2015-01-01,-13.71,-5.45,16.44,0.489
38,2,2015-02-01,-12.48,-0.76,16.44,0.546
38,3,2015-03-01,-10.23,1.24,16.44,0.519
38,4,2015-04-01,-5.24,2.61,16.44,0.456
38,5,2015-05-01,-10.92,0.04,16.44,0.414
38,6,2015-06-01,-4.75,2.99,16.44,0.561
38,7,2015-07-01,-6.68,1.39,16.44,0.468
38,8,2015-08-01,-8.43,0.5,16.44,0.842
38,9,2015-09-01,-4.97,4.01,16.44,0.685
38,10,2015-10-01,-7.17,-1.33,16.44,0.791
38,11,2015-11-01,-10.92,-1.41,16.44,0.756
38,12,2015-12-01,-5.46,-0.05,16.44,0.695
38,13,2016-01-01,-5.41,2.65,16.44,0.685
38,14,2016-02-01,-6.7,0.95,16.44,0.749
38,15,2016-03-01,-8.59,-0.51,16.44,0.914
38,16,2016-04-01,-6.47,1.95,16.44,1.027
38,17,2016-05-01,-5.18,1.77,16.44,0.816
38,18,2016-06-01,-5.24,1.14,16.44,0.709
38,19,2016-07-01,-10.98,-6.43,16.44,0.979
38,20,2016-08-01,-9.02,-1.16,16.44,0.905
38,21,2016-09-01,-4.78,0.72,16.44,0.731
38,22,2016-10-01,-8.88,-1.45,16.44,0.874
38,23,2016-11-01,-6.53,0.59,16.44,0.641
38,24,2016-12-01,-7.58,-3.72,16.44,0.788
38,25,2017-01-01,-14.37,-5.13,16.44,0.758
38,26,2017-02-01,-8.78,-3.87,16.44,0.682
38,27,2017-03-01,1.91,7.36,16.44,0.644
38,28,2017-04-01,-13.84,-2.14,16.44,0.666
38,29,2017-05-01,1.96,9.11,16.44,0.827
38,30,2017-06-01,-2.15,2.85,16.44,0.659
38,31,2017-07-01,-8.95,-0.28,16.44,0.66
38,32,2017-08-01,-4.05,3.19,16.44,0.88
38,33,2017-09-01,-6.87,-0.06,16.44,0.635
38,34,2017-10-01,-7.66,-0.4,16.44,0.575
38,35,2017-11-01,-18.55,-6.24,16.44,0.536
38,36,2017-12-01,-8.25,-1.8,16.44,0.472
38,37,2018-01-01,-14.38,-2.32,16.44,0.506
38,38,2018-02-01,-3.14,4.66,16.44,0.409
38,39,2018-03-01,-4.58,4.38,16.44,0.571
38,40,2018-04-01,-3.25,3.35,16.44,0.353
38,41,2018-05-01,-9.78,-2.0,16.44,0.341
38,42,2018-06-01,-11.19,-2.29,16.44,0.62
38,43,2018-07-01,-12.42,-4.2,16.44,0.305
38,44,2018-08-01,-4.74,0.83,16.44,0.403
38,45,2018-09-01,-15.94,-5.8,16.44,0.445
38,46,2018-10-01,-6.94,1.83,16.44,0.501
38,47,2018-11-01,-11.06,-2.38,16.44,0.206
38,48,2018-12-01,-2.24,5.62,16.44,0.179
38,49,2019-01-01,-2.54,5.27,16.44,0.335
38,50,2019-02-01,-3.83,0.48,16.44,0.349
38,51,2019-03-01,-0.11,7.65,16.44,0.382
38,52,2019-04-01,-0.89,8.84,16.44,0.158
38,53,2019-05-01,-3.77,2.13,16.44,0.369
38,54,2019-06-01,-5.75,0.72,16.44,0.242
38,55,2019-07-01,-7.5,1.46,16.44,0.177
38,56,2019-08-01,-6.07,1.4,16.44,0.19
38,57,2019-09-01,-2.24,5.12,16.44,0.176
38,58,2019-10-01,-7.27,2.07,16.44,0.463
38,59,2019-11-01,-1.66,5.37,16.44,0.172
38,60,2019-12-01,-11.54,-3.91,16.44,0.394
38,61,2020-01-01,-5.58,3.04,16.44,0.062
38,62,2020-02-01,-3.62,2.75,16.44,0.204
38,63,2020-03-01,2.35,9.49,16.44,0.281
38,64,2020-04-01,-9.53,-0.86,16.44,0.166
38,65,2020-05-01,-7.51,-0.83,16.44,0.268
38,66,2020-06-01,-4.39,2.46,16.44,0.285
38,67,2020-07-01,5.07,11.19,16.44,0.216
38,68,2020-08-01,-15.39,-5.22,16.44,0.268
38,69,2020-09-01,-13.39,-2.64,16.44,0.208
38,70,2020-10-01,-7.86,1.03,16.44,0.419
38,71,2020-11-01,-14.83,-7.21,16.44,0.381
38,72,2020-12-01,-5.63,2.77,16.44,0.29
38,73,2021-01-01,-12.98,-3.36,16.44,0.342
38,74,2021-02-01,-9.07,-1.58,16.44,0.415
38,75,2021-03-01,-12.42,-2.74,16.44,0.451
38,76,2021-04-01,-16.15,-6.49,16.44,0.544
38,77,2021-05-01,-15.63,-6.78,16.44,0.571
38,78,2021-06-01,-7.34,1.93,16.44,0.582
38,79,2021-07-01,-2.92,4.72,16.44,0.381
38,80,2021-08-01,-5.63,-0.58,16.44,0.511
38,81,2021-09-01,-7.75,1.95,16.44,0.471
38,82,2021-10-01,2.05,9.61,16.44,0.587
38,83,2021-11-01,2.64,6.39,16.44,0.479
38,84,2021-12-01,-10.21,-1.75,16.44,0.729
38,85,2022-01-01,-11.85,-5.67,16.44,0.715
38,86,2022-02-01,-15.36,-9.16,16.44,0.6
38,87,2022-03-01,-3.66,1.47,16.44,0.778
38,88,2022-04-01,-1.76,2.82,16.44,0.762
38,89,2022-05-01,-6.12,-0.48,16.44,0.759
38,90,2022-06-01,-9.16,-2.31,16.44,0.914
38,91,2022-07-01,-14.6,-4.03,16.44,0.762
38,92,2022-08-01,-8.11,0.74,16.44,0.751
38,93,2022-09-01,-14.77,-6.25,16.44,0.716
38,94,2022-10-01,-8.76,-1.31,16.44,0.656
38,95,2022-11-01,-8.72,-3.27,16.44,0.892
38,96,2022-12-01,-7.98,-0.56,16.44,0.957
38,97,2023-01-01,-8.97,-4.46,16.44,0.915
38,98,2023-02-01,-4.77,4.33,16.44,0.716
38,99,2023-03-01,-9.55,-0.17,16.44,1.033
38,100,2023-04-01,-0.67,4.07,16.44,0.768
38,101,2023-05-01,-13.42,-3.83,16.44,0.741
38,102,2023-06-01,-12.78,-2.95,16.44,0.827
38,103,2023-07-01,-7.24,1.66,16.44,0.745
38,104,2023-08-01,-9.55,-1.98,16.44,0.757
38,105,2023-09-01,-7.01,0.75,16.44,0.683
38,106,2023-10-01,-5.2,0.79,16.44,0.831
38,107,2023-11-01,-7.81,0.36,16.44,0.559
38,108,2023-12-01,-14.37,-2.85,16.44,0.566
38,109,2024-01-01,-6.23,0.47,16.44,0.83
38,110,2024-02-01,-3.55,3.76,16.44,0.696
38,111,2024-03-01,-6.75,0.3,16.44,0.437
38,112,2024-04-01,-3.95,1.05,16.44,0.467
38,113,2024-05-01,-8.89,-2.2,16.44,0.812
38,114,2024-06-01,-11.28,0.49,16.44,0.696
38,115,2024-07-01,-8.18,-0.3,16.44,0.434
38,116,2024-08-01,-2.77,1.67,16.44,0.432
38,117,2024-09-01,-3.42,2.71,16.44,0.477
38,118,2024-10-01,-11.69,-4.08,16.44,0.424
38,119,2024-11-01,-16.23,-4.11,16.44,0.469
38,120,2024-12-01,2.72,10.47,16.44,0.355
39,1,2015-01-01,-0.08,7.93,19.09,0.367
39,2,2015-02-01,-8.35,-2.05,19.09,0.599
39,3,2015-03-01,-15.6,-4.67,19.09,0.543
39,4,2015-04-01,-1.99,3.71,19.09,0.615
39,5,2015-05-01,-8.58,-0.51,19.09,0.586
39,6,2015-06-01,-6.57,-0.34,19.09,0.651
39,7,2015-07-01,6.56,9.3,19.09,0.595
39,8,2015-08-01,-9.95,-0.28,19.09,0.752
39,9,2015-09-01,-12.65,-3.35,19.09,0.808
39,10,2015-10-01,-1.15,5.6,19.09,0.78
39,11,2015-11-01,-2.49,3.56,19.09,0.831
39,12,2015-12-01,-6.15,-0.46,19.09,0.78
39,13,2016-01-01,-8.81,0.93,19.09,0.703
39,14,2016-02-01,-2.83,4.29,19.09,0.741
39,15,2016-03-01,-8.13,0.08,19.09,0.893
39,16,2016-04-01,-0.94,6.52,19.09,0.924
39,17,2016-05-01,-0.05,6.79,19.09,0.758
39,18,2016-06-01,-9.89,-1.64,19.09,0.856
39,19,2016-07-01,-9.49,2.69,19.09,0.663
39,20,2016-08-01,-11.31,-3.46,19.09,0.85
39,21,2016-09-01,-2.32,4.97,19.09,0.758
39,22,2016-10-01,-11.69,-1.51,19.09,0.932
39,23,2016-11-01,0.89,5.36,19.09,0.765
39,24,2016-12-01,-7.65,2.07,19.09,0.798
39,25,2017-01-01,3.96,9.67,19.09,0.872
39,26,2017-02-01,-4.1,2.73,19.09,0.695
39,27,2017-03-01,-5.89,0.81,19.09,0.754
39,28,2017-04-01,-3.38,2.02,19.09,0.735
39,29,2017-05-01,-13.08,-2.27,19.09,0.551
39,30,2017-06-01,-8.71,1.18,19.09,0.768
39,31,2017-07-01,10.2,15.67,19.09,0.698
39,32,2017-08-01,-15.7,-2.79,19.09,0.515
39,33,2017-09-01,-1.51,6.01,19.09,0.758
39,34,2017-10-01,-10.02,-3.46,19.09,0.587
39,35,2017-11-01,-11.45,-1.56,19.09,0.501
39,36,2017-12-01,-13.76,-0.53,19.09,0.641
39,37,2018-01-01,-8.24,1.42,19.09,0.473
39,38,2018-02-01,-3.87,3.96,19.09,0.387
39,39,2018-03-01,-3.68,3.12,19.09,0.55
39,40,2018-04-01,-6.53,3.4,19.09,0.539
39,41,2018-05-01,-0.41,6.6,19.09,0.324
39,42,2018-06-01,-11.67,-1.26,19.09,0.247
39,43,2018-07-01,-4.93,0.2,19.09,0.533
39,44,2018-08-01,-11.3,0.3,19.09,0.233
39,45,2018-09-01,-5.47,3.92,19.09,0.42
39,46,2018-10-01,-15.5,-3.51,19.09,0.428
39,47,2018-11-01,-14.52,-1.33,19.09,0.356
39,48,2018-12-01,-3.27,4.48,19.09,0.528
39,49,2019-01-01,-7.25,1.11,19.09,0.277
39,50,2019-02-01,-12.2,-2.01,19.09,0.145
39,51,2019-03-01,-10.37,1.21,19.09,0.144
39,52,2019-04-01,-8.81,-0.84,19.09,0.098
39,53,2019-05-01,-21.79,-13.05,19.09,0.104
39,54,2019-06-01,-10.96,-1.39,19.09,0.231
39,55,2019-07-01,-12.31,-1.85,19.09,0.316
39,56,2019-08-01,-16.08,-2.7,19.09,0.268
39,57,2019-09-01,-10.45,-0.61,19.09,0.148
39,58,2019-10-01,-8.28,-1.21,19.09,0.238
39,59,2019-11-01,-4.85,2.52,19.09,0.169
39,60,2019-12-01,-2.15,4.05,19.09,0.242
39,61,2020-01-01,-18.15,-8.18,19.09,0.215
39,62,2020-02-01,-14.25,-5.94,19.09,0.242
39,63,2020-03-01,-7.77,-0.69,19.09,0.296
39,64,2020-04-01,1.02,6.1,19.09,0.359
39,65,2020-05-01,-14.7,-0.59,19.09,0.217
39,66,2020-06-01,-14.3,-3.52,19.09,0.393
39,67,2020-07-01,-4.09,2.04,19.09,0.312
39,68,2020-08-01,-16.68,-7.08,19.09,0.342
39,69,2020-09-01,-15.65,-3.34,19.09,0.423
39,70,2020-10-01,-5.34,4.72,19.09,0.132
39,71,2020-11-01,-11.81,0.71,19.09,0.391
39,72,2020-12-01,0.93,5.04,19.09,0.468
39,73,2021-01-01,-6.23,4.11,19.09,0.343
39,74,2021-02-01,-9.17,-0.47,19.09,0.659
39,75,2021-03-01,-9.76,1.11,19.09,0.603
39,76,2021-04-01,-3.25,3.07,19.09,0.542
39,77,2021-05-01,-6.24,4.52,19.09,0.509
39,78,2021-06-01,-6.22,-1.01,19.09,0.624
39,79,2021-07-01,-17.0,-4.19,19.09,0.436
39,80,2021-08-01,-9.24,-2.69,19.09,0.683
39,81,2021-09-01,-20.85,-7.78,19.09,0.492
39,82,2021-10-01,-13.63,-3.45,19.09,0.613
39,83,2021-11-01,-6.93,2.51,19.09,0.464
39,84,2021-12-01,2.48,6.52,19.09,0.818
39,85,2022-01-01,-4.79,3.02,19.09,0.632
39,86,2022-02-01,8.25,11.21,19.09,0.662
39,87,2022-03-01,-16.58,-7.83,19.09,0.789
39,88,2022-04-01,-5.76,1.51,19.09,0.791
39,89,2022-05-01,-5.36,3.23,19.09,0.727
39,90,2022-06-01,-11.07,-4.32,19.09,0.845
39,91,2022-07-01,-3.41,7.35,19.09,0.699
39,92,2022-08-01,-3.95,3.04,19.09,0.674
39,93,2022-09-01,-17.35,-7.72,19.09,0.903
39,94,2022-10-01,-17.46,-7.66,19.09,0.829
39,95,2022-11-01,-10.84,2.13,19.09,0.88
39,96,2022-12-01,-10.23,-0.87,19.09,0.791
39,97,2023-01-01,-12.79,-0.69,19.09,0.902
39,98,2023-02-01,-9.35,-0.44,19.09,0.771
39,99,2023-03-01,-10.21,-3.15,19.09,1.0
39,100,2023-04-01,4.02,9.33,19.09,0.841
39,101,2023-05-01,-5.33,1.72,19.09,0.922
39,102,2023-06-01,-10.84,0.21,19.09,0.938
39,103,2023-07-01,-9.57,-2.11,19.09,1.021
39,104,2023-08-01,-22.4,-9.94,19.09,0.826
39,105,2023-09-01,-8.11,-2.49,19.09,0.961
39,106,2023-10-01,0.81,8.54,19.09,0.627
39,107,2023-11-01,-6.32,2.53,19.09,0.754
39,108,2023-12-01,4.46,8.57,19.09,0.695
39,109,2024-01-01,-10.01,-1.46,19.09,0.582
39,110,2024-02-01,-7.94,-1.18,19.09,0.705
39,111,2024-03-01,-4.96,-0.27,19.09,0.642
39,112,2024-04-01,-0.28,4.95,19.09,0.617
39,113,2024-05-01,0.67,8.02,19.09,0.679
39,114,2024-06-01,-2.79,5.21,19.09,0.473
39,115,2024-07-01,-4.39,3.24,19.09,0.333
39,116,2024-08-01,-9.32,-1.64,19.09,0.334
39,117,2024-09-01,-9.83,-0.41,19.09,0.45
39,118,2024-10-01,-13.65,-1.71,19.09,0.416
39,119,2024-11-01,-10.88,0.24,19.09,0.579
39,120,2024-12-01,-2.61,6.53,19.09,0.567
40,1,2015-01-01,-5.79,1.47,12.1,0.541
40,2,2015-02-01,-8.49,-3.58,12.1,0.447
40,3,2015-03-01,-2.55,4.03,12.1,0.614
40,4,2015-04-01,-6.26,-3.1,12.1,0.705
40,5,2015-05-01,-10.94,-1.61,12.1,0.582
40,6,2015-06-01,-1.1,2.77,12.1,0.829
40,7,2015-07-01,2.07,9.93,12.1,0.605
40,8,2015-08-01,0.64,7.81,12.1,0.682
40,9,2015-09-01,1.52,9.07,12.1,0.625
40,10,2015-10-01,0.32,4.11,12.1,0.574
40,11,2015-11-01,-9.2,-3.4,12.1,0.747
40,12,2015-12-01,-4.93,1.52,12.1,0.609
40,13,2016-01-01,-1.34,6.45,12.1,0.732
40,14,2016-02-01,-10.92,-0.34,12.1,0.639
40,15,2016-03-01,-4.61,0.06,12.1,0.786
40,16,2016-04-01,-3.17,2.68,12.1,0.846
40,17,2016-05-01,3.75,9.58,12.1,0.707
40,18,2016-06-01,2.9,8.39,12.1,0.757
40,19,2016-07-01,-2.11,3.26,12.1,0.916
40,20,2016-08-01,-7.66,-2.41,12.1,0.759
40,21,2016-09-01,-8.65,-0.62,12.1,0.752
40,22,2016-10-01,-0.25,5.51,12.1,0.783
40,23,2016-11-01,-1.62,4.07,12.1,0.653
40,24,2016-12-01,2.3,7.23,12.1,0.776
40,25,2017-01-01,-3.06,2.31,12.1,0.879
40,26,2017-02-01,5.03,10.91,12.1,0.785
40,27,2017-03-01,1.4,7.94,12.1,0.727
40,28,2017-04-01,-10.46,-3.16,12.1,0.781
40,29,2017-05-01,-9.78,-2.63,12.1,0.66
40,30,2017-06-01,-2.14,3.87,12.1,0.747
40,31,2017-07-01,-1.98,3.43,12.1,0.669
40,32,2017-08-01,-7.6,-1.52,12.1,0.593
40,33,2017-09-01,-3.73,1.26,12.1,0.738
40,34,2017-10-01,-5.69,-1.04,12.1,0.486
40,35,2017-11-01,-3.01,2.02,12.1,0.688
40,36,2017-12-01,2.85,8.22,12.1,0.545
40,37,2018-01-01,-0.29,4.78,12.1,0.629
40,38,2018-02-01,-12.79,-5.09,12.1,0.341
40,39,2018-03-01,-6.1,0.38,12.1,0.306
40,40,2018-04-01,-1.96,3.44,12.1,0.462
40,41,2018-05-01,-1.33,3.5,12.1,0.283
40,42,2018-06-01,-9.67,-1.78,12.1,0.395
40,43,2018-07-01,1.68,4.92,12.1,0.278
40,44,2018-08-01,4.23,10.86,12.1,0.217
40,45,2018-09-01,-2.28,4.34,12.1,0.25
40,46,2018-10-01,-4.2,1.94,12.1,0.257
40,47,2018-11-01,-3.28,4.79,12.1,0.301
40,48,2018-12-01,0.9,5.94,12.1,0.429
40,49,2019-01-01,-14.07,-2.53,12.1,0.185
40,50,2019-02-01,-9.78,-1.82,12.1,0.364
40,51,2019-03-01,-7.64,-3.21,12.1,0.346
40,52,2019-04-01,-10.04,-1.67,12.1,0.282
40,53,2019-05-01,-6.76,-0.74,12.1,0.039
40,54,2019-06-01,-6.42,0.31,12.1,0.146
40,55,2019-07-01,-5.84,-0.03,12.1,0.124
40,56,2019-08-01,-9.9,-0.39,12.1,0.189
40,57,2019-09-01,-7.92,0.26,12.1,0.182
40,58,2019-10-01,-4.43,2.95,12.1,-0.011
40,59,2019-11-01,-6.54,2.34,12.1,0.412
40,60,2019-12-01,-4.84,1.39,12.1,0.261
40,61,2020-01-01,-15.84,-3.99,12.1,0.164
40,62,2020-02-01,-5.27,0.42,12.1,0.079
40,63,2020-03-01,-8.19,-1.77,12.1,0.156
40,64,2020-04-01,-5.13,1.66,12.1,0.329
40,65,2020-05-01,-3.11,0.54,12.1,0.117
40,66,2020-06-01,-8.13,-2.88,12.1,0.344
40,67,2020-07-01,-4.9,2.11,12.1,0.265
40,68,2020-08-01,-5.83,0.75,12.1,0.116
40,69,2020-09-01,0.97,6.82,12.1,0.304
40,70,2020-10-01,-10.84,-2.61,12.1,0.366
40,71,2020-11-01,0.73,3.94,12.1,0.484
40,72,2020-12-01,-10.07,-4.58,12.1,0.465
40,73,2021-01-01,-6.89,-1.32,12.1,0.535
40,74,2021-02-01,-1.11,6.16,12.1,0.314
40,75,2021-03-01,-3.36,1.79,12.1,0.582
40,76,2021-04-01,-9.85,-2.81,12.1,0.668
40,77,2021-05-01,-12.47,-3.15,12.1,0.438
40,78,2021-06-01,-18.73,-8.5,12.1,0.528
40,79,2021-07-01,-4.09,1.2,12.1,0.663
40,80,2021-08-01,-3.46,1.1,12.1,0.435
40,81,2021-09-01,0.79,8.7,12.1,0.753
40,82,2021-10-01,-5.52,1.36,12.1,0.607
40,83,2021-11-01,-4.64,1.04,12.1,0.873
40,84,2021-12-01,-9.72,-0.87,12.1,0.707
40,85,2022-01-01,-8.05,-2.15,12.1,0.796
40,86,2022-02-01,1.28,8.99,12.1,0.742
40,87,2022-03-01,-13.22,-4.64,12.1,0.832
40,88,2022-04-01,-8.75,-4.19,12.1,0.695
40,89,2022-05-01,-4.93,-1.09,12.1,0.676
40,90,2022-06-01,2.09,4.86,12.1,0.938
40,91,2022-07-01,1.25,5.52,12.1,0.706
40,92,2022-08-01,1.24,6.21,12.1,0.975
40,93,2022-09-01,-4.78,-0.55,12.1,0.706
40,94,2022-10-01,-9.92,-1.92,12.1,0.809
40,95,2022-11-01,-5.52,-0.03,12.1,0.844
40,96,2022-12-01,-2.29,3.75,12.1,0.662
40,97,2023-01-01,-8.42,-0.71,12.1,0.699
40,98,2023-02-01,-8.37,-2.85,12.1,0.827
40,99,2023-03-01,-1.32,4.02,12.1,0.818
40,100,2023-04-01,-8.57,1.52,12.1,0.844
40,101,2023-05-01,-1.7,0.72,12.1,0.798
40,102,2023-06-01,-14.66,-3.57,12.1,0.639
40,103,2023-07-01,-13.19,-5.12,12.1,0.724
40,104,2023-08-01,-7.91,-2.69,12.1,0.726
40,105,2023-09-01,-4.69,0.58,12.1,0.709
40,106,2023-10-01,-13.4,-6.47,12.1,0.7
40,107,2023-11-01,-6.49,0.12,12.1,0.609
40,108,2023-12-01,-6.78,2.42,12.1,0.807
40,109,2024-01-01,-4.99,3.33,12.1,0.745
40,110,2024-02-01,-1.72,0.42,12.1,0.628
40,111,2024-03-01,3.53,9.53,12.1,0.45
40,112,2024-04-01,-3.01,2.55,12.1,0.608
40,113,2024-05-01,-12.45,-2.74,12.1,0.428
40,114,2024-06-01,-12.4,-7.56,12.1,0.346
40,115,2024-07-01,-3.55,2.89,12.1,0.533
40,116,2024-08-01,-8.52,0.92,12.1,0.426
40,117,2024-09-01,-4.77,3.48,12.1,0.513
40,118,2024-10-01,-9.46,-3.46,12.1,0.439
40,119,2024-11-01,-4.68,3.39,12.1,0.522
40,120,2024-12-01,-7.46,0.81,12.1,0.258
41,1,2015-01-01,-6.44,0.5,17.21,0.284
41,2,2015-02-01,-3.85,2.33,17.21,0.432
41,3,2015-03-01,-9.32,-2.78,17.21,0.633
41,4,2015-04-01,-11.8,-5.32,17.21,0.538
41,5,2015-05-01,-3.73,1.47,17.21,0.701
41,6,2015-06-01,-4.13,-0.01,17.21,0.677
41,7,2015-07-01,-13.58,-3.28,17.21,0.583
41,8,2015-08-01,-13.36,-2.05,17.21,0.686
41,9,2015-09-01,-5.46,2.34,17.21,0.638
41,10,2015-10-01,-7.14,-3.64,17.21,0.694
41,11,2015-11-01,-6.07,-1.16,17.21,0.501
41,12,2015-12-01,-3.67,2.85,17.21,0.747
41,13,2016-01-01,-4.41,1.42,17.21,0.917
41,14,2016-02-01,-4.28,-0.88,17.21,0.914
41,15,2016-03-01,-5.15,4.35,17.21,0.817
41,16,2016-04-01,-3.81,3.98,17.21,0.823
41,17,2016-05-01,-2.67,3.99,17.21,0.8
41,18,2016-06-01,-4.75,5.34,17.21,0.663
41,19,2016-07-01,-7.84,-2.31,17.21,0.993
41,20,2016-08-01,-6.22,3.48,17.21,0.913
41,21,2016-09-01,-11.56,-7.01,17.21,0.792
41,22,2016-10-01,-9.77,-0.69,17.21,0.658
41,23,2016-11-01,-13.09,-3.99,17.21,0.728
41,24,2016-12-01,-5.17,0.99,17.21,0.727
41,25,2017-01-01,-9.94,-3.01,17.21,0.798
41,26,2017-02-01,-4.13,2.08,17.21,0.815
41,27,2017-03-01,-2.87,4.33,17.21,0.803
41,28,2017-04-01,-9.87,-1.43,17.21,0.818
41,29,2017-05-01,-9.59,-0.51,17.21,0.631
41,30,2017-06-01,-9.42,-0.52,17.21,0.676
41,31,2017-07-01,-7.69,0.84,17.21,0.695
41,32,2017-08-01,1.65,10.04,17.21,0.692
41,33,2017-09-01,-7.67,-0.9,17.21,0.651
41,34,2017-10-01,-10.08,0.7,17.21,0.756
41,35,2017-11-01,-9.72,-0.65,17.21,0.662
41,36,2017-12-01,-10.13,-5.45,17.21,0.515
41,37,2018-01-01,-9.46,-3.24,17.21,0.507
41,38,2018-02-01,-10.41,-1.84,17.21,0.473
41,39,2018-03-01,-9.54,-1.66,17.21,0.376
41,40,2018-04-01,-0.62,4.89,17.21,0.626
41,41,2018-05-01,-1.19,1.84,17.21,0.609
41,42,2018-06-01,-3.52,1.71,17.21,0.319
41,43,2018-07-01,-15.15,-3.84,17.21,0.306
41,44,2018-08-01,-2.89,3.33,17.21,0.14
41,45,2018-09-01,-2.71,8.37,17.21,0.522
41,46,2018-10-01,-10.98,-5.82,17.21,0.264
41,47,2018-11-01,-2.14,5.03,17.21,0.375
41,48,2018-12-01,0.11,10.75,17.21,0.242
41,49,2019-01-01,-10.5,-2.88,17.21,0.316
41,50,2019-02-01,-3.14,3.81,17.21,0.212
41,51,2019-03-01,-8.15,-0.35,17.21,0.227
41,52,2019-04-01,-11.84,-6.04,17.21,0.218
41,53,2019-05-01,-10.82,-3.76,17.21,0.412
41,54,2019-06-01,-6.84,-2.08,17.21,0.147
41,55,2019-07-01,-8.29,-2.71,17.21,0.237
41,56,2019-08-01,-3.7,2.75,17.21,0.146
41,57,2019-09-01,-3.94,1.7,17.21,0.028
41,58,2019-10-01,-8.41,-1.48,17.21,0.183
41,59,2019-11-01,-11.16,-1.48,17.21,0.278
41,60,2019-12-01,-9.0,-1.65,17.21,0.329
41,61,2020-01-01,-10.03,-3.59,17.21,0.22
41,62,2020-02-01,-9.14,-5.9,17.21,0.386
41,63,2020-03-01,-7.07,0.69,17.21,0.21
41,64,2020-04-01,-3.31,4.44,17.21,0.288
41,65,2020-05-01,-3.61,6.77,17.21,0.369
41,66,2020-06-01,-2.64,5.03,17.21,0.387
41,67,2020-07-01,-6.87,3.7,17.21,0.258
41,68,2020-08-01,3.21,8.72,17.21,0.173
41,69,2020-09-01,-6.25,1.41,17.21,0.451
41,70,2020-10-01,-4.82,4.69,17.21,0.392
41,71,2020-11-01,-4.74,1.81,17.21,0.355
41,72,2020-12-01,-8.25,1.55,17.21,0.421
41,73,2021-01-01,-10.8,-4.16,17.21,0.423
41,74,2021-02-01,-9.59,-3.82,17.21,0.498
41,75,2021-03-01,-9.14,1.04,17.21,0.467
41,76,2021-04-01,-12.8,-4.23,17.21,0.53
41,77,2021-05-01,-5.69,-2.65,17.21,0.543
41,78,2021-06-01,-8.36,-1.06,17.21,0.745
41,79,2021-07-01,-2.72,2.95,17.21,0.661
41,80,2021-08-01,-3.64,2.45,17.21,0.566
41,81,2021-09-01,-2.22,2.74,17.21,0.569
41,82,2021-10-01,-6.64,2.9,17.21,0.56
41,83,2021-11-01,1.88,8.93,17.21,0.608
41,84,2021-12-01,-0.67,3.2,17.21,0.749
41,85,2022-01-01,-3.2,5.11,17.21,0.781
41,86,2022-02-01,-8.38,-1.35,17.21,0.957
41,87,2022-03-01,-6.69,0.24,17.21,0.761
41,88,2022-04-01,-3.6,7.19,17.21,0.801
41,89,2022-05-01,-6.2,-1.12,17.21,0.761
41,90,2022-06-01,-10.46,-5.39,17.21,0.821
41,91,2022-07-01,-1.87,3.79,17.21,0.773
41,92,2022-08-01,-9.11,-2.08,17.21,0.884
41,93,2022-09-01,-5.28,0.76,17.21,0.798
41,94,2022-10-01,-8.52,-3.54,17.21,0.887
41,95,2022-11-01,-9.63,-0.76,17.21,0.8
41,96,2022-12-01,-10.23,-3.92,17.21,0.819
41,97,2023-01-01,-7.25,-0.94,17.21,0.672
41,98,2023-02-01,-5.4,-0.74,17.21,0.717
41,99,2023-03-01,-12.98,-3.17,17.21,0.842
41,100,2023-04-01,-12.48,-5.26,17.21,0.825
41,101,2023-05-01,-10.29,-4.4,17.21,0.861
41,102,2023-06-01,-16.43,-8.15,17.21,0.85
41,103,2023-07-01,-13.41,-6.85,17.21,0.657
41,104,2023-08-01,-9.89,0.42,17.21,0.56
41,105,2023-09-01,-7.77,-2.2,17.21,0.637
41,106,2023-10-01,-6.02,-1.07,17.21,0.762
41,107,2023-11-01,-5.67,2.92,17.21,0.36
41,108,2023-12-01,-11.17,0.43,17.21,0.641
41,109,2024-01-01,-11.28,-2.21,17.21,0.487
41,110,2024-02-01,-9.57,-0.46,17.21,0.526
41,111,2024-03-01,-7.1,-0.04,17.21,0.527
41,112,2024-04-01,-10.4,-0.88,17.21,0.395
41,113,2024-05-01,-10.85,-0.6,17.21,0.483
41,114,2024-06-01,-5.66,3.45,17.21,0.534
41,115,2024-07-01,-5.46,0.49,17.21,0.37
41,116,2024-08-01,2.82,9.12,17.21,0.388
41,117,2024-09-01,-6.22,-1.73,17.21,0.375
41,118,2024-10-01,-7.92,0.15,17.21,0.473
41,119,2024-11-01,-13.4,-6.4,17.21,0.615
41,120,2024-12-01,-5.41,0.78,17.21,0.285
42,1,2015-01-01,-1.44,4.31,15.34,0.62
42,2,2015-02-01,-5.48,4.17,15.34,0.471
42,3,2015-03-01,-9.62,-0.03,15.34,0.425
42,4,2015-04-01,-9.69,-2.22,15.34,0.48
42,5,2015-05-01,-10.05,-3.47,15.34,0.782
42,6,2015-06-01,-1.29,5.21,15.34,0.552
42,7,2015-07-01,-14.91,-2.85,15.34,0.666
42,8,2015-08-01,-1.59,4.76,15.34,0.601
42,9,2015-09-01,-5.63,3.23,15.34,0.63
42,10,2015-10-01,-7.34,0.64,15.34,0.785
42,11,2015-11-01,-4.22,3.28,15.34,0.801
42,12,2015-12-01,-4.74,0.68,15.34,0.752
