id,t,y,x1,x2
266,5,0.9875,-0.4152,-0.4667
266,6,0.8679,-1.056,-0.8676
266,7,3.0041,0.3008,-0.6756
266,8,0.4511,-0.6722,0.2539
267,1,1.0224,0.1107,1.3849
267,2,2.2788,0.479,-0.315
267,3,1.4585,-0.7641,-1.0206
267,4,2.1107,-0.5489,-0.8098
267,5,1.6411,-0.1672,0.2742
267,6,3.8638,0.6322,-1.1526
267,7,2.3404,0.5872,1.4185
267,8,2.9126,0.3524,-0.116
268,1,5.4214,1.698,0.7323
268,2,2.8844,1.8536,1.7631
268,3,3.0294,0.9675,0.103
268,4,1.0575,-0.1018,0.2237
268,5,2.184,-1.1961,-2.5483
268,6,0.3295,-1.4722,-0.6018
268,7,3.1651,0.606,0.7877
268,8,2.6697,0.3263,0.4924
269,1,0.4074,-1.6206,-1.079
269,2,2.5805,-0.2625,-0.6474
269,3,1.4408,1.4206,1.2342
269,4,3.1577,-0.3963,-1.7622
269,5,2.2489,0.8872,1.0002
269,6,4.0433,1.2351,0.5263
269,7,2.6081,0.9896,-0.2318
269,8,2.6675,0.5567,1.1859
270,1,2.9016,1.8839,0.4548
270,2,1.26,0.2362,0.8909
270,3,1.9872,0.3839,-0.0316
270,4,2.5007,0.741,-0.8204
270,5,1.3257,-0.614,-0.271
270,6,2.0792,-0.0838,0.816
270,7,3.2825,0.504,1.5129
270,8,2.2984,0.0123,-0.2887
271,1,2.7031,0.0657,-0.0302
271,2,2.417,-0.6099,-1.573
271,3,1.6936,0.2186,1.1455
271,4,1.2622,0.1299,0.9354
271,5,1.3684,-1.3403,-1.6997
271,6,3.0137,-0.0935,-1.1254
271,7,1.1657,-0.7642,-0.5859
271,8,2.3322,-0.1344,-0.7118
272,1,2.471,1.2607,1.7108
272,2,4.5243,1.9875,1.7036
272,3,0.977,-0.9276,-0.756
272,4,-0.266,-2.2011,-1.2842
272,5,3.6658,0.5726,0.5971
272,6,4.501,0.7499,-0.6652
272,7,4.2821,1.0919,0.5903
272,8,3.2514,1.8,1.8425
273,1,4.1307,0.9709,-0.5254
273,2,1.3067,-0.6817,-0.0414
273,3,2.9441,-0.0581,-0.348
273,4,0.4421,-0.8332,-0.2248
273,5,1.961,0.0938,-0.6437
273,6,0.9447,-0.782,0.2872
273,7,0.1108,-0.4046,1.4719
273,8,1.8681,0.4556,0.4846
274,1,1.3756,0.5016,0.7013
274,2,3.0748,1.8025,1.3141
274,3,1.4579,0.9163,1.0373
274,4,1.0192,-1.1784,-0.6006
274,5,1.3651,1.208,3.0345
274,6,2.5834,0.0832,-0.6114
274,7,1.9757,-0.2193,-0.0617
274,8,2.8418,0.5079,0.685
275,1,3.4747,0.7242,0.3625
275,2,4.8442,1.2545,-0.0269
275,3,1.0655,-0.3922,0.1313
275,4,0.7592,-0.8272,-0.0938
275,5,2.7174,-0.0519,-0.5283
275,6,2.6297,-0.1439,-1.3581
275,7,3.5512,1.2368,0.3744
275,8,0.3874,-1.3877,-0.5444
276,1,0.7693,-0.9152,0.0435
276,2,0.9668,0.6306,0.9424
276,3,1.5074,-0.2668,0.4907
276,4,2.3319,0.2752,-0.0691
276,5,0.928,-0.8756,-0.092
276,6,3.0154,0.6251,0.5705
276,7,7.0317,2.0639,-0.1705
276,8,1.7415,-0.4516,0.093
277,1,4.772,0.6375,-1.1063
277,2,5.7889,1.3059,-0.6783
277,3,2.3406,-0.7394,-1.7108
277,4,0.2422,-1.5459,-0.6999
277,5,4.509,1.3121,0.2989
277,6,3.0292,0.0642,-0.691
277,7,2.2664,0.1243,-0.3076
277,8,5.9265,2.5906,0.5956
278,1,2.4176,0.0484,-0.4539
278,2,1.1566,0.1835,0.8059
278,3,1.8317,-0.9277,-1.1714
278,4,1.7277,0.081,0.5283
278,5,4.329,1.1139,1.3135
278,6,0.5311,-0.7978,-0.1894
278,7,3.3711,2.0728,1.3918
278,8,2.4707,0.7409,0.8302
279,1,0.3531,-1.0993,0.2394
279,2,3.1012,0.6652,0.2202
279,3,1.0222,-1.1609,-0.8957
279,4,0.7728,-1.2629,-1.0047
279,5,2.9511,1.6311,0.4388
279,6,2.5573,1.0916,1.6838
279,7,-0.555,-1.8902,-0.2361
279,8,0.2134,-1.2741,-0.2341
280,1,3.9588,1.0359,0.0016
280,2,0.8261,-0.9471,-0.5735
280,3,2.2072,-0.2693,0.0771
280,4,0.7721,-0.8632,0.2851
280,5,0.5045,-1.4017,-0.9149
280,6,0.7514,-0.9864,-0.5266
280,7,0.3168,0.0741,0.7508
280,8,1.2156,0.776,1.7186
281,1,3.0534,0.9406,1.1962
281,2,1.6899,0.5084,1.0034
281,3,3.9948,0.7435,-0.6829
281,4,1.6237,-0.1178,-0.6347
281,5,1.6571,-0.7887,-0.7875
281,6,2.4474,0.0746,-0.7819
281,7,2.8495,0.7322,0.322
281,8,-0.2659,-1.5164,-0.0161
282,1,0.6697,0.2386,1.2017
282,2,3.1542,2.4747,1.4066
282,3,4.9,1.4624,0.2527
282,4,2.9136,1.2317,1.6011
282,5,2.2757,0.0218,0.3611
282,6,1.3851,-0.7364,-0.4988
282,7,1.7073,-0.5572,-0.6194
282,8,0.4873,0.5886,1.5347
283,1,3.1193,0.9453,0.1085
283,2,3.032,0.5674,-0.2491
283,3,3.0126,0.2195,0.5272
283,4,3.0674,0.09,-0.7131
283,5,1.9479,-0.0442,0.9167
283,6,-0.3924,-1.372,0.484
283,7,0.0629,-1.5673,-0.5438
283,8,2.1734,0.8997,1.583
284,1,2.7389,0.2939,-0.1989
284,2,0.6144,-0.573,0.2724
284,3,2.4042,-0.0551,-0.8408
284,4,2.1115,-0.3789,-0.9492
284,5,2.9512,-0.0581,-0.3295
284,6,0.4002,-0.1469,0.5384
284,7,1.2752,0.0605,1.8003
284,8,2.7537,1.8961,1.3615
285,1,0.725,-0.5924,-0.0698
285,2,2.7528,0.1155,0.0642
285,3,2.2886,-0.2639,-0.4705
285,4,0.2814,-1.6215,-0.8707
285,5,2.7639,-0.3486,-1.2128
285,6,3.5156,0.2054,-0.0634
285,7,2.6623,0.7384,1.0605
285,8,1.5754,0.1878,0.774
286,1,1.0927,0.1884,1.726
286,2,3.2198,0.7036,0.8998
286,3,1.8074,-0.4531,-0.9635
286,4,2.4463,-0.2128,-1.3122
286,5,1.0428,-1.3051,-1.2925
286,6,1.2076,0.6672,0.3996
286,7,2.1446,-0.4621,-0.9849
286,8,1.3187,0.7693,0.5712
287,1,0.8946,0.2385,1.8669
287,2,1.9668,0.1347,0.8785
287,3,2.6069,0.2529,-0.6277
287,4,1.8621,-0.3453,0.3559
287,5,0.3204,-0.3652,0.702
287,6,0.5375,-1.3246,-0.5027
287,7,3.9172,0.894,-0.0718
287,8,1.0869,0.461,0.6366
288,1,5.6401,0.483,-1.4593
288,2,1.8118,-0.0634,0.078
288,3,0.4935,-0.3292,0.8257
288,4,0.0913,-0.9632,0.2087
288,5,1.0758,-0.2261,0.6124
288,6,-0.3583,-2.0491,-0.8758
288,7,3.0296,1.0903,0.8634
288,8,1.5559,0.0899,0.5275
289,1,2.7044,-0.2387,-0.9891
289,2,3.7434,0.8427,-0.964
289,3,1.2724,-1.0606,-1.5189
289,4,2.2049,0.0885,-0.1884
289,5,2.8441,0.2439,-2.294
289,6,2.3027,0.0622,-0.0325
289,7,0.1264,-0.3662,1.1777
289,8,1.8654,0.4485,1.1388
290,1,0.7884,-0.8828,0.2455
290,2,2.4341,0.9245,0.269
290,3,1.0342,-1.1706,-0.7901
290,4,3.0943,1.623,1.1406
290,5,1.3941,-0.7203,0.0291
290,6,5.0309,1.9108,-0.6958
290,7,2.4878,0.0778,-1.0137
290,8,7.1531,3.071,0.5377
291,1,1.2429,-0.7856,-0.6705
291,2,0.3977,-0.4194,0.823
291,3,-0.1151,-1.2929,0.1528
291,4,2.8683,1.2612,1.2302
291,5,4.5428,1.5486,1.3434
291,6,0.5777,-0.0579,0.5026
291,7,1.3396,-0.3195,0.238
291,8,-0.6431,-1.5929,0.3345
292,1,3.3028,0.7028,-0.1388
292,2,3.3806,0.1387,-0.5789
292,3,1.353,-1.1988,-1.4522
292,4,2.7069,0.7166,0.2951
292,5,1.907,-0.572,-0.7131
292,6,0.7333,-0.1708,1.3187
292,7,2.2164,0.7499,0.7817
292,8,3.5503,0.1461,-1.313
293,1,2.45,0.0423,-0.9014
293,2,2.2254,-0.3054,-1.1664
293,3,0.3413,-1.1142,-0.1251
293,4,1.5203,-0.8829,-0.6581
293,5,0.6782,0.4647,-0.0509
293,6,1.8773,-1.0029,-1.6286
293,7,1.9885,0.63,1.2251
293,8,2.0619,1.137,0.2872
294,1,3.6955,1.5072,1.0752
294,2,2.0347,-0.0347,0.1827
294,3,0.9651,-1.0865,-0.6152
294,4,0.7911,0.2594,0.0821
294,5,0.6345,-1.0254,0.1128
294,6,2.0132,0.0968,-0.3228
294,7,4.7675,1.5344,0.2417
294,8,1.1689,-0.8544,-0.3374
295,1,1.4532,-0.4589,-0.5739
295,2,1.7409,-1.0419,-1.4749
295,3,1.3458,-0.8371,-0.8717
295,4,0.5623,0.2791,0.8091
295,5,1.7759,-0.526,-0.2067
295,6,1.6135,-0.0558,-0.0896
295,7,-0.4573,-2.6658,-1.6066
295,8,1.3151,-0.6965,-0.5965
296,1,0.8802,-1.1325,-0.6692
296,2,2.2653,0.1123,-0.1592
296,3,5.8308,1.4902,-1.3455
296,4,1.6888,0.0301,-0.4068
296,5,0.9309,-1.4332,-1.4159
296,6,2.6999,1.0857,1.0411
296,7,3.5292,0.724,1.1474
296,8,0.7992,-0.6886,0.1681
297,1,3.2282,0.6922,0.7226
297,2,2.1629,0.9072,1.5346
297,3,1.0228,-0.6858,-0.2424
297,4,1.4628,-0.1869,0.184
297,5,1.2706,-1.3075,-1.5625
297,6,3.3977,0.3617,-0.6097
297,7,3.4325,0.7329,0.8203
297,8,1.6581,-0.8728,-1.102
298,1,3.2997,0.393,0.029
298,2,1.4488,0.3464,0.6102
298,3,1.3172,0.7663,1.912
298,4,1.2528,0.2723,0.918
298,5,2.3433,0.8368,1.435
298,6,1.0879,-0.7728,-0.4292
298,7,2.9011,0.7778,1.001
298,8,2.2081,1.1712,0.9451
299,1,0.541,-1.277,-0.5644
299,2,3.4236,0.4224,-0.4495
299,3,0.9064,-0.5861,-0.5688
299,4,4.8067,1.7254,2.4254
299,5,0.6806,-0.5161,0.5594
299,6,3.4825,2.4003,-0.441
299,7,1.5864,-0.38,-0.1192
299,8,4.1013,1.9498,1.0746
300,1,0.6055,-2.3277,-2.601
300,2,2.5993,-0.3628,-0.9448
300,3,4.2939,1.9458,1.7935
300,4,2.7638,0.4164,0.0587
300,5,2.0229,-0.0156,0.2207
300,6,3.3201,0.6995,-0.431
300,7,4.8212,0.4369,-1.3066
300,8,1.1167,1.5033,2.1645
