id,t,y,x1,x2,x3
207,8,0.1948,-0.2954,-0.8058,1.305
208,1,3.5442,0.1685,1.0103,0.6069
208,2,3.7478,1.3176,-0.0444,-1.8419
208,3,1.0266,-1.0065,1.3785,1.3048
208,4,1.7626,1.1399,-0.6715,0.1352
208,5,4.2909,1.3171,-0.0548,-0.052
208,6,1.4859,-0.1181,-0.9224,0.2813
208,7,0.9471,-2.1219,0.0074,-0.345
208,8,-2.7484,-0.6078,-1.4785,0.227
209,1,2.4187,1.297,-0.4876,-0.5919
209,2,-0.2756,-0.0229,-1.4363,1.2743
209,3,2.0921,-0.9993,0.6939,-0.1136
209,4,2.3692,-0.5048,0.7166,-0.3826
209,5,0.9742,0.8406,-1.7303,-0.9249
209,6,3.366,0.5467,1.3339,0.2688
209,7,2.86,-0.2389,2.4974,0.1871
209,8,0.9111,-0.3668,0.046,0.3884
210,1,3.6635,-0.3918,-0.6411,-1.0273
210,2,1.3696,-0.9224,2.8243,-1.6012
210,3,0.8582,1.6154,-1.319,0.6256
210,4,1.8011,-0.3223,0.0201,1.4846
210,5,1.0619,1.2172,0.1796,-1.0264
210,6,2.2899,1.5213,1.3451,1.5894
210,7,3.7684,0.9983,0.3597,0.2839
210,8,0.6574,-0.4316,-0.4986,-0.0071
211,1,-1.91,0.4037,-0.9512,-0.3975
211,2,1.3623,-0.0242,-0.3418,-1.3845
211,3,-0.5471,-0.9037,-1.0069,0.9877
211,4,2.3303,0.3244,0.0478,-0.7756
211,5,0.9095,-1.179,-0.5642,-0.7798
211,6,4.6058,1.1877,-1.494,0.9919
211,7,1.8944,-0.4646,1.2551,-1.883
211,8,2.5138,0.2012,-0.4977,-1.5236
212,1,-0.3854,0.2833,-1.2681,-0.0181
212,2,1.7598,-0.2589,-0.1683,0.2933
212,3,4.1419,0.5867,0.0684,0.4847
212,4,-0.7958,-0.4749,-1.7465,-0.3018
212,5,4.2068,0.8713,0.3316,2.5304
212,6,-0.5396,-1.346,-1.0472,-0.2279
212,7,0.8089,0.1264,1.711,-0.2308
212,8,2.7095,1.9389,0.524,-0.797
213,1,1.0815,-1.0003,-0.3999,0.1239
213,2,1.4923,-0.6777,-0.7452,0.615
213,3,-0.1741,0.5139,-0.105,1.2036
213,4,1.7691,0.1796,0.6128,-1.4893
213,5,0.2327,0.3506,-0.0255,-0.246
213,6,-1.0201,0.4892,-0.2172,0.4467
213,7,-0.0215,0.6347,0.0584,0.5871
213,8,-0.07,1.1097,-0.6039,0.0065
214,1,1.8736,0.4098,-0.3432,0.5424
214,2,2.2403,-0.2413,-2.0858,-0.809
214,3,-0.1837,0.6726,0.9737,1.5579
214,4,2.7556,1.8999,0.2988,0.9926
214,5,-0.9106,-0.1326,-0.7735,-1.3449
214,6,1.4747,-0.9745,1.8987,-1.0751
214,7,0.5377,1.1071,0.087,-1.0469
214,8,-0.8948,-0.1204,-1.0361,0.678
215,1,0.5995,-2.1727,0.8567,-1.2847
215,2,0.6895,0.8474,0.398,-0.331
215,3,0.547,-0.5353,0.3946,0.4547
215,4,-2.0464,-0.0905,-0.4258,-0.0662
215,5,2.4683,0.332,0.4505,0.2589
215,6,2.1354,0.1905,-0.2618,-1.0658
215,7,1.5289,0.7095,0.5559,0.5949
215,8,-2.1858,-0.4355,-1.9049,-0.6132
216,1,3.0055,0.5131,-0.4339,-0.3246
216,2,0.8534,-0.2595,1.7222,0.2377
216,3,0.3336,0.7388,-0.7671,0.1031
216,4,4.959,0.6154,-0.6038,0.024
216,5,-0.3121,-0.9354,-0.448,-0.7506
216,6,2.7796,1.086,-1.2148,-0.2995
216,7,0.9787,-0.536,-2.2083,0.0022
216,8,1.9708,0.8081,-0.2306,-1.3751
217,1,1.5987,0.3673,0.1359,-0.4625
217,2,2.7097,1.8382,-0.0525,0.3877
217,3,1.1645,-0.2235,-0.1449,-1.2774
217,4,0.7816,-0.3493,0.043,1.1566
217,5,2.7928,-0.0194,1.0228,1.2696
217,6,-0.7295,-0.3032,-0.1904,-1.2452
217,7,3.0067,0.7999,-0.5741,1.3576
217,8,0.7618,-1.6163,-0.2811,-0.1436
218,1,1.2008,-1.0537,0.5793,0.4185
218,2,1.6364,-1.0678,1.412,-0.4967
218,3,1.1162,0.9503,-0.6281,0.923
218,4,-1.8539,1.7106,0.0989,0.4061
218,5,0.9693,-0.1044,0.3384,-0.8142
218,6,-0.7858,-0.1688,-0.9926,-1.1652
218,7,0.132,0.0701,0.0204,-1.4603
218,8,-1.7416,1.1619,-1.4657,0.1879
219,1,-0.6232,-0.9274,-1.7691,0.5725
219,2,0.5018,0.2384,0.3667,0.651
219,3,-2.8289,0.9752,-0.3839,-0.118
219,4,2.2658,0.5011,0.2023,-1.157
219,5,3.9703,0.1896,-0.0179,-0.6821
219,6,2.423,1.001,-0.9764,1.1523
219,7,-0.4763,-2.7032,-0.0453,-0.4846
219,8,0.8641,0.6779,-1.2331,0.1434
220,1,0.7703,-0.6541,1.391,-1.0757
220,2,-0.2388,-1.8306,-1.356,0.3366
220,3,1.1421,0.5112,-0.1958,-0.4577
220,4,-0.5365,1.3737,-1.0423,1.0467
220,5,2.8622,-0.1374,0.5704,0.7736
220,6,-1.2062,0.9529,-0.3314,-0.4957
220,7,3.2292,1.6123,-0.5187,-0.1267
220,8,1.7588,1.3149,0.8532,-0.5511
221,1,5.6038,1.64,0.0294,-1.4194
221,2,1.9951,0.7421,0.5166,-0.8574
221,3,0.1962,0.0754,-0.9813,0.1982
221,4,-0.4702,-1.602,-1.4048,0.3253
221,5,0.9534,-0.2461,0.1072,0.1485
221,6,-0.6725,-0.8432,-0.3188,-0.3017
221,7,0.6884,2.1709,0.6264,0.9331
221,8,-1.2133,-0.1759,-0.0799,0.0635
222,1,0.0004,0.1232,0.2051,0.7033
222,2,0.976,0.5515,-1.6234,-1.7738
222,3,1.8429,0.0436,1.8884,-3.9224
222,4,-2.356,1.6951,-0.1642,0.2838
222,5,0.777,-0.6226,0.6976,-1.4248
222,6,1.7088,0.1946,-0.8361,-0.2125
222,7,0.5714,-0.7425,0.308,-0.3021
222,8,-0.7269,-1.32,-1.3028,1.5874
223,1,0.447,-0.6118,0.4521,0.4
223,2,0.1733,-0.037,-0.356,0.1659
223,3,0.1144,-0.4293,0.0292,0.837
223,4,1.0132,-0.6924,0.698,0.3685
223,5,2.2923,-1.4063,-1.2325,-0.4577
223,6,-0.2629,-0.0831,-0.6845,1.0715
223,7,0.159,-1.5047,0.4573,-1.1098
223,8,1.9574,0.7601,2.0982,0.3232
224,1,0.1151,0.0824,-0.1381,-1.5476
224,2,1.2182,-1.4576,0.5911,0.2039
224,3,-1.883,-0.3092,-0.107,0.193
224,4,0.8556,-0.7522,1.9422,1.6765
224,5,2.1954,0.3192,-1.7472,-1.565
224,6,1.1717,1.3405,0.0946,-0.6009
224,7,-1.2159,-1.8752,-1.6255,0.8227
224,8,1.2255,0.115,-2.5066,0.3353
225,1,2.0033,-0.1601,0.2975,0.1803
225,2,1.6835,0.6713,0.1395,-0.9561
225,3,-0.0833,0.2132,-0.2848,-0.5908
225,4,1.0464,-0.752,-0.1062,1.245
225,5,1.5298,-0.3191,3.0983,-0.0515
225,6,1.2793,-0.796,-0.2582,0.3754
225,7,3.9503,1.076,0.5101,-0.1152
225,8,-2.8312,0.0213,-0.6494,-1.1831
226,1,2.2654,1.9012,0.2952,0.9338
226,2,-1.2852,-0.0607,-0.2382,0.5032
226,3,3.1404,-0.7084,-0.4105,2.3056
226,4,0.5365,-1.5137,1.8189,-1.0156
226,5,0.871,-1.8031,1.1772,0.8226
226,6,0.2229,-1.5841,0.1367,-1.3115
226,7,-1.2426,0.2671,-2.3042,0.1573
226,8,-0.264,0.5087,-0.361,0.9765
227,1,1.7222,-1.5812,2.703,-2.0721
227,2,2.9776,0.895,-0.2307,-0.2049
227,3,2.7365,-0.4831,1.1032,-0.5632
227,4,1.559,0.1468,1.4419,-0.702
227,5,2.4178,1.6122,0.219,0.3852
227,6,0.6905,0.8968,-0.8418,1.1207
227,7,-0.3914,-0.2685,-2.4353,-0.1333
227,8,-0.0898,-0.8912,0.6842,0.2055
228,1,-0.257,-2.1518,-0.8148,0.1143
228,2,-0.0568,-0.7192,0.1762,0.0018
228,3,1.17,-0.2111,-1.2498,-1.0893
228,4,0.5897,-0.9872,-0.2652,1.1084
228,5,1.28,-0.1313,0.0337,0.2952
228,6,3.1032,0.0769,0.2686,0.3949
228,7,0.4993,-0.2249,-1.1148,-0.8065
228,8,1.6327,-0.65,1.1969,-0.4592
229,1,3.8752,0.1687,-0.5969,-0.1761
229,2,3.2656,0.4419,-1.6745,-1.5341
229,3,1.46,-1.0904,-0.109,-1.688
229,4,1.1477,1.4109,0.0344,-0.6007
229,5,1.2626,-0.0986,0.1606,0.5225
229,6,0.1849,0.0188,1.3621,-0.6531
229,7,2.0733,0.7082,-0.2364,-1.0188
229,8,1.4489,0.2332,-0.1196,-0.8147
230,1,1.193,0.9531,-1.1032,-0.4553
230,2,2.5502,0.2871,0.8206,-0.3539
230,3,-0.4341,-0.6124,0.1843,2.1655
230,4,3.4753,0.3615,-0.42,1.0546
230,5,1.0006,-1.1437,-1.9047,1.0248
230,6,1.4208,0.1086,1.4444,1.1686
230,7,0.3852,-0.0332,-1.2277,-0.9988
230,8,1.3393,-0.2081,-0.5913,-1.2224
231,1,2.7069,-0.1285,0.3583,-1.1069
231,2,-0.2102,-1.8818,-1.1966,1.3345
231,3,0.4787,-0.5487,-1.4935,-0.5472
231,4,0.444,0.0928,-2.1239,-1.2514
231,5,3.2731,0.1599,0.721,-0.431
231,6,-0.0465,-1.0277,-0.5452,-0.2386
231,7,2.4817,1.2657,2.9273,0.2684
231,8,1.9503,-0.8662,-0.9944,0.251
232,1,1.4971,0.9695,-0.9215,-0.8282
232,2,2.8117,0.4272,-0.5654,0.6857
232,3,-0.1235,-0.6462,0.2431,-0.6392
232,4,1.2774,1.7753,-0.4702,-0.1563
232,5,1.7082,-1.1936,0.6123,0.6868
232,6,-0.1577,0.9192,-0.9786,-0.6418
232,7,0.7569,1.0006,-1.3816,-0.5694
232,8,0.4926,-0.6706,-1.7982,0.5917
233,1,-1.8329,1.3925,-2.2236,-0.8577
233,2,0.1995,-0.25,-0.5181,-0.3848
233,3,1.2134,0.2887,-0.301,0.5557
233,4,1.0107,0.2603,-0.6314,2.0541
233,5,2.4772,-0.1343,1.2434,0.6054
233,6,3.6521,0.8108,1.228,0.4726
233,7,-0.1222,0.7935,-0.3348,0.5308
233,8,-0.2973,-1.7485,-1.7939,-1.0732
234,1,2.8462,1.3043,-0.5667,0.1156
234,2,1.2569,-1.6625,-0.5998,-0.0298
234,3,2.6834,1.0325,-0.6571,0.3216
234,4,1.9269,1.1267,-0.6977,0.1165
234,5,0.9273,-1.091,-0.6535,0.3797
234,6,1.4646,-0.4108,-0.3865,-0.3115
234,7,-0.667,-1.1057,-0.6355,0.0586
234,8,1.1668,-0.2149,0.2083,-1.2278
235,1,2.466,-0.308,0.3604,-0.3199
235,2,0.7327,0.7797,-0.9106,1.3908
235,3,2.2181,1.3103,1.2711,0.3188
235,4,0.8561,1.3957,-0.9801,-0.0209
235,5,-3.0661,-0.5622,-1.6178,1.8961
235,6,1.0315,-0.2092,0.3808,-1.3608
235,7,0.175,-1.6834,-0.8174,-1.1095
235,8,0.2325,-0.8059,0.3213,1.7127
236,1,-2.2851,0.9649,-2.4037,0.046
236,2,0.9037,1.6156,1.3925,-0.2426
236,3,1.1479,-1.2343,0.6723,-1.1992
236,4,2.9765,-0.5925,-1.5005,0.4477
236,5,2.7948,-0.0264,-1.4788,0.5445
236,6,0.3635,0.2802,1.6723,-1.0945
236,7,1.3228,-0.8096,-0.7374,-0.1403
236,8,-0.1251,0.4241,-0.8342,-0.3355
237,1,-0.8874,-0.4738,-2.2661,0.256
237,2,0.2849,-0.0145,-0.3508,-1.1193
237,3,2.2681,0.5463,-0.2277,1.2519
237,4,2.2352,0.0064,0.7155,0.9158
237,5,0.2231,-0.4364,-1.3991,-0.3632
237,6,0.3592,-0.1096,-1.5203,-0.2164
237,7,1.5957,-0.0884,0.451,-0.1364
237,8,1.6246,-0.37,1.0067,-0.7783
238,1,2.2194,-0.2588,-1.5712,-0.4434
238,2,0.0825,1.5986,1.0815,-0.2703
238,3,1.3205,0.5609,0.0375,1.6129
238,4,0.2202,-0.2955,1.0918,0.9466
238,5,1.2496,0.697,-0.0702,0.9347
238,6,-0.3375,-0.3338,-2.5223,0.3699
238,7,1.4573,1.1731,-0.152,-1.1173
238,8,0.62,0.3696,1.0601,-0.0415
239,1,-1.4251,-0.1073,-0.8937,0.9705
239,2,-2.0545,0.4477,-0.388,-1.2583
239,3,0.0581,-1.5709,-0.1761,0.6366
239,4,-1.1037,-1.1268,-2.8995,2.3226
239,5,0.4914,-1.1939,1.6713,1.0618
239,6,2.8203,0.1429,-0.9014,1.414
239,7,0.4226,1.7325,0.5057,0.2183
239,8,5.5286,2.2313,-0.0867,0.9679
240,1,3.564,0.6381,1.2576,-0.7179
240,2,-1.1809,0.5008,0.4061,0.7959
240,3,0.0979,-1.8011,-0.2349,0.6544
240,4,-0.0354,-0.5427,-0.8935,0.2899
240,5,-1.5483,-0.7878,0.7979,1.316
240,6,-2.0028,-0.6208,-1.8734,-0.5388
240,7,1.9006,-0.1681,0.6459,-0.1871
240,8,3.1011,-0.4721,-1.099,0.0955
241,1,0.86,-1.9793,1.2523,-1.0296
241,2,1.9014,0.7479,0.1613,0.2269
241,3,0.6403,-1.0727,0.6441,-1.7189
241,4,3.3164,0.2392,0.082,1.047
241,5,8.4517,2.0741,-1.7524,0.0466
241,6,-0.3641,-0.9194,-0.8607,-0.5209
241,7,-1.063,-2.5303,0.6724,-0.8344
241,8,-1.3679,-0.286,0.1667,-0.2346
242,1,3.6786,1.101,1.181,0.6883
242,2,2.0047,1.9583,0.4033,0.5477
242,3,0.283,-1.2295,-0.9667,-0.7055
242,4,-1.9671,0.4967,-0.7961,-0.846
242,5,0.0144,-0.4653,0.1029,0.6569
242,6,-0.3026,-0.1059,-2.314,-0.7223
242,7,3.2258,2.6443,1.6734,0.0599
242,8,0.0971,-1.503,0.4417,0.1238
243,1,0.4253,0.2537,1.227,0.3121
243,2,-0.7529,0.4677,-1.5806,0.8583
243,3,3.51,1.0858,1.2446,-1.263
243,4,1.9155,0.098,2.2315,-1.9112
243,5,1.8258,0.3081,-1.3209,-0.5674
243,6,0.199,-0.3916,0.7714,1.8015
243,7,-2.7754,0.2691,0.0011,2.0222
243,8,-0.4199,-0.3432,-1.5444,1.8312
244,1,0.303,0.6216,0.4929,-0.193
244,2,1.3882,-0.3696,0.8336,-1.7821
244,3,6.0762,0.3771,-0.6011,-2.343
244,4,2.0017,-0.0293,1.1659,-0.614
244,5,7.6011,1.1261,-1.6668,-0.1981
244,6,1.4483,-0.0514,-1.4948,1.3006
244,7,-0.2853,-1.773,0.1366,0.8678
244,8,2.2559,1.2619,0.0254,0.2274
245,1,2.245,-0.9057,-0.7166,-0.8898
245,2,2.4781,-0.6538,0.8096,-0.9608
245,3,0.3329,-0.5957,0.5309,0.2541
245,4,2.3381,1.3744,0.8581,0.6971
245,5,-1.0476,-2.1357,-0.1231,0.3919
245,6,5.0385,3.1377,0.6026,-1.0346
245,7,4.2416,1.0561,-0.4457,0.6507
245,8,1.7622,0.2232,2.0538,0.4259
246,1,-0.2145,-0.0549,-0.8125,-1.0707
246,2,2.0889,0.2856,2.1053,-0.7843
246,3,1.8631,0.5211,0.0349,0.6885
246,4,1.0683,0.6452,-1.3755,-0.2345
246,5,1.8844,0.5556,1.3681,1.5891
246,6,0.8699,0.0896,0.1259,0.5011
246,7,2.1237,-0.1973,0.8511,-0.4866
246,8,1.9643,-0.1513,1.2239,-0.0102
247,1,-0.0546,-0.1949,0.338,0.0634
247,2,-0.5633,1.1338,-0.5922,-0.7284
247,3,1.2841,0.5936,0.9757,-0.9126
247,4,-0.0975,-2.9404,0.0008,0.7014
247,5,1.7257,0.6559,0.6859,0.8453
247,6,-0.8299,0.1947,-2.1537,0.6038
247,7,1.4152,-0.0187,0.447,1.5153
247,8,0.2056,-0.3885,-0.6386,-0.5418
248,1,3.1406,1.1241,1.6533,1.6743
248,2,2.1379,0.9475,0.6231,-0.9009
248,3,0.3944,-0.7729,0.2399,-1.0127
248,4,1.6393,0.4071,0.4863,-1.76
248,5,1.6799,-0.9717,-0.9984,-0.4458
248,6,0.4647,-1.3796,1.6233,-0.5037
248,7,1.5577,-0.6267,1.9914,0.5259
248,8,1.446,0.8624,0.3929,0.2439
249,1,2.4587,0.9531,1.5904,-1.193
249,2,0.0408,0.5131,-0.5691,-0.3927
249,3,1.3199,0.7251,-0.7971,-0.3715
249,4,2.8372,0.5162,0.0409,-1.776
249,5,-0.0557,-0.6415,0.4349,-0.9809
249,6,-0.9022,0.4319,-0.394,-0.7708
249,7,-0.2395,0.8004,0.5378,1.4336
249,8,-0.2173,0.7543,0.3064,0.1915
250,1,2.5633,1.1889,-0.9983,0.6622
250,2,-0.4046,0.7083,0.5188,-1.4986
250,3,1.0946,0.3514,0.8635,1.1942
250,4,2.5925,1.0702,0.1715,1.3011
250,5,1.7335,-0.0265,1.1526,-1.9983
250,6,-0.2673,-0.8819,-1.2174,-0.7053
250,7,1.2611,-0.1631,0.468,0.4958
250,8,0.4087,-0.7449,-1.1703,0.6444
251,1,0.0487,-0.6752,-1.1141,-0.6785
251,2,0.4587,-0.1445,-0.6309,-0.3055
251,3,2.9202,-0.7924,-0.9421,-0.5974
251,4,1.6873,-0.308,-0.548,0.1104
251,5,1.7808,-1.8936,-0.2142,1.1972
251,6,0.8105,0.2133,0.8372,-0.771
251,7,0.7936,0.0012,-0.3212,1.0008
251,8,-1.6328,-0.8171,-1.5856,-0.7817
252,1,0.7123,0.6592,1.1401,-0.8476
252,2,4.8561,0.9376,-0.8371,0.8186
252,3,-0.2197,-1.6076,-0.0587,0.9219
252,4,2.458,-0.7627,0.4465,0.8514
252,5,-0.4832,-0.7691,0.1996,-1.3158
252,6,0.0785,-0.9399,1.0942,-0.466
252,7,1.0727,0.8295,0.479,0.823
252,8,0.5574,-0.1938,-0.8613,0.0415
253,1,2.1949,-0.2645,2.1786,-1.0737
253,2,0.3467,-2.0039,0.1943,0.4583
253,3,0.6398,0.6354,-0.1473,-0.7148
253,4,0.577,-1.2393,0.9639,1.7945
253,5,0.7273,0.0599,0.2495,1.5448
253,6,0.1375,0.2774,0.3992,0.6041
253,7,1.437,1.3607,2.4922,1.361
253,8,1.1588,-1.3088,-0.2751,0.0648
254,1,-1.5668,-3.0195,-0.3178,0.7654
254,2,3.1663,0.1838,0.1166,1.4777
254,3,1.6414,1.8005,1.0715,0.2455
254,4,-0.6819,1.2389,-1.5065,-0.2552
254,5,1.9407,0.2097,-1.9656,-1.7046
254,6,2.3384,-0.4916,-0.5871,-0.0831
254,7,3.3246,0.8071,-1.6339,0.8234
254,8,0.8841,-0.9735,-0.4248,0.9456
255,1,2.7739,0.4764,0.5025,0.5044
255,2,-1.9301,0.5055,-0.8907,-0.5413
255,3,-0.0633,1.0602,-1.4268,-1.9768
255,4,-0.1112,2.7597,0.0693,-0.4952
255,5,2.871,0.3924,0.8625,-0.3043
255,6,-0.3273,-0.509,-1.695,-0.3129
255,7,2.1029,-0.0256,0.8202,0.6186
255,8,0.6876,-1.7691,0.8173,1.9857
256,1,0.2323,-0.6947,0.9541,0.1235
256,2,0.664,-0.4093,1.2185,-0.2167
256,3,2.2679,-0.5241,2.202,-0.2592
256,4,-0.0953,0.1524,-0.3561,0.1244
256,5,0.7382,-0.8224,0.1096,-0.8283
256,6,-0.0185,1.121,-0.4164,0.1202
256,7,0.6174,0.0002,0.002,0.4508
256,8,1.4138,-0.0093,1.5329,0.2097
257,1,-0.7016,-0.3279,-1.345,0.4575
257,2,-0.6407,0.1552,-0.861,0.4337
257,3,2.1657,0.8251,1.3772,-1.7719
257,4,0.2238,-0.8671,1.02,0.6369
257,5,-0.312,-0.6581,-0.3631,-0.671
257,6,0.2219,-0.3037,0.8544,-1.0958
257,7,0.3701,-1.3459,0.3412,-1.1045
257,8,1.7082,-0.8193,1.5003,0.4335
258,1,2.3558,-0.4762,0.0745,-0.2226
258,2,0.8061,0.8744,1.0256,-1.682
258,3,3.5992,0.2626,2.642,0.478
258,4,0.1223,0.1936,0.5981,-1.4396
258,5,3.1318,0.8509,0.0493,0.1398
258,6,0.416,-0.1374,0.7224,0.2385
258,7,-0.2009,0.3905,-0.3653,0.8856
258,8,1.1178,-0.1032,2.388,1.7817
259,1,1.1198,0.2654,0.1801,-1.3647
259,2,1.2549,-0.5828,-0.2729,-0.0525
259,3,-0.0049,-2.4388,-0.8357,-0.2763
259,4,0.3728,-0.1343,1.0972,0.4337
259,5,0.4142,1.4227,0.8672,0.2157
259,6,-0.3189,0.9262,-0.4974,-0.3525
259,7,1.4937,0.9654,0.5765,-0.4409
259,8,0.6626,1.2361,-1.5086,-1.1165
260,1,-0.0487,0.0887,0.185,0.9879
260,2,1.5536,0.1973,0.4528,0.4592
260,3,2.8353,-0.6177,1.7073,0.9178
260,4,-0.0434,-0.3161,-0.7708,-0.3104
260,5,0.1019,0.6158,-1.2784,-0.6568
260,6,2.5066,1.2039,-0.8954,-1.0783
260,7,-0.3259,-0.1394,-1.3366,0.3589
260,8,1.7223,-0.4502,1.3367,-1.0398
261,1,0.8209,0.0005,1.5486,1.8487
261,2,3.9105,0.6012,0.3202,-1.3076
261,3,0.8584,-1.4439,1.2213,0.2737
261,4,-0.4781,-2.2962,0.134,1.5669
261,5,0.0749,-0.5505,-0.0951,0.5991
261,6,-0.1754,-1.2207,-0.333,0.1757
261,7,2.1846,-0.5081,-0.3104,-0.9685
261,8,-1.5586,-0.1478,-1.5478,-1.3818
262,1,0.1772,-0.4532,0.2643,0.7701
262,2,0.6449,1.4525,-0.0403,1.5061
262,3,1.3688,0.3267,0.7454,-0.4388
262,4,0.8226,0.3005,0.0935,-1.1391
262,5,-1.0055,0.6222,-0.1627,-2.4582
262,6,-0.2438,-1.1388,-0.8712,-0.9808
262,7,1.3775,1.0391,0.0722,-0.1137
262,8,0.5366,-0.0758,0.7382,1.5991
263,1,2.2815,0.6705,-1.1433,0.6731
263,2,1.2904,-1.0719,0.0875,0.3051
263,3,0.2357,-1.5538,0.233,-0.4001
263,4,1.609,0.8179,-0.7181,-0.5832
263,5,-2.3119,0.3764,-0.5879,1.4056
263,6,0.2435,-0.9021,0.2306,0.2007
263,7,1.4112,-0.8697,-1.1334,-2.1026
263,8,0.9918,1.1254,0.3499,-0.6735
264,1,-0.6172,-1.1894,-0.8954,-0.8582
264,2,5.822,1.6427,1.0629,-0.5463
264,3,2.3135,-0.9006,2.3378,0.5629
264,4,1.8825,0.6384,-0.8608,-0.1074
264,5,2.1287,-0.3286,0.5342,-0.0769
264,6,-2.6842,0.6032,-0.7267,1.3135
264,7,0.3767,-0.5441,1.041,-0.6965
264,8,-0.165,-0.1628,-1.2653,1.8642
265,1,0.8996,0.0409,0.4806,-0.6713
265,2,-0.2905,-1.0022,-0.873,0.0892
265,3,-2.7459,0.7408,-0.207,-0.2812
265,4,0.9309,-0.5132,-1.031,0.1234
265,5,1.6584,-0.2286,0.8224,0.4446
265,6,1.9682,-0.9943,-0.837,0.4338
265,7,-0.5153,-2.5623,0.552,-0.7531
265,8,-0.2739,-0.191,-0.3441,-1.1229
266,1,-4.7347,2.4126,-0.1145,2.5032
266,2,0.9961,0.7846,0.1478,-0.484
266,3,2.0362,-0.0193,-0.7618,0.6992
266,4,0.2696,-0.2629,0.2104,-1.6076
266,5,3.4111,0.0225,1.5303,-0.2796
266,6,0.6086,0.5471,-0.7781,-0.1272
266,7,0.8608,-1.1808,1.1718,0.4728
266,8,0.2829,1.1143,1.4981,-2.7225
267,1,1.6247,0.7154,-0.8162,0.1661
267,2,-3.0891,0.7182,-1.4551,-1.1497
267,3,2.2196,0.4385,0.302,0.3243
267,4,1.8386,0.0196,-0.5474,-1.0363
267,5,3.2951,0.6729,1.8686,-0.8555
267,6,-0.1712,0.5918,0.0348,-0.2736
267,7,0.7894,-0.354,-0.8022,-1.0523
267,8,1.0983,-0.5736,-1.1472,-0.4755
268,1,1.8258,0.1019,1.0899,-1.1934
268,2,-0.2825,1.549,-0.5712,-1.8332
268,3,-1.6034,-1.2391,0.0438,1.018
268,4,0.7784,-1.4675,0.9558,-1.296
268,5,0.7215,0.1648,-0.4843,-0.1787
268,6,0.3024,0.0509,-0.0459,0.7529
268,7,2.0679,0.1733,-0.0166,-0.6149
268,8,1.2755,0.244,0.6833,-0.8252
269,1,-0.2734,-0.2232,0.5907,0.2262
269,2,-2.1757,1.4899,-0.2201,1.1179
269,3,-0.6236,-1.6009,0.0636,-1.1693
269,4,2.9298,-0.8285,-0.3718,-0.1501
269,5,1.6552,-0.1033,-1.4776,-1.7325
269,6,0.3893,-1.6432,0.2576,-0.3932
269,7,1.3356,-0.1759,1.8922,0.0342
269,8,0.972,1.6615,-0.8837,-0.8546
270,1,2.453,0.0209,-0.773,-0.457
270,2,0.0898,0.2307,-0.8707,-1.4082
270,3,1.005,-1.2602,0.7246,0.0771
270,4,0.503,-0.6164,0.4485,1.0557
270,5,2.9505,-0.3752,-0.1585,-1.0971
270,6,1.5561,-0.3177,-0.918,-0.6227
270,7,3.8623,1.2816,0.0924,0.5025
270,8,-0.3444,0.5577,-1.5646,1.2121
271,1,1.3871,-1.1115,0.1434,-1.4932
271,2,1.0394,0.2465,0.8715,-0.1688
271,3,1.0742,0.4982,-1.2512,0.2831
271,4,4.9302,1.1401,-1.5325,-0.1021
271,5,0.772,1.5805,1.5794,-2.4768
271,6,0.5158,-1.0151,-0.6118,0.5011
271,7,1.2696,-0.8109,1.1359,1.5193
271,8,0.7742,-1.2576,-0.154,0.1167
272,1,0.3042,-0.234,-0.162,-1.0311
272,2,4.0495,0.4664,0.4384,-0.5131
272,3,-1.3097,0.9873,-0.884,1.7699
272,4,2.698,-0.076,0.1325,0.91
272,5,2.1808,-0.3198,-0.3815,0.64
272,6,3.8441,0.1518,-1.3205,0.3564
272,7,-0.7277,-0.8351,0.3375,-0.6611
272,8,-0.1279,2.0895,-0.2633,-0.2006
273,1,1.31,-1.6077,-0.157,-0.0779
273,2,-2.3575,0.1847,-1.2102,0.5496
273,3,-0.1299,2.0236,1.5914,1.5089
273,4,0.7649,0.0068,0.8767,1.1183
273,5,1.3769,-0.19,0.9642,-1.4194
273,6,2.5867,-0.3574,-0.3054,0.224
273,7,0.0881,-0.1804,-1.7292,0.7368
273,8,1.5134,1.3728,1.9529,0.6189
274,1,0.074,-2.2119,-0.0611,-0.6292
274,2,2.5975,1.5334,-0.7488,2.9141
274,3,0.7365,-1.424,0.4168,-1.2771
274,4,1.0579,-0.2667,1.1671,-1.0832
274,5,-1.3307,-0.4292,-0.0231,0.2336
274,6,0.6424,0.5886,1.2786,2.1168
274,7,1.3907,-1.5981,1.083,-0.8362
274,8,1.2337,0.4622,-1.0764,-0.2658
275,1,0.9827,2.0243,-0.6738,1.0773
275,2,1.3549,-1.3632,0.9575,-0.0179
275,3,-2.2326,0.1897,-2.7126,-0.3346
275,4,0.3917,-0.662,-0.1495,0.5656
275,5,1.0382,0.4259,-1.4308,0.2725
275,6,0.2702,0.0191,-0.4766,1.0304
275,7,0.6974,-0.6415,-0.2988,1.2915
275,8,0.8514,0.4879,-0.3582,0.307
276,1,-1.5432,1.8043,-0.5523,0.2917
276,2,0.8361,-0.1909,-1.0971,0.2141
276,3,0.7743,0.7198,2.2919,0.4891
276,4,1.0081,-1.2933,1.8675,0.0552
276,5,1.7625,-0.9564,-1.1621,-0.0006
276,6,1.4226,0.4724,1.5821,1.1966
