id,t,y,x1,x2,group
185,7,14.8752,1.2657,2.9273,shift
185,8,10.5376,-0.8662,-0.9944,shift
185,9,9.599,0.9695,-0.9215,shift
185,10,9.3147,0.4272,-0.5654,shift
186,1,7.651,-0.6462,0.2431,shift
186,2,9.9021,1.7753,-0.4702,shift
186,3,7.7647,-1.1936,0.6123,shift
186,4,7.5291,0.9192,-0.9786,shift
186,5,10.0597,1.0006,-1.3816,shift
186,6,6.796,-0.6706,-1.7982,shift
186,7,9.3151,1.3925,-2.2236,shift
186,8,7.6021,-0.25,-0.5181,shift
186,9,7.9323,0.2887,-0.301,shift
186,10,9.954,0.2603,-0.6314,shift
187,1,11.5308,-0.1343,1.2434,shift
187,2,13.3727,0.8108,1.228,shift
187,3,13.1399,0.7935,-0.3348,shift
187,4,8.6454,-1.7485,-1.7939,shift
187,5,11.9801,1.3043,-0.5667,shift
187,6,6.1779,-1.6625,-0.5998,shift
187,7,9.7896,1.0325,-0.6571,shift
187,8,10.7754,1.1267,-0.6977,shift
187,9,8.5257,-1.091,-0.6535,shift
187,10,9.5724,-0.4108,-0.3865,shift
188,1,9.0146,-1.1057,-0.6355,shift
188,2,10.4793,-0.2149,0.2083,shift
188,3,10.62,-0.308,0.3604,shift
188,4,9.9846,0.7797,-0.9106,shift
188,5,11.1703,1.3103,1.2711,shift
188,6,12.3048,1.3957,-0.9801,shift
188,7,9.671,-0.5622,-1.6178,shift
188,8,10.789,-0.2092,0.3808,shift
188,9,9.1998,-1.6834,-0.8174,shift
188,10,11.2481,-0.8059,0.3213,shift
189,1,10.6043,0.9649,-2.4037,shift
189,2,13.6968,1.6156,1.3925,shift
189,3,11.8058,-1.2343,0.6723,shift
189,4,10.6737,-0.5925,-1.5005,shift
189,5,10.0711,-0.0264,-1.4788,shift
189,6,12.5109,0.2802,1.6723,shift
189,7,8.9186,-0.8096,-0.7374,shift
189,8,11.1828,0.4241,-0.8342,shift
189,9,11.4986,-0.4738,-2.2661,shift
189,10,10.8796,-0.0145,-0.3508,shift
190,1,13.3107,0.5463,-0.2277,shift
190,2,11.5496,0.0064,0.7155,shift
190,3,13.3311,-0.4364,-1.3991,shift
190,4,10.75,-0.1096,-1.5203,shift
190,5,9.832,-0.0884,0.451,shift
190,6,11.7724,-0.37,1.0067,shift
190,7,9.7765,-0.2588,-1.5712,shift
190,8,11.7138,1.5986,1.0815,shift
190,9,12.9182,0.5609,0.0375,shift
190,10,11.0747,-0.2955,1.0918,shift
191,1,12.3973,0.697,-0.0702,shift
191,2,8.7525,-0.3338,-2.5223,shift
191,3,11.1412,1.1731,-0.152,shift
191,4,13.7479,0.3696,1.0601,shift
191,5,9.9978,-0.1073,-0.8937,shift
191,6,11.4167,0.4477,-0.388,shift
191,7,9.5264,-1.5709,-0.1761,shift
191,8,8.4817,-1.1268,-2.8995,shift
191,9,11.9181,-1.1939,1.6713,shift
191,10,11.0505,0.1429,-0.9014,shift
192,1,11.1266,1.7325,0.5057,shift
192,2,12.664,2.2313,-0.0867,shift
192,3,9.7405,0.6381,1.2576,shift
192,4,10.1999,0.5008,0.4061,shift
192,5,9.1166,-1.8011,-0.2349,shift
192,6,8.7152,-0.5427,-0.8935,shift
192,7,9.9,-0.7878,0.7979,shift
192,8,8.2223,-0.6208,-1.8734,shift
192,9,10.5316,-0.1681,0.6459,shift
192,10,9.9569,-0.4721,-1.099,shift
193,1,7.9366,-1.9793,1.2523,shift
193,2,9.7668,0.7479,0.1613,shift
193,3,9.1029,-1.0727,0.6441,shift
193,4,10.7038,0.2392,0.082,shift
193,5,10.3435,2.0741,-1.7524,shift
193,6,5.9004,-0.9194,-0.8607,shift
193,7,7.2952,-2.5303,0.6724,shift
193,8,11.5554,-0.286,0.1667,shift
193,9,12.0952,1.101,1.181,shift
193,10,11.8038,1.9583,0.4033,shift
194,1,7.5553,-1.2295,-0.9667,shift
194,2,9.8664,0.4967,-0.7961,shift
194,3,8.768,-0.4653,0.1029,shift
194,4,7.6273,-0.1059,-2.314,shift
194,5,14.9387,2.6443,1.6734,shift
194,6,11.6815,-1.503,0.4417,shift
194,7,10.0263,0.2537,1.227,shift
194,8,8.2116,0.4677,-1.5806,shift
194,9,11.4041,1.0858,1.2446,shift
194,10,11.2542,0.098,2.2315,shift
195,1,8.9846,0.3081,-1.3209,shift
195,2,9.6353,-0.3916,0.7714,shift
195,3,9.5927,0.2691,0.0011,shift
195,4,9.7991,-0.3432,-1.5444,shift
195,5,11.5905,0.6216,0.4929,shift
195,6,10.5537,-0.3696,0.8336,shift
195,7,9.9515,0.3771,-0.6011,shift
195,8,12.0501,-0.0293,1.1659,shift
195,9,12.3282,1.1261,-1.6668,shift
195,10,8.4229,-0.0514,-1.4948,shift
196,1,9.0305,-1.773,0.1366,shift
196,2,12.8362,1.2619,0.0254,shift
196,3,8.9002,-0.9057,-0.7166,shift
196,4,11.0884,-0.6538,0.8096,shift
196,5,11.3736,-0.5957,0.5309,shift
196,6,13.3562,1.3744,0.8581,shift
196,7,8.8627,-2.1357,-0.1231,shift
196,8,15.043,3.1377,0.6026,shift
196,9,14.0675,1.0561,-0.4457,shift
196,10,11.9272,0.2232,2.0538,shift
197,1,10.9027,-0.0549,-0.8125,shift
197,2,10.5911,0.2856,2.1053,shift
197,3,10.001,0.5211,0.0349,shift
197,4,11.0532,0.6452,-1.3755,shift
197,5,10.9512,0.5556,1.3681,shift
197,6,9.1105,0.0896,0.1259,shift
197,7,10.2455,-0.1973,0.8511,shift
197,8,11.5894,-0.1513,1.2239,shift
197,9,11.4736,-0.1949,0.338,shift
197,10,10.9704,1.1338,-0.5922,shift
198,1,14.6325,0.5936,0.9757,shift
198,2,9.27,-2.9404,0.0008,shift
198,3,14.4032,0.6559,0.6859,shift
198,4,12.0114,0.1947,-2.1537,shift
198,5,13.7164,-0.0187,0.447,shift
198,6,14.9877,-0.3885,-0.6386,shift
198,7,16.6035,1.1241,1.6533,shift
198,8,11.7461,0.9475,0.6231,shift
198,9,13.6657,-0.7729,0.2399,shift
198,10,12.2638,0.4071,0.4863,shift
199,1,13.514,-0.9717,-0.9984,shift
199,2,12.1643,-1.3796,1.6233,shift
199,3,13.3785,-0.6267,1.9914,shift
199,4,13.0378,0.8624,0.3929,shift
199,5,13.8435,0.9531,1.5904,shift
199,6,14.1412,0.5131,-0.5691,shift
199,7,15.2285,0.7251,-0.7971,shift
199,8,14.1276,0.5162,0.0409,shift
199,9,13.4562,-0.6415,0.4349,shift
199,10,14.2573,0.4319,-0.394,shift
200,1,10.5541,0.8004,0.5378,shift
200,2,9.334,0.7543,0.3064,shift
200,3,7.9104,1.1889,-0.9983,shift
200,4,10.7036,0.7083,0.5188,shift
200,5,10.2011,0.3514,0.8635,shift
200,6,9.7398,1.0702,0.1715,shift
200,7,9.7521,-0.0265,1.1526,shift
200,8,7.4761,-0.8819,-1.2174,shift
200,9,11.5618,-0.1631,0.468,shift
200,10,7.7103,-0.7449,-1.1703,shift
201,1,3.0957,-0.6752,-1.1141,no_shift
201,2,3.992,-0.1445,-0.6309,no_shift
201,3,3.0774,-0.7924,-0.9421,no_shift
201,4,2.4993,-0.308,-0.548,no_shift
201,5,1.829,-1.8936,-0.2142,no_shift
201,6,3.3821,0.2133,0.8372,no_shift
201,7,3.8531,0.0012,-0.3212,no_shift
201,8,1.8478,-0.8171,-1.5856,no_shift
201,9,5.6105,0.6592,1.1401,no_shift
201,10,5.2086,0.9376,-0.8371,no_shift
202,1,10.2793,-1.6076,-0.0587,no_shift
202,2,11.1903,-0.7627,0.4465,no_shift
202,3,10.9683,-0.7691,0.1996,no_shift
202,4,12.2555,-0.9399,1.0942,no_shift
202,5,12.321,0.8295,0.479,no_shift
202,6,11.7136,-0.1938,-0.8613,no_shift
202,7,13.2213,-0.2645,2.1786,no_shift
202,8,9.7939,-2.0039,0.1943,no_shift
202,9,12.0084,0.6354,-0.1473,no_shift
202,10,11.042,-1.2393,0.9639,no_shift
203,1,7.2113,0.0599,0.2495,no_shift
203,2,7.0414,0.2774,0.3992,no_shift
203,3,9.7746,1.3607,2.4922,no_shift
203,4,6.2074,-1.3088,-0.2751,no_shift
203,5,6.0302,-3.0195,-0.3178,no_shift
203,6,11.1866,0.1838,0.1166,no_shift
203,7,10.2584,1.8005,1.0715,no_shift
203,8,12.0908,1.2389,-1.5065,no_shift
203,9,11.0518,0.2097,-1.9656,no_shift
203,10,11.0917,-0.4916,-0.5871,no_shift
204,1,9.8856,0.8071,-1.6339,no_shift
204,2,7.2179,-0.9735,-0.4248,no_shift
204,3,7.926,0.4764,0.5025,no_shift
204,4,9.0543,0.5055,-0.8907,no_shift
204,5,9.3119,1.0602,-1.4268,no_shift
204,6,12.7458,2.7597,0.0693,no_shift
204,7,12.4391,0.3924,0.8625,no_shift
204,8,7.4645,-0.509,-1.695,no_shift
204,9,8.7321,-0.0256,0.8202,no_shift
204,10,6.439,-1.7691,0.8173,no_shift
205,1,6.3518,-0.6947,0.9541,no_shift
205,2,9.6296,-0.4093,1.2185,no_shift
205,3,10.1461,-0.5241,2.202,no_shift
205,4,10.4704,0.1524,-0.3561,no_shift
205,5,8.6484,-0.8224,0.1096,no_shift
205,6,11.9012,1.121,-0.4164,no_shift
205,7,9.7931,0.0002,0.002,no_shift
205,8,11.3223,-0.0093,1.5329,no_shift
205,9,7.1856,-0.3279,-1.345,no_shift
205,10,10.3609,0.1552,-0.861,no_shift
206,1,11.4573,0.8251,1.3772,no_shift
206,2,7.7195,-0.8671,1.02,no_shift
206,3,7.3292,-0.6581,-0.3631,no_shift
206,4,11.2919,-0.3037,0.8544,no_shift
206,5,5.8798,-1.3459,0.3412,no_shift
206,6,9.1328,-0.8193,1.5003,no_shift
206,7,8.2353,-0.4762,0.0745,no_shift
206,8,11.2939,0.8744,1.0256,no_shift
206,9,12.2157,0.2626,2.642,no_shift
206,10,9.3381,0.1936,0.5981,no_shift
207,1,11.6928,0.8509,0.0493,no_shift
207,2,12.6894,-0.1374,0.7224,no_shift
207,3,11.5889,0.3905,-0.3653,no_shift
207,4,12.8233,-0.1032,2.388,no_shift
207,5,11.1893,0.2654,0.1801,no_shift
207,6,9.7761,-0.5828,-0.2729,no_shift
207,7,7.9392,-2.4388,-0.8357,no_shift
207,8,11.6583,-0.1343,1.0972,no_shift
207,9,11.9893,1.4227,0.8672,no_shift
207,10,11.2455,0.9262,-0.4974,no_shift
208,1,6.6005,0.9654,0.5765,no_shift
208,2,7.8775,1.2361,-1.5086,no_shift
208,3,9.2451,0.0887,0.185,no_shift
208,4,5.4524,0.1973,0.4528,no_shift
208,5,8.5973,-0.6177,1.7073,no_shift
208,6,9.0603,-0.3161,-0.7708,no_shift
208,7,6.5524,0.6158,-1.2784,no_shift
208,8,9.1946,1.2039,-0.8954,no_shift
208,9,9.4808,-0.1394,-1.3366,no_shift
208,10,10.3048,-0.4502,1.3367,no_shift
209,1,8.9676,0.0005,1.5486,no_shift
209,2,8.6673,0.6012,0.3202,no_shift
209,3,7.2123,-1.4439,1.2213,no_shift
209,4,6.279,-2.2962,0.134,no_shift
209,5,7.9322,-0.5505,-0.0951,no_shift
209,6,7.0981,-1.2207,-0.333,no_shift
209,7,7.6259,-0.5081,-0.3104,no_shift
209,8,7.1695,-0.1478,-1.5478,no_shift
209,9,8.104,-0.4532,0.2643,no_shift
209,10,9.8076,1.4525,-0.0403,no_shift
210,1,11.6827,0.3267,0.7454,no_shift
210,2,10.7505,0.3005,0.0935,no_shift
210,3,10.7387,0.6222,-0.1627,no_shift
210,4,8.5241,-1.1388,-0.8712,no_shift
210,5,10.966,1.0391,0.0722,no_shift
210,6,10.3264,-0.0758,0.7382,no_shift
210,7,9.5512,0.6705,-1.1433,no_shift
210,8,9.187,-1.0719,0.0875,no_shift
210,9,7.5706,-1.5538,0.233,no_shift
210,10,10.2753,0.8179,-0.7181,no_shift
211,1,11.5906,0.3764,-0.5879,no_shift
211,2,9.7593,-0.9021,0.2306,no_shift
211,3,9.8713,-0.8697,-1.1334,no_shift
211,4,12.7288,1.1254,0.3499,no_shift
211,5,9.4724,-1.1894,-0.8954,no_shift
211,6,14.6758,1.6427,1.0629,no_shift
211,7,9.3536,-0.9006,2.3378,no_shift
211,8,11.694,0.6384,-0.8608,no_shift
211,9,12.4412,-0.3286,0.5342,no_shift
211,10,12.1318,0.6032,-0.7267,no_shift
212,1,9.8216,-0.5441,1.041,no_shift
212,2,9.6376,-0.1628,-1.2653,no_shift
212,3,10.1466,0.0409,0.4806,no_shift
212,4,9.8275,-1.0022,-0.873,no_shift
212,5,12.2582,0.7408,-0.207,no_shift
212,6,9.3726,-0.5132,-1.031,no_shift
212,7,11.2625,-0.2286,0.8224,no_shift
212,8,10.1368,-0.9943,-0.837,no_shift
212,9,8.4409,-2.5623,0.552,no_shift
212,10,11.8178,-0.191,-0.3441,no_shift
213,1,11.9663,2.4126,-0.1145,no_shift
213,2,8.085,0.7846,0.1478,no_shift
213,3,8.7489,-0.0193,-0.7618,no_shift
213,4,7.894,-0.2629,0.2104,no_shift
213,5,9.7618,0.0225,1.5303,no_shift
213,6,10.7731,0.5471,-0.7781,no_shift
213,7,9.4612,-1.1808,1.1718,no_shift
213,8,10.4244,1.1143,1.4981,no_shift
213,9,8.5413,0.7154,-0.8162,no_shift
213,10,8.0392,0.7182,-1.4551,no_shift
214,1,9.1993,0.4385,0.302,no_shift
214,2,7.1258,0.0196,-0.5474,no_shift
214,3,10.257,0.6729,1.8686,no_shift
214,4,6.2047,0.5918,0.0348,no_shift
214,5,7.344,-0.354,-0.8022,no_shift
214,6,6.6504,-0.5736,-1.1472,no_shift
214,7,11.0155,0.1019,1.0899,no_shift
214,8,10.3702,1.549,-0.5712,no_shift
214,9,6.9492,-1.2391,0.0438,no_shift
214,10,6.2739,-1.4675,0.9558,no_shift
215,1,9.2046,0.1648,-0.4843,no_shift
215,2,8.4762,0.0509,-0.0459,no_shift
215,3,9.4962,0.1733,-0.0166,no_shift
215,4,10.798,0.244,0.6833,no_shift
215,5,9.6056,-0.2232,0.5907,no_shift
215,6,10.9605,1.4899,-0.2201,no_shift
215,7,7.7736,-1.6009,0.0636,no_shift
215,8,9.6773,-0.8285,-0.3718,no_shift
215,9,9.884,-0.1033,-1.4776,no_shift
215,10,7.7574,-1.6432,0.2576,no_shift
216,1,10.7741,-0.1759,1.8922,no_shift
216,2,11.5096,1.6615,-0.8837,no_shift
216,3,9.3488,0.0209,-0.773,no_shift
216,4,10.3972,0.2307,-0.8707,no_shift
216,5,9.4621,-1.2602,0.7246,no_shift
216,6,9.0151,-0.6164,0.4485,no_shift
216,7,9.2919,-0.3752,-0.1585,no_shift
216,8,9.5479,-0.3177,-0.918,no_shift
216,9,12.5982,1.2816,0.0924,no_shift
216,10,10.2504,0.5577,-1.5646,no_shift
217,1,11.443,-1.1115,0.1434,no_shift
217,2,12.6882,0.2465,0.8715,no_shift
217,3,12.1953,0.4982,-1.2512,no_shift
217,4,12.5328,1.1401,-1.5325,no_shift
217,5,14.818,1.5805,1.5794,no_shift
217,6,9.8063,-1.0151,-0.6118,no_shift
217,7,11.9766,-0.8109,1.1359,no_shift
217,8,10.602,-1.2576,-0.154,no_shift
217,9,11.6709,-0.234,-0.162,no_shift
217,10,14.1231,0.4664,0.4384,no_shift
218,1,6.3846,0.9873,-0.884,no_shift
218,2,6.3171,-0.076,0.1325,no_shift
218,3,6.4488,-0.3198,-0.3815,no_shift
218,4,7.7254,0.1518,-1.3205,no_shift
218,5,6.0036,-0.8351,0.3375,no_shift
218,6,9.6838,2.0895,-0.2633,no_shift
218,7,6.514,-1.6077,-0.157,no_shift
218,8,5.9023,0.1847,-1.2102,no_shift
218,9,9.4137,2.0236,1.5914,no_shift
218,10,6.923,0.0068,0.8767,no_shift
219,1,11.1112,-0.19,0.9642,no_shift
219,2,7.2035,-0.3574,-0.3054,no_shift
219,3,8.0173,-0.1804,-1.7292,no_shift
219,4,12.5838,1.3728,1.9529,no_shift
219,5,7.6276,-2.2119,-0.0611,no_shift
219,6,10.6322,1.5334,-0.7488,no_shift
219,7,8.5758,-1.424,0.4168,no_shift
219,8,8.9677,-0.2667,1.1671,no_shift
219,9,9.0151,-0.4292,-0.0231,no_shift
219,10,10.902,0.5886,1.2786,no_shift
220,1,8.7413,-1.5981,1.083,no_shift
220,2,6.981,0.4622,-1.0764,no_shift
220,3,11.2708,2.0243,-0.6738,no_shift
220,4,7.6692,-1.3632,0.9575,no_shift
220,5,4.1796,0.1897,-2.7126,no_shift
220,6,8.1457,-0.662,-0.1495,no_shift
220,7,5.3179,0.4259,-1.4308,no_shift
220,8,11.2044,0.0191,-0.4766,no_shift
220,9,8.8214,-0.6415,-0.2988,no_shift
220,10,7.5208,0.4879,-0.3582,no_shift
221,1,8.5518,1.8043,-0.5523,no_shift
221,2,6.5554,-0.1909,-1.0971,no_shift
221,3,9.1095,0.7198,2.2919,no_shift
221,4,6.9171,-1.2933,1.8675,no_shift
221,5,5.6265,-0.9564,-1.1621,no_shift
221,6,9.017,0.4724,1.5821,no_shift
221,7,8.0411,1.4841,-0.3995,no_shift
221,8,8.7425,0.3556,0.1292,no_shift
221,9,7.8663,-0.3131,-0.0633,no_shift
221,10,7.1469,-0.0007,-0.6597,no_shift
222,1,11.9357,-1.2504,0.9839,no_shift
222,2,11.2942,0.6045,0.1259,no_shift
222,3,9.7203,0.8823,-0.4766,no_shift
222,4,10.7155,-0.4521,-1.3046,no_shift
222,5,10.4046,-0.47,-0.8936,no_shift
222,6,11.102,0.2659,-1.6414,no_shift
222,7,12.519,-0.4367,0.0122,no_shift
222,8,12.9261,-0.0661,-1.1967,no_shift
222,9,13.8356,2.0997,-0.2656,no_shift
222,10,12.7542,-0.247,1.3701,no_shift
223,1,9.7728,-0.3583,1.1993,no_shift
223,2,9.2387,-0.6475,-0.0323,no_shift
223,3,12.0872,0.7442,-0.0871,no_shift
223,4,11.4183,-0.1812,1.8799,no_shift
223,5,10.3043,-0.6494,0.5208,no_shift
223,6,11.518,1.3213,-0.3278,no_shift
223,7,11.7716,1.4196,-1.426,no_shift
223,8,9.5891,-0.6004,0.3939,no_shift
223,9,9.66,-1.8665,0.8293,no_shift
223,10,10.6434,1.0075,-0.6317,no_shift
224,1,8.1963,-0.6846,0.2912,no_shift
224,2,10.6825,0.7906,-0.3636,no_shift
224,3,7.6209,-1.9701,-0.184,no_shift
224,4,11.9145,0.8926,-2.4878,no_shift
224,5,7.3296,-1.2112,-0.2218,no_shift
224,6,10.6533,0.7308,0.9694,no_shift
224,7,10.5415,0.0143,-0.6314,no_shift
224,8,9.681,-0.9539,0.0525,no_shift
224,9,7.7701,-0.407,-0.756,no_shift
224,10,8.6269,0.6863,0.3604,no_shift
225,1,14.0375,0.1059,-0.2165,no_shift
225,2,12.0355,0.5844,-0.9392,no_shift
225,3,13.5702,1.9764,1.3326,no_shift
225,4,10.1834,-1.5642,0.9289,no_shift
225,5,11.8822,1.6172,-0.6049,no_shift
225,6,11.2088,0.1044,0.4978,no_shift
225,7,11.2561,-0.8988,0.5374,no_shift
225,8,11.8745,-1.3303,0.6423,no_shift
225,9,9.1873,-0.1891,-1.6943,no_shift
225,10,14.0807,0.9217,1.0066,no_shift
226,1,7.6368,-0.1275,-0.5697,no_shift
226,2,9.7753,1.5112,-0.3578,no_shift
226,3,7.2855,-1.4512,2.6379,no_shift
226,4,8.2819,-0.0121,0.3019,no_shift
226,5,9.2925,-1.2524,-0.3863,no_shift
226,6,8.4327,0.3636,-2.2053,no_shift
226,7,9.3699,0.8869,1.3898,no_shift
226,8,10.0123,-0.4208,-1.3452,no_shift
226,9,7.4085,-2.6042,-1.0034,no_shift
226,10,10.046,0.1989,-0.3314,no_shift
227,1,11.8804,0.4367,1.4164,no_shift
227,2,9.4462,0.4043,0.7732,no_shift
227,3,11.3962,1.2358,-0.1578,no_shift
227,4,8.8784,-1.0711,0.3083,no_shift
227,5,10.7559,0.6802,-0.6004,no_shift
227,6,11.3634,1.1925,0.1397,no_shift
227,7,7.256,-1.7786,0.0733,no_shift
227,8,10.834,0.3197,0.9688,no_shift
227,9,8.7592,-0.5042,0.9672,no_shift
227,10,9.1193,-0.0815,0.494,no_shift
228,1,11.9059,0.3477,-0.3623,no_shift
228,2,15.0114,-0.4872,0.7418,no_shift
228,3,11.8458,-0.6757,-0.092,no_shift
228,4,12.8394,0.0342,-1.0819,no_shift
228,5,11.6303,-1.0872,-0.4033,no_shift
228,6,14.3385,-1.0858,0.0845,no_shift
228,7,13.8603,0.6794,0.9102,no_shift
228,8,13.0195,-1.1488,-0.1835,no_shift
228,9,14.6735,0.6663,-1.2092,no_shift
228,10,13.5579,0.4626,0.0567,no_shift
229,1,7.5877,-1.7258,0.1135,no_shift
229,2,9.8411,-0.6776,0.1858,no_shift
229,3,12.8567,1.1941,0.9199,no_shift
229,4,9.9805,-0.9812,1.0189,no_shift
229,5,7.9791,-0.4644,-0.5942,no_shift
229,6,11.2027,0.4621,-0.6161,no_shift
229,7,9.5496,0.7834,-1.0402,no_shift
229,8,9.9597,-0.2515,0.6988,no_shift
229,9,10.8884,-0.5975,1.4488,no_shift
229,10,9.8499,1.4224,-0.3151,no_shift
230,1,13.3526,1.7389,-0.2414,no_shift
230,2,13.0057,0.9789,1.4668,no_shift
230,3,12.4699,0.0853,0.5056,no_shift
230,4,9.7458,-0.8083,0.4362,no_shift
230,5,9.5201,-0.8304,-1.1909,no_shift
230,6,12.7478,0.5225,0.6787,no_shift
230,7,9.2499,0.4184,-0.9291,no_shift
230,8,10.9347,1.4016,-1.134,no_shift
230,9,13.6592,0.6505,-0.3468,no_shift
230,10,8.8453,-1.5031,-0.5858,no_shift
231,1,12.4149,1.0519,-0.2216,no_shift
231,2,7.7225,-0.9981,-1.441,no_shift
231,3,9.897,-0.384,0.9588,no_shift
231,4,11.2386,0.2502,1.1277,no_shift
231,5,11.2704,1.9957,-1.9473,no_shift
231,6,13.7273,3.1099,0.9785,no_shift
231,7,10.2543,0.6067,-0.8105,no_shift
231,8,10.8987,-0.1832,0.857,no_shift
231,9,10.0688,0.5345,-0.0684,no_shift
231,10,10.828,0.8877,0.0288,no_shift
232,1,5.8806,-0.3207,-0.1851,no_shift
232,2,9.8496,1.7952,1.2121,no_shift
232,3,6.2227,0.2301,-1.2396,no_shift
232,4,7.6383,0.4977,0.6078,no_shift
232,5,8.3787,0.6659,1.1013,no_shift
232,6,6.1861,0.4216,0.7163,no_shift
232,7,7.9942,0.8389,2.3247,no_shift
232,8,6.7873,-0.6173,-0.5289,no_shift
232,9,6.9854,-0.5583,0.9573,no_shift
232,10,7.0923,-1.1002,-0.1061,no_shift
233,1,8.7344,0.4395,1.2334,no_shift
233,2,4.7075,0.7789,-0.0077,no_shift
233,3,7.6352,0.4578,-0.3879,no_shift
233,4,7.4499,1.6745,1.3061,no_shift
233,5,7.7976,-0.0056,-0.4916,no_shift
233,6,9.8783,0.6687,-1.4127,no_shift
233,7,5.699,-1.0917,-0.5168,no_shift
233,8,7.5525,-0.3871,0.619,no_shift
233,9,7.2912,0.6955,1.392,no_shift
233,10,7.605,0.8491,0.1111,no_shift
234,1,10.8862,-0.294,1.3182,no_shift
234,2,7.1114,-0.0716,-1.3582,no_shift
234,3,6.5506,-1.5179,-0.4433,no_shift
234,4,8.443,-0.357,-0.2886,no_shift
234,5,10.7193,0.8904,-0.1146,no_shift
234,6,9.3186,0.5752,0.0841,no_shift
234,7,11.8291,0.5007,0.6909,no_shift
234,8,7.2731,0.0498,-0.4448,no_shift
234,9,8.7599,0.0071,0.139,no_shift
234,10,9.1906,-0.6603,-0.0451,no_shift
235,1,11.3117,0.6988,-0.9259,no_shift
235,2,12.2118,0.421,-0.1137,no_shift
235,3,11.3259,0.492,-0.1437,no_shift
235,4,9.7813,-0.526,-0.1651,no_shift
235,5,8.614,-2.1533,0.0318,no_shift
235,6,13.8122,1.0972,0.0757,no_shift
235,7,10.9732,-0.4788,-0.4323,no_shift
235,8,11.9227,-0.8628,1.2727,no_shift
235,9,11.4092,0.6935,-1.1695,no_shift
235,10,10.9836,-0.392,-0.721,no_shift
236,1,13.6244,1.0599,2.78,no_shift
236,2,12.4689,0.617,-1.038,no_shift
236,3,11.6247,0.6836,-1.3538,no_shift
236,4,10.5828,-1.366,0.7345,no_shift
236,5,10.0983,1.2119,-2.0771,no_shift
236,6,11.4045,0.2613,-0.2353,no_shift
236,7,11.8341,-0.3693,2.1458,no_shift
236,8,11.6136,0.1434,-1.5449,no_shift
236,9,7.9904,-1.7762,-1.982,no_shift
236,10,10.4432,0.4087,-1.4992,no_shift
237,1,10.4764,-1.0294,0.8984,no_shift
237,2,9.6236,-1.3527,1.1248,no_shift
237,3,8.0841,-1.5224,-0.5126,no_shift
237,4,14.2587,1.1127,0.6832,no_shift
237,5,11.643,-0.6293,1.3903,no_shift
237,6,15.2535,1.5337,1.7873,no_shift
237,7,12.0085,-0.5358,-0.2463,no_shift
237,8,7.714,-1.7074,-2.3015,no_shift
237,9,10.0128,-1.1165,-0.8209,no_shift
237,10,10.5848,1.2358,-0.4268,no_shift
238,1,9.2306,-0.1559,-0.2589,no_shift
238,2,7.7219,-0.5483,-0.1879,no_shift
238,3,9.0657,0.16,1.1189,no_shift
238,4,9.3211,0.5018,1.2744,no_shift
238,5,9.488,1.1174,-0.1717,no_shift
238,6,10.0737,1.4485,1.0985,no_shift
238,7,8.1332,-0.3598,0.3577,no_shift
238,8,7.7946,-1.326,0.0645,no_shift
238,9,9.2267,-0.4135,0.9065,no_shift
238,10,8.4813,0.2603,0.0723,no_shift
239,1,12.3986,-0.9638,2.0578,no_shift
239,2,12.0444,-0.9572,-1.4384,no_shift
239,3,10.7083,0.3438,-0.5152,no_shift
239,4,13.6924,-0.0487,-0.1265,no_shift
239,5,11.787,0.0328,0.4395,no_shift
239,6,12.8357,-0.7585,1.268,no_shift
239,7,12.4233,-0.2304,-0.0244,no_shift
239,8,10.9431,-0.9242,-1.4222,no_shift
239,9,14.9591,0.8902,0.8425,no_shift
239,10,12.4016,1.0352,0.755,no_shift
240,1,5.4176,-1.8462,-1.9419,no_shift
240,2,7.6984,-0.9295,-0.0038,no_shift
240,3,6.9903,-1.4965,-1.5901,no_shift
240,4,6.9258,-0.65,-0.6647,no_shift
240,5,8.7206,-0.0834,-0.9028,no_shift
240,6,7.3028,-1.4496,0.8093,no_shift
240,7,6.9606,-0.9219,0.1168,no_shift
240,8,7.4813,-1.004,-1.2856,no_shift
240,9,8.0663,0.2073,0.8801,no_shift
240,10,7.9348,0.0693,-1.4338,no_shift
241,1,7.6753,-0.7217,0.3301,no_shift
241,2,9.5353,0.1768,-0.814,no_shift
241,3,9.9766,-0.5467,-0.3657,no_shift
241,4,10.5134,-0.2717,0.5043,no_shift
241,5,11.8888,1.6735,0.5214,no_shift
241,6,12.0576,1.3405,1.337,no_shift
241,7,7.8755,-1.2996,-0.0823,no_shift
241,8,11.1343,0.8297,0.3065,no_shift
241,9,13.1754,0.8114,-0.4377,no_shift
241,10,10.7537,-1.1483,0.182,no_shift
242,1,10.1845,0.8188,0.4395,no_shift
242,2,9.879,1.5379,-0.0983,no_shift
242,3,9.1954,-1.1225,-1.8038,no_shift
242,4,9.2833,-0.9175,0.3315,no_shift
242,5,11.2561,1.0177,0.3646,no_shift
242,6,10.5175,0.2715,-0.6802,no_shift
242,7,9.5254,0.5515,-1.2844,no_shift
242,8,11.0288,0.3406,1.4759,no_shift
242,9,12.1935,0.3907,0.4914,no_shift
242,10,8.8832,-1.3265,-0.2291,no_shift
243,1,8.8808,1.0473,-1.137,no_shift
243,2,9.0511,1.1696,-0.8218,no_shift
243,3,9.0641,-0.2294,1.3026,no_shift
243,4,10.7366,-0.0435,0.1377,no_shift
