county_id,state,year,unemployment,log_income,log_population,manufacturing_share,education_pct
120,MA,2016,0.01,10.6228,10.8142,0.1206,0.2007
121,MA,2016,0.01,10.6633,11.7155,0.1884,0.05
122,MA,2016,0.01,10.5546,11.8382,0.0492,0.1176
123,MA,2016,0.01,10.5005,8.0158,0.1451,0.4308
124,MA,2016,0.01,10.5919,12.0194,0.1192,0.4141
125,MA,2016,0.01,10.4451,9.4083,0.1,0.2566
126,MA,2016,0.01,10.6692,10.6304,0.1731,0.4163
127,MI,2016,0.01,10.4151,8.3965,0.1727,0.234
128,MI,2016,0.01,10.5177,10.2202,0.0632,0.2257
129,MI,2016,0.01,10.4563,10.5095,0.1091,0.2557
130,MI,2016,0.01,10.5639,7.6374,0.1369,0.2375
131,MI,2016,0.01,10.5119,11.0082,0.1036,0.2285
132,MI,2016,0.01,10.607,11.7697,0.1551,0.3643
133,MI,2016,0.01,10.5617,9.7281,0.1369,0.265
134,MN,2016,0.01,10.4777,11.8586,0.23,0.3212
135,MN,2016,0.01,10.6486,9.6177,0.0282,0.3531
136,MN,2016,0.01,10.5618,11.2815,0.1127,0.2888
137,MN,2016,0.01,10.427,6.5431,0.0655,0.153
138,MN,2016,0.01,10.7385,13.5705,0.1562,0.1147
139,MN,2016,0.01,10.6071,12.3941,0.023,0.2649
140,MN,2016,0.01,10.5345,9.4865,0.1408,0.2329
141,MS,2016,0.01,10.6991,7.1672,0.0822,0.2587
142,MS,2016,0.01,10.7387,10.2626,0.076,0.2484
143,MS,2016,0.01,10.618,7.9136,0.0332,0.5084
144,MS,2016,0.1319,10.306,10.8835,0.0921,0.117
145,MS,2016,0.01,10.3965,10.2466,0.1851,0.051
146,MS,2016,0.01,10.5503,8.4684,0.1185,0.2832
147,MS,2016,0.01,10.5238,11.768,0.1577,0.2124
148,MO,2016,0.01,10.583,11.1779,0.2199,0.2816
149,MO,2016,0.01,10.6058,11.5194,0.1358,0.3084
150,MO,2016,0.01,10.6495,9.9227,0.0865,0.3784
151,MO,2016,0.01,10.5335,7.8897,0.148,0.0993
152,MO,2016,0.01,10.4172,11.4435,0.0873,0.1943
153,MO,2016,0.0273,10.4394,9.7696,0.0897,0.2929
154,MO,2016,0.01,10.5235,7.9535,0.0288,0.327
155,MT,2016,0.01,10.5926,12.0787,0.1756,0.4693
156,MT,2016,0.01,10.6887,13.0873,0.0968,0.3456
157,MT,2016,0.01,10.437,9.865,0.1309,0.2443
158,MT,2016,0.01,10.4925,13.1738,0.0578,0.161
159,MT,2016,0.01,10.6334,10.1961,0.1462,0.1936
160,MT,2016,0.01,10.5072,9.3662,0.0743,0.1907
161,MT,2016,0.01,10.6207,9.0978,0.1115,0.3155
162,NE,2016,0.2,10.1688,12.7669,0.1727,0.2757
163,NE,2016,0.0694,10.4222,8.9605,0.1674,0.1176
164,NE,2016,0.01,10.5191,11.054,0.1187,0.2064
165,NE,2016,0.0494,10.5692,9.3414,0.0139,0.3378
166,NE,2016,0.01,10.411,9.2483,0.2996,0.2852
167,NE,2016,0.01,10.5357,11.2397,0.2248,0.3069
168,NE,2016,0.01,10.5961,9.2787,0.1634,0.2883
169,NV,2016,0.01,10.6572,9.1122,0.0748,0.4126
170,NV,2016,0.01,10.7114,11.6465,0.1132,0.2736
171,NV,2016,0.01,10.5043,12.3989,0.0874,0.2114
172,NV,2016,0.2,10.2955,11.2185,0.1958,0.1584
173,NV,2016,0.01,10.4966,9.0669,0.1358,0.275
174,NV,2016,0.01,10.6279,9.2012,0.073,0.05
175,NV,2016,0.01,10.6312,10.2443,0.0918,0.2316
176,NH,2016,0.01,10.4575,10.1497,0.1873,0.2294
177,NH,2016,0.01,10.5448,8.5535,0.216,0.1136
178,NH,2016,0.01,10.522,11.2002,0.2117,0.1572
179,NH,2016,0.01,10.6418,9.9065,0.1654,0.331
180,NH,2016,0.1536,10.2525,7.598,0.1048,0.2731
181,NH,2016,0.01,10.5273,8.6574,0.01,0.2602
182,NH,2016,0.01,10.7011,9.1815,0.1378,0.2806
183,NJ,2016,0.01,10.5479,9.9856,0.1199,0.2593
184,NJ,2016,0.2,10.2949,13.1745,0.1284,0.3743
185,NJ,2016,0.01,10.5362,10.3845,0.1232,0.2623
186,NJ,2016,0.01,10.6779,8.7761,0.0404,0.1042
187,NJ,2016,0.01,10.5361,10.262,0.1534,0.413
188,NJ,2016,0.01,10.5047,9.3444,0.1579,0.287
189,NJ,2016,0.01,10.6898,10.6117,0.1609,0.1911
190,NY,2016,0.01,10.4729,10.7424,0.1768,0.1247
191,NY,2016,0.01,10.727,11.8246,0.1562,0.2896
192,NY,2016,0.01,10.6407,9.8919,0.0954,0.2383
193,NY,2016,0.01,10.5868,12.5303,0.1157,0.4074
194,NY,2016,0.01,10.3633,11.4121,0.1255,0.2154
195,NY,2016,0.0867,10.3745,9.0945,0.1265,0.1663
196,NY,2016,0.01,10.592,13.2383,0.1799,0.3396
197,NC,2016,0.01,10.6995,10.45,0.1586,0.3425
198,NC,2016,0.01,10.7189,8.6005,0.2446,0.2669
199,NC,2016,0.01,10.5068,12.4127,0.2524,0.3176
200,NC,2016,0.01,10.634,13.1733,0.1248,0.2462
1,AL,2017,0.01,10.5086,10.9089,0.2199,0.3215
2,AL,2017,0.01,10.5126,11.5202,0.0914,0.2107
3,AL,2017,0.01,10.4476,10.7488,0.0906,0.0913
4,AL,2017,0.01,10.5598,7.0933,0.103,0.2293
5,AL,2017,0.01,10.6934,9.6994,0.0527,0.3124
6,AL,2017,0.01,10.5321,8.3599,0.0177,0.4305
7,AL,2017,0.01,10.6191,9.5359,0.1832,0.1302
8,AZ,2017,0.01,10.464,11.4486,0.01,0.2073
9,AZ,2017,0.01,10.4586,10.4758,0.1348,0.2111
10,AZ,2017,0.01,10.6775,11.7993,0.1732,0.3856
11,AZ,2017,0.01,10.6461,10.6194,0.0329,0.2465
12,AZ,2017,0.01,10.6129,7.8838,0.0645,0.1593
13,AZ,2017,0.01,10.4402,5.9886,0.1928,0.3059
14,AZ,2017,0.0922,10.3318,10.4149,0.152,0.2095
15,AR,2017,0.01,10.6006,9.729,0.083,0.1276
16,AR,2017,0.01,10.5324,8.4223,0.1921,0.1607
17,AR,2017,0.1757,10.1682,7.6817,0.1924,0.4234
18,AR,2017,0.01,10.6124,8.9152,0.1361,0.2884
19,AR,2017,0.1313,10.2441,9.8852,0.066,0.2608
20,AR,2017,0.01,10.727,11.0089,0.0952,0.225
21,AR,2017,0.2,10.3382,10.5921,0.1372,0.2792
22,CA,2017,0.2,10.2438,12.6754,0.1087,0.278
23,CA,2017,0.01,10.6999,8.4092,0.1763,0.2792
24,CA,2017,0.01,10.5649,11.4673,0.0282,0.2615
25,CA,2017,0.01,10.6576,10.1678,0.0303,0.3369
26,CA,2017,0.1034,10.5166,11.2473,0.1309,0.2523
27,CA,2017,0.01,10.5502,9.2005,0.0905,0.1522
28,CA,2017,0.01,10.5111,11.7104,0.0824,0.1888
29,CO,2017,0.01,10.3252,10.6016,0.0139,0.0521
30,CO,2017,0.01,10.6075,8.717,0.1212,0.4527
31,CO,2017,0.01,10.6632,9.8045,0.1168,0.3363
32,CO,2017,0.01,10.6247,9.3348,0.1592,0.167
33,CO,2017,0.01,10.597,10.6934,0.1241,0.2218
34,CO,2017,0.01,10.4818,8.338,0.112,0.1863
35,CO,2017,0.2,10.0236,10.1813,0.1906,0.4043
36,CT,2017,0.01,10.4629,10.6041,0.0413,0.108
37,CT,2017,0.2,10.148,10.2938,0.1522,0.2614
38,CT,2017,0.01,10.5205,11.8134,0.0197,0.2391
39,CT,2017,0.01,10.6417,10.9055,0.0697,0.3327
40,CT,2017,0.01,10.7504,9.9804,0.0472,0.2396
41,CT,2017,0.01,10.5146,10.3826,0.1669,0.0742
42,CT,2017,0.01,10.5258,10.4386,0.1161,0.2249
43,FL,2017,0.01,10.4999,10.2948,0.1192,0.1528
44,FL,2017,0.01,10.5698,7.2481,0.0536,0.258
45,FL,2017,0.01,10.5152,9.352,0.102,0.3934
46,FL,2017,0.01,10.5148,7.8738,0.0742,0.0761
47,FL,2017,0.01,10.5761,11.9724,0.143,0.17
48,FL,2017,0.01,10.5594,9.7677,0.0605,0.1947
49,FL,2017,0.01,10.5893,9.6329,0.1998,0.2118
50,GA,2017,0.01,10.6206,11.1863,0.0195,0.324
51,GA,2017,0.01,10.3726,10.6241,0.0716,0.2326
52,GA,2017,0.0894,10.4724,8.4503,0.2206,0.2916
53,GA,2017,0.01,10.4691,9.7458,0.0939,0.1874
54,GA,2017,0.01,10.4523,9.5729,0.0411,0.273
55,GA,2017,0.01,10.4679,7.3037,0.1331,0.3278
56,GA,2017,0.01,10.5764,8.8457,0.0915,0.1768
57,ID,2017,0.01,10.5562,9.7086,0.0698,0.3281
58,ID,2017,0.01,10.3884,9.6723,0.0542,0.2552
59,ID,2017,0.01,10.6342,7.6936,0.2861,0.3545
60,ID,2017,0.01,10.405,11.5478,0.1049,0.2299
61,ID,2017,0.2,10.2004,10.1416,0.01,0.2881
62,ID,2017,0.01,10.5776,10.0616,0.2096,0.2459
63,ID,2017,0.01,10.6407,10.496,0.1567,0.2404
64,IL,2017,0.01,10.7409,8.85,0.074,0.2759
65,IL,2017,0.01,10.4346,10.6677,0.064,0.3037
66,IL,2017,0.01,10.5123,9.4162,0.1604,0.125
67,IL,2017,0.01,10.5704,8.7472,0.1052,0.3934
68,IL,2017,0.01,10.5426,10.9738,0.01,0.064
69,IL,2017,0.01,10.556,12.1579,0.2272,0.1815
70,IL,2017,0.01,10.5169,11.0009,0.094,0.2406
71,IN,2017,0.01,10.5233,11.3432,0.2097,0.2912
72,IN,2017,0.01,10.4906,8.8738,0.1967,0.4076
73,IN,2017,0.01,10.598,7.3763,0.0599,0.0642
74,IN,2017,0.0946,10.4165,12.4402,0.182,0.1992
75,IN,2017,0.2,10.2068,13.3285,0.0809,0.05
76,IN,2017,0.01,10.5249,12.2769,0.01,0.2532
77,IN,2017,0.01,10.4975,9.5828,0.0945,0.2772
78,IA,2017,0.01,10.4949,8.3147,0.1439,0.4091
79,IA,2017,0.2,10.2145,8.8633,0.0922,0.2621
80,IA,2017,0.1905,10.1213,7.6423,0.1016,0.3544
81,IA,2017,0.01,10.7574,9.8197,0.1886,0.3084
82,IA,2017,0.01,10.4112,12.2652,0.1264,0.2065
83,IA,2017,0.01,10.5401,9.5465,0.0694,0.1091
84,IA,2017,0.01,10.7199,10.484,0.1621,0.2775
85,KS,2017,0.01,10.5701,11.9499,0.1319,0.1008
86,KS,2017,0.01,10.6114,9.1805,0.01,0.3795
87,KS,2017,0.01,10.4533,12.9563,0.1457,0.2338
88,KS,2017,0.01,10.4527,12.8259,0.1435,0.3695
89,KS,2017,0.2,10.2376,10.0564,0.1212,0.202
90,KS,2017,0.1147,10.5042,9.2659,0.1735,0.2769
91,KS,2017,0.01,10.5174,11.0447,0.0797,0.2709
92,KY,2017,0.1983,10.0631,9.7007,0.1402,0.2455
93,KY,2017,0.01,10.2962,8.2768,0.026,0.2067
94,KY,2017,0.01,10.4687,11.7927,0.1444,0.2892
95,KY,2017,0.2,10.1358,12.0531,0.2372,0.1574
96,KY,2017,0.01,10.6786,10.3141,0.0603,0.1291
97,KY,2017,0.01,10.6596,7.9501,0.0744,0.3743
98,KY,2017,0.01,10.6073,8.1272,0.0774,0.3227
99,LA,2017,0.01,10.517,10.0295,0.1278,0.2566
100,LA,2017,0.01,10.5466,9.0428,0.0562,0.4165
101,LA,2017,0.01,10.6875,9.6273,0.1453,0.2232
102,LA,2017,0.2,10.2348,11.8194,0.1708,0.3823
103,LA,2017,0.01,10.35,10.89,0.1521,0.2676
104,LA,2017,0.01,10.4569,12.1517,0.0139,0.1475
105,LA,2017,0.01,10.5246,8.4165,0.1797,0.4348
106,ME,2017,0.01,10.5301,9.4121,0.1762,0.3491
107,ME,2017,0.01,10.6077,11.0496,0.1698,0.2379
108,ME,2017,0.01,10.5661,10.5425,0.1424,0.3227
109,ME,2017,0.01,10.5352,12.3058,0.1332,0.2096
110,ME,2017,0.01,10.7112,10.5062,0.1819,0.3329
111,ME,2017,0.01,10.4254,12.8127,0.2354,0.05
112,ME,2017,0.01,10.7108,10.8025,0.0628,0.148
113,MD,2017,0.01,10.5172,11.5574,0.1847,0.3479
114,MD,2017,0.01,10.5564,9.3786,0.1148,0.225
115,MD,2017,0.01,10.5331,9.9349,0.1122,0.2708
116,MD,2017,0.01,10.5269,11.4797,0.0278,0.1153
117,MD,2017,0.01,10.6549,12.4946,0.1029,0.4348
118,MD,2017,0.01,10.6341,10.9472,0.0602,0.3691
119,MD,2017,0.01,10.4737,9.8901,0.0922,0.2299
120,MA,2017,0.01,10.4306,12.1787,0.0541,0.2095
121,MA,2017,0.01,10.8362,6.4616,0.0931,0.353
122,MA,2017,0.01,10.5661,7.9482,0.0956,0.4482
123,MA,2017,0.01,10.6535,10.9231,0.1258,0.3454
124,MA,2017,0.01,10.4594,10.1068,0.0231,0.4672
125,MA,2017,0.01,10.4994,10.7938,0.0333,0.1578
126,MA,2017,0.01,10.5177,9.8259,0.1417,0.1681
127,MI,2017,0.01,10.5666,10.6123,0.0722,0.1311
128,MI,2017,0.01,10.296,8.7856,0.1845,0.2942
129,MI,2017,0.01,10.5769,10.8947,0.1335,0.2676
130,MI,2017,0.01,10.4355,11.356,0.1564,0.2348
131,MI,2017,0.01,10.6117,11.9266,0.2046,0.3309
132,MI,2017,0.01,10.4883,12.7711,0.1014,0.3732
133,MI,2017,0.01,10.4237,10.3562,0.0855,0.0974
134,MN,2017,0.01,10.5097,10.2292,0.1723,0.1903
135,MN,2017,0.01,10.4744,7.6175,0.1506,0.332
136,MN,2017,0.01,10.4934,9.21,0.1088,0.2032
137,MN,2017,0.01,10.4117,9.5813,0.2035,0.1702
138,MN,2017,0.01,10.4022,11.5178,0.1073,0.3519
139,MN,2017,0.046,10.5462,9.2344,0.122,0.121
140,MN,2017,0.01,10.4163,11.108,0.1213,0.2198
141,MS,2017,0.01,10.547,10.1229,0.0639,0.2829
142,MS,2017,0.01,10.6131,9.5648,0.1247,0.1926
143,MS,2017,0.01,10.517,10.4528,0.2038,0.3283
144,MS,2017,0.1593,10.1568,9.6295,0.1467,0.1931
145,MS,2017,0.01,10.6199,8.9857,0.1219,0.3909
146,MS,2017,0.01,10.663,7.3233,0.1103,0.2374
147,MS,2017,0.01,10.4582,9.7146,0.1399,0.3171
148,MO,2017,0.01,10.5624,9.2496,0.165,0.3246
149,MO,2017,0.01,10.3629,9.2817,0.1566,0.1872
150,MO,2017,0.01,10.4557,10.5347,0.1001,0.05
151,MO,2017,0.01,10.5692,11.0009,0.1395,0.2861
152,MO,2017,0.01,10.4717,10.3249,0.1488,0.2572
153,MO,2017,0.01,10.526,11.6683,0.0596,0.3056
154,MO,2017,0.01,10.4074,10.9015,0.1301,0.2273
155,MT,2017,0.01,10.5498,9.6081,0.01,0.207
156,MT,2017,0.01,10.7208,9.2439,0.149,0.4508
157,MT,2017,0.01,10.4011,10.3961,0.1596,0.1028
158,MT,2017,0.01,10.5148,10.7958,0.1649,0.3234
159,MT,2017,0.01,10.588,12.1559,0.0963,0.1925
160,MT,2017,0.01,10.6661,11.7236,0.1385,0.2164
161,MT,2017,0.01,10.3962,9.2313,0.2054,0.2183
162,NE,2017,0.2,10.134,10.1583,0.2048,0.1697
163,NE,2017,0.0158,10.5889,11.1372,0.1182,0.3071
164,NE,2017,0.01,10.5865,11.5531,0.1284,0.3891
165,NE,2017,0.0851,10.1712,11.5886,0.1867,0.297
166,NE,2017,0.01,10.6082,9.843,0.03,0.2603
167,NE,2017,0.01,10.6773,7.8132,0.1006,0.1514
168,NE,2017,0.01,10.5822,8.3504,0.2001,0.3017
169,NV,2017,0.01,10.5166,10.1283,0.1785,0.4656
170,NV,2017,0.01,10.4923,10.4606,0.1422,0.2119
171,NV,2017,0.01,10.7207,8.3547,0.0297,0.2124
172,NV,2017,0.2,10.2492,10.3183,0.117,0.1939
173,NV,2017,0.01,10.6043,10.9959,0.0846,0.2011
174,NV,2017,0.01,10.5306,8.2403,0.1399,0.05
175,NV,2017,0.01,10.501,11.7819,0.0714,0.2905
176,NH,2017,0.01,10.5096,9.102,0.0585,0.1654
177,NH,2017,0.01,10.4989,11.9218,0.01,0.089
178,NH,2017,0.0132,10.6261,9.3155,0.1933,0.3253
179,NH,2017,0.01,10.6734,8.2383,0.096,0.1418
180,NH,2017,0.1127,10.4512,9.4844,0.1294,0.2161
181,NH,2017,0.01,10.4571,9.9081,0.1199,0.3966
182,NH,2017,0.01,10.5351,9.355,0.056,0.1091
183,NJ,2017,0.01,10.5827,9.7709,0.0445,0.0967
184,NJ,2017,0.2,10.245,10.8416,0.0597,0.2769
185,NJ,2017,0.01,10.5266,9.7705,0.0766,0.3649
186,NJ,2017,0.01,10.7992,9.9381,0.142,0.0926
187,NJ,2017,0.01,10.4395,7.3673,0.0723,0.2908
188,NJ,2017,0.01,10.4641,10.4601,0.2248,0.3081
189,NJ,2017,0.01,10.5184,9.9907,0.1816,0.05
190,NY,2017,0.01,10.7906,12.287,0.1685,0.3299
191,NY,2017,0.01,10.4977,8.6014,0.1128,0.3377
192,NY,2017,0.01,10.5191,7.2159,0.2109,0.2188
193,NY,2017,0.01,10.7003,10.9989,0.1069,0.3752
194,NY,2017,0.01,10.5873,10.5698,0.1181,0.3636
195,NY,2017,0.1044,10.3359,8.643,0.1302,0.2603
196,NY,2017,0.01,10.598,7.6289,0.1621,0.2049
197,NC,2017,0.01,10.5531,12.2656,0.1582,0.1527
198,NC,2017,0.01,10.6569,11.9744,0.0915,0.2462
199,NC,2017,0.01,10.7012,6.2022,0.088,0.307
200,NC,2017,0.01,10.576,9.3693,0.1584,0.2176
1,AL,2018,0.01,10.6813,10.1984,0.1162,0.3689
2,AL,2018,0.01,10.3899,10.2313,0.1153,0.1835
3,AL,2018,0.01,10.4629,10.7345,0.1919,0.1644
4,AL,2018,0.01,10.5073,10.0898,0.1209,0.1314
5,AL,2018,0.01,10.697,9.9316,0.0947,0.2683
6,AL,2018,0.01,10.4947,11.8884,0.1827,0.0646
7,AL,2018,0.01,10.6139,12.114,0.1272,0.2962
8,AZ,2018,0.01,10.4928,7.7173,0.075,0.2391
9,AZ,2018,0.01,10.6377,10.0331,0.1893,0.3635
10,AZ,2018,0.01,10.7026,9.0441,0.1316,0.1828
11,AZ,2018,0.01,10.6485,9.6403,0.1202,0.2297
12,AZ,2018,0.01,10.5805,10.4351,0.1307,0.3622
13,AZ,2018,0.01,10.664,10.774,0.0558,0.3883
14,AZ,2018,0.0885,10.4354,10.0235,0.0883,0.182
15,AR,2018,0.01,10.6111,7.1798,0.1202,0.2682
16,AR,2018,0.01,10.675,8.4402,0.1083,0.2794
17,AR,2018,0.1022,10.4922,11.5774,0.1963,0.2874
18,AR,2018,0.01,10.5344,5.9067,0.133,0.2237
19,AR,2018,0.09,10.4977,11.958,0.1713,0.3781
20,AR,2018,0.01,10.46,10.792,0.1206,0.061
21,AR,2018,0.2,10.0701,12.2834,0.1834,0.2079
22,CA,2018,0.2,10.1615,9.9654,0.1439,0.2948
23,CA,2018,0.01,10.5611,6.8705,0.1208,0.2957
24,CA,2018,0.01,10.4294,10.7913,0.1192,0.3853
25,CA,2018,0.01,10.677,12.0088,0.0627,0.3698
26,CA,2018,0.1342,10.0214,11.5924,0.1504,0.2214
27,CA,2018,0.01,10.8655,8.8612,0.1176,0.38
28,CA,2018,0.01,10.6838,10.233,0.0899,0.1786
29,CO,2018,0.01,10.5568,9.3595,0.1864,0.3431
30,CO,2018,0.01,10.6103,8.5073,0.045,0.4311
31,CO,2018,0.01,10.6217,11.2556,0.0947,0.3715
32,CO,2018,0.01,10.4993,7.8978,0.1817,0.2606
33,CO,2018,0.01,10.5643,8.6189,0.1389,0.2168
34,CO,2018,0.0262,10.4623,8.4516,0.1171,0.0971
35,CO,2018,0.2,10.1749,7.99,0.1351,0.2811
36,CT,2018,0.01,10.5397,10.2307,0.1308,0.1385
37,CT,2018,0.2,10.0199,11.9865,0.029,0.1707
38,CT,2018,0.01,10.5232,9.5157,0.099,0.1309
39,CT,2018,0.01,10.5575,7.4859,0.217,0.204
40,CT,2018,0.01,10.567,11.2516,0.0804,0.2472
41,CT,2018,0.01,10.5416,12.5862,0.1009,0.2774
42,CT,2018,0.01,10.6508,9.0257,0.0875,0.1899
43,FL,2018,0.01,10.5517,8.9721,0.1148,0.3569
44,FL,2018,0.01,10.5715,10.7601,0.085,0.2292
45,FL,2018,0.01,10.6611,12.2371,0.1492,0.1712
46,FL,2018,0.01,10.5539,9.3207,0.1318,0.2726
47,FL,2018,0.01,10.6354,8.0563,0.1664,0.4464
48,FL,2018,0.01,10.5554,10.8061,0.0569,0.2835
49,FL,2018,0.01,10.6679,11.1215,0.0996,0.2137
50,GA,2018,0.01,10.4834,9.8503,0.1065,0.0973
51,GA,2018,0.01,10.6768,9.1534,0.1473,0.2281
52,GA,2018,0.01,10.5517,11.6348,0.0724,0.2735
53,GA,2018,0.01,10.4574,10.6442,0.1749,0.2112
54,GA,2018,0.01,10.573,8.923,0.1912,0.0835
55,GA,2018,0.01,10.499,9.9941,0.0607,0.1649
56,GA,2018,0.01,10.6607,7.8535,0.0905,0.3955
57,ID,2018,0.01,10.3251,11.0128,0.0881,0.3934
58,ID,2018,0.01,10.5289,9.4514,0.2779,0.1613
59,ID,2018,0.01,10.5292,9.2634,0.0942,0.3173
60,ID,2018,0.01,10.4133,9.771,0.2207,0.1321
61,ID,2018,0.2,10.1618,10.3552,0.044,0.3904
62,ID,2018,0.01,10.505,11.3477,0.0606,0.2745
63,ID,2018,0.01,10.5787,10.7817,0.0788,0.345
64,IL,2018,0.01,10.3668,9.7975,0.0693,0.0785
65,IL,2018,0.01,10.607,11.1287,0.1039,0.3178
66,IL,2018,0.01,10.6914,10.568,0.0775,0.2492
67,IL,2018,0.01,10.6087,9.4522,0.0708,0.3352
68,IL,2018,0.01,10.6633,9.9265,0.1895,0.3415
69,IL,2018,0.01,10.6664,9.6981,0.1934,0.2566
70,IL,2018,0.01,10.6606,10.6715,0.177,0.1899
71,IN,2018,0.01,10.7654,9.4082,0.1514,0.328
72,IN,2018,0.01,10.5033,9.0691,0.1256,0.244
73,IN,2018,0.01,10.457,12.7259,0.0902,0.1627
74,IN,2018,0.1107,10.4043,11.6146,0.0628,0.158
75,IN,2018,0.2,10.2015,9.1058,0.1418,0.1023
76,IN,2018,0.01,10.6173,10.8191,0.0496,0.199
77,IN,2018,0.01,10.777,10.264,0.0604,0.3603
78,IA,2018,0.01,10.5615,10.634,0.1892,0.2678
79,IA,2018,0.2,10.2017,10.6678,0.234,0.197
80,IA,2018,0.1027,10.2958,11.9524,0.1436,0.3305
81,IA,2018,0.01,10.7436,10.4992,0.1864,0.1668
82,IA,2018,0.01,10.5242,9.7635,0.1052,0.2595
83,IA,2018,0.01,10.5188,11.3223,0.0397,0.232
84,IA,2018,0.01,10.5437,10.3804,0.1567,0.3279
85,KS,2018,0.01,10.4432,10.0688,0.1542,0.0923
86,KS,2018,0.01,10.4566,10.2577,0.1243,0.165
87,KS,2018,0.01,10.4535,9.7626,0.1055,0.0862
88,KS,2018,0.01,10.4106,9.8516,0.1777,0.224
89,KS,2018,0.2,10.1328,9.373,0.0609,0.3711
90,KS,2018,0.1514,10.4518,9.0055,0.0736,0.1995
91,KS,2018,0.01,10.6132,8.5009,0.0595,0.1989
92,KY,2018,0.2,10.2937,8.134,0.1251,0.3372
93,KY,2018,0.01,10.7048,8.692,0.0547,0.3569
94,KY,2018,0.01,10.7358,9.6094,0.0789,0.2411
95,KY,2018,0.2,10.0184,10.3831,0.0777,0.3185
96,KY,2018,0.01,10.3997,9.6739,0.1044,0.1423
97,KY,2018,0.01,10.516,6.3109,0.0308,0.3878
98,KY,2018,0.01,10.5725,12.3333,0.1252,0.4649
99,LA,2018,0.01,10.5406,11.4984,0.1948,0.3021
100,LA,2018,0.01,10.4503,10.4612,0.1281,0.05
101,LA,2018,0.01,10.5602,13.0002,0.2125,0.1942
102,LA,2018,0.2,10.1969,8.8204,0.2,0.3113
103,LA,2018,0.01,10.4701,12.6217,0.1667,0.2079
104,LA,2018,0.01,10.3756,8.6366,0.1245,0.3772
105,LA,2018,0.01,10.4734,10.2605,0.1214,0.3088
106,ME,2018,0.01,10.4789,8.0162,0.1658,0.1794
107,ME,2018,0.01,10.5313,9.9332,0.0965,0.2532
108,ME,2018,0.01,10.4152,10.4497,0.01,0.1606
109,ME,2018,0.01,10.5004,9.7752,0.1495,0.2317
110,ME,2018,0.01,10.4253,10.9462,0.0521,0.1945
111,ME,2018,0.01,10.5777,10.1891,0.0623,0.3675
112,ME,2018,0.01,10.5112,9.2088,0.12,0.4616
113,MD,2018,0.01,10.4272,9.1139,0.1143,0.1069
114,MD,2018,0.01,10.3664,11.0802,0.0353,0.0577
115,MD,2018,0.01,10.5323,8.9329,0.1299,0.2255
116,MD,2018,0.01,10.4228,11.4864,0.178,0.0982
117,MD,2018,0.01,10.6471,11.9092,0.0523,0.2546
118,MD,2018,0.01,10.6181,7.3503,0.1963,0.3249
119,MD,2018,0.01,10.5928,11.7143,0.0264,0.3994
120,MA,2018,0.01,10.4813,13.2033,0.247,0.2701
121,MA,2018,0.01,10.5873,10.1276,0.0953,0.2307
122,MA,2018,0.01,10.5647,10.9801,0.1287,0.0522
123,MA,2018,0.01,10.5701,11.4561,0.01,0.2526
124,MA,2018,0.01,10.7175,9.6724,0.1163,0.2571
125,MA,2018,0.01,10.6201,10.1589,0.1337,0.3139
126,MA,2018,0.01,10.6251,7.758,0.1148,0.1792
127,MI,2018,0.01,10.5553,9.9638,0.0862,0.2065
128,MI,2018,0.01,10.5782,10.7544,0.0632,0.1022
129,MI,2018,0.01,10.4153,10.8132,0.1878,0.05
130,MI,2018,0.01,10.4759,11.4625,0.1218,0.1392
131,MI,2018,0.01,10.5428,8.9336,0.2124,0.093
132,MI,2018,0.01,10.5993,8.9519,0.0884,0.2837
133,MI,2018,0.01,10.5902,12.8333,0.0939,0.1982
134,MN,2018,0.01,10.6489,9.5929,0.1689,0.1962
135,MN,2018,0.01,10.383,10.2023,0.0226,0.1516
136,MN,2018,0.01,10.3976,9.9066,0.0472,0.05
137,MN,2018,0.01,10.6232,8.6384,0.1858,0.4008
138,MN,2018,0.01,10.4526,12.3776,0.0497,0.15
139,MN,2018,0.01,10.8804,9.3594,0.0109,0.2088
140,MN,2018,0.01,10.5629,8.2225,0.2321,0.1045
141,MS,2018,0.01,10.5763,9.4492,0.0364,0.3472
142,MS,2018,0.01,10.5078,6.828,0.131,0.2643
143,MS,2018,0.01,10.4822,9.1025,0.1241,0.1674
144,MS,2018,0.1534,10.2595,8.764,0.01,0.2108
145,MS,2018,0.01,10.6165,10.5554,0.104,0.4178
146,MS,2018,0.01,10.5071,8.8703,0.1469,0.2427
147,MS,2018,0.01,10.5222,11.4183,0.1413,0.2318
148,MO,2018,0.01,10.6612,12.0673,0.1742,0.1559
149,MO,2018,0.01,10.6366,11.2274,0.0968,0.0605
150,MO,2018,0.01,10.5754,9.5863,0.1628,0.234
151,MO,2018,0.01,10.4306,10.2247,0.0786,0.2825
152,MO,2018,0.01,10.6418,7.6892,0.0354,0.36
153,MO,2018,0.0261,10.6182,9.9745,0.0421,0.05
154,MO,2018,0.01,10.6582,8.7475,0.0323,0.1375
155,MT,2018,0.01,10.611,11.0921,0.1806,0.1919
156,MT,2018,0.01,10.6971,13.7973,0.0291,0.2497
157,MT,2018,0.01,10.556,10.6766,0.1364,0.2355
158,MT,2018,0.01,10.6142,6.9484,0.104,0.2378
159,MT,2018,0.01,10.4992,9.5173,0.1138,0.2908
