region_id,country,year,gdp_per_capita,log_gdp_pc,fdi,rd_expenditure,infrastructure
EU_065,DK,2016,146450.19,11.8944,0.0101,0.0142,0.4689
EU_066,DK,2016,134241.78,11.8074,0.035,0.0,0.5529
EU_067,FI,2016,190598.38,12.1579,0.0063,0.0169,0.4121
EU_068,FI,2016,337633.4,12.7297,0.0249,0.0146,0.8238
EU_069,FI,2016,1288919.46,14.0693,0.0506,0.0165,0.5411
EU_070,FI,2016,738561.26,13.5125,0.0459,0.0098,0.8906
EU_071,FI,2016,6179719.76,15.6368,0.0303,0.0458,0.9057
EU_072,FI,2016,376804.42,12.8395,0.0105,0.0286,0.5838
EU_073,IE,2016,356390.31,12.7838,0.0429,0.0026,0.3983
EU_074,IE,2016,401093.26,12.9019,0.0304,0.0173,0.1828
EU_075,IE,2016,47974.49,10.7784,0.0,0.0089,0.3056
EU_076,IE,2016,430320.95,12.9723,0.0457,0.0049,0.3252
EU_077,IE,2016,168380.0,12.034,0.0295,0.0016,0.8757
EU_078,IE,2016,2126508.39,14.57,0.054,0.0193,0.6232
EU_079,PL,2016,92431.74,11.4342,0.0081,0.0082,0.6779
EU_080,PL,2016,202426.56,12.2181,0.0,0.0247,0.1559
EU_081,PL,2016,1043836.41,13.8584,0.0356,0.0249,0.3604
EU_082,PL,2016,1981135.69,14.4992,0.0358,0.0287,0.7774
EU_083,PL,2016,62469.68,11.0424,0.0,0.0065,0.6574
EU_084,PL,2016,176650.16,12.0819,0.0104,0.0198,0.5706
EU_085,CZ,2016,17931001.05,16.702,0.0851,0.0213,0.713
EU_086,CZ,2016,231155.93,12.3508,0.0239,0.0103,0.9272
EU_087,CZ,2016,480107.28,13.0818,0.0446,0.0073,0.5558
EU_088,CZ,2016,954632.78,13.7691,0.017,0.0311,0.6139
EU_089,CZ,2016,124402.27,11.7313,0.0,0.0173,0.6385
EU_090,CZ,2016,588100.3,13.2847,0.0266,0.0214,1.0
EU_091,CZ,2016,118220.11,11.6803,0.0247,0.0068,0.1801
EU_092,CZ,2016,94639.17,11.4578,0.022,0.0028,0.7366
EU_093,CZ,2016,192482.19,12.1678,0.0277,0.0093,0.577
EU_094,CZ,2016,705170.39,13.4662,0.0353,0.0138,0.7134
EU_095,CZ,2016,165141.62,12.0146,0.027,0.0044,0.4685
EU_096,CZ,2016,109928.46,11.6076,0.0047,0.0149,0.5902
EU_097,CZ,2016,282603.52,12.5518,0.0397,0.0,0.7423
EU_098,CZ,2016,42096.63,10.6477,0.0,0.0038,1.0
EU_099,CZ,2016,180343.41,12.1026,0.0,0.0217,0.7616
EU_100,CZ,2016,1521681.27,14.2353,0.0448,0.021,0.4304
EU_001,DE,2017,835249.01,13.6355,0.0506,0.0117,0.5583
EU_002,DE,2017,474921.01,13.0709,0.04,0.0099,0.5375
EU_003,DE,2017,809271.33,13.6039,0.035,0.0165,0.7716
EU_004,DE,2017,1052388.0,13.8666,0.0316,0.0227,0.7107
EU_005,DE,2017,3210133.14,14.9818,0.038,0.0388,0.5485
EU_006,DE,2017,930792.39,13.7438,0.034,0.0233,0.8164
EU_007,FR,2017,355634.34,12.7817,0.0094,0.0266,0.5742
EU_008,FR,2017,333709.61,12.718,0.0309,0.0099,0.4297
EU_009,FR,2017,64395.83,11.0728,0.0085,0.0047,0.4482
EU_010,FR,2017,895328.16,13.7049,0.0316,0.0156,0.4043
EU_011,FR,2017,286162.47,12.5643,0.0204,0.0161,0.5455
EU_012,FR,2017,2747594.93,14.8262,0.0808,0.0042,0.8467
EU_013,IT,2017,367210.42,12.8137,0.0292,0.0132,0.439
EU_014,IT,2017,177235.04,12.0852,0.0019,0.019,0.6377
EU_015,IT,2017,433784.3,12.9803,0.0273,0.0186,0.4687
EU_016,IT,2017,1268978.12,14.0537,0.0404,0.02,0.5479
EU_017,IT,2017,2269025.19,14.6349,0.0635,0.0179,0.298
EU_018,IT,2017,123483.83,11.7239,0.0182,0.0099,0.5559
EU_019,ES,2017,54088.33,10.8984,0.0,0.0099,0.5613
EU_020,ES,2017,339479.06,12.7352,0.0463,0.003,0.7081
EU_021,ES,2017,629021.63,13.3519,0.0024,0.0328,0.6447
EU_022,ES,2017,173409.85,12.0634,0.0213,0.0151,0.3603
EU_023,ES,2017,357060.47,12.7857,0.0248,0.0128,0.8168
EU_024,ES,2017,151755.14,11.93,0.0286,0.0057,0.6421
EU_025,NL,2017,8423044.42,15.9465,0.0438,0.0444,0.6397
EU_026,NL,2017,116800.21,11.6682,0.0163,0.0043,0.5982
EU_027,NL,2017,251337.04,12.4346,0.0245,0.0107,0.4964
EU_028,NL,2017,507753.38,13.1378,0.0297,0.0192,0.6436
EU_029,NL,2017,677501.53,13.4262,0.033,0.021,0.6951
EU_030,NL,2017,835460.76,13.6357,0.032,0.0246,0.2506
EU_031,BE,2017,2231224.31,14.6181,0.0387,0.0331,0.4922
EU_032,BE,2017,1412629.13,14.161,0.0469,0.0201,0.549
EU_033,BE,2017,279411.79,12.5404,0.0379,0.0044,0.6512
EU_034,BE,2017,524300.44,13.1698,0.0391,0.0124,0.8387
EU_035,BE,2017,174417.77,12.0692,0.0,0.0181,0.4457
EU_036,BE,2017,2414243.64,14.6969,0.031,0.0357,0.5004
EU_037,AT,2017,164991.46,12.0136,0.0396,0.001,0.4975
EU_038,AT,2017,2606691.13,14.7736,0.0446,0.027,0.4397
EU_039,AT,2017,227789.21,12.3362,0.0162,0.0168,0.5306
EU_040,AT,2017,502188.85,13.1267,0.0168,0.0234,0.7542
EU_041,AT,2017,172558.66,12.0585,0.0185,0.014,0.3892
EU_042,AT,2017,353406.22,12.7754,0.0407,0.0066,0.6856
EU_043,PT,2017,1970998.49,14.4941,0.0507,0.0225,0.2596
EU_044,PT,2017,511695.58,13.1455,0.0219,0.0215,0.4877
EU_045,PT,2017,2069388.44,14.5428,0.0482,0.0247,0.5341
EU_046,PT,2017,502836.07,13.128,0.0325,0.0149,0.935
EU_047,PT,2017,192349.0,12.1671,0.0275,0.009,0.545
EU_048,PT,2017,99604.11,11.509,0.0258,0.0,0.1598
EU_049,GR,2017,2097884.23,14.5564,0.0449,0.0232,0.2002
EU_050,GR,2017,771585.3,13.5562,0.0365,0.0192,0.6068
EU_051,GR,2017,1598049.59,14.2843,0.0755,0.0053,0.7228
EU_052,GR,2017,143278.48,11.8725,0.013,0.0096,0.6751
EU_053,GR,2017,817675.09,13.6142,0.0404,0.0103,0.6335
EU_054,GR,2017,87498.4,11.3794,0.0194,0.0002,0.8325
EU_055,SE,2017,79405.29,11.2823,0.0126,0.0068,0.4921
EU_056,SE,2017,193734.81,12.1742,0.0298,0.0037,0.779
EU_057,SE,2017,371794.8,12.8261,0.0327,0.0109,0.2736
EU_058,SE,2017,3669627.1,15.1156,0.0884,0.0076,0.419
EU_059,SE,2017,93700.48,11.4479,0.0263,0.0,0.2386
EU_060,SE,2017,748585.9,13.5259,0.0074,0.0352,0.545
EU_061,DK,2017,1377363.51,14.1357,0.0355,0.0275,0.5907
EU_062,DK,2017,56721.62,10.9459,0.0,0.0072,0.6228
EU_063,DK,2017,339552.36,12.7354,0.0282,0.0177,0.6124
EU_064,DK,2017,461432.02,13.0421,0.0303,0.0192,0.4145
EU_065,DK,2017,1953400.35,14.4851,0.0459,0.0269,0.562
EU_066,DK,2017,453829.62,13.0255,0.0495,0.0068,0.3005
EU_067,FI,2017,905333.1,13.7161,0.0199,0.0259,0.8726
EU_068,FI,2017,193042.21,12.1707,0.027,0.0095,0.5393
EU_069,FI,2017,60513.81,11.0106,0.0147,0.0016,0.5022
EU_070,FI,2017,281253.68,12.547,0.0074,0.0222,0.9178
EU_071,FI,2017,2317036.45,14.6558,0.0362,0.0279,0.3516
EU_072,FI,2017,781180.03,13.5686,0.0045,0.0409,0.3749
EU_073,IE,2017,119191.99,11.6885,0.0217,0.003,0.3808
EU_074,IE,2017,260455.96,12.4702,0.0101,0.022,0.5864
EU_075,IE,2017,463003.89,13.0455,0.041,0.0109,0.6863
EU_076,IE,2017,6377647.44,15.6683,0.066,0.0228,0.7479
EU_077,IE,2017,42108.08,10.648,0.004,0.0003,1.0
EU_078,IE,2017,27950.25,10.2382,0.0,0.0024,0.1501
EU_079,PL,2017,204949.91,12.2305,0.0275,0.0072,0.7217
EU_080,PL,2017,469696.66,13.0598,0.0303,0.0158,0.4886
EU_081,PL,2017,401517.71,12.903,0.0344,0.0086,0.4827
EU_082,PL,2017,540638.75,13.2005,0.0211,0.0216,0.476
EU_083,PL,2017,995758.17,13.8113,0.026,0.0253,0.4182
EU_084,PL,2017,928004.16,13.7408,0.0374,0.021,0.9369
EU_085,CZ,2017,5163083.04,15.457,0.0508,0.0312,0.7685
EU_086,CZ,2017,107349.12,11.5838,0.0,0.0192,0.6046
EU_087,CZ,2017,121485.88,11.7076,0.0226,0.0028,0.8702
EU_088,CZ,2017,1625501.24,14.3013,0.0343,0.0286,0.2975
EU_089,CZ,2017,94753.8,11.459,0.0116,0.0089,0.3339
EU_090,CZ,2017,3854026.65,15.1646,0.0646,0.0241,0.1644
EU_091,CZ,2017,765588.84,13.5484,0.0173,0.0307,0.4601
EU_092,CZ,2017,640692.48,13.3703,0.0292,0.0196,0.6323
EU_093,CZ,2017,209649.4,12.2532,0.0411,0.0,0.6206
EU_094,CZ,2017,160323.55,11.9849,0.0182,0.0058,0.6299
EU_095,CZ,2017,279609.11,12.5411,0.0,0.0282,0.3178
EU_096,CZ,2017,203048.37,12.2212,0.0214,0.0133,0.7606
EU_097,CZ,2017,1467087.53,14.1988,0.0506,0.0158,0.6479
EU_098,CZ,2017,568664.17,13.251,0.0233,0.0226,0.7466
EU_099,CZ,2017,261025.49,12.4724,0.0131,0.022,0.2214
EU_100,CZ,2017,1713387.5,14.354,0.0485,0.0178,0.6623
EU_001,DE,2018,849976.95,13.653,0.0441,0.0131,0.5949
EU_002,DE,2018,734507.52,13.507,0.0407,0.014,0.5566
EU_003,DE,2018,499186.72,13.1207,0.0333,0.0129,0.6117
EU_004,DE,2018,315201.16,12.661,0.0024,0.0247,0.4792
EU_005,DE,2018,330664.7,12.7089,0.0203,0.0192,0.5314
EU_006,DE,2018,898973.84,13.709,0.0468,0.0172,0.1828
EU_007,FR,2018,49262.1,10.8049,0.009,0.0023,0.7947
EU_008,FR,2018,74599.66,11.2199,0.0,0.0112,0.6598
EU_009,FR,2018,945497.42,13.7595,0.0255,0.024,0.4453
EU_010,FR,2018,771456.65,13.556,0.0272,0.0154,0.9797
EU_011,FR,2018,1052345.6,13.8665,0.0327,0.0216,0.6174
EU_012,FR,2018,4791204.09,15.3823,0.0446,0.0327,0.3928
EU_013,IT,2018,2365031.42,14.6763,0.0428,0.0254,0.7713
EU_014,IT,2018,626441.37,13.3478,0.0352,0.0159,0.6796
EU_015,IT,2018,728862.12,13.4992,0.0539,0.0099,0.6789
EU_016,IT,2018,32702.5,10.3952,0.0,0.0,0.5148
EU_017,IT,2018,515238.81,13.1524,0.0401,0.0133,0.6901
EU_018,IT,2018,595567.51,13.2973,0.0425,0.0117,0.5476
EU_019,ES,2018,147762.03,11.9034,0.0052,0.0189,0.7112
EU_020,ES,2018,76842.27,11.2495,0.0,0.0135,0.219
EU_021,ES,2018,224509.17,12.3217,0.0151,0.0118,0.5132
EU_022,ES,2018,58096.44,10.9699,0.0168,0.0,0.9444
EU_023,ES,2018,413112.55,12.9315,0.0451,0.0056,0.4466
EU_024,ES,2018,284747.86,12.5594,0.0177,0.0198,0.4792
EU_025,NL,2018,607722.19,13.3175,0.0129,0.0322,0.5104
EU_026,NL,2018,194509.91,12.1782,0.0178,0.014,0.357
EU_027,NL,2018,1477121.79,14.2056,0.0524,0.0183,0.1583
EU_028,NL,2018,775226.42,13.5609,0.0303,0.0245,0.5539
EU_029,NL,2018,173474.47,12.0638,0.0264,0.0069,0.6272
EU_030,NL,2018,642643.03,13.3733,0.0278,0.0187,0.5895
EU_031,BE,2018,750965.68,13.5291,0.0558,0.0076,0.571
EU_032,BE,2018,408110.13,12.9193,0.015,0.0236,0.6086
EU_033,BE,2018,1702434.88,14.3476,0.0563,0.0165,0.8046
EU_034,BE,2018,640656.55,13.3702,0.0342,0.018,0.5619
EU_035,BE,2018,261453.78,12.474,0.0268,0.0072,0.4852
EU_036,BE,2018,9494054.96,16.0662,0.08,0.0221,0.5438
EU_037,AT,2018,501449.88,13.1253,0.0089,0.0358,0.7159
EU_038,AT,2018,172619.35,12.0588,0.0229,0.0049,0.8824
EU_039,AT,2018,73618.18,11.2066,0.0054,0.0116,0.4744
EU_040,AT,2018,1431580.42,14.1743,0.049,0.0173,0.6198
EU_041,AT,2018,4062873.22,15.2174,0.0638,0.0229,0.6677
EU_042,AT,2018,1187227.08,13.9871,0.0634,0.0094,0.4015
EU_043,PT,2018,399309.71,12.8975,0.0545,0.0,0.6041
EU_044,PT,2018,865272.87,13.6708,0.026,0.0286,0.3069
EU_045,PT,2018,427034.05,12.9646,0.0227,0.0226,0.2462
EU_046,PT,2018,25983.24,10.1652,0.0,0.0,0.6733
EU_047,PT,2018,2383043.04,14.6839,0.0707,0.0089,0.5232
EU_048,PT,2018,1971024.3,14.4941,0.0394,0.0307,0.6405
EU_049,GR,2018,974817.68,13.79,0.0202,0.0295,0.5964
EU_050,GR,2018,3155502.38,14.9647,0.0566,0.0244,0.4047
EU_051,GR,2018,121281.24,11.7059,0.0105,0.0132,0.5909
EU_052,GR,2018,705980.68,13.4673,0.0381,0.0158,0.3534
EU_053,GR,2018,499574.34,13.1215,0.0265,0.0137,0.8782
EU_054,GR,2018,1886580.26,14.4503,0.0428,0.0263,0.3288
EU_055,SE,2018,131118.3,11.7839,0.0287,0.0062,0.5608
EU_056,SE,2018,37774.61,10.5394,0.001,0.0069,0.3915
EU_057,SE,2018,1019855.88,13.8352,0.0315,0.0251,0.7141
EU_058,SE,2018,967942.02,13.7829,0.051,0.0146,0.5337
EU_059,SE,2018,1225170.66,14.0186,0.0294,0.0288,0.4963
EU_060,SE,2018,588873.02,13.286,0.0455,0.0083,0.7706
EU_061,DK,2018,145025.35,11.8847,0.0091,0.0145,0.6059
EU_062,DK,2018,234422.4,12.3649,0.0295,0.0058,0.7033
EU_063,DK,2018,128910.14,11.7669,0.0175,0.0151,0.4037
EU_064,DK,2018,180322.6,12.1025,0.0449,0.0002,0.319
EU_065,DK,2018,263535.51,12.4819,0.0306,0.0101,0.6214
EU_066,DK,2018,198580.57,12.199,0.0438,0.0006,0.5362
EU_067,FI,2018,2633779.33,14.7839,0.0518,0.0219,0.7253
EU_068,FI,2018,1097279.48,13.9083,0.0438,0.0222,0.584
EU_069,FI,2018,147931.44,11.9045,0.0355,0.0,0.641
EU_070,FI,2018,400569.11,12.9006,0.01,0.0283,0.2753
EU_071,FI,2018,4220194.74,15.2554,0.0299,0.04,0.9777
EU_072,FI,2018,216552.46,12.2856,0.0193,0.0155,0.5672
EU_073,IE,2018,234339.06,12.3645,0.0231,0.0086,0.7395
EU_074,IE,2018,2417689.87,14.6983,0.0225,0.0432,0.4328
EU_075,IE,2018,54178.15,10.9,0.0104,0.0018,0.6616
EU_076,IE,2018,85913.62,11.3611,0.0,0.0152,0.3394
EU_077,IE,2018,224660.47,12.3223,0.0166,0.0168,0.6904
EU_078,IE,2018,1358091.58,14.1216,0.0339,0.0285,0.5288
EU_079,PL,2018,135047.22,11.8134,0.003,0.0186,0.6058
EU_080,PL,2018,286748.91,12.5664,0.0303,0.01,0.7396
EU_081,PL,2018,1016577.87,13.832,0.068,0.0055,0.3535
EU_082,PL,2018,1100944.36,13.9117,0.0505,0.0116,0.4631
EU_083,PL,2018,1370525.67,14.1307,0.0629,0.0049,0.6915
EU_084,PL,2018,525331.22,13.1718,0.0378,0.0155,1.0
EU_085,CZ,2018,1031205.38,13.8462,0.0534,0.0094,0.5724
EU_086,CZ,2018,56615.52,10.944,0.0155,0.0001,0.7182
EU_087,CZ,2018,551591.32,13.2206,0.0171,0.0276,0.5786
EU_088,CZ,2018,70609.18,11.1649,0.0,0.01,0.9884
EU_089,CZ,2018,381168.79,12.851,0.0537,0.0023,0.2506
EU_090,CZ,2018,1524200.94,14.237,0.0608,0.0133,0.6189
EU_091,CZ,2018,224754.36,12.3228,0.0189,0.0157,0.2749
EU_092,CZ,2018,85345.16,11.3545,0.0249,0.0,0.1
EU_093,CZ,2018,213266.99,12.2703,0.0149,0.0183,0.6595
EU_094,CZ,2018,261836.86,12.4755,0.0377,0.0045,0.6279
EU_095,CZ,2018,5562552.3,15.5316,0.0525,0.0321,0.543
EU_096,CZ,2018,142946.94,11.8702,0.0,0.0202,0.5788
EU_097,CZ,2018,525883.4,13.1728,0.0382,0.011,1.0
EU_098,CZ,2018,198045.44,12.1963,0.0245,0.0075,0.5484
EU_099,CZ,2018,509948.76,13.1421,0.0323,0.014,0.702
EU_100,CZ,2018,1266003.64,14.0514,0.0392,0.0211,0.4701
EU_001,DE,2019,160639.81,11.9869,0.0286,0.0039,0.4824
EU_002,DE,2019,59013.28,10.9855,0.0,0.0087,0.6461
EU_003,DE,2019,241801.62,12.3959,0.027,0.0056,0.3733
EU_004,DE,2019,1152455.91,13.9574,0.0512,0.0095,0.67
EU_005,DE,2019,101865.06,11.5314,0.0121,0.0129,0.4209
EU_006,DE,2019,600363.64,13.3053,0.0222,0.0234,0.8126
EU_007,FR,2019,323427.38,12.6867,0.0265,0.0118,1.0
EU_008,FR,2019,29684.94,10.2984,0.0,0.0,0.4278
EU_009,FR,2019,6321231.61,15.6594,0.0634,0.0264,0.7068
EU_010,FR,2019,145696.26,11.8893,0.012,0.0066,0.4547
EU_011,FR,2019,879671.9,13.6873,0.0401,0.0144,0.8082
EU_012,FR,2019,641423.87,13.3714,0.0283,0.0195,0.3469
EU_013,IT,2019,2064762.44,14.5405,0.0552,0.017,0.6961
EU_014,IT,2019,1458775.36,14.1931,0.0381,0.0259,0.4254
EU_015,IT,2019,433701.93,12.9801,0.0253,0.0198,0.5586
EU_016,IT,2019,78243.43,11.2676,0.0121,0.0064,0.3938
EU_017,IT,2019,5039540.12,15.4328,0.046,0.0368,0.7645
EU_018,IT,2019,91169.39,11.4205,0.0,0.0169,0.4326
EU_019,ES,2019,687144.95,13.4403,0.0429,0.0135,0.7104
EU_020,ES,2019,353282.97,12.775,0.008,0.0246,0.5312
EU_021,ES,2019,2966231.55,14.9028,0.055,0.0175,0.5771
EU_022,ES,2019,538142.48,13.1959,0.0332,0.019,0.6296
EU_023,ES,2019,6294305.14,15.6552,0.0429,0.0399,0.4476
EU_024,ES,2019,353654.72,12.7761,0.0316,0.0122,0.6421
EU_025,NL,2019,78964.36,11.2768,0.0,0.0118,0.9061
EU_026,NL,2019,214368.63,12.2755,0.0128,0.0162,0.4444
EU_027,NL,2019,1847304.92,14.4292,0.0434,0.0257,0.8344
EU_028,NL,2019,146354.68,11.8938,0.0333,0.0,0.8996
EU_029,NL,2019,392994.69,12.8816,0.0536,0.0,0.4368
EU_030,NL,2019,390519.66,12.8752,0.0381,0.0091,0.309
EU_031,BE,2019,46667.6,10.7508,0.0107,0.0,0.6604
EU_032,BE,2019,135280.06,11.8151,0.0141,0.0108,0.4905
EU_033,BE,2019,796172.68,13.5876,0.0321,0.02,0.9737
EU_034,BE,2019,34127.7,10.4379,0.0,0.0061,0.607
EU_035,BE,2019,951774.32,13.7661,0.0635,0.0007,0.4396
EU_036,BE,2019,796511.46,13.588,0.0388,0.0157,0.3706
EU_037,AT,2019,2183305.22,14.5964,0.0545,0.0236,0.818
EU_038,AT,2019,28695.04,10.2645,0.0,0.0,0.4858
EU_039,AT,2019,2441574.78,14.7082,0.0549,0.0232,0.6088
EU_040,AT,2019,9565536.56,16.0737,0.0746,0.0232,0.7912
EU_041,AT,2019,207336.34,12.2421,0.0036,0.0245,0.5031
EU_042,AT,2019,2253344.99,14.6279,0.0454,0.0272,0.5908
EU_043,PT,2019,3121014.51,14.9537,0.03,0.037,0.5967
EU_044,PT,2019,95104.34,11.4627,0.0,0.0114,0.7367
EU_045,PT,2019,623532.99,13.3432,0.0399,0.0161,0.7181
EU_046,PT,2019,700280.6,13.4592,0.0467,0.0108,0.556
EU_047,PT,2019,233555.28,12.3612,0.018,0.015,0.6127
EU_048,PT,2019,4401292.97,15.2974,0.0533,0.0303,0.5256
EU_049,GR,2019,32859.13,10.4,0.0,0.0015,0.3045
EU_050,GR,2019,56576.03,10.9433,0.0001,0.0064,0.6515
EU_051,GR,2019,1324488.99,14.0965,0.0327,0.0288,0.9784
EU_052,GR,2019,1084238.39,13.8964,0.0305,0.0252,0.4233
EU_053,GR,2019,275260.7,12.5255,0.0157,0.0114,0.4454
EU_054,GR,2019,2244313.28,14.6239,0.0462,0.0235,0.4259
EU_055,SE,2019,769687.22,13.5537,0.0406,0.0184,0.7449
EU_056,SE,2019,2608013.0,14.7741,0.0472,0.03,0.6897
EU_057,SE,2019,557260.66,13.2308,0.0275,0.0157,0.5683
EU_058,SE,2019,1347798.54,14.114,0.0421,0.0253,0.4164
EU_059,SE,2019,2233518.52,14.6191,0.0211,0.0414,0.6185
EU_060,SE,2019,5360205.02,15.4945,0.0711,0.021,0.2871
EU_061,DK,2019,204739.47,12.2295,0.0137,0.0155,0.6287
EU_062,DK,2019,7337564.47,15.8085,0.0721,0.0222,0.7743
EU_063,DK,2019,192634.92,12.1686,0.0307,0.0113,0.3498
EU_064,DK,2019,599310.52,13.3035,0.0025,0.0389,0.2935
EU_065,DK,2019,1928271.77,14.4721,0.0574,0.0168,0.9159
EU_066,DK,2019,317813.95,12.6692,0.0325,0.0123,0.4776
EU_067,FI,2019,715854.69,13.4812,0.047,0.0066,0.8272
EU_068,FI,2019,3120843.27,14.9536,0.0545,0.026,0.5692
EU_069,FI,2019,1228503.7,14.0213,0.0368,0.0237,0.5676
EU_070,FI,2019,175217.94,12.0738,0.0182,0.01,0.6877
EU_071,FI,2019,2144781.38,14.5785,0.0495,0.0208,0.4232
EU_072,FI,2019,117114.75,11.6709,0.03,0.0,0.6265
EU_073,IE,2019,1174019.3,13.9759,0.0437,0.0168,0.5237
EU_074,IE,2019,115822.91,11.6598,0.0,0.0195,0.3359
EU_075,IE,2019,2226017.54,14.6157,0.0389,0.0321,0.6675
EU_076,IE,2019,129634.67,11.7725,0.0172,0.0073,0.5473
EU_077,IE,2019,909069.31,13.7202,0.0631,0.0022,0.5686
EU_078,IE,2019,333790.36,12.7183,0.0425,0.006,0.358
EU_079,PL,2019,189983.74,12.1547,0.0348,0.0016,0.9183
EU_080,PL,2019,2075112.03,14.5455,0.0397,0.0284,0.7753
EU_081,PL,2019,616839.01,13.3324,0.01,0.0305,0.7928
EU_082,PL,2019,3221574.45,14.9854,0.0625,0.0182,0.5389
EU_083,PL,2019,10826425.61,16.1975,0.0698,0.0272,0.2542
EU_084,PL,2019,736659.91,13.5099,0.0379,0.0163,0.9906
EU_085,CZ,2019,2526651.68,14.7424,0.0618,0.014,0.5878
EU_086,CZ,2019,123975.64,11.7278,0.0186,0.0117,0.4502
EU_087,CZ,2019,136696.5,11.8255,0.0141,0.0119,0.6834
EU_088,CZ,2019,168695.0,12.0358,0.0308,0.0,0.8334
EU_089,CZ,2019,982807.98,13.7982,0.0387,0.0176,0.5954
EU_090,CZ,2019,268918.48,12.5022,0.0221,0.0146,0.8557
EU_091,CZ,2019,1407483.92,14.1573,0.0408,0.0225,0.8166
EU_092,CZ,2019,655394.69,13.393,0.0361,0.0159,0.3847
EU_093,CZ,2019,134831.14,11.8118,0.01,0.0134,0.4652
EU_094,CZ,2019,460362.99,13.0398,0.0404,0.0063,0.7915
EU_095,CZ,2019,880616.76,13.6884,0.0473,0.0157,0.1
EU_096,CZ,2019,854424.97,13.6582,0.0334,0.0224,0.5701
EU_097,CZ,2019,517246.04,13.1563,0.0531,0.0036,0.3138
EU_098,CZ,2019,124373.29,11.731,0.0057,0.0159,0.5047
EU_099,CZ,2019,893021.0,13.7024,0.0394,0.0173,0.5402
EU_100,CZ,2019,77470.88,11.2577,0.0066,0.0078,0.5284
