county_id,year,yield_per_acre,rainfall,fertilizer,temperature,latitude,longitude
132,2012,123.48,107.8,116.74,19.0,39.1759,-92.6024
132,2013,108.97,105.36,92.8,9.21,39.1759,-92.6024
132,2014,145.71,106.24,196.54,14.58,39.1759,-92.6024
132,2015,92.9,102.47,35.83,16.48,39.1759,-92.6024
132,2016,112.43,107.75,47.65,12.8,39.1759,-92.6024
132,2017,125.43,110.54,115.46,13.97,39.1759,-92.6024
132,2018,129.09,108.99,140.85,12.16,39.1759,-92.6024
132,2019,142.16,99.72,187.29,13.77,39.1759,-92.6024
133,2010,140.86,113.82,140.64,10.19,39.4747,-92.1248
133,2011,134.06,118.62,92.84,14.71,39.4747,-92.1248
133,2012,135.39,105.03,143.03,16.07,39.4747,-92.1248
133,2013,102.7,102.2,46.39,12.57,39.4747,-92.1248
133,2014,120.23,104.64,60.16,16.47,39.4747,-92.1248
133,2015,116.09,116.68,32.79,9.14,39.4747,-92.1248
133,2016,138.14,126.59,114.15,10.2,39.4747,-92.1248
133,2017,123.6,111.66,68.3,10.7,39.4747,-92.1248
133,2018,117.31,109.22,74.61,15.2,39.4747,-92.1248
133,2019,103.46,104.05,65.88,12.35,39.4747,-92.1248
134,2010,135.49,105.89,147.54,17.67,39.6632,-91.643
134,2011,125.01,106.85,76.74,4.14,39.6632,-91.643
134,2012,104.03,111.49,30.18,12.03,39.6632,-91.643
134,2013,150.71,103.93,180.19,14.24,39.6632,-91.643
134,2014,144.1,110.56,136.69,14.15,39.6632,-91.643
134,2015,142.98,108.08,149.72,13.23,39.6632,-91.643
134,2016,118.75,115.83,35.3,17.06,39.6632,-91.643
134,2017,135.2,106.13,144.12,13.45,39.6632,-91.643
134,2018,104.99,102.0,56.51,12.17,39.6632,-91.643
134,2019,126.88,112.78,93.5,14.23,39.6632,-91.643
135,2010,123.82,110.07,79.32,16.0,39.456,-90.9869
135,2011,160.58,109.53,205.04,12.24,39.456,-90.9869
135,2012,129.23,113.04,91.12,11.31,39.456,-90.9869
135,2013,169.76,105.44,237.87,14.84,39.456,-90.9869
135,2014,112.99,113.92,31.86,19.19,39.456,-90.9869
135,2015,114.9,107.74,61.7,15.68,39.456,-90.9869
135,2016,116.57,105.55,71.35,10.74,39.456,-90.9869
135,2017,123.73,108.61,70.51,17.49,39.456,-90.9869
135,2018,124.57,114.28,81.05,12.61,39.456,-90.9869
135,2019,120.87,108.89,61.55,13.26,39.456,-90.9869
136,2010,154.85,112.83,181.46,17.01,39.6441,-90.6436
136,2011,128.96,113.64,113.56,20.93,39.6441,-90.6436
136,2012,141.31,109.11,160.93,12.12,39.6441,-90.6436
136,2013,120.51,114.19,98.05,22.38,39.6441,-90.6436
136,2014,110.92,110.84,51.74,11.3,39.6441,-90.6436
136,2015,110.31,109.01,69.32,15.44,39.6441,-90.6436
136,2016,103.12,117.32,40.57,18.35,39.6441,-90.6436
136,2017,122.7,114.31,84.98,13.77,39.6441,-90.6436
136,2018,131.29,111.59,132.23,10.11,39.6441,-90.6436
136,2019,125.4,99.74,150.47,16.99,39.6441,-90.6436
137,2010,111.19,110.86,36.86,15.43,39.6163,-89.999
137,2011,151.39,107.94,189.76,17.95,39.6163,-89.999
137,2012,116.25,109.82,58.35,15.71,39.6163,-89.999
137,2013,128.28,105.29,122.34,9.21,39.6163,-89.999
137,2014,148.08,115.13,158.7,17.2,39.6163,-89.999
137,2015,153.52,109.37,173.05,12.2,39.6163,-89.999
137,2016,113.83,115.45,67.91,12.66,39.6163,-89.999
137,2017,128.48,108.16,95.79,11.21,39.6163,-89.999
137,2018,151.15,113.56,186.16,13.57,39.6163,-89.999
137,2019,172.54,104.1,267.33,14.81,39.6163,-89.999
138,2010,114.65,107.7,97.84,14.89,39.4018,-89.4538
138,2011,107.17,108.58,101.11,18.54,39.4018,-89.4538
138,2012,128.69,103.91,162.4,15.76,39.4018,-89.4538
138,2013,108.93,107.95,70.88,19.02,39.4018,-89.4538
138,2014,103.26,104.6,75.74,17.33,39.4018,-89.4538
138,2015,112.51,107.31,89.76,10.32,39.4018,-89.4538
138,2016,124.07,108.92,101.94,17.15,39.4018,-89.4538
138,2017,106.38,112.42,65.72,9.95,39.4018,-89.4538
138,2018,90.67,106.16,11.88,19.33,39.4018,-89.4538
138,2019,116.0,106.3,74.49,15.29,39.4018,-89.4538
139,2010,135.21,105.35,129.15,17.53,39.5199,-89.06
139,2011,119.5,103.53,78.53,9.37,39.5199,-89.06
139,2012,121.89,107.02,90.88,16.29,39.5199,-89.06
139,2013,131.2,118.98,63.48,15.4,39.5199,-89.06
139,2014,132.98,109.23,83.07,14.02,39.5199,-89.06
139,2015,139.45,99.58,147.09,13.55,39.5199,-89.06
139,2016,124.35,105.42,78.67,16.41,39.5199,-89.06
139,2017,156.21,109.53,190.48,22.99,39.5199,-89.06
139,2018,135.46,98.91,94.79,15.94,39.5199,-89.06
139,2019,150.45,106.91,135.84,14.77,39.5199,-89.06
140,2010,123.98,109.71,133.07,15.93,39.507,-88.5385
140,2011,156.12,113.4,207.68,13.53,39.507,-88.5385
140,2012,106.46,120.85,47.93,14.6,39.507,-88.5385
140,2013,97.59,117.71,35.84,15.99,39.507,-88.5385
140,2014,133.13,114.55,84.79,8.91,39.507,-88.5385
140,2015,145.24,102.59,183.59,15.69,39.507,-88.5385
140,2016,115.2,110.24,68.74,17.91,39.507,-88.5385
140,2017,106.27,110.61,71.84,16.6,39.507,-88.5385
140,2018,105.07,112.45,61.09,14.4,39.507,-88.5385
140,2019,115.35,110.47,92.86,19.86,39.507,-88.5385
141,2010,138.48,106.34,141.65,15.7,40.0114,-94.9338
141,2011,123.67,112.03,76.46,13.27,40.0114,-94.9338
141,2012,141.93,119.12,124.27,12.28,40.0114,-94.9338
141,2013,116.84,109.82,62.44,12.54,40.0114,-94.9338
141,2014,122.26,116.82,67.74,12.09,40.0114,-94.9338
141,2015,167.96,99.99,242.3,15.15,40.0114,-94.9338
141,2016,123.12,108.89,66.1,16.84,40.0114,-94.9338
141,2017,133.05,108.37,92.37,12.29,40.0114,-94.9338
141,2018,111.51,109.83,54.72,16.28,40.0114,-94.9338
141,2019,138.64,119.48,135.8,12.47,40.0114,-94.9338
142,2010,103.89,110.93,62.05,11.43,40.1586,-94.6238
142,2011,119.54,104.58,116.42,10.38,40.1586,-94.6238
142,2012,143.6,112.6,144.8,3.55,40.1586,-94.6238
142,2013,107.32,110.11,65.37,12.41,40.1586,-94.6238
142,2014,115.3,111.44,52.89,6.85,40.1586,-94.6238
142,2015,110.53,104.06,76.26,9.75,40.1586,-94.6238
142,2016,115.39,113.49,75.01,12.34,40.1586,-94.6238
142,2017,120.5,113.83,78.48,17.1,40.1586,-94.6238
142,2018,175.21,125.03,237.68,14.86,40.1586,-94.6238
142,2019,136.33,108.96,156.02,11.3,40.1586,-94.6238
143,2010,103.9,112.49,59.29,15.46,40.2133,-94.1952
143,2011,102.01,106.33,57.87,16.88,40.2133,-94.1952
143,2012,134.53,111.06,154.09,11.39,40.2133,-94.1952
143,2013,131.09,113.83,137.59,13.71,40.2133,-94.1952
143,2014,112.81,113.74,71.34,16.08,40.2133,-94.1952
143,2015,149.65,118.04,174.2,10.55,40.2133,-94.1952
143,2016,108.3,110.72,32.76,11.72,40.2133,-94.1952
143,2017,132.03,111.15,137.94,14.03,40.2133,-94.1952
143,2018,125.16,106.45,107.57,12.16,40.2133,-94.1952
143,2019,124.94,112.71,84.82,13.54,40.2133,-94.1952
144,2010,111.54,103.43,95.25,12.24,39.9848,-93.4412
144,2011,148.79,112.81,168.29,15.07,39.9848,-93.4412
144,2012,122.5,109.42,63.79,12.73,39.9848,-93.4412
144,2013,123.69,113.33,123.29,8.13,39.9848,-93.4412
144,2014,154.95,108.83,231.26,14.48,39.9848,-93.4412
144,2015,95.17,106.12,59.71,17.58,39.9848,-93.4412
144,2016,105.04,104.3,35.3,16.37,39.9848,-93.4412
144,2017,106.2,102.85,44.83,11.8,39.9848,-93.4412
144,2018,120.93,112.28,75.17,10.51,39.9848,-93.4412
144,2019,118.13,110.77,102.3,11.19,39.9848,-93.4412
145,2010,146.89,114.0,174.48,8.13,40.0281,-93.0623
145,2011,141.4,114.77,153.46,12.78,40.0281,-93.0623
145,2012,145.66,112.43,144.8,10.28,40.0281,-93.0623
145,2013,125.76,105.33,118.54,11.01,40.0281,-93.0623
145,2014,114.9,103.32,91.96,11.65,40.0281,-93.0623
145,2015,106.71,115.96,32.95,11.85,40.0281,-93.0623
145,2016,133.18,108.22,122.83,12.2,40.0281,-93.0623
145,2017,111.93,114.25,53.1,17.34,40.0281,-93.0623
145,2018,134.97,118.71,102.03,6.73,40.0281,-93.0623
145,2019,131.43,111.8,122.9,12.39,40.0281,-93.0623
146,2010,129.44,116.1,104.59,15.11,39.9792,-92.5493
146,2011,117.21,110.07,88.09,6.89,39.9792,-92.5493
146,2012,123.02,107.38,85.79,20.1,39.9792,-92.5493
146,2013,116.04,110.57,97.71,15.99,39.9792,-92.5493
146,2014,140.18,109.57,131.69,9.13,39.9792,-92.5493
146,2015,118.83,121.98,74.66,14.38,39.9792,-92.5493
146,2016,150.69,103.14,193.64,14.44,39.9792,-92.5493
146,2017,126.31,102.03,114.22,14.25,39.9792,-92.5493
146,2018,120.01,109.47,121.17,13.17,39.9792,-92.5493
146,2019,115.87,99.71,122.59,17.51,39.9792,-92.5493
147,2010,100.46,103.45,29.84,10.13,39.9411,-91.915
147,2011,143.76,112.93,132.06,13.92,39.9411,-91.915
147,2012,148.5,119.53,154.39,14.18,39.9411,-91.915
147,2013,102.3,111.59,41.72,19.79,39.9411,-91.915
147,2014,124.79,109.83,78.65,17.02,39.9411,-91.915
147,2015,139.65,102.22,141.97,10.66,39.9411,-91.915
147,2016,110.98,106.26,52.16,11.36,39.9411,-91.915
147,2017,138.95,108.09,153.95,10.37,39.9411,-91.915
147,2018,106.7,111.77,42.64,12.27,39.9411,-91.915
147,2019,104.67,99.12,71.1,13.95,39.9411,-91.915
148,2010,115.56,112.6,78.24,14.59,40.0357,-91.5693
148,2011,114.54,116.89,62.1,16.2,40.0357,-91.5693
148,2012,125.8,108.9,132.76,15.48,40.0357,-91.5693
148,2013,116.34,113.11,89.0,11.95,40.0357,-91.5693
148,2014,104.7,117.24,37.62,17.07,40.0357,-91.5693
148,2015,101.63,107.53,61.24,15.67,40.0357,-91.5693
148,2016,118.45,114.86,79.38,14.08,40.0357,-91.5693
148,2017,111.02,91.63,77.42,11.79,40.0357,-91.5693
148,2018,127.51,113.42,134.25,21.53,40.0357,-91.5693
148,2019,113.04,107.55,65.15,11.81,40.0357,-91.5693
149,2010,134.56,112.84,104.4,11.08,40.09,-90.9693
149,2011,143.91,115.54,141.56,11.96,40.09,-90.9693
149,2012,109.87,105.81,79.56,19.15,40.09,-90.9693
149,2013,112.18,99.84,75.49,14.78,40.09,-90.9693
149,2014,103.24,111.27,35.95,18.41,40.09,-90.9693
149,2015,127.31,115.7,90.62,13.36,40.09,-90.9693
149,2016,107.44,108.97,41.79,17.96,40.09,-90.9693
149,2017,121.53,117.04,67.17,14.94,40.09,-90.9693
149,2018,98.15,107.32,29.81,17.87,40.09,-90.9693
149,2019,110.5,111.85,61.59,13.65,40.09,-90.9693
150,2010,108.02,110.13,72.16,12.47,40.0813,-90.437
150,2011,128.85,117.87,138.0,17.76,40.0813,-90.437
150,2012,144.24,107.52,184.5,14.18,40.0813,-90.437
150,2013,97.78,117.44,44.74,17.88,40.0813,-90.437
150,2014,122.12,114.6,124.42,17.82,40.0813,-90.437
150,2015,108.16,108.66,91.28,19.51,40.0813,-90.437
150,2016,113.05,106.1,99.23,17.04,40.0813,-90.437
150,2017,127.37,111.83,125.25,18.68,40.0813,-90.437
150,2018,107.04,106.86,73.16,11.73,40.0813,-90.437
150,2019,110.92,117.35,93.88,15.28,40.0813,-90.437
151,2010,138.01,117.71,96.34,12.38,39.9171,-90.056
151,2011,121.27,107.81,98.51,14.98,39.9171,-90.056
151,2012,141.98,110.35,129.83,9.78,39.9171,-90.056
151,2013,126.53,113.38,68.63,14.55,39.9171,-90.056
151,2014,143.48,113.04,125.96,20.62,39.9171,-90.056
151,2015,137.19,109.94,132.89,15.92,39.9171,-90.056
151,2016,107.26,113.82,27.69,19.87,39.9171,-90.056
151,2017,123.68,116.41,55.65,17.11,39.9171,-90.056
151,2018,154.01,109.23,176.87,19.35,39.9171,-90.056
151,2019,130.06,114.29,81.34,14.36,39.9171,-90.056
152,2010,128.96,111.63,109.2,13.37,40.0747,-89.439
152,2011,182.04,115.23,257.34,15.6,40.0747,-89.439
152,2012,120.95,111.24,91.77,12.81,40.0747,-89.439
152,2013,145.36,107.9,154.98,15.5,40.0747,-89.439
152,2014,114.08,114.96,61.69,13.63,40.0747,-89.439
152,2015,133.44,106.75,101.87,12.89,40.0747,-89.439
152,2016,151.28,106.04,173.96,8.97,40.0747,-89.439
152,2017,117.0,109.26,77.16,15.75,40.0747,-89.439
152,2018,117.69,112.66,56.89,18.43,40.0747,-89.439
152,2019,135.95,114.42,106.14,13.8,40.0747,-89.439
153,2010,136.4,104.92,133.38,14.4,39.9979,-88.9883
153,2011,126.69,113.21,103.06,14.7,39.9979,-88.9883
153,2012,130.94,101.59,105.95,14.01,39.9979,-88.9883
153,2013,114.61,105.54,67.95,15.71,39.9979,-88.9883
153,2014,119.31,113.92,48.68,16.62,39.9979,-88.9883
153,2015,103.29,103.97,16.41,12.85,39.9979,-88.9883
153,2016,112.06,104.85,66.7,20.23,39.9979,-88.9883
153,2017,118.95,114.3,51.78,17.94,39.9979,-88.9883
153,2018,132.03,106.98,73.7,23.65,39.9979,-88.9883
153,2019,119.56,107.03,70.38,16.49,39.9979,-88.9883
154,2010,108.4,106.81,45.98,15.53,40.1278,-88.5592
154,2011,98.15,112.63,38.53,19.23,40.1278,-88.5592
154,2012,152.78,113.4,162.85,15.1,40.1278,-88.5592
154,2013,113.25,109.65,73.88,11.7,40.1278,-88.5592
154,2014,167.23,107.68,240.66,14.15,40.1278,-88.5592
154,2015,135.37,108.86,131.42,18.04,40.1278,-88.5592
154,2016,103.28,111.07,28.99,15.84,40.1278,-88.5592
154,2017,130.86,107.97,115.03,13.65,40.1278,-88.5592
154,2018,134.49,114.09,129.23,16.62,40.1278,-88.5592
154,2019,125.58,113.26,99.6,13.0,40.1278,-88.5592
155,2010,113.14,118.77,46.74,13.5,40.5547,-95.0202
155,2011,121.13,110.24,85.38,16.57,40.5547,-95.0202
155,2012,124.12,97.61,99.92,8.95,40.5547,-95.0202
155,2013,117.62,103.89,112.27,13.82,40.5547,-95.0202
155,2014,132.49,111.23,117.1,17.45,40.5547,-95.0202
155,2015,152.61,109.76,164.78,8.32,40.5547,-95.0202
155,2016,147.53,108.54,174.62,12.48,40.5547,-95.0202
155,2017,109.19,107.21,71.2,14.7,40.5547,-95.0202
155,2018,133.45,112.59,163.95,13.43,40.5547,-95.0202
155,2019,121.84,107.84,96.83,10.96,40.5547,-95.0202
156,2010,113.18,105.91,61.33,10.62,40.4782,-94.3901
156,2011,156.62,108.44,201.07,12.59,40.4782,-94.3901
156,2012,132.19,112.06,81.18,14.18,40.4782,-94.3901
156,2013,145.01,110.84,138.32,17.72,40.4782,-94.3901
156,2014,127.56,104.36,91.27,11.13,40.4782,-94.3901
156,2015,166.92,106.78,214.96,17.76,40.4782,-94.3901
156,2016,114.8,110.67,46.37,17.74,40.4782,-94.3901
156,2017,145.04,118.45,145.34,11.87,40.4782,-94.3901
156,2018,133.27,106.22,75.53,8.48,40.4782,-94.3901
156,2019,125.58,115.85,70.98,5.65,40.4782,-94.3901
157,2010,125.07,111.04,158.78,6.56,40.5825,-93.9186
157,2011,116.65,103.04,76.53,13.29,40.5825,-93.9186
157,2012,96.12,115.74,24.37,16.52,40.5825,-93.9186
157,2013,113.27,110.75,84.86,19.8,40.5825,-93.9186
157,2014,121.52,109.86,101.19,14.15,40.5825,-93.9186
157,2015,103.92,108.02,47.87,10.92,40.5825,-93.9186
157,2016,121.9,106.62,122.43,11.61,40.5825,-93.9186
157,2017,116.14,111.56,101.47,12.18,40.5825,-93.9186
157,2018,115.32,113.91,113.41,16.86,40.5825,-93.9186
157,2019,119.28,116.99,94.82,15.82,40.5825,-93.9186
158,2010,104.47,114.09,37.05,13.52,40.6305,-93.4979
158,2011,149.01,116.94,163.66,14.33,40.6305,-93.4979
158,2012,92.1,108.8,36.85,14.31,40.6305,-93.4979
158,2013,116.56,109.93,72.59,14.57,40.6305,-93.4979
158,2014,123.59,110.52,85.99,13.35,40.6305,-93.4979
158,2015,125.09,117.07,100.71,14.56,40.6305,-93.4979
158,2016,104.32,108.34,60.61,8.4,40.6305,-93.4979
158,2017,125.25,101.36,133.37,13.14,40.6305,-93.4979
158,2018,104.63,116.57,42.84,7.47,40.6305,-93.4979
158,2019,124.34,110.46,108.76,10.21,40.6305,-93.4979
159,2010,130.81,109.01,84.85,13.09,40.5682,-93.031
159,2011,135.34,115.53,85.68,10.65,40.5682,-93.031
159,2012,129.46,111.64,34.89,12.84,40.5682,-93.031
159,2013,116.4,106.59,39.45,15.3,40.5682,-93.031
159,2014,124.55,108.67,91.14,9.04,40.5682,-93.031
159,2015,134.8,114.27,105.2,18.48,40.5682,-93.031
159,2016,108.72,107.69,34.9,15.85,40.5682,-93.031
159,2017,136.77,112.05,113.46,10.38,40.5682,-93.031
159,2018,138.31,108.59,95.02,5.1,40.5682,-93.031
159,2019,128.15,119.87,64.43,15.65,40.5682,-93.031
160,2010,119.89,109.82,107.3,16.37,40.5324,-92.513
160,2011,145.93,116.67,176.16,18.54,40.5324,-92.513
160,2012,121.63,115.67,93.03,14.04,40.5324,-92.513
160,2013,119.51,104.43,123.4,15.42,40.5324,-92.513
160,2014,118.84,115.35,82.56,12.8,40.5324,-92.513
160,2015,157.98,116.06,214.93,15.67,40.5324,-92.513
160,2016,160.17,119.5,224.92,13.86,40.5324,-92.513
160,2017,109.68,107.06,75.34,12.55,40.5324,-92.513
160,2018,142.29,107.51,169.27,18.93,40.5324,-92.513
160,2019,113.13,114.27,57.13,11.38,40.5324,-92.513
161,2010,115.08,110.25,47.1,11.67,40.5097,-91.9405
161,2011,132.82,102.76,118.9,16.93,40.5097,-91.9405
161,2012,126.53,109.74,103.59,14.77,40.5097,-91.9405
161,2013,117.4,109.79,93.61,16.24,40.5097,-91.9405
161,2014,141.95,117.54,120.99,10.89,40.5097,-91.9405
161,2015,152.27,115.59,182.0,11.07,40.5097,-91.9405
161,2016,121.58,102.84,86.99,13.22,40.5097,-91.9405
161,2017,125.39,127.91,76.74,16.06,40.5097,-91.9405
161,2018,184.34,116.87,257.11,12.39,40.5097,-91.9405
161,2019,129.04,109.4,72.67,14.84,40.5097,-91.9405
162,2010,109.65,107.6,64.6,10.5,40.4182,-91.2908
162,2011,143.37,114.8,146.9,9.92,40.4182,-91.2908
162,2012,102.59,105.81,48.72,14.68,40.4182,-91.2908
162,2013,156.97,116.51,166.2,13.4,40.4182,-91.2908
162,2014,115.89,111.39,78.48,12.53,40.4182,-91.2908
162,2015,166.03,101.31,225.13,14.09,40.4182,-91.2908
162,2016,153.87,112.37,197.82,15.27,40.4182,-91.2908
162,2017,119.45,116.0,74.09,18.72,40.4182,-91.2908
162,2018,109.01,107.88,63.41,8.84,40.4182,-91.2908
162,2019,121.26,124.33,61.18,15.08,40.4182,-91.2908
163,2010,124.03,113.55,76.68,14.11,40.3994,-91.1214
163,2011,158.44,100.75,195.24,10.47,40.3994,-91.1214
163,2012,120.29,105.95,76.0,14.51,40.3994,-91.1214
163,2013,123.75,110.0,95.8,13.71,40.3994,-91.1214
163,2014,161.55,114.53,192.01,14.09,40.3994,-91.1214
163,2015,123.39,105.95,99.91,10.38,40.3994,-91.1214
163,2016,158.73,110.73,167.9,15.22,40.3994,-91.1214
163,2017,137.45,108.92,120.9,15.39,40.3994,-91.1214
163,2018,140.89,113.86,113.52,13.18,40.3994,-91.1214
163,2019,114.62,110.51,71.01,11.77,40.3994,-91.1214
164,2010,114.74,115.23,51.72,16.56,40.6158,-90.4208
164,2011,120.06,113.15,103.91,19.67,40.6158,-90.4208
164,2012,117.61,103.23,94.22,17.13,40.6158,-90.4208
164,2013,117.61,110.2,58.7,10.7,40.6158,-90.4208
164,2014,134.55,113.49,98.88,10.42,40.6158,-90.4208
164,2015,110.37,113.08,48.98,13.02,40.6158,-90.4208
164,2016,140.36,113.99,133.72,17.22,40.6158,-90.4208
164,2017,124.48,112.07,91.71,16.82,40.6158,-90.4208
164,2018,130.36,112.14,107.5,15.78,40.6158,-90.4208
164,2019,94.89,110.39,23.91,18.85,40.6158,-90.4208
165,2010,149.44,121.72,133.27,11.06,40.5624,-89.9372
165,2011,127.15,110.8,71.53,15.31,40.5624,-89.9372
165,2012,126.72,113.36,50.45,16.01,40.5624,-89.9372
165,2013,145.68,114.19,134.01,14.93,40.5624,-89.9372
165,2014,143.86,109.12,133.13,9.52,40.5624,-89.9372
165,2015,138.97,111.91,92.29,15.62,40.5624,-89.9372
165,2016,119.73,105.4,49.67,13.62,40.5624,-89.9372
165,2017,158.02,112.07,125.13,12.48,40.5624,-89.9372
165,2018,140.4,111.84,105.48,12.04,40.5624,-89.9372
165,2019,126.29,106.7,53.38,13.16,40.5624,-89.9372
166,2010,116.43,114.38,46.59,10.34,40.4988,-89.5897
166,2011,109.54,105.47,77.82,18.17,40.4988,-89.5897
166,2012,117.11,117.46,66.85,17.15,40.4988,-89.5897
166,2013,103.89,108.03,70.55,16.64,40.4988,-89.5897
166,2014,129.69,118.15,102.74,18.2,40.4988,-89.5897
166,2015,105.52,110.84,47.0,20.94,40.4988,-89.5897
166,2016,140.57,113.12,116.73,11.95,40.4988,-89.5897
166,2017,119.97,106.14,71.34,14.87,40.4988,-89.5897
166,2018,165.86,107.83,193.77,18.79,40.4988,-89.5897
166,2019,116.93,108.74,82.42,20.89,40.4988,-89.5897
167,2010,135.08,114.91,135.21,17.44,40.5076,-89.0677
167,2011,115.78,108.85,58.73,16.16,40.5076,-89.0677
167,2012,120.96,116.18,86.71,13.9,40.5076,-89.0677
167,2013,114.28,102.29,80.03,12.3,40.5076,-89.0677
167,2014,137.72,109.73,160.22,13.95,40.5076,-89.0677
167,2015,141.29,117.35,123.73,17.6,40.5076,-89.0677
167,2016,101.27,106.24,83.48,17.39,40.5076,-89.0677
167,2017,126.9,111.32,96.89,21.24,40.5076,-89.0677
167,2018,112.83,109.43,95.35,12.83,40.5076,-89.0677
167,2019,129.61,115.73,78.92,16.01,40.5076,-89.0677
168,2010,129.93,110.77,77.37,13.64,40.5975,-88.5147
168,2011,128.71,112.24,94.12,8.68,40.5975,-88.5147
168,2012,139.8,115.66,115.68,21.04,40.5975,-88.5147
168,2013,134.26,117.27,111.99,15.31,40.5975,-88.5147
168,2014,157.66,111.26,183.25,16.23,40.5975,-88.5147
168,2015,135.92,108.1,123.27,10.89,40.5975,-88.5147
168,2016,123.66,101.98,97.79,12.96,40.5975,-88.5147
168,2017,110.59,110.15,38.98,20.11,40.5975,-88.5147
168,2018,120.76,111.89,70.75,18.28,40.5975,-88.5147
168,2019,135.82,116.44,109.07,12.54,40.5975,-88.5147
169,2010,146.84,112.59,164.83,6.57,40.9175,-95.0321
169,2011,91.76,104.73,21.48,17.74,40.9175,-95.0321
169,2012,163.64,106.17,245.36,14.21,40.9175,-95.0321
169,2013,116.96,115.3,63.19,17.24,40.9175,-95.0321
169,2014,111.26,120.37,49.64,7.19,40.9175,-95.0321
169,2015,148.94,105.2,175.31,11.62,40.9175,-95.0321
169,2016,115.62,106.15,77.09,8.66,40.9175,-95.0321
169,2017,146.17,114.38,182.08,10.64,40.9175,-95.0321
169,2018,117.24,109.62,35.46,15.02,40.9175,-95.0321
169,2019,113.99,113.07,53.76,9.11,40.9175,-95.0321
170,2010,141.57,116.28,89.76,14.84,41.0413,-94.5564
170,2011,146.19,105.09,185.26,15.11,41.0413,-94.5564
170,2012,145.93,107.18,159.89,16.16,41.0413,-94.5564
170,2013,140.74,118.05,137.98,11.69,41.0413,-94.5564
170,2014,168.27,116.41,246.22,16.55,41.0413,-94.5564
170,2015,136.44,116.24,108.19,15.34,41.0413,-94.5564
170,2016,127.43,100.96,97.13,13.4,41.0413,-94.5564
170,2017,113.49,113.09,88.26,14.31,41.0413,-94.5564
170,2018,138.13,106.36,103.0,9.3,41.0413,-94.5564
170,2019,139.91,109.14,123.71,8.39,41.0413,-94.5564
171,2010,128.97,114.2,60.32,13.67,40.9178,-93.9756
171,2011,116.52,111.28,51.42,11.65,40.9178,-93.9756
171,2012,140.4,113.69,148.74,10.37,40.9178,-93.9756
171,2013,129.67,114.45,80.59,10.61,40.9178,-93.9756
171,2014,116.57,112.43,36.92,6.71,40.9178,-93.9756
171,2015,124.26,109.58,106.57,12.62,40.9178,-93.9756
171,2016,109.95,108.59,54.32,11.82,40.9178,-93.9756
171,2017,134.11,108.08,99.11,17.57,40.9178,-93.9756
171,2018,117.09,113.95,78.66,13.42,40.9178,-93.9756
171,2019,139.56,116.24,122.72,14.63,40.9178,-93.9756
172,2010,130.38,108.09,83.94,13.72,41.0245,-93.5507
172,2011,145.37,105.57,120.65,9.66,41.0245,-93.5507
172,2012,123.53,103.18,101.55,18.11,41.0245,-93.5507
172,2013,120.75,115.33,45.58,17.53,41.0245,-93.5507
172,2014,108.97,114.62,27.58,9.87,41.0245,-93.5507
172,2015,117.08,116.83,51.52,16.78,41.0245,-93.5507
172,2016,140.5,107.65,123.56,14.12,41.0245,-93.5507
172,2017,116.81,108.5,76.19,6.88,41.0245,-93.5507
172,2018,135.54,118.65,80.85,16.8,41.0245,-93.5507
172,2019,117.68,117.99,51.83,10.78,41.0245,-93.5507
173,2010,119.47,108.33,90.28,13.68,40.9529,-92.9768
173,2011,133.86,114.34,99.71,15.81,40.9529,-92.9768
173,2012,135.34,122.58,95.02,17.0,40.9529,-92.9768
173,2013,142.54,114.33,110.77,14.31,40.9529,-92.9768
173,2014,153.38,105.76,157.98,16.36,40.9529,-92.9768
173,2015,123.87,114.49,77.75,9.78,40.9529,-92.9768
173,2016,147.07,111.2,174.92,7.35,40.9529,-92.9768
173,2017,125.0,108.37,90.33,15.67,40.9529,-92.9768
173,2018,118.29,116.75,76.3,17.31,40.9529,-92.9768
173,2019,121.36,103.58,86.98,7.51,40.9529,-92.9768
174,2010,114.2,115.68,68.13,18.82,40.8552,-92.6407
174,2011,132.65,103.42,159.78,15.09,40.8552,-92.6407
174,2012,130.29,114.07,149.71,23.13,40.8552,-92.6407
174,2013,111.33,110.21,79.67,15.07,40.8552,-92.6407
174,2014,152.27,110.18,177.06,13.25,40.8552,-92.6407
174,2015,125.41,109.78,113.12,18.89,40.8552,-92.6407
174,2016,116.24,115.09,82.65,16.16,40.8552,-92.6407
174,2017,158.22,106.33,212.55,10.31,40.8552,-92.6407
174,2018,114.66,115.22,74.84,11.63,40.8552,-92.6407
174,2019,120.83,112.51,64.01,12.41,40.8552,-92.6407
175,2010,105.26,107.89,64.95,16.61,40.9282,-92.0213
175,2011,151.19,103.28,186.59,16.47,40.9282,-92.0213
175,2012,127.09,111.74,110.65,13.17,40.9282,-92.0213
175,2013,112.36,105.1,56.32,13.09,40.9282,-92.0213
175,2014,141.64,114.04,132.0,11.74,40.9282,-92.0213
175,2015,130.09,118.62,67.81,7.72,40.9282,-92.0213
175,2016,131.72,121.07,109.16,13.55,40.9282,-92.0213
175,2017,136.09,114.43,123.65,8.55,40.9282,-92.0213
175,2018,123.3,117.11,78.73,10.5,40.9282,-92.0213
175,2019,128.08,116.39,80.95,13.17,40.9282,-92.0213
176,2010,130.62,110.25,118.34,15.21,41.0311,-91.3525
176,2011,103.46,119.67,46.7,13.07,41.0311,-91.3525
