id,period,treatment,earnings,education,age,experience,female
839,0,1,4979.92,15.0,29.7,19.1,1
839,1,1,5324.57,15.0,29.7,19.1,1
840,0,1,4054.74,11.4,28.3,7.2,0
840,1,1,5495.09,11.4,28.3,7.2,0
841,0,0,3616.37,11.9,29.0,9.5,1
841,1,0,3669.87,11.9,29.0,9.5,1
842,0,0,4847.28,14.0,18.0,0.4,0
842,1,0,5775.13,14.0,18.0,0.4,0
843,0,1,3665.03,8.6,25.6,15.4,1
843,1,1,4297.82,8.6,25.6,15.4,1
844,0,0,4532.77,13.1,30.7,2.2,1
844,1,0,5404.72,13.1,30.7,2.2,1
845,0,0,4892.64,12.5,31.3,9.1,1
845,1,0,4824.54,12.5,31.3,9.1,1
846,0,1,3374.86,13.5,21.8,2.5,0
846,1,1,3891.48,13.5,21.8,2.5,0
847,0,1,4445.52,12.9,40.1,5.1,1
847,1,1,5231.69,12.9,40.1,5.1,1
848,0,1,4217.28,19.4,23.1,3.8,0
848,1,1,4489.39,19.4,23.1,3.8,0
849,0,1,4458.22,10.1,37.8,5.0,0
849,1,1,4689.69,10.1,37.8,5.0,0
850,0,1,3814.33,10.4,33.4,5.3,1
850,1,1,4615.17,10.4,33.4,5.3,1
851,0,0,4740.36,10.1,24.8,5.3,0
851,1,0,4650.21,10.1,24.8,5.3,0
852,0,0,4880.58,10.3,44.2,12.2,1
852,1,0,4452.6,10.3,44.2,12.2,1
853,0,0,4081.85,10.1,20.5,2.5,0
853,1,0,4102.66,10.1,20.5,2.5,0
854,0,0,4776.53,15.6,37.4,9.1,0
854,1,0,5987.99,15.6,37.4,9.1,0
855,0,1,5509.04,16.3,38.0,14.1,1
855,1,1,6557.77,16.3,38.0,14.1,1
856,0,1,4527.73,10.3,24.6,5.4,0
856,1,1,5032.68,10.3,24.6,5.4,0
857,0,1,4318.67,9.5,41.1,4.4,0
857,1,1,4298.45,9.5,41.1,4.4,0
858,0,1,4082.72,13.4,28.0,6.8,1
858,1,1,4739.3,13.4,28.0,6.8,1
859,0,0,3825.85,10.3,32.3,13.9,0
859,1,0,3730.29,10.3,32.3,13.9,0
860,0,0,3413.5,13.9,32.1,9.0,1
860,1,0,4627.76,13.9,32.1,9.0,1
861,0,1,4640.08,12.6,28.9,5.3,0
861,1,1,5517.45,12.6,28.9,5.3,0
862,0,1,4263.36,7.5,36.5,10.4,1
862,1,1,4802.64,7.5,36.5,10.4,1
863,0,1,5229.94,16.6,36.3,2.5,1
863,1,1,6857.8,16.6,36.3,2.5,1
864,0,1,4203.74,17.4,18.0,11.4,1
864,1,1,5618.34,17.4,18.0,11.4,1
865,0,1,4060.74,10.2,40.4,10.0,0
865,1,1,5227.55,10.2,40.4,10.0,0
866,0,1,4051.05,10.8,18.0,6.5,1
866,1,1,5224.4,10.8,18.0,6.5,1
867,0,0,5238.79,12.9,38.3,3.8,1
867,1,0,4945.59,12.9,38.3,3.8,1
868,0,1,4679.43,13.0,39.0,3.6,1
868,1,1,5931.93,13.0,39.0,3.6,1
869,0,1,4192.97,14.0,21.3,10.7,0
869,1,1,4756.98,14.0,21.3,10.7,0
870,0,0,4806.04,18.0,26.7,14.1,1
870,1,0,5932.44,18.0,26.7,14.1,1
871,0,1,4252.74,11.5,21.2,4.8,1
871,1,1,4928.44,11.5,21.2,4.8,1
872,0,0,4208.35,9.6,28.3,10.3,0
872,1,0,4103.38,9.6,28.3,10.3,0
873,0,1,3662.49,7.9,27.5,0.0,0
873,1,1,5020.43,7.9,27.5,0.0,0
874,0,0,4237.56,9.8,36.2,5.1,1
874,1,0,3601.19,9.8,36.2,5.1,1
875,0,1,3580.91,11.9,40.5,7.8,0
875,1,1,3320.25,11.9,40.5,7.8,0
876,0,0,6347.24,17.4,41.2,3.5,1
876,1,0,6574.85,17.4,41.2,3.5,1
877,0,1,4859.99,10.4,25.5,3.3,1
877,1,1,4994.24,10.4,25.5,3.3,1
878,0,0,3666.49,12.7,28.3,4.7,1
878,1,0,3418.17,12.7,28.3,4.7,1
879,0,0,3223.6,12.0,18.0,9.5,0
879,1,0,3443.14,12.0,18.0,9.5,0
880,0,0,4381.63,15.6,23.6,7.1,0
880,1,0,4740.03,15.6,23.6,7.1,0
881,0,1,5861.06,19.6,37.7,0.0,1
881,1,1,7247.41,19.6,37.7,0.0,1
882,0,0,4202.06,10.4,42.9,0.0,0
882,1,0,4277.71,10.4,42.9,0.0,0
883,0,0,5306.39,10.5,20.1,5.0,1
883,1,0,3960.31,10.5,20.1,5.0,1
884,0,1,5565.14,15.1,25.3,10.3,0
884,1,1,6034.18,15.1,25.3,10.3,0
885,0,1,4336.77,14.0,29.8,0.0,0
885,1,1,5339.9,14.0,29.8,0.0,0
886,0,1,5278.39,17.5,32.2,5.5,0
886,1,1,5325.51,17.5,32.2,5.5,0
887,0,0,3961.16,13.8,23.5,5.4,0
887,1,0,4219.5,13.8,23.5,5.4,0
888,0,1,4379.8,10.9,33.4,14.9,1
888,1,1,5291.6,10.9,33.4,14.9,1
889,0,0,4776.7,13.8,26.2,6.1,0
889,1,0,5502.34,13.8,26.2,6.1,0
890,0,0,4443.9,15.3,29.9,9.9,0
890,1,0,5193.75,15.3,29.9,9.9,0
891,0,1,5286.02,14.5,34.4,8.7,0
891,1,1,6022.82,14.5,34.4,8.7,0
892,0,1,4031.28,13.5,30.1,0.0,0
892,1,1,4964.76,13.5,30.1,0.0,0
893,0,1,3484.1,15.2,26.5,11.8,0
893,1,1,3662.49,15.2,26.5,11.8,0
894,0,0,4442.34,15.5,29.1,9.1,1
894,1,0,4762.26,15.5,29.1,9.1,1
895,0,0,5413.06,16.1,29.3,10.5,0
895,1,0,5133.87,16.1,29.3,10.5,0
896,0,0,5073.67,13.9,27.0,27.6,0
896,1,0,5475.38,13.9,27.0,27.6,0
897,0,1,4440.29,11.5,27.9,0.0,0
897,1,1,4551.31,11.5,27.9,0.0,0
898,0,0,5189.3,12.4,42.8,16.6,1
898,1,0,4974.46,12.4,42.8,16.6,1
899,0,0,5697.95,15.6,34.5,6.6,0
899,1,0,5383.19,15.6,34.5,6.6,0
900,0,0,4672.28,9.5,27.6,9.4,0
900,1,0,4392.61,9.5,27.6,9.4,0
901,0,1,4758.22,13.1,35.6,7.8,1
901,1,1,4947.37,13.1,35.6,7.8,1
902,0,0,4395.06,10.8,27.3,5.9,1
902,1,0,3726.59,10.8,27.3,5.9,1
903,0,1,4721.21,12.1,39.4,5.2,0
903,1,1,5940.84,12.1,39.4,5.2,0
904,0,0,6250.27,15.8,33.0,9.6,0
904,1,0,5880.6,15.8,33.0,9.6,0
905,0,1,4071.98,12.6,29.1,0.4,1
905,1,1,5726.25,12.6,29.1,0.4,1
906,0,0,5693.25,12.1,33.6,11.8,0
906,1,0,5117.87,12.1,33.6,11.8,0
907,0,1,3284.71,7.9,18.0,5.9,1
907,1,1,4018.59,7.9,18.0,5.9,1
908,0,1,4960.84,14.2,21.0,2.3,1
908,1,1,5729.12,14.2,21.0,2.3,1
909,0,0,5636.3,13.9,20.4,5.7,0
909,1,0,5041.08,13.9,20.4,5.7,0
910,0,1,5271.81,18.5,31.1,14.3,0
910,1,1,6776.3,18.5,31.1,14.3,0
911,0,0,5753.2,11.1,43.9,5.3,0
911,1,0,5717.84,11.1,43.9,5.3,0
912,0,1,5585.8,12.7,47.9,9.8,1
912,1,1,5696.33,12.7,47.9,9.8,1
913,0,1,2727.73,12.7,35.1,4.3,0
913,1,1,4493.81,12.7,35.1,4.3,0
914,0,0,5565.49,16.7,34.0,11.8,0
914,1,0,5605.83,16.7,34.0,11.8,0
915,0,0,4304.11,11.7,18.0,11.4,1
915,1,0,3648.1,11.7,18.0,11.4,1
916,0,0,4928.11,12.8,25.7,17.2,1
916,1,0,4949.64,12.8,25.7,17.2,1
917,0,0,4493.77,13.8,23.7,7.1,0
917,1,0,4592.98,13.8,23.7,7.1,0
918,0,0,4624.51,12.6,25.0,11.3,1
918,1,0,4104.49,12.6,25.0,11.3,1
919,0,0,4183.82,10.7,28.7,8.5,0
919,1,0,4267.0,10.7,28.7,8.5,0
920,0,0,5096.8,12.6,26.2,14.5,0
920,1,0,5436.36,12.6,26.2,14.5,0
921,0,1,4705.41,15.2,18.0,4.4,0
921,1,1,5820.84,15.2,18.0,4.4,0
922,0,0,6694.33,8.9,36.0,11.7,0
922,1,0,5555.52,8.9,36.0,11.7,0
923,0,0,2825.67,12.4,21.4,7.0,0
923,1,0,5169.17,12.4,21.4,7.0,0
924,0,1,3652.09,9.9,31.9,7.7,0
924,1,1,4365.29,9.9,31.9,7.7,0
925,0,0,5268.66,15.6,46.6,8.5,1
925,1,0,5253.74,15.6,46.6,8.5,1
926,0,0,3796.12,7.4,22.6,9.3,1
926,1,0,3088.28,7.4,22.6,9.3,1
927,0,0,2709.24,10.3,18.0,7.4,1
927,1,0,3059.8,10.3,18.0,7.4,1
928,0,1,5636.91,13.1,27.7,9.1,0
928,1,1,5988.78,13.1,27.7,9.1,0
929,0,1,5462.09,16.7,38.8,15.9,0
929,1,1,6141.47,16.7,38.8,15.9,0
930,0,0,5123.28,11.8,45.7,12.9,0
930,1,0,5408.54,11.8,45.7,12.9,0
931,0,1,5057.93,10.3,20.2,12.3,1
931,1,1,3534.27,10.3,20.2,12.3,1
932,0,1,4539.18,17.6,34.0,5.7,1
932,1,1,4656.33,17.6,34.0,5.7,1
933,0,1,3005.64,7.7,26.3,3.6,0
933,1,1,4501.25,7.7,26.3,3.6,0
934,0,1,4654.11,6.0,29.2,12.8,0
934,1,1,5358.7,6.0,29.2,12.8,0
935,0,1,5060.52,13.3,51.2,12.4,0
935,1,1,4985.98,13.3,51.2,12.4,0
936,0,0,2577.32,10.5,18.0,15.4,0
936,1,0,4067.24,10.5,18.0,15.4,0
937,0,0,4135.59,8.9,32.0,5.0,0
937,1,0,4555.16,8.9,32.0,5.0,0
938,0,0,4856.08,14.1,33.7,6.9,1
938,1,0,4215.32,14.1,33.7,6.9,1
939,0,1,3973.85,12.7,38.7,0.0,1
939,1,1,4966.75,12.7,38.7,0.0,1
940,0,1,5138.49,10.3,30.8,6.0,0
940,1,1,5553.54,10.3,30.8,6.0,0
941,0,1,5045.03,8.2,32.5,13.0,0
941,1,1,4580.96,8.2,32.5,13.0,0
942,0,1,5245.97,14.6,26.9,5.7,1
942,1,1,5063.93,14.6,26.9,5.7,1
943,0,0,5571.44,14.0,32.2,11.2,0
943,1,0,5451.87,14.0,32.2,11.2,0
944,0,1,3662.45,11.7,27.3,7.0,0
944,1,1,4963.18,11.7,27.3,7.0,0
945,0,1,5234.86,17.5,35.0,9.6,0
945,1,1,5255.78,17.5,35.0,9.6,0
946,0,1,4509.31,8.8,27.0,2.3,0
946,1,1,4899.42,8.8,27.0,2.3,0
947,0,1,5203.24,7.4,33.0,8.4,0
947,1,1,4461.21,7.4,33.0,8.4,0
948,0,1,3425.66,9.9,29.8,0.0,1
948,1,1,3642.18,9.9,29.8,0.0,1
949,0,0,3751.64,11.9,39.0,7.1,0
949,1,0,4084.5,11.9,39.0,7.1,0
950,0,1,4381.29,12.7,29.6,0.0,0
950,1,1,5201.01,12.7,29.6,0.0,0
951,0,0,4973.42,11.3,18.0,14.0,1
951,1,0,4631.97,11.3,18.0,14.0,1
952,0,1,4521.0,13.1,40.1,11.9,0
952,1,1,5079.2,13.1,40.1,11.9,0
953,0,1,3371.98,8.2,22.8,10.3,1
953,1,1,4956.7,8.2,22.8,10.3,1
954,0,0,4468.87,16.3,24.8,15.6,1
954,1,0,4524.07,16.3,24.8,15.6,1
955,0,1,3838.29,11.8,25.2,3.3,0
955,1,1,5202.64,11.8,25.2,3.3,0
956,0,0,5576.22,15.4,41.0,16.7,1
956,1,0,4882.71,15.4,41.0,16.7,1
957,0,0,4033.96,13.0,18.0,12.7,0
957,1,0,4484.69,13.0,18.0,12.7,0
958,0,0,4896.83,13.4,55.0,6.8,1
958,1,0,5815.41,13.4,55.0,6.8,1
959,0,1,5388.12,13.7,38.4,13.7,0
959,1,1,5747.73,13.7,38.4,13.7,0
960,0,1,4086.2,13.3,31.8,2.5,1
960,1,1,4830.35,13.3,31.8,2.5,1
961,0,1,6445.39,13.9,29.6,3.9,1
961,1,1,6484.26,13.9,29.6,3.9,1
962,0,0,4720.99,16.0,32.3,5.0,0
962,1,0,5765.82,16.0,32.3,5.0,0
963,0,1,4595.7,12.6,34.2,5.4,0
963,1,1,5724.61,12.6,34.2,5.4,0
964,0,1,6586.56,14.1,35.2,2.7,1
964,1,1,5521.11,14.1,35.2,2.7,1
965,0,0,3879.14,11.7,34.4,14.1,1
965,1,0,4460.27,11.7,34.4,14.1,1
966,0,0,4913.65,16.3,30.7,6.7,0
966,1,0,4627.19,16.3,30.7,6.7,0
967,0,0,3405.46,10.0,28.4,9.8,1
967,1,0,2746.54,10.0,28.4,9.8,1
968,0,1,5559.03,17.4,28.8,5.1,0
968,1,1,6751.82,17.4,28.8,5.1,0
969,0,1,5634.13,11.9,28.4,0.0,0
969,1,1,6859.27,11.9,28.4,0.0,0
970,0,1,5756.13,7.7,39.1,9.4,0
970,1,1,6337.5,7.7,39.1,9.4,0
971,0,0,6061.26,12.4,34.7,0.0,0
971,1,0,5520.6,12.4,34.7,0.0,0
972,0,1,3826.56,10.0,18.0,7.7,1
972,1,1,4892.71,10.0,18.0,7.7,1
973,0,0,5687.51,14.5,35.2,1.2,0
973,1,0,4542.9,14.5,35.2,1.2,0
974,0,0,3393.62,10.0,31.6,17.9,1
974,1,0,3658.04,10.0,31.6,17.9,1
975,0,1,5659.52,10.7,29.9,12.6,0
975,1,1,6400.07,10.7,29.9,12.6,0
976,0,0,3487.9,6.3,26.9,8.5,0
976,1,0,5095.82,6.3,26.9,8.5,0
977,0,1,4244.22,10.6,39.0,14.3,0
977,1,1,4718.39,10.6,39.0,14.3,0
978,0,0,4674.53,6.0,37.6,3.8,0
978,1,0,5539.85,6.0,37.6,3.8,0
979,0,1,3569.88,7.2,23.8,10.7,0
979,1,1,3453.63,7.2,23.8,10.7,0
980,0,0,5312.69,14.3,33.3,9.0,0
980,1,0,5292.55,14.3,33.3,9.0,0
981,0,1,4413.34,14.4,22.2,9.3,1
981,1,1,5369.04,14.4,22.2,9.3,1
982,0,0,4505.04,13.3,19.0,14.4,0
982,1,0,4589.95,13.3,19.0,14.4,0
983,0,0,3623.3,9.1,25.0,11.7,0
983,1,0,3795.5,9.1,25.0,11.7,0
984,0,1,4555.74,11.9,36.9,9.4,0
984,1,1,5160.39,11.9,36.9,9.4,0
985,0,0,4903.89,12.0,37.6,0.0,1
985,1,0,5836.79,12.0,37.6,0.0,1
986,0,1,4823.66,8.5,34.1,3.2,1
986,1,1,5154.83,8.5,34.1,3.2,1
987,0,1,5239.85,16.5,35.8,7.4,0
987,1,1,5561.67,16.5,35.8,7.4,0
988,0,0,5297.38,14.6,34.1,8.5,0
988,1,0,5785.19,14.6,34.1,8.5,0
989,0,0,3907.21,11.3,24.9,2.3,0
989,1,0,4095.33,11.3,24.9,2.3,0
990,0,1,5001.61,12.1,33.5,20.1,1
990,1,1,5585.91,12.1,33.5,20.1,1
991,0,1,4161.76,12.6,36.4,15.6,0
991,1,1,4341.02,12.6,36.4,15.6,0
992,0,1,4617.12,6.0,36.0,11.0,0
992,1,1,4875.24,6.0,36.0,11.0,0
993,0,1,4866.49,11.3,39.5,8.4,0
993,1,1,5335.98,11.3,39.5,8.4,0
994,0,1,5692.86,10.0,35.7,6.9,0
994,1,1,4767.72,10.0,35.7,6.9,0
995,0,0,3774.62,9.0,32.8,3.2,0
995,1,0,5120.32,9.0,32.8,3.2,0
996,0,1,5017.47,11.2,38.6,8.4,1
996,1,1,5826.4,11.2,38.6,8.4,1
997,0,1,5611.81,17.4,29.8,9.3,0
997,1,1,6298.64,17.4,29.8,9.3,0
998,0,0,3771.1,13.9,22.9,1.8,1
998,1,0,3966.84,13.9,22.9,1.8,1
999,0,0,4556.38,10.3,28.7,9.7,0
999,1,0,4690.49,10.3,28.7,9.7,0
1000,0,0,5057.63,13.7,24.0,7.2,0
1000,1,0,4645.03,13.7,24.0,7.2,0
